a,replicate,gen,num_dd, num_dwt, d_fitness
0.056,0,0,1355,0,1463.4
0.056,0,1,1017,673,1381.02
0.056,0,2,916,846,1344.6
0.056,0,3,760,1127,1294.14
0.056,0,4,738,1116,1265.76
0.056,0,5,770,1149,1314.18
0.056,0,6,758,1144,1299.12
0.056,0,7,715,1265,1303.5
0.056,0,8,638,1332,1248.48
0.056,0,9,546,1361,1161.3
0.056,0,10,504,1387,1126.86
0.056,0,11,465,1362,1074.24
0.056,0,12,412,1364,1017.84
0.056,0,13,403,1389,1018.62
0.056,0,14,342,1376,947.28
0.056,0,15,304,1272,862.56
0.056,0,16,290,1232,830.64
0.056,0,17,261,1187,780.42
0.056,0,18,199,1198,718.08
0.056,0,19,207,1112,690.6
0.056,0,20,177,1093,650.22
0.056,0,21,123,1034,567.12
0.056,0,22,119,989,543.9
0.056,0,23,102,886,482.28
0.056,0,24,52,873,422.82
0.056,0,25,72,724,381.84
0.056,0,26,30,673,315.06
0.056,0,27,41,534,268.56
0.056,0,28,28,504,241.92
0.056,0,29,14,451,204.54
0.056,0,30,13,359,164.82
0.056,0,31,5,314,137.28
0.056,0,32,4,277,120.66
0.056,0,33,4,226,99.24
0.056,0,34,4,178,79.08
0.056,0,35,2,182,78.6
0.056,0,36,0,143,60.06
0.056,0,37,0,121,50.82
0.056,0,38,0,104,43.68
0.056,0,39,3,93,42.3
0.056,0,40,1,89,38.46
0.056,0,41,0,66,27.72
0.056,0,42,0,61,25.62
0.056,0,43,0,45,18.9
0.056,0,44,0,39,16.38
0.056,0,45,0,35,14.7
0.056,0,46,0,17,7.14
0.056,0,47,0,14,5.88
0.056,0,48,0,13,5.46
0.056,0,49,0,14,5.88
0.056,0,50,0,15,6.3
0.056,0,51,0,9,3.78
0.056,0,52,0,7,2.94
0.056,0,53,0,4,1.68
0.056,0,54,0,7,2.94
0.056,0,55,0,6,2.52
0.056,0,56,0,5,2.1
0.056,0,57,0,4,1.68
0.056,0,58,0,5,2.1
0.056,0,59,0,10,4.2
0.056,0,60,0,9,3.78
0.056,0,61,0,9,3.78
0.056,0,62,0,6,2.52
0.056,0,63,0,6,2.52
0.056,0,64,0,5,2.1
0.056,0,65,0,2,0.84
0.056,0,66,0,1,0.42
0.056,0,67,0,0,0.0
0.056,1,0,1462,0,1578.96
0.056,1,1,1144,604,1489.2
0.056,1,2,1006,883,1457.34
0.056,1,3,940,1150,1498.2
0.056,1,4,989,1148,1550.28
0.056,1,5,896,1192,1468.32
0.056,1,6,787,1222,1363.2
0.056,1,7,786,1301,1395.3
0.056,1,8,749,1295,1352.82
0.056,1,9,631,1484,1304.76
