a,replicate,gen,num_dd, num_dwt, d_fitness
0.02,0,0,499,0,538.92
0.02,0,1,232,558,484.92
0.02,0,2,158,581,414.66
0.02,0,3,117,591,374.58
0.02,0,4,71,526,297.6
0.02,0,5,50,460,247.2
0.02,0,6,26,461,221.7
0.02,0,7,32,439,218.94
0.02,0,8,19,440,205.32
0.02,0,9,16,349,163.86
0.02,0,10,7,317,140.7
0.02,0,11,8,267,120.78
0.02,0,12,3,256,110.76
0.02,0,13,4,192,84.96
0.02,0,14,4,146,65.64
0.02,0,15,4,121,55.14
0.02,0,16,1,103,44.34
0.02,0,17,0,85,35.7
0.02,0,18,3,70,32.64
0.02,0,19,0,67,28.14
0.02,0,20,1,47,20.82
0.02,0,21,0,41,17.22
0.02,0,22,0,37,15.54
0.02,0,23,0,29,12.18
0.02,0,24,0,41,17.22
0.02,0,25,0,51,21.42
0.02,0,26,0,30,12.6
0.02,0,27,0,17,7.14
0.02,0,28,0,10,4.2
0.02,0,29,0,8,3.36
0.02,0,30,0,16,6.72
0.02,0,31,0,24,10.08
0.02,0,32,0,24,10.08
0.02,0,33,0,21,8.82
0.02,0,34,0,23,9.66
0.02,0,35,0,15,6.3
0.02,0,36,0,8,3.36
0.02,0,37,0,9,3.78
0.02,0,38,0,5,2.1
0.02,0,39,0,4,1.68
0.02,0,40,0,4,1.68
0.02,0,41,0,2,0.84
0.02,0,42,0,1,0.42
0.02,0,43,0,2,0.84
0.02,0,44,0,1,0.42
0.02,0,45,0,0,0.0
0.02,1,0,498,0,537.84
0.02,1,1,252,465,467.46
0.02,1,2,174,585,433.62
0.02,1,3,125,628,398.76
0.02,1,4,106,626,377.4
0.02,1,5,92,614,357.24
0.02,1,6,68,567,311.58
0.02,1,7,79,525,305.82
0.02,1,8,68,526,294.36
0.02,1,9,31,559,268.26
0.02,1,10,36,502,249.72
0.02,1,11,32,432,216.0
0.02,1,12,20,388,184.56
0.02,1,13,8,381,168.66
0.02,1,14,10,294,134.28
0.02,1,15,4,252,110.16
0.02,1,16,4,189,83.7
0.02,1,17,1,154,65.76
0.02,1,18,3,138,61.2
0.02,1,19,0,124,52.08
0.02,1,20,0,93,39.06
0.02,1,21,0,85,35.7
0.02,1,22,0,76,31.92
0.02,1,23,0,55,23.1
0.02,1,24,1,36,16.2
0.02,1,25,0,30,12.6
0.02,1,26,0,24,10.08
0.02,1,27,0,23,9.66
0.02,1,28,0,26,10.92
0.02,1,29,1,22,10.32
0.02,1,30,0,29,12.18
0.02,1,31,1,24,11.16
0.02,1,32,0,26,10.92
0.02,1,33,0,27,11.34
0.02,1,34,0,19,7.98
0.02,1,35,0,15,6.3
0.02,1,36,0,5,2.1
0.02,1,37,0,4,1.68
0.02,1,38,0,3,1.26
0.02,1,39,0,3,1.26
0.02,1,40,0,5,2.1
0.02,1,41,0,13,5.46
0.02,1,42,0,20,8.4
0.02,1,43,0,11,4.62
0.02,1,44,0,9,3.78
0.02,1,45,0,19,7.98
0.02,1,46,0,25,10.5
0.02,1,47,0,20,8.4
0.02,1,48,0,10,4.2
0.02,1,49,0,10,4.2
0.02,1,50,0,8,3.36
0.02,1,51,0,10,4.2
0.02,1,52,0,9,3.78
0.02,1,53,0,4,1.68
0.02,1,54,0,2,0.84
0.02,1,55,0,2,0.84
0.02,1,56,0,0,0.0
0.02,2,0,504,0,544.32
0.02,2,1,217,478,435.12
0.02,2,2,138,508,362.4
0.02,2,3,102,573,350.82
0.02,2,4,76,539,308.46
0.02,2,5,45,562,284.64
0.02,2,6,36,498,248.04
0.02,2,7,31,517,250.62
0.02,2,8,25,451,216.42
0.02,2,9,15,390,180.0
0.02,2,10,14,349,161.7
0.02,2,11,9,343,153.78
0.02,2,12,4,268,116.88
0.02,2,13,1,232,98.52
0.02,2,14,3,186,81.36
0.02,2,15,2,135,58.86
0.02,2,16,0,128,53.76
0.02,2,17,0,109,45.78
0.02,2,18,2,118,51.72
0.02,2,19,3,80,36.84
0.02,2,20,0,75,31.5
0.02,2,21,5,73,36.06
0.02,2,22,3,72,33.48
0.02,2,23,1,61,26.7
0.02,2,24,1,36,16.2
0.02,2,25,0,31,13.02
0.02,2,26,0,37,15.54
0.02,2,27,0,25,10.5
0.02,2,28,0,21,8.82
0.02,2,29,0,19,7.98
0.02,2,30,0,10,4.2
0.02,2,31,0,8,3.36
0.02,2,32,0,4,1.68
0.02,2,33,0,5,2.1
0.02,2,34,0,2,0.84
0.02,2,35,0,1,0.42
0.02,2,36,0,1,0.42
0.02,2,37,0,5,2.1
0.02,2,38,0,3,1.26
0.02,2,39,0,3,1.26
0.02,2,40,0,3,1.26
0.02,2,41,0,2,0.84
0.02,2,42,0,1,0.42
0.02,2,43,0,1,0.42
0.02,2,44,0,1,0.42
0.02,2,45,0,0,0.0
0.02,3,0,485,0,523.8
0.02,3,1,209,519,443.7
0.02,3,2,155,575,408.9
0.02,3,3,105,574,354.48
0.02,3,4,83,528,311.4
0.02,3,5,56,509,274.26
0.02,3,6,37,474,239.04
0.02,3,7,24,476,225.84
0.02,3,8,29,454,222.0
0.02,3,9,17,429,198.54
0.02,3,10,28,406,200.76
0.02,3,11,11,383,172.74
0.02,3,12,9,300,135.72
0.02,3,13,5,241,106.62
0.02,3,14,3,227,98.58
0.02,3,15,5,201,89.82
0.02,3,16,1,187,79.62
0.02,3,17,7,147,69.3
0.02,3,18,0,122,51.24
0.02,3,19,0,120,50.4
0.02,3,20,3,110,49.44
0.02,3,21,0,105,44.1
0.02,3,22,1,97,41.82
0.02,3,23,1,69,30.06
0.02,3,24,0,50,21.0
0.02,3,25,0,41,17.22
0.02,3,26,0,38,15.96
0.02,3,27,0,19,7.98
0.02,3,28,0,19,7.98
0.02,3,29,0,14,5.88
0.02,3,30,0,10,4.2
0.02,3,31,0,14,5.88
0.02,3,32,1,10,5.28
0.02,3,33,0,21,8.82
0.02,3,34,0,15,6.3
0.02,3,35,0,9,3.78
0.02,3,36,0,8,3.36
0.02,3,37,0,8,3.36
0.02,3,38,0,4,1.68
0.02,3,39,0,1,0.42
0.02,3,40,0,0,0.0
0.02,4,0,585,0,631.8
0.02,4,1,288,565,548.34
0.02,4,2,227,654,519.84
0.02,4,3,180,781,522.42
0.02,4,4,174,692,478.56
0.02,4,5,130,719,442.38
0.02,4,6,107,688,404.52
0.02,4,7,86,675,376.38
0.02,4,8,71,645,347.58
0.02,4,9,60,602,317.64
0.02,4,10,44,509,261.3
0.02,4,11,20,443,207.66
0.02,4,12,19,419,196.5
0.02,4,13,12,341,156.18
0.02,4,14,4,295,128.22
0.02,4,15,3,244,105.72
0.02,4,16,3,211,91.86
0.02,4,17,3,212,92.28
0.02,4,18,3,156,68.76
0.02,4,19,1,145,61.98
0.02,4,20,3,152,67.08
0.02,4,21,1,113,48.54
0.02,4,22,0,108,45.36
0.02,4,23,1,107,46.02
0.02,4,24,1,81,35.1
0.02,4,25,1,59,25.86
0.02,4,26,0,56,23.52
0.02,4,27,0,34,14.28
0.02,4,28,0,21,8.82
0.02,4,29,0,19,7.98
0.02,4,30,0,8,3.36
0.02,4,31,0,13,5.46
0.02,4,32,0,5,2.1
0.02,4,33,0,3,1.26
0.02,4,34,0,3,1.26
0.02,4,35,0,2,0.84
0.02,4,36,0,1,0.42
0.02,4,37,0,0,0.0
0.02,5,0,527,0,569.16
0.02,5,1,258,506,491.16
0.02,5,2,203,607,474.18
0.02,5,3,127,739,447.54
0.02,5,4,139,631,415.14
0.02,5,5,119,701,422.94
0.02,5,6,106,700,408.48
0.02,5,7,78,639,352.62
0.02,5,8,74,596,330.24
0.02,5,9,44,586,293.64
0.02,5,10,35,530,260.4
0.02,5,11,32,492,241.2
0.02,5,12,31,447,221.22
0.02,5,13,16,458,209.64
0.02,5,14,20,371,177.42
0.02,5,15,9,327,147.06
0.02,5,16,8,303,135.9
0.02,5,17,13,270,127.44
0.02,5,18,7,234,105.84
0.02,5,19,2,206,88.68
0.02,5,20,8,187,87.18
0.02,5,21,0,162,68.04
0.02,5,22,2,147,63.9
0.02,5,23,0,123,51.66
0.02,5,24,0,108,45.36
0.02,5,25,0,103,43.26
0.02,5,26,0,96,40.32
0.02,5,27,0,64,26.88
0.02,5,28,0,55,23.1
0.02,5,29,0,53,22.26
0.02,5,30,0,50,21.0
0.02,5,31,0,47,19.74
0.02,5,32,0,31,13.02
0.02,5,33,0,20,8.4
0.02,5,34,0,12,5.04
0.02,5,35,0,7,2.94
0.02,5,36,0,2,0.84
0.02,5,37,0,2,0.84
0.02,5,38,0,0,0.0
0.02,6,0,508,0,548.64
0.02,6,1,198,487,418.38
0.02,6,2,121,548,360.84
0.02,6,3,81,528,309.24
0.02,6,4,68,544,301.92
0.02,6,5,62,521,285.78
0.02,6,6,39,501,252.54
0.02,6,7,25,469,223.98
0.02,6,8,21,394,188.16
0.02,6,9,16,339,159.66
0.02,6,10,10,296,135.12
0.02,6,11,8,295,132.54
0.02,6,12,8,254,115.32
0.02,6,13,3,196,85.56
0.02,6,14,1,152,64.92
0.02,6,15,2,116,50.88
0.02,6,16,0,113,47.46
0.02,6,17,0,94,39.48
0.02,6,18,0,86,36.12
0.02,6,19,0,83,34.86
0.02,6,20,0,71,29.82
0.02,6,21,1,75,32.58
0.02,6,22,0,77,32.34
0.02,6,23,1,52,22.92
0.02,6,24,0,49,20.58
0.02,6,25,0,42,17.64
0.02,6,26,0,35,14.7
0.02,6,27,0,28,11.76
0.02,6,28,0,21,8.82
0.02,6,29,0,13,5.46
0.02,6,30,0,12,5.04
0.02,6,31,0,14,5.88
0.02,6,32,0,17,7.14
0.02,6,33,0,12,5.04
0.02,6,34,0,7,2.94
0.02,6,35,0,10,4.2
0.02,6,36,0,10,4.2
0.02,6,37,0,5,2.1
0.02,6,38,0,3,1.26
0.02,6,39,0,0,0.0
0.02,7,0,461,0,497.88
0.02,7,1,170,520,402.0
0.02,7,2,109,551,349.14
0.02,7,3,85,532,315.24
0.02,7,4,65,519,288.18
0.02,7,5,55,469,256.38
0.02,7,6,34,396,203.04
0.02,7,7,28,365,183.54
0.02,7,8,13,365,167.34
0.02,7,9,10,325,147.3
0.02,7,10,9,245,112.62
0.02,7,11,4,233,102.18
0.02,7,12,0,175,73.5
0.02,7,13,0,143,60.06
0.02,7,14,0,108,45.36
0.02,7,15,3,86,39.36
0.02,7,16,3,84,38.52
0.02,7,17,0,88,36.96
0.02,7,18,0,76,31.92
0.02,7,19,1,69,30.06
0.02,7,20,0,75,31.5
0.02,7,21,0,64,26.88
0.02,7,22,0,44,18.48
0.02,7,23,0,29,12.18
0.02,7,24,0,28,11.76
0.02,7,25,0,23,9.66
0.02,7,26,0,13,5.46
0.02,7,27,0,10,4.2
0.02,7,28,0,14,5.88
0.02,7,29,0,23,9.66
0.02,7,30,0,19,7.98
0.02,7,31,0,16,6.72
0.02,7,32,0,10,4.2
0.02,7,33,0,6,2.52
0.02,7,34,0,5,2.1
0.02,7,35,0,2,0.84
0.02,7,36,0,2,0.84
0.02,7,37,0,4,1.68
0.02,7,38,0,3,1.26
0.02,7,39,0,0,0.0
0.02,8,0,544,0,587.52
0.02,8,1,288,547,540.78
0.02,8,2,187,641,471.18
0.02,8,3,147,575,400.26
0.02,8,4,114,571,362.94
0.02,8,5,81,589,334.86
0.02,8,6,83,588,336.6
0.02,8,7,45,564,285.48
0.02,8,8,29,540,258.12
0.02,8,9,34,428,216.48
0.02,8,10,24,361,177.54
0.02,8,11,8,335,149.34
0.02,8,12,10,295,134.7
0.02,8,13,0,266,111.72
0.02,8,14,4,202,89.16
0.02,8,15,4,182,80.76
0.02,8,16,2,182,78.6
0.02,8,17,0,159,66.78
0.02,8,18,1,141,60.3
0.02,8,19,0,126,52.92
0.02,8,20,0,105,44.1
0.02,8,21,4,84,39.6
0.02,8,22,0,68,28.56
0.02,8,23,1,53,23.34
0.02,8,24,0,42,17.64
0.02,8,25,0,24,10.08
0.02,8,26,0,18,7.56
0.02,8,27,0,13,5.46
0.02,8,28,0,17,7.14
0.02,8,29,0,15,6.3
0.02,8,30,0,11,4.62
0.02,8,31,0,8,3.36
0.02,8,32,0,9,3.78
0.02,8,33,0,8,3.36
0.02,8,34,0,8,3.36
0.02,8,35,0,9,3.78
0.02,8,36,0,9,3.78
0.02,8,37,0,4,1.68
0.02,8,38,0,3,1.26
0.02,8,39,0,2,0.84
0.02,8,40,0,3,1.26
0.02,8,41,0,3,1.26
0.02,8,42,0,2,0.84
0.02,8,43,0,2,0.84
0.02,8,44,0,2,0.84
0.02,8,45,0,1,0.42
0.02,8,46,0,1,0.42
0.02,8,47,0,0,0.0
0.02,9,0,530,0,572.4
0.02,9,1,174,527,409.26
0.02,9,2,134,462,338.76
0.02,9,3,74,511,294.54
0.02,9,4,53,478,258.0
0.02,9,5,39,425,220.62
0.02,9,6,26,424,206.16
0.02,9,7,14,401,183.54
0.02,9,8,14,339,157.5
0.02,9,9,5,288,126.36
0.02,9,10,11,225,106.38
0.02,9,11,2,218,93.72
0.02,9,12,1,170,72.48
0.02,9,13,0,145,60.9
0.02,9,14,6,86,42.6
0.02,9,15,4,64,31.2
0.02,9,16,1,71,30.9
0.02,9,17,0,62,26.04
0.02,9,18,0,47,19.74
0.02,9,19,0,55,23.1
0.02,9,20,0,52,21.84
0.02,9,21,0,45,18.9
0.02,9,22,0,39,16.38
0.02,9,23,1,20,9.48
0.02,9,24,0,10,4.2
0.02,9,25,0,8,3.36
0.02,9,26,0,9,3.78
0.02,9,27,0,7,2.94
0.02,9,28,0,5,2.1
0.02,9,29,0,6,2.52
0.02,9,30,0,10,4.2
0.02,9,31,0,4,1.68
0.02,9,32,0,3,1.26
0.02,9,33,0,1,0.42
0.02,9,34,0,4,1.68
0.02,9,35,0,7,2.94
0.02,9,36,0,3,1.26
0.02,9,37,0,5,2.1
0.02,9,38,0,6,2.52
0.02,9,39,0,5,2.1
0.02,9,40,0,5,2.1
0.02,9,41,0,4,1.68
0.02,9,42,0,5,2.1
0.02,9,43,0,2,0.84
0.02,9,44,0,0,0.0
0.02,10,0,476,0,514.08
0.02,10,1,195,517,427.74
0.02,10,2,152,561,399.78
0.02,10,3,119,584,373.8
0.02,10,4,113,588,369.0
0.02,10,5,106,559,349.26
0.02,10,6,62,520,285.36
0.02,10,7,34,506,249.24
0.02,10,8,33,477,235.98
0.02,10,9,18,435,202.14
0.02,10,10,15,349,162.78
0.02,10,11,19,303,147.78
0.02,10,12,8,298,133.8
0.02,10,13,6,296,130.8
0.02,10,14,7,283,126.42
0.02,10,15,3,241,104.46
0.02,10,16,2,211,90.78
0.02,10,17,1,177,75.42
0.02,10,18,2,157,68.1
0.02,10,19,3,125,55.74
0.02,10,20,0,116,48.72
0.02,10,21,2,111,48.78
0.02,10,22,0,90,37.8
0.02,10,23,0,73,30.66
0.02,10,24,0,64,26.88
0.02,10,25,0,45,18.9
0.02,10,26,0,31,13.02
0.02,10,27,0,22,9.24
0.02,10,28,0,18,7.56
0.02,10,29,0,14,5.88
0.02,10,30,0,13,5.46
0.02,10,31,0,17,7.14
0.02,10,32,0,16,6.72
0.02,10,33,0,10,4.2
0.02,10,34,0,10,4.2
0.02,10,35,0,9,3.78
0.02,10,36,0,4,1.68
0.02,10,37,0,6,2.52
0.02,10,38,0,5,2.1
0.02,10,39,0,3,1.26
