a,replicate,gen,num_dd, num_dwt, d_fitness
0.079,0,0,1947,0,2102.76
0.079,0,1,1746,615,2143.98
0.079,0,2,1696,845,2186.58
0.079,0,3,1465,1006,2004.72
0.079,0,4,1418,1090,1989.24
0.079,0,5,1320,1121,1896.42
0.079,0,6,1338,1209,1952.82
0.079,0,7,1319,1257,1952.46
0.079,0,8,1342,1362,2021.4
0.079,0,9,1344,1414,2045.4
0.079,0,10,1369,1539,2124.9
0.079,0,11,1343,1444,2056.92
0.079,0,12,1363,1504,2103.72
0.079,0,13,1293,1577,2058.78
0.079,0,14,1369,1603,2151.78
0.079,0,15,1410,1667,2222.94
0.079,0,16,1476,1694,2305.56
0.079,0,17,1465,1876,2370.12
0.079,0,18,1447,1799,2318.34
0.079,0,19,1515,1827,2403.54
0.079,0,20,1563,1795,2441.94
0.079,0,21,1555,1798,2434.56
0.079,0,22,1477,1945,2412.06
0.079,0,23,1626,1856,2535.6
0.079,0,24,1543,1900,2464.44
0.079,0,25,1486,1883,2395.74
0.079,0,26,1627,1957,2579.1
0.079,0,27,1683,2016,2664.36
0.079,0,28,1712,1955,2670.06
0.079,0,29,1714,1900,2649.12
0.079,0,30,1787,1933,2741.82
0.079,0,31,1865,1871,2800.02
0.079,0,32,1895,1754,2783.28
0.079,0,33,1891,1856,2821.8
0.079,0,34,2033,1857,2975.58
0.079,0,35,2138,1864,3091.92
0.079,0,36,2125,1830,3063.6
0.079,0,37,2086,1849,3029.46
0.079,0,38,2110,1776,3024.72
0.079,0,39,2134,1892,3099.36
0.079,0,40,2343,1807,3289.38
0.079,0,41,2362,1901,3349.38
0.079,0,42,2350,1880,3327.6
0.079,0,43,2459,1873,3442.38
0.079,0,44,2434,1972,3456.96
0.079,0,45,2431,1839,3397.86
0.079,0,46,2582,1799,3544.14
0.079,0,47,2575,1758,3519.36
0.079,0,48,2699,1750,3649.92
0.079,0,49,2720,1756,3675.12
0.079,0,50,2799,1802,3779.76
0.079,0,51,2884,1859,3895.5
0.079,0,52,2959,1736,3924.84
0.079,0,53,3059,1741,4034.94
0.079,0,54,3009,1766,3991.44
0.079,0,55,2943,1823,3944.1
0.079,0,56,2980,1715,3938.7
0.079,0,57,3020,1807,4020.54
0.079,0,58,3151,1760,4142.28
0.079,0,59,3192,1778,4194.12
0.079,0,60,3262,1668,4223.52
0.079,0,61,3216,1721,4196.1
0.079,0,62,3309,1703,4288.98
0.079,0,63,3339,1781,4354.14
0.079,0,64,3437,1758,4450.32
0.079,0,65,3480,1820,4522.8
0.079,0,66,3496,1799,4531.26
0.079,0,67,3408,1819,4444.62
0.079,0,68,3371,1922,4447.92
0.079,0,69,3430,1987,4538.94
0.079,0,70,3510,1901,4589.22
0.079,0,71,3466,1826,4510.2
0.079,0,72,3502,1766,4523.88
0.079,0,73,3606,1730,4621.08
0.079,0,74,3636,1792,4679.52
0.079,0,75,3736,1807,4793.82
0.079,0,76,3736,1865,4818.18
0.079,0,77,3869,1795,4932.42
0.079,0,78,3985,1775,5049.3
0.079,0,79,3924,1758,4976.28
0.079,0,80,3951,1759,5005.86
0.079,0,81,4071,1738,5126.64
0.079,0,82,3995,1765,5055.9
0.079,0,83,3966,1786,5033.4
0.079,0,84,4202,1663,5236.62
0.079,0,85,4229,1753,5303.58
0.079,0,86,4492,1834,5621.64
0.079,0,87,4715,1829,5860.38
0.079,0,88,4647,1808,5778.12
0.079,0,89,4709,1824,5851.8
0.079,0,90,4704,1787,5830.86
0.079,0,91,4842,1801,5985.78
0.079,0,92,5013,1791,6166.26
0.079,0,93,5089,1815,6258.42
0.079,0,94,5180,1760,6333.6
0.079,0,95,5191,1865,6389.58
0.079,0,96,5225,1764,6383.88
0.079,0,97,5448,1672,6586.08
0.079,0,98,5565,1662,6708.24
0.079,0,99,5707,1667,6863.7
0.079,0,100,5850,1756,7055.52
0.079,1,0,1952,0,2108.16
0.079,1,1,1597,688,2013.72
0.079,1,2,1470,904,1967.28
0.079,1,3,1533,1028,2087.4
0.079,1,4,1441,1130,2030.88
0.079,1,5,1406,1208,2025.84
0.079,1,6,1350,1240,1978.8
0.079,1,7,1277,1376,1957.08
0.079,1,8,1300,1418,1999.56
0.079,1,9,1282,1441,1989.78
0.079,1,10,1433,1592,2216.28
0.079,1,11,1355,1553,2115.66
0.079,1,12,1406,1618,2198.04
0.079,1,13,1388,1633,2184.9
0.079,1,14,1387,1633,2183.82
0.079,1,15,1348,1700,2169.84
0.079,1,16,1401,1686,2221.2
0.079,1,17,1339,1662,2144.16
0.079,1,18,1357,1779,2212.74
0.079,1,19,1451,1765,2308.38
0.079,1,20,1505,1749,2359.98
0.079,1,21,1524,1869,2430.9
0.079,1,22,1607,1864,2518.44
