a,replicate,gen,num_dd, num_dwt, d_fitness
0.07,0,0,1872,0,2021.76
0.07,0,1,1607,646,2006.88
0.07,0,2,1565,865,2053.5
0.07,0,3,1398,1054,1952.52
0.07,0,4,1311,1148,1898.04
0.07,0,5,1258,1155,1843.74
0.07,0,6,1227,1279,1862.34
0.07,0,7,1156,1271,1782.3
0.07,0,8,1208,1393,1889.7
0.07,0,9,1160,1410,1845.0
0.07,0,10,1139,1498,1859.28
0.07,0,11,1117,1452,1816.2
0.07,0,12,1112,1492,1827.6
0.07,0,13,1090,1550,1828.2
0.07,0,14,1103,1626,1874.16
0.07,0,15,1136,1636,1914.0
0.07,0,16,1016,1562,1753.32
0.07,0,17,1023,1576,1766.76
0.07,0,18,1015,1687,1804.74
0.07,0,19,973,1564,1707.72
0.07,0,20,939,1624,1696.2
0.07,0,21,912,1761,1724.58
0.07,0,22,945,1555,1673.7
0.07,0,23,865,1596,1604.52
0.07,0,24,816,1589,1548.66
0.07,0,25,910,1563,1639.26
0.07,0,26,977,1642,1744.8
0.07,0,27,922,1705,1711.86
0.07,0,28,900,1642,1661.64
0.07,0,29,919,1690,1702.32
0.07,0,30,964,1650,1734.12
0.07,0,31,909,1786,1731.84
0.07,0,32,889,1777,1706.46
0.07,0,33,866,1715,1655.58
0.07,0,34,931,1744,1737.96
0.07,0,35,888,1776,1704.96
0.07,0,36,883,1733,1681.5
0.07,0,37,912,1715,1705.26
0.07,0,38,897,1693,1679.82
0.07,0,39,884,1621,1635.54
0.07,0,40,793,1632,1541.88
0.07,0,41,816,1663,1579.74
0.07,0,42,877,1607,1622.1
0.07,0,43,850,1631,1603.02
0.07,0,44,857,1663,1624.02
0.07,0,45,851,1709,1636.86
0.07,0,46,893,1751,1699.86
0.07,0,47,897,1753,1705.02
0.07,0,48,914,1801,1743.54
0.07,0,49,888,1749,1693.62
0.07,0,50,876,1797,1700.82
0.07,0,51,822,1775,1633.26
0.07,0,52,745,1718,1526.16
0.07,0,53,756,1708,1533.84
0.07,0,54,718,1726,1500.36
0.07,0,55,726,1599,1455.66
0.07,0,56,758,1648,1510.8
0.07,0,57,716,1623,1454.94
0.07,0,58,663,1577,1378.38
0.07,0,59,623,1612,1349.88
0.07,0,60,631,1767,1423.62
0.07,0,61,574,1695,1331.82
0.07,0,62,534,1712,1295.76
0.07,0,63,519,1740,1291.32
0.07,0,64,531,1582,1237.92
0.07,0,65,490,1552,1181.04
0.07,0,66,467,1589,1171.74
0.07,0,67,455,1497,1120.14
0.07,0,68,432,1473,1085.22
0.07,0,69,384,1472,1032.96
0.07,0,70,372,1382,982.2
0.07,0,71,303,1383,908.1
0.07,0,72,283,1420,902.04
0.07,0,73,291,1315,866.58
0.07,0,74,227,1176,739.08
0.07,0,75,198,1131,688.86
0.07,0,76,167,1153,664.62
0.07,0,77,145,1159,643.38
0.07,0,78,102,1149,592.74
0.07,0,79,125,931,526.02
0.07,0,80,80,886,458.52
0.07,0,81,59,816,406.44
0.07,0,82,52,811,396.78
0.07,0,83,43,703,341.7
0.07,0,84,38,611,297.66
0.07,0,85,19,546,249.84
0.07,0,86,13,459,206.82
0.07,0,87,9,400,177.72
0.07,0,88,7,330,146.16
0.07,0,89,3,298,128.4
