a,replicate,gen,num_dd, num_dwt, d_fitness
0.25,0,0,6407,0,6919.56
0.25,0,1,6701,648,7509.24
0.25,0,2,6684,932,7610.16
0.25,0,3,6864,1026,7844.04
0.25,0,4,6675,1191,7709.22
0.25,0,5,6795,1254,7865.28
0.25,0,6,6719,1251,7781.94
0.25,0,7,6930,1319,8038.38
0.25,0,8,7036,1314,8150.76
0.25,0,9,6871,1418,8016.24
0.25,0,10,6978,1465,8151.54
0.25,0,11,6968,1467,8141.58
0.25,0,12,6814,1564,8016.0
0.25,0,13,6987,1587,8212.5
0.25,0,14,6938,1692,8203.68
0.25,0,15,7184,1621,8439.54
0.25,0,16,7144,1634,8401.8
0.25,0,17,7113,1690,8391.84
0.25,0,18,7179,1648,8445.48
0.25,0,19,7045,1749,8343.18
0.25,0,20,7114,1750,8418.12
0.25,0,21,7259,1666,8539.44
0.25,0,22,7363,1801,8708.46
0.25,0,23,7440,1862,8817.24
0.25,0,24,7530,1817,8895.54
0.25,0,25,7428,1789,8773.62
0.25,0,26,7473,1876,8858.76
0.25,0,27,7784,1662,9104.76
0.25,0,28,7849,1712,9195.96
0.25,0,29,7857,1704,9201.24
0.25,0,30,7734,1719,9074.7
0.25,0,31,7834,1769,9203.7
0.25,0,32,7780,1703,9117.66
0.25,0,33,7974,1799,9367.5
0.25,0,34,7917,1700,9264.36
0.25,0,35,8167,1756,9557.88
0.25,0,36,8455,1715,9851.7
0.25,0,37,8350,1698,9731.16
0.25,0,38,8296,1730,9686.28
0.25,0,39,8251,1690,9620.88
0.25,0,40,8461,1728,9863.64
0.25,0,41,8433,1764,9848.52
0.25,0,42,8549,1726,9957.84
0.25,0,43,8776,1740,10208.9
0.25,0,44,8653,1751,10080.7
0.25,0,45,8777,1689,10188.5
0.25,0,46,8793,1679,10201.6
0.25,0,47,8909,1665,10321.0
0.25,0,48,8965,1631,10367.2
0.25,0,49,9066,1767,10533.4
0.25,0,50,8998,1798,10473.0
0.25,0,51,9035,1777,10504.1
0.25,0,52,9352,1812,10861.2
0.25,0,53,9180,1724,10638.5
0.25,0,54,9149,1755,10618.0
0.25,0,55,9255,1839,10767.8
0.25,0,56,9625,1856,11174.5
0.25,0,57,9931,1831,11494.5
0.25,0,58,9927,1776,11467.1
0.25,0,59,9795,1726,11303.5
0.25,0,60,9760,1749,11275.4
0.25,0,61,9823,1831,11377.9
0.25,0,62,9937,1731,11459.0
0.25,0,63,9932,1834,11496.8
0.25,0,64,9990,1840,11562.0
0.25,0,65,10060,1884,11656.1
0.25,0,66,10121,1793,11683.7
0.25,0,67,10243,1830,11831.0
0.25,0,68,10038,1794,11594.5
0.25,0,69,10004,1769,11547.3
0.25,0,70,10406,1744,11971.0
0.25,0,71,10763,1673,12326.7
0.25,0,72,10526,1782,12116.5
0.25,0,73,10514,1805,12113.2
0.25,0,74,10798,1834,12432.1
0.25,0,75,10856,1818,12488.0
0.25,0,76,10861,1701,12444.3
0.25,0,77,10824,1675,12393.4
0.25,0,78,10943,1628,12502.2
0.25,0,79,10983,1724,12585.7
0.25,0,80,11215,1772,12856.4
0.25,0,81,10975,1716,12573.7
0.25,0,82,11046,1734,12658.0
0.25,0,83,11060,1738,12674.8
0.25,0,84,11321,1666,12926.4
0.25,0,85,11480,1737,13127.9
0.25,0,86,11437,1861,13133.6
0.25,0,87,11546,1813,13231.1
0.25,0,88,11814,1797,13513.9
0.25,0,89,11804,1796,13502.6
0.25,0,90,12160,1790,13884.6
0.25,0,91,12179,1733,13881.2
0.25,0,92,12253,1726,13958.2
0.25,0,93,12324,1796,14064.2
0.25,0,94,12313,1808,14057.4
0.25,0,95,12160,1832,13902.2
0.25,0,96,12593,1875,14387.9
0.25,0,97,12448,1813,14205.3
0.25,0,98,12514,1737,14244.7
0.25,0,99,12628,1766,14380.0
0.25,0,100,12553,1748,14291.4
0.25,1,0,6503,0,7023.24
0.25,1,1,6272,595,7023.66
0.25,1,2,6341,861,7209.9
0.25,1,3,6406,1074,7369.56
0.25,1,4,6442,1233,7475.22
