a,replicate,gen,num_dd, num_dwt, d_fitness
0.0688,0,0,1779,0,1921.32
0.0688,0,1,1448,711,1862.46
0.0688,0,2,1351,856,1818.6
0.0688,0,3,1268,1057,1813.38
0.0688,0,4,1243,1159,1829.22
0.0688,0,5,1175,1234,1787.28
0.0688,0,6,1147,1320,1793.16
0.0688,0,7,1105,1394,1778.88
0.0688,0,8,1109,1394,1783.2
0.0688,0,9,1125,1466,1830.72
0.0688,0,10,1159,1413,1845.18
0.0688,0,11,1115,1486,1828.32
0.0688,0,12,1030,1458,1724.76
0.0688,0,13,1071,1428,1756.44
0.0688,0,14,989,1474,1687.2
0.0688,0,15,987,1553,1718.22
0.0688,0,16,1078,1485,1787.94
0.0688,0,17,1151,1486,1867.2
0.0688,0,18,1040,1538,1769.16
0.0688,0,19,1050,1536,1779.12
0.0688,0,20,1163,1461,1869.66
0.0688,0,21,1088,1560,1830.24
0.0688,0,22,1044,1579,1790.7
0.0688,0,23,1000,1513,1715.46
0.0688,0,24,991,1669,1771.26
0.0688,0,25,1000,1640,1768.8
0.0688,0,26,1045,1688,1837.56
0.0688,0,27,1063,1689,1857.42
0.0688,0,28,1066,1727,1876.62
0.0688,0,29,1017,1705,1814.46
0.0688,0,30,992,1681,1777.38
0.0688,0,31,1028,1687,1818.78
0.0688,0,32,1071,1682,1863.12
0.0688,0,33,1034,1693,1827.78
0.0688,0,34,946,1596,1692.0
0.0688,0,35,963,1608,1715.4
0.0688,0,36,943,1587,1684.98
0.0688,0,37,911,1603,1657.14
0.0688,0,38,867,1635,1623.06
0.0688,0,39,908,1665,1679.94
0.0688,0,40,957,1570,1692.96
0.0688,0,41,987,1575,1727.46
0.0688,0,42,1025,1640,1795.8
0.0688,0,43,1070,1588,1822.56
0.0688,0,44,1047,1566,1788.48
0.0688,0,45,1092,1582,1843.8
0.0688,0,46,1056,1624,1822.56
0.0688,0,47,1077,1749,1897.74
0.0688,0,48,1120,1659,1906.38
0.0688,0,49,1088,1624,1857.12
0.0688,0,50,1168,1692,1972.08
0.0688,0,51,1040,1729,1849.38
0.0688,0,52,1112,1674,1904.04
0.0688,0,53,1060,1733,1872.66
0.0688,0,54,1127,1653,1911.42
0.0688,0,55,1101,1859,1969.86
0.0688,0,56,1093,1726,1905.36
0.0688,0,57,1092,1692,1890.0
0.0688,0,58,1106,1599,1866.06
0.0688,0,59,1104,1671,1894.14
0.0688,0,60,1181,1752,2011.32
0.0688,0,61,1234,1792,2085.36
0.0688,0,62,1246,1774,2090.76
0.0688,0,63,1182,1727,2001.9
0.0688,0,64,1205,1734,2029.68
0.0688,0,65,1177,1794,2024.64
0.0688,0,66,1141,1748,1966.44
0.0688,0,67,1143,1823,2000.1
0.0688,0,68,1095,1810,1942.8
0.0688,0,69,1149,1828,2008.68
0.0688,0,70,1172,1776,2011.68
0.0688,0,71,1164,1795,2011.02
0.0688,0,72,1199,1793,2047.98
0.0688,0,73,1278,1889,2173.62
0.0688,0,74,1209,1798,2060.88
0.0688,0,75,1314,1760,2158.32
0.0688,0,76,1294,1813,2158.98
0.0688,0,77,1315,1811,2180.82
0.0688,0,78,1356,1874,2251.56
0.0688,0,79,1352,1898,2257.32
0.0688,0,80,1345,1916,2257.32
0.0688,0,81,1347,1814,2216.64
0.0688,0,82,1391,1826,2269.2
0.0688,0,83,1422,1758,2274.12
0.0688,0,84,1495,1781,2362.62
0.0688,0,85,1509,1808,2389.08
0.0688,0,86,1487,1825,2372.46
0.0688,0,87,1540,1764,2404.08
0.0688,0,88,1564,1795,2443.02
0.0688,0,89,1663,1767,2538.18
0.0688,0,90,1561,1796,2440.2
0.0688,0,91,1612,1786,2491.08
0.0688,0,92,1632,1747,2496.3
0.0688,0,93,1547,1721,2393.58
0.0688,0,94,1641,1768,2514.84
0.0688,0,95,1675,1765,2550.3
0.0688,0,96,1778,1728,2646.0
0.0688,0,97,1793,1789,2687.82
0.0688,0,98,1967,1775,2869.86
0.0688,0,99,1963,1830,2888.64
0.0688,0,100,1978,1815,2898.54
0.0688,1,0,1870,0,2019.6
0.0688,1,1,1516,662,1915.32
0.0688,1,2,1352,824,1806.24
0.0688,1,3,1226,950,1723.08
0.0688,1,4,1249,1127,1822.26
0.0688,1,5,1235,1256,1861.32
0.0688,1,6,1210,1301,1853.22
0.0688,1,7,1190,1342,1848.84
0.0688,1,8,1120,1338,1771.56
0.0688,1,9,1000,1413,1673.46
0.0688,1,10,1039,1458,1734.48
0.0688,1,11,1017,1552,1750.2
0.0688,1,12,1040,1549,1773.78
0.0688,1,13,1030,1608,1787.76
0.0688,1,14,953,1550,1680.24
0.0688,1,15,943,1660,1715.64
0.0688,1,16,959,1581,1699.74
0.0688,1,17,945,1653,1714.86
0.0688,1,18,930,1526,1645.32
0.0688,1,19,890,1665,1660.5
0.0688,1,20,897,1679,1673.94
0.0688,1,21,825,1651,1584.42
0.0688,1,22,886,1715,1677.18
0.0688,1,23,900,1663,1670.46
0.0688,1,24,880,1713,1669.86
0.0688,1,25,836,1752,1638.72
0.0688,1,26,798,1637,1549.38
0.0688,1,27,778,1692,1550.88
0.0688,1,28,690,1649,1437.78
0.0688,1,29,694,1636,1436.64
0.0688,1,30,679,1606,1407.84
0.0688,1,31,641,1626,1375.2
0.0688,1,32,632,1602,1355.4
0.0688,1,33,620,1532,1313.04
0.0688,1,34,589,1555,1289.22
0.0688,1,35,596,1486,1267.8
0.0688,1,36,562,1492,1233.6
0.0688,1,37,545,1459,1201.38
0.0688,1,38,522,1471,1181.58
0.0688,1,39,460,1454,1107.48
0.0688,1,40,382,1487,1037.1
