a,replicate,gen,num_dd, num_dwt, d_fitness
0.06,0,0,1523,0,1644.84
0.06,0,1,1384,641,1763.94
0.06,0,2,1198,850,1650.84
0.06,0,3,1174,1048,1708.08
0.06,0,4,1089,1177,1670.46
0.06,0,5,1073,1167,1648.98
0.06,0,6,1014,1271,1628.94
0.06,0,7,974,1268,1584.48
0.06,0,8,911,1397,1570.62
0.06,0,9,920,1378,1572.36
0.06,0,10,854,1428,1522.08
0.06,0,11,849,1549,1567.5
0.06,0,12,777,1460,1452.36
0.06,0,13,825,1434,1493.28
0.06,0,14,858,1531,1569.66
0.06,0,15,804,1518,1505.88
0.06,0,16,763,1525,1464.54
0.06,0,17,717,1619,1454.34
0.06,0,18,773,1562,1490.88
0.06,0,19,704,1564,1417.2
0.06,0,20,634,1569,1343.7
0.06,0,21,690,1595,1415.1
0.06,0,22,628,1581,1342.26
0.06,0,23,599,1456,1258.44
0.06,0,24,520,1401,1150.02
0.06,0,25,477,1475,1134.66
0.06,0,26,453,1482,1111.68
0.06,0,27,483,1400,1109.64
0.06,0,28,456,1447,1100.22
0.06,0,29,435,1419,1065.78
0.06,0,30,345,1366,946.32
0.06,0,31,320,1323,901.26
0.06,0,32,305,1359,900.18
0.06,0,33,280,1371,878.22
0.06,0,34,254,1268,806.88
0.06,0,35,174,1178,682.68
0.06,0,36,202,1148,700.32
0.06,0,37,171,1165,673.98
0.06,0,38,185,1056,643.32
0.06,0,39,145,1064,603.48
0.06,0,40,116,1013,550.74
0.06,0,41,75,885,452.7
0.06,0,42,55,850,416.4
0.06,0,43,56,722,363.72
0.06,0,44,35,621,298.62
0.06,0,45,23,577,267.18
0.06,0,46,22,456,215.28
0.06,0,47,12,406,183.48
0.06,0,48,11,343,155.94
0.06,0,49,3,309,133.02
0.06,0,50,4,258,112.68
0.06,0,51,0,219,91.98
0.06,0,52,2,174,75.24
0.06,0,53,5,135,62.1
0.06,0,54,1,117,50.22
0.06,0,55,0,107,44.94
0.06,0,56,1,101,43.5
0.06,0,57,0,71,29.82
0.06,0,58,0,55,23.1
0.06,0,59,0,35,14.7
0.06,0,60,0,32,13.44
0.06,0,61,0,28,11.76
0.06,0,62,0,16,6.72
0.06,0,63,0,10,4.2
0.06,0,64,0,11,4.62
0.06,0,65,0,10,4.2
0.06,0,66,0,6,2.52
0.06,0,67,0,10,4.2
0.06,0,68,0,9,3.78
0.06,0,69,0,7,2.94
0.06,0,70,0,4,1.68
0.06,0,71,0,3,1.26
0.06,0,72,0,3,1.26
0.06,0,73,0,4,1.68
0.06,0,74,0,2,0.84
0.06,0,75,0,2,0.84
0.06,0,76,0,6,2.52
0.06,0,77,0,2,0.84
0.06,0,78,0,0,0.0
0.06,1,0,1606,0,1734.48
0.06,1,1,1254,681,1640.34
0.06,1,2,1177,876,1639.08
0.06,1,3,1045,1003,1549.86
0.06,1,4,1050,1087,1590.54
0.06,1,5,1022,1198,1606.92
0.06,1,6,976,1296,1598.4
0.06,1,7,892,1337,1524.9
0.06,1,8,863,1290,1473.84
0.06,1,9,790,1370,1428.6
0.06,1,10,827,1408,1484.52
0.06,1,11,751,1483,1433.94
0.06,1,12,787,1555,1503.06
0.06,1,13,673,1569,1385.82
0.06,1,14,658,1492,1337.28
0.06,1,15,625,1590,1342.8
0.06,1,16,631,1496,1309.8
0.06,1,17,651,1453,1313.34
0.06,1,18,632,1513,1318.02
0.06,1,19,605,1471,1271.22
0.06,1,20,549,1435,1195.62
0.06,1,21,540,1475,1202.7
0.06,1,22,492,1464,1146.24
0.06,1,23,473,1442,1116.48
0.06,1,24,442,1443,1083.42
0.06,1,25,448,1386,1065.96
0.06,1,26,354,1354,951.0
0.06,1,27,353,1397,967.98
0.06,1,28,321,1246,870.0
0.06,1,29,281,1186,801.6
0.06,1,30,258,1122,749.88
0.06,1,31,238,1108,722.4
0.06,1,32,196,1067,659.82
0.06,1,33,167,1044,618.84
0.06,1,34,109,963,522.18
0.06,1,35,127,929,527.34
0.06,1,36,112,851,478.38
0.06,1,37,95,829,450.78
0.06,1,38,68,727,378.78
0.06,1,39,50,683,340.86
0.06,1,40,45,615,306.9
0.06,1,41,37,601,292.38
0.06,1,42,32,551,265.98
0.06,1,43,20,492,228.24
0.06,1,44,24,467,222.06
0.06,1,45,8,451,198.06
0.06,1,46,8,378,167.4
0.06,1,47,9,348,155.88
0.06,1,48,6,276,122.4
0.06,1,49,2,236,101.28
0.06,1,50,5,158,71.76
0.06,1,51,1,160,68.28
0.06,1,52,0,151,63.42
0.06,1,53,1,130,55.68
0.06,1,54,0,122,51.24
0.06,1,55,0,117,49.14
0.06,1,56,1,93,40.14
