a,replicate,gen,num_dd, num_dwt, d_fitness
0.02,0,0,566,0,611.28
0.02,0,1,264,491,491.34
0.02,0,2,178,564,429.12
0.02,0,3,144,575,397.02
0.02,0,4,123,588,379.8
0.02,0,5,112,635,387.66
0.02,0,6,98,656,381.36
0.02,0,7,98,662,383.88
0.02,0,8,52,598,307.32
0.02,0,9,35,553,270.06
0.02,0,10,23,470,222.24
0.02,0,11,24,436,209.04
0.02,0,12,10,384,172.08
0.02,0,13,13,322,149.28
0.02,0,14,9,266,121.44
0.02,0,15,6,224,100.56
0.02,0,16,6,188,85.44
0.02,0,17,1,173,73.74
0.02,0,18,1,131,56.1
0.02,0,19,2,121,52.98
0.02,0,20,1,107,46.02
0.02,0,21,0,80,33.6
0.02,0,22,1,72,31.32
0.02,0,23,0,61,25.62
0.02,0,24,0,44,18.48
0.02,0,25,0,36,15.12
0.02,0,26,0,22,9.24
0.02,0,27,0,11,4.62
0.02,0,28,0,8,3.36
0.02,0,29,0,2,0.84
0.02,0,30,0,1,0.42
0.02,0,31,0,1,0.42
0.02,0,32,0,1,0.42
0.02,0,33,0,2,0.84
0.02,0,34,0,4,1.68
0.02,0,35,0,2,0.84
0.02,0,36,0,2,0.84
0.02,0,37,0,0,0.0
0.02,1,0,576,0,622.08
0.02,1,1,283,511,520.26
0.02,1,2,172,581,429.78
0.02,1,3,134,587,391.26
0.02,1,4,101,546,338.4
0.02,1,5,58,553,294.9
0.02,1,6,65,541,297.42
0.02,1,7,29,507,244.26
0.02,1,8,25,448,215.16
0.02,1,9,27,404,198.84
0.02,1,10,22,386,185.88
0.02,1,11,15,311,146.82
0.02,1,12,8,279,125.82
0.02,1,13,7,263,118.02
0.02,1,14,4,228,100.08
0.02,1,15,6,196,88.8
0.02,1,16,6,148,68.64
0.02,1,17,2,110,48.36
0.02,1,18,1,84,36.36
0.02,1,19,0,80,33.6
0.02,1,20,1,74,32.16
0.02,1,21,2,47,21.9
0.02,1,22,0,46,19.32
0.02,1,23,0,42,17.64
0.02,1,24,0,25,10.5
0.02,1,25,0,24,10.08
0.02,1,26,0,13,5.46
0.02,1,27,0,9,3.78
0.02,1,28,0,9,3.78
0.02,1,29,0,9,3.78
0.02,1,30,0,2,0.84
0.02,1,31,0,0,0.0
0.02,2,0,529,0,571.32
0.02,2,1,238,531,480.06
0.02,2,2,153,622,426.48
0.02,2,3,111,576,361.8
0.02,2,4,74,494,287.4
0.02,2,5,57,503,272.82
0.02,2,6,36,460,232.08
0.02,2,7,24,425,204.42
0.02,2,8,18,356,168.96
0.02,2,9,9,299,135.3
0.02,2,10,12,246,116.28
0.02,2,11,8,204,94.32
0.02,2,12,5,198,88.56
0.02,2,13,2,158,68.52
0.02,2,14,0,121,50.82
0.02,2,15,1,87,37.62
0.02,2,16,1,77,33.42
0.02,2,17,2,84,37.44
0.02,2,18,1,67,29.22
0.02,2,19,0,55,23.1
0.02,2,20,0,50,21.0
0.02,2,21,0,49,20.58
0.02,2,22,0,40,16.8
0.02,2,23,0,28,11.76
0.02,2,24,0,29,12.18
0.02,2,25,0,19,7.98
0.02,2,26,0,12,5.04
0.02,2,27,0,11,4.62
0.02,2,28,0,10,4.2
0.02,2,29,0,5,2.1
0.02,2,30,0,4,1.68
0.02,2,31,0,0,0.0
0.02,3,0,492,0,531.36
0.02,3,1,246,507,478.62
0.02,3,2,204,599,471.9
0.02,3,3,157,614,427.44
0.02,3,4,117,614,384.24
0.02,3,5,71,644,347.16
0.02,3,6,66,599,322.86
0.02,3,7,45,545,277.5
0.02,3,8,40,495,251.1
0.02,3,9,16,455,208.38
0.02,3,10,18,422,196.68
0.02,3,11,12,348,159.12
0.02,3,12,15,290,138.0
0.02,3,13,7,266,119.28
0.02,3,14,6,227,101.82
0.02,3,15,3,230,99.84
0.02,3,16,2,200,86.16
0.02,3,17,3,143,63.3
0.02,3,18,0,139,58.38
0.02,3,19,1,113,48.54
0.02,3,20,0,102,42.84
0.02,3,21,0,89,37.38
0.02,3,22,0,83,34.86
0.02,3,23,0,57,23.94
0.02,3,24,0,45,18.9
0.02,3,25,0,27,11.34
0.02,3,26,0,32,13.44
0.02,3,27,0,25,10.5
0.02,3,28,0,25,10.5
0.02,3,29,0,37,15.54
0.02,3,30,0,41,17.22
0.02,3,31,0,25,10.5
0.02,3,32,0,23,9.66
0.02,3,33,0,16,6.72
0.02,3,34,0,12,5.04
0.02,3,35,0,8,3.36
0.02,3,36,0,8,3.36
0.02,3,37,0,7,2.94
0.02,3,38,0,6,2.52
0.02,3,39,0,3,1.26
0.02,3,40,0,1,0.42
0.02,3,41,0,0,0.0
0.02,4,0,500,0,540.0
0.02,4,1,202,509,431.94
0.02,4,2,142,561,388.98
0.02,4,3,125,523,354.66
0.02,4,4,77,513,298.62
0.02,4,5,69,541,301.74
0.02,4,6,56,455,251.58
0.02,4,7,24,447,213.66
0.02,4,8,20,382,182.04
0.02,4,9,16,316,150.0
0.02,4,10,6,262,116.52
0.02,4,11,7,256,115.08
0.02,4,12,2,209,89.94
0.02,4,13,2,180,77.76
0.02,4,14,1,174,74.16
0.02,4,15,4,127,57.66
0.02,4,16,1,128,54.84
0.02,4,17,3,103,46.5
0.02,4,18,4,102,47.16
0.02,4,19,0,99,41.58
0.02,4,20,2,102,45.0
0.02,4,21,1,91,39.3
0.02,4,22,0,74,31.08
0.02,4,23,0,55,23.1
0.02,4,24,0,46,19.32
0.02,4,25,0,49,20.58
0.02,4,26,0,41,17.22
0.02,4,27,0,30,12.6
0.02,4,28,0,23,9.66
0.02,4,29,0,23,9.66
0.02,4,30,0,17,7.14
0.02,4,31,0,12,5.04
0.02,4,32,0,11,4.62
0.02,4,33,0,5,2.1
0.02,4,34,0,1,0.42
0.02,4,35,0,0,0.0
