a,replicate,gen,num_dd, num_dwt, d_fitness
0.0586,0,0,1509,0,1629.72
0.0586,0,1,1285,567,1625.94
0.0586,0,2,1197,840,1645.56
0.0586,0,3,1107,988,1610.52
0.0586,0,4,1118,1039,1643.82
0.0586,0,5,1082,1197,1671.3
0.0586,0,6,1047,1218,1642.32
0.0586,0,7,1045,1255,1655.7
0.0586,0,8,901,1460,1586.28
0.0586,0,9,872,1384,1523.04
0.0586,0,10,897,1376,1546.68
0.0586,0,11,804,1435,1471.02
0.0586,0,12,786,1516,1485.6
0.0586,0,13,774,1453,1446.18
0.0586,0,14,745,1565,1461.9
0.0586,0,15,700,1600,1428.0
0.0586,0,16,658,1694,1422.12
0.0586,0,17,659,1665,1411.02
0.0586,0,18,721,1701,1493.1
0.0586,0,19,686,1648,1433.04
0.0586,0,20,630,1666,1380.12
0.0586,0,21,676,1664,1428.96
0.0586,0,22,659,1700,1425.72
0.0586,0,23,661,1693,1424.94
0.0586,0,24,616,1615,1343.58
0.0586,0,25,561,1660,1303.08
0.0586,0,26,571,1633,1302.54
0.0586,0,27,504,1597,1215.06
0.0586,0,28,515,1579,1219.38
0.0586,0,29,480,1503,1149.66
0.0586,0,30,451,1461,1100.7
0.0586,0,31,416,1469,1066.26
0.0586,0,32,359,1537,1033.26
0.0586,0,33,332,1395,944.46
0.0586,0,34,274,1309,845.7
0.0586,0,35,239,1204,763.8
0.0586,0,36,237,1124,728.04
0.0586,0,37,173,1070,636.24
0.0586,0,38,140,1072,601.44
0.0586,0,39,106,970,521.88
0.0586,0,40,90,875,464.7
0.0586,0,41,80,820,430.8
0.0586,0,42,55,787,389.94
0.0586,0,43,51,672,337.32
0.0586,0,44,31,623,295.14
0.0586,0,45,35,552,269.64
0.0586,0,46,32,516,251.28
0.0586,0,47,20,420,198.0
0.0586,0,48,10,402,179.64
0.0586,0,49,17,322,153.6
0.0586,0,50,3,261,112.86
0.0586,0,51,4,216,95.04
0.0586,0,52,4,173,76.98
0.0586,0,53,2,158,68.52
0.0586,0,54,2,156,67.68
0.0586,0,55,0,115,48.3
0.0586,0,56,2,93,41.22
0.0586,0,57,0,70,29.4
0.0586,0,58,1,36,16.2
0.0586,0,59,0,35,14.7
0.0586,0,60,0,33,13.86
0.0586,0,61,0,17,7.14
0.0586,0,62,0,7,2.94
0.0586,0,63,0,6,2.52
0.0586,0,64,0,8,3.36
0.0586,0,65,0,6,2.52
0.0586,0,66,0,6,2.52
0.0586,0,67,0,5,2.1
