a,replicate,gen,num_dd, num_dwt, d_fitness
0.07,0,0,1643,0,1774.44
0.07,0,1,1357,693,1756.62
0.07,0,2,1363,929,1862.22
0.07,0,3,1341,1057,1892.22
0.07,0,4,1247,1149,1829.34
0.07,0,5,1266,1314,1919.16
0.07,0,6,1096,1320,1738.08
0.07,0,7,1056,1397,1727.22
0.07,0,8,1010,1500,1720.8
0.07,0,9,1003,1444,1689.72
0.07,0,10,975,1433,1654.86
0.07,0,11,998,1436,1680.96
0.07,0,12,979,1477,1677.66
0.07,0,13,983,1534,1705.92
0.07,0,14,991,1519,1708.26
0.07,0,15,987,1517,1703.1
0.07,0,16,940,1560,1670.4
0.07,0,17,914,1508,1620.48
0.07,0,18,889,1557,1614.06
0.07,0,19,926,1581,1664.1
0.07,0,20,1026,1642,1797.72
0.07,0,21,1048,1631,1816.86
0.07,0,22,1050,1670,1835.4
0.07,0,23,1121,1604,1884.36
0.07,0,24,1083,1676,1873.56
0.07,0,25,1037,1685,1827.66
0.07,0,26,1059,1712,1862.76
0.07,0,27,1069,1713,1873.98
0.07,0,28,1077,1672,1865.4
0.07,0,29,1093,1659,1877.22
0.07,0,30,1014,1650,1788.12
0.07,0,31,1073,1609,1834.62
0.07,0,32,1009,1656,1785.24
0.07,0,33,980,1664,1757.28
0.07,0,34,959,1655,1730.82
0.07,0,35,915,1630,1672.8
0.07,0,36,925,1679,1704.18
0.07,0,37,969,1625,1729.02
0.07,0,38,946,1717,1742.82
0.07,0,39,882,1650,1645.56
0.07,0,40,771,1648,1524.84
0.07,0,41,792,1619,1535.34
0.07,0,42,805,1650,1562.4
0.07,0,43,802,1589,1533.54
0.07,0,44,782,1567,1502.7
0.07,0,45,771,1701,1547.1
0.07,0,46,717,1672,1476.6
0.07,0,47,694,1770,1492.92
0.07,0,48,730,1795,1542.3
0.07,0,49,662,1804,1472.64
0.07,0,50,688,1645,1433.94
0.07,0,51,559,1636,1290.84
0.07,0,52,573,1578,1281.6
0.07,0,53,563,1573,1268.7
0.07,0,54,554,1509,1232.1
