a,replicate,gen,num_dd, num_dwt, d_fitness
0.0662,0,0,1690,0,1825.2
0.0662,0,1,1398,629,1774.02
0.0662,0,2,1421,842,1888.32
0.0662,0,3,1349,1127,1930.26
0.0662,0,4,1293,1253,1922.7
0.0662,0,5,1228,1345,1891.14
0.0662,0,6,1232,1377,1908.9
0.0662,0,7,1176,1416,1864.8
0.0662,0,8,1123,1475,1832.34
0.0662,0,9,1203,1504,1930.92
0.0662,0,10,1129,1603,1892.58
0.0662,0,11,1137,1652,1921.8
0.0662,0,12,1177,1615,1949.46
0.0662,0,13,1212,1618,1988.52
0.0662,0,14,1123,1589,1880.22
0.0662,0,15,1101,1600,1861.08
0.0662,0,16,1091,1661,1875.9
0.0662,0,17,1096,1673,1886.34
0.0662,0,18,1055,1589,1806.78
0.0662,0,19,964,1615,1719.42
0.0662,0,20,974,1625,1734.42
0.0662,0,21,961,1670,1739.28
0.0662,0,22,902,1731,1701.18
0.0662,0,23,858,1602,1599.48
0.0662,0,24,857,1595,1595.46
0.0662,0,25,755,1650,1508.4
0.0662,0,26,788,1615,1529.34
0.0662,0,27,742,1713,1520.82
0.0662,0,28,729,1628,1471.08
0.0662,0,29,716,1661,1470.9
0.0662,0,30,668,1571,1381.26
0.0662,0,31,711,1700,1481.88
0.0662,0,32,680,1602,1407.24
0.0662,0,33,573,1626,1301.76
0.0662,0,34,588,1612,1312.08
0.0662,0,35,548,1598,1263.0
0.0662,0,36,489,1537,1173.66
0.0662,0,37,502,1600,1214.16
0.0662,0,38,461,1538,1143.84
0.0662,0,39,470,1479,1128.78
0.0662,0,40,425,1463,1073.46
0.0662,0,41,322,1501,978.18
0.0662,0,42,306,1481,952.5
0.0662,0,43,268,1494,916.92
0.0662,0,44,293,1259,845.22
0.0662,0,45,274,1260,825.12
0.0662,0,46,214,1203,736.38
0.0662,0,47,182,1157,682.5
0.0662,0,48,150,1130,636.6
0.0662,0,49,128,1090,596.04
0.0662,0,50,95,983,515.46
0.0662,0,51,120,941,524.82
0.0662,0,52,76,874,449.16
0.0662,0,53,61,792,398.52
0.0662,0,54,43,736,355.56
0.0662,0,55,24,670,307.32
0.0662,0,56,25,617,286.14
0.0662,0,57,18,544,247.92
0.0662,0,58,14,503,226.38
