a,replicate,gen,num_dd, num_dwt, d_fitness
0.056,0,0,1383,0,1493.64
0.056,0,1,1176,585,1515.78
0.056,0,2,1044,912,1510.56
0.056,0,3,950,1067,1474.14
0.056,0,4,837,1067,1352.1
0.056,0,5,723,1119,1250.82
0.056,0,6,685,1122,1211.04
0.056,0,7,720,1204,1283.28
0.056,0,8,653,1234,1223.52
0.056,0,9,670,1352,1291.44
0.056,0,10,628,1375,1255.74
0.056,0,11,588,1397,1221.78
0.056,0,12,570,1470,1233.0
0.056,0,13,506,1517,1183.62
0.056,0,14,522,1454,1174.44
0.056,0,15,569,1511,1249.14
0.056,0,16,570,1549,1266.18
0.056,0,17,509,1544,1198.2
0.056,0,18,513,1520,1192.44
0.056,0,19,415,1486,1072.32
0.056,0,20,420,1390,1037.4
0.056,0,21,437,1417,1067.1
0.056,0,22,419,1376,1030.44
0.056,0,23,425,1332,1018.44
0.056,0,24,372,1398,988.92
0.056,0,25,311,1312,886.92
0.056,0,26,247,1293,809.82
0.056,0,27,228,1114,714.12
0.056,0,28,164,1171,668.94
0.056,0,29,142,1059,598.14
0.056,0,30,135,968,552.36
0.056,0,31,117,942,522.0
0.056,0,32,110,831,467.82
0.056,0,33,83,801,426.06
0.056,0,34,57,826,408.48
0.056,0,35,63,717,369.18
0.056,0,36,51,664,333.96
0.056,0,37,45,619,308.58
0.056,0,38,29,551,262.74
0.056,0,39,17,520,236.76
0.056,0,40,19,420,196.92
0.056,0,41,8,344,153.12
0.056,0,42,12,285,132.66
0.056,0,43,13,247,117.78
0.056,0,44,7,212,96.6
0.056,0,45,2,184,79.44
0.056,0,46,4,148,66.48
0.056,0,47,0,128,53.76
0.056,0,48,3,110,49.44
0.056,0,49,2,103,45.42
0.056,0,50,0,115,48.3
0.056,0,51,0,117,49.14
0.056,0,52,0,94,39.48
0.056,0,53,0,66,27.72
0.056,0,54,0,70,29.4
0.056,0,55,0,47,19.74
0.056,0,56,0,41,17.22
0.056,0,57,0,38,15.96
0.056,0,58,0,28,11.76
0.056,0,59,0,14,5.88
0.056,0,60,0,15,6.3
0.056,0,61,0,17,7.14
