a,replicate_number,x,gen,d_allele_freq, exp_d_allele_freq, dd_freq, exp_dd_freq, dwt_freq, exp_dwt_freq, wtwt_freq, exp_wtwt_freq
0.0688,1,0.47,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,51,0.0,0.0,0.0,0.0,0.0,0.0,1.42308,1.0
0.0688,1,0.47,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.911765,1.0
0.0688,1,0.47,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,53,0.0,0.0,0.0,0.0,0.0,0.0,0.878049,1.0
0.0688,1,0.47,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,54,0.0,0.0,0.0,0.0,0.0,0.0,1.10345,1.0
0.0688,1,0.47,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.484848,1.0
0.0688,1,0.47,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,56,0.0,0.0,0.0,0.0,0.0,0.0,0.529412,1.0
0.0688,1,0.47,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,57,0.0,0.0,0.0,0.0,0.0,0.0,2.29167,1.0
0.0688,1,0.47,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,58,0.0,0.0,0.0,0.0,0.0,0.0,0.818182,1.0
0.0688,1,0.47,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,59,0.0,0.0,0.0,0.0,0.0,0.0,0.619048,1.0
0.0688,1,0.47,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,60,0.0,0.0,0.0,0.0,0.0,0.0,0.72973,1.0
0.0688,1,0.47,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,61,0.0,0.0,0.0,0.0,0.0,0.0,0.563636,1.0
0.0688,1,0.47,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,62,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.0
0.0688,1,0.47,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,63,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,1.0
0.0688,1,0.47,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,64,0.0,0.0,0.0,0.0,0.0,0.0,0.431818,1.0
0.0688,1,0.47,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,65,0.0,0.0,0.0,0.0,0.0,0.0,1.58333,1.0
0.0688,1,0.47,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,66,0.0,0.0,0.0,0.0,0.0,0.0,2.44444,1.0
0.0688,1,0.47,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,67,0.0,0.0,0.0,0.0,0.0,0.0,0.54902,1.0
0.0688,1,0.47,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.54,68,0.0,0.0,0.0,0.0,0.0,0.0,0.816327,1.0
0.0688,1,0.47,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0688,1,0.5,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
