a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.0662,2,15,1040,1653,3733,1817.46,decrease
0.0662,2,16,1067,1707,3841,1869.3,decrease
0.0662,2,17,1039,1669,3747,1823.1,decrease
0.0662,2,18,1048,1798,3894,1887,decrease
0.0662,2,19,1116,1674,3906,1908.36,decrease
0.0662,2,20,1086,1696,3868,1885.2,decrease
0.0662,2,21,1092,1720,3904,1901.76,decrease
0.0662,2,22,1107,1649,3863,1888.14,decrease
0.0662,2,23,1113,1581,3807,1866.06,decrease
0.0662,2,24,1036,1639,3711,1807.26,decrease
0.0662,2,25,968,1740,3676,1776.24,decrease
0.0662,2,26,979,1639,3597,1745.7,decrease
0.0662,2,27,1006,1626,3638,1769.4,decrease
0.0662,2,28,1023,1624,3670,1786.92,decrease
0.0662,2,29,1040,1597,3677,1793.94,decrease
0.0662,2,30,1037,1652,3726,1813.8,decrease
0.0662,2,31,1000,1677,3677,1784.34,decrease
0.0662,2,32,982,1734,3698,1788.84,decrease
0.0662,2,33,985,1602,3572,1736.64,decrease
0.0662,2,34,949,1727,3625,1750.26,decrease
0.0662,2,35,931,1680,3542,1711.08,decrease
0.0662,2,36,973,1682,3628,1757.28,decrease
0.0662,2,37,961,1801,3723,1794.3,decrease
0.0662,2,38,975,1706,3656,1769.52,decrease
0.0662,2,39,942,1682,3566,1723.8,decrease
0.0662,2,40,977,1686,3640,1763.28,decrease
0.0662,2,41,1013,1663,3689,1792.5,decrease
0.0662,2,42,933,1701,3567,1722.06,decrease
0.0662,2,43,998,1658,3654,1774.2,decrease
0.0662,2,44,926,1723,3575,1723.74,decrease
0.0662,2,45,901,1724,3526,1697.16,decrease
0.0662,2,46,807,1650,3264,1564.56,decrease
0.0662,2,47,816,1650,3282,1574.28,decrease
0.0662,2,48,785,1676,3246,1551.72,decrease
0.0662,2,49,749,1746,3244,1542.24,decrease
0.0662,2,50,766,1783,3315,1576.14,decrease
0.0662,2,51,720,1707,3147,1494.54,decrease
0.0662,2,52,621,1792,3034,1423.32,decrease
0.0662,2,53,643,1721,3007,1417.26,decrease
0.0662,2,54,593,1620,2806,1320.84,decrease
0.0662,2,55,554,1674,2782,1301.4,decrease
0.0662,2,56,522,1650,2694,1256.76,decrease
0.0662,2,57,507,1591,2605,1215.78,decrease
0.0662,2,58,484,1654,2622,1217.4,decrease
0.0662,2,59,492,1722,2706,1254.6,decrease
0.0662,2,60,399,1551,2349,1082.34,decrease
0.0662,2,61,348,1546,2242,1025.16,decrease
0.0662,2,62,291,1423,2005,911.94,decrease
0.0662,2,63,195,1337,1727,772.14,decrease
0.0662,2,64,201,1217,1619,728.22,decrease
0.0662,2,65,166,1109,1441,645.06,decrease
0.0662,2,66,137,1063,1337,594.42,decrease
0.0662,2,67,115,972,1202,532.44,decrease
0.0662,2,68,82,863,1027,451.02,decrease
0.0662,2,69,53,774,880,382.32,decrease
0.0662,2,70,47,704,798,346.44,decrease
0.0662,2,71,46,622,714,310.92,decrease
0.0662,2,72,29,537,595,256.86,decrease
0.0662,2,73,20,423,463,199.26,decrease
0.0662,2,74,24,385,433,187.62,decrease
0.0662,2,75,7,372,386,163.8,decrease
0.0662,2,76,9,291,309,131.94,decrease
0.0662,2,77,10,263,283,121.26,decrease
0.0662,2,78,4,239,247,104.7,decrease
0.0662,2,79,6,210,222,94.68,decrease
0.0662,2,80,3,171,177,75.06,decrease
0.0662,2,81,4,155,163,69.42,decrease
0.0662,2,82,2,140,144,60.96,decrease
0.0662,2,83,0,112,112,47.04,decrease
0.0662,2,84,1,91,93,39.3,decrease
0.0662,2,85,1,84,86,36.36,decrease
0.0662,2,86,0,68,68,28.56,decrease
0.0662,2,87,0,40,40,16.8,decrease
0.0662,2,88,0,52,52,21.84,decrease
0.0662,2,89,1,32,34,14.52,decrease
0.0662,2,90,0,32,32,13.44,decrease
0.0662,2,91,0,30,30,12.6,decrease
0.0662,2,92,0,24,24,10.08,decrease
0.0662,2,93,0,13,13,5.46,decrease
0.0662,2,94,0,10,10,4.2,decrease
0.0662,2,95,0,5,5,2.1,decrease
0.0662,2,96,0,5,5,2.1,decrease
0.0662,2,97,0,0,0,0,decrease
0.0662,3,0,1755,0,3510,1895.4,increase
0.0662,3,1,1406,625,3437,1780.98,increase
0.0662,3,2,1291,879,3461,1763.46,increase
0.0662,3,3,1244,1037,3525,1779.06,increase
0.0662,3,4,1155,1141,3451,1726.62,increase
0.0662,3,5,1111,1148,3370,1682.04,increase
0.0662,3,6,1163,1226,3552,1770.96,increase
0.0662,3,7,1137,1319,3593,1781.94,increase
0.0662,3,8,1154,1411,3719,1838.94,increase
0.0662,3,9,1196,1460,3852,1904.88,increase
0.0662,3,10,1139,1529,3807,1872.3,increase
0.0662,3,11,1147,1646,3940,1930.08,increase
0.0662,3,12,1164,1676,4004,1961.04,increase
0.0662,3,13,1199,1621,4019,1975.74,increase
0.0662,3,14,1232,1665,4129,2029.86,increase
0.0662,3,15,1189,1604,3982,1957.8,increase
0.0662,3,16,1237,1660,4134,2033.16,increase
0.0662,3,17,1226,1704,4156,2039.76,increase
0.0662,3,18,1275,1739,4289,2107.38,increase
0.0662,3,19,1195,1726,4116,2015.52,increase
0.0662,3,20,1291,1725,4307,2118.78,increase
0.0662,3,21,1341,1698,4380,2161.44,increase
0.0662,3,22,1301,1687,4289,2113.62,increase
0.0662,3,23,1304,1742,4350,2139.96,increase
0.0662,3,24,1338,1723,4399,2168.7,increase
0.0662,3,25,1280,1741,4301,2113.62,increase
0.0662,3,26,1332,1677,4341,2142.9,increase
0.0662,3,27,1254,1723,4231,2077.98,increase
0.0662,3,28,1363,1776,4502,2217.96,increase
0.0662,3,29,1316,1885,4517,2212.98,increase
0.0662,3,30,1338,1846,4522,2220.36,increase
0.0662,3,31,1380,1853,4613,2268.66,increase
0.0662,3,32,1293,1914,4500,2200.32,increase
0.0662,3,33,1308,1800,4416,2168.64,increase
0.0662,3,34,1312,1803,4427,2174.22,increase
0.0662,3,35,1259,1772,4290,2103.96,increase
0.0662,3,36,1248,1747,4243,2081.58,increase
0.0662,3,37,1277,1775,4329,2124.66,increase
0.0662,3,38,1306,1759,4371,2149.26,increase
0.0662,3,39,1361,1818,4540,2233.44,increase
0.0662,3,40,1430,1733,4593,2272.26,increase
0.0662,3,41,1419,1689,4527,2241.9,increase
0.0662,3,42,1490,1736,4716,2338.32,increase
0.0662,3,43,1530,1734,4794,2380.68,increase
0.0662,3,44,1709,1728,5146,2571.48,increase
0.0662,3,45,1755,1746,5256,2628.72,increase
0.0662,3,46,1725,1825,5275,2629.5,increase
0.0662,3,47,1784,1937,5505,2740.26,increase
0.0662,3,48,1758,1980,5496,2730.24,increase
0.0662,3,49,1896,1879,5671,2836.86,increase
0.0662,3,50,1982,1858,5822,2920.92,increase
0.0662,3,51,2058,1782,5898,2971.08,increase
0.0662,3,52,2043,1805,5891,2964.54,increase
0.0662,3,53,2183,1733,6099,3085.5,increase
0.0662,3,54,2238,1803,6279,3174.3,increase
0.0662,3,55,2241,1706,6188,3136.8,increase
0.0662,3,56,2207,1728,6142,3109.32,increase
0.0662,3,57,2358,1817,6533,3309.78,increase
0.0662,3,58,2466,1792,6724,3415.92,increase
0.0662,3,59,2415,1797,6627,3362.94,increase
0.0662,3,60,2499,1765,6763,3440.22,increase
0.0662,3,61,2602,1655,6859,3505.26,increase
0.0662,3,62,2579,1685,6843,3493.02,increase
0.0662,3,63,2677,1720,7074,3613.56,increase
0.0662,3,64,2802,1718,7322,3747.72,increase
0.0662,3,65,2893,1691,7477,3834.66,increase
0.0662,3,66,2829,1695,7353,3767.22,increase
0.0662,3,67,2973,1671,7617,3912.66,increase
0.0662,3,68,2906,1685,7497,3846.18,increase
0.0662,3,69,2877,1673,7427,3809.82,increase
0.0662,3,70,2957,1655,7569,3888.66,increase
0.0662,3,71,2928,1590,7446,3830.04,increase
0.0662,3,72,2918,1801,7637,3907.86,increase
0.0662,3,73,3110,1742,7962,4090.44,increase
0.0662,3,74,3218,1724,8160,4199.52,increase
0.0662,3,75,3336,1768,8440,4345.44,increase
0.0662,3,76,3301,1705,8307,4281.18,increase
0.0662,3,77,3331,1686,8348,4305.6,increase
0.0662,3,78,3409,1632,8450,4367.16,increase
0.0662,3,79,3374,1707,8455,4360.86,increase
0.0662,3,80,3546,1691,8783,4539.9,increase
0.0662,3,81,3578,1764,8920,4605.12,increase
0.0662,3,82,3547,1693,8787,4541.82,increase
0.0662,3,83,3591,1835,9017,4648.98,increase
0.0662,3,84,3602,1663,8867,4588.62,increase
0.0662,3,85,3592,1677,8861,4583.7,increase
0.0662,3,86,3688,1834,9210,4753.32,increase
0.0662,3,87,3728,1892,9348,4820.88,increase
0.0662,3,88,3939,1909,9787,5055.9,increase
0.0662,3,89,3888,1861,9637,4980.66,increase
0.0662,3,90,3917,1934,9768,5042.64,increase
0.0662,3,91,4071,1816,9958,5159.4,increase
0.0662,3,92,4120,1724,9964,5173.68,increase
0.0662,3,93,4312,1789,10413,5408.34,increase
0.0662,3,94,4204,1745,10153,5273.22,increase
0.0662,3,95,4330,1706,10366,5392.92,increase
0.0662,3,96,4351,1769,10471,5442.06,increase
0.0662,3,97,4381,1749,10511,5466.06,increase
0.0662,3,98,4394,1803,10591,5502.78,increase
0.0662,3,99,4409,1808,10626,5521.08,increase
0.0662,3,100,4633,1876,11142,5791.56,increase
0.0662,4,0,1650,0,3300,1782,decrease
0.0662,4,1,1347,651,3345,1728.18,decrease
0.0662,4,2,1211,869,3291,1672.86,decrease
0.0662,4,3,1119,939,3177,1602.9,decrease
0.0662,4,4,1142,1121,3405,1704.18,decrease
0.0662,4,5,1016,1289,3321,1638.66,decrease
0.0662,4,6,1085,1383,3553,1752.66,decrease
0.0662,4,7,1126,1526,3778,1857,decrease
0.0662,4,8,1069,1474,3612,1773.6,decrease
0.0662,4,9,1065,1484,3614,1773.48,decrease
0.0662,4,10,946,1565,3457,1678.98,decrease
0.0662,4,11,993,1579,3565,1735.62,decrease
0.0662,4,12,985,1546,3516,1713.12,decrease
0.0662,4,13,927,1552,3406,1653,decrease
0.0662,4,14,958,1660,3576,1731.84,decrease
0.0662,4,15,892,1627,3411,1646.7,decrease
0.0662,4,16,975,1645,3595,1743.9,decrease
0.0662,4,17,932,1630,3494,1691.16,decrease
0.0662,4,18,869,1589,3327,1605.9,decrease
0.0662,4,19,792,1789,3373,1606.74,decrease
0.0662,4,20,872,1642,3386,1631.4,decrease
0.0662,4,21,861,1715,3437,1650.18,decrease
0.0662,4,22,849,1838,3536,1688.88,decrease
0.0662,4,23,844,1732,3420,1638.96,decrease
0.0662,4,24,871,1863,3605,1723.14,decrease
0.0662,4,25,803,1868,3474,1651.8,decrease
0.0662,4,26,802,1819,3423,1630.14,decrease
0.0662,4,27,771,1738,3280,1562.64,decrease
0.0662,4,28,896,1823,3615,1733.34,decrease
0.0662,4,29,796,1767,3359,1601.82,decrease
0.0662,4,30,767,1900,3434,1626.36,decrease
0.0662,4,31,777,1731,3285,1566.18,decrease
0.0662,4,32,760,1682,3202,1527.24,decrease
0.0662,4,33,727,1669,3123,1486.14,decrease
0.0662,4,34,663,1782,3108,1464.48,decrease
0.0662,4,35,664,1837,3165,1488.66,decrease
0.0662,4,36,707,1780,3194,1511.16,decrease
0.0662,4,37,705,1724,3134,1485.48,decrease
0.0662,4,38,604,1723,2931,1375.98,decrease
0.0662,4,39,545,1790,2880,1340.4,decrease
0.0662,4,40,589,1680,2858,1341.72,decrease
0.0662,4,41,517,1632,2666,1243.8,decrease
0.0662,4,42,451,1629,2531,1171.26,decrease
0.0662,4,43,404,1537,2345,1081.86,decrease
0.0662,4,44,362,1516,2240,1027.68,decrease
0.0662,4,45,353,1377,2083,959.58,decrease
0.0662,4,46,265,1391,1921,870.42,decrease
0.0662,4,47,263,1325,1851,840.54,decrease
0.0662,4,48,228,1239,1695,766.62,decrease
0.0662,4,49,192,1187,1571,705.9,decrease
0.0662,4,50,161,1123,1445,645.54,decrease
0.0662,4,51,136,1080,1352,600.48,decrease
0.0662,4,52,93,1070,1256,549.84,decrease
0.0662,4,53,97,970,1164,512.16,decrease
0.0662,4,54,99,913,1111,490.38,decrease
0.0662,4,55,84,835,1003,441.42,decrease
0.0662,4,56,41,819,901,388.26,decrease
0.0662,4,57,43,710,796,344.64,decrease
0.0662,4,58,32,692,756,325.2,decrease
0.0662,4,59,25,611,661,283.62,decrease
0.0662,4,60,23,544,590,253.32,decrease
0.0662,4,61,18,457,493,211.38,decrease
0.0662,4,62,10,407,427,181.74,decrease
0.0662,4,63,10,334,354,151.08,decrease
0.0662,4,64,8,320,336,143.04,decrease
0.0662,4,65,11,279,301,129.06,decrease
0.0662,4,66,3,208,214,90.6,decrease
0.0662,4,67,3,172,178,75.48,decrease
0.0662,4,68,0,174,174,73.08,decrease
0.0662,4,69,4,137,145,61.86,decrease
0.0662,4,70,3,105,111,47.34,decrease
0.0662,4,71,0,89,89,37.38,decrease
0.0662,4,72,0,81,81,34.02,decrease
0.0662,4,73,1,59,61,25.86,decrease
0.0662,4,74,0,58,58,24.36,decrease
0.0662,4,75,0,50,50,21,decrease
0.0662,4,76,0,50,50,21,decrease
0.0662,4,77,0,48,48,20.16,decrease
0.0662,4,78,0,36,36,15.12,decrease
0.0662,4,79,0,28,28,11.76,decrease
0.0662,4,80,0,19,19,7.98,decrease
0.0662,4,81,1,14,16,6.96,decrease
0.0662,4,82,0,21,21,8.82,decrease
0.0662,4,83,0,17,17,7.14,decrease
0.0662,4,84,0,12,12,5.04,decrease
0.0662,4,85,0,10,10,4.2,decrease
0.0662,4,86,0,5,5,2.1,decrease
0.0662,4,87,0,4,4,1.68,decrease
0.0662,4,88,0,1,1,0.42,decrease
0.0662,4,89,0,0,0,0,decrease
0.0662,5,0,1764,0,3528,1905.12,decrease
0.0662,5,1,1533,600,3666,1907.64,decrease
0.0662,5,2,1411,832,3654,1873.32,decrease
0.0662,5,3,1353,1057,3763,1905.18,decrease
0.0662,5,4,1370,1159,3899,1966.38,decrease
0.0662,5,5,1289,1339,3917,1954.5,decrease
0.0662,5,6,1254,1367,3875,1928.46,decrease
0.0662,5,7,1214,1318,3746,1864.68,decrease
0.0662,5,8,1139,1364,3642,1803,decrease
0.0662,5,9,1018,1388,3424,1682.4,decrease
0.0662,5,10,1114,1514,3742,1839,decrease
0.0662,5,11,1121,1530,3772,1853.28,decrease
0.0662,5,12,1106,1531,3743,1837.5,decrease
0.0662,5,13,1084,1650,3818,1863.72,decrease
0.0662,5,14,1049,1683,3781,1839.78,decrease
0.0662,5,15,970,1720,3660,1770,decrease
0.0662,5,16,967,1670,3604,1745.76,decrease
0.0662,5,17,961,1732,3654,1765.32,decrease
0.0662,5,18,1050,1741,3841,1865.22,decrease
0.0662,5,19,983,1692,3658,1772.28,decrease
0.0662,5,20,965,1708,3638,1759.56,decrease
0.0662,5,21,1000,1644,3644,1770.48,decrease
0.0662,5,22,958,1779,3695,1781.82,decrease
0.0662,5,23,900,1762,3562,1712.04,decrease
0.0662,5,24,879,1701,3459,1663.74,decrease
0.0662,5,25,873,1667,3413,1642.98,decrease
0.0662,5,26,833,1579,3245,1562.82,decrease
0.0662,5,27,860,1691,3411,1639.02,decrease
0.0662,5,28,882,1812,3576,1713.6,decrease
0.0662,5,29,932,1823,3687,1772.22,decrease
0.0662,5,30,931,1836,3698,1776.6,decrease
0.0662,5,31,799,1778,3376,1609.68,decrease
0.0662,5,32,806,1768,3380,1613.04,decrease
0.0662,5,33,805,1756,3366,1606.92,decrease
0.0662,5,34,737,1678,3152,1500.72,decrease
0.0662,5,35,801,1562,3164,1521.12,decrease
0.0662,5,36,755,1608,3118,1490.76,decrease
0.0662,5,37,668,1657,2993,1417.38,decrease
0.0662,5,38,705,1660,3070,1458.6,decrease
0.0662,5,39,685,1717,3087,1460.94,decrease
0.0662,5,40,641,1690,2972,1402.08,decrease
0.0662,5,41,637,1675,2949,1391.46,decrease
0.0662,5,42,642,1618,2902,1372.92,decrease
0.0662,5,43,566,1604,2736,1284.96,decrease
0.0662,5,44,577,1628,2782,1306.92,decrease
0.0662,5,45,460,1653,2573,1191.06,decrease
0.0662,5,46,505,1545,2555,1194.3,decrease
0.0662,5,47,483,1481,2447,1143.66,decrease
0.0662,5,48,397,1569,2363,1087.74,decrease
0.0662,5,49,379,1446,2204,1016.64,decrease
0.0662,5,50,331,1458,2120,969.84,decrease
0.0662,5,51,334,1443,2111,966.78,decrease
0.0662,5,52,315,1397,2027,926.94,decrease
0.0662,5,53,246,1322,1814,820.92,decrease
0.0662,5,54,254,1263,1771,804.78,decrease
0.0662,5,55,196,1272,1664,745.92,decrease
0.0662,5,56,160,1172,1492,665.04,decrease
0.0662,5,57,150,1093,1393,621.06,decrease
0.0662,5,58,151,1041,1343,600.3,decrease
0.0662,5,59,115,920,1150,510.6,decrease
0.0662,5,60,82,871,1035,454.38,decrease
0.0662,5,61,77,787,941,413.7,decrease
0.0662,5,62,50,738,838,363.96,decrease
0.0662,5,63,61,683,805,352.74,decrease
0.0662,5,64,60,632,752,330.24,decrease
0.0662,5,65,32,586,650,280.68,decrease
0.0662,5,66,27,513,567,244.62,decrease
0.0662,5,67,16,474,506,216.36,decrease
0.0662,5,68,16,386,418,179.4,decrease
0.0662,5,69,5,393,403,170.46,decrease
0.0662,5,70,13,347,373,159.78,decrease
0.0662,5,71,8,255,271,115.74,decrease
0.0662,5,72,1,207,209,88.02,decrease
0.0662,5,73,0,188,188,78.96,decrease
0.0662,5,74,4,175,183,77.82,decrease
0.0662,5,75,0,146,146,61.32,decrease
0.0662,5,76,0,126,126,52.92,decrease
0.0662,5,77,0,102,102,42.84,decrease
0.0662,5,78,1,66,68,28.8,decrease
0.0662,5,79,3,50,56,24.24,decrease
0.0662,5,80,0,62,62,26.04,decrease
0.0662,5,81,0,49,49,20.58,decrease
0.0662,5,82,1,39,41,17.46,decrease
0.0662,5,83,0,30,30,12.6,decrease
0.0662,5,84,0,35,35,14.7,decrease
0.0662,5,85,0,34,34,14.28,decrease
0.0662,5,86,0,20,20,8.4,decrease
0.0662,5,87,0,19,19,7.98,decrease
0.0662,5,88,0,22,22,9.24,decrease
0.0662,5,89,0,21,21,8.82,decrease
0.0662,5,90,0,21,21,8.82,decrease
0.0662,5,91,0,16,16,6.72,decrease
0.0662,5,92,0,7,7,2.94,decrease
0.0662,5,93,0,4,4,1.68,decrease
0.0662,5,94,0,0,0,0,decrease
0.0662,6,0,1749,0,3498,1888.92,decrease
0.0662,6,1,1419,720,3558,1834.92,decrease
0.0662,6,2,1269,1046,3584,1809.84,decrease
0.0662,6,3,1118,1164,3400,1696.32,decrease
0.0662,6,4,1106,1200,3412,1698.48,decrease
0.0662,6,5,1034,1276,3344,1652.64,decrease
0.0662,6,6,915,1357,3187,1558.14,decrease
0.0662,6,7,970,1345,3285,1612.5,decrease
0.0662,6,8,885,1401,3171,1544.22,decrease
0.0662,6,9,795,1379,2969,1437.78,decrease
0.0662,6,10,822,1405,3049,1477.86,decrease
0.0662,6,11,798,1415,3011,1456.14,decrease
0.0662,6,12,829,1421,3079,1492.14,decrease
0.0662,6,13,854,1531,3239,1565.34,decrease
0.0662,6,14,908,1485,3301,1604.34,decrease
0.0662,6,15,936,1469,3341,1627.86,decrease
0.0662,6,16,972,1569,3513,1708.74,decrease
0.0662,6,17,915,1649,3479,1680.78,decrease
0.0662,6,18,907,1686,3500,1687.68,decrease
0.0662,6,19,869,1670,3408,1639.92,decrease
0.0662,6,20,728,1553,3009,1438.5,decrease
0.0662,6,21,722,1597,3041,1450.5,decrease
0.0662,6,22,725,1612,3062,1460.04,decrease
0.0662,6,23,681,1538,2900,1381.44,decrease
0.0662,6,24,659,1475,2793,1331.22,decrease
0.0662,6,25,621,1521,2763,1309.5,decrease
0.0662,6,26,634,1604,2872,1358.4,decrease
0.0662,6,27,564,1579,2707,1272.3,decrease
0.0662,6,28,525,1518,2568,1204.56,decrease
0.0662,6,29,484,1547,2515,1172.46,decrease
0.0662,6,30,421,1439,2281,1059.06,decrease
0.0662,6,31,424,1359,2207,1028.7,decrease
0.0662,6,32,356,1377,2089,962.82,decrease
0.0662,6,33,312,1316,1940,889.68,decrease
0.0662,6,34,307,1289,1903,872.94,decrease
0.0662,6,35,244,1284,1772,802.8,decrease
0.0662,6,36,232,1104,1568,714.24,decrease
0.0662,6,37,198,1106,1502,678.36,decrease
0.0662,6,38,167,1039,1373,616.74,decrease
0.0662,6,39,180,1030,1390,627,decrease
0.0662,6,40,166,984,1316,592.56,decrease
0.0662,6,41,128,948,1204,536.4,decrease
0.0662,6,42,91,892,1074,472.92,decrease
0.0662,6,43,76,817,969,425.22,decrease
0.0662,6,44,73,762,908,398.88,decrease
0.0662,6,45,51,679,781,340.26,decrease
0.0662,6,46,58,661,777,340.26,decrease
0.0662,6,47,48,613,709,309.3,decrease
0.0662,6,48,41,580,662,287.88,decrease
0.0662,6,49,17,502,536,229.2,decrease
0.0662,6,50,20,422,462,198.84,decrease
0.0662,6,51,11,361,383,163.5,decrease
0.0662,6,52,19,346,384,165.84,decrease
0.0662,6,53,9,311,329,140.34,decrease
0.0662,6,54,4,299,307,129.9,decrease
0.0662,6,55,8,242,258,110.28,decrease
0.0662,6,56,3,217,223,94.38,decrease
0.0662,6,57,7,189,203,86.94,decrease
0.0662,6,58,0,178,178,74.76,decrease
0.0662,6,59,6,141,153,65.7,decrease
0.0662,6,60,3,132,138,58.68,decrease
0.0662,6,61,1,111,113,47.7,decrease
0.0662,6,62,0,102,102,42.84,decrease
0.0662,6,63,0,78,78,32.76,decrease
0.0662,6,64,0,71,71,29.82,decrease
0.0662,6,65,0,60,60,25.2,decrease
0.0662,6,66,0,50,50,21,decrease
0.0662,6,67,0,45,45,18.9,decrease
0.0662,6,68,0,39,39,16.38,decrease
0.0662,6,69,0,20,20,8.4,decrease
0.0662,6,70,0,13,13,5.46,decrease
0.0662,6,71,0,10,10,4.2,decrease
0.0662,6,72,0,9,9,3.78,decrease
0.0662,6,73,0,8,8,3.36,decrease
0.0662,6,74,0,4,4,1.68,decrease
0.0662,6,75,0,3,3,1.26,decrease
0.0662,6,76,0,0,0,0,decrease
0.0662,7,0,1713,0,3426,1850.04,increase
