a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.0688,1,67,1,125,127,53.58,decrease
0.0688,1,68,0,100,100,42,decrease
0.0688,1,69,0,89,89,37.38,decrease
0.0688,1,70,0,75,75,31.5,decrease
0.0688,1,71,1,60,62,26.28,decrease
0.0688,1,72,0,66,66,27.72,decrease
0.0688,1,73,1,65,67,28.38,decrease
0.0688,1,74,0,53,53,22.26,decrease
0.0688,1,75,0,37,37,15.54,decrease
0.0688,1,76,0,29,29,12.18,decrease
0.0688,1,77,0,14,14,5.88,decrease
0.0688,1,78,0,9,9,3.78,decrease
0.0688,1,79,0,7,7,2.94,decrease
0.0688,1,80,0,4,4,1.68,decrease
0.0688,1,81,0,5,5,2.1,decrease
0.0688,1,82,0,3,3,1.26,decrease
0.0688,1,83,0,1,1,0.42,decrease
0.0688,1,84,0,2,2,0.84,decrease
0.0688,1,85,0,1,1,0.42,decrease
0.0688,1,86,0,0,0,0,decrease
0.0688,2,0,1744,0,3488,1883.52,decrease
0.0688,2,1,1386,669,3441,1777.86,decrease
0.0688,2,2,1277,893,3447,1754.22,decrease
0.0688,2,3,1209,1044,3462,1744.2,decrease
0.0688,2,4,1137,1214,3488,1737.84,decrease
0.0688,2,5,1166,1205,3537,1765.38,decrease
0.0688,2,6,1155,1289,3599,1788.78,decrease
0.0688,2,7,1133,1345,3611,1788.54,decrease
0.0688,2,8,1203,1405,3811,1889.34,decrease
0.0688,2,9,1184,1487,3855,1903.26,decrease
0.0688,2,10,1092,1450,3634,1788.36,decrease
0.0688,2,11,1002,1532,3536,1725.6,decrease
0.0688,2,12,1072,1496,3640,1786.08,decrease
0.0688,2,13,1026,1455,3507,1719.18,decrease
0.0688,2,14,1012,1498,3522,1722.12,decrease
0.0688,2,15,955,1582,3492,1695.84,decrease
0.0688,2,16,933,1558,3424,1662,decrease
0.0688,2,17,871,1628,3370,1624.44,decrease
0.0688,2,18,794,1682,3270,1563.96,decrease
0.0688,2,19,795,1642,3232,1548.24,decrease
0.0688,2,20,754,1648,3156,1506.48,decrease
0.0688,2,21,832,1668,3332,1599.12,decrease
0.0688,2,22,817,1681,3315,1588.38,decrease
0.0688,2,23,824,1710,3358,1608.12,decrease
0.0688,2,24,764,1695,3223,1537.02,decrease
0.0688,2,25,709,1733,3151,1493.58,decrease
0.0688,2,26,720,1726,3166,1502.52,decrease
0.0688,2,27,726,1719,3171,1506.06,decrease
0.0688,2,28,708,1727,3143,1489.98,decrease
0.0688,2,29,671,1815,3157,1486.98,decrease
0.0688,2,30,587,1751,2925,1369.38,decrease
0.0688,2,31,548,1726,2822,1316.76,decrease
0.0688,2,32,511,1602,2624,1224.72,decrease
0.0688,2,33,497,1666,2660,1236.48,decrease
0.0688,2,34,478,1635,2591,1202.94,decrease
0.0688,2,35,454,1617,2525,1169.46,decrease
0.0688,2,36,409,1573,2391,1102.38,decrease
0.0688,2,37,306,1485,2097,954.18,decrease
0.0688,2,38,306,1342,1954,894.12,decrease
0.0688,2,39,247,1415,1909,861.06,decrease
0.0688,2,40,264,1368,1896,859.68,decrease
0.0688,2,41,240,1277,1757,795.54,decrease
0.0688,2,42,190,1240,1620,726,decrease
0.0688,2,43,160,1103,1423,636.06,decrease
0.0688,2,44,105,1055,1265,556.5,decrease
0.0688,2,45,82,962,1126,492.6,decrease
0.0688,2,46,80,877,1037,454.74,decrease
0.0688,2,47,59,813,931,405.18,decrease
0.0688,2,48,42,726,810,350.28,decrease
0.0688,2,49,31,576,638,275.4,decrease
0.0688,2,50,17,522,556,237.6,decrease
0.0688,2,51,9,431,449,190.74,decrease
0.0688,2,52,6,380,392,166.08,decrease
0.0688,2,53,4,323,331,139.98,decrease
0.0688,2,54,3,308,314,132.6,decrease
0.0688,2,55,6,222,234,99.72,decrease
0.0688,2,56,4,201,209,88.74,decrease
0.0688,2,57,2,174,178,75.24,decrease
0.0688,2,58,2,172,176,74.4,decrease
0.0688,2,59,3,138,144,61.2,decrease
0.0688,2,60,1,127,129,54.42,decrease
0.0688,2,61,4,126,134,57.24,decrease
0.0688,2,62,3,107,113,48.18,decrease
0.0688,2,63,1,105,107,45.18,decrease
0.0688,2,64,0,69,69,28.98,decrease
0.0688,2,65,0,74,74,31.08,decrease
0.0688,2,66,0,58,58,24.36,decrease
0.0688,2,67,0,56,56,23.52,decrease
0.0688,2,68,0,66,66,27.72,decrease
0.0688,2,69,0,65,65,27.3,decrease
0.0688,2,70,0,43,43,18.06,decrease
0.0688,2,71,0,25,25,10.5,decrease
0.0688,2,72,0,20,20,8.4,decrease
0.0688,2,73,0,22,22,9.24,decrease
0.0688,2,74,0,12,12,5.04,decrease
0.0688,2,75,0,7,7,2.94,decrease
0.0688,2,76,0,5,5,2.1,decrease
0.0688,2,77,0,7,7,2.94,decrease
0.0688,2,78,0,6,6,2.52,decrease
0.0688,2,79,0,7,7,2.94,decrease
0.0688,2,80,0,3,3,1.26,decrease
0.0688,2,81,0,1,1,0.42,decrease
0.0688,2,82,0,1,1,0.42,decrease
0.0688,2,83,0,2,2,0.84,decrease
0.0688,2,84,0,0,0,0,decrease
0.0688,3,0,1654,0,3308,1786.32,increase
0.0688,3,1,1419,604,3442,1786.2,increase
0.0688,3,2,1424,798,3646,1873.08,increase
0.0688,3,3,1311,950,3572,1814.88,increase
0.0688,3,4,1282,1090,3654,1842.36,increase
0.0688,3,5,1294,1234,3822,1915.8,increase
0.0688,3,6,1226,1353,3805,1892.34,increase
0.0688,3,7,1264,1363,3891,1937.58,increase
0.0688,3,8,1210,1380,3800,1886.4,increase
0.0688,3,9,1149,1441,3739,1846.14,increase
0.0688,3,10,1107,1456,3670,1807.08,increase
0.0688,3,11,1206,1430,3842,1903.08,increase
0.0688,3,12,1174,1437,3785,1871.46,increase
0.0688,3,13,1181,1497,3859,1904.22,increase
0.0688,3,14,1188,1592,3968,1951.68,increase
0.0688,3,15,1208,1567,3983,1962.78,increase
0.0688,3,16,1258,1662,4178,2056.68,increase
0.0688,3,17,1276,1609,4161,2053.86,increase
0.0688,3,18,1196,1682,4074,1998.12,increase
0.0688,3,19,1242,1588,4072,2008.32,increase
0.0688,3,20,1214,1655,4083,2006.22,increase
0.0688,3,21,1251,1659,4161,2047.86,increase
0.0688,3,22,1246,1683,4175,2052.54,increase
0.0688,3,23,1224,1710,4158,2040.12,increase
0.0688,3,24,1200,1739,4139,2026.38,increase
0.0688,3,25,1213,1722,4148,2033.28,increase
0.0688,3,26,1326,1717,4369,2153.22,increase
0.0688,3,27,1313,1792,4418,2170.68,increase
0.0688,3,28,1312,1696,4320,2129.28,increase
0.0688,3,29,1382,1748,4512,2226.72,increase
0.0688,3,30,1420,1799,4639,2289.18,increase
0.0688,3,31,1352,1899,4603,2257.74,increase
0.0688,3,32,1324,1843,4491,2203.98,increase
0.0688,3,33,1382,1801,4565,2248.98,increase
0.0688,3,34,1384,1859,4627,2275.5,increase
0.0688,3,35,1328,1983,4639,2267.1,increase
0.0688,3,36,1332,1899,4563,2236.14,increase
0.0688,3,37,1512,1845,4869,2407.86,increase
0.0688,3,38,1525,1790,4840,2398.8,increase
0.0688,3,39,1582,1880,5044,2498.16,increase
0.0688,3,40,1505,1959,4969,2448.18,increase
0.0688,3,41,1503,1947,4953,2440.98,increase
0.0688,3,42,1555,1864,4974,2462.28,increase
0.0688,3,43,1564,1874,5002,2476.2,increase
0.0688,3,44,1637,1860,5134,2549.16,increase
0.0688,3,45,1614,1902,5130,2541.96,increase
0.0688,3,46,1713,1834,5260,2620.32,increase
0.0688,3,47,1711,1907,5329,2648.82,increase
0.0688,3,48,1767,1793,5327,2661.42,increase
0.0688,3,49,1803,1829,5435,2715.42,increase
0.0688,3,50,1800,1888,5488,2736.96,increase
0.0688,3,51,1907,1824,5638,2825.64,increase
0.0688,3,52,1923,1872,5718,2863.08,increase
0.0688,3,53,2143,1821,6107,3079.26,increase
0.0688,3,54,2154,1837,6145,3097.86,increase
0.0688,3,55,2243,1805,6291,3180.54,increase
0.0688,3,56,2233,1836,6302,3182.76,increase
0.0688,3,57,2320,1821,6461,3270.42,increase
0.0688,3,58,2414,1905,6733,3407.22,increase
0.0688,3,59,2347,1844,6538,3309.24,increase
0.0688,3,60,2477,1784,6738,3424.44,increase
0.0688,3,61,2656,1749,7061,3603.06,increase
0.0688,3,62,2835,1757,7427,3799.74,increase
0.0688,3,63,2762,1766,7290,3724.68,increase
0.0688,3,64,2820,1824,7464,3811.68,increase
0.0688,3,65,2818,1765,7401,3784.74,increase
0.0688,3,66,2989,1743,7721,3960.18,increase
0.0688,3,67,3049,1734,7832,4021.2,increase
0.0688,3,68,3064,1774,7902,4054.2,increase
0.0688,3,69,3098,1815,8011,4108.14,increase
0.0688,3,70,3148,1832,8128,4169.28,increase
0.0688,3,71,3121,1751,7993,4106.1,increase
0.0688,3,72,3266,1725,8257,4251.78,increase
0.0688,3,73,3317,1698,8332,4295.52,increase
0.0688,3,74,3288,1792,8368,4303.68,increase
0.0688,3,75,3258,1760,8276,4257.84,increase
0.0688,3,76,3479,1645,8603,4448.22,increase
0.0688,3,77,3543,1670,8756,4527.84,increase
0.0688,3,78,3554,1619,8727,4518.3,increase
0.0688,3,79,3512,1717,8741,4514.1,increase
0.0688,3,80,3627,1737,8991,4646.7,increase
0.0688,3,81,3608,1733,8949,4624.5,increase
0.0688,3,82,3565,1837,8967,4621.74,increase
0.0688,3,83,3641,1818,9100,4695.84,increase
0.0688,3,84,3737,1714,9188,4755.84,increase
0.0688,3,85,3783,1718,9284,4807.2,increase
0.0688,3,86,4137,1739,10013,5198.34,increase
0.0688,3,87,4096,1818,10010,5187.24,increase
0.0688,3,88,4179,1819,10177,5277.3,increase
0.0688,3,89,4157,1729,10043,5215.74,increase
0.0688,3,90,4355,1709,10419,5421.18,increase
0.0688,3,91,4294,1766,10354,5379.24,increase
0.0688,3,92,4161,1717,10039,5215.02,increase
0.0688,3,93,4387,1641,10415,5427.18,increase
0.0688,3,94,4546,1742,10834,5641.32,increase
0.0688,3,95,4590,1844,11024,5731.68,increase
0.0688,3,96,4584,1721,10889,5673.54,increase
0.0688,3,97,4669,1819,11157,5806.5,increase
0.0688,3,98,4784,1792,11360,5919.36,increase
0.0688,3,99,4944,1804,11692,6097.2,increase
0.0688,3,100,4996,1756,11748,6133.2,increase
0.0688,4,0,1769,0,3538,1910.52,decrease
0.0688,4,1,1497,635,3629,1883.46,decrease
0.0688,4,2,1418,885,3721,1903.14,decrease
0.0688,4,3,1269,1034,3572,1804.8,decrease
0.0688,4,4,1162,1077,3401,1707.3,decrease
0.0688,4,5,1143,1202,3488,1739.28,decrease
0.0688,4,6,1121,1274,3516,1745.76,decrease
0.0688,4,7,1060,1273,3393,1679.46,decrease
0.0688,4,8,1072,1236,3380,1676.88,decrease
0.0688,4,9,1106,1335,3547,1755.18,decrease
0.0688,4,10,966,1381,3313,1623.3,decrease
0.0688,4,11,956,1347,3259,1598.22,decrease
0.0688,4,12,924,1424,3272,1596,decrease
0.0688,4,13,921,1425,3267,1593.18,decrease
0.0688,4,14,884,1549,3317,1605.3,decrease
0.0688,4,15,895,1492,3282,1593.24,decrease
0.0688,4,16,895,1528,3318,1608.36,decrease
0.0688,4,17,868,1523,3259,1577.1,decrease
0.0688,4,18,958,1582,3498,1699.08,decrease
0.0688,4,19,944,1613,3501,1696.98,decrease
0.0688,4,20,998,1596,3592,1748.16,decrease
0.0688,4,21,938,1679,3555,1718.22,decrease
0.0688,4,22,847,1579,3273,1577.94,decrease
0.0688,4,23,918,1613,3449,1668.9,decrease
0.0688,4,24,948,1689,3585,1733.22,decrease
0.0688,4,25,897,1643,3437,1658.82,decrease
0.0688,4,26,972,1591,3535,1717.98,decrease
0.0688,4,27,874,1647,3395,1635.66,decrease
0.0688,4,28,911,1601,3423,1656.3,decrease
0.0688,4,29,791,1695,3277,1566.18,decrease
0.0688,4,30,810,1649,3269,1567.38,decrease
0.0688,4,31,796,1767,3359,1601.82,decrease
0.0688,4,32,673,1751,3097,1462.26,decrease
0.0688,4,33,752,1595,3099,1482.06,decrease
0.0688,4,34,725,1685,3135,1490.7,decrease
0.0688,4,35,691,1645,3027,1437.18,decrease
0.0688,4,36,683,1650,3016,1430.64,decrease
0.0688,4,37,748,1652,3148,1501.68,decrease
0.0688,4,38,678,1647,3003,1423.98,decrease
0.0688,4,39,727,1607,3061,1460.1,decrease
0.0688,4,40,666,1628,2960,1403.04,decrease
0.0688,4,41,694,1592,2980,1418.16,decrease
0.0688,4,42,631,1544,2806,1329.96,decrease
0.0688,4,43,602,1494,2698,1277.64,decrease
0.0688,4,44,548,1557,2653,1245.78,decrease
0.0688,4,45,537,1583,2657,1244.82,decrease
0.0688,4,46,482,1661,2625,1218.18,decrease
0.0688,4,47,550,1672,2772,1296.24,decrease
0.0688,4,48,540,1504,2584,1214.88,decrease
0.0688,4,49,506,1576,2588,1208.4,decrease
0.0688,4,50,530,1537,2597,1217.94,decrease
0.0688,4,51,489,1560,2538,1183.32,decrease
0.0688,4,52,443,1551,2437,1129.86,decrease
0.0688,4,53,409,1484,2302,1065,decrease
0.0688,4,54,379,1468,2226,1025.88,decrease
0.0688,4,55,372,1324,2068,957.84,decrease
0.0688,4,56,317,1347,1981,908.1,decrease
0.0688,4,57,296,1359,1951,890.46,decrease
0.0688,4,58,282,1297,1861,849.3,decrease
0.0688,4,59,273,1232,1778,812.28,decrease
0.0688,4,60,213,1284,1710,769.32,decrease
0.0688,4,61,185,1175,1545,693.3,decrease
0.0688,4,62,161,1139,1461,652.26,decrease
0.0688,4,63,150,1062,1362,608.04,decrease
0.0688,4,64,126,1011,1263,560.7,decrease
0.0688,4,65,127,1040,1294,573.96,decrease
0.0688,4,66,88,1003,1179,516.3,decrease
0.0688,4,67,95,835,1025,453.3,decrease
0.0688,4,68,94,742,930,413.16,decrease
0.0688,4,69,57,765,879,382.86,decrease
0.0688,4,70,55,692,802,350.04,decrease
0.0688,4,71,42,637,721,312.9,decrease
0.0688,4,72,38,597,673,291.78,decrease
0.0688,4,73,34,560,628,271.92,decrease
0.0688,4,74,34,495,563,244.62,decrease
0.0688,4,75,22,434,478,206.04,decrease
0.0688,4,76,14,367,395,169.26,decrease
0.0688,4,77,8,314,330,140.52,decrease
0.0688,4,78,5,245,255,108.3,decrease
0.0688,4,79,0,228,228,95.76,decrease
0.0688,4,80,2,187,191,80.7,decrease
0.0688,4,81,1,140,142,59.88,decrease
0.0688,4,82,0,128,128,53.76,decrease
0.0688,4,83,0,116,116,48.72,decrease
0.0688,4,84,1,87,89,37.62,decrease
0.0688,4,85,0,75,75,31.5,decrease
0.0688,4,86,0,83,83,34.86,decrease
0.0688,4,87,0,71,71,29.82,decrease
0.0688,4,88,0,53,53,22.26,decrease
0.0688,4,89,0,32,32,13.44,decrease
0.0688,4,90,0,25,25,10.5,decrease
0.0688,4,91,0,25,25,10.5,decrease
0.0688,4,92,0,20,20,8.4,decrease
0.0688,4,93,0,21,21,8.82,decrease
0.0688,4,94,0,22,22,9.24,decrease
0.0688,4,95,0,16,16,6.72,decrease
0.0688,4,96,0,19,19,7.98,decrease
0.0688,4,97,0,25,25,10.5,decrease
0.0688,4,98,0,20,20,8.4,decrease
0.0688,4,99,0,26,26,10.92,decrease
0.0688,4,100,1,27,29,12.42,decrease
0.0688,5,0,1755,0,3510,1895.4,decrease
0.0688,5,1,1476,660,3612,1871.28,decrease
0.0688,5,2,1412,896,3720,1901.28,decrease
0.0688,5,3,1258,1026,3542,1789.56,decrease
0.0688,5,4,1190,1169,3549,1776.18,decrease
0.0688,5,5,1274,1162,3710,1863.96,decrease
0.0688,5,6,1221,1241,3683,1839.9,decrease
0.0688,5,7,1183,1328,3694,1835.4,decrease
0.0688,5,8,1222,1264,3708,1850.64,decrease
0.0688,5,9,1136,1336,3608,1788,decrease
0.0688,5,10,1207,1408,3822,1894.92,decrease
0.0688,5,11,1162,1470,3794,1872.36,decrease
0.0688,5,12,1143,1524,3810,1874.52,decrease
0.0688,5,13,1094,1428,3616,1781.28,decrease
0.0688,5,14,1015,1421,3451,1693.02,decrease
0.0688,5,15,1050,1459,3559,1746.78,decrease
0.0688,5,16,1132,1458,3722,1834.92,decrease
0.0688,5,17,1071,1567,3709,1814.82,decrease
0.0688,5,18,1035,1610,3680,1794,decrease
0.0688,5,19,959,1604,3522,1709.4,decrease
0.0688,5,20,938,1578,3454,1675.8,decrease
0.0688,5,21,955,1562,3472,1687.44,decrease
0.0688,5,22,900,1589,3389,1639.38,decrease
0.0688,5,23,826,1559,3211,1546.86,decrease
0.0688,5,24,831,1622,3284,1578.72,decrease
0.0688,5,25,812,1589,3213,1544.34,decrease
0.0688,5,26,770,1568,3108,1490.16,decrease
0.0688,5,27,765,1647,3177,1517.94,decrease
0.0688,5,28,740,1595,3075,1469.1,decrease
0.0688,5,29,757,1622,3136,1498.8,decrease
0.0688,5,30,758,1569,3085,1477.62,decrease
0.0688,5,31,753,1621,3127,1494.06,decrease
0.0688,5,32,766,1658,3190,1523.64,decrease
0.0688,5,33,742,1677,3161,1505.7,decrease
0.0688,5,34,716,1661,3093,1470.9,decrease
0.0688,5,35,688,1622,2998,1424.28,decrease
0.0688,5,36,656,1548,2860,1358.64,decrease
0.0688,5,37,645,1531,2821,1339.62,decrease
0.0688,5,38,566,1530,2662,1253.88,decrease
0.0688,5,39,554,1522,2630,1237.56,decrease
0.0688,5,40,519,1469,2507,1177.5,decrease
0.0688,5,41,496,1521,2513,1174.5,decrease
0.0688,5,42,474,1361,2309,1083.54,decrease
0.0688,5,43,434,1360,2228,1039.92,decrease
0.0688,5,44,396,1500,2292,1057.68,decrease
0.0688,5,45,379,1422,2180,1006.56,decrease
0.0688,5,46,355,1394,2104,968.88,decrease
0.0688,5,47,279,1331,1889,860.34,decrease
0.0688,5,48,256,1283,1795,815.34,decrease
0.0688,5,49,228,1224,1680,760.32,decrease
0.0688,5,50,195,1118,1508,680.16,decrease
0.0688,5,51,160,1204,1524,678.48,decrease
0.0688,5,52,153,1067,1373,613.38,decrease
0.0688,5,53,123,966,1212,538.56,decrease
0.0688,5,54,99,879,1077,476.1,decrease
0.0688,5,55,76,858,1010,442.44,decrease
0.0688,5,56,61,760,882,385.08,decrease
0.0688,5,57,43,687,773,334.98,decrease
0.0688,5,58,31,603,665,286.74,decrease
0.0688,5,59,19,496,534,228.84,decrease
0.0688,5,60,15,409,439,187.98,decrease
0.0688,5,61,5,370,380,160.8,decrease
0.0688,5,62,11,342,364,155.52,decrease
0.0688,5,63,9,302,320,136.56,decrease
0.0688,5,64,2,255,259,109.26,decrease
0.0688,5,65,3,224,230,97.32,decrease
0.0688,5,66,1,205,207,87.18,decrease
0.0688,5,67,1,170,172,72.48,decrease
0.0688,5,68,6,146,158,67.8,decrease
0.0688,5,69,2,117,121,51.3,decrease
0.0688,5,70,0,91,91,38.22,decrease
0.0688,5,71,0,72,72,30.24,decrease
0.0688,5,72,0,52,52,21.84,decrease
0.0688,5,73,0,47,47,19.74,decrease
0.0688,5,74,0,40,40,16.8,decrease
0.0688,5,75,0,36,36,15.12,decrease
0.0688,5,76,0,30,30,12.6,decrease
0.0688,5,77,0,26,26,10.92,decrease
0.0688,5,78,0,18,18,7.56,decrease
0.0688,5,79,0,13,13,5.46,decrease
0.0688,5,80,0,12,12,5.04,decrease
0.0688,5,81,0,11,11,4.62,decrease
0.0688,5,82,0,9,9,3.78,decrease
0.0688,5,83,0,6,6,2.52,decrease
0.0688,5,84,0,6,6,2.52,decrease
0.0688,5,85,0,5,5,2.1,decrease
0.0688,5,86,0,5,5,2.1,decrease
0.0688,5,87,0,1,1,0.42,decrease
0.0688,5,88,0,0,0,0,decrease
0.0688,6,0,1870,0,3740,2019.6,increase
0.0688,6,1,1608,668,3884,2017.2,increase
0.0688,6,2,1485,887,3857,1976.34,increase
0.0688,6,3,1336,1080,3752,1896.48,increase
0.0688,6,4,1276,1139,3691,1856.46,increase
0.0688,6,5,1416,1177,4009,2023.62,increase
0.0688,6,6,1368,1234,3970,1995.72,increase
0.0688,6,7,1294,1360,3948,1968.72,increase
0.0688,6,8,1241,1343,3825,1904.34,increase
0.0688,6,9,1257,1361,3875,1929.18,increase
0.0688,6,10,1300,1374,3974,1981.08,increase
0.0688,6,11,1309,1530,4148,2056.32,increase
0.0688,6,12,1200,1607,4007,1970.94,increase
0.0688,6,13,1263,1510,4036,1998.24,increase
0.0688,6,14,1287,1531,4105,2032.98,increase
0.0688,6,15,1226,1535,3987,1968.78,increase
0.0688,6,16,1199,1600,3998,1966.92,increase
0.0688,6,17,1302,1596,4200,2076.48,increase
0.0688,6,18,1328,1693,4349,2145.3,increase
0.0688,6,19,1346,1613,4305,2131.14,increase
0.0688,6,20,1441,1632,4514,2241.72,increase
0.0688,6,21,1526,1689,4741,2357.46,increase
0.0688,6,22,1477,1818,4772,2358.72,increase
0.0688,6,23,1552,1667,4771,2376.3,increase
0.0688,6,24,1519,1863,4901,2422.98,increase
0.0688,6,25,1548,1785,4881,2421.54,increase
0.0688,6,26,1590,1838,5018,2489.16,increase
0.0688,6,27,1619,1822,5060,2513.76,increase
0.0688,6,28,1590,1675,4855,2420.7,increase
0.0688,6,29,1580,1689,4849,2415.78,increase
0.0688,6,30,1665,1758,5088,2536.56,increase
0.0688,6,31,1687,1784,5158,2571.24,increase
0.0688,6,32,1627,1825,5079,2523.66,increase
0.0688,6,33,1727,1758,5212,2603.52,increase
0.0688,6,34,1691,1811,5193,2586.9,increase
0.0688,6,35,1818,1780,5416,2711.04,increase
0.0688,6,36,1884,1906,5674,2835.24,increase
0.0688,6,37,1998,1953,5949,2978.1,increase
0.0688,6,38,1925,1786,5636,2829.12,increase
0.0688,6,39,1980,1745,5705,2871.3,increase
0.0688,6,40,1977,1698,5652,2848.32,increase
0.0688,6,41,1998,1961,5957,2981.46,increase
0.0688,6,42,2044,1851,5939,2984.94,increase
0.0688,6,43,2145,1820,6110,3081,increase
0.0688,6,44,2160,1882,6202,3123.24,increase
0.0688,6,45,2114,1984,6212,3116.4,increase
0.0688,6,46,2321,1873,6515,3293.34,increase
0.0688,6,47,2298,1947,6543,3299.58,increase
0.0688,6,48,2381,1929,6691,3381.66,increase
0.0688,6,49,2612,1870,7094,3606.36,increase
0.0688,6,50,2588,1821,6997,3559.86,increase
0.0688,6,51,2661,1701,7023,3588.3,increase
0.0688,6,52,2756,1771,7283,3720.3,increase
0.0688,6,53,2967,1763,7697,3944.82,increase
0.0688,6,54,2982,1749,7713,3955.14,increase
0.0688,6,55,3148,1724,8020,4123.92,increase
0.0688,6,56,3229,1777,8235,4233.66,increase
0.0688,6,57,3280,1728,8288,4268.16,increase
0.0688,6,58,3407,1855,8669,4458.66,increase
0.0688,6,59,3489,1834,8812,4538.4,increase
0.0688,6,60,3509,1799,8817,4545.3,increase
0.0688,6,61,3440,1719,8599,4437.18,increase
0.0688,6,62,3478,1737,8693,4485.78,increase
0.0688,6,63,3650,1738,9038,4671.96,increase
0.0688,6,64,3571,1777,8919,4603.02,increase
0.0688,6,65,3662,1680,9004,4660.56,increase
0.0688,6,66,3751,1652,9154,4744.92,increase
0.0688,6,67,3838,1757,9433,4882.98,increase
0.0688,6,68,3704,1776,9184,4746.24,increase
0.0688,6,69,3837,1783,9457,4892.82,increase
0.0688,6,70,3998,1815,9811,5080.14,increase
0.0688,6,71,4073,1783,9929,5147.7,increase
0.0688,6,72,4130,1758,10018,5198.76,increase
0.0688,6,73,4173,1827,10173,5274.18,increase
0.0688,6,74,4154,1830,10138,5254.92,increase
0.0688,6,75,4308,1865,10481,5435.94,increase
0.0688,6,76,4410,1906,10726,5563.32,increase
0.0688,6,77,4568,1858,10994,5713.8,increase
0.0688,6,78,4530,1751,10811,5627.82,increase
0.0688,6,79,4621,1824,11066,5756.76,increase
0.0688,6,80,4804,1825,11433,5954.82,increase
0.0688,6,81,4778,1763,11319,5900.7,increase
0.0688,6,82,5045,1668,11758,6149.16,increase
0.0688,6,83,5191,1702,12084,6321.12,increase
0.0688,6,84,5338,1627,12303,6448.38,increase
0.0688,6,85,5313,1683,12309,6444.9,increase
0.0688,6,86,5301,1693,12295,6436.14,increase
0.0688,6,87,5439,1691,12569,6584.34,increase
0.0688,6,88,5304,1817,12425,6491.46,increase
