a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.07,2,11,1010,1484,3504,1714.08,increase
0.07,2,12,977,1463,3417,1669.62,increase
0.07,2,13,1059,1488,3606,1768.68,increase
0.07,2,14,996,1614,3606,1753.56,increase
0.07,2,15,1090,1578,3758,1839.96,increase
0.07,2,16,1088,1577,3753,1837.38,increase
0.07,2,17,1083,1553,3719,1821.9,increase
0.07,2,18,1075,1651,3801,1854.42,increase
0.07,2,19,1108,1626,3842,1879.56,increase
0.07,2,20,1152,1672,3976,1946.4,increase
0.07,2,21,1038,1733,3809,1848.9,increase
0.07,2,22,1114,1702,3930,1917.96,increase
0.07,2,23,1123,1643,3889,1902.9,increase
0.07,2,24,1110,1724,3944,1922.88,increase
0.07,2,25,1057,1757,3871,1879.5,increase
0.07,2,26,1028,1746,3802,1843.56,increase
0.07,2,27,1054,1800,3908,1894.32,increase
0.07,2,28,1142,1843,4127,2007.42,increase
0.07,2,29,1139,1885,4163,2021.82,increase
0.07,2,30,1054,1839,3947,1910.7,increase
0.07,2,31,1098,1781,3977,1933.86,increase
0.07,2,32,1045,1612,3702,1805.64,increase
0.07,2,33,1088,1734,3910,1903.32,increase
0.07,2,34,1144,1685,3973,1943.22,increase
0.07,2,35,1128,1696,3952,1930.56,increase
0.07,2,36,1140,1733,4013,1959.06,increase
0.07,2,37,1095,1721,3911,1905.42,increase
0.07,2,38,1089,1780,3958,1923.72,increase
0.07,2,39,1102,1788,3992,1941.12,increase
0.07,2,40,1087,1785,3959,1923.66,increase
0.07,2,41,1078,1788,3944,1915.2,increase
0.07,2,42,1104,1788,3996,1943.28,increase
0.07,2,43,1194,1716,4104,2010.24,increase
0.07,2,44,1253,1777,4283,2099.58,increase
0.07,2,45,1172,1804,4148,2023.44,increase
0.07,2,46,1258,1906,4422,2159.16,increase
0.07,2,47,1267,1981,4515,2200.38,increase
0.07,2,48,1262,1843,4367,2137.02,increase
0.07,2,49,1275,1751,4301,2112.42,increase
0.07,2,50,1261,1845,4367,2136.78,increase
0.07,2,51,1273,1897,4443,2171.58,increase
0.07,2,52,1319,1848,4486,2200.68,increase
0.07,2,53,1292,1778,4362,2142.12,increase
0.07,2,54,1303,1872,4478,2193.48,increase
0.07,2,55,1383,1789,4555,2245.02,increase
0.07,2,56,1315,1847,4477,2195.94,increase
0.07,2,57,1371,1751,4493,2216.1,increase
0.07,2,58,1374,1817,4565,2247.06,increase
0.07,2,59,1441,1781,4663,2304.3,increase
0.07,2,60,1492,1687,4671,2319.9,increase
0.07,2,61,1421,1848,4690,2310.84,increase
0.07,2,62,1512,1771,4795,2376.78,increase
0.07,2,63,1533,1832,4898,2425.08,increase
0.07,2,64,1549,1882,4980,2463.36,increase
0.07,2,65,1503,1876,4882,2411.16,increase
0.07,2,66,1594,1843,5031,2495.58,increase
0.07,2,67,1533,1842,4908,2429.28,increase
0.07,2,68,1556,1772,4884,2424.72,increase
0.07,2,69,1597,1873,5067,2511.42,increase
0.07,2,70,1715,1827,5257,2619.54,increase
0.07,2,71,1717,1832,5266,2623.8,increase
0.07,2,72,1713,1863,5289,2632.5,increase
0.07,2,73,1729,1777,5235,2613.66,increase
0.07,2,74,1752,1810,5314,2652.36,increase
0.07,2,75,1826,1804,5456,2729.76,increase
0.07,2,76,1917,1824,5658,2836.44,increase
0.07,2,77,1907,1743,5557,2791.62,increase
0.07,2,78,1914,1770,5598,2810.52,increase
0.07,2,79,1968,1727,5663,2850.78,increase
0.07,2,80,1931,1803,5665,2842.74,increase
0.07,2,81,2009,1809,5827,2929.5,increase
0.07,2,82,2113,1774,6000,3027.12,increase
0.07,2,83,2128,1758,6014,3036.6,increase
0.07,2,84,2149,1674,5972,3024,increase
0.07,2,85,2142,1675,5959,3016.86,increase
0.07,2,86,2102,1635,5839,2956.86,increase
0.07,2,87,2250,1695,6195,3141.9,increase
0.07,2,88,2227,1788,6242,3156.12,increase
0.07,2,89,2270,1789,6329,3202.98,increase
0.07,2,90,2358,1746,6462,3279.96,increase
0.07,2,91,2401,1817,6619,3356.22,increase
0.07,2,92,2419,1854,6692,3391.2,increase
0.07,2,93,2621,1798,7040,3585.84,increase
0.07,2,94,2655,1807,7117,3626.34,increase
0.07,2,95,2588,1785,6961,3544.74,increase
0.07,2,96,2684,1859,7227,3679.5,increase
0.07,2,97,2708,1831,7247,3693.66,increase
0.07,2,98,2616,1852,7084,3603.12,increase
0.07,2,99,2821,1877,7519,3835.02,increase
0.07,2,100,2896,1879,7671,3916.86,increase
0.07,3,0,1697,0,3394,1832.76,increase
0.07,3,1,1558,677,3793,1966.98,increase
0.07,3,2,1508,861,3877,1990.26,increase
0.07,3,3,1394,1028,3816,1937.28,increase
0.07,3,4,1322,1186,3830,1925.88,increase
0.07,3,5,1239,1191,3669,1838.34,increase
0.07,3,6,1328,1323,3979,1989.9,increase
0.07,3,7,1410,1379,4199,2101.98,increase
0.07,3,8,1356,1548,4260,2114.64,increase
0.07,3,9,1391,1583,4365,2167.14,increase
0.07,3,10,1381,1602,4364,2164.32,increase
0.07,3,11,1332,1545,4209,2087.46,increase
0.07,3,12,1255,1529,4039,1997.58,increase
0.07,3,13,1246,1585,4077,2011.38,increase
0.07,3,14,1243,1609,4095,2018.22,increase
0.07,3,15,1306,1614,4226,2088.36,increase
0.07,3,16,1290,1552,4132,2045.04,increase
0.07,3,17,1330,1589,4249,2103.78,increase
0.07,3,18,1414,1763,4591,2267.58,increase
0.07,3,19,1397,1819,4613,2272.74,increase
0.07,3,20,1441,1701,4583,2270.7,increase
0.07,3,21,1357,1629,4343,2149.74,increase
0.07,3,22,1346,1714,4406,2173.56,increase
0.07,3,23,1250,1654,4154,2044.68,increase
0.07,3,24,1312,1629,4253,2101.14,increase
0.07,3,25,1385,1745,4515,2228.7,increase
0.07,3,26,1293,1684,4270,2103.72,increase
0.07,3,27,1350,1659,4359,2154.78,increase
0.07,3,28,1346,1686,4378,2161.8,increase
0.07,3,29,1479,1705,4663,2313.42,increase
0.07,3,30,1380,1681,4441,2196.42,increase
0.07,3,31,1515,1704,4734,2351.88,increase
0.07,3,32,1584,1626,4794,2393.64,increase
0.07,3,33,1455,1586,4496,2237.52,increase
0.07,3,34,1528,1615,4671,2328.54,increase
0.07,3,35,1637,1617,4891,2447.1,increase
0.07,3,36,1687,1743,5117,2554.02,increase
0.07,3,37,1630,1762,5022,2500.44,increase
0.07,3,38,1721,1852,5294,2636.52,increase
0.07,3,39,1799,1759,5357,2681.7,increase
0.07,3,40,1967,1698,5632,2837.52,increase
0.07,3,41,1965,1759,5689,2860.98,increase
0.07,3,42,1946,1779,5671,2848.86,increase
0.07,3,43,1918,1808,5644,2830.8,increase
0.07,3,44,1842,1865,5549,2772.66,increase
0.07,3,45,1830,1821,5481,2741.22,increase
0.07,3,46,1884,1943,5711,2850.78,increase
0.07,3,47,1855,1870,5580,2788.8,increase
0.07,3,48,1888,1874,5650,2826.12,increase
0.07,3,49,1821,1781,5423,2714.7,increase
0.07,3,50,1810,1824,5444,2720.88,increase
0.07,3,51,1823,1910,5556,2771.04,increase
0.07,3,52,1941,1857,5739,2876.22,increase
0.07,3,53,2066,1898,6030,3028.44,increase
0.07,3,54,2015,1881,5911,2966.22,increase
0.07,3,55,2145,1831,6121,3085.62,increase
0.07,3,56,2229,1908,6366,3208.68,increase
0.07,3,57,2244,1736,6224,3152.64,increase
0.07,3,58,2364,1776,6504,3299.04,increase
0.07,3,59,2345,1657,6347,3228.54,increase
0.07,3,60,2497,1669,6663,3397.74,increase
0.07,3,61,2488,1714,6690,3406.92,increase
0.07,3,62,2513,1717,6743,3435.18,increase
0.07,3,63,2581,1653,6815,3481.74,increase
0.07,3,64,2734,1572,7040,3612.96,increase
0.07,3,65,2637,1641,6915,3537.18,increase
0.07,3,66,2880,1614,7374,3788.28,increase
0.07,3,67,2915,1571,7401,3808.02,increase
0.07,3,68,3037,1620,7694,3960.36,increase
0.07,3,69,3119,1729,7967,4094.7,increase
0.07,3,70,3145,1750,8040,4131.6,increase
0.07,3,71,3173,1682,8028,4133.28,increase
0.07,3,72,3011,1749,7771,3986.46,increase
0.07,3,73,2981,1678,7640,3924.24,increase
0.07,3,74,3140,1713,7993,4110.66,increase
0.07,3,75,3286,1702,8274,4263.72,increase
0.07,3,76,3420,1778,8618,4440.36,increase
0.07,3,77,3514,1755,8783,4532.22,increase
0.07,3,78,3705,1753,9163,4737.66,increase
0.07,3,79,3673,1761,9107,4706.46,increase
0.07,3,80,3719,1837,9275,4788.06,increase
0.07,3,81,3854,1755,9463,4899.42,increase
0.07,3,82,3725,1758,9208,4761.36,increase
0.07,3,83,3835,1779,9449,4888.98,increase
0.07,3,84,4005,1735,9745,5054.1,increase
0.07,3,85,4161,1795,10117,5247.78,increase
0.07,3,86,4032,1703,9767,5069.82,increase
0.07,3,87,4345,1660,10350,5389.8,increase
0.07,3,88,4225,1650,10100,5256,increase
0.07,3,89,4187,1703,10077,5237.22,increase
0.07,3,90,4165,1631,9961,5183.22,increase
0.07,3,91,4254,1634,10142,5280.6,increase
0.07,3,92,4427,1668,10522,5481.72,increase
0.07,3,93,4480,1830,10790,5607,increase
0.07,3,94,4603,1768,10974,5713.8,increase
0.07,3,95,4630,1650,10910,5693.4,increase
0.07,3,96,4666,1754,11086,5775.96,increase
0.07,3,97,4679,1756,11114,5790.84,increase
0.07,3,98,4621,1793,11035,5743.74,increase
0.07,3,99,4878,1678,11434,5973,increase
0.07,3,100,4865,1660,11390,5951.4,increase
0.07,4,0,1676,0,3352,1810.08,decrease
0.07,4,1,1422,715,3559,1836.06,decrease
0.07,4,2,1294,1038,3626,1833.48,decrease
0.07,4,3,1236,1128,3600,1808.64,decrease
0.07,4,4,1120,1193,3433,1710.66,decrease
0.07,4,5,1176,1221,3573,1782.9,decrease
0.07,4,6,1118,1262,3498,1737.48,decrease
0.07,4,7,1106,1361,3573,1766.1,decrease
0.07,4,8,1047,1386,3480,1712.88,decrease
0.07,4,9,977,1489,3443,1680.54,decrease
0.07,4,10,1031,1449,3511,1722.06,decrease
0.07,4,11,975,1573,3523,1713.66,decrease
0.07,4,12,910,1563,3383,1639.26,decrease
0.07,4,13,875,1559,3309,1599.78,decrease
0.07,4,14,868,1602,3338,1610.28,decrease
0.07,4,15,795,1604,3194,1532.28,decrease
0.07,4,16,885,1565,3335,1613.1,decrease
0.07,4,17,867,1621,3355,1617.18,decrease
0.07,4,18,859,1685,3403,1635.42,decrease
0.07,4,19,805,1593,3203,1538.46,decrease
0.07,4,20,799,1587,3185,1529.46,decrease
0.07,4,21,715,1575,3005,1433.7,decrease
0.07,4,22,719,1558,2996,1430.88,decrease
0.07,4,23,710,1552,2972,1418.64,decrease
0.07,4,24,677,1678,3032,1435.92,decrease
0.07,4,25,689,1574,2952,1405.2,decrease
0.07,4,26,585,1587,2757,1298.34,decrease
0.07,4,27,571,1609,2751,1292.46,decrease
0.07,4,28,531,1593,2655,1242.54,decrease
0.07,4,29,576,1639,2791,1310.46,decrease
0.07,4,30,530,1598,2658,1243.56,decrease
0.07,4,31,482,1593,2557,1189.62,decrease
0.07,4,32,444,1610,2498,1155.72,decrease
0.07,4,33,434,1373,2241,1045.38,decrease
0.07,4,34,360,1367,2087,962.94,decrease
0.07,4,35,372,1358,2102,972.12,decrease
0.07,4,36,340,1282,1962,905.64,decrease
0.07,4,37,311,1243,1865,857.94,decrease
0.07,4,38,252,1256,1760,799.68,decrease
0.07,4,39,262,1125,1649,755.46,decrease
0.07,4,40,217,1128,1562,708.12,decrease
0.07,4,41,198,1147,1543,695.58,decrease
0.07,4,42,162,1100,1424,636.96,decrease
0.07,4,43,146,1067,1359,605.82,decrease
0.07,4,44,130,868,1128,504.96,decrease
0.07,4,45,81,903,1065,466.74,decrease
0.07,4,46,69,844,982,429,decrease
0.07,4,47,59,780,898,391.32,decrease
0.07,4,48,45,738,828,358.56,decrease
0.07,4,49,35,612,682,294.84,decrease
0.07,4,50,21,571,613,262.5,decrease
0.07,4,51,17,480,514,219.96,decrease
0.07,4,52,15,366,396,169.92,decrease
0.07,4,53,9,301,319,136.14,decrease
0.07,4,54,5,250,260,110.4,decrease
0.07,4,55,7,220,234,99.96,decrease
0.07,4,56,2,168,172,72.72,decrease
0.07,4,57,1,134,136,57.36,decrease
0.07,4,58,1,120,122,51.48,decrease
0.07,4,59,2,91,95,40.38,decrease
0.07,4,60,0,71,71,29.82,decrease
0.07,4,61,0,76,76,31.92,decrease
0.07,4,62,0,68,68,28.56,decrease
0.07,4,63,2,70,74,31.56,decrease
0.07,4,64,0,64,64,26.88,decrease
0.07,4,65,3,59,65,28.02,decrease
0.07,4,66,0,59,59,24.78,decrease
0.07,4,67,0,57,57,23.94,decrease
0.07,4,68,0,47,47,19.74,decrease
0.07,4,69,0,36,36,15.12,decrease
0.07,4,70,0,28,28,11.76,decrease
0.07,4,71,0,21,21,8.82,decrease
0.07,4,72,0,23,23,9.66,decrease
0.07,4,73,0,21,21,8.82,decrease
0.07,4,74,0,20,20,8.4,decrease
0.07,4,75,0,9,9,3.78,decrease
0.07,4,76,0,6,6,2.52,decrease
0.07,4,77,0,5,5,2.1,decrease
0.07,4,78,0,8,8,3.36,decrease
0.07,4,79,0,8,8,3.36,decrease
0.07,4,80,0,3,3,1.26,decrease
0.07,4,81,0,5,5,2.1,decrease
0.07,4,82,0,0,0,0,decrease
0.07,5,0,1923,0,3846,2076.84,decrease
0.07,5,1,1567,651,3785,1965.78,decrease
0.07,5,2,1454,963,3871,1974.78,decrease
0.07,5,3,1442,1087,3971,2013.9,decrease
0.07,5,4,1401,1173,3975,2005.74,decrease
0.07,5,5,1331,1224,3886,1951.56,decrease
0.07,5,6,1399,1276,4074,2046.84,decrease
0.07,5,7,1391,1392,4174,2086.92,decrease
0.07,5,8,1324,1443,4091,2035.98,decrease
0.07,5,9,1281,1416,3978,1978.2,decrease
0.07,5,10,1214,1441,3869,1916.34,decrease
0.07,5,11,1236,1490,3962,1960.68,decrease
0.07,5,12,1195,1498,3888,1919.76,decrease
0.07,5,13,1134,1582,3850,1889.16,decrease
0.07,5,14,1097,1633,3827,1870.62,decrease
0.07,5,15,1110,1634,3854,1885.08,decrease
0.07,5,16,1173,1615,3961,1945.14,decrease
0.07,5,17,1116,1629,3861,1889.46,decrease
0.07,5,18,1106,1730,3942,1921.08,decrease
0.07,5,19,1049,1797,3895,1887.66,decrease
0.07,5,20,1106,1763,3975,1934.94,decrease
0.07,5,21,1091,1753,3935,1914.54,decrease
0.07,5,22,981,1656,3618,1755,decrease
0.07,5,23,1021,1649,3691,1795.26,decrease
0.07,5,24,1050,1630,3730,1818.6,decrease
0.07,5,25,1004,1699,3707,1797.9,decrease
0.07,5,26,957,1736,3650,1762.68,decrease
0.07,5,27,1004,1784,3792,1833.6,decrease
0.07,5,28,1061,1906,4028,1946.4,decrease
0.07,5,29,1052,1766,3870,1877.88,decrease
0.07,5,30,993,1844,3830,1846.92,decrease
0.07,5,31,954,1818,3726,1793.88,decrease
0.07,5,32,911,1824,3646,1749.96,decrease
0.07,5,33,930,1807,3667,1763.34,decrease
0.07,5,34,903,1727,3533,1700.58,decrease
0.07,5,35,850,1719,3419,1639.98,decrease
0.07,5,36,878,1698,3454,1661.4,decrease
0.07,5,37,826,1703,3355,1607.34,decrease
0.07,5,38,862,1792,3516,1683.6,decrease
0.07,5,39,809,1762,3380,1613.76,decrease
0.07,5,40,864,1823,3551,1698.78,decrease
0.07,5,41,873,1759,3505,1681.62,decrease
0.07,5,42,851,1781,3483,1667.1,decrease
0.07,5,43,824,1862,3510,1671.96,decrease
0.07,5,44,908,1741,3557,1711.86,decrease
0.07,5,45,790,1733,3313,1581.06,decrease
0.07,5,46,895,1707,3497,1683.54,decrease
0.07,5,47,880,1688,3448,1659.36,decrease
0.07,5,48,849,1705,3403,1633.02,decrease
0.07,5,49,844,1683,3371,1618.38,decrease
0.07,5,50,900,1718,3518,1693.56,decrease
0.07,5,51,851,1574,3276,1580.16,decrease
0.07,5,52,923,1551,3397,1648.26,decrease
0.07,5,53,1008,1632,3648,1774.08,decrease
0.07,5,54,980,1645,3605,1749.3,decrease
0.07,5,55,912,1684,3508,1692.24,decrease
0.07,5,56,921,1661,3503,1692.3,decrease
0.07,5,57,923,1674,3520,1699.92,decrease
0.07,5,58,891,1570,3352,1621.68,decrease
0.07,5,59,856,1638,3350,1612.44,decrease
0.07,5,60,910,1623,3443,1664.46,decrease
0.07,5,61,887,1635,3409,1644.66,decrease
0.07,5,62,859,1605,3323,1601.82,decrease
0.07,5,63,891,1534,3316,1606.56,decrease
0.07,5,64,898,1612,3408,1646.88,decrease
0.07,5,65,883,1647,3413,1645.38,decrease
0.07,5,66,922,1667,3511,1695.9,decrease
0.07,5,67,913,1644,3470,1676.52,decrease
0.07,5,68,888,1633,3409,1644.9,decrease
0.07,5,69,863,1629,3355,1616.22,decrease
0.07,5,70,901,1534,3336,1617.36,decrease
0.07,5,71,839,1620,3298,1586.52,decrease
0.07,5,72,816,1686,3318,1589.4,decrease
0.07,5,73,819,1603,3241,1557.78,decrease
0.07,5,74,793,1700,3286,1570.44,decrease
0.07,5,75,768,1583,3119,1494.3,decrease
0.07,5,76,715,1601,3031,1444.62,decrease
0.07,5,77,758,1581,3097,1482.66,decrease
0.07,5,78,761,1647,3169,1513.62,decrease
0.07,5,79,670,1590,2930,1391.4,decrease
0.07,5,80,675,1515,2865,1365.3,decrease
0.07,5,81,722,1438,2882,1383.72,decrease
0.07,5,82,633,1539,2805,1330.02,decrease
0.07,5,83,598,1467,2663,1261.98,decrease
0.07,5,84,620,1521,2761,1308.42,decrease
0.07,5,85,523,1532,2578,1208.28,decrease
0.07,5,86,457,1470,2384,1110.96,decrease
0.07,5,87,447,1425,2319,1081.26,decrease
0.07,5,88,469,1394,2332,1092,decrease
0.07,5,89,464,1506,2434,1133.64,decrease
0.07,5,90,426,1479,2331,1081.26,decrease
0.07,5,91,422,1446,2290,1063.08,decrease
0.07,5,92,364,1452,2180,1002.96,decrease
0.07,5,93,295,1431,2021,919.62,decrease
0.07,5,94,268,1309,1845,839.22,decrease
0.07,5,95,241,1280,1762,797.88,decrease
0.07,5,96,193,1260,1646,737.64,decrease
0.07,5,97,189,1192,1570,704.76,decrease
0.07,5,98,156,1115,1427,636.78,decrease
0.07,5,99,127,1033,1287,571.02,decrease
0.07,5,100,117,983,1217,539.22,decrease
0.07,6,0,1880,0,3760,2030.4,increase
0.07,6,1,1674,650,3998,2080.92,increase
0.07,6,2,1554,856,3964,2037.84,increase
0.07,6,3,1361,1074,3796,1920.96,increase
0.07,6,4,1257,1173,3687,1850.22,increase
0.07,6,5,1208,1199,3615,1808.22,increase
0.07,6,6,1215,1212,3642,1821.24,increase
0.07,6,7,1239,1325,3803,1894.62,increase
0.07,6,8,1233,1337,3803,1893.18,increase
0.07,6,9,1234,1403,3871,1921.98,increase
0.07,6,10,1111,1458,3680,1812.24,increase
0.07,6,11,1071,1629,3771,1840.86,increase
0.07,6,12,1128,1702,3958,1933.08,increase
0.07,6,13,1089,1698,3876,1889.28,increase
0.07,6,14,1085,1587,3757,1838.34,increase
0.07,6,15,1067,1613,3747,1829.82,increase
0.07,6,16,1049,1624,3722,1815,increase
0.07,6,17,1060,1651,3771,1838.22,increase
0.07,6,18,1046,1665,3757,1828.98,increase
0.07,6,19,1054,1726,3834,1863.24,increase
0.07,6,20,1121,1683,3925,1917.54,increase
0.07,6,21,1115,1677,3907,1908.54,increase
0.07,6,22,1085,1738,3908,1901.76,increase
0.07,6,23,1120,1702,3942,1924.44,increase
0.07,6,24,1164,1899,4227,2054.7,increase
0.07,6,25,1217,1869,4303,2099.34,increase
0.07,6,26,1331,1927,4589,2246.82,increase
0.07,6,27,1273,1972,4518,2203.08,increase
0.07,6,28,1259,1898,4416,2156.88,increase
0.07,6,29,1251,1754,4256,2087.76,increase
0.07,6,30,1204,1821,4229,2065.14,increase
0.07,6,31,1257,1858,4372,2137.92,increase
0.07,6,32,1204,1913,4321,2103.78,increase
0.07,6,33,1227,1766,4220,2066.88,increase
0.07,6,34,1301,1745,4347,2137.98,increase
0.07,6,35,1266,1708,4240,2084.64,increase
0.07,6,36,1307,1752,4366,2147.4,increase
0.07,6,37,1314,1712,4340,2138.16,increase
0.07,6,38,1395,1776,4566,2252.52,increase
0.07,6,39,1389,1808,4586,2259.48,increase
0.07,6,40,1374,1798,4546,2239.08,increase
0.07,6,41,1377,1813,4567,2248.62,increase
0.07,6,42,1334,1685,4353,2148.42,increase
0.07,6,43,1362,1712,4436,2190,increase
0.07,6,44,1455,1747,4657,2305.14,increase
0.07,6,45,1530,1863,4923,2434.86,increase
0.07,6,46,1613,1817,5043,2505.18,increase
0.07,6,47,1576,1792,4944,2454.72,increase
0.07,6,48,1522,1813,4857,2405.22,increase
0.07,6,49,1645,1807,5097,2535.54,increase
0.07,6,50,1646,1879,5171,2566.86,increase
0.07,6,51,1763,1935,5461,2716.74,increase
0.07,6,52,1835,1888,5558,2774.76,increase
0.07,6,53,1994,1837,5825,2925.06,increase
0.07,6,54,2026,1843,5895,2962.14,increase
0.07,6,55,2095,1843,6033,3036.66,increase
0.07,6,56,2223,1843,6289,3174.9,increase
0.07,6,57,2322,1824,6468,3273.84,increase
0.07,6,58,2374,1905,6653,3364.02,increase
0.07,6,59,2492,1841,6825,3464.58,increase
0.07,6,60,2554,1735,6843,3487.02,increase
0.07,6,61,2583,1772,6938,3533.88,increase
0.07,6,62,2540,1702,6782,3458.04,increase
0.07,6,63,2555,1795,6905,3513.3,increase
0.07,6,64,2710,1768,7188,3669.36,increase
0.07,6,65,2757,1703,7217,3692.82,increase
0.07,6,66,2690,1702,7082,3620.04,increase
0.07,6,67,2697,1813,7207,3674.22,increase
0.07,6,68,2727,1750,7204,3680.16,increase
0.07,6,69,2840,1759,7439,3805.98,increase
0.07,6,70,2892,1847,7631,3899.1,increase
0.07,6,71,2898,1719,7515,3851.82,increase
0.07,6,72,3084,1741,7909,4061.94,increase
0.07,6,73,3173,1817,8163,4189.98,increase
0.07,6,74,3158,1736,8052,4139.76,increase
0.07,6,75,3169,1843,8181,4196.58,increase
0.07,6,76,3308,1848,8464,4348.8,increase
0.07,6,77,3370,1850,8590,4416.6,increase
