a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.25,1,43,8360,1690,18410,9738.6,increase
0.25,1,44,8279,1640,18198,9630.12,increase
0.25,1,45,8482,1719,18683,9882.54,increase
0.25,1,46,8625,1681,18931,10021,increase
0.25,1,47,8633,1837,19103,10095.2,increase
0.25,1,48,8593,1793,18979,10033.5,increase
0.25,1,49,8692,1750,19134,10122.4,increase
0.25,1,50,8566,1692,18824,9961.92,increase
0.25,1,51,8685,1678,19048,10084.6,increase
0.25,1,52,8691,1742,19124,10117.9,increase
0.25,1,53,8840,1699,19379,10260.8,increase
0.25,1,54,8946,1577,19469,10324,increase
0.25,1,55,8935,1672,19542,10352,increase
0.25,1,56,8979,1641,19599,10386.5,increase
0.25,1,57,9307,1691,20305,10761.8,increase
0.25,1,58,9373,1696,20442,10835.2,increase
0.25,1,59,9585,1695,20865,11063.7,increase
0.25,1,60,9369,1744,20482,10851,increase
0.25,1,61,9446,1724,20616,10925.8,increase
0.25,1,62,9384,1810,20578,10894.9,increase
0.25,1,63,9573,1800,20946,11094.8,increase
0.25,1,64,9708,1806,21222,11243.2,increase
0.25,1,65,9830,1802,21462,11373.2,increase
0.25,1,66,9678,1725,21081,11176.7,increase
0.25,1,67,10049,1842,21940,11626.6,increase
0.25,1,68,10304,1781,22389,11876.3,increase
0.25,1,69,10290,1876,22456,11901.1,increase
0.25,1,70,10277,1891,22445,11893.4,increase
0.25,1,71,10232,1811,22275,11811.2,increase
0.25,1,72,10189,1811,22189,11764.7,increase
0.25,1,73,10119,1714,21952,11648.4,increase
0.25,1,74,10297,1812,22406,11881.8,increase
0.25,1,75,10367,1820,22554,11960.8,increase
0.25,1,76,10260,1785,22305,11830.5,increase
0.25,1,77,10444,1793,22681,12032.6,increase
0.25,1,78,10478,1781,22737,12064.3,increase
0.25,1,79,10398,1676,22472,11933.8,increase
0.25,1,80,10476,1588,22540,11981,increase
0.25,1,81,10779,1651,23209,12334.7,increase
0.25,1,82,10847,1674,23368,12417.8,increase
0.25,1,83,10921,1634,23476,12481,increase
0.25,1,84,11018,1659,23695,12596.2,increase
0.25,1,85,10948,1563,23459,12480.3,increase
0.25,1,86,10938,1647,23523,12504.8,increase
0.25,1,87,10984,1721,23689,12585.5,increase
0.25,1,88,11307,1799,24413,12967.1,increase
0.25,1,89,11435,1725,24595,13074.3,increase
0.25,1,90,11428,1727,24583,13067.6,increase
0.25,1,91,11284,1779,24347,12933.9,increase
0.25,1,92,11491,1720,24702,13132.7,increase
0.25,1,93,11816,1737,25369,13490.8,increase
0.25,1,94,11820,1777,25417,13511.9,increase
0.25,1,95,12013,1709,25735,13691.8,increase
0.25,1,96,11924,1726,25574,13602.8,increase
0.25,1,97,11667,1637,24971,13287.9,increase
0.25,1,98,11729,1671,25129,13369.1,increase
0.25,1,99,11927,1614,25468,13559,increase
0.25,1,100,12113,1655,25881,13777.1,increase
0.25,2,0,6452,0,12904,6968.16,increase
0.25,2,1,6581,665,13827,7386.78,increase
0.25,2,2,6705,917,14327,7626.54,increase
0.25,2,3,6846,1032,14724,7827.12,increase
0.25,2,4,6866,1147,14879,7897.02,increase
0.25,2,5,6845,1276,14966,7928.52,increase
0.25,2,6,6719,1339,14777,7818.9,increase
0.25,2,7,6786,1474,15046,7947.96,increase
0.25,2,8,6867,1449,15183,8024.94,increase
0.25,2,9,6722,1464,14908,7874.64,increase
0.25,2,10,6770,1446,14986,7918.92,increase
0.25,2,11,6671,1542,14884,7852.32,increase
0.25,2,12,6827,1607,15261,8048.1,increase
0.25,2,13,7029,1600,15658,8263.32,increase
0.25,2,14,6863,1584,15310,8077.32,increase
0.25,2,15,6803,1627,15233,8030.58,increase
0.25,2,16,6855,1623,15333,8085.06,increase
0.25,2,17,7006,1655,15667,8261.58,increase
0.25,2,18,6905,1646,15456,8148.72,increase
0.25,2,19,7137,1768,16042,8450.52,increase
0.25,2,20,7321,1691,16333,8616.9,increase
0.25,2,21,7153,1642,15948,8414.88,increase
0.25,2,22,7430,1773,16633,8769.06,increase
0.25,2,23,7364,1763,16491,8693.58,increase
0.25,2,24,7280,1799,16359,8617.98,increase
0.25,2,25,7296,1882,16474,8670.12,increase
0.25,2,26,7454,1835,16743,8821.02,increase
0.25,2,27,7396,1867,16659,8771.82,increase
0.25,2,28,7512,1820,16844,8877.36,increase
0.25,2,29,7601,1810,17012,8969.28,increase
0.25,2,30,7692,1794,17178,9060.84,increase
0.25,2,31,7836,1762,17434,9202.92,increase
0.25,2,32,7845,1741,17431,9203.82,increase
0.25,2,33,7859,1799,17517,9243.3,increase
0.25,2,34,7809,1727,17345,9159.06,increase
0.25,2,35,7860,1779,17499,9235.98,increase
0.25,2,36,7708,1782,17198,9073.08,increase
0.25,2,37,8159,1789,18107,9563.1,increase
0.25,2,38,8317,1689,18323,9691.74,increase
0.25,2,39,8205,1656,18066,9556.92,increase
0.25,2,40,8243,1729,18215,9628.62,increase
0.25,2,41,8418,1716,18552,9812.16,increase
0.25,2,42,8341,1727,18409,9733.62,increase
0.25,2,43,8410,1821,18641,9847.62,increase
0.25,2,44,8535,1795,18865,9971.7,increase
0.25,2,45,8649,1789,19087,10092.3,increase
0.25,2,46,9013,1855,19881,10513.1,increase
0.25,2,47,8963,1827,19753,10447.4,increase
0.25,2,48,9147,1874,20168,10665.8,increase
0.25,2,49,8978,1924,19880,10504.3,increase
0.25,2,50,8956,1893,19805,10467.5,increase
0.25,2,51,8994,1820,19808,10477.9,increase
0.25,2,52,9090,1825,20005,10583.7,increase
0.25,2,53,9338,1828,20504,10852.8,increase
0.25,2,54,9479,1782,20740,10985.8,increase
0.25,2,55,9483,1756,20722,10979.2,increase
0.25,2,56,9682,1716,21080,11177.3,increase
0.25,2,57,9665,1714,21044,11158.1,increase
0.25,2,58,9791,1739,21321,11304.7,increase
0.25,2,59,9687,1731,21105,11189,increase
0.25,2,60,9807,1697,21311,11304.3,increase
0.25,2,61,9721,1782,21224,11247.1,increase
0.25,2,62,9570,1717,20857,11056.7,increase
0.25,2,63,9720,1729,21169,11223.8,increase
0.25,2,64,9869,1840,21578,11431.3,increase
0.25,2,65,9996,1900,21892,11593.7,increase
0.25,2,66,10056,1924,22036,11668.6,increase
0.25,2,67,10228,1763,22219,11786.7,increase
0.25,2,68,10342,1809,22493,11929.1,increase
0.25,2,69,10302,1730,22334,11852.8,increase
0.25,2,70,10270,1802,22342,11848.4,increase
0.25,2,71,10368,1777,22513,11943.8,increase
0.25,2,72,10494,1751,22739,12068.9,increase
0.25,2,73,10476,1761,22713,12053.7,increase
0.25,2,74,10625,1817,23067,12238.1,increase
0.25,2,75,10811,1836,23458,12447,increase
0.25,2,76,10668,1819,23155,12285.4,increase
0.25,2,77,10959,1919,23837,12641.7,increase
0.25,2,78,11117,1787,24021,12756.9,increase
0.25,2,79,11040,1797,23877,12677.9,increase
0.25,2,80,11220,1748,24188,12851.8,increase
0.25,2,81,11515,1781,24811,13184.2,increase
0.25,2,82,11216,1767,24199,12855.4,increase
0.25,2,83,11276,1915,24467,12982.4,increase
0.25,2,84,11447,1801,24695,13119.2,increase
0.25,2,85,11406,1761,24573,13058.1,increase
0.25,2,86,11487,1840,24814,13178.8,increase
0.25,2,87,11342,1764,24448,12990.2,increase
0.25,2,88,11673,1755,25101,13343.9,increase
0.25,2,89,11761,1755,25277,13439,increase
0.25,2,90,11965,1762,25692,13662.2,increase
0.25,2,91,12086,1775,25947,13798.4,increase
0.25,2,92,11909,1763,25581,13602.2,increase
0.25,2,93,11978,1769,25725,13679.2,increase
0.25,2,94,12338,1773,26449,14069.7,increase
0.25,2,95,12224,1820,26268,13966.3,increase
0.25,2,96,12146,1763,26055,13858.1,increase
0.25,2,97,12465,1771,26701,14206,increase
0.25,2,98,12671,1701,27043,14399.1,increase
0.25,2,99,12785,1768,27338,14550.4,increase
0.25,2,100,12743,1690,27176,14472.2,increase
0.25,3,0,6418,0,12836,6931.44,increase
0.25,3,1,6684,604,13972,7472.4,increase
0.25,3,2,6494,901,13889,7391.94,increase
0.25,3,3,6417,1104,13938,7394.04,increase
0.25,3,4,6644,1150,14438,7658.52,increase
0.25,3,5,6622,1286,14530,7691.88,increase
0.25,3,6,6680,1295,14655,7758.3,increase
0.25,3,7,6939,1350,15228,8061.12,increase
0.25,3,8,6904,1355,15163,8025.42,increase
0.25,3,9,6953,1384,15290,8090.52,increase
0.25,3,10,6974,1454,15402,8142.6,increase
0.25,3,11,7198,1622,16018,8455.08,increase
0.25,3,12,6985,1574,15544,8204.88,increase
0.25,3,13,6975,1577,15527,8195.34,increase
0.25,3,14,7032,1586,15650,8260.68,increase
0.25,3,15,6880,1618,15378,8109.96,increase
0.25,3,16,7129,1624,15882,8381.4,increase
0.25,3,17,6939,1705,15583,8210.22,increase
0.25,3,18,7065,1695,15825,8342.1,increase
0.25,3,19,7230,1609,16069,8484.18,increase
0.25,3,20,7161,1545,15867,8382.78,increase
0.25,3,21,7316,1587,16219,8567.82,increase
0.25,3,22,7263,1605,16131,8518.14,increase
0.25,3,23,7480,1569,16529,8737.38,increase
0.25,3,24,7557,1685,16799,8869.26,increase
0.25,3,25,7554,1664,16772,8857.2,increase
0.25,3,26,7780,1658,17218,9098.76,increase
0.25,3,27,7652,1692,16996,8974.8,increase
0.25,3,28,7785,1664,17234,9106.68,increase
0.25,3,29,7973,1655,17601,9305.94,increase
0.25,3,30,8050,1617,17717,9373.14,increase
0.25,3,31,8097,1660,17854,9441.96,increase
0.25,3,32,8247,1731,18225,9633.78,increase
0.25,3,33,8188,1800,18176,9599.04,increase
0.25,3,34,8246,1682,18174,9612.12,increase
0.25,3,35,8454,1689,18597,9839.7,increase
0.25,3,36,8421,1724,18566,9818.76,increase
0.25,3,37,8298,1758,18354,9700.2,increase
0.25,3,38,8417,1697,18531,9803.1,increase
0.25,3,39,8541,1788,18870,9975.24,increase
0.25,3,40,8500,1673,18673,9882.66,increase
0.25,3,41,8521,1703,18745,9917.94,increase
0.25,3,42,8528,1651,18707,9903.66,increase
0.25,3,43,8691,1723,19105,10109.9,increase
0.25,3,44,8887,1746,19520,10331.3,increase
0.25,3,45,8496,1747,18739,9909.42,increase
0.25,3,46,8899,1757,19555,10348.9,increase
0.25,3,47,9016,1812,19844,10498.3,increase
0.25,3,48,9100,1846,20046,10603.3,increase
0.25,3,49,9146,1832,20124,10647.1,increase
0.25,3,50,9136,1808,20080,10626.2,increase
0.25,3,51,8970,1868,19808,10472.2,increase
0.25,3,52,9069,1831,19969,10563.5,increase
0.25,3,53,9323,1824,20470,10834.9,increase
0.25,3,54,9340,1784,20464,10836.5,increase
0.25,3,55,9608,1740,20956,11107.4,increase
0.25,3,56,9661,1743,21065,11165.9,increase
0.25,3,57,9857,1826,21540,11412.5,increase
0.25,3,58,10094,1840,22028,11674.3,increase
0.25,3,59,10123,1765,22011,11674.1,increase
0.25,3,60,9772,1798,21342,11308.9,increase
0.25,3,61,9817,1818,21452,11365.9,increase
0.25,3,62,9921,1815,21657,11477,increase
0.25,3,63,10132,1772,22036,11686.8,increase
0.25,3,64,10272,1828,22372,11861.5,increase
0.25,3,65,10125,1730,21980,11661.6,increase
0.25,3,66,10333,1750,22416,11894.6,increase
0.25,3,67,10080,1706,21866,11602.9,increase
0.25,3,68,10160,1723,22043,11696.5,increase
0.25,3,69,10270,1791,22331,11843.8,increase
0.25,3,70,10526,1776,22828,12114,increase
0.25,3,71,10377,1717,22471,11928.3,increase
0.25,3,72,10529,1708,22766,12088.7,increase
0.25,3,73,10615,1651,22881,12157.6,increase
0.25,3,74,10630,1620,22880,12160.8,increase
0.25,3,75,10883,1652,23418,12447.5,increase
0.25,3,76,10824,1717,23365,12411.1,increase
0.25,3,77,10857,1755,23469,12462.7,increase
0.25,3,78,10873,1687,23433,12451.4,increase
0.25,3,79,10834,1671,23339,12402.5,increase
0.25,3,80,10979,1634,23592,12543.6,increase
0.25,3,81,11066,1664,23796,12650.2,increase
0.25,3,82,11105,1675,23885,12696.9,increase
0.25,3,83,11049,1693,23791,12644,increase
0.25,3,84,10966,1730,23662,12569.9,increase
0.25,3,85,10996,1663,23655,12574.1,increase
0.25,3,86,11324,1629,24277,12914.1,increase
0.25,3,87,11334,1643,24311,12930.8,increase
0.25,3,88,11216,1792,24224,12865.9,increase
0.25,3,89,11146,1684,23976,12745,increase
0.25,3,90,11412,1684,24508,13032.2,increase
0.25,3,91,11744,1735,25223,13412.2,increase
0.25,3,92,11940,1822,25702,13660.4,increase
0.25,3,93,11643,1714,25000,13294.3,increase
0.25,3,94,11740,1731,25211,13406.2,increase
0.25,3,95,11712,1702,25126,13363.8,increase
0.25,3,96,11642,1675,24959,13276.9,increase
0.25,3,97,11886,1679,25451,13542.1,increase
0.25,3,98,12044,1669,25757,13708.5,increase
0.25,3,99,12014,1655,25683,13670.2,increase
0.25,3,100,12209,1676,26094,13889.6,increase
0.25,4,0,6543,0,13086,7066.44,increase
0.25,4,1,6791,565,14147,7571.58,increase
0.25,4,2,6964,867,14795,7885.26,increase
0.25,4,3,6794,1059,14647,7782.3,increase
0.25,4,4,6952,1178,15082,8002.92,increase
0.25,4,5,7000,1209,15209,8067.78,increase
0.25,4,6,6797,1244,14838,7863.24,increase
0.25,4,7,6717,1297,14731,7799.1,increase
0.25,4,8,6686,1422,14794,7818.12,increase
0.25,4,9,6791,1504,15086,7965.96,increase
0.25,4,10,6907,1478,15292,8080.32,increase
0.25,4,11,6861,1631,15353,8094.9,increase
0.25,4,12,6930,1650,15510,8177.4,increase
0.25,4,13,7001,1773,15775,8305.74,increase
0.25,4,14,7033,1737,15803,8325.18,increase
0.25,4,15,6900,1821,15621,8216.82,increase
0.25,4,16,7024,1740,15788,8316.72,increase
0.25,4,17,7008,1752,15768,8304.48,increase
0.25,4,18,6930,1730,15590,8211,increase
0.25,4,19,6878,1727,15483,8153.58,increase
0.25,4,20,6981,1807,15769,8298.42,increase
0.25,4,21,7374,1855,16603,8743.02,increase
0.25,4,22,7539,1735,16813,8870.82,increase
0.25,4,23,7523,1618,16664,8804.4,increase
0.25,4,24,7464,1725,16653,8785.62,increase
0.25,4,25,7632,1771,17035,8986.38,increase
0.25,4,26,7457,1702,16616,8768.4,increase
0.25,4,27,7399,1701,16499,8705.34,increase
0.25,4,28,7690,1722,17102,9028.44,increase
0.25,4,29,7572,1730,16874,8904.36,increase
0.25,4,30,7756,1737,17249,9106.02,increase
0.25,4,31,7847,1683,17377,9181.62,increase
0.25,4,32,8013,1772,17798,9398.28,increase
0.25,4,33,7991,1845,17827,9405.18,increase
0.25,4,34,8139,1814,18092,9552,increase
0.25,4,35,8214,1747,18175,9604.86,increase
0.25,4,36,8102,1698,17902,9463.32,increase
0.25,4,37,8286,1711,18283,9667.5,increase
0.25,4,38,8286,1668,18240,9649.44,increase
0.25,4,39,8232,1646,18110,9581.88,increase
0.25,4,40,8244,1699,18187,9617.1,increase
0.25,4,41,8237,1739,18213,9626.34,increase
0.25,4,42,8128,1702,17958,9493.08,increase
0.25,4,43,8455,1716,18626,9852.12,increase
0.25,4,44,8593,1643,18829,9970.5,increase
0.25,4,45,8728,1679,19135,10131.4,increase
0.25,4,46,8418,1703,18539,9806.7,increase
0.25,4,47,8537,1755,18829,9957.06,increase
0.25,4,48,8893,1784,19570,10353.7,increase
0.25,4,49,9198,1877,20273,10722.2,increase
0.25,4,50,9066,1856,19988,10570.8,increase
0.25,4,51,9300,1839,20439,10816.4,increase
0.25,4,52,9368,1847,20583,10893.2,increase
0.25,4,53,9364,1733,20461,10841,increase
0.25,4,54,9215,1677,20107,10656.5,increase
0.25,4,55,9089,1617,19795,10495.3,increase
0.25,4,56,9087,1708,19882,10531.3,increase
0.25,4,57,9313,1813,20439,10819.5,increase
0.25,4,58,9426,1766,20618,10921.8,increase
0.25,4,59,9545,1785,20875,11058.3,increase
0.25,4,60,9566,1743,20875,11063.3,increase
0.25,4,61,9426,1727,20579,10905.4,increase
0.25,4,62,9584,1637,20805,11038.3,increase
0.25,4,63,9773,1622,21168,11236.1,increase
0.25,4,64,9642,1708,20992,11130.7,increase
0.25,4,65,9721,1727,21169,11224,increase
0.25,4,66,9775,1723,21273,11280.7,increase
0.25,4,67,10114,1745,21973,11656,increase
0.25,4,68,10029,1711,21769,11549.9,increase
0.25,4,69,9689,1718,21096,11185.7,increase
0.25,4,70,9793,1660,21246,11273.6,increase
0.25,4,71,10131,1724,21986,11665.6,increase
0.25,4,72,10102,1765,21969,11651.5,increase
0.25,4,73,10087,1747,21921,11627.7,increase
0.25,4,74,9982,1757,21721,11518.5,increase
0.25,4,75,9868,1706,21442,11374,increase
0.25,4,76,9887,1674,21448,11381,increase
0.25,4,77,10141,1694,21976,11663.8,increase
0.25,4,78,10293,1913,22499,11919.9,increase
0.25,4,79,10506,1866,22878,12130.2,increase
0.25,4,80,10492,1867,22851,12115.5,increase
0.25,4,81,10579,1756,22914,12162.8,increase
0.25,4,82,10483,1770,22736,12065,increase
0.25,4,83,10758,1766,23282,12360.4,increase
0.25,4,84,10721,1740,23182,12309.5,increase
0.25,4,85,10630,1699,22959,12194,increase
0.25,4,86,10700,1708,23108,12273.4,increase
0.25,4,87,10627,1789,23043,12228.5,increase
0.25,4,88,11010,1836,23856,12661.9,increase
0.25,4,89,11137,1742,24016,12759.6,increase
0.25,4,90,10870,1938,23678,12553.6,increase
0.25,4,91,11258,1823,24339,12924.3,increase
0.25,4,92,11135,1854,24124,12804.5,increase
0.25,4,93,11287,1952,24526,13009.8,increase
0.25,4,94,11504,1868,24876,13208.9,increase
0.25,4,95,11665,1807,25137,13357.1,increase
0.25,4,96,11547,1886,24980,13262.9,increase
0.25,4,97,11625,1756,25006,13292.5,increase
0.25,4,98,11572,1676,24820,13201.7,increase
0.25,4,99,11953,1773,25679,13653.9,increase
0.25,4,100,11725,1773,25223,13407.7,increase
0.25,5,0,6408,0,12816,6920.64,increase
0.25,5,1,6553,707,13813,7374.18,increase
0.25,5,2,6674,1002,14350,7628.76,increase
0.25,5,3,6689,1047,14425,7663.86,increase
0.25,5,4,6545,1167,14257,7558.74,increase
0.25,5,5,6587,1218,14392,7625.52,increase
0.25,5,6,6596,1352,14544,7691.52,increase
0.25,5,7,6561,1380,14502,7665.48,increase
0.25,5,8,6598,1481,14677,7747.86,increase
0.25,5,9,6647,1576,14870,7840.68,increase
0.25,5,10,6955,1581,15491,8175.42,increase
0.25,5,11,6989,1519,15497,8186.1,increase
0.25,5,12,6778,1582,15138,7984.68,increase
0.25,5,13,6920,1661,15501,8171.22,increase
0.25,5,14,6933,1702,15568,8202.48,increase
0.25,5,15,6801,1764,15366,8085.96,increase
0.25,5,16,6632,1717,14981,7883.7,increase
0.25,5,17,6857,1656,15370,8101.08,increase
0.25,5,18,7037,1757,15831,8337.9,increase
0.25,5,19,7388,1794,16570,8732.52,increase
0.25,5,20,7285,1677,16247,8572.14,increase
0.25,5,21,7202,1653,16057,8472.42,increase
0.25,5,22,7263,1580,16106,8507.64,increase
0.25,5,23,7331,1693,16355,8628.54,increase
0.25,5,24,7547,1731,16825,8877.78,increase
0.25,5,25,7608,1716,16932,8937.36,increase
0.25,5,26,7838,1702,17378,9179.88,increase
0.25,5,27,7678,1784,17140,9041.52,increase
0.25,5,28,7709,1749,17167,9060.3,increase
0.25,5,29,7735,1731,17201,9080.82,increase
0.25,5,30,7842,1719,17403,9191.34,increase
0.25,5,31,8018,1705,17741,9375.54,increase
0.25,5,32,8011,1848,17870,9428.04,increase
0.25,5,33,8379,1788,18546,9800.28,increase
0.25,5,34,8301,1901,18503,9763.5,increase
0.25,5,35,8366,1802,18534,9792.12,increase
0.25,5,36,8467,1806,18740,9902.88,increase
0.25,5,37,8487,1777,18751,9912.3,increase
0.25,5,38,8402,1778,18582,9820.92,increase
0.25,5,39,8208,1826,18242,9631.56,increase
0.25,5,40,8406,1886,18698,9870.6,increase
0.25,5,41,8519,1892,18930,9995.16,increase
0.25,5,42,8657,1841,19155,10122.8,increase
0.25,5,43,8765,1893,19423,10261.3,increase
0.25,5,44,9040,1823,19903,10528.9,increase
0.25,5,45,8926,1918,19770,10445.6,increase
0.25,5,46,8882,1858,19622,10372.9,increase
0.25,5,47,8803,1969,19575,10334.2,increase
0.25,5,48,8874,1899,19647,10381.5,increase
0.25,5,49,8892,1933,19717,10415.2,increase
0.25,5,50,9017,1826,19860,10505.3,increase
0.25,5,51,9080,1703,19863,10521.7,increase
0.25,5,52,9249,1680,20178,10694.5,increase
0.25,5,53,9513,1703,20729,10989.3,increase
0.25,5,54,9605,1676,20886,11077.3,increase
0.25,5,55,9816,1605,21237,11275.4,increase
0.25,5,56,10095,1665,21855,11601.9,increase
0.25,5,57,10136,1598,21870,11618,increase
0.25,5,58,9904,1653,21461,11390.6,increase
0.25,5,59,10094,1692,21880,11612.2,increase
0.25,5,60,10217,1704,22138,11750,increase
0.25,5,61,10091,1698,21880,11611.4,increase
0.25,5,62,10336,1670,22342,11864.3,increase
0.25,5,63,10673,1604,22950,12200.5,increase
0.25,5,64,10632,1710,22974,12200.8,increase
0.25,5,65,10590,1717,22897,12158.3,increase
0.25,5,66,10586,1676,22848,12136.8,increase
0.25,5,67,10671,1727,23069,12250,increase
0.25,5,68,10990,1808,23788,12628.6,increase
0.25,5,69,10661,1739,23061,12244.3,increase
0.25,5,70,10589,1615,22793,12114.4,increase
0.25,5,71,10450,1688,22588,11995,increase
0.25,5,72,10474,1688,22636,12020.9,increase
0.25,5,73,10668,1611,22947,12198.1,increase
0.25,5,74,10813,1584,23210,12343.3,increase
0.25,5,75,10762,1657,23181,12318.9,increase
0.25,5,76,10800,1585,23185,12329.7,increase
0.25,5,77,11054,1595,23703,12608.2,increase
0.25,5,78,11123,1615,23861,12691.1,increase
0.25,5,79,10810,1629,23249,12359,increase
0.25,5,80,10873,1673,23419,12445.5,increase
0.25,5,81,11222,1737,24181,12849.3,increase
0.25,5,82,11297,1693,24287,12911.8,increase
0.25,5,83,11114,1721,23949,12725.9,increase
0.25,5,84,11547,1726,24820,13195.7,increase
0.25,5,85,11474,1806,24754,13150.4,increase
0.25,5,86,11545,1771,24861,13212.4,increase
0.25,5,87,11483,1777,24743,13148,increase
0.25,5,88,11400,1808,24608,13071.4,increase
0.25,5,89,11726,1717,25169,13385.2,increase
0.25,5,90,11717,1743,25177,13386.4,increase
0.25,5,91,11818,1765,25401,13504.7,increase
0.25,5,92,11995,1707,25697,13671.5,increase
0.25,5,93,12210,1790,26210,13938.6,increase
0.25,5,94,11827,1756,25410,13510.7,increase
0.25,5,95,11951,1704,25606,13622.8,increase
0.25,5,96,11874,1758,25506,13562.3,increase
0.25,5,97,12324,1774,26422,14055,increase
0.25,5,98,12296,1822,26414,14044.9,increase
0.25,5,99,12269,1780,26318,13998.1,increase
0.25,5,100,12196,1781,26173,13919.7,increase
0.25,6,0,6423,0,12846,6936.84,increase
0.25,6,1,6475,738,13688,7302.96,increase
0.25,6,2,6638,949,14225,7567.62,increase
0.25,6,3,6790,1087,14667,7789.74,increase
0.25,6,4,6627,1206,14460,7663.68,increase
0.25,6,5,6764,1328,14856,7862.88,increase
0.25,6,6,6737,1300,14774,7821.96,increase
0.25,6,7,6731,1427,14889,7868.82,increase
0.25,6,8,6912,1568,15392,8123.52,increase
0.25,6,9,6803,1597,15203,8017.98,increase
0.25,6,10,6771,1627,15169,7996.02,increase
0.25,6,11,6951,1670,15572,8208.48,increase
0.25,6,12,7043,1569,15655,8265.42,increase
0.25,6,13,6756,1614,15126,7974.36,increase
0.25,6,14,6780,1680,15240,8028,increase
0.25,6,15,6849,1581,15279,8060.94,increase
0.25,6,16,7058,1693,15809,8333.7,increase
0.25,6,17,7050,1661,15761,8311.62,increase
0.25,6,18,7033,1731,15797,8322.66,increase
0.25,6,19,7258,1646,16162,8529.96,increase
0.25,6,20,7284,1594,16162,8536.2,increase
0.25,6,21,7514,1654,16682,8809.8,increase
0.25,6,22,7240,1634,16114,8505.48,increase
0.25,6,23,7374,1691,16439,8674.14,increase
0.25,6,24,7510,1644,16664,8801.28,increase
0.25,6,25,7663,1651,16977,8969.46,increase
0.25,6,26,7491,1719,16701,8812.26,increase
0.25,6,27,7607,1650,16864,8908.56,increase
0.25,6,28,7819,1782,17420,9192.96,increase
0.25,6,29,7765,1748,17278,9120.36,increase
0.25,6,30,8041,1739,17821,9414.66,increase
0.25,6,31,8245,1706,18196,9621.12,increase
0.25,6,32,8170,1672,18012,9525.84,increase
0.25,6,33,8400,1646,18446,9763.32,increase
0.25,6,34,8087,1665,17839,9433.26,increase
0.25,6,35,8317,1798,18432,9737.52,increase
0.25,6,36,8318,1810,18446,9743.64,increase
0.25,6,37,8283,1700,18266,9659.64,increase
0.25,6,38,8209,1714,18132,9585.6,increase
0.25,6,39,8448,1714,18610,9843.72,increase
0.25,6,40,8475,1721,18671,9875.82,increase
0.25,6,41,8550,1776,18876,9979.92,increase
0.25,6,42,8506,1760,18772,9925.68,increase
0.25,6,43,8598,1727,18923,10011.2,increase
0.25,6,44,8850,1764,19464,10298.9,increase
0.25,6,45,8858,1689,19405,10276,increase
0.25,6,46,8943,1761,19647,10398.1,increase
0.25,6,47,8944,1771,19659,10403.3,increase
0.25,6,48,8835,1818,19488,10305.4,increase
0.25,6,49,9301,1737,20339,10774.6,increase
0.25,6,50,9204,1878,20286,10729.1,increase
0.25,6,51,9344,1886,20574,10883.6,increase
0.25,6,52,9383,1825,20591,10900.1,increase
0.25,6,53,9387,1854,20628,10916.6,increase
