a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.1,2,13,2118,1650,5886,2980.44,increase
0.1,2,14,2198,1727,6123,3099.18,increase
0.1,2,15,2193,1680,6066,3074.04,increase
0.1,2,16,2293,1710,6296,3194.64,increase
0.1,2,17,2265,1773,6303,3190.86,increase
0.1,2,18,2287,1807,6381,3228.9,increase
0.1,2,19,2159,1764,6082,3072.6,increase
0.1,2,20,2285,1663,6233,3166.26,increase
0.1,2,21,2343,1706,6392,3246.96,increase
0.1,2,22,2377,1757,6511,3305.1,increase
0.1,2,23,2380,1668,6428,3270.96,increase
0.1,2,24,2395,1788,6578,3337.56,increase
0.1,2,25,2604,1787,6995,3562.86,increase
0.1,2,26,2623,1864,7110,3615.72,increase
0.1,2,27,2641,1850,7132,3629.28,increase
0.1,2,28,2681,1709,7071,3613.26,increase
0.1,2,29,2706,1663,7075,3620.94,increase
0.1,2,30,2720,1742,7182,3669.24,increase
0.1,2,31,2867,1743,7477,3828.42,increase
0.1,2,32,2958,1814,7730,3956.52,increase
0.1,2,33,3177,1756,8110,4168.68,increase
0.1,2,34,3223,1811,8257,4241.46,increase
0.1,2,35,3258,1777,8293,4264.98,increase
0.1,2,36,3363,1711,8437,4350.66,increase
0.1,2,37,3394,1757,8545,4403.46,increase
0.1,2,38,3690,1776,9156,4731.12,increase
0.1,2,39,3618,1730,8966,4634.04,increase
0.1,2,40,3745,1780,9270,4792.2,increase
0.1,2,41,3950,1834,9734,5036.28,increase
0.1,2,42,3918,1756,9592,4968.96,increase
0.1,2,43,3916,1771,9603,4973.1,increase
0.1,2,44,3947,1731,9625,4989.78,increase
0.1,2,45,4064,1668,9796,5089.68,increase
0.1,2,46,4117,1651,9885,5139.78,increase
0.1,2,47,4103,1557,9763,5085.18,increase
0.1,2,48,4282,1639,10203,5312.94,increase
0.1,2,49,4129,1787,10045,5209.86,increase
0.1,2,50,4160,1712,10032,5211.84,increase
0.1,2,51,4265,1735,10265,5334.9,increase
0.1,2,52,4499,1780,10778,5606.52,increase
0.1,2,53,4504,1816,10824,5627.04,increase
0.1,2,54,4468,1680,10616,5531.04,increase
0.1,2,55,4572,1691,10835,5647.98,increase
0.1,2,56,4535,1776,10846,5643.72,increase
0.1,2,57,4615,1703,10933,5699.46,increase
0.1,2,58,4744,1685,11173,5831.22,increase
0.1,2,59,4745,1706,11196,5841.12,increase
0.1,2,60,4905,1729,11539,6023.58,increase
0.1,2,61,4899,1734,11532,6019.2,increase
0.1,2,62,5193,1684,12070,6315.72,increase
0.1,2,63,5293,1621,12207,6397.26,increase
0.1,2,64,5346,1685,12377,6481.38,increase
0.1,2,65,5246,1606,12098,6340.2,increase
0.1,2,66,5207,1625,12039,6306.06,increase
0.1,2,67,5270,1640,12180,6380.4,increase
0.1,2,68,5412,1734,12558,6573.24,increase
0.1,2,69,5486,1868,12840,6709.44,increase
0.1,2,70,5811,1849,13471,7052.46,increase
0.1,2,71,5588,1703,12879,6750.3,increase
0.1,2,72,5419,1718,12556,6574.08,increase
0.1,2,73,5713,1737,13163,6899.58,increase
0.1,2,74,5799,1738,13336,6992.88,increase
0.1,2,75,5860,1759,13479,7067.58,increase
0.1,2,76,5931,1736,13598,7134.6,increase
0.1,2,77,5997,1731,13725,7203.78,increase
0.1,2,78,5863,1752,13478,7067.88,increase
0.1,2,79,5742,1737,13221,6930.9,increase
0.1,2,80,6079,1730,13888,7291.92,increase
0.1,2,81,6087,1760,13934,7313.16,increase
0.1,2,82,6171,1773,14115,7409.34,increase
0.1,2,83,6378,1766,14522,7629.96,increase
0.1,2,84,6493,1801,14787,7768.86,increase
0.1,2,85,6394,1904,14692,7705.2,increase
0.1,2,86,6529,1886,14944,7843.44,increase
0.1,2,87,6533,1852,14918,7833.48,increase
0.1,2,88,6559,1875,14993,7871.22,increase
0.1,2,89,6658,1862,15178,7972.68,increase
0.1,2,90,6585,1831,15001,7880.82,increase
0.1,2,91,6372,1864,14608,7664.64,increase
0.1,2,92,6626,1848,15100,7932.24,increase
0.1,2,93,6702,1879,15283,8027.34,increase
0.1,2,94,6807,1862,15476,8133.6,increase
0.1,2,95,6828,1837,15493,8145.78,increase
0.1,2,96,6966,1872,15804,8309.52,increase
0.1,2,97,7078,1829,15985,8412.42,increase
0.1,2,98,7022,1872,15916,8370,increase
0.1,2,99,7035,1826,15896,8364.72,increase
0.1,2,100,7045,1765,15855,8349.9,increase
0.1,3,0,2443,0,4886,2638.44,increase
0.1,3,1,2254,646,5154,2705.64,increase
0.1,3,2,2085,826,4996,2598.72,increase
0.1,3,3,1980,1119,5079,2608.38,increase
0.1,3,4,1971,1182,5124,2625.12,increase
0.1,3,5,2023,1350,5396,2751.84,increase
0.1,3,6,2003,1470,5476,2780.64,increase
0.1,3,7,1874,1527,5275,2665.26,increase
0.1,3,8,1842,1511,5195,2623.98,increase
0.1,3,9,1938,1564,5440,2749.92,increase
0.1,3,10,1920,1716,5556,2794.32,increase
0.1,3,11,1929,1706,5564,2799.84,increase
0.1,3,12,1943,1734,5620,2826.72,increase
0.1,3,13,1976,1820,5772,2898.48,increase
0.1,3,14,2086,1832,6004,3022.32,increase
0.1,3,15,2324,1815,6463,3272.22,increase
0.1,3,16,2370,1838,6578,3331.56,increase
0.1,3,17,2418,1851,6687,3388.86,increase
0.1,3,18,2491,1879,6861,3479.46,increase
0.1,3,19,2407,1862,6676,3381.6,increase
0.1,3,20,2479,1787,6745,3427.86,increase
0.1,3,21,2538,1842,6918,3514.68,increase
0.1,3,22,2652,1747,7051,3597.9,increase
0.1,3,23,2636,1749,7021,3581.46,increase
0.1,3,24,2588,1693,6869,3506.1,increase
0.1,3,25,2682,1689,7053,3605.94,increase
0.1,3,26,2801,1674,7276,3728.16,increase
0.1,3,27,3091,1686,7868,4046.4,increase
0.1,3,28,3084,1608,7776,4006.08,increase
0.1,3,29,3003,1645,7651,3934.14,increase
0.1,3,30,3061,1625,7747,3988.38,increase
0.1,3,31,3125,1592,7842,4043.64,increase
0.1,3,32,3235,1590,8060,4161.6,increase
0.1,3,33,3198,1587,7983,4120.38,increase
0.1,3,34,3195,1699,8089,4164.18,increase
0.1,3,35,3302,1693,8297,4277.22,increase
0.1,3,36,3397,1644,8438,4359.24,increase
0.1,3,37,3499,1745,8743,4511.82,increase
0.1,3,38,3609,1826,9044,4664.64,increase
0.1,3,39,3521,1746,8788,4536,increase
0.1,3,40,3749,1844,9342,4823.4,increase
0.1,3,41,3699,1702,9100,4709.76,increase
0.1,3,42,3792,1751,9335,4830.78,increase
0.1,3,43,4080,1650,9810,5099.4,increase
0.1,3,44,3851,1756,9458,4896.6,increase
0.1,3,45,3978,1695,9651,5008.14,increase
0.1,3,46,4107,1614,9828,5113.44,increase
0.1,3,47,4026,1679,9731,5053.26,increase
0.1,3,48,4062,1680,9804,5092.56,increase
0.1,3,49,4017,1636,9670,5025.48,increase
0.1,3,50,4030,1662,9722,5050.44,increase
0.1,3,51,3979,1694,9652,5008.8,increase
0.1,3,52,4030,1748,9808,5086.56,increase
0.1,3,53,4181,1729,10091,5241.66,increase
0.1,3,54,4379,1813,10571,5490.78,increase
0.1,3,55,4406,1762,10574,5498.52,increase
0.1,3,56,4430,1852,10712,5562.24,increase
0.1,3,57,4321,1729,10371,5392.86,increase
0.1,3,58,4364,1684,10412,5420.4,increase
0.1,3,59,4352,1721,10425,5422.98,increase
0.1,3,60,4416,1739,10571,5499.66,increase
0.1,3,61,4538,1627,10703,5584.38,increase
0.1,3,62,4801,1642,11244,5874.72,increase
0.1,3,63,4918,1677,11513,6015.78,increase
0.1,3,64,4856,1718,11430,5966.04,increase
0.1,3,65,4754,1715,11223,5854.62,increase
0.1,3,66,4725,1565,11015,5760.3,increase
0.1,3,67,4799,1607,11205,5857.86,increase
0.1,3,68,4890,1576,11356,5943.12,increase
0.1,3,69,5057,1560,11674,6116.76,increase
0.1,3,70,5089,1576,11754,6158.04,increase
0.1,3,71,5156,1579,11891,6231.66,increase
0.1,3,72,5228,1629,12085,6330.42,increase
0.1,3,73,5320,1570,12210,6405,increase
0.1,3,74,5434,1613,12481,6546.18,increase
0.1,3,75,5320,1602,12242,6418.44,increase
0.1,3,76,5488,1715,12691,6647.34,increase
0.1,3,77,5612,1718,12942,6782.52,increase
0.1,3,78,5655,1682,12992,6813.84,increase
0.1,3,79,5866,1736,13468,7064.4,increase
0.1,3,80,5937,1693,13567,7123.02,increase
0.1,3,81,5624,1781,13029,6821.94,increase
0.1,3,82,5755,1580,13090,6879,increase
0.1,3,83,5753,1602,13108,6886.08,increase
0.1,3,84,6076,1736,13888,7291.2,increase
0.1,3,85,5964,1818,13746,7204.68,increase
0.1,3,86,6256,1677,14189,7460.82,increase
0.1,3,87,6233,1607,14073,7406.58,increase
0.1,3,88,6190,1683,14063,7392.06,increase
0.1,3,89,6289,1739,14317,7522.5,increase
0.1,3,90,6393,1683,14469,7611.3,increase
0.1,3,91,6797,1651,15245,8034.18,increase
0.1,3,92,6614,1732,14960,7870.56,increase
0.1,3,93,6569,1707,14845,7811.46,increase
0.1,3,94,6450,1631,14531,7651.02,increase
0.1,3,95,6608,1744,14960,7869.12,increase
0.1,3,96,6685,1721,15091,7942.62,increase
0.1,3,97,6842,1744,15428,8121.84,increase
0.1,3,98,6818,1666,15302,8063.16,increase
0.1,3,99,6908,1589,15405,8128.02,increase
0.1,3,100,6863,1717,15443,8133.18,increase
0.1,4,0,2719,0,5438,2936.52,increase
0.1,4,1,2507,780,5794,3035.16,increase
0.1,4,2,2422,963,5807,3020.22,increase
0.1,4,3,2231,1138,5600,2887.44,increase
0.1,4,4,2215,1145,5575,2873.1,increase
0.1,4,5,2108,1238,5454,2796.6,increase
0.1,4,6,2194,1345,5733,2934.42,increase
0.1,4,7,2046,1516,5608,2846.4,increase
0.1,4,8,2132,1560,5824,2957.76,increase
0.1,4,9,2167,1621,5955,3021.18,increase
0.1,4,10,2200,1685,6085,3083.7,increase
0.1,4,11,2144,1698,5986,3028.68,increase
0.1,4,12,2274,1657,6205,3151.86,increase
0.1,4,13,2271,1623,6165,3134.34,increase
0.1,4,14,2297,1622,6216,3162,increase
0.1,4,15,2179,1739,6097,3083.7,increase
0.1,4,16,2246,1705,6197,3141.78,increase
0.1,4,17,2298,1765,6361,3223.14,increase
0.1,4,18,2390,1877,6657,3369.54,increase
0.1,4,19,2477,1871,6825,3460.98,increase
0.1,4,20,2634,1846,7114,3620.04,increase
0.1,4,21,2569,1769,6907,3517.5,increase
0.1,4,22,2598,1789,6985,3557.22,increase
0.1,4,23,2577,1814,6968,3545.04,increase
0.1,4,24,2575,1695,6845,3492.9,increase
0.1,4,25,2594,1664,6852,3500.4,increase
0.1,4,26,2813,1731,7357,3765.06,increase
0.1,4,27,2847,1807,7501,3833.7,increase
0.1,4,28,2805,1750,7360,3764.4,increase
0.1,4,29,2893,1800,7586,3880.44,increase
0.1,4,30,2948,1799,7695,3939.42,increase
0.1,4,31,2864,1789,7517,3844.5,increase
0.1,4,32,2879,1731,7489,3836.34,increase
0.1,4,33,3024,1725,7773,3990.42,increase
0.1,4,34,3086,1732,7904,4060.32,increase
0.1,4,35,3302,1653,8257,4260.42,increase
0.1,4,36,3414,1702,8530,4401.96,increase
0.1,4,37,3358,1804,8520,4384.32,increase
0.1,4,38,3319,1882,8520,4374.96,increase
0.1,4,39,3334,1798,8466,4355.88,increase
0.1,4,40,3427,1854,8708,4479.84,increase
0.1,4,41,3712,1807,9231,4767.9,increase
0.1,4,42,3645,1808,9098,4695.96,increase
0.1,4,43,3686,1799,9171,4736.46,increase
0.1,4,44,3741,1870,9352,4825.68,increase
0.1,4,45,3836,1881,9553,4932.9,increase
0.1,4,46,3932,1841,9705,5019.78,increase
0.1,4,47,3952,1926,9830,5077.08,increase
0.1,4,48,4122,1799,10043,5207.34,increase
0.1,4,49,3999,1880,9878,5108.52,increase
0.1,4,50,4082,1811,9975,5169.18,increase
0.1,4,51,4181,1887,10249,5308.02,increase
0.1,4,52,4361,1754,10476,5446.56,increase
0.1,4,53,4329,1751,10409,5410.74,increase
0.1,4,54,4304,1763,10371,5388.78,increase
0.1,4,55,4431,1659,10521,5482.26,increase
0.1,4,56,4726,1603,11055,5777.34,increase
0.1,4,57,4935,1631,11501,6014.82,increase
0.1,4,58,5052,1694,11798,6167.64,increase
0.1,4,59,5103,1667,11873,6211.38,increase
0.1,4,60,5081,1692,11854,6198.12,increase
0.1,4,61,5118,1812,12048,6288.48,increase
0.1,4,62,4847,1665,11359,5934.06,increase
0.1,4,63,4975,1709,11659,6090.78,increase
0.1,4,64,5034,1683,11751,6143.58,increase
0.1,4,65,5066,1716,11848,6192,increase
0.1,4,66,5106,1624,11836,6196.56,increase
0.1,4,67,5275,1732,12282,6424.44,increase
0.1,4,68,5433,1688,12554,6576.6,increase
0.1,4,69,5733,1671,13137,6893.46,increase
0.1,4,70,5807,1733,13347,6999.42,increase
0.1,4,71,5764,1648,13176,6917.28,increase
0.1,4,72,5806,1656,13268,6966,increase
0.1,4,73,5894,1600,13388,7037.52,increase
0.1,4,74,6062,1660,13784,7244.16,increase
0.1,4,75,6070,1602,13742,7228.44,increase
0.1,4,76,6231,1568,14030,7388.04,increase
0.1,4,77,6213,1587,14013,7376.58,increase
0.1,4,78,6333,1583,14249,7504.5,increase
0.1,4,79,6269,1525,14063,7411.02,increase
0.1,4,80,6348,1551,14247,7507.26,increase
0.1,4,81,6371,1557,14299,7534.62,increase
0.1,4,82,6360,1680,14400,7574.4,increase
0.1,4,83,6376,1684,14436,7593.36,increase
0.1,4,84,6483,1770,14736,7745.04,increase
0.1,4,85,6584,1873,15041,7897.38,increase
0.1,4,86,6533,1850,14916,7832.64,increase
0.1,4,87,6682,2001,15365,8056.98,increase
0.1,4,88,6691,1873,15255,8012.94,increase
0.1,4,89,6520,1760,14800,7780.8,increase
0.1,4,90,6583,1775,14941,7855.14,increase
0.1,4,91,6915,1790,15620,8220,increase
0.1,4,92,6963,1734,15660,8248.32,increase
0.1,4,93,7189,1613,15991,8441.58,increase
0.1,4,94,7269,1655,16193,8545.62,increase
0.1,4,95,7343,1738,16424,8660.4,increase
0.1,4,96,7444,1753,16641,8775.78,increase
0.1,4,97,7746,1769,17261,9108.66,increase
0.1,4,98,7419,1801,16639,8768.94,increase
0.1,4,99,7391,1714,16496,8702.16,increase
0.1,4,100,7083,1714,15880,8369.52,increase
0.1,5,0,2623,0,5246,2832.84,increase
0.1,5,1,2298,616,5212,2740.56,increase
0.1,5,2,2201,831,5233,2726.1,increase
0.1,5,3,2235,1017,5487,2840.94,increase
0.1,5,4,2186,1204,5576,2866.56,increase
0.1,5,5,2253,1342,5848,2996.88,increase
0.1,5,6,2100,1430,5630,2868.6,increase
0.1,5,7,2036,1438,5510,2802.84,increase
0.1,5,8,1972,1494,5438,2757.24,increase
0.1,5,9,2044,1487,5575,2832.06,increase
0.1,5,10,2007,1525,5539,2808.06,increase
0.1,5,11,1985,1610,5580,2820,increase
0.1,5,12,2058,1606,5722,2897.16,increase
0.1,5,13,2122,1639,5883,2980.14,increase
0.1,5,14,2194,1675,6063,3073.02,increase
0.1,5,15,2134,1810,6078,3064.92,increase
0.1,5,16,2217,1779,6213,3141.54,increase
0.1,5,17,2282,1867,6431,3248.7,increase
0.1,5,18,2340,1715,6395,3247.5,increase
0.1,5,19,2311,1855,6477,3274.98,increase
0.1,5,20,2351,1857,6559,3319.02,increase
0.1,5,21,2381,1856,6618,3351,increase
0.1,5,22,2357,1816,6530,3308.28,increase
0.1,5,23,2502,1791,6795,3454.38,increase
0.1,5,24,2584,1779,6947,3537.9,increase
0.1,5,25,2564,1905,7033,3569.22,increase
0.1,5,26,2701,1803,7205,3674.34,increase
0.1,5,27,2895,1800,7590,3882.6,increase
0.1,5,28,2894,1848,7636,3901.68,increase
0.1,5,29,2861,1853,7575,3868.14,increase
0.1,5,30,2844,1829,7517,3839.7,increase
0.1,5,31,2918,1807,7643,3910.38,increase
0.1,5,32,2931,1780,7642,3913.08,increase
0.1,5,33,2982,1760,7724,3959.76,increase
0.1,5,34,3124,1845,8093,4148.82,increase
0.1,5,35,3222,1909,8353,4281.54,increase
0.1,5,36,3205,1810,8220,4221.6,increase
0.1,5,37,3045,1800,7890,4044.6,increase
0.1,5,38,3088,1857,8033,4114.98,increase
0.1,5,39,3278,1969,8525,4367.22,increase
0.1,5,40,3313,1862,8488,4360.08,increase
0.1,5,41,3364,1798,8526,4388.28,increase
0.1,5,42,3355,1803,8513,4380.66,increase
0.1,5,43,3457,1893,8807,4528.62,increase
0.1,5,44,3571,1840,8982,4629.48,increase
0.1,5,45,3535,1818,8888,4581.36,increase
0.1,5,46,3583,1807,8973,4628.58,increase
0.1,5,47,3621,1821,9063,4675.5,increase
0.1,5,48,3636,1653,8925,4621.14,increase
0.1,5,49,3695,1738,9128,4720.56,increase
0.1,5,50,3961,1814,9736,5039.76,increase
0.1,5,51,4030,1883,9943,5143.26,increase
0.1,5,52,4035,1771,9841,5101.62,increase
0.1,5,53,4235,1836,10306,5344.92,increase
0.1,5,54,4315,1757,10387,5398.14,increase
0.1,5,55,4208,1645,10061,5235.54,increase
0.1,5,56,4244,1722,10210,5306.76,increase
0.1,5,57,4485,1765,10735,5585.1,increase
0.1,5,58,4566,1675,10807,5634.78,increase
0.1,5,59,4399,1766,10564,5492.64,increase
0.1,5,60,4506,1819,10831,5630.46,increase
0.1,5,61,4572,1807,10951,5696.7,increase
0.1,5,62,4660,1816,11136,5795.52,increase
0.1,5,63,5058,1828,11944,6230.4,increase
0.1,5,64,4855,1696,11406,5955.72,increase
0.1,5,65,4809,1590,11208,5861.52,increase
0.1,5,66,4852,1787,11491,5990.7,increase
0.1,5,67,4990,1703,11683,6104.46,increase
0.1,5,68,5151,1670,11972,6264.48,increase
0.1,5,69,5292,1692,12276,6426,increase
0.1,5,70,5238,1680,12156,6362.64,increase
0.1,5,71,5232,1643,12107,6340.62,increase
0.1,5,72,5189,1660,12038,6301.32,increase
0.1,5,73,5426,1619,12471,6540.06,increase
0.1,5,74,5526,1656,12708,6663.6,increase
0.1,5,75,5683,1707,13073,6854.58,increase
0.1,5,76,5781,1749,13311,6978.06,increase
0.1,5,77,5741,1678,13160,6905.04,increase
0.1,5,78,5832,1761,13425,7038.18,increase
0.1,5,79,6042,1761,13845,7264.98,increase
0.1,5,80,6124,1688,13936,7322.88,increase
0.1,5,81,6223,1660,14106,7418.04,increase
0.1,5,82,6167,1721,14055,7383.18,increase
0.1,5,83,6138,1640,13916,7317.84,increase
0.1,5,84,6295,1553,14143,7450.86,increase
0.1,5,85,6355,1602,14312,7536.24,increase
0.1,5,86,6498,1712,14708,7736.88,increase
0.1,5,87,6642,1649,14933,7865.94,increase
0.1,5,88,6447,1638,14532,7650.72,increase
0.1,5,89,6447,1636,14530,7649.88,increase
0.1,5,90,6651,1533,14835,7826.94,increase
0.1,5,91,6493,1576,14562,7674.36,increase
0.1,5,92,6561,1605,14727,7759.98,increase
0.1,5,93,6708,1637,15053,7932.18,increase
0.1,5,94,6917,1687,15521,8178.9,increase
0.1,5,95,6815,1641,15271,8049.42,increase
0.1,5,96,6801,1640,15242,8033.88,increase
0.1,5,97,6865,1598,15328,8085.36,increase
0.1,5,98,7000,1592,15592,8228.64,increase
0.1,5,99,6954,1575,15483,8171.82,increase
0.1,5,100,6947,1594,15488,8172.24,increase
0.1,6,0,2637,0,5274,2847.96,increase
0.1,6,1,2355,679,5389,2828.58,increase
0.1,6,2,2280,973,5533,2871.06,increase
0.1,6,3,2207,1150,5564,2866.56,increase
0.1,6,4,2145,1171,5461,2808.42,increase
0.1,6,5,2034,1341,5409,2759.94,increase
0.1,6,6,2062,1377,5501,2805.3,increase
0.1,6,7,2038,1469,5545,2818.02,increase
0.1,6,8,1980,1482,5442,2760.84,increase
0.1,6,9,1932,1366,5230,2660.28,increase
0.1,6,10,1960,1506,5426,2749.32,increase
0.1,6,11,1940,1580,5460,2758.8,increase
0.1,6,12,1990,1549,5529,2799.78,increase
0.1,6,13,2094,1650,5838,2954.52,increase
0.1,6,14,2339,1760,6438,3265.32,increase
0.1,6,15,2265,1864,6394,3229.08,increase
0.1,6,16,2422,1778,6622,3362.52,increase
0.1,6,17,2240,1834,6314,3189.48,increase
0.1,6,18,2281,1815,6377,3225.78,increase
0.1,6,19,2354,1799,6507,3297.9,increase
0.1,6,20,2433,1792,6658,3380.28,increase
0.1,6,21,2382,1741,6505,3303.78,increase
0.1,6,22,2420,1801,6641,3370.02,increase
0.1,6,23,2477,1774,6728,3420.24,increase
0.1,6,24,2629,1704,6962,3555,increase
0.1,6,25,2681,1702,7064,3610.32,increase
0.1,6,26,2703,1832,7238,3688.68,increase
0.1,6,27,2827,1803,7457,3810.42,increase
0.1,6,28,2946,1765,7657,3922.98,increase
0.1,6,29,3082,1716,7880,4049.28,increase
0.1,6,30,3240,1777,8257,4245.54,increase
0.1,6,31,3221,1636,8078,4165.8,increase
0.1,6,32,3273,1688,8234,4243.8,increase
0.1,6,33,3304,1623,8231,4249.98,increase
0.1,6,34,3270,1792,8332,4284.24,increase
0.1,6,35,3500,1751,8751,4515.42,increase
0.1,6,36,3470,1708,8648,4464.96,increase
0.1,6,37,3542,1805,8889,4583.46,increase
0.1,6,38,3572,1828,8972,4625.52,increase
0.1,6,39,3710,1809,9229,4766.58,increase
0.1,6,40,3747,1827,9321,4814.1,increase
0.1,6,41,3864,1833,9561,4942.98,increase
0.1,6,42,3705,1812,9222,4762.44,increase
0.1,6,43,3771,1768,9310,4815.24,increase
0.1,6,44,3721,1836,9278,4789.8,increase
0.1,6,45,3906,1852,9664,4996.32,increase
0.1,6,46,4060,1812,9932,5145.84,increase
0.1,6,47,3963,1767,9693,5022.18,increase
0.1,6,48,4077,1862,10016,5185.2,increase
0.1,6,49,4213,1870,10296,5335.44,increase
0.1,6,50,4218,1802,10238,5312.28,increase
0.1,6,51,4351,1711,10413,5417.7,increase
0.1,6,52,4402,1641,10445,5443.38,increase
