a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.06,19,57,0,29,29,12.18,decrease
0.06,19,58,0,18,18,7.56,decrease
0.06,19,59,0,14,14,5.88,decrease
0.06,19,60,0,9,9,3.78,decrease
0.06,19,61,0,7,7,2.94,decrease
0.06,19,62,0,9,9,3.78,decrease
0.06,19,63,0,4,4,1.68,decrease
0.06,19,64,0,1,1,0.42,decrease
0.06,19,65,0,0,0,0,decrease
0.06,20,0,1517,0,3034,1638.36,decrease
0.06,20,1,1217,708,3142,1611.72,decrease
0.06,20,2,1174,915,3263,1652.22,decrease
0.06,20,3,1058,1093,3209,1601.7,decrease
0.06,20,4,1123,1115,3361,1681.14,decrease
0.06,20,5,1024,1258,3306,1634.28,decrease
0.06,20,6,1059,1303,3421,1690.98,decrease
0.06,20,7,961,1275,3197,1573.38,decrease
0.06,20,8,926,1243,3095,1522.14,decrease
0.06,20,9,872,1315,3059,1494.06,decrease
0.06,20,10,926,1348,3200,1566.24,decrease
0.06,20,11,895,1338,3128,1528.56,decrease
0.06,20,12,926,1413,3265,1593.54,decrease
0.06,20,13,976,1427,3379,1653.42,decrease
0.06,20,14,939,1425,3303,1612.62,decrease
0.06,20,15,905,1499,3309,1606.98,decrease
0.06,20,16,919,1545,3383,1641.42,decrease
0.06,20,17,881,1566,3328,1609.2,decrease
0.06,20,18,925,1448,3298,1607.16,decrease
0.06,20,19,873,1639,3385,1631.22,decrease
0.06,20,20,888,1615,3391,1637.34,decrease
0.06,20,21,865,1650,3380,1627.2,decrease
0.06,20,22,861,1641,3363,1619.1,decrease
0.06,20,23,780,1616,3176,1521.12,decrease
0.06,20,24,861,1656,3378,1625.4,decrease
0.06,20,25,872,1600,3344,1613.76,decrease
0.06,20,26,813,1657,3283,1573.98,decrease
0.06,20,27,788,1502,3078,1481.88,decrease
0.06,20,28,800,1591,3191,1532.22,decrease
0.06,20,29,814,1568,3196,1537.68,decrease
0.06,20,30,782,1723,3287,1568.22,decrease
0.06,20,31,746,1690,3182,1515.48,decrease
0.06,20,32,703,1693,3099,1470.3,decrease
0.06,20,33,713,1677,3103,1474.38,decrease
0.06,20,34,699,1633,3031,1440.78,decrease
0.06,20,35,606,1581,2793,1318.5,decrease
0.06,20,36,678,1520,2876,1370.64,decrease
0.06,20,37,575,1583,2733,1285.86,decrease
0.06,20,38,579,1589,2747,1292.7,decrease
0.06,20,39,563,1515,2641,1244.34,decrease
0.06,20,40,488,1587,2563,1193.58,decrease
0.06,20,41,496,1505,2497,1167.78,decrease
0.06,20,42,481,1447,2409,1127.22,decrease
0.06,20,43,397,1503,2297,1060.02,decrease
0.06,20,44,410,1516,2336,1079.52,decrease
0.06,20,45,388,1472,2248,1037.28,decrease
0.06,20,46,367,1492,2226,1023,decrease
0.06,20,47,351,1386,2088,961.2,decrease
0.06,20,48,334,1268,1936,893.28,decrease
0.06,20,49,300,1382,1982,904.44,decrease
0.06,20,50,322,1229,1873,863.94,decrease
0.06,20,51,316,1181,1813,837.3,decrease
0.06,20,52,320,1215,1855,855.9,decrease
0.06,20,53,236,1235,1707,773.58,decrease
0.06,20,54,209,1115,1533,694.02,decrease
0.06,20,55,199,1051,1449,656.34,decrease
0.06,20,56,155,1052,1362,609.24,decrease
0.06,20,57,149,1008,1306,584.28,decrease
0.06,20,58,122,1023,1267,561.42,decrease
0.06,20,59,113,911,1137,504.66,decrease
0.06,20,60,86,837,1009,444.42,decrease
0.06,20,61,64,769,897,392.1,decrease
0.06,20,62,57,744,858,374.04,decrease
0.06,20,63,44,683,771,334.38,decrease
0.06,20,64,30,551,611,263.82,decrease
0.06,20,65,16,550,582,248.28,decrease
0.06,20,66,23,447,493,212.58,decrease
0.06,20,67,14,386,414,177.24,decrease
0.06,20,68,7,326,340,144.48,decrease
0.06,20,69,7,302,316,134.4,decrease
0.06,20,70,12,283,307,131.82,decrease
0.06,20,71,4,215,223,94.62,decrease
0.06,20,72,1,154,156,65.76,decrease
0.06,20,73,0,122,122,51.24,decrease
0.06,20,74,1,101,103,43.5,decrease
0.06,20,75,2,82,86,36.6,decrease
0.06,20,76,1,71,73,30.9,decrease
0.06,20,77,0,52,52,21.84,decrease
0.06,20,78,0,49,49,20.58,decrease
0.06,20,79,0,36,36,15.12,decrease
0.06,20,80,0,24,24,10.08,decrease
0.06,20,81,0,25,25,10.5,decrease
0.06,20,82,0,18,18,7.56,decrease
0.06,20,83,0,13,13,5.46,decrease
0.06,20,84,0,11,11,4.62,decrease
0.06,20,85,0,9,9,3.78,decrease
0.06,20,86,0,7,7,2.94,decrease
0.06,20,87,0,6,6,2.52,decrease
0.06,20,88,0,9,9,3.78,decrease
0.06,20,89,0,7,7,2.94,decrease
0.06,20,90,0,7,7,2.94,decrease
0.06,20,91,0,9,9,3.78,decrease
0.06,20,92,0,6,6,2.52,decrease
0.06,20,93,0,7,7,2.94,decrease
0.06,20,94,0,10,10,4.2,decrease
0.06,20,95,0,11,11,4.62,decrease
0.06,20,96,0,8,8,3.36,decrease
0.06,20,97,0,6,6,2.52,decrease
0.06,20,98,1,7,9,4.02,decrease
0.06,20,99,0,5,5,2.1,decrease
0.06,20,100,0,8,8,3.36,decrease
0.06,21,0,1533,0,3066,1655.64,decrease
0.06,21,1,1222,629,3073,1583.94,decrease
0.06,21,2,1168,879,3215,1630.62,decrease
0.06,21,3,1027,1108,3162,1574.52,decrease
0.06,21,4,922,1114,2958,1463.64,decrease
0.06,21,5,862,1240,2964,1451.76,decrease
0.06,21,6,830,1215,2875,1406.7,decrease
0.06,21,7,773,1334,2880,1395.12,decrease
0.06,21,8,757,1387,2901,1400.1,decrease
0.06,21,9,753,1357,2863,1383.18,decrease
0.06,21,10,694,1397,2785,1336.26,decrease
0.06,21,11,699,1467,2865,1371.06,decrease
0.06,21,12,656,1509,2821,1342.26,decrease
0.06,21,13,655,1515,2825,1343.7,decrease
0.06,21,14,676,1477,2829,1350.42,decrease
0.06,21,15,638,1472,2748,1307.28,decrease
0.06,21,16,657,1475,2789,1329.06,decrease
0.06,21,17,603,1469,2675,1268.22,decrease
0.06,21,18,554,1406,2514,1188.84,decrease
0.06,21,19,502,1444,2448,1148.64,decrease
0.06,21,20,481,1500,2462,1149.48,decrease
0.06,21,21,454,1409,2317,1082.1,decrease
0.06,21,22,444,1511,2399,1114.14,decrease
0.06,21,23,410,1379,2199,1021.98,decrease
0.06,21,24,327,1351,2005,920.58,decrease
0.06,21,25,324,1236,1884,869.04,decrease
0.06,21,26,320,1266,1906,877.32,decrease
0.06,21,27,285,1356,1926,877.32,decrease
0.06,21,28,282,1247,1811,828.3,decrease
0.06,21,29,218,1183,1619,732.3,decrease
0.06,21,30,185,1229,1599,715.98,decrease
0.06,21,31,159,1105,1423,635.82,decrease
0.06,21,32,117,977,1211,536.7,decrease
0.06,21,33,81,915,1077,471.78,decrease
0.06,21,34,67,868,1002,436.92,decrease
0.06,21,35,40,715,795,343.5,decrease
0.06,21,36,42,631,715,310.38,decrease
0.06,21,37,28,562,618,266.28,decrease
0.06,21,38,26,540,592,254.88,decrease
0.06,21,39,20,461,501,215.22,decrease
0.06,21,40,5,421,431,182.22,decrease
0.06,21,41,5,383,393,166.26,decrease
0.06,21,42,2,332,336,141.6,decrease
0.06,21,43,4,255,263,111.42,decrease
0.06,21,44,4,263,271,114.78,decrease
0.06,21,45,4,223,231,97.98,decrease
0.06,21,46,1,186,188,79.2,decrease
0.06,21,47,3,168,174,73.8,decrease
0.06,21,48,0,134,134,56.28,decrease
0.06,21,49,0,137,137,57.54,decrease
0.06,21,50,2,150,154,65.16,decrease
0.06,21,51,0,136,136,57.12,decrease
0.06,21,52,1,113,115,48.54,decrease
0.06,21,53,0,77,77,32.34,decrease
0.06,21,54,1,67,69,29.22,decrease
0.06,21,55,2,65,69,29.46,decrease
0.06,21,56,0,63,63,26.46,decrease
0.06,21,57,0,59,59,24.78,decrease
0.06,21,58,1,37,39,16.62,decrease
0.06,21,59,0,37,37,15.54,decrease
0.06,21,60,0,35,35,14.7,decrease
0.06,21,61,0,11,11,4.62,decrease
0.06,21,62,0,9,9,3.78,decrease
0.06,21,63,0,10,10,4.2,decrease
0.06,21,64,0,6,6,2.52,decrease
0.06,21,65,0,6,6,2.52,decrease
0.06,21,66,0,5,5,2.1,decrease
0.06,21,67,0,1,1,0.42,decrease
0.06,21,68,0,2,2,0.84,decrease
0.06,21,69,0,2,2,0.84,decrease
0.06,21,70,0,0,0,0,decrease
0.06,22,0,1516,0,3032,1637.28,decrease
0.06,22,1,1197,681,3075,1578.78,decrease
0.06,22,2,1084,933,3101,1562.58,decrease
0.06,22,3,995,1023,3013,1504.26,decrease
0.06,22,4,982,1246,3210,1583.88,decrease
0.06,22,5,909,1197,3015,1484.46,decrease
0.06,22,6,958,1272,3188,1568.88,decrease
0.06,22,7,960,1344,3264,1601.28,decrease
0.06,22,8,936,1343,3215,1574.94,decrease
0.06,22,9,998,1361,3357,1649.46,decrease
0.06,22,10,920,1531,3371,1636.62,decrease
0.06,22,11,919,1506,3344,1625.04,decrease
0.06,22,12,930,1522,3382,1643.64,decrease
0.06,22,13,878,1545,3301,1597.14,decrease
0.06,22,14,777,1566,3120,1496.88,decrease
0.06,22,15,822,1590,3234,1555.56,decrease
0.06,22,16,803,1552,3158,1519.08,decrease
0.06,22,17,826,1671,3323,1593.9,decrease
0.06,22,18,783,1696,3262,1557.96,decrease
0.06,22,19,750,1616,3116,1488.72,decrease
0.06,22,20,702,1538,2942,1404.12,decrease
0.06,22,21,702,1681,3085,1464.18,decrease
0.06,22,22,675,1699,3049,1442.58,decrease
0.06,22,23,721,1636,3078,1465.8,decrease
0.06,22,24,738,1671,3147,1498.86,decrease
0.06,22,25,719,1682,3120,1482.96,decrease
0.06,22,26,730,1640,3100,1477.2,decrease
0.06,22,27,661,1591,2913,1382.1,decrease
0.06,22,28,637,1576,2850,1349.88,decrease
0.06,22,29,641,1473,2755,1310.94,decrease
0.06,22,30,583,1580,2746,1293.24,decrease
0.06,22,31,626,1518,2770,1313.64,decrease
0.06,22,32,562,1452,2576,1216.8,decrease
0.06,22,33,538,1487,2563,1205.58,decrease
0.06,22,34,492,1458,2442,1143.72,decrease
0.06,22,35,481,1496,2458,1147.8,decrease
0.06,22,36,449,1472,2370,1103.16,decrease
0.06,22,37,457,1451,2365,1102.98,decrease
0.06,22,38,448,1396,2292,1070.16,decrease
0.06,22,39,385,1369,2139,990.78,decrease
0.06,22,40,357,1287,2001,926.1,decrease
0.06,22,41,278,1317,1873,853.38,decrease
0.06,22,42,285,1362,1932,879.84,decrease
0.06,22,43,295,1261,1851,848.22,decrease
0.06,22,44,244,1266,1754,795.24,decrease
0.06,22,45,186,1286,1658,741,decrease
0.06,22,46,179,1179,1537,688.5,decrease
0.06,22,47,148,1075,1371,611.34,decrease
0.06,22,48,109,1002,1220,538.56,decrease
0.06,22,49,104,911,1119,494.94,decrease
0.06,22,50,110,786,1006,448.92,decrease
0.06,22,51,58,801,917,399.06,decrease
0.06,22,52,54,689,797,347.7,decrease
0.06,22,53,37,647,721,311.7,decrease
0.06,22,54,30,563,623,268.86,decrease
0.06,22,55,20,551,591,253.02,decrease
0.06,22,56,17,456,490,209.88,decrease
0.06,22,57,8,395,411,174.54,decrease
0.06,22,58,12,385,409,174.66,decrease
0.06,22,59,7,296,310,131.88,decrease
0.06,22,60,5,272,282,119.64,decrease
0.06,22,61,6,211,223,95.1,decrease
0.06,22,62,0,179,179,75.18,decrease
0.06,22,63,5,155,165,70.5,decrease
0.06,22,64,0,123,123,51.66,decrease
0.06,22,65,1,92,94,39.72,decrease
0.06,22,66,0,80,80,33.6,decrease
0.06,22,67,2,64,68,29.04,decrease
0.06,22,68,0,65,65,27.3,decrease
0.06,22,69,1,64,66,27.96,decrease
0.06,22,70,0,51,51,21.42,decrease
0.06,22,71,0,46,46,19.32,decrease
0.06,22,72,0,55,55,23.1,decrease
0.06,22,73,0,46,46,19.32,decrease
0.06,22,74,0,44,44,18.48,decrease
0.06,22,75,0,39,39,16.38,decrease
0.06,22,76,0,32,32,13.44,decrease
0.06,22,77,0,25,25,10.5,decrease
0.06,22,78,0,11,11,4.62,decrease
0.06,22,79,0,9,9,3.78,decrease
0.06,22,80,0,11,11,4.62,decrease
0.06,22,81,0,4,4,1.68,decrease
0.06,22,82,0,9,9,3.78,decrease
0.06,22,83,0,4,4,1.68,decrease
0.06,22,84,0,2,2,0.84,decrease
0.06,22,85,0,3,3,1.26,decrease
0.06,22,86,0,3,3,1.26,decrease
0.06,22,87,0,2,2,0.84,decrease
0.06,22,88,0,0,0,0,decrease
0.06,23,0,1624,0,3248,1753.92,decrease
0.06,23,1,1263,675,3201,1647.54,decrease
0.06,23,2,1206,867,3279,1666.62,decrease
0.06,23,3,1006,1159,3171,1573.26,decrease
0.06,23,4,968,1221,3157,1558.26,decrease
0.06,23,5,862,1227,2951,1446.3,decrease
0.06,23,6,859,1286,3004,1467.84,decrease
0.06,23,7,805,1424,3034,1467.48,decrease
0.06,23,8,853,1340,3046,1484.04,decrease
0.06,23,9,742,1321,2805,1356.18,decrease
0.06,23,10,737,1403,2877,1385.22,decrease
0.06,23,11,710,1386,2806,1348.92,decrease
0.06,23,12,696,1403,2795,1340.94,decrease
0.06,23,13,700,1404,2804,1345.68,decrease
0.06,23,14,651,1521,2823,1341.9,decrease
0.06,23,15,604,1484,2692,1275.6,decrease
0.06,23,16,580,1439,2599,1230.78,decrease
0.06,23,17,616,1430,2662,1265.88,decrease
0.06,23,18,630,1581,2841,1344.42,decrease
0.06,23,19,625,1452,2702,1284.84,decrease
0.06,23,20,561,1397,2519,1192.62,decrease
0.06,23,21,485,1456,2426,1135.32,decrease
0.06,23,22,470,1476,2416,1127.52,decrease
0.06,23,23,464,1455,2383,1112.22,decrease
0.06,23,24,440,1434,2314,1077.48,decrease
0.06,23,25,489,1464,2442,1143,decrease
0.06,23,26,396,1508,2300,1061.04,decrease
0.06,23,27,361,1478,2200,1010.64,decrease
0.06,23,28,367,1351,2085,963.78,decrease
0.06,23,29,296,1356,1948,889.2,decrease
0.06,23,30,304,1357,1965,898.26,decrease
0.06,23,31,247,1368,1862,841.32,decrease
0.06,23,32,226,1310,1762,794.28,decrease
0.06,23,33,214,1174,1602,724.2,decrease
0.06,23,34,177,1146,1500,672.48,decrease
0.06,23,35,134,1137,1405,622.26,decrease
0.06,23,36,127,1032,1286,570.6,decrease
0.06,23,37,80,948,1108,484.56,decrease
0.06,23,38,78,914,1070,468.12,decrease
0.06,23,39,66,868,1000,435.84,decrease
0.06,23,40,62,691,815,357.18,decrease
0.06,23,41,46,670,762,331.08,decrease
0.06,23,42,29,630,688,295.92,decrease
0.06,23,43,18,520,556,237.84,decrease
0.06,23,44,19,473,511,219.18,decrease
0.06,23,45,17,418,452,193.92,decrease
0.06,23,46,12,367,391,167.1,decrease
0.06,23,47,11,345,367,156.78,decrease
0.06,23,48,8,342,358,152.28,decrease
0.06,23,49,10,261,281,120.42,decrease
0.06,23,50,5,201,211,89.82,decrease
0.06,23,51,2,174,178,75.24,decrease
0.06,23,52,2,153,157,66.42,decrease
0.06,23,53,5,135,145,62.1,decrease
0.06,23,54,2,109,113,47.94,decrease
0.06,23,55,2,80,84,35.76,decrease
0.06,23,56,0,77,77,32.34,decrease
0.06,23,57,2,41,45,19.38,decrease
0.06,23,58,0,36,36,15.12,decrease
0.06,23,59,0,25,25,10.5,decrease
0.06,23,60,0,10,10,4.2,decrease
0.06,23,61,0,6,6,2.52,decrease
0.06,23,62,0,2,2,0.84,decrease
0.06,23,63,0,1,1,0.42,decrease
0.06,23,64,0,1,1,0.42,decrease
0.06,23,65,0,0,0,0,decrease
0.06,24,0,1559,0,3118,1683.72,decrease
0.06,24,1,1350,596,3296,1708.32,decrease
0.06,24,2,1188,872,3248,1649.28,decrease
0.06,24,3,1029,1037,3095,1546.86,decrease
0.06,24,4,1021,1079,3121,1555.86,decrease
0.06,24,5,908,1274,3090,1515.72,decrease
0.06,24,6,901,1327,3129,1530.42,decrease
0.06,24,7,885,1329,3099,1513.98,decrease
0.06,24,8,834,1369,3037,1475.7,decrease
0.06,24,9,832,1413,3077,1492.02,decrease
0.06,24,10,776,1411,2963,1430.7,decrease
0.06,24,11,686,1441,2813,1346.1,decrease
0.06,24,12,785,1439,3009,1452.18,decrease
0.06,24,13,756,1510,3022,1450.68,decrease
0.06,24,14,802,1379,2983,1445.34,decrease
0.06,24,15,780,1471,3031,1460.22,decrease
0.06,24,16,795,1436,3026,1461.72,decrease
0.06,24,17,797,1512,3106,1495.8,decrease
0.06,24,18,896,1461,3253,1581.3,decrease
0.06,24,19,900,1591,3391,1640.22,decrease
0.06,24,20,879,1527,3285,1590.66,decrease
0.06,24,21,925,1559,3409,1653.78,decrease
0.06,24,22,1006,1620,3632,1766.88,decrease
0.06,24,23,911,1646,3468,1675.2,decrease
0.06,24,24,917,1605,3439,1664.46,decrease
0.06,24,25,921,1544,3386,1643.16,decrease
0.06,24,26,897,1627,3421,1652.1,decrease
0.06,24,27,879,1659,3417,1646.1,decrease
0.06,24,28,899,1699,3497,1684.5,decrease
0.06,24,29,865,1676,3406,1638.12,decrease
0.06,24,30,859,1650,3368,1620.72,decrease
0.06,24,31,844,1703,3391,1626.78,decrease
0.06,24,32,742,1673,3157,1504.02,decrease
0.06,24,33,776,1623,3175,1519.74,decrease
0.06,24,34,807,1662,3276,1569.6,decrease
0.06,24,35,779,1574,3132,1502.4,decrease
0.06,24,36,736,1550,3022,1445.88,decrease
0.06,24,37,706,1576,2988,1424.4,decrease
0.06,24,38,743,1560,3046,1457.64,decrease
0.06,24,39,733,1646,3112,1482.96,decrease
0.06,24,40,757,1664,3178,1516.44,decrease
0.06,24,41,756,1667,3179,1516.62,decrease
0.06,24,42,724,1685,3133,1489.62,decrease
0.06,24,43,708,1589,3005,1432.02,decrease
0.06,24,44,672,1640,2984,1414.56,decrease
0.06,24,45,679,1673,3031,1435.98,decrease
0.06,24,46,662,1641,2965,1404.18,decrease
0.06,24,47,610,1622,2842,1340.04,decrease
0.06,24,48,581,1556,2718,1281,decrease
0.06,24,49,563,1477,2603,1228.38,decrease
0.06,24,50,482,1552,2516,1172.4,decrease
0.06,24,51,487,1446,2420,1133.28,decrease
0.06,24,52,433,1446,2312,1074.96,decrease
0.06,24,53,376,1547,2299,1055.82,decrease
0.06,24,54,328,1420,2076,950.64,decrease
0.06,24,55,300,1387,1987,906.54,decrease
0.06,24,56,264,1356,1884,854.64,decrease
0.06,24,57,252,1246,1750,795.48,decrease
0.06,24,58,205,1216,1626,732.12,decrease
0.06,24,59,183,1086,1452,653.76,decrease
0.06,24,60,127,1006,1260,559.68,decrease
0.06,24,61,137,962,1236,552,decrease
0.06,24,62,115,984,1214,537.48,decrease
0.06,24,63,81,962,1124,491.52,decrease
0.06,24,64,76,887,1039,454.62,decrease
0.06,24,65,78,702,858,379.08,decrease
0.06,24,66,47,672,766,333,decrease
0.06,24,67,42,602,686,298.2,decrease
0.06,24,68,25,519,569,244.98,decrease
0.06,24,69,24,429,477,206.1,decrease
0.06,24,70,15,434,464,198.48,decrease
0.06,24,71,9,383,401,170.58,decrease
0.06,24,72,21,333,375,162.54,decrease
0.06,24,73,13,302,328,140.88,decrease
0.06,24,74,4,278,286,121.08,decrease
0.06,24,75,7,215,229,97.86,decrease
0.06,24,76,3,166,172,72.96,decrease
0.06,24,77,1,158,160,67.44,decrease
0.06,24,78,0,154,154,64.68,decrease
0.06,24,79,2,126,130,55.08,decrease
0.06,24,80,0,93,93,39.06,decrease
0.06,24,81,3,69,75,32.22,decrease
0.06,24,82,0,63,63,26.46,decrease
0.06,24,83,0,45,45,18.9,decrease
0.06,24,84,0,27,27,11.34,decrease
0.06,24,85,0,18,18,7.56,decrease
0.06,24,86,0,14,14,5.88,decrease
0.06,24,87,0,10,10,4.2,decrease
0.06,24,88,0,8,8,3.36,decrease
0.06,24,89,0,2,2,0.84,decrease
0.06,24,90,0,4,4,1.68,decrease
0.06,24,91,0,4,4,1.68,decrease
0.06,24,92,0,1,1,0.42,decrease
0.06,24,93,0,1,1,0.42,decrease
0.06,24,94,0,0,0,0,decrease
0.06,25,0,1492,0,2984,1611.36,decrease
0.06,25,1,1100,607,2807,1442.94,decrease
0.06,25,2,952,905,2809,1408.26,decrease
0.06,25,3,876,1052,2804,1387.92,decrease
0.06,25,4,841,1103,2785,1371.54,decrease
0.06,25,5,761,1218,2740,1333.44,decrease
0.06,25,6,726,1311,2763,1334.7,decrease
0.06,25,7,723,1300,2746,1326.84,decrease
0.06,25,8,770,1212,2752,1340.64,decrease
0.06,25,9,756,1354,2866,1385.16,decrease
0.06,25,10,670,1504,2844,1355.28,decrease
0.06,25,11,646,1431,2723,1298.7,decrease
0.06,25,12,557,1385,2499,1183.26,decrease
0.06,25,13,572,1403,2547,1207.02,decrease
0.06,25,14,548,1330,2426,1150.44,decrease
0.06,25,15,522,1314,2358,1115.64,decrease
0.06,25,16,530,1436,2496,1175.52,decrease
0.06,25,17,472,1380,2324,1089.36,decrease
0.06,25,18,459,1407,2325,1086.66,decrease
0.06,25,19,444,1295,2183,1023.42,decrease
0.06,25,20,360,1334,2054,949.08,decrease
0.06,25,21,374,1302,2050,950.76,decrease
0.06,25,22,320,1216,1856,856.32,decrease
0.06,25,23,276,1174,1726,791.16,decrease
0.06,25,24,233,1221,1687,764.46,decrease
0.06,25,25,191,1142,1524,685.92,decrease
0.06,25,26,155,1031,1341,600.42,decrease
0.06,25,27,156,1039,1351,604.86,decrease
0.06,25,28,118,990,1226,543.24,decrease
0.06,25,29,100,880,1080,477.6,decrease
0.06,25,30,58,783,899,391.5,decrease
0.06,25,31,50,735,835,362.7,decrease
0.06,25,32,58,621,737,323.46,decrease
0.06,25,33,49,631,729,317.94,decrease
0.06,25,34,24,570,618,265.32,decrease
0.06,25,35,18,491,527,225.66,decrease
0.06,25,36,13,458,484,206.4,decrease
0.06,25,37,6,440,452,191.28,decrease
0.06,25,38,4,368,376,158.88,decrease
0.06,25,39,6,356,368,156,decrease
0.06,25,40,9,313,331,141.18,decrease
0.06,25,41,6,274,286,121.56,decrease
0.06,25,42,10,227,247,106.14,decrease
0.06,25,43,1,210,212,89.28,decrease
0.06,25,44,2,178,182,76.92,decrease
0.06,25,45,4,122,130,55.56,decrease
0.06,25,46,2,119,123,52.14,decrease
0.06,25,47,0,128,128,53.76,decrease
0.06,25,48,3,104,110,46.92,decrease
0.06,25,49,0,91,91,38.22,decrease
0.06,25,50,1,82,84,35.52,decrease
0.06,25,51,1,70,72,30.48,decrease
0.06,25,52,0,67,67,28.14,decrease
0.06,25,53,0,51,51,21.42,decrease
0.06,25,54,0,43,43,18.06,decrease
0.06,25,55,0,48,48,20.16,decrease
0.06,25,56,0,32,32,13.44,decrease
0.06,25,57,0,31,31,13.02,decrease
0.06,25,58,0,21,21,8.82,decrease
0.06,25,59,0,41,41,17.22,decrease
0.06,25,60,0,33,33,13.86,decrease
0.06,25,61,0,32,32,13.44,decrease
0.06,25,62,0,28,28,11.76,decrease
0.06,25,63,0,26,26,10.92,decrease
0.06,25,64,0,22,22,9.24,decrease
0.06,25,65,0,13,13,5.46,decrease
0.06,25,66,0,11,11,4.62,decrease
0.06,25,67,0,16,16,6.72,decrease
0.06,25,68,0,9,9,3.78,decrease
0.06,25,69,0,9,9,3.78,decrease
0.06,25,70,0,9,9,3.78,decrease
0.06,25,71,0,11,11,4.62,decrease
0.06,25,72,0,10,10,4.2,decrease
0.06,25,73,0,6,6,2.52,decrease
0.06,25,74,0,6,6,2.52,decrease
0.06,25,75,0,2,2,0.84,decrease
0.06,25,76,0,4,4,1.68,decrease
0.06,25,77,0,3,3,1.26,decrease
0.06,25,78,0,5,5,2.1,decrease
0.06,25,79,0,3,3,1.26,decrease
0.06,25,80,0,2,2,0.84,decrease
0.06,25,81,0,1,1,0.42,decrease
0.06,25,82,0,0,0,0,decrease
0.06,26,0,1500,0,3000,1620,decrease
0.06,26,1,1153,575,2881,1486.74,decrease
0.06,26,2,1019,854,2892,1459.2,decrease
0.06,26,3,939,1005,2883,1436.22,decrease
0.06,26,4,868,1105,2841,1401.54,decrease
0.06,26,5,955,1183,3093,1528.26,decrease
0.06,26,6,962,1255,3179,1566.06,decrease
0.06,26,7,889,1255,3033,1487.22,decrease
0.06,26,8,930,1370,3230,1579.8,decrease
0.06,26,9,895,1300,3090,1512.6,decrease
0.06,26,10,835,1315,2985,1454.1,decrease
0.06,26,11,760,1364,2884,1393.68,decrease
0.06,26,12,732,1244,2708,1313.04,decrease
0.06,26,13,728,1259,2715,1315.02,decrease
0.06,26,14,726,1393,2845,1369.14,decrease
0.06,26,15,737,1386,2860,1378.08,decrease
0.06,26,16,707,1459,2873,1376.34,decrease
0.06,26,17,701,1408,2810,1348.44,decrease
0.06,26,18,658,1464,2780,1325.52,decrease
0.06,26,19,626,1498,2750,1305.24,decrease
0.06,26,20,568,1477,2613,1233.78,decrease
0.06,26,21,562,1522,2646,1246.2,decrease
0.06,26,22,565,1403,2533,1199.46,decrease
0.06,26,23,517,1473,2507,1177.02,decrease
0.06,26,24,480,1460,2420,1131.6,decrease
0.06,26,25,410,1430,2250,1043.4,decrease
0.06,26,26,462,1298,2222,1044.12,decrease
0.06,26,27,392,1343,2127,987.42,decrease
0.06,26,28,352,1294,1998,923.64,decrease
0.06,26,29,305,1242,1852,851.04,decrease
0.06,26,30,279,1267,1825,833.46,decrease
0.06,26,31,238,1215,1691,767.34,decrease
0.06,26,32,210,1228,1648,742.56,decrease
0.06,26,33,180,1147,1507,676.14,decrease
0.06,26,34,167,1149,1483,662.94,decrease
0.06,26,35,151,1090,1392,620.88,decrease
0.06,26,36,138,940,1216,543.84,decrease
0.06,26,37,95,952,1142,502.44,decrease
0.06,26,38,82,853,1017,446.82,decrease
0.06,26,39,47,756,850,368.28,decrease
0.06,26,40,47,689,783,340.14,decrease
0.06,26,41,33,596,662,285.96,decrease
0.06,26,42,22,535,579,248.46,decrease
0.06,26,43,17,484,518,221.64,decrease
0.06,26,44,24,441,489,211.14,decrease
0.06,26,45,7,396,410,173.88,decrease
0.06,26,46,11,339,361,154.26,decrease
0.06,26,47,18,338,374,161.4,decrease
0.06,26,48,7,335,349,148.26,decrease
0.06,26,49,9,280,298,127.32,decrease
0.06,26,50,3,275,281,118.74,decrease
0.06,26,51,7,214,228,97.44,decrease
0.06,26,52,2,207,211,89.1,decrease
0.06,26,53,2,195,199,84.06,decrease
0.06,26,54,1,172,174,73.32,decrease
0.06,26,55,0,166,166,69.72,decrease
0.06,26,56,0,133,133,55.86,decrease
0.06,26,57,0,123,123,51.66,decrease
0.06,26,58,0,70,70,29.4,decrease
0.06,26,59,0,62,62,26.04,decrease
0.06,26,60,0,40,40,16.8,decrease
0.06,26,61,0,36,36,15.12,decrease
0.06,26,62,0,37,37,15.54,decrease
0.06,26,63,0,31,31,13.02,decrease
0.06,26,64,0,21,21,8.82,decrease
0.06,26,65,0,16,16,6.72,decrease
0.06,26,66,0,6,6,2.52,decrease
0.06,26,67,0,7,7,2.94,decrease
0.06,26,68,0,5,5,2.1,decrease
0.06,26,69,0,2,2,0.84,decrease
0.06,26,70,0,1,1,0.42,decrease
0.06,26,71,0,0,0,0,decrease
0.06,27,0,1455,0,2910,1571.4,decrease
0.06,27,1,1181,603,2965,1528.74,decrease
0.06,27,2,1079,807,2965,1504.26,decrease
0.06,27,3,980,992,2952,1475.04,decrease
0.06,27,4,949,1141,3039,1504.14,decrease
0.06,27,5,921,1146,2988,1476,decrease
0.06,27,6,779,1223,2781,1354.98,decrease
0.06,27,7,679,1285,2643,1273.02,decrease
0.06,27,8,752,1313,2817,1363.62,decrease
