a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.0739,1,70,4463,1704,10630,5535.72,increase
0.0739,1,71,4554,1668,10776,5618.88,increase
0.0739,1,72,4669,1640,10978,5731.32,increase
0.0739,1,73,4701,1635,11037,5763.78,increase
0.0739,1,74,4657,1667,10981,5729.7,increase
0.0739,1,75,4705,1650,11060,5774.4,increase
0.0739,1,76,4728,1703,11159,5821.5,increase
0.0739,1,77,4835,1723,11393,5945.46,increase
0.0739,1,78,4924,1681,11529,6023.94,increase
0.0739,1,79,4822,1690,11334,5917.56,increase
0.0739,1,80,4968,1690,11626,6075.24,increase
0.0739,1,81,4893,1607,11393,5959.38,increase
0.0739,1,82,4845,1656,11346,5928.12,increase
0.0739,1,83,4874,1671,11419,5965.74,increase
0.0739,1,84,5019,1700,11738,6134.52,increase
0.0739,1,85,5268,1774,12310,6434.52,increase
0.0739,1,86,5330,1731,12391,6483.42,increase
0.0739,1,87,5477,1656,12610,6610.68,increase
0.0739,1,88,5610,1693,12913,6769.86,increase
0.0739,1,89,5446,1819,12711,6645.66,increase
0.0739,1,90,5583,1920,13086,6836.04,increase
0.0739,1,91,5568,1796,12932,6767.76,increase
0.0739,1,92,5736,1830,13302,6963.48,increase
0.0739,1,93,5805,1640,13250,6958.2,increase
0.0739,1,94,5839,1674,13352,7009.2,increase
0.0739,1,95,5904,1608,13416,7051.68,increase
0.0739,1,96,5647,1649,12943,6791.34,increase
0.0739,1,97,5959,1696,13614,7148.04,increase
0.0739,1,98,6006,1678,13690,7191.24,increase
0.0739,1,99,6039,1695,13773,7234.02,increase
0.0739,1,100,6005,1593,13603,7154.46,increase
0.0739,2,0,1950,0,3900,2106,increase
0.0739,2,1,1619,663,3901,2026.98,increase
0.0739,2,2,1575,838,3988,2052.96,increase
0.0739,2,3,1513,1112,4138,2101.08,increase
0.0739,2,4,1392,1107,3891,1968.3,increase
0.0739,2,5,1287,1235,3809,1908.66,increase
0.0739,2,6,1296,1224,3816,1913.76,increase
0.0739,2,7,1290,1246,3826,1916.52,increase
0.0739,2,8,1348,1305,4001,2003.94,increase
0.0739,2,9,1349,1448,4146,2065.08,increase
0.0739,2,10,1307,1440,4054,2016.36,increase
0.0739,2,11,1351,1496,4198,2087.4,increase
0.0739,2,12,1408,1519,4335,2158.62,increase
0.0739,2,13,1405,1601,4411,2189.82,increase
0.0739,2,14,1384,1621,4389,2175.54,increase
0.0739,2,15,1390,1673,4453,2203.86,increase
0.0739,2,16,1488,1680,4656,2312.64,increase
0.0739,2,17,1434,1726,4594,2273.64,increase
0.0739,2,18,1457,1769,4683,2316.54,increase
0.0739,2,19,1423,1766,4612,2278.56,increase
0.0739,2,20,1453,1771,4677,2313.06,increase
0.0739,2,21,1465,1714,4644,2302.08,increase
0.0739,2,22,1515,1777,4807,2382.54,increase
0.0739,2,23,1546,1732,4824,2397.12,increase
0.0739,2,24,1545,1743,4833,2400.66,increase
0.0739,2,25,1533,1736,4802,2384.76,increase
0.0739,2,26,1636,1728,5000,2492.64,increase
0.0739,2,27,1721,1664,5106,2557.56,increase
0.0739,2,28,1610,1712,4932,2457.84,increase
0.0739,2,29,1675,1789,5139,2560.38,increase
0.0739,2,30,1750,1800,5300,2646,increase
0.0739,2,31,1803,1787,5393,2697.78,increase
0.0739,2,32,1775,1741,5291,2648.22,increase
0.0739,2,33,1797,1739,5333,2671.14,increase
0.0739,2,34,1882,1768,5532,2775.12,increase
0.0739,2,35,1967,1825,5759,2890.86,increase
0.0739,2,36,1923,1816,5662,2839.56,increase
0.0739,2,37,1895,1733,5523,2774.46,increase
0.0739,2,38,1952,1685,5589,2815.86,increase
0.0739,2,39,1925,1761,5611,2818.62,increase
0.0739,2,40,1906,1825,5637,2824.98,increase
0.0739,2,41,2021,1781,5823,2930.7,increase
0.0739,2,42,2169,1808,6146,3101.88,increase
0.0739,2,43,2203,1739,6145,3109.62,increase
0.0739,2,44,2269,1845,6383,3225.42,increase
0.0739,2,45,2325,1870,6520,3296.4,increase
0.0739,2,46,2392,1938,6722,3397.32,increase
0.0739,2,47,2491,1869,6851,3475.26,increase
0.0739,2,48,2554,1842,6950,3531.96,increase
0.0739,2,49,2561,1865,6987,3549.18,increase
0.0739,2,50,2530,1820,6880,3496.8,increase
0.0739,2,51,2590,1799,6979,3552.78,increase
0.0739,2,52,2612,1787,7011,3571.5,increase
0.0739,2,53,2800,1723,7323,3747.66,increase
0.0739,2,54,2764,1808,7336,3744.48,increase
0.0739,2,55,2786,1755,7327,3745.98,increase
0.0739,2,56,2857,1753,7467,3821.82,increase
0.0739,2,57,3018,1755,7791,3996.54,increase
0.0739,2,58,3116,1816,8048,4128,increase
0.0739,2,59,3034,1754,7822,4013.4,increase
0.0739,2,60,3180,1690,8050,4144.2,increase
0.0739,2,61,3258,1749,8265,4253.22,increase
0.0739,2,62,3263,1793,8319,4277.1,increase
0.0739,2,63,3359,1777,8495,4374.06,increase
0.0739,2,64,3405,1818,8628,4440.96,increase
0.0739,2,65,3473,1789,8735,4502.22,increase
0.0739,2,66,3645,1857,9147,4716.54,increase
0.0739,2,67,3685,1900,9270,4777.8,increase
0.0739,2,68,3671,1871,9213,4750.5,increase
0.0739,2,69,3681,1893,9255,4770.54,increase
0.0739,2,70,3844,1898,9586,4948.68,increase
0.0739,2,71,4026,1906,9958,5148.6,increase
0.0739,2,72,4058,1859,9975,5163.42,increase
0.0739,2,73,4108,1771,9987,5180.46,increase
0.0739,2,74,4171,1802,10144,5261.52,increase
0.0739,2,75,4150,1781,10081,5230.02,increase
0.0739,2,76,4250,1767,10267,5332.14,increase
0.0739,2,77,4205,1732,10142,5268.84,increase
0.0739,2,78,4222,1673,10117,5262.42,increase
0.0739,2,79,4404,1824,10632,5522.4,increase
0.0739,2,80,4412,1807,10631,5523.9,increase
0.0739,2,81,4435,1801,10671,5546.22,increase
0.0739,2,82,4493,1775,10761,5597.94,increase
0.0739,2,83,4543,1863,10949,5688.9,increase
0.0739,2,84,4589,1911,11089,5758.74,increase
0.0739,2,85,4572,1791,10935,5689.98,increase
0.0739,2,86,4589,1826,11004,5723.04,increase
0.0739,2,87,4668,1734,11070,5769.72,increase
0.0739,2,88,4724,1793,11241,5854.98,increase
0.0739,2,89,4474,1750,10698,5566.92,increase
0.0739,2,90,4614,1827,11055,5750.46,increase
0.0739,2,91,4809,1730,11348,5920.32,increase
0.0739,2,92,4719,1807,11245,5855.46,increase
0.0739,2,93,4880,1776,11536,6016.32,increase
0.0739,2,94,5146,1772,12064,6301.92,increase
0.0739,2,95,5217,1756,12190,6371.88,increase
0.0739,2,96,5407,1704,12518,6555.24,increase
0.0739,2,97,5651,1715,13017,6823.38,increase
0.0739,2,98,5706,1711,13123,6881.1,increase
0.0739,2,99,5601,1744,12946,6781.56,increase
0.0739,2,100,5786,1755,13327,6985.98,increase
0.0739,3,0,2023,0,4046,2184.84,increase
0.0739,3,1,1657,683,3997,2076.42,increase
0.0739,3,2,1479,942,3900,1992.96,increase
0.0739,3,3,1413,1078,3904,1978.8,increase
0.0739,3,4,1395,1205,3995,2012.7,increase
0.0739,3,5,1396,1208,4000,2015.04,increase
0.0739,3,6,1378,1364,4120,2061.12,increase
0.0739,3,7,1317,1439,4073,2026.74,increase
0.0739,3,8,1309,1454,4072,2024.4,increase
0.0739,3,9,1219,1447,3885,1924.26,increase
0.0739,3,10,1269,1472,4010,1988.76,increase
0.0739,3,11,1356,1490,4202,2090.28,increase
0.0739,3,12,1335,1505,4175,2073.9,increase
0.0739,3,13,1311,1486,4108,2040,increase
0.0739,3,14,1351,1590,4292,2126.88,increase
0.0739,3,15,1343,1605,4291,2124.54,increase
0.0739,3,16,1309,1659,4277,2110.5,increase
0.0739,3,17,1452,1540,4444,2214.96,increase
0.0739,3,18,1376,1651,4403,2179.5,increase
0.0739,3,19,1366,1774,4506,2220.36,increase
0.0739,3,20,1393,1727,4513,2229.78,increase
0.0739,3,21,1321,1670,4312,2128.08,increase
0.0739,3,22,1310,1709,4329,2132.58,increase
0.0739,3,23,1364,1630,4358,2157.72,increase
0.0739,3,24,1391,1618,4400,2181.84,increase
0.0739,3,25,1502,1614,4618,2300.04,increase
0.0739,3,26,1477,1649,4603,2287.74,increase
0.0739,3,27,1540,1699,4779,2376.78,increase
0.0739,3,28,1586,1725,4897,2437.38,increase
0.0739,3,29,1496,1769,4761,2358.66,increase
0.0739,3,30,1611,1709,4931,2457.66,increase
0.0739,3,31,1676,1736,5088,2539.2,increase
0.0739,3,32,1693,1920,5306,2634.84,increase
0.0739,3,33,1602,1864,5068,2513.04,increase
0.0739,3,34,1708,1860,5276,2625.84,increase
0.0739,3,35,1745,1926,5416,2693.52,increase
0.0739,3,36,1665,1787,5117,2548.74,increase
0.0739,3,37,1726,1805,5257,2622.18,increase
0.0739,3,38,1729,1843,5301,2641.38,increase
0.0739,3,39,1831,1831,5493,2746.5,increase
0.0739,3,40,1826,1880,5532,2761.68,increase
0.0739,3,41,1938,1882,5758,2883.48,increase
0.0739,3,42,1937,1927,5801,2901.3,increase
0.0739,3,43,1873,1947,5693,2840.58,increase
0.0739,3,44,1931,1881,5743,2875.5,increase
0.0739,3,45,1968,1896,5832,2921.76,increase
0.0739,3,46,1993,1846,5832,2927.76,increase
0.0739,3,47,2037,1873,5947,2986.62,increase
0.0739,3,48,2160,1837,6157,3104.34,increase
0.0739,3,49,2220,1775,6215,3143.1,increase
0.0739,3,50,2173,1894,6240,3142.32,increase
0.0739,3,51,2374,1781,6529,3311.94,increase
0.0739,3,52,2436,1974,6846,3459.96,increase
0.0739,3,53,2661,1971,7293,3701.7,increase
0.0739,3,54,2806,2007,7619,3873.42,increase
0.0739,3,55,2750,1922,7422,3777.24,increase
0.0739,3,56,2933,1895,7761,3963.54,increase
0.0739,3,57,3065,1851,7981,4087.62,increase
0.0739,3,58,3066,1858,7990,4091.64,increase
0.0739,3,59,3090,1749,7929,4071.78,increase
0.0739,3,60,3226,1771,8223,4227.9,increase
0.0739,3,61,3199,1751,8149,4190.34,increase
0.0739,3,62,3245,1675,8165,4208.1,increase
0.0739,3,63,3346,1764,8456,4354.56,increase
0.0739,3,64,3392,1688,8472,4372.32,increase
0.0739,3,65,3359,1640,8358,4316.52,increase
0.0739,3,66,3356,1749,8461,4359.06,increase
0.0739,3,67,3404,1750,8558,4411.32,increase
0.0739,3,68,3589,1765,8943,4617.42,increase
0.0739,3,69,3708,1769,9185,4747.62,increase
0.0739,3,70,3789,1692,9270,4802.76,increase
0.0739,3,71,3823,1818,9464,4892.4,increase
0.0739,3,72,3945,1685,9575,4968.3,increase
0.0739,3,73,4070,1676,9816,5099.52,increase
0.0739,3,74,4137,1657,9931,5163.9,increase
0.0739,3,75,4283,1600,10166,5297.64,increase
0.0739,3,76,4311,1565,10187,5313.18,increase
0.0739,3,77,4419,1737,10575,5502.06,increase
0.0739,3,78,4623,1703,10949,5708.1,increase
0.0739,3,79,4692,1764,11148,5808.24,increase
0.0739,3,80,4728,1795,11251,5860.14,increase
0.0739,3,81,4771,1725,11267,5877.18,increase
0.0739,3,82,4940,1701,11581,6049.62,increase
0.0739,3,83,4865,1686,11416,5962.32,increase
0.0739,3,84,4925,1727,11577,6044.34,increase
0.0739,3,85,5172,1789,12133,6337.14,increase
0.0739,3,86,5227,1767,12221,6387.3,increase
0.0739,3,87,5224,1669,12117,6342.9,increase
0.0739,3,88,5223,1741,12187,6372.06,increase
0.0739,3,89,5306,1781,12393,6478.5,increase
0.0739,3,90,5443,1746,12632,6611.76,increase
0.0739,3,91,5430,1755,12615,6601.5,increase
0.0739,3,92,5469,1764,12702,6647.4,increase
0.0739,3,93,5449,1652,12550,6578.76,increase
0.0739,3,94,5669,1757,13095,6860.46,increase
0.0739,3,95,5689,1728,13106,6869.88,increase
0.0739,3,96,5505,1586,12596,6611.52,increase
0.0739,3,97,5847,1605,13299,6988.86,increase
0.0739,3,98,6030,1705,13765,7228.5,increase
0.0739,3,99,6205,1680,14090,7407,increase
0.0739,3,100,5923,1782,13628,7145.28,increase
0.0739,4,0,1902,0,3804,2054.16,increase
0.0739,4,1,1659,592,3910,2040.36,increase
0.0739,4,2,1589,817,3995,2059.26,increase
0.0739,4,3,1504,927,3935,2013.66,increase
0.0739,4,4,1366,1083,3815,1930.14,increase
0.0739,4,5,1347,1154,3848,1939.44,increase
0.0739,4,6,1294,1279,3867,1934.7,increase
0.0739,4,7,1339,1354,4032,2014.8,increase
0.0739,4,8,1236,1406,3878,1925.4,increase
0.0739,4,9,1275,1412,3962,1970.04,increase
0.0739,4,10,1247,1557,4051,2000.7,increase
0.0739,4,11,1308,1539,4155,2059.02,increase
0.0739,4,12,1223,1576,4022,1982.76,increase
0.0739,4,13,1152,1548,3852,1894.32,increase
0.0739,4,14,1228,1642,4098,2015.88,increase
0.0739,4,15,1150,1673,3973,1944.66,increase
0.0739,4,16,1161,1650,3972,1946.88,increase
0.0739,4,17,1154,1727,4035,1971.66,increase
0.0739,4,18,1195,1680,4070,1996.2,increase
0.0739,4,19,1082,1681,3845,1874.58,increase
0.0739,4,20,1083,1687,3853,1878.18,increase
0.0739,4,21,1046,1720,3812,1852.08,increase
0.0739,4,22,1043,1780,3866,1874.04,increase
0.0739,4,23,1111,1703,3925,1915.14,increase
0.0739,4,24,1117,1626,3860,1889.28,increase
0.0739,4,25,1080,1730,3890,1893,increase
0.0739,4,26,1083,1714,3880,1889.52,increase
0.0739,4,27,1063,1817,3943,1911.18,increase
0.0739,4,28,1140,1805,4085,1989.3,increase
0.0739,4,29,1058,1830,3946,1911.24,increase
0.0739,4,30,1025,1816,3866,1869.72,increase
0.0739,4,31,1034,1764,3832,1857.6,increase
0.0739,4,32,1013,1811,3837,1854.66,increase
0.0739,4,33,1053,1700,3806,1851.24,increase
0.0739,4,34,1074,1796,3944,1914.24,increase
0.0739,4,35,1133,1751,4017,1959.06,increase
0.0739,4,36,1150,1767,4067,1984.14,increase
0.0739,4,37,1163,1831,4157,2025.06,increase
0.0739,4,38,1162,1771,4095,1998.78,increase
0.0739,4,39,1118,1760,3996,1946.64,increase
0.0739,4,40,1168,1746,4082,1994.76,increase
0.0739,4,41,1179,1822,4180,2038.56,increase
0.0739,4,42,1247,1877,4371,2135.1,increase
0.0739,4,43,1197,1771,4165,2036.58,increase
0.0739,4,44,1233,1768,4234,2074.2,increase
0.0739,4,45,1310,1772,4392,2159.04,increase
0.0739,4,46,1307,1840,4454,2184.36,increase
0.0739,4,47,1252,1797,4301,2106.9,increase
0.0739,4,48,1383,1802,4568,2250.48,increase
0.0739,4,49,1355,1833,4543,2233.26,increase
0.0739,4,50,1415,1849,4679,2304.78,increase
0.0739,4,51,1433,1758,4624,2286,increase
0.0739,4,52,1403,1732,4538,2242.68,increase
0.0739,4,53,1384,1754,4522,2231.4,increase
0.0739,4,54,1408,1790,4606,2272.44,increase
0.0739,4,55,1420,1817,4657,2296.74,increase
0.0739,4,56,1481,1858,4820,2379.84,increase
0.0739,4,57,1443,1849,4735,2335.02,increase
0.0739,4,58,1506,1748,4760,2360.64,increase
0.0739,4,59,1512,1888,4912,2425.92,increase
0.0739,4,60,1524,1911,4959,2448.54,increase
0.0739,4,61,1523,1908,4954,2446.2,increase
0.0739,4,62,1568,1833,4969,2463.3,increase
0.0739,4,63,1587,1891,5065,2508.18,increase
0.0739,4,64,1543,1958,5044,2488.8,increase
0.0739,4,65,1532,1908,4972,2455.92,increase
0.0739,4,66,1485,1909,4879,2405.58,increase
0.0739,4,67,1587,1952,5126,2533.8,increase
0.0739,4,68,1616,2025,5257,2595.78,increase
0.0739,4,69,1729,1884,5342,2658.6,increase
0.0739,4,70,1819,1851,5489,2741.94,increase
0.0739,4,71,1920,1888,5728,2866.56,increase
0.0739,4,72,1966,1804,5736,2880.96,increase
0.0739,4,73,1929,1817,5675,2846.46,increase
0.0739,4,74,2120,1763,6003,3030.06,increase
0.0739,4,75,2148,1897,6193,3116.58,increase
0.0739,4,76,2215,1871,6301,3178.02,increase
0.0739,4,77,2333,1844,6510,3294.12,increase
0.0739,4,78,2330,1757,6417,3254.34,increase
0.0739,4,79,2324,1897,6545,3306.66,increase
0.0739,4,80,2446,1844,6736,3416.16,increase
0.0739,4,81,2519,1930,6968,3531.12,increase
0.0739,4,82,2591,1873,7055,3584.94,increase
0.0739,4,83,2570,1832,6972,3545.04,increase
0.0739,4,84,2526,1760,6812,3467.28,increase
0.0739,4,85,2500,1827,6827,3467.34,increase
0.0739,4,86,2662,1796,7120,3629.28,increase
0.0739,4,87,2809,1778,7396,3780.48,increase
0.0739,4,88,2751,1791,7293,3723.3,increase
0.0739,4,89,2818,1930,7566,3854.04,increase
0.0739,4,90,2878,1867,7623,3892.38,increase
0.0739,4,91,2899,1909,7707,3932.7,increase
0.0739,4,92,2877,1837,7591,3878.7,increase
0.0739,4,93,3025,1799,7849,4022.58,increase
0.0739,4,94,3270,1818,8358,4295.16,increase
0.0739,4,95,3288,1800,8376,4307.04,increase
0.0739,4,96,3386,1737,8509,4386.42,increase
0.0739,4,97,3293,1815,8401,4318.74,increase
0.0739,4,98,3413,1835,8661,4456.74,increase
0.0739,4,99,3474,1839,8787,4524.3,increase
0.0739,4,100,3587,1756,8930,4611.48,increase
0.0739,5,0,2053,0,4106,2217.24,decrease
0.0739,5,1,1629,685,3943,2047.02,decrease
0.0739,5,2,1465,864,3794,1945.08,decrease
0.0739,5,3,1430,1072,3932,1994.64,decrease
0.0739,5,4,1321,1177,3819,1921.02,decrease
0.0739,5,5,1194,1280,3668,1827.12,decrease
0.0739,5,6,1156,1377,3689,1826.82,decrease
0.0739,5,7,1113,1400,3626,1790.04,decrease
0.0739,5,8,1157,1557,3871,1903.5,decrease
0.0739,5,9,1125,1685,3935,1922.7,decrease
0.0739,5,10,1075,1615,3765,1839.3,decrease
0.0739,5,11,1120,1575,3815,1871.1,decrease
0.0739,5,12,1058,1610,3726,1818.84,decrease
0.0739,5,13,1043,1716,3802,1847.16,decrease
0.0739,5,14,1030,1618,3678,1791.96,decrease
0.0739,5,15,1122,1508,3752,1845.12,decrease
0.0739,5,16,1100,1628,3828,1871.76,decrease
0.0739,5,17,1167,1599,3933,1931.94,decrease
0.0739,5,18,1085,1685,3855,1879.5,decrease
0.0739,5,19,1029,1650,3708,1804.32,decrease
0.0739,5,20,1009,1672,3690,1791.96,decrease
0.0739,5,21,999,1800,3798,1834.92,decrease
0.0739,5,22,1063,1664,3790,1846.92,decrease
0.0739,5,23,968,1761,3697,1785.06,decrease
0.0739,5,24,949,1677,3575,1729.26,decrease
0.0739,5,25,914,1685,3513,1694.82,decrease
0.0739,5,26,943,1755,3641,1755.54,decrease
0.0739,5,27,891,1742,3524,1693.92,decrease
0.0739,5,28,971,1798,3740,1803.84,decrease
0.0739,5,29,927,1751,3605,1736.58,decrease
0.0739,5,30,844,1792,3480,1664.16,decrease
0.0739,5,31,876,1663,3415,1644.54,decrease
0.0739,5,32,835,1615,3285,1580.1,decrease
0.0739,5,33,830,1654,3314,1591.08,decrease
0.0739,5,34,843,1715,3401,1630.74,decrease
0.0739,5,35,884,1711,3479,1673.34,decrease
0.0739,5,36,868,1740,3476,1668.24,decrease
0.0739,5,37,847,1713,3407,1634.22,decrease
0.0739,5,38,838,1664,3340,1603.92,decrease
0.0739,5,39,803,1608,3214,1542.6,decrease
0.0739,5,40,729,1773,3231,1531.98,decrease
0.0739,5,41,765,1650,3180,1519.2,decrease
0.0739,5,42,651,1661,2963,1400.7,decrease
0.0739,5,43,669,1604,2942,1396.2,decrease
0.0739,5,44,636,1689,2961,1396.26,decrease
0.0739,5,45,658,1619,2935,1390.62,decrease
0.0739,5,46,592,1706,2890,1355.88,decrease
0.0739,5,47,567,1633,2767,1298.22,decrease
0.0739,5,48,540,1566,2646,1240.92,decrease
0.0739,5,49,520,1538,2578,1207.56,decrease
0.0739,5,50,478,1488,2444,1141.2,decrease
0.0739,5,51,430,1535,2395,1109.1,decrease
0.0739,5,52,416,1480,2312,1070.88,decrease
0.0739,5,53,380,1483,2243,1033.26,decrease
0.0739,5,54,355,1442,2152,989.04,decrease
0.0739,5,55,308,1321,1937,887.46,decrease
0.0739,5,56,270,1373,1913,868.26,decrease
0.0739,5,57,260,1258,1778,809.16,decrease
0.0739,5,58,231,1184,1646,746.76,decrease
0.0739,5,59,237,1108,1582,721.32,decrease
0.0739,5,60,202,1062,1466,664.2,decrease
0.0739,5,61,180,996,1356,612.72,decrease
0.0739,5,62,148,1053,1349,602.1,decrease
0.0739,5,63,121,954,1196,531.36,decrease
0.0739,5,64,104,892,1100,486.96,decrease
0.0739,5,65,89,808,986,435.48,decrease
0.0739,5,66,69,794,932,408,decrease
0.0739,5,67,55,677,787,343.74,decrease
0.0739,5,68,45,615,705,306.9,decrease
0.0739,5,69,29,553,611,263.58,decrease
0.0739,5,70,24,510,558,240.12,decrease
0.0739,5,71,16,462,494,211.32,decrease
0.0739,5,72,12,339,363,155.34,decrease
0.0739,5,73,5,279,289,122.58,decrease
0.0739,5,74,10,248,268,114.96,decrease
0.0739,5,75,4,200,208,88.32,decrease
0.0739,5,76,2,201,205,86.58,decrease
0.0739,5,77,2,176,180,76.08,decrease
0.0739,5,78,0,153,153,64.26,decrease
0.0739,5,79,1,100,102,43.08,decrease
0.0739,5,80,1,83,85,35.94,decrease
0.0739,5,81,5,56,66,28.92,decrease
0.0739,5,82,0,57,57,23.94,decrease
0.0739,5,83,0,23,23,9.66,decrease
0.0739,5,84,0,22,22,9.24,decrease
0.0739,5,85,0,16,16,6.72,decrease
0.0739,5,86,0,17,17,7.14,decrease
0.0739,5,87,0,10,10,4.2,decrease
0.0739,5,88,0,4,4,1.68,decrease
0.0739,5,89,0,3,3,1.26,decrease
0.0739,5,90,0,0,0,0,decrease
0.0739,6,0,1897,0,3794,2048.76,increase
0.0739,6,1,1548,625,3721,1934.34,increase
0.0739,6,2,1455,819,3729,1915.38,increase
0.0739,6,3,1401,1015,3817,1939.38,increase
0.0739,6,4,1377,1100,3854,1949.16,increase
0.0739,6,5,1333,1282,3948,1978.08,increase
0.0739,6,6,1394,1301,4089,2051.94,increase
0.0739,6,7,1352,1429,4133,2060.34,increase
0.0739,6,8,1319,1515,4153,2060.82,increase
0.0739,6,9,1329,1515,4173,2071.62,increase
0.0739,6,10,1254,1505,4013,1986.42,increase
0.0739,6,11,1270,1512,4052,2006.64,increase
0.0739,6,12,1331,1536,4198,2082.6,increase
0.0739,6,13,1299,1525,4123,2043.42,increase
0.0739,6,14,1258,1492,4008,1985.28,increase
0.0739,6,15,1342,1584,4268,2114.64,increase
0.0739,6,16,1336,1594,4266,2112.36,increase
0.0739,6,17,1226,1690,4142,2033.88,increase
0.0739,6,18,1305,1550,4160,2060.4,increase
0.0739,6,19,1262,1709,4233,2080.74,increase
0.0739,6,20,1369,1668,4406,2179.08,increase
0.0739,6,21,1306,1691,4303,2120.7,increase
0.0739,6,22,1297,1774,4368,2145.84,increase
0.0739,6,23,1298,1741,4337,2133.06,increase
0.0739,6,24,1369,1731,4469,2205.54,increase
0.0739,6,25,1317,1675,4309,2125.86,increase
0.0739,6,26,1332,1709,4373,2156.34,increase
0.0739,6,27,1334,1687,4355,2149.26,increase
0.0739,6,28,1267,1727,4261,2093.7,increase
0.0739,6,29,1267,1663,4197,2066.82,increase
0.0739,6,30,1246,1703,4195,2060.94,increase
0.0739,6,31,1365,1688,4418,2183.16,increase
0.0739,6,32,1451,1738,4640,2297.04,increase
0.0739,6,33,1415,1637,4467,2215.74,increase
0.0739,6,34,1452,1634,4538,2254.44,increase
0.0739,6,35,1476,1725,4677,2318.58,increase
0.0739,6,36,1529,1800,4858,2407.32,increase
0.0739,6,37,1626,1831,5083,2525.1,increase
0.0739,6,38,1582,1903,5067,2507.82,increase
0.0739,6,39,1601,1715,4917,2449.38,increase
0.0739,6,40,1601,1717,4919,2450.22,increase
0.0739,6,41,1604,1781,4989,2480.34,increase
0.0739,6,42,1560,1803,4923,2442.06,increase
0.0739,6,43,1626,1688,4940,2465.04,increase
