a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.056,2,21,652,1541,2845,1351.38,decrease
0.056,2,22,629,1529,2787,1321.5,decrease
0.056,2,23,621,1485,2727,1294.38,decrease
0.056,2,24,538,1554,2630,1233.72,decrease
0.056,2,25,498,1536,2532,1182.96,decrease
0.056,2,26,504,1529,2537,1186.5,decrease
0.056,2,27,469,1490,2428,1132.32,decrease
0.056,2,28,498,1481,2477,1159.86,decrease
0.056,2,29,494,1462,2450,1147.56,decrease
0.056,2,30,451,1592,2494,1155.72,decrease
0.056,2,31,409,1512,2330,1076.76,decrease
0.056,2,32,365,1431,2161,995.22,decrease
0.056,2,33,302,1350,1954,893.16,decrease
0.056,2,34,303,1334,1940,887.52,decrease
0.056,2,35,272,1246,1790,817.08,decrease
0.056,2,36,274,1246,1794,819.24,decrease
0.056,2,37,254,1236,1744,793.44,decrease
0.056,2,38,165,1182,1512,674.64,decrease
0.056,2,39,159,1091,1409,629.94,decrease
0.056,2,40,116,1072,1304,575.52,decrease
0.056,2,41,134,979,1247,555.9,decrease
0.056,2,42,98,933,1129,497.7,decrease
0.056,2,43,75,846,996,436.32,decrease
0.056,2,44,52,759,863,374.94,decrease
0.056,2,45,54,655,763,333.42,decrease
0.056,2,46,22,610,654,279.96,decrease
0.056,2,47,13,531,557,237.06,decrease
0.056,2,48,25,465,515,222.3,decrease
0.056,2,49,21,418,460,198.24,decrease
0.056,2,50,7,448,462,195.72,decrease
0.056,2,51,14,411,439,187.74,decrease
0.056,2,52,13,322,348,149.28,decrease
0.056,2,53,7,306,320,136.08,decrease
0.056,2,54,1,249,251,105.66,decrease
0.056,2,55,0,256,256,107.52,decrease
0.056,2,56,1,187,189,79.62,decrease
0.056,2,57,2,153,157,66.42,decrease
0.056,2,58,1,135,137,57.78,decrease
0.056,2,59,2,92,96,40.8,decrease
0.056,2,60,0,79,79,33.18,decrease
0.056,2,61,1,78,80,33.84,decrease
0.056,2,62,0,75,75,31.5,decrease
0.056,2,63,0,63,63,26.46,decrease
0.056,2,64,0,58,58,24.36,decrease
0.056,2,65,0,40,40,16.8,decrease
0.056,2,66,0,33,33,13.86,decrease
0.056,2,67,0,32,32,13.44,decrease
0.056,2,68,0,39,39,16.38,decrease
0.056,2,69,0,39,39,16.38,decrease
0.056,2,70,0,26,26,10.92,decrease
0.056,2,71,0,32,32,13.44,decrease
0.056,2,72,0,29,29,12.18,decrease
0.056,2,73,0,19,19,7.98,decrease
0.056,2,74,0,12,12,5.04,decrease
0.056,2,75,0,7,7,2.94,decrease
0.056,2,76,0,2,2,0.84,decrease
0.056,2,77,0,4,4,1.68,decrease
0.056,2,78,0,4,4,1.68,decrease
0.056,2,79,0,2,2,0.84,decrease
0.056,2,80,0,2,2,0.84,decrease
0.056,2,81,0,0,0,0,decrease
0.056,3,0,1471,0,2942,1588.68,decrease
0.056,3,1,1138,593,2869,1478.1,decrease
0.056,3,2,1100,899,3099,1565.58,decrease
0.056,3,3,1044,1011,3099,1552.14,decrease
0.056,3,4,929,1088,2946,1460.28,decrease
0.056,3,5,875,1115,2865,1413.3,decrease
0.056,3,6,846,1214,2906,1423.56,decrease
0.056,3,7,809,1215,2833,1384.02,decrease
0.056,3,8,775,1399,2949,1424.58,decrease
0.056,3,9,745,1353,2843,1372.86,decrease
0.056,3,10,771,1413,2955,1426.14,decrease
0.056,3,11,778,1500,3056,1470.24,decrease
0.056,3,12,695,1448,2838,1358.76,decrease
0.056,3,13,696,1525,2917,1392.18,decrease
0.056,3,14,630,1495,2755,1308.3,decrease
0.056,3,15,603,1508,2714,1284.6,decrease
0.056,3,16,555,1522,2632,1238.64,decrease
0.056,3,17,576,1556,2708,1275.6,decrease
0.056,3,18,514,1510,2538,1189.32,decrease
0.056,3,19,501,1508,2510,1174.44,decrease
0.056,3,20,500,1514,2514,1175.88,decrease
0.056,3,21,489,1401,2379,1116.54,decrease
0.056,3,22,451,1414,2316,1080.96,decrease
0.056,3,23,430,1441,2301,1069.62,decrease
0.056,3,24,395,1371,2161,1002.42,decrease
0.056,3,25,422,1412,2256,1048.8,decrease
0.056,3,26,402,1389,2193,1017.54,decrease
0.056,3,27,336,1423,2095,960.54,decrease
0.056,3,28,305,1320,1930,883.8,decrease
0.056,3,29,250,1236,1736,789.12,decrease
0.056,3,30,223,1128,1574,714.6,decrease
0.056,3,31,165,1128,1458,651.96,decrease
0.056,3,32,183,1037,1403,633.18,decrease
0.056,3,33,170,975,1315,593.1,decrease
0.056,3,34,123,955,1201,533.94,decrease
0.056,3,35,119,901,1139,506.94,decrease
0.056,3,36,100,801,1001,444.42,decrease
0.056,3,37,95,737,927,412.14,decrease
0.056,3,38,67,676,810,356.28,decrease
0.056,3,39,58,612,728,319.68,decrease
0.056,3,40,44,539,627,273.9,decrease
0.056,3,41,32,520,584,252.96,decrease
0.056,3,42,33,513,579,251.1,decrease
0.056,3,43,24,464,512,220.8,decrease
0.056,3,44,21,390,432,186.48,decrease
0.056,3,45,7,391,405,171.78,decrease
0.056,3,46,8,323,339,144.3,decrease
0.056,3,47,4,299,307,129.9,decrease
0.056,3,48,9,254,272,116.4,decrease
0.056,3,49,3,209,215,91.02,decrease
0.056,3,50,1,183,185,77.94,decrease
0.056,3,51,2,170,174,73.56,decrease
0.056,3,52,2,135,139,58.86,decrease
0.056,3,53,3,126,132,56.16,decrease
0.056,3,54,0,112,112,47.04,decrease
0.056,3,55,0,78,78,32.76,decrease
0.056,3,56,0,57,57,23.94,decrease
0.056,3,57,0,51,51,21.42,decrease
0.056,3,58,0,30,30,12.6,decrease
0.056,3,59,0,23,23,9.66,decrease
0.056,3,60,0,27,27,11.34,decrease
0.056,3,61,0,21,21,8.82,decrease
0.056,3,62,0,17,17,7.14,decrease
0.056,3,63,0,9,9,3.78,decrease
0.056,3,64,0,7,7,2.94,decrease
0.056,3,65,0,4,4,1.68,decrease
0.056,3,66,0,5,5,2.1,decrease
0.056,3,67,0,3,3,1.26,decrease
0.056,3,68,0,0,0,0,decrease
0.056,4,0,1526,0,3052,1648.08,decrease
0.056,4,1,1159,684,3002,1539,decrease
0.056,4,2,1095,857,3047,1542.54,decrease
0.056,4,3,988,966,2942,1472.76,decrease
0.056,4,4,917,1003,2837,1411.62,decrease
0.056,4,5,887,1174,2948,1451.04,decrease
0.056,4,6,928,1228,3084,1518,decrease
0.056,4,7,759,1332,2850,1379.16,decrease
0.056,4,8,682,1317,2681,1289.7,decrease
0.056,4,9,655,1355,2665,1276.5,decrease
0.056,4,10,662,1280,2604,1252.56,decrease
0.056,4,11,695,1390,2780,1334.4,decrease
0.056,4,12,633,1331,2597,1242.66,decrease
0.056,4,13,636,1376,2648,1264.8,decrease
0.056,4,14,595,1429,2619,1242.78,decrease
0.056,4,15,582,1432,2596,1230,decrease
0.056,4,16,567,1463,2597,1226.82,decrease
0.056,4,17,544,1472,2560,1205.76,decrease
0.056,4,18,553,1432,2538,1198.68,decrease
0.056,4,19,561,1442,2564,1211.52,decrease
0.056,4,20,443,1391,2277,1062.66,decrease
0.056,4,21,434,1414,2282,1062.6,decrease
0.056,4,22,345,1336,2026,933.72,decrease
0.056,4,23,391,1290,2072,964.08,decrease
0.056,4,24,336,1363,2035,935.34,decrease
0.056,4,25,268,1265,1801,820.74,decrease
0.056,4,26,232,1173,1637,743.22,decrease
0.056,4,27,214,1174,1602,724.2,decrease
0.056,4,28,224,1088,1536,698.88,decrease
0.056,4,29,138,1165,1441,638.34,decrease
0.056,4,30,166,1094,1426,638.76,decrease
0.056,4,31,139,1027,1305,581.46,decrease
0.056,4,32,130,932,1192,531.84,decrease
0.056,4,33,91,902,1084,477.12,decrease
0.056,4,34,79,768,926,407.88,decrease
0.056,4,35,68,698,834,366.6,decrease
0.056,4,36,52,641,745,325.38,decrease
0.056,4,37,33,566,632,273.36,decrease
0.056,4,38,26,504,556,239.76,decrease
0.056,4,39,23,442,488,210.48,decrease
0.056,4,40,9,360,378,160.92,decrease
0.056,4,41,15,326,356,153.12,decrease
0.056,4,42,8,291,307,130.86,decrease
0.056,4,43,7,283,297,126.42,decrease
0.056,4,44,1,247,249,104.82,decrease
0.056,4,45,0,218,218,91.56,decrease
0.056,4,46,3,217,223,94.38,decrease
0.056,4,47,8,196,212,90.96,decrease
0.056,4,48,1,176,178,75,decrease
0.056,4,49,0,147,147,61.74,decrease
0.056,4,50,0,127,127,53.34,decrease
0.056,4,51,0,123,123,51.66,decrease
0.056,4,52,2,100,104,44.16,decrease
0.056,4,53,0,79,79,33.18,decrease
0.056,4,54,0,68,68,28.56,decrease
0.056,4,55,2,62,66,28.2,decrease
0.056,4,56,0,55,55,23.1,decrease
0.056,4,57,0,31,31,13.02,decrease
0.056,4,58,0,26,26,10.92,decrease
0.056,4,59,0,18,18,7.56,decrease
0.056,4,60,0,16,16,6.72,decrease
0.056,4,61,0,16,16,6.72,decrease
0.056,4,62,0,14,14,5.88,decrease
0.056,4,63,0,7,7,2.94,decrease
0.056,4,64,0,5,5,2.1,decrease
0.056,4,65,0,4,4,1.68,decrease
0.056,4,66,0,4,4,1.68,decrease
0.056,4,67,0,4,4,1.68,decrease
0.056,4,68,0,5,5,2.1,decrease
0.056,4,69,0,6,6,2.52,decrease
0.056,4,70,0,0,0,0,decrease
0.056,5,0,1495,0,2990,1614.6,decrease
0.056,5,1,1142,735,3019,1542.06,decrease
0.056,5,2,1048,882,2978,1502.28,decrease
0.056,5,3,858,1009,2725,1350.42,decrease
0.056,5,4,795,1130,2720,1333.2,decrease
0.056,5,5,780,1170,2730,1333.8,decrease
0.056,5,6,732,1215,2679,1300.86,decrease
0.056,5,7,668,1354,2690,1290.12,decrease
0.056,5,8,656,1359,2671,1279.26,decrease
0.056,5,9,597,1409,2603,1236.54,decrease
0.056,5,10,514,1442,2470,1160.76,decrease
0.056,5,11,473,1414,2360,1104.72,decrease
0.056,5,12,425,1381,2231,1039.02,decrease
0.056,5,13,407,1362,2176,1011.6,decrease
0.056,5,14,368,1314,2050,949.32,decrease
0.056,5,15,326,1347,1999,917.82,decrease
0.056,5,16,329,1331,1989,914.34,decrease
0.056,5,17,286,1217,1789,820.02,decrease
0.056,5,18,271,1224,1766,806.76,decrease
0.056,5,19,237,1102,1576,718.8,decrease
0.056,5,20,205,1138,1548,699.36,decrease
0.056,5,21,210,1104,1524,690.48,decrease
0.056,5,22,222,1117,1561,708.9,decrease
0.056,5,23,157,1089,1403,626.94,decrease
0.056,5,24,142,1041,1325,590.58,decrease
0.056,5,25,109,996,1214,536.04,decrease
0.056,5,26,113,892,1118,496.68,decrease
0.056,5,27,95,744,934,415.08,decrease
0.056,5,28,55,727,837,364.74,decrease
0.056,5,29,52,636,740,323.28,decrease
0.056,5,30,40,637,717,310.74,decrease
0.056,5,31,27,616,670,287.88,decrease
0.056,5,32,22,538,582,249.72,decrease
0.056,5,33,19,429,467,200.7,decrease
0.056,5,34,8,423,439,186.3,decrease
0.056,5,35,12,376,400,170.88,decrease
0.056,5,36,6,306,318,135,decrease
0.056,5,37,3,285,291,122.94,decrease
0.056,5,38,4,214,222,94.2,decrease
0.056,5,39,3,175,181,76.74,decrease
0.056,5,40,1,154,156,65.76,decrease
0.056,5,41,0,124,124,52.08,decrease
0.056,5,42,2,102,106,45,decrease
0.056,5,43,1,98,100,42.24,decrease
0.056,5,44,0,74,74,31.08,decrease
0.056,5,45,1,43,45,19.14,decrease
0.056,5,46,0,41,41,17.22,decrease
0.056,5,47,0,31,31,13.02,decrease
0.056,5,48,0,27,27,11.34,decrease
0.056,5,49,0,19,19,7.98,decrease
0.056,5,50,0,17,17,7.14,decrease
0.056,5,51,0,13,13,5.46,decrease
0.056,5,52,0,13,13,5.46,decrease
0.056,5,53,0,10,10,4.2,decrease
0.056,5,54,0,4,4,1.68,decrease
0.056,5,55,0,5,5,2.1,decrease
0.056,5,56,0,5,5,2.1,decrease
0.056,5,57,0,1,1,0.42,decrease
0.056,5,58,0,4,4,1.68,decrease
0.056,5,59,0,2,2,0.84,decrease
0.056,5,60,0,2,2,0.84,decrease
0.056,5,61,0,2,2,0.84,decrease
0.056,5,62,0,4,4,1.68,decrease
0.056,5,63,0,3,3,1.26,decrease
0.056,5,64,0,2,2,0.84,decrease
0.056,5,65,0,0,0,0,decrease
0.056,6,0,1452,0,2904,1568.16,decrease
0.056,6,1,1136,635,2907,1493.58,decrease
0.056,6,2,1110,830,3050,1547.4,decrease
0.056,6,3,1007,939,2953,1481.94,decrease
0.056,6,4,976,1045,2997,1492.98,decrease
0.056,6,5,949,1147,3045,1506.66,decrease
0.056,6,6,971,1240,3182,1569.48,decrease
0.056,6,7,908,1263,3079,1511.1,decrease
0.056,6,8,931,1312,3174,1556.52,decrease
0.056,6,9,900,1423,3223,1569.66,decrease
0.056,6,10,827,1419,3073,1489.14,decrease
0.056,6,11,885,1402,3172,1544.64,decrease
0.056,6,12,801,1516,3118,1501.8,decrease
0.056,6,13,835,1496,3166,1530.12,decrease
0.056,6,14,834,1518,3186,1538.28,decrease
0.056,6,15,839,1506,3184,1538.64,decrease
0.056,6,16,758,1521,3037,1457.46,decrease
0.056,6,17,776,1532,3084,1481.52,decrease
0.056,6,18,740,1497,2977,1427.94,decrease
0.056,6,19,720,1563,3003,1434.06,decrease
0.056,6,20,730,1579,3039,1451.58,decrease
0.056,6,21,684,1639,3007,1427.1,decrease
0.056,6,22,648,1620,2916,1380.24,decrease
0.056,6,23,658,1558,2874,1365,decrease
0.056,6,24,645,1517,2807,1333.74,decrease
0.056,6,25,694,1527,2915,1390.86,decrease
0.056,6,26,719,1477,2915,1396.86,decrease
0.056,6,27,667,1548,2882,1370.52,decrease
0.056,6,28,684,1517,2885,1375.86,decrease
0.056,6,29,706,1445,2857,1369.38,decrease
0.056,6,30,625,1574,2824,1336.08,decrease
0.056,6,31,619,1530,2768,1311.12,decrease
0.056,6,32,616,1518,2750,1302.84,decrease
0.056,6,33,579,1495,2653,1253.22,decrease
0.056,6,34,584,1528,2696,1272.48,decrease
0.056,6,35,510,1465,2485,1166.1,decrease
0.056,6,36,475,1460,2410,1126.2,decrease
0.056,6,37,430,1470,2330,1081.8,decrease
0.056,6,38,415,1440,2270,1053,decrease
0.056,6,39,392,1472,2256,1041.6,decrease
0.056,6,40,342,1498,2182,998.52,decrease
0.056,6,41,344,1419,2107,967.5,decrease
0.056,6,42,291,1362,1944,886.32,decrease
0.056,6,43,228,1311,1767,796.86,decrease
0.056,6,44,190,1213,1593,714.66,decrease
0.056,6,45,166,1208,1540,686.64,decrease
0.056,6,46,130,1140,1400,619.2,decrease
0.056,6,47,105,980,1190,525,decrease
0.056,6,48,76,938,1090,476.04,decrease
0.056,6,49,64,847,975,424.86,decrease
0.056,6,50,47,720,814,353.16,decrease
0.056,6,51,42,652,736,319.2,decrease
0.056,6,52,20,618,658,281.16,decrease
0.056,6,53,26,531,583,251.1,decrease
0.056,6,54,20,468,508,218.16,decrease
0.056,6,55,10,386,406,172.92,decrease
0.056,6,56,4,286,294,124.44,decrease
0.056,6,57,8,234,250,106.92,decrease
0.056,6,58,0,202,202,84.84,decrease
0.056,6,59,2,178,182,76.92,decrease
0.056,6,60,0,146,146,61.32,decrease
0.056,6,61,0,103,103,43.26,decrease
0.056,6,62,0,101,101,42.42,decrease
0.056,6,63,0,93,93,39.06,decrease
0.056,6,64,1,92,94,39.72,decrease
0.056,6,65,0,76,76,31.92,decrease
0.056,6,66,0,56,56,23.52,decrease
0.056,6,67,0,50,50,21,decrease
0.056,6,68,0,47,47,19.74,decrease
0.056,6,69,0,42,42,17.64,decrease
0.056,6,70,0,24,24,10.08,decrease
0.056,6,71,0,20,20,8.4,decrease
0.056,6,72,0,16,16,6.72,decrease
0.056,6,73,0,14,14,5.88,decrease
0.056,6,74,0,12,12,5.04,decrease
0.056,6,75,0,9,9,3.78,decrease
0.056,6,76,0,12,12,5.04,decrease
0.056,6,77,0,7,7,2.94,decrease
0.056,6,78,0,4,4,1.68,decrease
0.056,6,79,0,0,0,0,decrease
0.056,7,0,1483,0,2966,1601.64,decrease
0.056,7,1,1151,607,2909,1498.02,decrease
0.056,7,2,954,825,2733,1376.82,decrease
0.056,7,3,931,1025,2887,1435.98,decrease
0.056,7,4,820,1061,2701,1331.22,decrease
0.056,7,5,698,1106,2502,1218.36,decrease
0.056,7,6,672,1210,2554,1233.96,decrease
0.056,7,7,681,1264,2626,1266.36,decrease
0.056,7,8,630,1194,2454,1181.88,decrease
0.056,7,9,640,1246,2526,1214.52,decrease
0.056,7,10,550,1323,2423,1149.66,decrease
0.056,7,11,524,1334,2382,1126.2,decrease
0.056,7,12,499,1350,2348,1105.92,decrease
0.056,7,13,493,1452,2438,1142.28,decrease
0.056,7,14,573,1355,2501,1187.94,decrease
0.056,7,15,508,1387,2403,1131.18,decrease
0.056,7,16,514,1334,2362,1115.4,decrease
0.056,7,17,435,1274,2144,1004.88,decrease
0.056,7,18,377,1311,2065,957.78,decrease
0.056,7,19,359,1273,1991,922.38,decrease
0.056,7,20,344,1251,1939,896.94,decrease
0.056,7,21,322,1290,1934,889.56,decrease
0.056,7,22,279,1306,1864,849.84,decrease
0.056,7,23,270,1269,1809,824.58,decrease
0.056,7,24,229,1207,1665,754.26,decrease
0.056,7,25,212,1206,1630,735.48,decrease
0.056,7,26,187,1078,1452,654.72,decrease
0.056,7,27,159,1000,1318,591.72,decrease
0.056,7,28,143,1010,1296,578.64,decrease
0.056,7,29,120,901,1141,508.02,decrease
0.056,7,30,98,825,1021,452.34,decrease
0.056,7,31,52,757,861,374.1,decrease
0.056,7,32,44,656,744,323.04,decrease
0.056,7,33,36,571,643,278.7,decrease
0.056,7,34,33,525,591,256.14,decrease
0.056,7,35,12,531,555,235.98,decrease
0.056,7,36,12,440,464,197.76,decrease
0.056,7,37,6,403,415,175.74,decrease
0.056,7,38,11,317,339,145.02,decrease
0.056,7,39,19,262,300,130.56,decrease
0.056,7,40,2,251,255,107.58,decrease
0.056,7,41,3,188,194,82.2,decrease
0.056,7,42,1,165,167,70.38,decrease
0.056,7,43,7,150,164,70.56,decrease
0.056,7,44,2,131,135,57.18,decrease
0.056,7,45,0,132,132,55.44,decrease
0.056,7,46,0,122,122,51.24,decrease
0.056,7,47,2,113,117,49.62,decrease
0.056,7,48,1,96,98,41.4,decrease
0.056,7,49,2,85,89,37.86,decrease
0.056,7,50,1,71,73,30.9,decrease
0.056,7,51,1,64,66,27.96,decrease
0.056,7,52,0,66,66,27.72,decrease
0.056,7,53,0,62,62,26.04,decrease
0.056,7,54,0,51,51,21.42,decrease
0.056,7,55,0,52,52,21.84,decrease
0.056,7,56,1,52,54,22.92,decrease
0.056,7,57,2,46,50,21.48,decrease
0.056,7,58,0,40,40,16.8,decrease
0.056,7,59,0,31,31,13.02,decrease
0.056,7,60,0,30,30,12.6,decrease
0.056,7,61,0,27,27,11.34,decrease
0.056,7,62,0,26,26,10.92,decrease
0.056,7,63,0,26,26,10.92,decrease
0.056,7,64,2,14,18,8.04,decrease
0.056,7,65,0,16,16,6.72,decrease
0.056,7,66,0,20,20,8.4,decrease
0.056,7,67,0,17,17,7.14,decrease
0.056,7,68,0,5,5,2.1,decrease
0.056,7,69,0,3,3,1.26,decrease
0.056,7,70,0,1,1,0.42,decrease
0.056,7,71,0,2,2,0.84,decrease
0.056,7,72,0,3,3,1.26,decrease
0.056,7,73,0,5,5,2.1,decrease
0.056,7,74,0,14,14,5.88,decrease
0.056,7,75,0,9,9,3.78,decrease
0.056,7,76,0,5,5,2.1,decrease
0.056,7,77,0,4,4,1.68,decrease
0.056,7,78,0,3,3,1.26,decrease
0.056,7,79,0,3,3,1.26,decrease
0.056,7,80,0,3,3,1.26,decrease
0.056,7,81,0,2,2,0.84,decrease
0.056,7,82,0,1,1,0.42,decrease
0.056,7,83,0,1,1,0.42,decrease
0.056,7,84,0,1,1,0.42,decrease
0.056,7,85,0,1,1,0.42,decrease
0.056,7,86,0,3,3,1.26,decrease
0.056,7,87,0,2,2,0.84,decrease
0.056,7,88,0,2,2,0.84,decrease
0.056,7,89,0,2,2,0.84,decrease
0.056,7,90,0,0,0,0,decrease
0.056,8,0,1389,0,2778,1500.12,decrease
0.056,8,1,1112,629,2853,1465.14,decrease
0.056,8,2,959,887,2805,1408.26,decrease
0.056,8,3,888,1000,2776,1379.04,decrease
0.056,8,4,796,1047,2639,1299.42,decrease
0.056,8,5,713,1213,2639,1279.5,decrease
0.056,8,6,784,1083,2651,1301.58,decrease
0.056,8,7,710,1218,2638,1278.36,decrease
0.056,8,8,744,1317,2805,1356.66,decrease
0.056,8,9,695,1310,2700,1300.8,decrease
0.056,8,10,621,1365,2607,1243.98,decrease
0.056,8,11,595,1344,2534,1207.08,decrease
0.056,8,12,513,1272,2298,1088.28,decrease
0.056,8,13,476,1286,2238,1054.2,decrease
0.056,8,14,430,1341,2201,1027.62,decrease
0.056,8,15,483,1316,2282,1074.36,decrease
0.056,8,16,474,1305,2253,1060.02,decrease
0.056,8,17,419,1344,2182,1017,decrease
0.056,8,18,342,1253,1937,895.62,decrease
0.056,8,19,356,1200,1912,888.48,decrease
0.056,8,20,321,1218,1860,858.24,decrease
0.056,8,21,259,1296,1814,824.04,decrease
0.056,8,22,258,1270,1786,812.04,decrease
0.056,8,23,262,1282,1806,821.4,decrease
0.056,8,24,205,1298,1708,766.56,decrease
0.056,8,25,189,1238,1616,724.08,decrease
0.056,8,26,166,1125,1457,651.78,decrease
0.056,8,27,137,1090,1364,605.76,decrease
0.056,8,28,121,964,1206,535.56,decrease
0.056,8,29,104,903,1111,491.58,decrease
0.056,8,30,71,807,949,415.62,decrease
0.056,8,31,55,743,853,371.46,decrease
0.056,8,32,39,683,761,328.98,decrease
0.056,8,33,31,579,641,276.66,decrease
0.056,8,34,14,542,570,242.76,decrease
0.056,8,35,11,467,489,208.02,decrease
0.056,8,36,9,435,453,192.42,decrease
0.056,8,37,10,383,403,171.66,decrease
0.056,8,38,14,352,380,162.96,decrease
0.056,8,39,9,335,353,150.42,decrease
0.056,8,40,4,287,295,124.86,decrease
0.056,8,41,5,237,247,104.94,decrease
0.056,8,42,0,203,203,85.26,decrease
0.056,8,43,1,170,172,72.48,decrease
0.056,8,44,2,149,153,64.74,decrease
0.056,8,45,3,111,117,49.86,decrease
0.056,8,46,0,113,113,47.46,decrease
0.056,8,47,0,98,98,41.16,decrease
0.056,8,48,0,87,87,36.54,decrease
0.056,8,49,1,74,76,32.16,decrease
0.056,8,50,1,47,49,20.82,decrease
0.056,8,51,0,36,36,15.12,decrease
0.056,8,52,0,30,30,12.6,decrease
0.056,8,53,0,25,25,10.5,decrease
0.056,8,54,0,25,25,10.5,decrease
0.056,8,55,0,18,18,7.56,decrease
0.056,8,56,0,19,19,7.98,decrease
0.056,8,57,0,18,18,7.56,decrease
0.056,8,58,0,16,16,6.72,decrease
0.056,8,59,0,16,16,6.72,decrease
0.056,8,60,0,15,15,6.3,decrease
0.056,8,61,0,21,21,8.82,decrease
0.056,8,62,0,21,21,8.82,decrease
0.056,8,63,0,15,15,6.3,decrease
0.056,8,64,0,5,5,2.1,decrease
0.056,8,65,0,5,5,2.1,decrease
0.056,8,66,0,0,0,0,decrease
0.056,9,0,1475,0,2950,1593,decrease
0.056,9,1,1148,661,2957,1517.46,decrease
0.056,9,2,1019,882,2920,1470.96,decrease
0.056,9,3,928,1040,2896,1439.04,decrease
0.056,9,4,944,1230,3118,1536.12,decrease
0.056,9,5,868,1227,2963,1452.78,decrease
0.056,9,6,750,1253,2753,1336.26,decrease
0.056,9,7,734,1290,2758,1334.52,decrease
