a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,eventual_outcome
0.02,7,22,2,88,92,39.12,decrease
0.02,7,23,2,88,92,39.12,decrease
0.02,7,24,0,93,93,39.06,decrease
0.02,7,25,0,70,70,29.4,decrease
0.02,7,26,0,51,51,21.42,decrease
0.02,7,27,0,32,32,13.44,decrease
0.02,7,28,0,24,24,10.08,decrease
0.02,7,29,0,16,16,6.72,decrease
0.02,7,30,0,19,19,7.98,decrease
0.02,7,31,0,18,18,7.56,decrease
0.02,7,32,0,18,18,7.56,decrease
0.02,7,33,0,14,14,5.88,decrease
0.02,7,34,0,8,8,3.36,decrease
0.02,7,35,0,10,10,4.2,decrease
0.02,7,36,0,7,7,2.94,decrease
0.02,7,37,0,3,3,1.26,decrease
0.02,7,38,0,0,0,0,decrease
0.02,8,0,500,0,1000,540,decrease
0.02,8,1,252,563,1067,508.62,decrease
0.02,8,2,213,606,1032,484.56,decrease
0.02,8,3,117,617,851,385.5,decrease
0.02,8,4,117,592,826,375,decrease
0.02,8,5,57,624,738,323.64,decrease
0.02,8,6,41,563,645,280.74,decrease
0.02,8,7,36,528,600,260.64,decrease
0.02,8,8,34,449,517,225.3,decrease
0.02,8,9,8,441,457,193.86,decrease
0.02,8,10,10,426,446,189.72,decrease
0.02,8,11,13,357,383,163.98,decrease
0.02,8,12,12,316,340,145.68,decrease
0.02,8,13,4,268,276,116.88,decrease
0.02,8,14,4,236,244,103.44,decrease
0.02,8,15,5,198,208,88.56,decrease
0.02,8,16,1,200,202,85.08,decrease
0.02,8,17,0,177,177,74.34,decrease
0.02,8,18,1,157,159,67.02,decrease
0.02,8,19,0,120,120,50.4,decrease
0.02,8,20,0,118,118,49.56,decrease
0.02,8,21,0,98,98,41.16,decrease
0.02,8,22,0,93,93,39.06,decrease
0.02,8,23,1,72,74,31.32,decrease
0.02,8,24,0,55,55,23.1,decrease
0.02,8,25,0,39,39,16.38,decrease
0.02,8,26,0,38,38,15.96,decrease
0.02,8,27,0,27,27,11.34,decrease
0.02,8,28,0,33,33,13.86,decrease
0.02,8,29,0,30,30,12.6,decrease
0.02,8,30,0,22,22,9.24,decrease
0.02,8,31,0,17,17,7.14,decrease
0.02,8,32,0,19,19,7.98,decrease
0.02,8,33,0,19,19,7.98,decrease
0.02,8,34,0,15,15,6.3,decrease
0.02,8,35,0,13,13,5.46,decrease
0.02,8,36,0,12,12,5.04,decrease
0.02,8,37,0,6,6,2.52,decrease
0.02,8,38,0,5,5,2.1,decrease
0.02,8,39,0,4,4,1.68,decrease
0.02,8,40,0,2,2,0.84,decrease
0.02,8,41,0,1,1,0.42,decrease
0.02,8,42,0,1,1,0.42,decrease
0.02,8,43,0,2,2,0.84,decrease
0.02,8,44,0,0,0,0,decrease
0.02,9,0,507,0,1014,547.56,decrease
0.02,9,1,246,532,1024,489.12,decrease
0.02,9,2,198,573,969,454.5,decrease
0.02,9,3,146,612,904,414.72,decrease
0.02,9,4,107,635,849,382.26,decrease
0.02,9,5,94,571,759,341.34,decrease
0.02,9,6,65,535,665,294.9,decrease
0.02,9,7,52,507,611,269.1,decrease
0.02,9,8,37,498,572,249.12,decrease
0.02,9,9,25,456,506,218.52,decrease
0.02,9,10,19,462,500,214.56,decrease
0.02,9,11,24,397,445,192.66,decrease
0.02,9,12,16,367,399,171.42,decrease
0.02,9,13,7,307,321,136.5,decrease
0.02,9,14,11,283,305,130.74,decrease
0.02,9,15,3,292,298,125.88,decrease
0.02,9,16,0,245,245,102.9,decrease
0.02,9,17,1,224,226,95.16,decrease
0.02,9,18,5,202,212,90.24,decrease
0.02,9,19,3,205,211,89.34,decrease
0.02,9,20,0,162,162,68.04,decrease
0.02,9,21,2,160,164,69.36,decrease
0.02,9,22,4,145,153,65.22,decrease
0.02,9,23,0,158,158,66.36,decrease
0.02,9,24,0,125,125,52.5,decrease
0.02,9,25,0,121,121,50.82,decrease
0.02,9,26,0,98,98,41.16,decrease
0.02,9,27,0,78,78,32.76,decrease
0.02,9,28,0,79,79,33.18,decrease
0.02,9,29,0,57,57,23.94,decrease
0.02,9,30,0,32,32,13.44,decrease
0.02,9,31,0,32,32,13.44,decrease
0.02,9,32,0,24,24,10.08,decrease
0.02,9,33,0,28,28,11.76,decrease
0.02,9,34,0,26,26,10.92,decrease
0.02,9,35,0,18,18,7.56,decrease
0.02,9,36,0,17,17,7.14,decrease
0.02,9,37,0,9,9,3.78,decrease
0.02,9,38,0,12,12,5.04,decrease
0.02,9,39,0,15,15,6.3,decrease
0.02,9,40,0,18,18,7.56,decrease
0.02,9,41,0,22,22,9.24,decrease
0.02,9,42,1,23,25,10.74,decrease
0.02,9,43,0,21,21,8.82,decrease
0.02,9,44,0,17,17,7.14,decrease
0.02,9,45,0,14,14,5.88,decrease
0.02,9,46,0,13,13,5.46,decrease
0.02,9,47,0,9,9,3.78,decrease
0.02,9,48,0,7,7,2.94,decrease
0.02,9,49,0,5,5,2.1,decrease
0.02,9,50,0,1,1,0.42,decrease
0.02,9,51,0,0,0,0,decrease
0.02,10,0,475,0,950,513,decrease
0.02,10,1,214,536,964,456.24,decrease
0.02,10,2,144,602,890,408.36,decrease
0.02,10,3,104,590,798,360.12,decrease
0.02,10,4,64,538,666,295.08,decrease
0.02,10,5,52,538,642,282.12,decrease
0.02,10,6,51,535,637,279.78,decrease
0.02,10,7,50,505,605,266.1,decrease
0.02,10,8,46,481,573,251.7,decrease
0.02,10,9,32,457,521,226.5,decrease
0.02,10,10,19,395,433,186.42,decrease
0.02,10,11,14,297,325,139.86,decrease
0.02,10,12,9,232,250,107.16,decrease
0.02,10,13,1,223,225,94.74,decrease
0.02,10,14,3,193,199,84.3,decrease
0.02,10,15,4,169,177,75.3,decrease
0.02,10,16,4,141,149,63.54,decrease
0.02,10,17,3,129,135,57.42,decrease
0.02,10,18,0,104,104,43.68,decrease
0.02,10,19,1,87,89,37.62,decrease
0.02,10,20,0,78,78,32.76,decrease
0.02,10,21,0,73,73,30.66,decrease
0.02,10,22,0,72,72,30.24,decrease
0.02,10,23,0,62,62,26.04,decrease
0.02,10,24,0,49,49,20.58,decrease
0.02,10,25,0,24,24,10.08,decrease
0.02,10,26,0,16,16,6.72,decrease
0.02,10,27,0,10,10,4.2,decrease
0.02,10,28,0,6,6,2.52,decrease
0.02,10,29,0,3,3,1.26,decrease
0.02,10,30,0,2,2,0.84,decrease
0.02,10,31,0,0,0,0,decrease
0.02,11,0,532,0,1064,574.56,decrease
0.02,11,1,275,532,1082,520.44,decrease
0.02,11,2,201,642,1044,486.72,decrease
0.02,11,3,137,641,915,417.18,decrease
0.02,11,4,127,678,932,421.92,decrease
0.02,11,5,94,655,843,376.62,decrease
0.02,11,6,61,617,739,325.02,decrease
0.02,11,7,55,529,639,281.58,decrease
0.02,11,8,33,539,605,262.02,decrease
0.02,11,9,36,454,526,229.56,decrease
0.02,11,10,26,392,444,192.72,decrease
0.02,11,11,9,396,414,176.04,decrease
0.02,11,12,21,337,379,164.22,decrease
0.02,11,13,18,301,337,145.86,decrease
0.02,11,14,5,298,308,130.56,decrease
0.02,11,15,7,254,268,114.24,decrease
0.02,11,16,4,209,217,92.1,decrease
0.02,11,17,3,178,184,78,decrease
0.02,11,18,1,139,141,59.46,decrease
0.02,11,19,1,131,133,56.1,decrease
0.02,11,20,0,119,119,49.98,decrease
0.02,11,21,0,111,111,46.62,decrease
0.02,11,22,0,105,105,44.1,decrease
0.02,11,23,0,101,101,42.42,decrease
0.02,11,24,0,81,81,34.02,decrease
0.02,11,25,1,76,78,33,decrease
0.02,11,26,1,59,61,25.86,decrease
0.02,11,27,0,53,53,22.26,decrease
0.02,11,28,0,42,42,17.64,decrease
0.02,11,29,0,32,32,13.44,decrease
0.02,11,30,0,28,28,11.76,decrease
0.02,11,31,0,21,21,8.82,decrease
0.02,11,32,0,18,18,7.56,decrease
0.02,11,33,0,21,21,8.82,decrease
0.02,11,34,0,17,17,7.14,decrease
0.02,11,35,0,19,19,7.98,decrease
0.02,11,36,0,11,11,4.62,decrease
0.02,11,37,0,12,12,5.04,decrease
0.02,11,38,0,13,13,5.46,decrease
0.02,11,39,0,13,13,5.46,decrease
0.02,11,40,0,14,14,5.88,decrease
0.02,11,41,0,13,13,5.46,decrease
0.02,11,42,0,6,6,2.52,decrease
0.02,11,43,0,6,6,2.52,decrease
0.02,11,44,0,5,5,2.1,decrease
0.02,11,45,0,5,5,2.1,decrease
0.02,11,46,0,3,3,1.26,decrease
0.02,11,47,0,2,2,0.84,decrease
0.02,11,48,0,1,1,0.42,decrease
0.02,11,49,0,3,3,1.26,decrease
0.02,11,50,0,3,3,1.26,decrease
0.02,11,51,0,3,3,1.26,decrease
0.02,11,52,0,1,1,0.42,decrease
0.02,11,53,0,1,1,0.42,decrease
0.02,11,54,0,3,3,1.26,decrease
0.02,11,55,0,3,3,1.26,decrease
0.02,11,56,0,4,4,1.68,decrease
0.02,11,57,0,6,6,2.52,decrease
0.02,11,58,0,0,0,0,decrease
0.02,12,0,531,0,1062,573.48,decrease
0.02,12,1,273,477,1023,495.18,decrease
0.02,12,2,153,617,923,424.38,decrease
0.02,12,3,163,639,965,444.42,decrease
0.02,12,4,118,669,905,408.42,decrease
0.02,12,5,61,638,760,333.84,decrease
0.02,12,6,65,508,638,283.56,decrease
0.02,12,7,61,528,650,287.64,decrease
0.02,12,8,29,505,563,243.42,decrease
0.02,12,9,27,483,537,232.02,decrease
0.02,12,10,24,416,464,200.64,decrease
0.02,12,11,22,376,420,181.68,decrease
0.02,12,12,30,353,413,180.66,decrease
0.02,12,13,11,306,328,140.4,decrease
0.02,12,14,10,244,264,113.28,decrease
0.02,12,15,4,218,226,95.88,decrease
0.02,12,16,1,168,170,71.64,decrease
0.02,12,17,3,171,177,75.06,decrease
0.02,12,18,2,172,176,74.4,decrease
0.02,12,19,3,144,150,63.72,decrease
0.02,12,20,4,136,144,61.44,decrease
0.02,12,21,0,120,120,50.4,decrease
0.02,12,22,1,122,124,52.32,decrease
0.02,12,23,3,80,86,36.84,decrease
0.02,12,24,0,79,79,33.18,decrease
0.02,12,25,0,60,60,25.2,decrease
0.02,12,26,0,63,63,26.46,decrease
0.02,12,27,0,41,41,17.22,decrease
0.02,12,28,0,26,26,10.92,decrease
0.02,12,29,0,29,29,12.18,decrease
0.02,12,30,0,17,17,7.14,decrease
0.02,12,31,0,8,8,3.36,decrease
0.02,12,32,0,3,3,1.26,decrease
0.02,12,33,0,4,4,1.68,decrease
0.02,12,34,0,1,1,0.42,decrease
0.02,12,35,0,0,0,0,decrease
0.02,13,0,539,0,1078,582.12,decrease
0.02,13,1,209,471,889,423.54,decrease
0.02,13,2,143,560,846,389.64,decrease
0.02,13,3,121,574,816,371.76,decrease
0.02,13,4,98,549,745,336.42,decrease
0.02,13,5,62,519,643,284.94,decrease
0.02,13,6,41,447,529,232.02,decrease
0.02,13,7,24,456,504,217.44,decrease
0.02,13,8,25,436,486,210.12,decrease
0.02,13,9,17,389,423,181.74,decrease
0.02,13,10,14,333,361,154.98,decrease
0.02,13,11,11,285,307,131.58,decrease
0.02,13,12,8,272,288,122.88,decrease
0.02,13,13,6,244,256,108.96,decrease
0.02,13,14,6,215,227,96.78,decrease
0.02,13,15,3,179,185,78.42,decrease
0.02,13,16,1,166,168,70.8,decrease
0.02,13,17,0,133,133,55.86,decrease
0.02,13,18,3,126,132,56.16,decrease
0.02,13,19,5,86,96,41.52,decrease
0.02,13,20,0,76,76,31.92,decrease
0.02,13,21,0,67,67,28.14,decrease
0.02,13,22,0,49,49,20.58,decrease
0.02,13,23,0,41,41,17.22,decrease
0.02,13,24,0,40,40,16.8,decrease
0.02,13,25,0,26,26,10.92,decrease
0.02,13,26,0,25,25,10.5,decrease
0.02,13,27,0,22,22,9.24,decrease
0.02,13,28,0,12,12,5.04,decrease
0.02,13,29,0,3,3,1.26,decrease
0.02,13,30,0,3,3,1.26,decrease
0.02,13,31,0,6,6,2.52,decrease
0.02,13,32,0,2,2,0.84,decrease
0.02,13,33,0,2,2,0.84,decrease
0.02,13,34,0,1,1,0.42,decrease
0.02,13,35,0,0,0,0,decrease
0.02,14,0,548,0,1096,591.84,decrease
0.02,14,1,281,533,1095,527.34,decrease
0.02,14,2,179,637,995,460.86,decrease
0.02,14,3,126,631,883,401.1,decrease
0.02,14,4,80,618,778,345.96,decrease
0.02,14,5,58,577,693,304.98,decrease
0.02,14,6,43,484,570,249.72,decrease
0.02,14,7,29,425,483,209.82,decrease
0.02,14,8,28,341,397,173.46,decrease
0.02,14,9,19,319,357,154.5,decrease
0.02,14,10,9,297,315,134.46,decrease
0.02,14,11,14,241,269,116.34,decrease
0.02,14,12,2,238,242,102.12,decrease
0.02,14,13,7,198,212,90.72,decrease
0.02,14,14,2,164,168,71.04,decrease
0.02,14,15,1,122,124,52.32,decrease
0.02,14,16,1,102,104,43.92,decrease
0.02,14,17,0,99,99,41.58,decrease
0.02,14,18,0,59,59,24.78,decrease
0.02,14,19,0,58,58,24.36,decrease
0.02,14,20,0,42,42,17.64,decrease
0.02,14,21,0,30,30,12.6,decrease
0.02,14,22,0,26,26,10.92,decrease
0.02,14,23,0,22,22,9.24,decrease
0.02,14,24,0,12,12,5.04,decrease
0.02,14,25,0,13,13,5.46,decrease
0.02,14,26,0,10,10,4.2,decrease
0.02,14,27,0,4,4,1.68,decrease
0.02,14,28,0,6,6,2.52,decrease
0.02,14,29,0,5,5,2.1,decrease
0.02,14,30,0,2,2,0.84,decrease
0.02,14,31,0,4,4,1.68,decrease
0.02,14,32,0,5,5,2.1,decrease
0.02,14,33,0,4,4,1.68,decrease
0.02,14,34,0,6,6,2.52,decrease
0.02,14,35,0,9,9,3.78,decrease
0.02,14,36,0,2,2,0.84,decrease
0.02,14,37,0,1,1,0.42,decrease
0.02,14,38,0,2,2,0.84,decrease
0.02,14,39,0,1,1,0.42,decrease
0.02,14,40,0,1,1,0.42,decrease
0.02,14,41,0,0,0,0,decrease
0.02,15,0,500,0,1000,540,decrease
0.02,15,1,224,524,972,462,decrease
0.02,15,2,134,675,943,428.22,decrease
0.02,15,3,97,619,813,364.74,decrease
0.02,15,4,85,585,755,337.5,decrease
0.02,15,5,70,576,716,317.52,decrease
0.02,15,6,47,521,615,269.58,decrease
0.02,15,7,36,445,517,225.78,decrease
0.02,15,8,32,426,490,213.48,decrease
0.02,15,9,14,423,451,192.78,decrease
0.02,15,10,23,331,377,163.86,decrease
0.02,15,11,8,315,331,140.94,decrease
0.02,15,12,7,270,284,120.96,decrease
0.02,15,13,6,231,243,103.5,decrease
0.02,15,14,1,197,199,83.82,decrease
0.02,15,15,4,153,161,68.58,decrease
0.02,15,16,1,142,144,60.72,decrease
0.02,15,17,2,129,133,56.34,decrease
0.02,15,18,1,119,121,51.06,decrease
0.02,15,19,0,131,131,55.02,decrease
0.02,15,20,1,121,123,51.9,decrease
0.02,15,21,0,104,104,43.68,decrease
0.02,15,22,1,99,101,42.66,decrease
0.02,15,23,2,82,86,36.6,decrease
0.02,15,24,2,62,66,28.2,decrease
0.02,15,25,0,57,57,23.94,decrease
0.02,15,26,0,57,57,23.94,decrease
0.02,15,27,0,39,39,16.38,decrease
0.02,15,28,0,42,42,17.64,decrease
0.02,15,29,1,35,37,15.78,decrease
0.02,15,30,0,39,39,16.38,decrease
0.02,15,31,0,47,47,19.74,decrease
0.02,15,32,0,36,36,15.12,decrease
0.02,15,33,0,32,32,13.44,decrease
0.02,15,34,0,26,26,10.92,decrease
0.02,15,35,0,25,25,10.5,decrease
0.02,15,36,0,15,15,6.3,decrease
0.02,15,37,0,12,12,5.04,decrease
0.02,15,38,0,9,9,3.78,decrease
0.02,15,39,0,4,4,1.68,decrease
0.02,15,40,0,3,3,1.26,decrease
0.02,15,41,0,3,3,1.26,decrease
0.02,15,42,0,0,0,0,decrease
0.02,16,0,569,0,1138,614.52,decrease
0.02,16,1,271,488,1030,497.64,decrease
0.02,16,2,181,607,969,450.42,decrease
0.02,16,3,135,522,792,365.04,decrease
0.02,16,4,81,626,788,350.4,decrease
0.02,16,5,89,561,739,331.74,decrease
0.02,16,6,58,523,639,282.3,decrease
0.02,16,7,43,507,593,259.38,decrease
0.02,16,8,38,478,554,241.8,decrease
0.02,16,9,16,422,454,194.52,decrease
0.02,16,10,21,359,401,173.46,decrease
0.02,16,11,6,372,384,162.72,decrease
0.02,16,12,9,318,336,143.28,decrease
0.02,16,13,6,254,266,113.16,decrease
0.02,16,14,3,205,211,89.34,decrease
0.02,16,15,4,193,201,85.38,decrease
0.02,16,16,0,142,142,59.64,decrease
0.02,16,17,0,124,124,52.08,decrease
0.02,16,18,3,106,112,47.76,decrease
0.02,16,19,2,99,103,43.74,decrease
0.02,16,20,2,85,89,37.86,decrease
0.02,16,21,1,74,76,32.16,decrease
