a,sigma,k,u_hat,delta,outcome
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.263673469,0.01,0.2,0.15,0.0021,increase
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
0.009181818,0.01,0.2,0.15,0.000145094,decrease
