m, replicate_number, generation, num_drive_alleles
1210,13,73,36888
1210,13,74,37421
1210,13,75,37635
1210,13,76,37418
1210,13,77,37286
1210,13,78,37939
1210,13,79,37939
1210,13,80,38305
1210,13,81,38154
1210,13,82,38248
1210,13,83,38100
1210,13,84,38819
1210,13,85,38897
1210,13,86,39067
1210,13,87,38640
1210,13,88,39158
1210,13,89,39385
1210,13,90,39490
1210,13,91,40127
1210,13,92,40095
1210,13,93,40330
1210,13,94,40426
1210,13,95,40393
1210,13,96,40773
1210,13,97,40887
1210,13,98,41007
1210,13,99,41469
1210,13,100,41361
,,,
1210,14,0,2420
1210,14,1,2392
1210,14,2,2459
1210,14,3,2626
1210,14,4,2653
1210,14,5,2750
1210,14,6,2943
1210,14,7,3266
1210,14,8,3507
1210,14,9,3733
1210,14,10,3842
1210,14,11,3964
1210,14,12,4211
1210,14,13,4422
1210,14,14,4622
1210,14,15,5212
1210,14,16,5587
1210,14,17,6155
1210,14,18,6654
1210,14,19,7510
1210,14,20,8583
1210,14,21,9344
1210,14,22,10080
1210,14,23,11051
1210,14,24,12258
1210,14,25,13591
1210,14,26,14351
1210,14,27,16087
1210,14,28,17198
1210,14,29,18565
1210,14,30,20241
1210,14,31,21612
1210,14,32,22799
1210,14,33,24078
1210,14,34,24962
1210,14,35,25734
1210,14,36,26489
1210,14,37,27223
1210,14,38,28033
1210,14,39,29064
1210,14,40,29085
1210,14,41,29615
1210,14,42,30056
1210,14,43,30390
1210,14,44,30506
1210,14,45,31117
1210,14,46,31549
1210,14,47,31785
1210,14,48,31707
1210,14,49,32149
1210,14,50,32380
1210,14,51,32359
1210,14,52,32154
1210,14,53,32112
1210,14,54,32065
1210,14,55,32618
1210,14,56,32498
1210,14,57,32420
1210,14,58,32756
1210,14,59,32907
1210,14,60,33162
1210,14,61,33846
1210,14,62,33931
1210,14,63,33929
1210,14,64,34227
1210,14,65,34596
1210,14,66,34991
1210,14,67,34852
1210,14,68,34979
1210,14,69,34903
1210,14,70,35399
1210,14,71,35681
1210,14,72,35343
1210,14,73,35565
1210,14,74,35727
1210,14,75,36280
1210,14,76,36504
1210,14,77,36543
1210,14,78,37116
1210,14,79,37026
1210,14,80,36996
1210,14,81,36972
1210,14,82,37310
1210,14,83,36985
1210,14,84,37421
1210,14,85,37680
1210,14,86,37696
1210,14,87,37662
1210,14,88,37951
1210,14,89,38695
1210,14,90,38305
1210,14,91,38672
1210,14,92,38796
1210,14,93,39268
1210,14,94,38546
1210,14,95,39685
1210,14,96,39681
1210,14,97,39990
1210,14,98,39684
1210,14,99,40129
1210,14,100,40406
,,,
1210,15,0,2420
1210,15,1,2424
1210,15,2,2503
1210,15,3,2555
1210,15,4,2614
1210,15,5,2616
1210,15,6,2663
1210,15,7,2663
1210,15,8,2734
1210,15,9,2809
1210,15,10,2934
1210,15,11,3296
1210,15,12,3552
1210,15,13,3826
1210,15,14,3870
1210,15,15,4222
1210,15,16,4540
1210,15,17,4757
1210,15,18,5202
1210,15,19,5606
1210,15,20,6116
1210,15,21,6814
1210,15,22,7580
1210,15,23,8123
1210,15,24,9150
1210,15,25,10523
1210,15,26,11755
1210,15,27,13075
1210,15,28,14358
1210,15,29,15889
1210,15,30,17493
1210,15,31,19035
1210,15,32,20647
1210,15,33,21366
1210,15,34,22487
1210,15,35,23977
1210,15,36,25400
1210,15,37,26495
1210,15,38,27549
1210,15,39,28192
1210,15,40,29201
1210,15,41,29112
1210,15,42,29491
1210,15,43,30286
1210,15,44,30755
1210,15,45,31464
1210,15,46,31371
1210,15,47,30955
1210,15,48,31262
1210,15,49,31913
1210,15,50,31709
1210,15,51,32283
1210,15,52,32104
1210,15,53,32442
1210,15,54,32768
1210,15,55,32547
1210,15,56,32699
1210,15,57,32916
1210,15,58,33380
1210,15,59,33693
1210,15,60,34022
1210,15,61,33592
1210,15,62,34111
1210,15,63,34402
1210,15,64,34070
1210,15,65,33981
1210,15,66,34235
1210,15,67,34344
1210,15,68,34798
1210,15,69,35202
1210,15,70,35048
1210,15,71,34979
1210,15,72,35074
1210,15,73,35533
1210,15,74,35768
1210,15,75,35543
1210,15,76,35538
1210,15,77,35740
1210,15,78,35941
1210,15,79,36354
1210,15,80,36484
1210,15,81,36717
1210,15,82,37296
1210,15,83,37544
1210,15,84,37303
1210,15,85,37776
1210,15,86,37647
1210,15,87,37747
1210,15,88,37924
1210,15,89,38725
1210,15,90,38234
1210,15,91,38371
1210,15,92,38147
1210,15,93,38584
1210,15,94,38498
1210,15,95,38170
1210,15,96,39106
1210,15,97,39338
1210,15,98,39785
1210,15,99,40057
1210,15,100,40172
,,,
1210,16,0,2420
1210,16,1,2598
1210,16,2,2611
1210,16,3,2714
1210,16,4,2797
1210,16,5,2948
1210,16,6,2945
1210,16,7,2980
1210,16,8,3125
1210,16,9,3207
1210,16,10,3215
1210,16,11,3291
1210,16,12,3457
1210,16,13,3529
1210,16,14,3866
1210,16,15,4301
1210,16,16,4623
1210,16,17,4911
1210,16,18,5245
1210,16,19,5772
1210,16,20,6245
1210,16,21,6689
1210,16,22,7380
1210,16,23,8139
1210,16,24,8872
1210,16,25,9926
1210,16,26,11100
1210,16,27,12452
1210,16,28,13638
1210,16,29,15138
1210,16,30,16619
1210,16,31,18116
1210,16,32,18968
1210,16,33,20558
1210,16,34,21818
1210,16,35,22735
1210,16,36,24429
1210,16,37,26081
1210,16,38,27086
1210,16,39,27983
1210,16,40,28406
1210,16,41,28873
1210,16,42,29623
1210,16,43,30156
1210,16,44,29976
1210,16,45,29863
1210,16,46,30640
1210,16,47,30880
1210,16,48,30934
1210,16,49,31475
1210,16,50,31351
1210,16,51,31520
1210,16,52,31270
1210,16,53,31615
1210,16,54,31301
1210,16,55,31939
1210,16,56,32533
1210,16,57,32908
1210,16,58,32855
1210,16,59,32927
1210,16,60,33868
1210,16,61,34004
1210,16,62,34034
1210,16,63,34110
1210,16,64,34403
1210,16,65,33941
1210,16,66,33672
1210,16,67,34378
1210,16,68,34403
1210,16,69,34552
1210,16,70,34526
1210,16,71,34223
1210,16,72,35122
1210,16,73,35147
1210,16,74,36210
1210,16,75,36038
1210,16,76,35950
1210,16,77,36019
1210,16,78,35828
1210,16,79,35933
1210,16,80,35958
1210,16,81,36015
1210,16,82,36630
1210,16,83,36718
1210,16,84,37196
1210,16,85,37238
1210,16,86,37759
1210,16,87,37613
1210,16,88,37822
1210,16,89,37954
1210,16,90,38312
1210,16,91,38148
1210,16,92,38573
1210,16,93,38453
1210,16,94,38489
1210,16,95,39160
1210,16,96,39485
1210,16,97,39012
1210,16,98,39650
1210,16,99,39774
1210,16,100,39804
,,,
1210,17,0,2420
1210,17,1,2506
1210,17,2,2668
1210,17,3,2425
1210,17,4,2608
1210,17,5,2837
1210,17,6,3056
1210,17,7,3133
1210,17,8,3252
1210,17,9,3428
1210,17,10,3620
1210,17,11,3961
1210,17,12,4236
1210,17,13,4531
1210,17,14,4771
1210,17,15,5087
1210,17,16,5491
1210,17,17,5907
1210,17,18,6446
1210,17,19,7195
1210,17,20,7849
1210,17,21,8629
1210,17,22,9607
1210,17,23,10710
1210,17,24,12160
1210,17,25,13361
1210,17,26,14754
1210,17,27,16232
1210,17,28,17645
1210,17,29,18950
1210,17,30,20717
1210,17,31,22069
1210,17,32,23105
1210,17,33,24190
1210,17,34,24870
1210,17,35,25511
1210,17,36,26695
1210,17,37,27259
1210,17,38,27850
1210,17,39,28415
1210,17,40,28260
1210,17,41,28961
1210,17,42,29176
1210,17,43,29284
1210,17,44,29417
1210,17,45,29772
1210,17,46,30274
1210,17,47,30409
1210,17,48,30271
1210,17,49,30934
1210,17,50,30882
1210,17,51,31465
1210,17,52,31897
1210,17,53,32252
1210,17,54,32249
1210,17,55,32400
1210,17,56,32434
1210,17,57,32559
1210,17,58,33447
1210,17,59,33425
1210,17,60,33759
1210,17,61,34292
1210,17,62,34458
1210,17,63,34209
1210,17,64,34590
1210,17,65,34543
1210,17,66,34835
1210,17,67,34779
1210,17,68,34664
1210,17,69,34679
1210,17,70,34897
1210,17,71,35502
1210,17,72,35271
1210,17,73,36202
1210,17,74,35659
1210,17,75,35307
1210,17,76,35957
1210,17,77,36299
1210,17,78,36850
1210,17,79,37183
1210,17,80,37110
1210,17,81,36823
1210,17,82,36783
1210,17,83,36971
1210,17,84,37634
1210,17,85,37401
1210,17,86,37147
1210,17,87,37294
1210,17,88,38003
1210,17,89,37979
1210,17,90,38125
1210,17,91,38666
1210,17,92,38318
1210,17,93,38530
1210,17,94,39542
1210,17,95,39319
1210,17,96,39363
1210,17,97,39497
1210,17,98,39272
1210,17,99,39232
1210,17,100,39339
,,,
1210,18,0,2420
1210,18,1,2496
1210,18,2,2835
1210,18,3,2889
1210,18,4,3073
1210,18,5,3258
1210,18,6,3325
1210,18,7,3658
1210,18,8,3986
1210,18,9,4277
1210,18,10,4418
1210,18,11,4612
1210,18,12,4931
1210,18,13,5299
1210,18,14,5849
1210,18,15,6406
1210,18,16,6866
1210,18,17,7573
1210,18,18,8331
1210,18,19,9290
1210,18,20,10311
1210,18,21,11452
1210,18,22,12740
1210,18,23,13693
1210,18,24,14820
1210,18,25,16232
1210,18,26,17361
1210,18,27,18888
1210,18,28,20821
1210,18,29,21467
1210,18,30,23143
1210,18,31,23971
1210,18,32,25052
1210,18,33,25887
1210,18,34,26857
1210,18,35,27386
1210,18,36,28067
1210,18,37,29246
1210,18,38,29324
1210,18,39,30079
1210,18,40,30383
1210,18,41,30328
1210,18,42,30503
1210,18,43,30596
1210,18,44,30778
1210,18,45,30844
1210,18,46,31106
1210,18,47,32166
1210,18,48,32170
1210,18,49,31861
1210,18,50,32230
1210,18,51,32609
1210,18,52,32604
1210,18,53,32937
1210,18,54,33393
1210,18,55,33613
1210,18,56,33187
1210,18,57,33183
1210,18,58,33400
1210,18,59,33330
1210,18,60,33067
1210,18,61,33876
1210,18,62,34066
1210,18,63,34268
1210,18,64,34273
1210,18,65,34482
1210,18,66,34525
1210,18,67,34841
1210,18,68,35753
1210,18,69,35276
1210,18,70,35785
1210,18,71,36049
1210,18,72,35458
1210,18,73,35941
1210,18,74,36373
1210,18,75,36212
1210,18,76,36015
1210,18,77,36304
1210,18,78,36783
1210,18,79,37132
1210,18,80,37297
1210,18,81,38103
1210,18,82,37892
1210,18,83,37954
1210,18,84,37963
1210,18,85,38109
1210,18,86,37914
1210,18,87,38116
1210,18,88,38528
1210,18,89,38158
1210,18,90,38851
1210,18,91,38518
1210,18,92,39180
1210,18,93,38825
1210,18,94,38974
1210,18,95,39634
1210,18,96,40147
1210,18,97,40160
1210,18,98,40431
1210,18,99,40091
1210,18,100,40370
,,,
1210,19,0,2420
1210,19,1,2272
1210,19,2,2407
1210,19,3,2360
1210,19,4,2415
1210,19,5,2495
1210,19,6,2558
1210,19,7,2650
1210,19,8,2764
1210,19,9,2861
1210,19,10,2953
1210,19,11,2954
1210,19,12,3184
1210,19,13,3234
1210,19,14,3303
1210,19,15,3457
1210,19,16,3721
1210,19,17,3992
1210,19,18,4275
1210,19,19,4412
1210,19,20,4710
1210,19,21,5140
1210,19,22,5401
1210,19,23,5739
1210,19,24,6431
1210,19,25,7171
1210,19,26,7947
1210,19,27,8794
1210,19,28,9629
1210,19,29,10821
1210,19,30,12015
1210,19,31,12855
1210,19,32,14073
1210,19,33,15473
1210,19,34,16947
1210,19,35,18230
1210,19,36,20060
1210,19,37,21808
1210,19,38,22820
1210,19,39,23948
1210,19,40,24318
1210,19,41,25708
1210,19,42,26193
1210,19,43,27087
1210,19,44,27678
1210,19,45,28403
1210,19,46,28798
1210,19,47,29351
1210,19,48,30061
1210,19,49,30431
1210,19,50,30884
1210,19,51,31092
1210,19,52,31114
1210,19,53,31423
1210,19,54,31608
1210,19,55,32139
1210,19,56,31961
1210,19,57,32245
1210,19,58,32520
1210,19,59,33134
1210,19,60,32500
1210,19,61,32627
1210,19,62,32510
1210,19,63,32747
1210,19,64,33129
1210,19,65,33063
1210,19,66,33626
1210,19,67,34308
1210,19,68,34632
1210,19,69,34294
1210,19,70,34967
1210,19,71,34862
1210,19,72,35168
1210,19,73,34799
1210,19,74,35386
1210,19,75,35749
1210,19,76,35434
1210,19,77,35830
1210,19,78,35955
1210,19,79,35937
1210,19,80,35929
1210,19,81,36367
1210,19,82,36514
1210,19,83,36255
1210,19,84,36376
1210,19,85,36363
1210,19,86,36272
1210,19,87,36578
1210,19,88,36842
1210,19,89,37659
1210,19,90,37953
1210,19,91,38169
1210,19,92,38340
1210,19,93,38765
1210,19,94,38546
1210,19,95,38764
1210,19,96,38277
1210,19,97,38616
1210,19,98,39470
1210,19,99,39647
1210,19,100,39582
