m, replicate_number, generation, num_drive_alleles
1600,1,31,27672
1600,1,32,28846
1600,1,33,29009
1600,1,34,29224
1600,1,35,29293
1600,1,36,29267
1600,1,37,29810
1600,1,38,29928
1600,1,39,30733
1600,1,40,30920
1600,1,41,31053
1600,1,42,31655
1600,1,43,31616
1600,1,44,32053
1600,1,45,32285
1600,1,46,32392
1600,1,47,32638
1600,1,48,32876
1600,1,49,32893
1600,1,50,33395
1600,1,51,33511
1600,1,52,33756
1600,1,53,33684
1600,1,54,33434
1600,1,55,33326
1600,1,56,33884
1600,1,57,34002
1600,1,58,34509
1600,1,59,35036
1600,1,60,34725
1600,1,61,34660
1600,1,62,34951
1600,1,63,35279
1600,1,64,35107
1600,1,65,34986
1600,1,66,34793
1600,1,67,35260
1600,1,68,35960
1600,1,69,36183
1600,1,70,35701
1600,1,71,36506
1600,1,72,36393
1600,1,73,36833
1600,1,74,36617
1600,1,75,36762
1600,1,76,36969
1600,1,77,37258
1600,1,78,37252
1600,1,79,37146
1600,1,80,36696
1600,1,81,37489
1600,1,82,37551
1600,1,83,37988
1600,1,84,37949
1600,1,85,38018
1600,1,86,38063
1600,1,87,38407
1600,1,88,38804
1600,1,89,38471
1600,1,90,39053
1600,1,91,39456
1600,1,92,39379
1600,1,93,39547
1600,1,94,39592
1600,1,95,40003
1600,1,96,40122
1600,1,97,40324
1600,1,98,40155
1600,1,99,40455
1600,1,100,40390
,,,
1600,2,0,3200
1600,2,1,3204
1600,2,2,3485
1600,2,3,3720
1600,2,4,3780
1600,2,5,4024
1600,2,6,4269
1600,2,7,4649
1600,2,8,5176
1600,2,9,5643
1600,2,10,6195
1600,2,11,6742
1600,2,12,7580
1600,2,13,7940
1600,2,14,8852
1600,2,15,9890
1600,2,16,10849
1600,2,17,11641
1600,2,18,12522
1600,2,19,13994
1600,2,20,15311
1600,2,21,16653
1600,2,22,17916
1600,2,23,19088
1600,2,24,20030
1600,2,25,21373
1600,2,26,22796
1600,2,27,23422
1600,2,28,24333
1600,2,29,25295
1600,2,30,26279
1600,2,31,27387
1600,2,32,27346
1600,2,33,28174
1600,2,34,28937
1600,2,35,29047
1600,2,36,29037
1600,2,37,29817
1600,2,38,30364
1600,2,39,30703
1600,2,40,30881
1600,2,41,30954
1600,2,42,31513
1600,2,43,31528
1600,2,44,31722
1600,2,45,31937
1600,2,46,32356
1600,2,47,32766
1600,2,48,32762
1600,2,49,32855
1600,2,50,33425
1600,2,51,32918
1600,2,52,33102
1600,2,53,33185
1600,2,54,33267
1600,2,55,34027
1600,2,56,33782
1600,2,57,33877
1600,2,58,33998
1600,2,59,33993
1600,2,60,33859
1600,2,61,33969
1600,2,62,34957
1600,2,63,34842
1600,2,64,34686
1600,2,65,34713
1600,2,66,35013
1600,2,67,35212
1600,2,68,35089
1600,2,69,35852
1600,2,70,36201
1600,2,71,36783
1600,2,72,36736
1600,2,73,37101
1600,2,74,37028
1600,2,75,37027
1600,2,76,36673
1600,2,77,37026
1600,2,78,37006
1600,2,79,37225
1600,2,80,37267
1600,2,81,37769
1600,2,82,37413
1600,2,83,37723
1600,2,84,38208
1600,2,85,38319
1600,2,86,38677
1600,2,87,38749
1600,2,88,39185
1600,2,89,39223
1600,2,90,39183
1600,2,91,39403
1600,2,92,39839
1600,2,93,40218
1600,2,94,40106
1600,2,95,39976
1600,2,96,40049
1600,2,97,40105
1600,2,98,40504
1600,2,99,40696
1600,2,100,40738
,,,
1600,3,0,3200
1600,3,1,3022
1600,3,2,3087
1600,3,3,3197
1600,3,4,3327
1600,3,5,3479
1600,3,6,3581
1600,3,7,3774
1600,3,8,4111
1600,3,9,4276
1600,3,10,4743
1600,3,11,4953
1600,3,12,5677
1600,3,13,6110
1600,3,14,6856
1600,3,15,7217
1600,3,16,7951
1600,3,17,8861
1600,3,18,9863
1600,3,19,10962
1600,3,20,12088
1600,3,21,13224
1600,3,22,14659
1600,3,23,16113
1600,3,24,17398
1600,3,25,18556
1600,3,26,20235
1600,3,27,21793
1600,3,28,22799
1600,3,29,24151
1600,3,30,24898
1600,3,31,25892
1600,3,32,26409
1600,3,33,26980
1600,3,34,27946
1600,3,35,28404
1600,3,36,28989
1600,3,37,29252
1600,3,38,30193
1600,3,39,30328
1600,3,40,30644
1600,3,41,30983
1600,3,42,31348
1600,3,43,31266
1600,3,44,31581
1600,3,45,31623
1600,3,46,32034
1600,3,47,31946
1600,3,48,32568
1600,3,49,32623
1600,3,50,32267
1600,3,51,32338
1600,3,52,32773
1600,3,53,33202
1600,3,54,33613
1600,3,55,33627
1600,3,56,34449
1600,3,57,34741
1600,3,58,34950
1600,3,59,34742
1600,3,60,34675
1600,3,61,34927
1600,3,62,35119
1600,3,63,34817
1600,3,64,35242
1600,3,65,35424
1600,3,66,35461
1600,3,67,35980
1600,3,68,35658
1600,3,69,35918
1600,3,70,36225
1600,3,71,36303
1600,3,72,36356
1600,3,73,36610
1600,3,74,36701
1600,3,75,36861
1600,3,76,37249
1600,3,77,37264
1600,3,78,37582
1600,3,79,37535
1600,3,80,37199
1600,3,81,37618
1600,3,82,37953
1600,3,83,37894
1600,3,84,38672
1600,3,85,38475
1600,3,86,38645
1600,3,87,38312
1600,3,88,39090
1600,3,89,38773
1600,3,90,39406
1600,3,91,39233
1600,3,92,39348
1600,3,93,39347
1600,3,94,39627
1600,3,95,39472
1600,3,96,39752
1600,3,97,40283
1600,3,98,40054
1600,3,99,40497
1600,3,100,40588
,,,
1600,4,0,3200
1600,4,1,3185
1600,4,2,3164
1600,4,3,3303
1600,4,4,3364
1600,4,5,3538
1600,4,6,3574
1600,4,7,3660
1600,4,8,3863
1600,4,9,3999
1600,4,10,4304
1600,4,11,4607
1600,4,12,5015
1600,4,13,5429
1600,4,14,6007
1600,4,15,6572
1600,4,16,7173
1600,4,17,8086
1600,4,18,8704
1600,4,19,9275
1600,4,20,10319
1600,4,21,11337
1600,4,22,12357
1600,4,23,13451
1600,4,24,15167
1600,4,25,16225
1600,4,26,17666
1600,4,27,19384
1600,4,28,20581
1600,4,29,21767
1600,4,30,22633
1600,4,31,23698
1600,4,32,24553
1600,4,33,25509
1600,4,34,26660
1600,4,35,27342
1600,4,36,27940
1600,4,37,29023
1600,4,38,29123
1600,4,39,29720
1600,4,40,30238
1600,4,41,30456
1600,4,42,30799
1600,4,43,31264
1600,4,44,31443
1600,4,45,31438
1600,4,46,31576
1600,4,47,32309
1600,4,48,32420
1600,4,49,32682
1600,4,50,33229
1600,4,51,33336
1600,4,52,33327
1600,4,53,34004
1600,4,54,33927
1600,4,55,33495
1600,4,56,33793
1600,4,57,34515
1600,4,58,34528
1600,4,59,34870
1600,4,60,35036
1600,4,61,35074
1600,4,62,35438
1600,4,63,35749
1600,4,64,35744
1600,4,65,35893
1600,4,66,35964
1600,4,67,36374
1600,4,68,36540
1600,4,69,36484
1600,4,70,36111
1600,4,71,36259
1600,4,72,36389
1600,4,73,36778
1600,4,74,37011
1600,4,75,36975
1600,4,76,37208
1600,4,77,37187
1600,4,78,37167
1600,4,79,37504
1600,4,80,37803
1600,4,81,37684
1600,4,82,37631
1600,4,83,37663
1600,4,84,38363
1600,4,85,38234
1600,4,86,38324
1600,4,87,38764
1600,4,88,38786
1600,4,89,39412
1600,4,90,39499
1600,4,91,39229
1600,4,92,39386
1600,4,93,39978
1600,4,94,40188
1600,4,95,40192
1600,4,96,40703
1600,4,97,40486
1600,4,98,40554
1600,4,99,40450
1600,4,100,41218
,,,
1600,5,0,3200
1600,5,1,3132
1600,5,2,3189
1600,5,3,3453
1600,5,4,3668
1600,5,5,3867
1600,5,6,4130
1600,5,7,4639
1600,5,8,5054
1600,5,9,5294
1600,5,10,5837
1600,5,11,6430
1600,5,12,6993
1600,5,13,7827
1600,5,14,8167
1600,5,15,9021
1600,5,16,10226
1600,5,17,11258
1600,5,18,12295
1600,5,19,13533
1600,5,20,14734
1600,5,21,16339
1600,5,22,17777
1600,5,23,19262
1600,5,24,20758
1600,5,25,21662
1600,5,26,22762
1600,5,27,23666
1600,5,28,24154
1600,5,29,25564
1600,5,30,26639
1600,5,31,26864
1600,5,32,27639
1600,5,33,28203
1600,5,34,28376
1600,5,35,29047
1600,5,36,29504
1600,5,37,30201
1600,5,38,30550
1600,5,39,30497
1600,5,40,30255
1600,5,41,30824
1600,5,42,31538
1600,5,43,31364
1600,5,44,32177
1600,5,45,32501
1600,5,46,31936
1600,5,47,32058
1600,5,48,32363
1600,5,49,32994
1600,5,50,32857
1600,5,51,33076
1600,5,52,33182
1600,5,53,33197
1600,5,54,33529
1600,5,55,33704
1600,5,56,34445
1600,5,57,33958
1600,5,58,34788
1600,5,59,34655
1600,5,60,34551
1600,5,61,34872
1600,5,62,35200
1600,5,63,35306
1600,5,64,35476
1600,5,65,35887
1600,5,66,36315
1600,5,67,36680
1600,5,68,36529
1600,5,69,37136
1600,5,70,37224
1600,5,71,37186
1600,5,72,37186
1600,5,73,37606
1600,5,74,37681
1600,5,75,37639
1600,5,76,38087
1600,5,77,38164
1600,5,78,37920
1600,5,79,38532
1600,5,80,38561
1600,5,81,38939
1600,5,82,39198
1600,5,83,38877
1600,5,84,39740
1600,5,85,39963
1600,5,86,39691
1600,5,87,39875
1600,5,88,39964
1600,5,89,39814
1600,5,90,40162
1600,5,91,40410
1600,5,92,40484
1600,5,93,40634
1600,5,94,40832
1600,5,95,40798
1600,5,96,41110
1600,5,97,41285
1600,5,98,41549
1600,5,99,41559
1600,5,100,41846
,,,
1600,6,0,3200
1600,6,1,3195
1600,6,2,3454
1600,6,3,3683
1600,6,4,3945
1600,6,5,4245
1600,6,6,4584
1600,6,7,5099
1600,6,8,5463
1600,6,9,5698
1600,6,10,6253
1600,6,11,6879
1600,6,12,7454
1600,6,13,8147
1600,6,14,8838
1600,6,15,9526
1600,6,16,10446
1600,6,17,11345
1600,6,18,12832
1600,6,19,14102
1600,6,20,15787
1600,6,21,17247
1600,6,22,18432
1600,6,23,19754
1600,6,24,21256
1600,6,25,22448
1600,6,26,23692
1600,6,27,24558
1600,6,28,25964
1600,6,29,26763
1600,6,30,27470
1600,6,31,28016
1600,6,32,28156
1600,6,33,29056
1600,6,34,29305
1600,6,35,29533
1600,6,36,29404
1600,6,37,29882
1600,6,38,30666
1600,6,39,30724
1600,6,40,31115
1600,6,41,31399
1600,6,42,31833
1600,6,43,31977
1600,6,44,32188
1600,6,45,32500
1600,6,46,33094
1600,6,47,32591
1600,6,48,32866
1600,6,49,32839
1600,6,50,33149
1600,6,51,33250
1600,6,52,33599
1600,6,53,33748
1600,6,54,34115
1600,6,55,34325
1600,6,56,34854
1600,6,57,35044
1600,6,58,35257
1600,6,59,34812
1600,6,60,35290
1600,6,61,35049
1600,6,62,34868
1600,6,63,35186
1600,6,64,35590
1600,6,65,36375
1600,6,66,36697
1600,6,67,36728
1600,6,68,36651
1600,6,69,36491
1600,6,70,36865
1600,6,71,37155
1600,6,72,37590
1600,6,73,37580
1600,6,74,37284
1600,6,75,37269
1600,6,76,37844
1600,6,77,38004
1600,6,78,38042
1600,6,79,37831
1600,6,80,37472
1600,6,81,38235
1600,6,82,38259
1600,6,83,38124
1600,6,84,37887
1600,6,85,38101
1600,6,86,38795
1600,6,87,39378
1600,6,88,39246
1600,6,89,39157
1600,6,90,39115
1600,6,91,39553
1600,6,92,40223
1600,6,93,39721
1600,6,94,40411
1600,6,95,40724
1600,6,96,40516
1600,6,97,40847
1600,6,98,40932
1600,6,99,40437
1600,6,100,41039
,,,
1600,7,0,3200
1600,7,1,3338
1600,7,2,3631
1600,7,3,3798
1600,7,4,4040
1600,7,5,4164
1600,7,6,4226
1600,7,7,4423
1600,7,8,4626
1600,7,9,5043
1600,7,10,5661
1600,7,11,6271
1600,7,12,6854
1600,7,13,7911
1600,7,14,8484
1600,7,15,9420
1600,7,16,10216
1600,7,17,10954
1600,7,18,12341
1600,7,19,13519
1600,7,20,14921
1600,7,21,16443
1600,7,22,17640
1600,7,23,18835
1600,7,24,20524
1600,7,25,21885
1600,7,26,23254
1600,7,27,24456
1600,7,28,25569
1600,7,29,26621
1600,7,30,27124
1600,7,31,27948
1600,7,32,28726
1600,7,33,28903
1600,7,34,29977
1600,7,35,30091
1600,7,36,30358
1600,7,37,30837
1600,7,38,30793
1600,7,39,31508
1600,7,40,31390
1600,7,41,32337
1600,7,42,32142
1600,7,43,32566
1600,7,44,33002
1600,7,45,32828
1600,7,46,32782
1600,7,47,33482
1600,7,48,33188
1600,7,49,33723
1600,7,50,34402
1600,7,51,34278
1600,7,52,34678
1600,7,53,34679
1600,7,54,34936
1600,7,55,34931
1600,7,56,34470
1600,7,57,34335
1600,7,58,35207
1600,7,59,35322
1600,7,60,35629
1600,7,61,35299
1600,7,62,34764
1600,7,63,35022
1600,7,64,35302
1600,7,65,35425
1600,7,66,36202
1600,7,67,36268
1600,7,68,36307
1600,7,69,36495
1600,7,70,36845
1600,7,71,37161
1600,7,72,37281
1600,7,73,37589
1600,7,74,37938
1600,7,75,38371
1600,7,76,38345
1600,7,77,37963
1600,7,78,38359
1600,7,79,38414
1600,7,80,38644
1600,7,81,38144
1600,7,82,37851
1600,7,83,38332
1600,7,84,38555
1600,7,85,39033
1600,7,86,39213
1600,7,87,39585
1600,7,88,40178
1600,7,89,40173
1600,7,90,39605
1600,7,91,39946
1600,7,92,39849
1600,7,93,39967
1600,7,94,40605
1600,7,95,40776
1600,7,96,41014
1600,7,97,40716
1600,7,98,41310
1600,7,99,41130
1600,7,100,41244
,,,
1600,8,0,3200
1600,8,1,3219
1600,8,2,3487
1600,8,3,3763
1600,8,4,3963
1600,8,5,4140
1600,8,6,4497
1600,8,7,4813
1600,8,8,5002
1600,8,9,5367
1600,8,10,5997
1600,8,11,6562
1600,8,12,6818
1600,8,13,7228
1600,8,14,7838
1600,8,15,8741
1600,8,16,9619
1600,8,17,10540
1600,8,18,11640
1600,8,19,12901
1600,8,20,14194
1600,8,21,15531
1600,8,22,16817
1600,8,23,18221
1600,8,24,20045
1600,8,25,21401
1600,8,26,22991
1600,8,27,24178
1600,8,28,24712
1600,8,29,25666
1600,8,30,26724
1600,8,31,27033
1600,8,32,27812
1600,8,33,28502
1600,8,34,29137
1600,8,35,29116
1600,8,36,29736
1600,8,37,30429
1600,8,38,30878
1600,8,39,30611
1600,8,40,31066
1600,8,41,30707
1600,8,42,30299
1600,8,43,31081
1600,8,44,31345
1600,8,45,31595
1600,8,46,32180
1600,8,47,32348
1600,8,48,32286
1600,8,49,32115
1600,8,50,32105
1600,8,51,32740
1600,8,52,32631
1600,8,53,32892
1600,8,54,32867
1600,8,55,33037
1600,8,56,33780
1600,8,57,33793
1600,8,58,33752
1600,8,59,33796
1600,8,60,34043
1600,8,61,34210
1600,8,62,33677
1600,8,63,33919
1600,8,64,34639
1600,8,65,34861
1600,8,66,35277
1600,8,67,34862
1600,8,68,35317
1600,8,69,35497
1600,8,70,35938
1600,8,71,36033
1600,8,72,35880
1600,8,73,35802
1600,8,74,36243
1600,8,75,37202
1600,8,76,37061
1600,8,77,36798
1600,8,78,37120
1600,8,79,37231
1600,8,80,37987
1600,8,81,38197
1600,8,82,38115
1600,8,83,38117
1600,8,84,38192
1600,8,85,38822
1600,8,86,38953
1600,8,87,38916
1600,8,88,38630
1600,8,89,38680
1600,8,90,38930
1600,8,91,39116
1600,8,92,39730
1600,8,93,38932
1600,8,94,38657
1600,8,95,39029
1600,8,96,39388
1600,8,97,39897
1600,8,98,40520
1600,8,99,40585
1600,8,100,40504
,,,
1600,9,0,3200
1600,9,1,3261
1600,9,2,3495
1600,9,3,3814
1600,9,4,4195
1600,9,5,4549
1600,9,6,4843
1600,9,7,5157
1600,9,8,5591
1600,9,9,5886
1600,9,10,6523
1600,9,11,7135
1600,9,12,7648
1600,9,13,8182
1600,9,14,9104
1600,9,15,9985
1600,9,16,11055
1600,9,17,11901
1600,9,18,13001
1600,9,19,14139
1600,9,20,15534
1600,9,21,16960
1600,9,22,18189
1600,9,23,19570
1600,9,24,20787
1600,9,25,22066
1600,9,26,22967
1600,9,27,24212
1600,9,28,25265
1600,9,29,26312
1600,9,30,27136
1600,9,31,27973
1600,9,32,28763
1600,9,33,28932
1600,9,34,29438
1600,9,35,29567
1600,9,36,29490
1600,9,37,29817
1600,9,38,29982
1600,9,39,30535
1600,9,40,30608
1600,9,41,30953
1600,9,42,31232
1600,9,43,31571
1600,9,44,31953
1600,9,45,32443
1600,9,46,31966
1600,9,47,32254
1600,9,48,33153
1600,9,49,33022
1600,9,50,32761
1600,9,51,33283
1600,9,52,33935
1600,9,53,33677
1600,9,54,34106
1600,9,55,34197
1600,9,56,34466
1600,9,57,34098
1600,9,58,34252
1600,9,59,34614
1600,9,60,35057
1600,9,61,34490
1600,9,62,34503
1600,9,63,34866
1600,9,64,34947
1600,9,65,35546
1600,9,66,35822
1600,9,67,36129
1600,9,68,36274
1600,9,69,35906
1600,9,70,36108
1600,9,71,36759
1600,9,72,37182
1600,9,73,36619
1600,9,74,37282
1600,9,75,37726
1600,9,76,37820
1600,9,77,37812
1600,9,78,37496
1600,9,79,38010
1600,9,80,38484
1600,9,81,38937
1600,9,82,38694
1600,9,83,39024
1600,9,84,39076
1600,9,85,39292
1600,9,86,39562
1600,9,87,39436
1600,9,88,39632
1600,9,89,39664
1600,9,90,39827
1600,9,91,40093
1600,9,92,40482
1600,9,93,40180
1600,9,94,40991
1600,9,95,40574
1600,9,96,41097
1600,9,97,41184
1600,9,98,41532
1600,9,99,41488
1600,9,100,41664
,,,
1600,10,0,3200
1600,10,1,3311
1600,10,2,3513
1600,10,3,3792
1600,10,4,3913
1600,10,5,4180
1600,10,6,4326
1600,10,7,4638
1600,10,8,4828
1600,10,9,5370
1600,10,10,5680
1600,10,11,6317
1600,10,12,6887
1600,10,13,7615
1600,10,14,8709
1600,10,15,9587
1600,10,16,10646
1600,10,17,12013
1600,10,18,13509
1600,10,19,14596
1600,10,20,15852
1600,10,21,17160
1600,10,22,18054
1600,10,23,19254
1600,10,24,20707
1600,10,25,21634
1600,10,26,23290
1600,10,27,24387
1600,10,28,25239
1600,10,29,26677
1600,10,30,26836
1600,10,31,27267
1600,10,32,28127
1600,10,33,28977
1600,10,34,29140
1600,10,35,29924
1600,10,36,30149
1600,10,37,30479
1600,10,38,30378
1600,10,39,30383
1600,10,40,30532
1600,10,41,30640
1600,10,42,31095
1600,10,43,31378
1600,10,44,31450
1600,10,45,31778
1600,10,46,31661
1600,10,47,32008
1600,10,48,32584
1600,10,49,32397
1600,10,50,32987
1600,10,51,32892
1600,10,52,32971
1600,10,53,33185
1600,10,54,33024
1600,10,55,33470
1600,10,56,33772
1600,10,57,34043
1600,10,58,34405
1600,10,59,34294
1600,10,60,34320
1600,10,61,34319
1600,10,62,34948
1600,10,63,35395
1600,10,64,34966
1600,10,65,35252
1600,10,66,35412
1600,10,67,35486
1600,10,68,35789
1600,10,69,35595
1600,10,70,36076
1600,10,71,36223
1600,10,72,36674
1600,10,73,37059
1600,10,74,36489
1600,10,75,36833
1600,10,76,36795
1600,10,77,37141
1600,10,78,37222
1600,10,79,36905
1600,10,80,37235
1600,10,81,37116
1600,10,82,37121
1600,10,83,37914
1600,10,84,37851
1600,10,85,38230
1600,10,86,38583
1600,10,87,38321
1600,10,88,38370
1600,10,89,38685
1600,10,90,38874
1600,10,91,39308
1600,10,92,39144
1600,10,93,39594
1600,10,94,39736
1600,10,95,39778
1600,10,96,39775
1600,10,97,40192
1600,10,98,40178
1600,10,99,40859
1600,10,100,41096
,,,
1600,11,0,3200
1600,11,1,3131
1600,11,2,3298
1600,11,3,3548
1600,11,4,3586
1600,11,5,3827
1600,11,6,4055
1600,11,7,4238
1600,11,8,4630
1600,11,9,4913
1600,11,10,5173
1600,11,11,5811
1600,11,12,6483
1600,11,13,7156
1600,11,14,7804
1600,11,15,9047
1600,11,16,9896
1600,11,17,10971
1600,11,18,12054
1600,11,19,13142
1600,11,20,14465
1600,11,21,15944
1600,11,22,17268
1600,11,23,18720
1600,11,24,20118
1600,11,25,21080
1600,11,26,21970
1600,11,27,22829
1600,11,28,23749
1600,11,29,24965
1600,11,30,25834
1600,11,31,26501
1600,11,32,27367
1600,11,33,28131
1600,11,34,28513
1600,11,35,28727
1600,11,36,29577
1600,11,37,29979
1600,11,38,30635
1600,11,39,30949
1600,11,40,30539
1600,11,41,30849
1600,11,42,31223
1600,11,43,31965
1600,11,44,31924
1600,11,45,32366
1600,11,46,31995
1600,11,47,32232
1600,11,48,32442
1600,11,49,32533
1600,11,50,32937
1600,11,51,32783
1600,11,52,32828
1600,11,53,33046
1600,11,54,33297
1600,11,55,33483
1600,11,56,33306
1600,11,57,33424
1600,11,58,33948
1600,11,59,34172
1600,11,60,34431
1600,11,61,34285
1600,11,62,34045
1600,11,63,34727
1600,11,64,34816
1600,11,65,35448
1600,11,66,35535
1600,11,67,35497
1600,11,68,35881
1600,11,69,35877
1600,11,70,36208
1600,11,71,36255
1600,11,72,36239
1600,11,73,36723
1600,11,74,37170
1600,11,75,36979
1600,11,76,37262
1600,11,77,37318
1600,11,78,37008
1600,11,79,37175
1600,11,80,37275
1600,11,81,36709
1600,11,82,36715
1600,11,83,37169
1600,11,84,37767
1600,11,85,38165
1600,11,86,37977
1600,11,87,38233
1600,11,88,38310
1600,11,89,38690
1600,11,90,38794
1600,11,91,39202
1600,11,92,39373
1600,11,93,38976
1600,11,94,38913
1600,11,95,38935
1600,11,96,39730
1600,11,97,40381
1600,11,98,40987
1600,11,99,40595
1600,11,100,41007
,,,
1600,12,0,3200
1600,12,1,3169
1600,12,2,3352
1600,12,3,3758
1600,12,4,3926
1600,12,5,4239
1600,12,6,4723
1600,12,7,5207
1600,12,8,5451
1600,12,9,5895
1600,12,10,6486
1600,12,11,7019
1600,12,12,7970
1600,12,13,8945
1600,12,14,9948
1600,12,15,10524
1600,12,16,11436
1600,12,17,12451
1600,12,18,13616
1600,12,19,15160
1600,12,20,16410
1600,12,21,17631
1600,12,22,18992
1600,12,23,20760
1600,12,24,22074
1600,12,25,23435
1600,12,26,24184
1600,12,27,25340
1600,12,28,26885
1600,12,29,27360
1600,12,30,27806
1600,12,31,28583
1600,12,32,28956
1600,12,33,28703
1600,12,34,29252
1600,12,35,30137
1600,12,36,30183
1600,12,37,30474
1600,12,38,30779
1600,12,39,31229
1600,12,40,31681
1600,12,41,32391
1600,12,42,32231
1600,12,43,31961
1600,12,44,32331
1600,12,45,32002
1600,12,46,32884
1600,12,47,32558
1600,12,48,32585
1600,12,49,33181
1600,12,50,33575
1600,12,51,33422
1600,12,52,33646
1600,12,53,33425
1600,12,54,33971
1600,12,55,33661
1600,12,56,33656
1600,12,57,33565
1600,12,58,34205
1600,12,59,34393
1600,12,60,34417
1600,12,61,35161
1600,12,62,35057
1600,12,63,34825
1600,12,64,34498
1600,12,65,34635
1600,12,66,34902
1600,12,67,35267
1600,12,68,35631
1600,12,69,35793
1600,12,70,35791
1600,12,71,35958
1600,12,72,36200
1600,12,73,36673
1600,12,74,36713
1600,12,75,36847
1600,12,76,36356
1600,12,77,36854
1600,12,78,37099
1600,12,79,37172
1600,12,80,37828
1600,12,81,38266
1600,12,82,38047
1600,12,83,38221
1600,12,84,38083
1600,12,85,38083
1600,12,86,38280
1600,12,87,38343
1600,12,88,39060
1600,12,89,39417
1600,12,90,39194
1600,12,91,39470
1600,12,92,39148
1600,12,93,39389
1600,12,94,39420
1600,12,95,40124
1600,12,96,40175
1600,12,97,40384
1600,12,98,40534
1600,12,99,40594
1600,12,100,40469
,,,
1600,13,0,3200
1600,13,1,3233
1600,13,2,3379
1600,13,3,3485
1600,13,4,3497
1600,13,5,3809
1600,13,6,3991
1600,13,7,4456
1600,13,8,4710
1600,13,9,4948
1600,13,10,5385
1600,13,11,5673
1600,13,12,6296
1600,13,13,6885
1600,13,14,7451
1600,13,15,8257
1600,13,16,9138
1600,13,17,10069
1600,13,18,11151
1600,13,19,12221
1600,13,20,13269
1600,13,21,15249
1600,13,22,16260
1600,13,23,17676
1600,13,24,19040
1600,13,25,20843
1600,13,26,21693
1600,13,27,22804
1600,13,28,24090
1600,13,29,24877
1600,13,30,25918
1600,13,31,27092
1600,13,32,27226
1600,13,33,28154
1600,13,34,28593
1600,13,35,28670
1600,13,36,28945
1600,13,37,30249
1600,13,38,29690
1600,13,39,30179
1600,13,40,30569
1600,13,41,31208
1600,13,42,31427
1600,13,43,31360
1600,13,44,31754
1600,13,45,32054
1600,13,46,32656
1600,13,47,32108
1600,13,48,32367
1600,13,49,32740
1600,13,50,32790
1600,13,51,32958
1600,13,52,32899
1600,13,53,32943
1600,13,54,33342
1600,13,55,33772
1600,13,56,33835
1600,13,57,33982
1600,13,58,34286
1600,13,59,34651
1600,13,60,35045
1600,13,61,35233
1600,13,62,35114
1600,13,63,35239
1600,13,64,35220
1600,13,65,35734
1600,13,66,35939
1600,13,67,35649
1600,13,68,36310
1600,13,69,36575
1600,13,70,36601
1600,13,71,36475
1600,13,72,36968
1600,13,73,36989
1600,13,74,36625
1600,13,75,36814
1600,13,76,37443
