a,gen,avg_num_dd,avg_num_dwt,avg_num_d_alleles,avg_d_fitness,avg_popsize,num_replicates
0.1,61,5095.48,1730.04,11921,6229.7352,25797.67,100
0.1,62,5160.08,1721.47,12041.63,6295.9038,25845.17,100
0.1,63,5219.6,1735.29,12174.49,6365.9898,25821.5,100
0.1,64,5297.24,1741.53,12336.01,6452.4618,25856.51,100
0.1,65,5361.88,1737.39,12461.15,6520.5342,25876.46,100
0.1,66,5411.83,1735.21,12558.87,6573.5646,25864.09,100
0.1,67,5480.71,1735.76,12697.18,6648.186,25851.27,100
0.1,68,5535.36,1748.2,12818.92,6712.4328,25859.86,100
0.1,69,5602.41,1747.12,12951.94,6784.3932,25891.1,100
0.1,70,5676.42,1741.26,13094.1,6861.8628,25912.26,100
0.1,71,5727.98,1735.79,13191.75,6915.2502,25901.77,100
0.1,72,5807.26,1741.88,13356.4,7003.4304,25916.61,100
0.1,73,5855.69,1745.72,13457.1,7057.3476,25925.46,100
0.1,74,5926.8,1744.18,13597.78,7133.4996,25954.66,100
0.1,75,5983.31,1744.7,13711.32,7194.7488,25960.24,100
0.1,76,6041.41,1743.07,13825.89,7256.8122,25971.95,100
0.1,77,6124.55,1739.48,13988.58,7345.0956,25983.87,100
0.1,78,6174.42,1740.66,14089.5,7399.4508,25949.87,100
0.1,79,6226.97,1745.31,14199.25,7458.1578,25971.59,100
0.1,80,6292.79,1744.84,14330.42,7529.046,25987.67,100
0.1,81,6354.54,1739.08,14448.16,7593.3168,25996.38,100
0.1,82,6414.36,1738.3,14567.02,7657.5948,26009.55,100
0.1,83,6469.63,1738.66,14677.92,7717.4376,26042.92,100
0.1,84,6546.11,1750.18,14842.4,7804.8744,26049.95,100
0.1,85,6626.26,1754.24,15006.76,7893.1416,26087.81,100
0.1,86,6687.23,1746.89,15121.35,7955.9022,26115.56,100
0.1,87,6729.14,1747.26,15205.54,8001.3204,26041.25,100
0.1,88,6803.89,1746.58,15354.36,8081.7648,26059.08,100
0.1,89,6867.58,1741.91,15477.07,8148.5886,26077,100
0.1,90,6920.24,1741.92,15582.4,8205.4656,26079.56,100
0.1,91,6986.54,1726.62,15699.7,8270.6436,26096.03,100
0.1,92,7065.64,1733.53,15864.81,8358.9738,26119.44,100
0.1,93,7119.54,1730.05,15969.13,8415.7242,26087.58,100
0.1,94,7178.93,1735.68,16093.54,8482.23,26092.68,100
0.1,95,7243.05,1744.44,16230.54,8555.1588,26120.74,100
0.1,96,7309.02,1747.42,16365.46,8627.658,26121.37,100
0.1,97,7372.2,1743.3,16487.7,8694.162,26123.82,100
0.1,98,7445.27,1742.37,16632.91,8772.687,26145.19,100
0.1,99,7479.15,1749.35,16707.65,8812.209,26156.6,100
0.1,100,7537.42,1752.36,16827.2,8876.4048,26148.13,100
