a,gen,avg_num_dd,avg_num_dwt,avg_num_d_alleles,avg_d_fitness,avg_popsize,num_replicates
0.0662,-1,1839.72,0,3679.44,1986.8976,27807.35,100
0.0662,0,1493.56,670.89,3658.01,1894.8186,26789.24,100
0.0662,1,1347.02,906.6,3600.64,1835.5536,26251.61,100
0.0662,2,1250.7,1043.12,3544.52,1788.8663999999999,25927.17,100
0.0662,3,1185.64,1151.38,3522.66,1764.0708,25731.65,100
0.0662,4,1138.75,1229.88,3507.38,1746.3996,25586.18,100
0.0662,5,1097.49,1287.55,3482.53,1726.0602,25459.29,100
0.0662,6,1068.62,1336.8,3474.04,1715.5656,25439.37,100
0.0662,7,1047.08,1391.08,3485.24,1715.1,25422.71,100
0.0662,8,1033.4,1434.38,3501.18,1718.5116,25405.18,100
0.0662,9,1020.96,1458.01,3499.93,1715.001,25377.76,100
0.0662,10,1002.18,1497.48,3501.84,1711.296,25354.44,100
0.0662,11,978.12,1514.03,3470.27,1692.2622,25306.69,100
0.0662,12,962.8,1533.27,3458.87,1683.7974,25265.23,100
0.0662,13,955.69,1549.45,3460.83,1682.9142,25250.33,100
0.0662,14,949.26,1565.48,3464,1682.7024,25241.86,100
0.0662,15,936.83,1578.41,3452.07,1674.7086,25292.45,100
0.0662,16,930.61,1582.94,3444.16,1669.8936,25246.09,100
0.0662,17,917.64,1587.6,3422.88,1657.8432,25238.25,100
0.0662,18,907.15,1594.39,3408.69,1649.3658,25219.71,100
0.0662,19,896.79,1606.24,3399.82,1643.154,25244.51,100
0.0662,20,884.98,1617.64,3387.6,1635.1872,25245.8,100
0.0662,21,877.14,1611.24,3365.52,1624.032,25219.47,100
0.0662,22,863.43,1614.48,3341.34,1610.586,25229.39,100
0.0662,23,855.9,1618.13,3329.93,1603.9866,25216.32,100
0.0662,24,849,1619.18,3317.18,1596.9756,25219.79,100
0.0662,25,833.8,1622.06,3289.66,1581.7692,25199.24,100
0.0662,26,823.46,1615.55,3262.47,1567.8678,25202.72,100
0.0662,27,813.71,1615.23,3242.65,1557.2034,25170.11,100
0.0662,28,809.88,1610.29,3230.05,1550.9922,25204.06,100
0.0662,29,790.8,1610.84,3192.44,1530.6168,25212.65,100
0.0662,30,776.3,1600.1,3152.7,1510.446,25218.39,100
0.0662,31,760.98,1585.23,3107.19,1487.655,25156.75,100
0.0662,32,742.36,1575.4,3060.12,1463.4168,25161.94,100
0.0662,33,730.89,1556.36,3018.14,1443.0324,25192.84,100
0.0662,34,711.45,1543.01,2965.91,1416.4302,25227.89,100
0.0662,35,695.39,1521.52,2912.3,1390.0596,25203.3,100
0.0662,36,681.3,1507.3,2869.9,1368.87,25214.42,100
0.0662,37,669.52,1487.48,2826.52,1347.8232,25224.53,100
0.0662,38,654.19,1464.92,2773.3,1321.7916,25199.46,100
0.0662,39,641.42,1438.19,2721.03,1296.7734,25213.88,100
0.0662,40,624.93,1407.94,2657.8,1266.2592,25230.38,100
0.0662,41,621.66,1379.49,2622.81,1250.7786,25201.88,100
0.0662,42,603.13,1357.69,2563.95,1221.6102,25240.64,100
0.0662,43,594.26,1330.43,2518.95,1200.5814,25240.33,100
0.0662,44,583.07,1296.02,2462.16,1174.044,25225.43,100
0.0662,45,570.75,1273.28,2414.78,1151.1876,25306.33,100
0.0662,46,567.23,1241.05,2375.51,1133.8494,25335.26,100
0.0662,47,555.14,1209.65,2319.93,1107.6042,25333,100
0.0662,48,558.24,1177.6,2294.08,1097.4912,25380.83,100
0.0662,49,551.22,1139.51,2241.95,1073.9118,25359.14,100
0.0662,50,544.51,1113.59,2202.61,1055.7786,25377.41,100
0.0662,51,538.02,1077.75,2153.79,1033.7166,25375.6,100
0.0662,52,534.65,1040.14,2109.44,1014.2808,25393.02,100
0.0662,53,528.22,1009.74,2066.18,994.5684,25397.85,100
0.0662,54,533.2525252525253,986.959595959596,2053.4646464646466,990.4357575757575,25414.121212121212,99
0.0662,55,528.0909090909091,966.9090909090909,2023.090909090909,976.4399999999999,25439.78787878788,99
0.0662,56,536.4949494949495,927.959595959596,2000.949494949495,969.1575757575757,25451.545454545456,99
0.0662,57,533.8585858585859,898.7373737373738,1966.4545454545455,954.0369696969697,25460.78787878788,99
0.0662,58,537.6868686868687,872.9191919191919,1948.2929292929293,947.3278787878788,25438.454545454544,99
0.0662,59,533.5858585858585,846.6767676767677,1913.8484848484848,931.8769696969697,25464.828282828283,99
0.0662,60,533.6969696969697,821.7070707070707,1889.1010101010102,921.509696969697,25475.76767676768,99
0.0662,61,542.9285714285714,804.6734693877551,1890.530612244898,924.3257142857143,25492.071428571428,98
0.0662,62,545.8061224489796,781.1530612244898,1872.765306122449,917.5548979591837,25511.5,98
0.0662,63,547.765306122449,758.7448979591836,1854.2755102040817,910.259387755102,25519.285714285714,98
0.0662,64,553.7551020408164,739.0714285714286,1846.5816326530612,908.4655102040816,25523.755102040817,98
0.0662,65,557.3367346938776,717.030612244898,1831.704081632653,903.0765306122449,25544.714285714286,98
0.0662,66,565.5204081632653,694.7857142857143,1825.8265306122448,902.5720408163265,25538.938775510203,98
0.0662,67,565.969387755102,672.6836734693877,1804.6224489795918,893.7740816326531,25518.469387755104,98
0.0662,68,577.1649484536083,664.3917525773196,1818.721649484536,902.3826804123711,25552.628865979383,97
0.0662,69,583.65625,652.0625,1819.375,904.215,25552.041666666668,96
0.0662,70,595.71875,635.625,1827.0625,910.33875,25590.260416666668,96
0.0662,71,615.968085106383,646.9042553191489,1878.840425531915,936.9453191489362,25616.478723404256,94
0.0662,72,629.2150537634409,632.8494623655914,1891.279569892473,945.3490322580645,25589.795698924732,93
0.0662,73,659.0333333333333,641.3111111111111,1959.3777777777777,981.1066666666667,25606.922222222223,90
0.0662,74,684.7977528089888,635.561797752809,2005.1573033707866,1006.5175280898876,25613.14606741573,89
0.0662,75,704.2528735632184,641.264367816092,2049.770114942529,1029.9241379310345,25633.402298850575,87
0.0662,76,736.7738095238095,653.6785714285714,2127.2261904761904,1070.2607142857144,25647.619047619046,84
0.0662,77,778.0246913580247,665.1234567901234,2221.1728395061727,1119.6185185185186,25670.79012345679,81
0.0662,78,799.7875,654.675,2254.25,1138.734,25643.75,80
0.0662,79,832.0128205128206,665.4230769230769,2329.448717948718,1178.0515384615385,25644.153846153848,78
0.0662,80,840.0897435897435,651.8846153846154,2332.0641025641025,1181.0884615384616,25620.833333333332,78
0.0662,81,879.0133333333333,667.04,2425.0666666666666,1229.4912,25589.52,75
0.0662,82,971.927536231884,713.5797101449275,2657.4347826086955,1349.3852173913044,25559.057971014492,69
0.0662,83,1049.9538461538461,750.5230769230769,2850.4307692307693,1449.1698461538463,25589.092307692306,65
0.0662,84,1071.34375,756.875,2899.5625,1474.93875,25567.328125,64
0.0662,85,1106.6666666666667,758.7936507936508,2972.126984126984,1513.8933333333334,25655.079365079364,63
0.0662,86,1163.2131147540983,779.1803278688525,3105.6065573770493,1583.5259016393443,25689.55737704918,61
0.0662,87,1190.15,782.7,3163,1614.096,25645.483333333334,60
0.0662,88,1286.4035087719299,804.0175438596491,3376.8245614035086,1727.003157894737,25594.98245614035,57
0.0662,89,1303.280701754386,801.1754385964912,3407.7368421052633,1744.036842105263,25597.929824561405,57
0.0662,90,1343.5714285714287,810.1071428571429,3497.25,1791.3021428571428,25608.053571428572,56
0.0662,91,1438.433962264151,844.6415094339623,3721.509433962264,1908.2581132075472,25624.150943396227,53
0.0662,92,1522.9411764705883,867.2549019607843,3913.1372549019607,2009.0235294117647,25574.56862745098,51
0.0662,93,1562.2,882.28,4006.68,2057.7336,25614.16,50
0.0662,94,1618.408163265306,894.4081632653061,4131.224489795918,2123.532244897959,25624.20408163265,49
0.0662,95,1619.0816326530612,893.204081632653,4131.367346938776,2123.7538775510207,25587.714285714286,49
