a,sigma,k,u_hat,delta,outcome
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.525714286,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.542653061,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.559591837,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.576530612,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.593469388,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.610408163,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.627346939,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.644285714,0.01,0.2,0.4,0.0006,increase
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.016755556,0.01,0.2,0.4,-0.000363911,decrease
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.66122449,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
0.678163265,0.01,0.2,0.4,0.0006,increase
