0.0721,0,58,6808,0.134775,92,38,16
0.0721,0,59,6946,0.137143,119,50,19
0.0721,0,60,7039,0.140124,109,51,7
0.0721,0,61,7286,0.143753,84,37,10
0.0721,0,62,7403,0.146102,94,40,14
0.0721,0,63,7620,0.148001,96,46,4
0.0721,0,64,7756,0.15215,61,28,5
0.0721,0,65,7754,0.151504,98,44,10
0.0721,0,66,7732,0.151033,96,46,4
0.0721,0,67,7511,0.150811,103,47,9
0.0721,0,68,7575,0.152427,100,44,12
0.0721,0,69,7669,0.157042,116,55,6
0.0721,0,70,7798,0.157478,100,48,4
0.0721,0,71,8425,0.167642,78,35,8
0.0721,0,72,8576,0.171082,92,45,2
0.0721,0,73,8764,0.173195,113,56,1
0.0721,0,74,8680,0.172833,127,62,3
0.0721,0,75,9054,0.176712,120,57,6
0.0721,0,76,9370,0.181582,124,60,4
0.0721,0,77,9590,0.183183,80,40,0
0.0721,0,78,9462,0.18438,88,42,4
0.0721,0,79,9407,0.184784,90,44,2
0.0721,0,80,9615,0.18887,99,48,3
0.0721,0,81,9677,0.189961,89,42,5
0.0721,0,82,9770,0.188676,99,49,1
0.0721,0,83,10037,0.192243,78,39,0
0.0721,0,84,10483,0.198166,106,51,4
0.0721,0,85,10204,0.194956,115,56,3
0.0721,0,86,10270,0.198224,101,48,5
0.0721,0,87,10462,0.203248,104,52,0
0.0721,0,88,11020,0.211322,98,47,4
0.0721,0,89,10703,0.206765,148,73,2
0.0721,0,90,10936,0.211905,123,59,5
0.0721,0,91,11087,0.213187,138,65,8
0.0721,0,92,11094,0.216418,104,52,0
0.0721,0,93,11327,0.220627,93,45,3
0.0721,0,94,10713,0.210034,96,47,2
0.0721,0,95,11098,0.216622,145,72,1
0.0721,0,96,11603,0.222809,118,59,0
0.0721,0,97,11753,0.225932,133,66,1
0.0721,0,98,11752,0.224635,96,48,0
0.0721,0,99,12238,0.231965,119,58,3
0.0721,0,100,12253,0.230129,102,50,2
0.0721,1,0,3702,0.071811,106,53,0
0.0721,1,1,3945,0.0763647,140,70,0
0.0721,1,2,3888,0.0759761,99,48,3
0.0721,1,3,3992,0.0775989,69,30,9
0.0721,1,4,3963,0.0765324,101,48,5
0.0721,1,5,4074,0.0797073,105,51,3
0.0721,1,6,4033,0.0792899,73,31,11
0.0721,1,7,3963,0.0772334,59,22,15
0.0721,1,8,3864,0.0754275,122,53,16
0.0721,1,9,3752,0.0729819,87,38,11
0.0721,1,10,3732,0.0731793,91,41,9
0.0721,1,11,3889,0.0759659,84,38,8
0.0721,1,12,3995,0.0783579,81,38,5
0.0721,1,13,4023,0.0800151,78,34,10
0.0721,1,14,4051,0.0807938,61,23,15
0.0721,1,15,3977,0.0796579,72,26,20
0.0721,1,16,3941,0.0776185,78,36,6
0.0721,1,17,4118,0.0811557,80,33,14
0.0721,1,18,4122,0.0820658,83,36,11
0.0721,1,19,3960,0.0790798,45,16,13
0.0721,1,20,4217,0.0831755,108,48,12
0.0721,1,21,4372,0.0858265,77,33,11
0.0721,1,22,4331,0.0844776,85,35,15
0.0721,1,23,4314,0.0832851,70,27,16
0.0721,1,24,4349,0.0850078,84,36,12
0.0721,1,25,4577,0.0891751,52,21,10
0.0721,1,26,4665,0.0914706,67,29,9
0.0721,1,27,4876,0.0949414,108,45,18
0.0721,1,28,4941,0.0962783,88,33,22
0.0721,1,29,4806,0.0967469,69,31,7
0.0721,1,30,4933,0.0996928,100,45,10
0.0721,1,31,5168,0.101616,79,30,19
0.0721,1,32,5179,0.101873,96,44,8
0.0721,1,33,5089,0.10002,81,33,15
0.0721,1,34,5385,0.105626,121,54,13
0.0721,1,35,5394,0.104836,92,43,6
0.0721,1,36,5307,0.103414,106,47,12
0.0721,1,37,5361,0.105171,80,36,8
0.0721,1,38,5546,0.109406,126,59,8
0.0721,1,39,5548,0.109718,93,41,11
0.0721,1,40,5539,0.108697,102,42,18
0.0721,1,41,5611,0.11176,90,41,8
0.0721,1,42,5698,0.113087,72,33,6
0.0721,1,43,5783,0.114153,63,23,17
0.0721,1,44,5854,0.1155,124,55,14
0.0721,1,45,5958,0.11586,64,30,4
0.0721,1,46,6110,0.118186,61,29,3
0.0721,1,47,5791,0.114992,100,47,6
0.0721,1,48,5970,0.117877,97,46,5
0.0721,1,49,6386,0.125738,78,33,12
0.0721,1,50,6594,0.129538,71,31,9
0.0721,1,51,6511,0.128195,113,54,5
0.0721,1,52,6622,0.131975,71,32,7
0.0721,1,53,6665,0.132637,69,33,3
0.0721,1,54,6757,0.133285,79,36,7
0.0721,1,55,7019,0.136812,108,52,4
0.0721,1,56,7133,0.139726,73,36,1
0.0721,1,57,7129,0.142091,73,33,7
0.0721,1,58,7104,0.143602,83,39,5
0.0721,1,59,7558,0.149948,168,82,4
0.0721,1,60,7814,0.154641,146,68,10
0.0721,1,61,7348,0.146632,104,49,6
0.0721,1,62,7724,0.153437,130,63,4
0.0721,1,63,7765,0.154953,92,45,2
0.0721,1,64,7845,0.15526,131,60,11
0.0721,1,65,8123,0.158863,112,52,8
0.0721,1,66,8401,0.164069,97,44,9
0.0721,1,67,8438,0.164792,105,49,7
0.0721,1,68,8732,0.169705,152,72,8
0.0721,1,69,8770,0.170709,86,42,2
0.0721,1,70,9258,0.18087,99,47,5
0.0721,1,71,9536,0.185331,97,47,3
0.0721,1,72,9581,0.185212,140,68,4
0.0721,1,73,9770,0.189172,150,73,4
0.0721,1,74,9793,0.192616,95,46,3
0.0721,1,75,9901,0.193085,81,40,1
0.0721,1,76,10399,0.202789,145,71,3
0.0721,1,77,10383,0.203023,114,56,2
0.0721,1,78,10804,0.209364,98,49,0
0.0721,1,79,10734,0.208249,107,53,1
0.0721,1,80,10656,0.207946,130,65,0
0.0721,1,81,10611,0.204711,148,73,2
0.0721,1,82,10954,0.214247,110,53,4
0.0721,1,83,11531,0.223972,82,39,4
0.0721,1,84,11604,0.228749,118,58,2
0.0721,1,85,11245,0.22043,100,49,2
0.0721,1,86,11759,0.230551,155,73,9
0.0721,1,87,11871,0.229179,146,71,4
0.0721,1,88,12114,0.233825,100,50,0
0.0721,1,89,12068,0.23474,119,59,1
0.0721,1,90,12423,0.240597,95,47,1
0.0721,1,91,12506,0.243801,111,54,3
0.0721,1,92,12577,0.242219,120,60,0
0.0721,1,93,12679,0.244033,143,70,3
0.0721,1,94,12538,0.244577,140,69,2
0.0721,1,95,13135,0.256213,61,30,1
0.0721,1,96,13053,0.253446,124,62,0
0.0721,1,97,13092,0.255006,133,66,1
0.0721,1,98,12983,0.251628,98,49,0
0.0721,1,99,13639,0.25987,100,50,0
0.0721,1,100,13288,0.260416,99,49,1
0.0721,2,0,3716,0.0708214,96,48,0
0.0721,2,1,3686,0.0708873,136,67,2
0.0721,2,2,3535,0.0679468,112,53,6
0.0721,2,3,3616,0.0707965,91,43,5
0.0721,2,4,3582,0.0693756,85,38,9
0.0721,2,5,3721,0.0735143,107,46,15
0.0721,2,6,3810,0.0744781,106,47,12
0.0721,2,7,4041,0.0782624,101,43,15
0.0721,2,8,3973,0.0773499,94,35,24
0.0721,2,9,4080,0.0786461,112,43,26
0.0721,2,10,3958,0.0776901,70,27,16
0.0721,2,11,3943,0.0785458,143,61,21
0.0721,2,12,4001,0.0781445,82,30,22
0.0721,2,13,4029,0.0796875,77,27,23
0.0721,2,14,4124,0.0798327,56,22,12
0.0721,2,15,4037,0.0791289,61,27,7
0.0721,2,16,4011,0.0785546,53,21,11
0.0721,2,17,4018,0.079263,81,30,21
0.0721,2,18,4082,0.0801178,74,27,20
0.0721,2,19,3992,0.0787253,77,31,15
0.0721,2,20,3965,0.0775778,104,44,16
0.0721,2,21,3942,0.0777147,63,25,13
0.0721,2,22,3966,0.0783175,54,17,20
0.0721,2,23,4022,0.0798301,84,35,14
0.0721,2,24,3925,0.0781157,61,24,13
0.0721,2,25,3997,0.0813092,47,19,9
0.0721,2,26,3987,0.0797975,51,17,17
0.0721,2,27,4094,0.081531,95,39,17
0.0721,2,28,3901,0.0775886,70,28,14
0.0721,2,29,3974,0.0782068,52,21,10
0.0721,2,30,4027,0.0783463,61,26,9
0.0721,2,31,4058,0.0800237,33,8,17
0.0721,2,32,3938,0.0792833,57,18,21
0.0721,2,33,3996,0.0795636,77,26,25
0.0721,2,34,4139,0.0813995,53,13,27
0.0721,2,35,4134,0.0822883,82,29,24
0.0721,2,36,3861,0.0774058,73,25,23
0.0721,2,37,3776,0.0755653,56,21,14
0.0721,2,38,3939,0.0783881,49,17,15
0.0721,2,39,3990,0.0803723,53,17,19
0.0721,2,40,3923,0.0787214,76,30,16
0.0721,2,41,3935,0.0792261,48,12,24
0.0721,2,42,3891,0.0776647,48,13,22
0.0721,2,43,3854,0.0773958,75,31,13
0.0721,2,44,3736,0.0751257,76,27,22
0.0721,2,45,3764,0.0755095,76,30,16
0.0721,2,46,3742,0.0743848,96,34,28
0.0721,2,47,3673,0.0733602,44,13,18
0.0721,2,48,3750,0.075033,80,25,30
0.0721,2,49,3743,0.0737479,47,16,15
0.0721,2,50,3971,0.0772959,81,29,23
0.0721,2,51,3817,0.0752059,79,34,11
0.0721,2,52,3890,0.0759677,42,15,12
0.0721,2,53,3852,0.0765775,68,25,18
0.0721,2,54,3855,0.0760115,47,13,21
0.0721,2,55,4001,0.0784818,107,44,19
0.0721,2,56,4028,0.0791107,78,32,14
0.0721,2,57,3725,0.0743958,56,18,20
0.0721,2,58,3880,0.0771249,65,22,21
0.0721,2,59,3889,0.0778423,53,19,15
0.0721,2,60,3878,0.0767465,116,52,12
0.0721,2,61,3956,0.0789148,68,19,30
0.0721,2,62,3859,0.0778369,56,19,18
0.0721,2,63,3823,0.0758893,58,25,8
0.0721,2,64,3689,0.073305,42,18,6
0.0721,2,65,3789,0.0742155,67,25,17
0.0721,2,66,3864,0.0770028,72,25,22
0.0721,2,67,3794,0.0760656,73,27,19
0.0721,2,68,3654,0.0743893,49,16,17
0.0721,2,69,3677,0.0730288,73,32,9
0.0721,2,70,3774,0.0742504,29,6,17
0.0721,2,71,3873,0.0752653,48,16,16
0.0721,2,72,3740,0.0744397,82,34,14
0.0721,2,73,3678,0.0731242,74,30,14
0.0721,2,74,3718,0.0741435,50,20,10
0.0721,2,75,3754,0.0740434,97,39,19
0.0721,2,76,3576,0.0708371,60,24,12
0.0721,2,77,3559,0.0702943,70,26,18
0.0721,2,78,3563,0.0705433,47,14,19
0.0721,2,79,3454,0.0687774,73,25,23
0.0721,2,80,3376,0.0674795,48,19,10
0.0721,2,81,3370,0.0660344,80,32,16
0.0721,2,82,3440,0.0684386,51,14,23
0.0721,2,83,3564,0.0713971,66,22,22
0.0721,2,84,3585,0.0718956,55,21,13
0.0721,2,85,3536,0.0702954,85,27,31
0.0721,2,86,3622,0.0727222,58,21,16
0.0721,2,87,3637,0.0726789,54,20,14
0.0721,2,88,3589,0.0714485,75,21,33
0.0721,2,89,3452,0.0691229,52,21,10
0.0721,2,90,3453,0.0686126,55,19,17
0.0721,2,91,3510,0.0700739,94,31,32
0.0721,2,92,3393,0.0681325,68,26,16
0.0721,2,93,3362,0.0674315,55,18,19
0.0721,2,94,3385,0.0672855,50,15,20
0.0721,2,95,3259,0.0644759,31,8,15
0.0721,2,96,3238,0.0644917,49,14,21
0.0721,2,97,3148,0.062103,51,17,17
0.0721,2,98,3090,0.0619164,59,24,11
0.0721,2,99,3123,0.0615976,55,11,33
0.0721,2,100,3120,0.0612341,62,21,20
0.0721,3,0,3438,0.0681062,98,49,0
0.0721,3,1,3636,0.0701308,141,67,7
0.0721,3,2,3886,0.0738587,121,59,3
0.0721,3,3,3640,0.0693994,58,21,16
0.0721,3,4,3478,0.0673066,76,32,12
0.0721,3,5,3406,0.0674215,72,31,10
0.0721,3,6,3434,0.0687267,94,43,8
0.0721,3,7,3560,0.0702031,122,53,16
0.0721,3,8,3389,0.0666418,98,42,14
0.0721,3,9,3457,0.0683229,97,37,23
0.0721,3,10,3532,0.0694373,102,42,18
0.0721,3,11,3427,0.0680095,65,24,17
0.0721,3,12,3520,0.0685385,81,33,15
0.0721,3,13,3469,0.0683278,64,23,18
0.0721,3,14,3420,0.0678275,57,23,11
0.0721,3,15,3427,0.0675324,81,29,23
0.0721,3,16,3573,0.0702296,96,36,24
0.0721,3,17,3599,0.0721242,55,21,13
0.0721,3,18,3544,0.0708602,35,13,9
0.0721,3,19,3514,0.0701285,52,19,14
0.0721,3,20,3672,0.0729759,74,27,20
0.0721,3,21,3667,0.0723046,92,38,16
0.0721,3,22,3701,0.0737163,70,27,16
0.0721,3,23,3658,0.0724385,90,30,30
0.0721,3,24,3611,0.0716212,76,24,28
0.0721,3,25,3642,0.0716337,45,14,17
0.0721,3,26,3640,0.0718657,71,27,17
0.0721,3,27,3730,0.0743057,91,38,15
0.0721,3,28,3764,0.0752499,70,24,22
0.0721,3,29,3859,0.077143,84,36,12
0.0721,3,30,3828,0.076061,66,24,18
0.0721,3,31,3926,0.0779835,79,33,13
0.0721,3,32,3743,0.0747703,78,28,22
0.0721,3,33,3752,0.0743441,95,40,15
0.0721,3,34,3539,0.0699877,72,26,20
0.0721,3,35,3581,0.0700509,91,34,23
0.0721,3,36,3547,0.0699523,95,32,31
0.0721,3,37,3572,0.0710337,52,20,12
0.0721,3,38,3611,0.0717493,61,21,19
0.0721,3,39,3465,0.0689388,51,14,23
0.0721,3,40,3532,0.0704371,57,19,19
0.0721,3,41,3524,0.0709826,69,24,21
0.0721,3,42,3506,0.0697434,68,21,26
0.0721,3,43,3815,0.0752822,79,28,23
0.0721,3,44,3779,0.0748969,99,35,29
0.0721,3,45,3780,0.0756817,80,31,18
0.0721,3,46,3680,0.0741129,70,26,18
0.0721,3,47,3765,0.0757911,48,16,16
0.0721,3,48,3998,0.0789401,64,24,16
0.0721,3,49,4145,0.0826422,47,16,15
0.0721,3,50,4177,0.0825592,63,21,21
0.0721,3,51,4115,0.081308,102,38,26
0.0721,3,52,4088,0.0809088,64,21,22
0.0721,3,53,3946,0.0790022,66,21,24
0.0721,3,54,4093,0.0810463,88,29,30
0.0721,3,55,3996,0.0783437,69,20,29
0.0721,3,56,4002,0.0782282,73,28,17
0.0721,3,57,4124,0.0812579,48,9,30
0.0721,3,58,4130,0.0818373,83,36,11
0.0721,3,59,4368,0.0862934,87,29,29
0.0721,3,60,4223,0.0833959,56,23,10
0.0721,3,61,4356,0.0865419,77,33,11
0.0721,3,62,4368,0.087005,86,37,12
0.0721,3,63,4362,0.0864721,100,43,14
0.0721,3,64,4668,0.0911932,106,45,16
0.0721,3,65,4786,0.0936852,64,26,12
0.0721,3,66,4970,0.0966851,120,51,18
0.0721,3,67,4875,0.0957121,78,35,8
0.0721,3,68,5205,0.102598,100,46,8
0.0721,3,69,5228,0.103969,73,26,21
0.0721,3,70,5102,0.101763,71,30,11
0.0721,3,71,5356,0.10657,66,29,8
0.0721,3,72,5442,0.107358,33,11,11
0.0721,3,73,5504,0.109393,102,45,12
0.0721,3,74,5675,0.112801,74,32,10
0.0721,3,75,5606,0.113257,106,47,12
0.0721,3,76,5559,0.11134,114,55,4
0.0721,3,77,5699,0.11483,85,41,3
0.0721,3,78,5613,0.112733,109,48,13
0.0721,3,79,5690,0.114225,70,31,8
0.0721,3,80,5786,0.115609,93,40,13
0.0721,3,81,5841,0.11752,86,38,10
0.0721,3,82,6079,0.122388,128,59,10
0.0721,3,83,6180,0.122328,86,35,16
0.0721,3,84,6300,0.125025,99,49,1
0.0721,3,85,6473,0.127647,66,29,8
0.0721,3,86,6884,0.133644,87,37,13
0.0721,3,87,6795,0.133016,130,64,2
0.0721,3,88,7003,0.136735,142,68,6
0.0721,3,89,6883,0.134135,110,52,6
0.0721,3,90,7202,0.139379,98,46,6
0.0721,3,91,7136,0.139174,94,47,0
0.0721,3,92,7170,0.141415,112,55,2
0.0721,3,93,7355,0.145667,113,54,5
0.0721,3,94,7605,0.148942,105,48,9
0.0721,3,95,7657,0.150734,103,50,3
0.0721,3,96,7750,0.153259,146,69,8
0.0721,3,97,8121,0.158731,116,53,10
0.0721,3,98,8275,0.161024,90,41,8
0.0721,3,99,8388,0.164277,100,47,6
0.0721,3,100,8630,0.168647,88,41,6
0.0721,4,0,3868,0.0748134,88,44,0
0.0721,4,1,3918,0.0763653,118,59,0
0.0721,4,2,3996,0.0771667,118,56,6
0.0721,4,3,3997,0.0779325,88,40,8
0.0721,4,4,3905,0.0769731,55,24,7
0.0721,4,5,4241,0.0835566,82,39,4
0.0721,4,6,4155,0.0820595,106,46,14
0.0721,4,7,4001,0.0787257,85,38,9
0.0721,4,8,4155,0.0818139,88,42,4
0.0721,4,9,4222,0.0837565,108,49,10
0.0721,4,10,4277,0.0852298,129,57,15
0.0721,4,11,4522,0.0888374,133,59,15
0.0721,4,12,4344,0.0853304,118,54,10
0.0721,4,13,4158,0.0825393,45,21,3
0.0721,4,14,4383,0.08721,127,52,23
0.0721,4,15,4535,0.089834,96,39,18
0.0721,4,16,4539,0.0896504,85,39,7
0.0721,4,17,4398,0.0884411,63,28,7
0.0721,4,18,4539,0.0905337,96,43,10
0.0721,4,19,4279,0.0857859,78,32,14
0.0721,4,20,4368,0.0878061,57,26,5
0.0721,4,21,4453,0.0883602,77,30,17
0.0721,4,22,4373,0.0866558,76,30,16
0.0721,4,23,4624,0.0919102,59,26,7
0.0721,4,24,4748,0.0943186,71,27,17
0.0721,4,25,4761,0.095814,61,23,15
0.0721,4,26,4752,0.0950742,62,18,26
0.0721,4,27,4635,0.0917785,68,29,10
0.0721,4,28,4646,0.0920255,93,40,13
0.0721,4,29,4881,0.0965884,79,36,7
0.0721,4,30,4862,0.0981627,70,26,18
0.0721,4,31,4832,0.0968143,98,43,12
0.0721,4,32,5083,0.101078,88,38,12
0.0721,4,33,4899,0.0979212,61,22,17
0.0721,4,34,5345,0.106212,85,36,13
0.0721,4,35,5537,0.109953,72,28,16
0.0721,4,36,5299,0.105942,92,40,12
0.0721,4,37,5368,0.109457,69,30,9
0.0721,4,38,5745,0.114033,75,33,9
0.0721,4,39,5990,0.116924,68,25,18
0.0721,4,40,6139,0.117045,95,40,15
0.0721,4,41,5935,0.11477,101,47,7
0.0721,4,42,6085,0.117785,81,37,7
0.0721,4,43,6050,0.119198,101,43,15
0.0721,4,44,6213,0.1218,114,50,14
0.0721,4,45,6110,0.118922,127,60,7
0.0721,4,46,6353,0.123864,136,57,22
0.0721,4,47,6505,0.125666,134,62,10
0.0721,4,48,6542,0.127534,117,57,3
0.0721,4,49,6575,0.129598,138,62,14
0.0721,4,50,6858,0.135867,129,59,11
0.0721,4,51,7041,0.140231,82,39,4
0.0721,4,52,7301,0.146207,143,68,7
0.0721,4,53,7482,0.147725,99,44,11
0.0721,4,54,7392,0.144584,64,31,2
0.0721,4,55,7410,0.146315,121,57,7
0.0721,4,56,7504,0.146798,108,50,8
0.0721,4,57,7656,0.150614,70,29,12
0.0721,4,58,7747,0.151747,106,48,10
0.0721,4,59,8113,0.155356,84,41,2
0.0721,4,60,8387,0.159813,106,50,6
0.0721,4,61,8442,0.164248,122,61,0
0.0721,4,62,8841,0.169342,106,52,2
0.0721,4,63,9063,0.173368,105,51,3
0.0721,4,64,8741,0.170072,93,45,3
0.0721,4,65,9017,0.176051,114,55,4
0.0721,4,66,8832,0.172264,105,50,5
0.0721,4,67,9343,0.18066,123,61,1
0.0721,4,68,9354,0.182453,153,73,7
0.0721,4,69,9182,0.179821,118,58,2
0.0721,4,70,9250,0.178303,129,62,5
0.0721,4,71,9234,0.179113,98,46,6
0.0721,4,72,9346,0.181497,103,51,1
0.0721,4,73,9800,0.188846,134,64,6
0.0721,4,74,9409,0.183669,129,61,7
0.0721,4,75,9825,0.193307,112,55,2
0.0721,4,76,10084,0.194477,101,49,3
0.0721,4,77,10069,0.195363,90,44,2
0.0721,4,78,10323,0.201267,69,34,1
0.0721,4,79,10320,0.202862,128,58,12
0.0721,4,80,10685,0.207283,139,69,1
0.0721,4,81,10304,0.200967,116,57,2
0.0721,4,82,10964,0.212045,173,86,1
0.0721,4,83,10887,0.211727,146,70,6
0.0721,4,84,11118,0.216035,125,61,3
0.0721,4,85,11757,0.227734,147,73,1
0.0721,4,86,11737,0.224967,164,81,2
0.0721,4,87,11583,0.22459,70,35,0
0.0721,4,88,11394,0.221226,86,43,0
0.0721,4,89,11225,0.221113,130,65,0
0.0721,4,90,11579,0.225958,139,69,1
0.0721,4,91,11982,0.23344,157,78,1
0.0721,4,92,12334,0.236592,123,61,1
0.0721,4,93,12385,0.238503,126,63,0
0.0721,4,94,12304,0.23472,150,75,0
0.0721,4,95,12511,0.241562,152,75,2
0.0721,4,96,12745,0.250817,150,75,0
0.0721,4,97,12738,0.248527,70,35,0
0.0721,4,98,13085,0.256358,126,63,0
0.0721,4,99,13375,0.258694,76,38,0
0.0721,4,100,13383,0.25812,110,55,0
0.0721,5,0,3988,0.0764659,124,62,0
0.0721,5,1,3891,0.075026,107,52,3
0.0721,5,2,4041,0.0787075,85,40,5
0.0721,5,3,3985,0.0776077,72,35,2
0.0721,5,4,4003,0.0785796,60,25,10
0.0721,5,5,4247,0.0818494,89,38,13
0.0721,5,6,3968,0.0775,81,37,7
0.0721,5,7,3937,0.0775061,80,33,14
0.0721,5,8,3983,0.0785354,76,32,12
0.0721,5,9,4145,0.0810203,86,31,24
0.0721,5,10,4186,0.0822979,74,27,20
0.0721,5,11,4154,0.0829705,81,32,17
0.0721,5,12,4212,0.0842232,72,31,10
0.0721,5,13,4102,0.0820958,87,32,23
0.0721,5,14,4373,0.0864537,75,31,13
0.0721,5,15,4470,0.0894823,101,39,23
0.0721,5,16,4656,0.0916608,64,25,14
0.0721,5,17,4578,0.0904028,79,33,13
0.0721,5,18,4817,0.0956627,84,37,10
0.0721,5,19,4669,0.0937889,76,33,10
0.0721,5,20,4728,0.0923979,75,29,17
0.0721,5,21,4707,0.0944005,94,38,18
0.0721,5,22,4890,0.0976282,59,21,17
0.0721,5,23,4893,0.0965089,106,44,18
0.0721,5,24,4918,0.0985729,68,30,8
0.0721,5,25,4852,0.0971994,50,23,4
0.0721,5,26,4800,0.0965911,73,32,9
0.0721,5,27,5041,0.101473,110,44,22
0.0721,5,28,4982,0.0993856,98,42,14
0.0721,5,29,4936,0.0973186,70,29,12
0.0721,5,30,5087,0.0998312,71,25,21
0.0721,5,31,5135,0.101828,96,44,8
0.0721,5,32,5371,0.105849,82,33,16
0.0721,5,33,5067,0.100888,91,37,17
0.0721,5,34,5071,0.102387,77,35,7
0.0721,5,35,4958,0.0992791,101,40,21
0.0721,5,36,5127,0.102733,97,42,13
0.0721,5,37,5226,0.105045,62,26,10
0.0721,5,38,5110,0.103492,78,33,12
0.0721,5,39,5197,0.10575,55,20,15
0.0721,5,40,5485,0.108584,113,50,13
0.0721,5,41,5625,0.112177,61,23,15
0.0721,5,42,5893,0.116957,77,35,7
0.0721,5,43,6224,0.12171,123,54,15
0.0721,5,44,6303,0.123651,97,46,5
0.0721,5,45,6443,0.126537,69,31,7
0.0721,5,46,6396,0.126945,99,44,11
0.0721,5,47,6299,0.123341,83,35,13
0.0721,5,48,6466,0.127822,84,38,8
0.0721,5,49,6382,0.127147,128,58,12
0.0721,5,50,6708,0.132674,122,52,18
0.0721,5,51,6819,0.135035,143,63,17
0.0721,5,52,6960,0.136438,68,33,2
0.0721,5,53,7358,0.143756,145,63,19
0.0721,5,54,7607,0.149128,112,55,2
0.0721,5,55,7652,0.149051,119,52,15
0.0721,5,56,7563,0.148773,128,58,12
0.0721,5,57,7460,0.148116,95,44,7
0.0721,5,58,7679,0.152452,117,55,7
0.0721,5,59,7730,0.151575,127,59,9
0.0721,5,60,7967,0.156985,149,71,7
0.0721,5,61,7999,0.15661,74,34,6
0.0721,5,62,8426,0.16284,62,24,14
0.0721,5,63,8479,0.165064,102,51,0
0.0721,5,64,8672,0.169183,129,62,5
0.0721,5,65,8822,0.171049,132,63,6
0.0721,5,66,9321,0.17855,122,60,2
0.0721,5,67,8871,0.173744,129,64,1
0.0721,5,68,8795,0.173164,99,49,1
0.0721,5,69,9404,0.182822,96,43,10
0.0721,5,70,9631,0.187505,124,61,2
0.0721,5,71,9528,0.184558,105,51,3
0.0721,5,72,9484,0.187683,76,36,4
0.0721,5,73,9693,0.19026,106,53,0
0.0721,5,74,10271,0.199654,143,71,1
0.0721,5,75,10009,0.195221,120,60,0
0.0721,5,76,9938,0.195292,154,76,2
0.0721,5,77,10193,0.197562,123,60,3
0.0721,5,78,10490,0.202088,91,45,1
0.0721,5,79,10576,0.208847,94,47,0
0.0721,5,80,10676,0.209014,95,45,5
0.0721,5,81,10657,0.207553,131,64,3
0.0721,5,82,10804,0.206807,101,50,1
0.0721,5,83,11125,0.215159,88,44,0
0.0721,5,84,11743,0.225411,120,60,0
0.0721,5,85,11707,0.226021,79,39,1
0.0721,5,86,11658,0.224746,120,60,0
0.0721,5,87,11806,0.227924,164,81,2
0.0721,5,88,11710,0.225357,86,42,2
0.0721,5,89,11863,0.230189,90,44,2
0.0721,5,90,12266,0.236184,117,58,1
