a,sigma,k,u_hat,delta,outcome
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,decrease
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,decrease
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070100671,0.01,0.2,0.4,0.00058011,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,increase
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.070765101,0.01,0.2,0.4,0.000581209,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,increase
0.07142953,0.01,0.2,0.4,0.000582249,decrease
0.07142953,0.01,0.2,0.4,0.000582249,decrease
