a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.08,3,27,1866,1695,5427,2727.18,25113,increase
0.08,3,28,1971,1701,5643,2843.1,25173,increase
0.08,3,29,2041,1809,5891,2964.06,25338,increase
0.08,3,30,1934,1668,5536,2789.28,24925,increase
0.08,3,31,1985,1747,5717,2877.54,24874,increase
0.08,3,32,1981,1796,5758,2893.8,24911,increase
0.08,3,33,2030,1794,5854,2945.88,25229,increase
0.08,3,34,1946,1889,5781,2895.06,25187,increase
0.08,3,35,2010,1911,5931,2973.42,25069,increase
0.08,3,36,2128,1944,6200,3114.72,25185,increase
0.08,3,37,2223,1999,6445,3240.42,25592,increase
0.08,3,38,2283,1845,6411,3240.54,25607,increase
0.08,3,39,2285,1879,6449,3256.98,25537,increase
0.08,3,40,2370,1820,6560,3324,25676,increase
0.08,3,41,2341,1798,6480,3283.44,25133,increase
0.08,3,42,2430,1846,6706,3399.72,25342,increase
0.08,3,43,2562,1839,6963,3539.34,25236,increase
0.08,3,44,2653,1815,7121,3627.54,25208,increase
0.08,3,45,2605,1787,6997,3563.94,25391,increase
0.08,3,46,2599,1861,7059,3588.54,25297,increase
0.08,3,47,2612,1956,7180,3642.48,25414,increase
0.08,3,48,2705,1971,7381,3749.22,25242,increase
0.08,3,49,2742,1834,7318,3731.64,25429,increase
0.08,3,50,2851,1877,7579,3867.42,25192,increase
0.08,3,51,2968,1810,7746,3965.64,25341,increase
0.08,3,52,3021,1902,7944,4061.52,25830,increase
0.08,3,53,3094,1857,8045,4121.46,25948,increase
0.08,3,54,3120,1929,8169,4179.78,25872,increase
0.08,3,55,3186,1840,8212,4213.68,25957,increase
0.08,3,56,3157,1879,8193,4198.74,25997,increase
0.08,3,57,3194,1837,8225,4221.06,25561,increase
0.08,3,58,3227,1758,8212,4223.52,25415,increase
0.08,3,59,3437,1834,8708,4482.24,25578,increase
0.08,3,60,3637,1814,9088,4689.84,25722,increase
0.08,3,61,3633,1781,9047,4671.66,25759,increase
0.08,3,62,3655,1909,9219,4749.18,25740,increase
0.08,3,63,3884,1950,9718,5013.72,26073,increase
0.08,3,64,3941,1892,9774,5050.92,26002,increase
0.08,3,65,4030,1901,9961,5150.82,25840,increase
0.08,3,66,4089,1784,9962,5165.4,25587,increase
0.08,3,67,4178,1804,10160,5269.92,25734,increase
0.08,3,68,4266,1848,10380,5383.44,25896,increase
0.08,3,69,4368,1790,10526,5469.24,25853,increase
0.08,3,70,4455,1853,10763,5589.66,26059,increase
0.08,3,71,4414,1817,10645,5530.26,25890,increase
0.08,3,72,4715,1819,11249,5856.18,25688,increase
0.08,3,73,4804,1795,11403,5942.22,25546,increase
0.08,3,74,4911,1717,11539,6025.02,25757,increase
0.08,3,75,4813,1712,11338,5917.08,25443,increase
0.08,3,76,4995,1683,11673,6101.46,25908,increase
0.08,3,77,5073,1703,11849,6194.1,26251,increase
0.08,3,78,4938,1690,11566,6042.84,26276,increase
0.08,3,79,5133,1658,11924,6240,26090,increase
0.08,3,80,5290,1704,12284,6428.88,26330,increase
0.08,3,81,5183,1671,12037,6299.46,25932,increase
0.08,3,82,5143,1572,11858,6214.68,25909,increase
0.08,3,83,5200,1671,12071,6317.82,26129,increase
0.08,3,84,5259,1643,12161,6369.78,26238,increase
0.08,3,85,5397,1651,12445,6522.18,26222,increase
0.08,3,86,5361,1658,12380,6486.24,25839,increase
0.08,3,87,5677,1663,13017,6829.62,26657,increase
0.08,3,88,5441,1660,12542,6573.48,25893,increase
0.08,3,89,5706,1644,13056,6852.96,26058,increase
0.08,3,90,5665,1649,12979,6810.78,25583,increase
0.08,3,91,5691,1637,13019,6833.82,25676,increase
0.08,3,92,5937,1647,13521,7103.7,26048,increase
0.08,3,93,5947,1737,13631,7152.3,26019,increase
0.08,3,94,5973,1621,13567,7131.66,25821,increase
0.08,3,95,6278,1706,14262,7496.76,26455,increase
0.08,3,96,6337,1718,14392,7565.52,26186,increase
0.08,3,97,6263,1747,14273,7497.78,25955,increase
0.08,3,98,6456,1661,14573,7670.1,26102,increase
0.08,3,99,6438,1675,14551,7656.54,25965,increase
0.08,3,100,6524,1642,14690,7735.56,25925,increase
0.08,4,-1,2297,0,4594,2480.76,28137,increase
0.08,4,0,1877,795,4549,2361.06,26839,increase
0.08,4,1,1732,951,4415,2269.98,26234,increase
0.08,4,2,1648,1076,4372,2231.76,25632,increase
0.08,4,3,1603,1169,4375,2222.22,25470,increase
0.08,4,4,1487,1297,4271,2150.7,25463,increase
0.08,4,5,1438,1340,4216,2115.84,25368,increase
0.08,4,6,1472,1353,4297,2158.02,25285,increase
0.08,4,7,1351,1402,4104,2047.92,25503,increase
0.08,4,8,1360,1512,4232,2103.84,25705,increase
0.08,4,9,1249,1593,4091,2017.98,26039,increase
0.08,4,10,1293,1560,4146,2051.64,25215,increase
0.08,4,11,1321,1550,4192,2077.68,24878,increase
0.08,4,12,1328,1547,4203,2083.98,24826,increase
0.08,4,13,1213,1608,4034,1985.4,24791,increase
0.08,4,14,1327,1621,4275,2113.98,24639,increase
0.08,4,15,1291,1681,4263,2100.3,24715,increase
0.08,4,16,1365,1652,4382,2168.04,24805,increase
0.08,4,17,1388,1596,4372,2169.36,25041,increase
0.08,4,18,1396,1618,4410,2187.24,25033,increase
0.08,4,19,1470,1645,4585,2278.5,25391,increase
0.08,4,20,1493,1511,4497,2247.06,25201,increase
0.08,4,21,1481,1647,4609,2291.22,25165,increase
0.08,4,22,1491,1726,4708,2335.2,25383,increase
0.08,4,23,1444,1742,4630,2291.16,25481,increase
0.08,4,24,1525,1816,4866,2409.72,25541,increase
0.08,4,25,1510,1793,4813,2383.86,24648,increase
0.08,4,26,1551,1773,4875,2419.74,24933,increase
0.08,4,27,1607,1725,4939,2460.06,24832,increase
0.08,4,28,1684,1740,5108,2549.52,25107,increase
0.08,4,29,1652,1749,5053,2518.74,25233,increase
0.08,4,30,1723,1690,5136,2570.64,24923,increase
0.08,4,31,1764,1826,5354,2672.04,25381,increase
0.08,4,32,1780,1849,5409,2698.98,24836,increase
0.08,4,33,1901,1881,5683,2843.1,25152,increase
0.08,4,34,1985,1787,5757,2894.34,25904,increase
0.08,4,35,2082,1824,5988,3014.64,25595,increase
0.08,4,36,2095,1818,6008,3026.16,25657,increase
0.08,4,37,2044,1756,5844,2945.04,25611,increase
0.08,4,38,2136,1797,6069,3061.62,25759,increase
0.08,4,39,2156,1771,6083,3072.3,25631,increase
0.08,4,40,2195,1800,6190,3126.6,25375,increase
0.08,4,41,2220,1700,6140,3111.6,25148,increase
0.08,4,42,2357,1828,6542,3313.32,25390,increase
0.08,4,43,2360,1791,6511,3301.02,25603,increase
0.08,4,44,2501,1826,6828,3468,25915,increase
0.08,4,45,2401,1901,6703,3391.5,25176,increase
0.08,4,46,2549,1794,6892,3506.4,25242,increase
0.08,4,47,2488,1846,6822,3462.36,25364,increase
0.08,4,48,2569,1744,6882,3507,25212,increase
0.08,4,49,2664,1774,7102,3622.2,25392,increase
0.08,4,50,2774,1686,7234,3704.04,25319,increase
0.08,4,51,2927,1814,7668,3923.04,25649,increase
0.08,4,52,2831,1863,7525,3839.94,25543,increase
0.08,4,53,2832,1766,7430,3800.28,24901,increase
0.08,4,54,2903,1825,7631,3901.74,25485,increase
0.08,4,55,3125,1788,8038,4125.96,25781,increase
0.08,4,56,3361,1860,8582,4411.08,25775,increase
0.08,4,57,3396,1807,8599,4426.62,25442,increase
0.08,4,58,3309,1703,8321,4288.98,25183,increase
0.08,4,59,3452,1728,8632,4453.92,25489,increase
0.08,4,60,3442,1706,8590,4433.88,25505,increase
0.08,4,61,3642,1764,9048,4674.24,25806,increase
0.08,4,62,3646,1818,9110,4701.24,25833,increase
0.08,4,63,3593,1805,8991,4638.54,25502,increase
0.08,4,64,3595,1796,8986,4636.92,25500,increase
0.08,4,65,3693,1705,9091,4704.54,25502,increase
0.08,4,66,3907,1786,9600,4969.68,25649,increase
0.08,4,67,3909,1644,9462,4912.2,25605,increase
0.08,4,68,4037,1660,9734,5057.16,25280,increase
0.08,4,69,4147,1812,10106,5239.8,25625,increase
0.08,4,70,4200,1809,10209,5295.78,25820,increase
0.08,4,71,4306,1785,10397,5400.18,25893,increase
0.08,4,72,4222,1778,10222,5306.52,25902,increase
0.08,4,73,4209,1843,10261,5319.78,25871,increase
0.08,4,74,4334,1802,10470,5437.56,25855,increase
0.08,4,75,4267,1723,10257,5332.02,25424,increase
0.08,4,76,4187,1664,10038,5220.84,25360,increase
0.08,4,77,4272,1745,10289,5346.66,25627,increase
0.08,4,78,4330,1743,10403,5408.46,25634,increase
0.08,4,79,4513,1756,10782,5611.56,25857,increase
0.08,4,80,4711,1842,11264,5861.52,25954,increase
0.08,4,81,4777,1883,11437,5950.02,26068,increase
0.08,4,82,4753,1745,11251,5866.14,25796,increase
0.08,4,83,4780,1854,11414,5941.08,25918,increase
0.08,4,84,4956,1760,11672,6091.68,25805,increase
0.08,4,85,4896,1810,11602,6047.88,25511,increase
0.08,4,86,4875,1784,11534,6014.28,25598,increase
0.08,4,87,4907,1648,11462,5991.72,25573,increase
0.08,4,88,5015,1642,11672,6105.84,25318,increase
0.08,4,89,5049,1676,11774,6156.84,25840,increase
0.08,4,90,5457,1774,12688,6638.64,26466,increase
0.08,4,91,5390,1816,12596,6583.92,26079,increase
0.08,4,92,5482,1850,12814,6697.56,25875,increase
0.08,4,93,5449,1840,12738,6657.72,25807,increase
0.08,4,94,5591,1839,13021,6810.66,25892,increase
0.08,4,95,5660,1811,13131,6873.42,25996,increase
0.08,4,96,5590,1814,12994,6799.08,25610,increase
0.08,4,97,5859,1779,13497,7074.9,25759,increase
0.08,4,98,5900,1792,13592,7124.64,25680,increase
0.08,4,99,5951,1698,13600,7140.24,25712,increase
0.08,4,100,5877,1770,13524,7090.56,25767,increase
0.08,5,-1,2350,0,4700,2538,27934,increase
0.08,5,0,1867,641,4375,2285.58,27080,increase
0.08,5,1,1756,964,4476,2301.36,26509,increase
0.08,5,2,1689,1115,4493,2292.42,26031,increase
0.08,5,3,1454,1239,4147,2090.7,25757,increase
0.08,5,4,1471,1225,4167,2103.18,25818,increase
0.08,5,5,1386,1237,4009,2016.42,25587,increase
0.08,5,6,1377,1346,4100,2052.48,25514,increase
0.08,5,7,1334,1324,3992,1996.8,25655,increase
0.08,5,8,1337,1491,4165,2070.18,25454,increase
0.08,5,9,1364,1444,4172,2079.6,25217,increase
0.08,5,10,1402,1595,4399,2184.06,25914,increase
0.08,5,11,1393,1580,4366,2168.04,25635,increase
0.08,5,12,1357,1693,4407,2176.62,25510,increase
0.08,5,13,1322,1621,4265,2108.58,25383,increase
0.08,5,14,1483,1623,4589,2283.3,25475,increase
0.08,5,15,1556,1652,4764,2374.32,25486,increase
0.08,5,16,1428,1657,4513,2238.18,25554,increase
0.08,5,17,1489,1592,4570,2276.76,25617,increase
0.08,5,18,1486,1763,4735,2345.34,25179,increase
0.08,5,19,1539,1739,4817,2392.5,25267,increase
0.08,5,20,1559,1781,4899,2431.74,25063,increase
0.08,5,21,1649,1761,5059,2520.54,25348,increase
0.08,5,22,1635,1687,4957,2474.34,25181,increase
0.08,5,23,1732,1727,5191,2595.9,25534,increase
0.08,5,24,1857,1758,5472,2743.92,25475,increase
0.08,5,25,1806,1732,5344,2677.92,25448,increase
0.08,5,26,1951,1689,5591,2816.46,25343,increase
0.08,5,27,2042,1734,5818,2933.64,25258,increase
0.08,5,28,2046,1705,5797,2925.78,25414,increase
0.08,5,29,2102,1733,5937,2998.02,25516,increase
0.08,5,30,2057,1623,5737,2903.22,25594,increase
0.08,5,31,2147,1653,5947,3013.02,25770,increase
0.08,5,32,2154,1598,5906,2997.48,25608,increase
0.08,5,33,2194,1616,6004,3048.24,25634,increase
0.08,5,34,2161,1679,6001,3039.06,25562,increase
0.08,5,35,2325,1558,6208,3165.36,25689,increase
0.08,5,36,2454,1710,6618,3368.52,25938,increase
0.08,5,37,2519,1793,6831,3473.58,25776,increase
0.08,5,38,2465,1789,6719,3413.58,24904,increase
0.08,5,39,2522,1777,6821,3470.1,25760,increase
0.08,5,40,2511,1759,6781,3450.66,25492,increase
0.08,5,41,2663,1708,7034,3593.4,25414,increase
0.08,5,42,2690,1755,7135,3642.3,25394,increase
0.08,5,43,2861,1729,7451,3816.06,25174,increase
0.08,5,44,3192,1800,8184,4203.36,25607,increase
0.08,5,45,3329,1727,8385,4320.66,25296,increase
0.08,5,46,3384,1740,8508,4385.52,25401,increase
0.08,5,47,3377,1801,8555,4403.58,25518,increase
0.08,5,48,3234,1844,8312,4267.2,25735,increase
0.08,5,49,3449,1726,8624,4449.84,25737,increase
0.08,5,50,3490,1647,8627,4460.94,25541,increase
0.08,5,51,3522,1652,8696,4497.6,25686,increase
0.08,5,52,3669,1579,8917,4625.7,25559,increase
0.08,5,53,3728,1619,9075,4706.22,25562,increase
0.08,5,54,3704,1801,9209,4756.74,25415,increase
0.08,5,55,3849,1648,9346,4849.08,25760,increase
0.08,5,56,3947,1739,9633,4993.14,25771,increase
0.08,5,57,3942,1797,9681,5012.1,25370,increase
0.08,5,58,4144,1769,10057,5218.5,25670,increase
0.08,5,59,4105,1733,9943,5161.26,25733,increase
0.08,5,60,4084,1735,9903,5139.42,25807,increase
0.08,5,61,4138,1732,10008,5196.48,25560,increase
0.08,5,62,4168,1713,10049,5220.9,25416,increase
0.08,5,63,4250,1642,10142,5279.64,25324,increase
0.08,5,64,4482,1787,10751,5591.1,25628,increase
0.08,5,65,4465,1735,10665,5550.9,25905,increase
0.08,5,66,4304,1627,10235,5331.66,25416,increase
0.08,5,67,4467,1608,10542,5499.72,25653,increase
0.08,5,68,4555,1693,10803,5630.46,25779,increase
0.08,5,69,4591,1660,10842,5655.48,25714,increase
0.08,5,70,4659,1660,10978,5728.92,25946,increase
0.08,5,71,4553,1654,10760,5611.92,25636,increase
0.08,5,72,4697,1699,11093,5786.34,25988,increase
0.08,5,73,4990,1823,11803,6154.86,26283,increase
0.08,5,74,4877,1879,11633,6056.34,26049,increase
0.08,5,75,5086,1790,11962,6244.68,26144,increase
0.08,5,76,5008,1817,11833,6171.78,26019,increase
0.08,5,77,5098,1890,12086,6299.64,26234,increase
0.08,5,78,5044,1740,11828,6178.32,25712,increase
0.08,5,79,5141,1831,12113,6321.3,25821,increase
0.08,5,80,5457,1843,12757,6667.62,26059,increase
0.08,5,81,5486,1795,12767,6678.78,26085,increase
0.08,5,82,5487,1679,12653,6631.14,26091,increase
0.08,5,83,5686,1785,13157,6890.58,26332,increase
0.08,5,84,5623,1740,12986,6803.64,25844,increase
0.08,5,85,5739,1801,13279,6954.54,25837,increase
0.08,5,86,5717,1828,13262,6942.12,26025,increase
0.08,5,87,5981,1849,13811,7236.06,25853,increase
