a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.0764,1,67,3166,1813,8145,4180.74,25432,increase
0.0764,1,68,3081,1771,7933,4071.3,25439,increase
0.0764,1,69,3101,1744,7946,4081.56,25470,increase
0.0764,1,70,3271,1720,8262,4255.08,25348,increase
0.0764,1,71,3263,1867,8393,4308.18,25219,increase
0.0764,1,72,3345,1772,8462,4356.84,25293,increase
0.0764,1,73,3316,1865,8497,4364.58,25616,increase
0.0764,1,74,3342,1834,8518,4379.64,25562,increase
0.0764,1,75,3274,1751,8299,4271.34,25073,increase
0.0764,1,76,3339,1861,8539,4387.74,25371,increase
0.0764,1,77,3418,1824,8660,4457.52,25402,increase
0.0764,1,78,3505,1766,8776,4527.12,25273,increase
0.0764,1,79,3502,1716,8720,4502.88,25392,increase
0.0764,1,80,3565,1670,8800,4551.6,25137,increase
0.0764,1,81,3790,1654,9234,4787.88,25403,increase
0.0764,1,82,3640,1742,9022,4662.84,25359,increase
0.0764,1,83,4055,1868,9978,5163.96,26071,increase
0.0764,1,84,4095,1895,10085,5218.5,25908,increase
0.0764,1,85,4119,1855,10093,5227.62,25940,increase
0.0764,1,86,4125,1831,10081,5224.02,25849,increase
0.0764,1,87,4091,1772,9954,5162.52,25475,increase
0.0764,1,88,4011,1738,9760,5061.84,25494,increase
0.0764,1,89,4048,1638,9734,5059.8,25428,increase
0.0764,1,90,4321,1840,10482,5439.48,25791,increase
0.0764,1,91,4395,1685,10475,5454.3,25666,increase
0.0764,1,92,4374,1746,10494,5457.24,25701,increase
0.0764,1,93,4426,1775,10627,5525.58,25898,increase
0.0764,1,94,4482,1768,10732,5583.12,26018,increase
0.0764,1,95,4556,1791,10903,5672.7,26016,increase
0.0764,1,96,4670,1696,11036,5755.92,25635,increase
0.0764,1,97,4721,1664,11106,5797.56,25905,increase
0.0764,1,98,4848,1705,11401,5951.94,25558,increase
0.0764,1,99,4863,1730,11456,5978.64,25626,increase
0.0764,1,100,4881,1818,11580,6035.04,25892,increase
0.0764,2,-1,2117,0,4234,2286.36,27434,increase
0.0764,2,0,1868,674,4410,2300.52,26604,increase
0.0764,2,1,1643,948,4234,2172.6,26156,increase
0.0764,2,2,1601,1064,4266,2175.96,25703,increase
0.0764,2,3,1474,1175,4123,2085.42,25393,increase
0.0764,2,4,1412,1253,4077,2051.22,25297,increase
0.0764,2,5,1422,1324,4168,2091.84,25508,increase
0.0764,2,6,1421,1377,4219,2113.02,25113,increase
0.0764,2,7,1350,1413,4113,2051.46,25061,increase
0.0764,2,8,1432,1457,4321,2158.5,25157,increase
0.0764,2,9,1501,1464,4466,2235.96,25378,increase
0.0764,2,10,1510,1535,4555,2275.5,25596,increase
0.0764,2,11,1513,1603,4629,2307.3,25770,increase
0.0764,2,12,1403,1564,4370,2172.12,25459,increase
0.0764,2,13,1504,1576,4584,2286.24,25721,increase
0.0764,2,14,1570,1531,4671,2338.62,25460,increase
0.0764,2,15,1597,1601,4795,2397.18,25364,increase
0.0764,2,16,1564,1573,4701,2349.78,24908,increase
0.0764,2,17,1528,1706,4762,2366.76,25051,increase
0.0764,2,18,1590,1644,4824,2407.68,25295,increase
0.0764,2,19,1668,1677,5013,2505.78,25499,increase
0.0764,2,20,1624,1711,4959,2472.54,25144,increase
0.0764,2,21,1723,1863,5309,2643.3,25376,increase
0.0764,2,22,1759,1780,5298,2647.32,25356,increase
0.0764,2,23,1873,1786,5532,2772.96,25379,increase
0.0764,2,24,1855,1858,5568,2783.76,25389,increase
0.0764,2,25,1905,1888,5698,2850.36,25476,increase
0.0764,2,26,1993,1763,5749,2892.9,25330,increase
0.0764,2,27,1863,1868,5594,2796.6,25406,increase
0.0764,2,28,1962,1766,5690,2860.68,25500,increase
0.0764,2,29,2088,1764,5940,2995.92,25371,increase
0.0764,2,30,2137,1812,6086,3069,25775,increase
0.0764,2,31,2285,1698,6268,3180.96,25901,increase
0.0764,2,32,2351,1726,6428,3264,25660,increase
0.0764,2,33,2376,1779,6531,3313.26,25456,increase
0.0764,2,34,2371,1768,6510,3303.24,25460,increase
0.0764,2,35,2305,1812,6422,3250.44,25488,increase
0.0764,2,36,2337,1796,6470,3278.28,25543,increase
0.0764,2,37,2434,1778,6646,3375.48,25581,increase
0.0764,2,38,2391,1871,6653,3368.1,25752,increase
0.0764,2,39,2480,1751,6711,3413.82,25626,increase
0.0764,2,40,2547,1833,6927,3520.62,25533,increase
0.0764,2,41,2597,1841,7035,3577.98,25673,increase
0.0764,2,42,2582,1810,6974,3548.76,25541,increase
0.0764,2,43,2739,1693,7171,3669.18,25321,increase
0.0764,2,44,2643,1845,7131,3629.34,25193,increase
0.0764,2,45,2736,1831,7303,3723.9,25156,increase
0.0764,2,46,2829,1834,7492,3825.6,25370,increase
0.0764,2,47,2892,1910,7694,3925.56,25494,increase
0.0764,2,48,2941,1912,7794,3979.32,25846,increase
0.0764,2,49,2996,1802,7794,3992.52,25676,increase
0.0764,2,50,3085,1785,7955,4081.5,25533,increase
0.0764,2,51,3072,1695,7839,4029.66,25471,increase
0.0764,2,52,3063,1777,7903,4054.38,25592,increase
0.0764,2,53,3172,1740,8084,4156.56,25401,increase
0.0764,2,54,3247,1693,8187,4217.82,25653,increase
0.0764,2,55,3281,1636,8198,4230.6,25352,increase
0.0764,2,56,3371,1656,8398,4336.2,25237,increase
0.0764,2,57,3443,1771,8657,4462.26,24936,increase
0.0764,2,58,3695,1852,9242,4768.44,25312,increase
0.0764,2,59,3714,1791,9219,4763.34,25272,increase
0.0764,2,60,3918,1757,9593,4969.38,25440,increase
0.0764,2,61,3875,1792,9542,4937.64,25515,increase
0.0764,2,62,4129,1750,10008,5194.32,25778,increase
0.0764,2,63,4176,1759,10111,5248.86,26102,increase
0.0764,2,64,4183,1867,10233,5301.78,26296,increase
0.0764,2,65,4172,1834,10178,5276.04,25441,increase
0.0764,2,66,4105,1741,9951,5164.62,25074,increase
0.0764,2,67,4308,1819,10435,5416.62,25438,increase
0.0764,2,68,4291,1799,10381,5389.86,25428,increase
0.0764,2,69,4399,1909,10707,5552.7,25747,increase
0.0764,2,70,4590,1838,11018,5729.16,25706,increase
0.0764,2,71,4603,1803,11009,5728.5,25709,increase
0.0764,2,72,4798,1736,11332,5910.96,25841,increase
0.0764,2,73,4782,1859,11423,5945.34,25804,increase
0.0764,2,74,4884,1694,11462,5986.2,26260,increase
0.0764,2,75,5055,1743,11853,6191.46,26042,increase
0.0764,2,76,4931,1807,11669,6084.42,26070,increase
0.0764,2,77,4901,1842,11644,6066.72,26012,increase
0.0764,2,78,5231,1751,12213,6384.9,25939,increase
0.0764,2,79,5269,1703,12241,6405.78,25843,increase
0.0764,2,80,5500,1599,12599,6611.58,26076,increase
0.0764,2,81,5465,1603,12533,6575.46,25994,increase
0.0764,2,82,5452,1571,12475,6547.98,25601,increase
0.0764,2,83,5556,1637,12749,6688.02,25976,increase
0.0764,2,84,5682,1716,13080,6857.28,26367,increase
0.0764,2,85,5664,1624,12952,6799.2,26157,increase
0.0764,2,86,5545,1674,12764,6691.68,25924,increase
0.0764,2,87,5639,1687,12965,6798.66,25749,increase
0.0764,2,88,5691,1667,13049,6846.42,25314,increase
0.0764,2,89,5867,1686,13420,7044.48,25984,increase
0.0764,2,90,5919,1797,13635,7147.26,26205,increase
0.0764,2,91,6025,1867,13917,7291.14,26464,increase
0.0764,2,92,6151,1763,14065,7383.54,26305,increase
0.0764,2,93,6168,1643,13979,7351.5,26067,increase
0.0764,2,94,6157,1734,14048,7377.84,25957,increase
0.0764,2,95,6385,1751,14521,7631.22,26379,increase
0.0764,2,96,6393,1721,14507,7627.26,26083,increase
0.0764,2,97,6504,1618,14626,7703.88,25977,increase
0.0764,2,98,6599,1723,14921,7850.58,26212,increase
0.0764,2,99,6646,1585,14877,7843.38,26058,increase
0.0764,2,100,6597,1694,14888,7836.24,25967,increase
0.0764,3,-1,2087,0,4174,2253.96,27323,increase
0.0764,3,0,1693,671,4057,2110.26,26662,increase
0.0764,3,1,1646,938,4230,2171.64,25826,increase
0.0764,3,2,1524,1101,4149,2108.34,25564,increase
0.0764,3,3,1563,1252,4378,2213.88,25675,increase
0.0764,3,4,1468,1291,4227,2127.66,25881,increase
0.0764,3,5,1472,1356,4300,2159.28,26106,increase
0.0764,3,6,1445,1381,4271,2140.62,25327,increase
0.0764,3,7,1413,1485,4311,2149.74,25203,increase
0.0764,3,8,1447,1498,4392,2191.92,25205,increase
0.0764,3,9,1392,1531,4315,2146.38,25202,increase
0.0764,3,10,1470,1520,4460,2226,25316,increase
0.0764,3,11,1385,1540,4310,2142.6,25309,increase
0.0764,3,12,1405,1626,4436,2200.32,25168,increase
0.0764,3,13,1317,1622,4256,2103.6,25064,increase
0.0764,3,14,1273,1656,4202,2070.36,24741,increase
0.0764,3,15,1274,1616,4164,2054.64,24863,increase
0.0764,3,16,1318,1669,4305,2124.42,25058,increase
0.0764,3,17,1445,1699,4589,2274.18,25386,increase
0.0764,3,18,1500,1765,4765,2361.3,25189,increase
0.0764,3,19,1457,1703,4617,2288.82,25401,increase
0.0764,3,20,1545,1708,4798,2385.96,25649,increase
0.0764,3,21,1616,1751,4983,2480.7,25760,increase
0.0764,3,22,1725,1707,5157,2579.94,25831,increase
0.0764,3,23,1720,1783,5223,2606.46,25793,increase
0.0764,3,24,1753,1830,5336,2661.84,25627,increase
0.0764,3,25,1857,1787,5501,2756.1,26036,increase
0.0764,3,26,1780,1715,5275,2642.7,25623,increase
0.0764,3,27,1913,1653,5479,2760.3,25400,increase
0.0764,3,28,1987,1656,5630,2841.48,25271,increase
0.0764,3,29,2100,1564,5764,2924.88,25124,increase
0.0764,3,30,2324,1598,6246,3181.08,25354,increase
0.0764,3,31,2229,1689,6147,3116.7,25010,increase
0.0764,3,32,2164,1728,6056,3062.88,24855,increase
0.0764,3,33,2012,1735,5759,2901.66,24978,increase
0.0764,3,34,2175,1756,6106,3086.52,25156,increase
0.0764,3,35,2243,1754,6240,3159.12,25478,increase
0.0764,3,36,2213,1720,6146,3112.44,25318,increase
0.0764,3,37,2283,1814,6380,3227.52,25393,increase
0.0764,3,38,2315,1851,6481,3277.62,25362,increase
0.0764,3,39,2280,1747,6307,3196.14,25258,increase
0.0764,3,40,2424,1808,6656,3377.28,25451,increase
0.0764,3,41,2476,1742,6694,3405.72,25507,increase
0.0764,3,42,2658,1698,7014,3583.8,25716,increase
0.0764,3,43,2696,1745,7137,3644.58,25598,increase
0.0764,3,44,2683,1737,7103,3627.18,25454,increase
0.0764,3,45,2880,1745,7505,3843.3,25980,increase
0.0764,3,46,3106,1670,7882,4055.88,25834,increase
0.0764,3,47,3146,1708,8000,4115.04,25319,increase
0.0764,3,48,3120,1725,7965,4094.1,25481,increase
0.0764,3,49,3182,1755,8119,4173.66,25654,increase
0.0764,3,50,3164,1881,8209,4207.14,25423,increase
0.0764,3,51,3089,1881,8059,4126.14,25372,increase
0.0764,3,52,3161,1824,8146,4179.96,25459,increase
0.0764,3,53,3387,1793,8567,4411.02,25155,increase
0.0764,3,54,3674,1831,9179,4736.94,25948,increase
0.0764,3,55,3682,1853,9217,4754.82,25914,increase
0.0764,3,56,3575,1813,8963,4622.46,25446,increase
0.0764,3,57,3590,1761,8941,4616.82,25041,increase
0.0764,3,58,3574,1712,8860,4578.96,25567,increase
0.0764,3,59,3499,1756,8754,4516.44,25865,increase
0.0764,3,60,3570,1846,8986,4630.92,25634,increase
0.0764,3,61,3704,1802,9210,4757.16,25528,increase
0.0764,3,62,3824,1772,9420,4874.16,25485,increase
0.0764,3,63,3844,1802,9490,4908.36,25447,increase
0.0764,3,64,3860,1897,9617,4965.54,25659,increase
0.0764,3,65,3736,1806,9278,4793.4,25028,increase
0.0764,3,66,3933,1750,9616,4982.64,25301,increase
0.0764,3,67,4239,1822,10300,5343.36,25596,increase
0.0764,3,68,4244,1881,10369,5373.54,25646,increase
0.0764,3,69,4257,1840,10354,5370.36,25730,increase
0.0764,3,70,4422,1750,10594,5510.76,25671,increase
0.0764,3,71,4494,1847,10835,5629.26,25670,increase
0.0764,3,72,4495,1754,10744,5591.28,26072,increase
0.0764,3,73,4587,1617,10791,5633.1,25651,increase
0.0764,3,74,4689,1691,11069,5774.34,25729,increase
0.0764,3,75,4873,1737,11483,5992.38,25874,increase
0.0764,3,76,5061,1716,11838,6186.6,26089,increase
0.0764,3,77,4907,1712,11526,6018.6,25781,increase
0.0764,3,78,5053,1799,11905,6212.82,25622,increase
0.0764,3,79,5039,1753,11831,6178.38,26393,increase
0.0764,3,80,5074,1745,11893,6212.82,25972,increase
0.0764,3,81,5101,1748,11950,6243.24,25607,increase
0.0764,3,82,5165,1657,11987,6274.14,25838,increase
0.0764,3,83,5242,1718,12202,6382.92,25854,increase
0.0764,3,84,5133,1778,12044,6290.4,26047,increase
0.0764,3,85,5415,1678,12508,6552.96,26130,increase
0.0764,3,86,5546,1781,12873,6737.7,26155,increase
0.0764,3,87,5227,1665,12119,6344.46,25914,increase
0.0764,3,88,5227,1607,12061,6320.1,25728,increase
0.0764,3,89,5287,1617,12191,6389.1,25815,increase
0.0764,3,90,5349,1647,12345,6468.66,25917,increase
0.0764,3,91,5456,1654,12566,6587.16,25941,increase
0.0764,3,92,5472,1715,12659,6630.06,25534,increase
0.0764,3,93,5588,1624,12800,6717.12,25628,increase
0.0764,3,94,5828,1733,13389,7022.1,25813,increase
0.0764,3,95,5934,1725,13593,7133.22,25889,increase
0.0764,3,96,5939,1645,13523,7105.02,26004,increase
0.0764,3,97,5925,1657,13507,7094.94,26216,increase
0.0764,3,98,6214,1745,14173,7444.02,26080,increase
0.0764,3,99,6235,1740,14210,7464.6,26154,increase
0.0764,3,100,6319,1631,14269,7509.54,26207,increase
0.0764,4,-1,2251,0,4502,2431.08,27848,increase
0.0764,4,0,1928,712,4568,2381.28,26739,increase
0.0764,4,1,1795,905,4495,2318.7,26457,increase
0.0764,4,2,1647,1035,4329,2213.46,26145,increase
0.0764,4,3,1645,1142,4432,2256.24,25795,increase
0.0764,4,4,1494,1303,4291,2160.78,25692,increase
0.0764,4,5,1487,1283,4257,2144.82,25459,increase
0.0764,4,6,1512,1277,4301,2169.3,25187,increase
0.0764,4,7,1436,1313,4185,2102.34,24725,increase
0.0764,4,8,1412,1492,4316,2151.6,24912,increase
0.0764,4,9,1466,1449,4381,2191.86,25016,increase
0.0764,4,10,1461,1493,4415,2204.94,25038,increase
0.0764,4,11,1455,1543,4453,2219.46,24854,increase
0.0764,4,12,1508,1497,4513,2257.38,25020,increase
0.0764,4,13,1446,1540,4432,2208.48,25144,increase
0.0764,4,14,1461,1547,4469,2227.62,25063,increase
0.0764,4,15,1525,1589,4639,2314.38,25326,increase
0.0764,4,16,1505,1712,4722,2344.44,25246,increase
0.0764,4,17,1496,1747,4739,2349.42,25576,increase
0.0764,4,18,1538,1652,4728,2354.88,25364,increase
0.0764,4,19,1576,1727,4879,2427.42,25451,increase
0.0764,4,20,1557,1643,4757,2371.62,25242,increase
0.0764,4,21,1515,1637,4667,2323.74,24861,increase
0.0764,4,22,1600,1641,4841,2417.22,24869,increase
0.0764,4,23,1640,1678,4958,2475.96,25060,increase
0.0764,4,24,1644,1694,4982,2487,25387,increase
0.0764,4,25,1809,1712,5330,2672.76,25516,increase
0.0764,4,26,1885,1789,5559,2787.18,25469,increase
0.0764,4,27,1919,1774,5612,2817.6,25558,increase
0.0764,4,28,1884,1698,5466,2747.88,25619,increase
0.0764,4,29,1863,1698,5424,2725.2,25590,increase
0.0764,4,30,1851,1844,5546,2773.56,25727,increase
0.0764,4,31,1861,1824,5546,2775.96,26016,increase
0.0764,4,32,1920,1806,5646,2832.12,26052,increase
0.0764,4,33,1991,1744,5726,2882.76,25570,increase
0.0764,4,34,1918,1808,5644,2830.8,25335,increase
0.0764,4,35,1953,1867,5773,2893.38,25450,increase
0.0764,4,36,1964,1896,5824,2917.44,25468,increase
0.0764,4,37,1944,1804,5692,2857.2,25257,increase
0.0764,4,38,1924,1875,5723,2865.42,25234,increase
0.0764,4,39,1939,1896,5774,2890.44,25140,increase
0.0764,4,40,1919,1873,5711,2859.18,24647,increase
0.0764,4,41,1986,1806,5778,2903.4,24847,increase
0.0764,4,42,2102,1806,6010,3028.68,24832,increase
0.0764,4,43,2238,1905,6381,3217.14,25146,increase
0.0764,4,44,2290,1865,6445,3256.5,25105,increase
0.0764,4,45,2349,1787,6485,3287.46,25480,increase
0.0764,4,46,2446,1750,6642,3376.68,25508,increase
0.0764,4,47,2540,1733,6813,3471.06,25232,increase
0.0764,4,48,2621,1739,6981,3561.06,25170,increase
0.0764,4,49,2656,1745,7057,3601.38,25039,increase
0.0764,4,50,2578,1830,6986,3552.84,25662,increase
0.0764,4,51,2573,1707,6853,3495.78,25379,increase
0.0764,4,52,2756,1815,7327,3738.78,25569,increase
0.0764,4,53,2870,1752,7492,3835.44,25729,increase
0.0764,4,54,2840,1709,7389,3784.98,25267,increase
0.0764,4,55,2906,1661,7473,3836.1,25097,increase
0.0764,4,56,2880,1729,7489,3836.58,25081,increase
0.0764,4,57,3013,1589,7615,3921.42,25276,increase
0.0764,4,58,3171,1734,8076,4152.96,25692,increase
0.0764,4,59,3448,1685,8581,4431.54,25568,increase
0.0764,4,60,3448,1757,8653,4461.78,25783,increase
0.0764,4,61,3558,1722,8838,4565.88,25938,increase
0.0764,4,62,3511,1705,8727,4507.98,25894,increase
0.0764,4,63,3543,1728,8814,4552.2,25895,increase
0.0764,4,64,3588,1780,8956,4622.64,25855,increase
0.0764,4,65,3693,1801,9187,4744.86,25890,increase
0.0764,4,66,3594,1781,8969,4629.54,25543,increase
0.0764,4,67,3775,1754,9304,4813.68,25560,increase
0.0764,4,68,4016,1713,9745,5056.74,25280,increase
0.0764,4,69,3980,1734,9694,5026.68,25203,increase
0.0764,4,70,4103,1718,9924,5152.8,25739,increase
0.0764,4,71,4187,1716,10090,5242.68,25945,increase
0.0764,4,72,4195,1616,10006,5209.32,25425,increase
0.0764,4,73,4341,1670,10352,5389.68,25770,increase
0.0764,4,74,4269,1696,10234,5322.84,25560,increase
0.0764,4,75,4375,1595,10345,5394.9,25369,increase
0.0764,4,76,4374,1647,10395,5415.66,25327,increase
0.0764,4,77,4463,1623,10549,5501.7,25058,increase
0.0764,4,78,4387,1656,10430,5433.48,25131,increase
0.0764,4,79,4350,1681,10381,5404.02,25355,increase
0.0764,4,80,4513,1695,10721,5585.94,25613,increase
0.0764,4,81,4528,1645,10701,5581.14,25443,increase
0.0764,4,82,4728,1660,11116,5803.44,25687,increase
0.0764,4,83,4778,1720,11276,5882.64,25294,increase
0.0764,4,84,4849,1648,11346,5929.08,25315,increase
0.0764,4,85,4937,1667,11541,6032.1,25821,increase
0.0764,4,86,4962,1687,11611,6067.5,25874,increase
0.0764,4,87,5016,1563,11595,6073.74,25618,increase
0.0764,4,88,5038,1627,11703,6124.38,25745,increase
0.0764,4,89,5050,1768,11868,6196.56,25925,increase
0.0764,4,90,5165,1690,12020,6288,25942,increase
0.0764,4,91,5477,1710,12664,6633.36,25913,increase
0.0764,4,92,5255,1681,12191,6381.42,25514,increase
0.0764,4,93,5454,1626,12534,6573.24,25897,increase
0.0764,4,94,5241,1709,12191,6378.06,25862,increase
0.0764,4,95,5498,1726,12722,6662.76,25937,increase
0.0764,4,96,5619,1720,12958,6790.92,26125,increase
0.0764,4,97,5566,1643,12775,6701.34,25843,increase
0.0764,4,98,5734,1596,13064,6863.04,25545,increase
0.0764,4,99,5905,1613,13423,7054.86,26025,increase
0.0764,4,100,5801,1708,13310,6982.44,26225,increase
0.0764,5,-1,2085,0,4170,2251.8,27873,increase
0.0764,5,0,1696,687,4079,2120.22,26956,increase
0.0764,5,1,1604,851,4059,2089.74,26289,increase
0.0764,5,2,1543,1063,4149,2112.9,26238,increase
0.0764,5,3,1501,1143,4145,2101.14,26078,increase
0.0764,5,4,1569,1266,4404,2226.24,26182,increase
0.0764,5,5,1461,1288,4210,2118.84,25834,increase
0.0764,5,6,1514,1350,4378,2202.12,25476,increase
0.0764,5,7,1473,1413,4359,2184.3,25530,increase
0.0764,5,8,1506,1417,4429,2221.62,25305,increase
0.0764,5,9,1563,1494,4620,2315.52,25588,increase
0.0764,5,10,1533,1518,4584,2293.2,25528,increase
0.0764,5,11,1491,1539,4521,2256.66,25390,increase
0.0764,5,12,1538,1579,4655,2324.22,25415,increase
0.0764,5,13,1668,1678,5014,2506.2,25573,increase
0.0764,5,14,1620,1693,4933,2460.66,25485,increase
0.0764,5,15,1631,1608,4870,2436.84,25197,increase
0.0764,5,16,1582,1684,4848,2415.84,25357,increase
0.0764,5,17,1589,1709,4887,2433.9,25367,increase
0.0764,5,18,1604,1688,4896,2441.28,25009,increase
0.0764,5,19,1589,1636,4814,2403.24,24781,increase
0.0764,5,20,1735,1666,5136,2573.52,24882,increase
0.0764,5,21,1725,1639,5089,2551.38,24924,increase
0.0764,5,22,1818,1679,5315,2668.62,25112,increase
0.0764,5,23,1861,1754,5476,2746.56,25310,increase
0.0764,5,24,1869,1706,5444,2735.04,24881,increase
0.0764,5,25,1849,1752,5450,2732.76,25152,increase
0.0764,5,26,1917,1742,5576,2802,25237,increase
0.0764,5,27,1949,1768,5666,2847.48,25314,increase
0.0764,5,28,2004,1677,5685,2868.66,25074,increase
0.0764,5,29,2056,1717,5829,2941.62,25480,increase
0.0764,5,30,2101,1785,5987,3018.78,25522,increase
0.0764,5,31,2147,1812,6106,3079.8,25396,increase
0.0764,5,32,2170,1799,6139,3099.18,25389,increase
0.0764,5,33,2070,1746,5886,2968.92,25227,increase
0.0764,5,34,2098,1771,5967,3009.66,25422,increase
0.0764,5,35,2142,1798,6082,3068.52,25491,increase
0.0764,5,36,2195,1833,6223,3140.46,25329,increase
0.0764,5,37,2138,1825,6101,3075.54,25231,increase
0.0764,5,38,2277,1831,6385,3228.18,25256,increase
0.0764,5,39,2297,1778,6372,3227.52,25586,increase
0.0764,5,40,2377,1817,6571,3330.3,25384,increase
0.0764,5,41,2506,1806,6818,3465,25608,increase
0.0764,5,42,2491,1786,6768,3440.4,25373,increase
0.0764,5,43,2508,1766,6782,3450.36,25292,increase
0.0764,5,44,2468,1761,6697,3405.06,25713,increase
0.0764,5,45,2501,1767,6769,3443.22,25722,increase
0.0764,5,46,2527,1843,6897,3503.22,25648,increase
0.0764,5,47,2591,1710,6892,3516.48,25228,increase
0.0764,5,48,2631,1777,7039,3587.82,25511,increase
0.0764,5,49,2749,1791,7289,3721.14,25376,increase
0.0764,5,50,2926,1753,7605,3896.34,25365,increase
0.0764,5,51,2843,1798,7484,3825.6,25394,increase
0.0764,5,52,2862,1839,7563,3863.34,25580,increase
0.0764,5,53,2942,1881,7765,3967.38,25671,increase
0.0764,5,54,2878,1860,7616,3889.44,25742,increase
0.0764,5,55,2999,1910,7908,4041.12,25635,increase
0.0764,5,56,3030,1891,7951,4066.62,25533,increase
0.0764,5,57,3012,1868,7892,4037.52,25575,increase
0.0764,5,58,3068,1855,7991,4092.54,25435,increase
0.0764,5,59,3170,1926,8266,4232.52,25375,increase
0.0764,5,60,3307,1795,8409,4325.46,24944,increase
0.0764,5,61,3337,1833,8507,4373.82,25473,increase
0.0764,5,62,3425,1818,8668,4462.56,25656,increase
0.0764,5,63,3389,1801,8579,4416.54,25519,increase
0.0764,5,64,3488,1747,8723,4500.78,25570,increase
0.0764,5,65,3497,1743,8737,4508.82,25802,increase
0.0764,5,66,3485,1785,8755,4513.5,26292,increase
0.0764,5,67,3528,1783,8839,4559.1,26304,increase
0.0764,5,68,3558,1788,8904,4593.6,26107,increase
0.0764,5,69,3529,1886,8944,4603.44,25677,increase
0.0764,5,70,3532,1836,8900,4585.68,25911,increase
