a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.056,8,3,802,1187,2791,1364.7,25597,decrease
0.056,8,4,777,1189,2743,1338.54,25675,decrease
0.056,8,5,655,1280,2590,1245,25546,decrease
0.056,8,6,722,1253,2697,1306.02,25643,decrease
0.056,8,7,641,1268,2550,1224.84,25699,decrease
0.056,8,8,614,1333,2561,1222.98,25624,decrease
0.056,8,9,578,1289,2445,1165.62,25770,decrease
0.056,8,10,530,1338,2398,1134.36,25698,decrease
0.056,8,11,493,1409,2395,1124.22,25163,decrease
0.056,8,12,516,1406,2438,1147.8,25457,decrease
0.056,8,13,495,1393,2383,1119.66,25041,decrease
