a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.0586,3,15,571,1544,2686,1265.16,24854,decrease
0.0586,3,16,555,1591,2701,1267.62,24724,decrease
0.0586,3,17,573,1483,2629,1241.7,24950,decrease
0.0586,3,18,565,1502,2632,1241.04,25332,decrease
0.0586,3,19,503,1496,2502,1171.56,25367,decrease
0.0586,3,20,455,1442,2352,1097.04,25441,decrease
0.0586,3,21,437,1438,2312,1075.92,25115,decrease
0.0586,3,22,373,1472,2218,1021.08,25367,decrease
0.0586,3,23,348,1404,2100,965.52,25536,decrease
0.0586,3,24,295,1242,1832,840.24,25457,decrease
0.0586,3,25,273,1235,1781,813.54,25783,decrease
0.0586,3,26,286,1135,1707,785.58,25531,decrease
0.0586,3,27,284,1102,1670,769.56,25978,decrease
0.0586,3,28,211,1155,1577,712.98,25265,decrease
0.0586,3,29,211,1070,1492,677.28,25335,decrease
0.0586,3,30,146,1085,1377,613.38,25580,decrease
0.0586,3,31,148,997,1293,578.58,25531,decrease
0.0586,3,32,117,947,1181,524.1,25423,decrease
0.0586,3,33,109,858,1076,478.08,25757,decrease
0.0586,3,34,80,788,948,417.36,25393,decrease
0.0586,3,35,59,788,906,394.68,25005,decrease
0.0586,3,36,53,733,839,365.1,25142,decrease
0.0586,3,37,36,663,735,317.34,25117,decrease
0.0586,3,38,29,553,611,263.58,24999,decrease
0.0586,3,39,37,497,571,248.7,25528,decrease
0.0586,3,40,22,449,493,212.34,25374,decrease
0.0586,3,41,12,417,441,188.1,25476,decrease
0.0586,3,42,9,380,398,169.32,25631,decrease
0.0586,3,43,7,315,329,139.86,25484,decrease
0.0586,3,44,7,292,306,130.2,25178,decrease
0.0586,3,45,2,264,268,113.04,25319,decrease
0.0586,3,46,6,204,216,92.16,25212,decrease
0.0586,3,47,1,200,202,85.08,25096,decrease
0.0586,3,48,0,180,180,75.6,25445,decrease
0.0586,3,49,1,152,154,64.92,25571,decrease
0.0586,3,50,2,139,143,60.54,25336,decrease
0.0586,3,51,4,115,123,52.62,25488,decrease
0.0586,3,52,0,118,118,49.56,25842,decrease
0.0586,3,53,2,84,88,37.44,25798,decrease
0.0586,3,54,1,67,69,29.22,25881,decrease
0.0586,3,55,2,82,86,36.6,25970,decrease
0.0586,3,56,0,74,74,31.08,25636,decrease
0.0586,3,57,0,55,55,23.1,25728,decrease
0.0586,3,58,0,37,37,15.54,25749,decrease
0.0586,3,59,0,26,26,10.92,26183,decrease
0.0586,3,60,0,16,16,6.72,26208,decrease
0.0586,3,61,0,9,9,3.78,25698,decrease
0.0586,3,62,0,11,11,4.62,25717,decrease
0.0586,3,63,0,2,2,0.84,25831,decrease
0.0586,3,64,0,0,0,0,25681,decrease
0.0586,4,-1,1644,0,3288,1775.52,28215,decrease
0.0586,4,0,1255,634,3144,1621.68,27119,decrease
0.0586,4,1,1197,725,3119,1597.26,26479,decrease
0.0586,4,2,1046,943,3035,1525.74,25928,decrease
0.0586,4,3,998,1052,3048,1519.68,25458,decrease
0.0586,4,4,936,1116,2988,1479.6,25812,decrease
0.0586,4,5,881,1209,2971,1459.26,25673,decrease
0.0586,4,6,888,1268,3044,1491.6,25604,decrease
0.0586,4,7,786,1255,2827,1375.98,25200,decrease
0.0586,4,8,773,1268,2814,1367.4,25186,decrease
0.0586,4,9,647,1414,2708,1292.64,24853,decrease
0.0586,4,10,686,1387,2759,1323.42,24824,decrease
0.0586,4,11,688,1453,2829,1353.3,24917,decrease
0.0586,4,12,722,1468,2912,1396.32,24921,decrease
0.0586,4,13,689,1420,2798,1340.52,25091,decrease
0.0586,4,14,642,1393,2677,1278.42,24941,decrease
0.0586,4,15,577,1409,2563,1214.94,25065,decrease
0.0586,4,16,588,1399,2575,1222.62,24753,decrease
0.0586,4,17,570,1435,2575,1218.3,25124,decrease
0.0586,4,18,568,1439,2575,1217.82,25196,decrease
0.0586,4,19,542,1454,2538,1196.04,25163,decrease
0.0586,4,20,529,1465,2523,1186.62,25331,decrease
0.0586,4,21,507,1480,2494,1169.16,25143,decrease
0.0586,4,22,487,1404,2378,1115.64,24759,decrease
0.0586,4,23,533,1290,2356,1117.44,24838,decrease
0.0586,4,24,501,1394,2396,1126.56,25132,decrease
0.0586,4,25,465,1461,2391,1115.82,25365,decrease
0.0586,4,26,458,1391,2307,1078.86,25340,decrease
0.0586,4,27,393,1364,2150,997.32,25464,decrease
0.0586,4,28,403,1362,2168,1007.28,25198,decrease
0.0586,4,29,348,1372,2068,952.08,25020,decrease
0.0586,4,30,302,1308,1912,875.52,25456,decrease
0.0586,4,31,294,1231,1819,834.54,25310,decrease
0.0586,4,32,244,1116,1604,732.24,25067,decrease
0.0586,4,33,213,1109,1535,695.82,25387,decrease
0.0586,4,34,182,1039,1403,632.94,25307,decrease
0.0586,4,35,174,990,1338,603.72,25259,decrease
0.0586,4,36,119,1006,1244,551.04,25420,decrease
0.0586,4,37,123,817,1063,475.98,25568,decrease
0.0586,4,38,82,857,1021,448.5,25662,decrease
0.0586,4,39,96,741,933,414.9,25637,decrease
0.0586,4,40,56,699,811,354.06,25423,decrease
0.0586,4,41,43,662,748,324.48,25350,decrease
0.0586,4,42,42,604,688,299.04,25375,decrease
0.0586,4,43,37,557,631,273.9,25473,decrease
0.0586,4,44,29,484,542,234.6,25302,decrease
0.0586,4,45,14,420,448,191.52,25414,decrease
0.0586,4,46,11,341,363,155.1,25773,decrease
0.0586,4,47,9,245,263,112.62,26136,decrease
0.0586,4,48,4,205,213,90.42,25973,decrease
0.0586,4,49,6,181,193,82.5,26015,decrease
0.0586,4,50,0,168,168,70.56,25739,decrease
0.0586,4,51,0,136,136,57.12,25629,decrease
0.0586,4,52,0,109,109,45.78,25468,decrease
0.0586,4,53,0,94,94,39.48,25889,decrease
0.0586,4,54,0,95,95,39.9,25796,decrease
0.0586,4,55,1,82,84,35.52,26003,decrease
0.0586,4,56,0,71,71,29.82,25819,decrease
0.0586,4,57,1,50,52,22.08,25712,decrease
0.0586,4,58,1,35,37,15.78,25288,decrease
0.0586,4,59,0,40,40,16.8,25637,decrease
0.0586,4,60,0,29,29,12.18,25464,decrease
0.0586,4,61,0,21,21,8.82,25637,decrease
0.0586,4,62,0,15,15,6.3,25825,decrease
0.0586,4,63,0,10,10,4.2,25769,decrease
0.0586,4,64,0,9,9,3.78,26164,decrease
0.0586,4,65,0,7,7,2.94,25848,decrease
0.0586,4,66,0,3,3,1.26,25307,decrease
0.0586,4,67,0,1,1,0.42,25627,decrease
0.0586,4,68,0,1,1,0.42,25274,decrease
0.0586,4,69,0,0,0,0,25378,decrease
0.0586,5,-1,1665,0,3330,1798.2,28321,decrease
0.0586,5,0,1229,658,3116,1603.68,27209,decrease
0.0586,5,1,1175,830,3180,1617.6,26372,decrease
0.0586,5,2,1036,989,3061,1534.26,25727,decrease
0.0586,5,3,1005,1175,3185,1578.9,25732,decrease
0.0586,5,4,943,1234,3120,1536.72,25677,decrease
0.0586,5,5,861,1220,2942,1442.28,25296,decrease
0.0586,5,6,836,1354,3026,1471.56,25334,decrease
0.0586,5,7,802,1416,3020,1460.88,24923,decrease
0.0586,5,8,746,1350,2842,1372.68,25020,decrease
0.0586,5,9,751,1310,2812,1361.28,24525,decrease
0.0586,5,10,770,1331,2871,1390.62,25037,decrease
0.0586,5,11,650,1436,2736,1305.12,25652,decrease
0.0586,5,12,650,1474,2774,1321.08,25096,decrease
0.0586,5,13,630,1432,2692,1281.84,25219,decrease
0.0586,5,14,594,1367,2555,1215.66,25349,decrease
0.0586,5,15,543,1398,2484,1173.6,25280,decrease
0.0586,5,16,478,1422,2378,1113.48,25337,decrease
0.0586,5,17,454,1390,2298,1074.12,25314,decrease
0.0586,5,18,409,1484,2302,1065,25338,decrease
0.0586,5,19,404,1315,2123,988.62,25174,decrease
0.0586,5,20,352,1365,2069,953.46,25161,decrease
0.0586,5,21,296,1359,1951,890.46,25418,decrease
0.0586,5,22,300,1293,1893,867.06,25362,decrease
0.0586,5,23,257,1275,1789,813.06,25135,decrease
0.0586,5,24,208,1193,1609,725.7,25093,decrease
0.0586,5,25,192,1113,1497,674.82,24934,decrease
0.0586,5,26,152,1101,1405,626.58,25078,decrease
0.0586,5,27,154,956,1264,567.84,25305,decrease
0.0586,5,28,119,901,1139,506.94,25357,decrease
0.0586,5,29,101,880,1082,478.68,25299,decrease
0.0586,5,30,79,790,948,417.12,25429,decrease
0.0586,5,31,51,752,854,370.92,25428,decrease
0.0586,5,32,64,677,805,353.46,26058,decrease
0.0586,5,33,30,623,683,294.06,25783,decrease
0.0586,5,34,30,554,614,265.08,25768,decrease
0.0586,5,35,29,492,550,237.96,25371,decrease
0.0586,5,36,15,459,489,208.98,25449,decrease
0.0586,5,37,5,397,407,172.14,25542,decrease
0.0586,5,38,14,325,353,151.62,25481,decrease
0.0586,5,39,8,284,300,127.92,25493,decrease
0.0586,5,40,4,227,235,99.66,25863,decrease
0.0586,5,41,0,186,186,78.12,25738,decrease
0.0586,5,42,2,162,166,70.2,25773,decrease
0.0586,5,43,4,120,128,54.72,26082,decrease
0.0586,5,44,0,110,110,46.2,25799,decrease
0.0586,5,45,0,92,92,38.64,25713,decrease
0.0586,5,46,0,74,74,31.08,25884,decrease
0.0586,5,47,0,51,51,21.42,25862,decrease
0.0586,5,48,0,50,50,21,26019,decrease
0.0586,5,49,0,37,37,15.54,26257,decrease
0.0586,5,50,0,26,26,10.92,26668,decrease
0.0586,5,51,0,24,24,10.08,25911,decrease
0.0586,5,52,0,14,14,5.88,25551,decrease
0.0586,5,53,0,18,18,7.56,25817,decrease
0.0586,5,54,0,12,12,5.04,26197,decrease
0.0586,5,55,0,16,16,6.72,25883,decrease
0.0586,5,56,0,6,6,2.52,26020,decrease
0.0586,5,57,0,1,1,0.42,25812,decrease
0.0586,5,58,0,2,2,0.84,25736,decrease
0.0586,5,59,0,2,2,0.84,25490,decrease
0.0586,5,60,0,4,4,1.68,25764,decrease
0.0586,5,61,0,2,2,0.84,26220,decrease
0.0586,5,62,0,0,0,0,26180,decrease
0.0586,6,-1,1699,0,3398,1834.92,27679,decrease
0.0586,6,0,1225,672,3122,1605.24,26605,decrease
0.0586,6,1,1036,879,2951,1488.06,26066,decrease
0.0586,6,2,964,1076,3004,1493.04,25611,decrease
0.0586,6,3,834,1165,2833,1390.02,25453,decrease
0.0586,6,4,770,1213,2753,1341.06,25402,decrease
0.0586,6,5,731,1266,2728,1321.2,25378,decrease
0.0586,6,6,651,1290,2592,1244.88,25087,decrease
0.0586,6,7,621,1308,2550,1220.04,25616,decrease
0.0586,6,8,588,1327,2503,1192.38,25352,decrease
0.0586,6,9,590,1393,2573,1222.26,25546,decrease
0.0586,6,10,605,1405,2615,1243.5,25285,decrease
0.0586,6,11,532,1354,2418,1143.24,25274,decrease
0.0586,6,12,466,1411,2343,1095.9,25189,decrease
0.0586,6,13,447,1296,2190,1027.08,25006,decrease
0.0586,6,14,411,1320,2142,998.28,25014,decrease
0.0586,6,15,389,1279,2057,957.3,25057,decrease
0.0586,6,16,368,1366,2102,971.16,25380,decrease
0.0586,6,17,378,1332,2088,967.68,25399,decrease
0.0586,6,18,345,1254,1944,899.28,25125,decrease
0.0586,6,19,328,1263,1919,884.7,25015,decrease
0.0586,6,20,254,1260,1768,803.52,25397,decrease
0.0586,6,21,227,1188,1642,744.12,25048,decrease
0.0586,6,22,159,1071,1389,621.54,24945,decrease
0.0586,6,23,149,1001,1299,581.34,25356,decrease
0.0586,6,24,135,894,1164,521.28,25549,decrease
0.0586,6,25,76,862,1014,444.12,25494,decrease
0.0586,6,26,72,789,933,409.14,25611,decrease
0.0586,6,27,64,736,864,378.24,25710,decrease
0.0586,6,28,79,650,808,358.32,25856,decrease
0.0586,6,29,49,658,756,329.28,25282,decrease
0.0586,6,30,59,581,699,307.74,25154,decrease
0.0586,6,31,33,565,631,272.94,25234,decrease
0.0586,6,32,20,510,550,235.8,25280,decrease
0.0586,6,33,19,447,485,208.26,25513,decrease
0.0586,6,34,17,387,421,180.9,25547,decrease
0.0586,6,35,7,334,348,147.84,25478,decrease
0.0586,6,36,12,294,318,136.44,25621,decrease
0.0586,6,37,5,266,276,117.12,25415,decrease
0.0586,6,38,2,231,235,99.18,25862,decrease
0.0586,6,39,1,239,241,101.46,26261,decrease
0.0586,6,40,0,192,192,80.64,25836,decrease
0.0586,6,41,2,156,160,67.68,26053,decrease
0.0586,6,42,0,132,132,55.44,26061,decrease
0.0586,6,43,3,111,117,49.86,25693,decrease
0.0586,6,44,0,108,108,45.36,25698,decrease
0.0586,6,45,0,62,62,26.04,25583,decrease
0.0586,6,46,0,54,54,22.68,25545,decrease
0.0586,6,47,0,34,34,14.28,25733,decrease
0.0586,6,48,0,32,32,13.44,25556,decrease
0.0586,6,49,0,33,33,13.86,25324,decrease
0.0586,6,50,0,20,20,8.4,25384,decrease
0.0586,6,51,0,24,24,10.08,25388,decrease
0.0586,6,52,0,15,15,6.3,25799,decrease
0.0586,6,53,0,16,16,6.72,26350,decrease
0.0586,6,54,0,17,17,7.14,26083,decrease
0.0586,6,55,0,19,19,7.98,25833,decrease
0.0586,6,56,0,22,22,9.24,25494,decrease
0.0586,6,57,0,29,29,12.18,25715,decrease
0.0586,6,58,0,27,27,11.34,25772,decrease
0.0586,6,59,0,26,26,10.92,25773,decrease
0.0586,6,60,0,24,24,10.08,25709,decrease
0.0586,6,61,0,23,23,9.66,25824,decrease
0.0586,6,62,0,19,19,7.98,25897,decrease
0.0586,6,63,1,24,26,11.16,26150,decrease
0.0586,6,64,0,17,17,7.14,26215,decrease
0.0586,6,65,0,14,14,5.88,25957,decrease
0.0586,6,66,0,16,16,6.72,25517,decrease
0.0586,6,67,0,9,9,3.78,25925,decrease
0.0586,6,68,0,10,10,4.2,25656,decrease
0.0586,6,69,0,12,12,5.04,25575,decrease
0.0586,6,70,0,9,9,3.78,25707,decrease
0.0586,6,71,0,3,3,1.26,25729,decrease
0.0586,6,72,0,1,1,0.42,25495,decrease
0.0586,6,73,0,1,1,0.42,25463,decrease
0.0586,6,74,0,0,0,0,25708,decrease
0.0586,7,-1,1678,0,3356,1812.24,27709,decrease
0.0586,7,0,1318,745,3381,1736.34,26452,decrease
0.0586,7,1,1153,912,3218,1628.28,26058,decrease
0.0586,7,2,1005,1073,3083,1536.06,25862,decrease
0.0586,7,3,986,1167,3139,1555.02,25875,decrease
0.0586,7,4,872,1182,2926,1438.2,25620,decrease
0.0586,7,5,804,1254,2862,1395,25769,decrease
0.0586,7,6,806,1347,2959,1436.22,25186,decrease
0.0586,7,7,761,1461,2983,1435.5,25492,decrease
0.0586,7,8,735,1450,2920,1402.8,25492,decrease
0.0586,7,9,733,1432,2898,1393.08,24978,decrease
0.0586,7,10,786,1385,2957,1430.58,24765,decrease
0.0586,7,11,730,1473,2933,1407.06,24843,decrease
0.0586,7,12,817,1406,3040,1472.88,25185,decrease
0.0586,7,13,825,1556,3206,1544.52,25219,decrease
0.0586,7,14,779,1508,3066,1474.68,25500,decrease
0.0586,7,15,709,1458,2876,1378.08,24978,decrease
0.0586,7,16,704,1518,2926,1397.88,25360,decrease
0.0586,7,17,727,1445,2899,1392.06,25103,decrease
0.0586,7,18,610,1439,2659,1263.18,24813,decrease
0.0586,7,19,535,1429,2499,1177.98,24328,decrease
0.0586,7,20,515,1412,2442,1149.24,24787,decrease
0.0586,7,21,512,1395,2419,1138.86,25343,decrease
0.0586,7,22,526,1361,2413,1139.7,25098,decrease
0.0586,7,23,496,1383,2375,1116.54,25195,decrease
0.0586,7,24,483,1362,2328,1093.68,24887,decrease
0.0586,7,25,438,1370,2246,1048.44,25258,decrease
0.0586,7,26,382,1390,2154,996.36,25086,decrease
0.0586,7,27,362,1337,2061,952.5,25129,decrease
0.0586,7,28,283,1276,1842,841.56,24758,decrease
0.0586,7,29,287,1232,1806,827.4,25129,decrease
0.0586,7,30,246,1254,1746,792.36,25433,decrease
0.0586,7,31,185,1250,1620,724.8,25493,decrease
0.0586,7,32,183,1153,1519,681.9,25872,decrease
0.0586,7,33,131,1192,1454,642.12,25622,decrease
0.0586,7,34,169,1017,1355,609.66,25793,decrease
0.0586,7,35,120,1043,1283,567.66,25293,decrease
0.0586,7,36,89,958,1136,498.48,25204,decrease
0.0586,7,37,85,910,1080,474,25288,decrease
0.0586,7,38,73,803,949,416.1,25414,decrease
0.0586,7,39,51,757,859,373.02,25531,decrease
0.0586,7,40,37,691,765,330.18,25471,decrease
0.0586,7,41,31,598,660,284.64,25581,decrease
0.0586,7,42,20,537,577,247.14,25652,decrease
0.0586,7,43,13,428,454,193.8,25727,decrease
0.0586,7,44,10,401,421,179.22,26197,decrease
0.0586,7,45,19,330,368,159.12,25639,decrease
0.0586,7,46,4,338,346,146.28,25396,decrease
0.0586,7,47,6,293,305,129.54,25101,decrease
0.0586,7,48,3,236,242,102.36,24914,decrease
0.0586,7,49,1,189,191,80.46,25531,decrease
0.0586,7,50,4,165,173,73.62,25519,decrease
0.0586,7,51,1,168,170,71.64,25683,decrease
0.0586,7,52,2,124,128,54.24,25621,decrease
0.0586,7,53,0,94,94,39.48,25540,decrease
0.0586,7,54,0,94,94,39.48,25235,decrease
0.0586,7,55,2,76,80,34.08,25281,decrease
0.0586,7,56,0,65,65,27.3,25266,decrease
0.0586,7,57,0,67,67,28.14,25533,decrease
0.0586,7,58,0,53,53,22.26,25432,decrease
0.0586,7,59,0,45,45,18.9,25496,decrease
0.0586,7,60,0,36,36,15.12,25379,decrease
0.0586,7,61,0,30,30,12.6,25711,decrease
0.0586,7,62,0,20,20,8.4,25607,decrease
0.0586,7,63,0,16,16,6.72,25550,decrease
0.0586,7,64,0,10,10,4.2,25495,decrease
0.0586,7,65,0,11,11,4.62,25154,decrease
0.0586,7,66,0,9,9,3.78,25104,decrease
0.0586,7,67,0,7,7,2.94,25545,decrease
0.0586,7,68,0,6,6,2.52,25236,decrease
0.0586,7,69,0,7,7,2.94,25636,decrease
0.0586,7,70,0,6,6,2.52,25876,decrease
0.0586,7,71,0,5,5,2.1,25910,decrease
0.0586,7,72,0,3,3,1.26,25780,decrease
0.0586,7,73,0,0,0,0,25957,decrease
0.0586,8,-1,1598,0,3196,1725.84,27741,decrease
0.0586,8,0,1289,675,3253,1675.62,26935,decrease
0.0586,8,1,1080,970,3130,1573.8,26216,decrease
0.0586,8,2,1023,1146,3192,1586.16,26136,decrease
0.0586,8,3,970,1115,3055,1515.9,25509,decrease
0.0586,8,4,923,1085,2931,1452.54,25738,decrease
0.0586,8,5,900,1165,2965,1461.3,25313,decrease
0.0586,8,6,939,1245,3123,1537.02,25388,decrease
0.0586,8,7,866,1343,3075,1499.34,25161,decrease
0.0586,8,8,794,1298,2886,1402.68,25506,decrease
0.0586,8,9,750,1387,2887,1392.54,25326,decrease
0.0586,8,10,771,1368,2910,1407.24,25481,decrease
0.0586,8,11,779,1336,2894,1402.44,25080,decrease
