a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.079,1,57,4483,1774,10740,5586.72,25722,increase
0.079,1,58,4536,1860,10932,5680.08,25877,increase
0.079,1,59,4635,1738,11008,5735.76,25771,increase
0.079,1,60,4735,1682,11152,5820.24,25775,increase
0.079,1,61,4910,1751,11571,6038.22,25379,increase
0.079,1,62,4881,1656,11418,5967,25053,increase
0.079,1,63,5038,1842,11918,6214.68,25813,increase
0.079,1,64,5191,1946,12328,6423.6,26292,increase
0.079,1,65,5090,1778,11958,6243.96,25897,increase
0.079,1,66,5301,1796,12398,6479.4,26256,increase
0.079,1,67,5320,1748,12388,6479.76,26169,increase
0.079,1,68,5427,1779,12633,6608.34,26139,increase
0.079,1,69,5421,1733,12575,6582.54,26044,increase
0.079,1,70,5286,1742,12314,6440.52,25670,increase
0.079,1,71,5471,1678,12620,6613.44,25466,increase
0.079,1,72,5646,1739,13031,6828.06,25977,increase
0.079,1,73,5650,1717,13017,6823.14,26235,increase
0.079,1,74,5844,1814,13502,7073.4,26636,increase
0.079,1,75,5794,1715,13303,6977.82,26292,increase
0.079,1,76,5798,1662,13258,6959.88,26126,increase
0.079,1,77,5979,1818,13776,7220.88,26470,increase
0.079,1,78,6053,1943,14049,7353.3,26524,increase
0.079,1,79,6004,1904,13912,7284,26466,increase
0.079,1,80,6348,1924,14620,7663.92,26563,increase
0.079,1,81,6345,1895,14585,7648.5,26433,increase
0.079,1,82,6288,1830,14406,7559.64,26166,increase
0.079,1,83,6107,1837,14051,7367.1,25862,increase
0.079,1,84,6259,1749,14267,7494.3,25814,increase
0.079,1,85,6259,1784,14302,7509,26258,increase
0.079,1,86,6457,1811,14725,7734.18,26428,increase
0.079,1,87,6568,1791,14927,7845.66,26216,increase
0.079,1,88,6628,1710,14966,7876.44,26419,increase
0.079,1,89,6834,1688,15356,8089.68,26492,increase
0.079,1,90,6784,1642,15210,8016.36,26085,increase
0.079,1,91,6662,1724,15048,7919.04,26146,increase
0.079,1,92,6665,1728,15058,7923.96,25953,increase
0.079,1,93,6810,1708,15328,8072.16,25905,increase
0.079,1,94,6936,1684,15556,8198.16,25872,increase
0.079,1,95,7022,1748,15792,8317.92,26125,increase
0.079,1,96,7152,1721,16025,8446.98,25944,increase
0.079,1,97,7082,1720,15884,8370.96,25769,increase
0.079,1,98,7327,1682,16336,8619.6,26268,increase
0.079,1,99,7319,1654,16292,8599.2,25847,increase
0.079,1,100,7342,1675,16359,8632.86,26170,increase
0.079,2,-1,2191,0,4382,2366.28,27703,increase
0.079,2,0,1743,720,4206,2184.84,26495,increase
0.079,2,1,1589,893,4071,2091.18,25886,increase
0.079,2,2,1490,1086,4066,2065.32,25340,increase
0.079,2,3,1493,1107,4093,2077.38,25145,increase
0.079,2,4,1480,1262,4222,2128.44,25288,increase
0.079,2,5,1483,1280,4246,2139.24,25149,increase
0.079,2,6,1539,1446,4524,2269.44,25781,increase
0.079,2,7,1532,1438,4502,2258.52,25756,increase
0.079,2,8,1487,1406,4380,2196.48,25467,increase
0.079,2,9,1373,1446,4192,2090.16,25463,increase
0.079,2,10,1495,1437,4427,2218.14,25097,increase
0.079,2,11,1505,1493,4503,2252.46,24650,increase
0.079,2,12,1499,1627,4625,2302.26,25498,increase
0.079,2,13,1544,1594,4682,2337,25390,increase
0.079,2,14,1491,1636,4618,2297.4,25302,increase
0.079,2,15,1543,1640,4726,2355.24,25580,increase
0.079,2,16,1507,1567,4581,2285.7,25429,increase
0.079,2,17,1628,1644,4900,2448.72,25427,increase
0.079,2,18,1625,1633,4883,2440.86,25099,increase
0.079,2,19,1618,1634,4870,2433.72,25081,increase
0.079,2,20,1646,1624,4916,2459.76,24938,increase
0.079,2,21,1731,1737,5199,2599.02,25370,increase
0.079,2,22,1857,1688,5402,2714.52,25330,increase
0.079,2,23,1862,1750,5474,2745.96,25667,increase
0.079,2,24,1922,1707,5551,2792.7,25375,increase
0.079,2,25,1948,1749,5645,2838.42,25484,increase
0.079,2,26,2120,1796,6036,3043.92,25250,increase
0.079,2,27,2117,1805,6039,3044.46,25340,increase
0.079,2,28,2153,1849,6155,3101.82,25379,increase
0.079,2,29,2222,1897,6341,3196.5,25655,increase
0.079,2,30,2285,1878,6448,3256.56,25844,increase
0.079,2,31,2327,1805,6459,3271.26,25775,increase
0.079,2,32,2447,1769,6663,3385.74,25899,increase
0.079,2,33,2530,1709,6769,3450.18,25523,increase
0.079,2,34,2487,1718,6692,3407.52,25431,increase
0.079,2,35,2432,1779,6643,3373.74,25162,increase
0.079,2,36,2503,1758,6764,3441.6,25362,increase
0.079,2,37,2583,1792,6958,3542.28,25446,increase
0.079,2,38,2658,1706,7022,3587.16,25429,increase
0.079,2,39,2670,1794,7134,3637.08,25565,increase
0.079,2,40,2565,1772,6902,3514.44,25091,increase
0.079,2,41,2677,1787,7141,3641.7,25112,increase
0.079,2,42,2741,1818,7300,3723.84,25474,increase
0.079,2,43,2845,1826,7516,3839.52,25374,increase
0.079,2,44,2915,1778,7608,3894.96,25396,increase
0.079,2,45,2895,1833,7623,3896.46,25494,increase
0.079,2,46,3045,1817,7907,4051.74,25552,increase
0.079,2,47,2994,1862,7850,4015.56,25730,increase
0.079,2,48,2970,1758,7698,3945.96,25251,increase
0.079,2,49,3069,1760,7898,4053.72,25209,increase
0.079,2,50,3092,1709,7893,4057.14,25523,increase
0.079,2,51,3212,1660,8084,4166.16,25636,increase
0.079,2,52,3202,1617,8021,4137.3,25503,increase
0.079,2,53,3251,1592,8094,4179.72,25720,increase
0.079,2,54,3353,1655,8361,4316.34,25536,increase
0.079,2,55,3376,1663,8415,4344.54,25837,increase
0.079,2,56,3373,1690,8436,4352.64,25345,increase
0.079,2,57,3494,1677,8665,4477.86,25621,increase
0.079,2,58,3432,1633,8497,4392.42,25693,increase
0.079,2,59,3402,1685,8489,4381.86,25821,increase
0.079,2,60,3685,1733,9103,4707.66,26020,increase
0.079,2,61,3692,1858,9242,4767.72,26034,increase
0.079,2,62,3889,1880,9658,4989.72,26181,increase
0.079,2,63,3804,1872,9480,4894.56,25948,increase
0.079,2,64,3994,1846,9834,5088.84,25987,increase
0.079,2,65,4026,1918,9970,5153.64,25858,increase
0.079,2,66,4030,1877,9937,5140.74,25540,increase
0.079,2,67,4091,1899,10081,5215.86,25432,increase
0.079,2,68,4209,1812,10230,5306.76,25193,increase
0.079,2,69,4129,1753,10011,5195.58,25123,increase
0.079,2,70,4100,1673,9873,5130.66,25238,increase
0.079,2,71,4216,1703,10135,5268.54,25335,increase
0.079,2,72,4391,1673,10455,5444.94,25553,increase
0.079,2,73,4349,1662,10360,5394.96,25135,increase
0.079,2,74,4400,1764,10564,5492.88,25363,increase
0.079,2,75,4606,1774,10986,5719.56,25502,increase
0.079,2,76,4610,1721,10941,5701.62,25677,increase
0.079,2,77,4745,1824,11314,5890.68,25802,increase
0.079,2,78,4815,1725,11355,5924.7,26193,increase
0.079,2,79,4856,1691,11403,5954.7,25830,increase
0.079,2,80,4969,1709,11647,6084.3,26206,increase
0.079,2,81,5078,1706,11862,6200.76,25996,increase
0.079,2,82,5104,1632,11840,6197.76,25902,increase
0.079,2,83,5083,1721,11887,6212.46,26153,increase
0.079,2,84,5061,1788,11910,6216.84,25807,increase
0.079,2,85,5147,1702,11996,6273.6,25354,increase
0.079,2,86,5345,1609,12299,6448.38,25462,increase
0.079,2,87,5704,1705,13113,6876.42,25977,increase
0.079,2,88,5672,1669,13013,6826.74,25895,increase
0.079,2,89,5656,1750,13062,6843.48,25864,increase
0.079,2,90,5539,1605,12683,6656.22,25592,increase
0.079,2,91,5488,1663,12639,6625.5,25647,increase
0.079,2,92,5850,1762,13462,7058.04,26114,increase
0.079,2,93,5965,1796,13726,7196.52,26460,increase
0.079,2,94,5912,1693,13517,7096.02,26369,increase
0.079,2,95,5950,1677,13577,7130.34,26295,increase
0.079,2,96,6028,1694,13750,7221.72,26308,increase
0.079,2,97,6235,1629,14099,7417.98,26472,increase
0.079,2,98,6223,1648,14094,7413,26007,increase
0.079,2,99,6375,1690,14440,7594.8,26343,increase
0.079,2,100,6405,1637,14447,7604.94,25784,increase
0.079,3,-1,2008,0,4016,2168.64,27331,increase
0.079,3,0,1759,603,4121,2152.98,26441,increase
0.079,3,1,1691,882,4264,2196.72,26161,increase
0.079,3,2,1625,1093,4343,2214.06,25836,increase
0.079,3,3,1526,1240,4292,2168.88,25951,increase
0.079,3,4,1516,1243,4275,2159.34,25835,increase
0.079,3,5,1451,1354,4256,2135.76,25910,increase
0.079,3,6,1485,1313,4283,2155.26,25831,increase
0.079,3,7,1447,1445,4339,2169.66,25469,increase
0.079,3,8,1448,1473,4369,2182.5,25339,increase
0.079,3,9,1460,1485,4405,2200.5,25604,increase
0.079,3,10,1514,1558,4586,2289.48,25054,increase
0.079,3,11,1479,1635,4593,2284.02,25418,increase
0.079,3,12,1512,1627,4651,2316.3,25496,increase
0.079,3,13,1485,1773,4743,2348.46,25842,increase
0.079,3,14,1575,1693,4843,2412.06,25975,increase
0.079,3,15,1526,1659,4711,2344.86,25471,increase
0.079,3,16,1469,1770,4708,2329.92,25099,increase
0.079,3,17,1501,1665,4667,2320.38,25392,increase
0.079,3,18,1458,1717,4633,2295.78,25468,increase
0.079,3,19,1471,1815,4757,2350.98,25210,increase
0.079,3,20,1530,1724,4784,2376.48,25048,increase
0.079,3,21,1661,1809,5131,2553.66,25415,increase
0.079,3,22,1655,1737,5047,2516.94,25387,increase
0.079,3,23,1685,1711,5081,2538.42,24986,increase
0.079,3,24,1714,1739,5167,2581.5,24971,increase
0.079,3,25,1629,1841,5099,2532.54,24830,increase
0.079,3,26,1621,1794,5036,2504.16,24808,increase
0.079,3,27,1671,1799,5141,2560.26,25258,increase
0.079,3,28,1676,1820,5172,2574.48,25426,increase
0.079,3,29,1773,1782,5328,2663.28,25226,increase
0.079,3,30,1785,1731,5301,2654.82,24812,increase
0.079,3,31,1823,1824,5470,2734.92,25172,increase
0.079,3,32,1909,1760,5578,2800.92,25020,increase
0.079,3,33,2002,1869,5873,2947.14,25135,increase
0.079,3,34,2091,1815,5997,3020.58,25590,increase
0.079,3,35,1980,1798,5758,2893.56,25236,increase
0.079,3,36,2083,1786,5952,2999.76,25256,increase
0.079,3,37,2060,1809,5929,2984.58,25043,increase
0.079,3,38,2405,1885,6695,3389.1,25613,increase
0.079,3,39,2407,1777,6591,3345.9,25205,increase
0.079,3,40,2500,1699,6699,3413.58,25220,increase
0.079,3,41,2466,1722,6654,3386.52,25266,increase
0.079,3,42,2767,1851,7385,3765.78,25998,increase
0.079,3,43,2678,1863,7219,3674.7,25517,increase
0.079,3,44,2650,1766,7066,3603.72,25526,increase
0.079,3,45,2779,1799,7357,3756.9,25782,increase
0.079,3,46,2862,1802,7526,3847.8,25369,increase
0.079,3,47,2928,1786,7642,3912.36,25509,increase
0.079,3,48,2922,1763,7607,3896.22,25283,increase
0.079,3,49,3085,1733,7903,4059.66,25573,increase
0.079,3,50,3221,1764,8206,4219.56,25618,increase
0.079,3,51,3212,1796,8220,4223.28,25464,increase
0.079,3,52,3300,1756,8356,4301.52,25361,increase
0.079,3,53,3388,1672,8448,4361.28,25461,increase
0.079,3,54,3619,1701,8939,4622.94,25538,increase
0.079,3,55,3861,1622,9344,4851.12,25576,increase
0.079,3,56,3947,1715,9609,4983.06,25865,increase
0.079,3,57,4009,1690,9708,5039.52,25707,increase
0.079,3,58,4021,1870,9912,5128.08,25655,increase
0.079,3,59,4154,1774,10082,5231.4,25974,increase
0.079,3,60,4070,1795,9935,5149.5,25729,increase
0.079,3,61,4142,1835,10119,5244.06,25536,increase
0.079,3,62,4320,1770,10410,5409,25892,increase
0.079,3,63,4292,1795,10379,5389.26,25529,increase
0.079,3,64,4382,1813,10577,5494.02,25632,increase
0.079,3,65,4484,1761,10729,5582.34,25604,increase
0.079,3,66,4399,1680,10478,5456.52,25459,increase
0.079,3,67,4489,1757,10735,5586.06,25887,increase
0.079,3,68,4506,1719,10731,5588.46,25837,increase
0.079,3,69,4536,1776,10848,5644.8,25924,increase
0.079,3,70,4655,1712,11022,5746.44,26015,increase
0.079,3,71,4830,1684,11344,5923.68,25788,increase
0.079,3,72,5005,1668,11678,6105.96,26146,increase
0.079,3,73,4893,1785,11571,6034.14,25933,increase
0.079,3,74,4853,1660,11366,5938.44,25464,increase
0.079,3,75,4943,1729,11615,6064.62,25355,increase
0.079,3,76,4810,1709,11329,5912.58,25128,increase
0.079,3,77,4950,1775,11675,6091.5,25197,increase
0.079,3,78,5139,1693,11971,6261.18,25795,increase
0.079,3,79,5088,1658,11834,6191.4,25628,increase
0.079,3,80,5280,1790,12350,6454.2,25892,increase
0.079,3,81,5357,1824,12538,6551.64,25804,increase
0.079,3,82,5577,1890,13044,6816.96,26084,increase
0.079,3,83,5415,1769,12599,6591.18,25737,increase
0.079,3,84,5526,1758,12810,6706.44,25719,increase
0.079,3,85,5586,1835,13007,6803.58,25652,increase
0.079,3,86,5602,1788,12992,6801.12,25833,increase
0.079,3,87,5450,1692,12592,6596.64,25686,increase
0.079,3,88,5584,1804,12972,6788.4,25921,increase
0.079,3,89,5852,1731,13435,7047.18,25974,increase
0.079,3,90,5853,1684,13390,7028.52,25693,increase
0.079,3,91,5737,1743,13217,6928.02,25540,increase
0.079,3,92,5937,1731,13605,7138.98,25904,increase
0.079,3,93,6008,1756,13772,7226.16,25663,increase
0.079,3,94,6347,1710,14404,7572.96,25925,increase
0.079,3,95,6322,1791,14435,7579.98,25941,increase
0.079,3,96,6557,1867,14981,7865.7,26027,increase
0.079,3,97,6550,1751,14851,7809.42,25751,increase
0.079,3,98,6645,1758,15048,7914.96,26275,increase
0.079,3,99,6774,1795,15343,8069.82,26195,increase
0.079,3,100,6682,1762,15126,7956.6,26222,increase
0.079,4,-1,2043,0,4086,2206.44,27953,increase
0.079,4,0,1813,642,4268,2227.68,26929,increase
0.079,4,1,1755,855,4365,2254.5,26213,increase
0.079,4,2,1589,999,4177,2135.7,25596,increase
0.079,4,3,1406,1126,3938,1991.4,25466,increase
0.079,4,4,1438,1300,4176,2099.04,25733,increase
0.079,4,5,1418,1278,4114,2068.2,25400,increase
0.079,4,6,1399,1396,4194,2097.24,25284,increase
0.079,4,7,1406,1501,4313,2148.9,25031,increase
0.079,4,8,1479,1481,4439,2219.34,25221,increase
0.079,4,9,1506,1450,4462,2235.48,25159,increase
0.079,4,10,1455,1568,4478,2229.96,25398,increase
0.079,4,11,1418,1607,4443,2206.38,25678,increase
0.079,4,12,1476,1533,4485,2237.94,25145,increase
0.079,4,13,1508,1615,4631,2306.94,25426,increase
0.079,4,14,1443,1572,4458,2218.68,25213,increase
0.079,4,15,1513,1575,4601,2295.54,24845,increase
0.079,4,16,1506,1551,4563,2277.9,24868,increase
0.079,4,17,1610,1532,4752,2382.24,25042,increase
0.079,4,18,1640,1646,4926,2462.52,25008,increase
0.079,4,19,1628,1620,4876,2438.64,25147,increase
0.079,4,20,1629,1657,4915,2455.26,25112,increase
0.079,4,21,1707,1688,5102,2552.52,25276,increase
0.079,4,22,1521,1792,4834,2395.32,24732,increase
0.079,4,23,1644,1826,5114,2542.44,25368,increase
0.079,4,24,1602,1849,5053,2506.74,25633,increase
0.079,4,25,1610,1765,4985,2480.1,25522,increase
0.079,4,26,1450,1815,4715,2328.3,24778,increase
0.079,4,27,1647,1851,5145,2556.18,24915,increase
0.079,4,28,1694,1814,5202,2591.4,25095,increase
0.079,4,29,1786,1705,5277,2644.98,25218,increase
0.079,4,30,1806,1867,5479,2734.62,25667,increase
0.079,4,31,1847,1907,5601,2795.7,25542,increase
0.079,4,32,1917,1869,5703,2855.34,25384,increase
0.079,4,33,1949,1924,5822,2913,25355,increase
0.079,4,34,1990,1927,5907,2958.54,25436,increase
0.079,4,35,2128,2002,6258,3139.08,25351,increase
0.079,4,36,2214,1948,6376,3209.28,25246,increase
0.079,4,37,2247,1835,6329,3197.46,25038,increase
0.079,4,38,2265,1860,6390,3227.4,25330,increase
0.079,4,39,2311,1862,6484,3277.92,25520,increase
0.079,4,40,2377,1827,6581,3334.5,24956,increase
0.079,4,41,2568,1759,6895,3512.22,25180,increase
0.079,4,42,2605,1847,7057,3589.14,25582,increase
0.079,4,43,2551,1794,6896,3508.56,25250,increase
0.079,4,44,2647,1800,7094,3614.76,25302,increase
0.079,4,45,2800,1790,7390,3775.8,25603,increase
0.079,4,46,2769,1693,7231,3701.58,25266,increase
0.079,4,47,2847,1661,7355,3772.38,25335,increase
0.079,4,48,3075,1729,7879,4047.18,25297,increase
0.079,4,49,3184,1761,8129,4178.34,25495,increase
0.079,4,50,3181,1684,8046,4142.76,25700,increase
0.079,4,51,3118,1690,7926,4077.24,25487,increase
0.079,4,52,3127,1742,7996,4108.8,25160,increase
0.079,4,53,3145,1695,7985,4108.5,24960,increase
0.079,4,54,3302,1654,8258,4260.84,24851,increase
0.079,4,55,3443,1662,8548,4416.48,24958,increase
0.079,4,56,3473,1737,8683,4480.38,25353,increase
0.079,4,57,3582,1804,8968,4626.24,25443,increase
0.079,4,58,3750,1727,9227,4775.34,25696,increase
0.079,4,59,3625,1805,9055,4673.1,25714,increase
0.079,4,60,3728,1842,9298,4799.88,25684,increase
0.079,4,61,3795,1763,9353,4839.06,25918,increase
0.079,4,62,3823,1767,9413,4870.98,26252,increase
0.079,4,63,3909,1907,9725,5022.66,26110,increase
0.079,4,64,3886,1803,9575,4954.14,25650,increase
0.079,4,65,3925,1653,9503,4933.26,25545,increase
0.079,4,66,4085,1722,9892,5135.04,25821,increase
0.079,4,67,4198,1766,10162,5275.56,26021,increase
0.079,4,68,4265,1793,10323,5359.26,26184,increase
0.079,4,69,4215,1820,10250,5316.6,25955,increase
0.079,4,70,4415,1793,10623,5521.26,25976,increase
0.079,4,71,4317,1812,10446,5423.4,25593,increase
0.079,4,72,4437,1705,10579,5508.06,25525,increase
0.079,4,73,4599,1741,10939,5698.14,26074,increase
0.079,4,74,4611,1788,11010,5730.84,25561,increase
0.079,4,75,4787,1783,11357,5918.82,25635,increase
0.079,4,76,4897,1722,11516,6012,26140,increase
0.079,4,77,4872,1783,11527,6010.62,25763,increase
0.079,4,78,4746,1773,11265,5870.34,25668,increase
0.079,4,79,4705,1781,11191,5829.42,25571,increase
0.079,4,80,5025,1822,11872,6192.24,25977,increase
0.079,4,81,4924,1909,11757,6119.7,26292,increase
0.079,4,82,4958,1885,11801,6146.34,26168,increase
0.079,4,83,5032,1960,12024,6257.76,26072,increase
0.079,4,84,5143,1805,12091,6312.54,25640,increase
0.079,4,85,5258,1952,12468,6498.48,25795,increase
0.079,4,86,5369,1874,12612,6585.6,25993,increase
0.079,4,87,5408,1939,12755,6655.02,25886,increase
0.079,4,88,5353,1806,12512,6539.76,25887,increase
0.079,4,89,5418,1881,12717,6641.46,25619,increase
0.079,4,90,5651,1826,13128,6870,25956,increase
0.079,4,91,5791,1852,13434,7032.12,26127,increase
0.079,4,92,6074,1752,13900,7295.76,26153,increase
0.079,4,93,5855,1711,13421,7042.02,25611,increase
0.079,4,94,6077,1757,13911,7301.1,25858,increase
0.079,4,95,6058,1744,13860,7275.12,26128,increase
0.079,4,96,6101,1663,13865,7287.54,26224,increase
0.079,4,97,6004,1648,13656,7176.48,26286,increase
0.079,4,98,6029,1767,13825,7253.46,26072,increase
0.079,4,99,6230,1773,14233,7473.06,26590,increase
0.079,4,100,6259,1765,14283,7501.02,26259,increase
0.079,5,-1,2105,0,4210,2273.4,27993,increase
0.079,5,0,1813,606,4232,2212.56,26608,increase
0.079,5,1,1663,890,4216,2169.84,26284,increase
0.079,5,2,1494,1036,4024,2048.64,26091,increase
0.079,5,3,1393,1103,3889,1967.7,26161,increase
0.079,5,4,1454,1244,4152,2092.8,25859,increase
0.079,5,5,1437,1334,4208,2112.24,25826,increase
0.079,5,6,1425,1371,4221,2114.82,25623,increase
0.079,5,7,1334,1361,4029,2012.34,25500,increase
0.079,5,8,1356,1421,4133,2061.3,25439,increase
0.079,5,9,1364,1507,4235,2106.06,25253,increase
0.079,5,10,1305,1484,4094,2032.68,25034,increase
0.079,5,11,1323,1532,4178,2072.28,24974,increase
0.079,5,12,1334,1616,4284,2119.44,25059,increase
0.079,5,13,1303,1637,4243,2094.78,25089,increase
0.079,5,14,1327,1590,4244,2100.96,25323,increase
0.079,5,15,1334,1615,4283,2119.02,25003,increase
0.079,5,16,1277,1750,4304,2114.16,24939,increase
0.079,5,17,1339,1666,4344,2145.84,25007,increase
0.079,5,18,1383,1737,4503,2223.18,25501,increase
0.079,5,19,1323,1711,4357,2147.46,25161,increase
0.079,5,20,1296,1737,4329,2129.22,25510,increase
0.079,5,21,1374,1785,4533,2233.62,25716,increase
0.079,5,22,1385,1734,4504,2224.08,25496,increase
0.079,5,23,1373,1737,4483,2212.38,25536,increase
0.079,5,24,1384,1660,4428,2191.92,25320,increase
0.079,5,25,1400,1724,4524,2236.08,25595,increase
0.079,5,26,1373,1746,4492,2216.16,25004,increase
0.079,5,27,1474,1645,4593,2282.82,24875,increase
0.079,5,28,1482,1689,4653,2309.94,25128,increase
0.079,5,29,1557,1738,4852,2411.52,25396,increase
0.079,5,30,1616,1760,4992,2484.48,25488,increase
0.079,5,31,1555,1731,4841,2406.42,25491,increase
0.079,5,32,1524,1748,4796,2380.08,25386,increase
0.079,5,33,1634,1719,4987,2486.7,24949,increase
0.079,5,34,1654,1723,5031,2509.98,25469,increase
0.079,5,35,1647,1672,4966,2481,25213,increase
0.079,5,36,1648,1763,5059,2520.3,25024,increase
0.079,5,37,1700,1723,5123,2559.66,25060,increase
0.079,5,38,1773,1740,5286,2645.64,25133,increase
0.079,5,39,1855,1725,5435,2727.9,25013,increase
0.079,5,40,1873,1792,5538,2775.48,25437,increase
0.079,5,41,1927,1796,5650,2835.48,25514,increase
0.079,5,42,1932,1756,5620,2824.08,25379,increase
0.079,5,43,1798,1692,5288,2652.48,24861,increase
0.079,5,44,1873,1759,5505,2761.62,25041,increase
0.079,5,45,2009,1750,5768,2904.72,25552,increase
0.079,5,46,2059,1776,5894,2969.64,25117,increase
0.079,5,47,2105,1712,5922,2992.44,24917,increase
0.079,5,48,2217,1766,6200,3136.08,24762,increase
0.079,5,49,2229,1797,6255,3162.06,24708,increase
0.079,5,50,2345,1842,6532,3306.24,24960,increase
0.079,5,51,2331,1779,6441,3264.66,25100,increase
0.079,5,52,2464,1760,6688,3400.32,24965,increase
0.079,5,53,2501,1793,6795,3454.14,25181,increase
0.079,5,54,2680,1770,7130,3637.8,24814,increase
0.079,5,55,2674,1777,7125,3634.26,25274,increase
0.079,5,56,2698,1823,7219,3679.5,25364,increase
0.079,5,57,2816,1858,7490,3821.64,25221,increase
0.079,5,58,2903,1833,7639,3905.1,25345,increase
0.079,5,59,2948,1779,7675,3931.02,25617,increase
0.079,5,60,2992,1767,7751,3973.5,25424,increase
0.079,5,61,3163,1664,7990,4114.92,25692,increase
0.079,5,62,3249,1771,8269,4252.74,25581,increase
0.079,5,63,3326,1825,8477,4358.58,25484,increase
0.079,5,64,3454,1868,8776,4514.88,25411,increase
0.079,5,65,3599,1875,9073,4674.42,25101,increase
0.079,5,66,3728,1766,9222,4767.96,25178,increase
0.079,5,67,3759,1771,9289,4803.54,25288,increase
0.079,5,68,3811,1653,9275,4810.14,25750,increase
0.079,5,69,3893,1656,9442,4899.96,25709,increase
0.079,5,70,3958,1717,9633,4995.78,25877,increase
0.079,5,71,3909,1683,9501,4928.58,26020,increase
0.079,5,72,3959,1768,9686,5018.28,25662,increase
0.079,5,73,4034,1738,9806,5086.68,25540,increase
0.079,5,74,4026,1652,9704,5041.92,25321,increase
0.079,5,75,4077,1718,9872,5124.72,25442,increase
0.079,5,76,4103,1689,9895,5140.62,25651,increase
0.079,5,77,4283,1742,10308,5357.28,25489,increase
0.079,5,78,4496,1624,10616,5537.76,25629,increase
0.079,5,79,4587,1689,10863,5663.34,25842,increase
0.079,5,80,4546,1732,10824,5637.12,25677,increase
0.079,5,81,4542,1553,10637,5557.62,25667,increase
0.079,5,82,4558,1695,10811,5634.54,26119,increase
0.079,5,83,4364,1674,10402,5416.2,25347,increase
0.079,5,84,4654,1667,10975,5726.46,25526,increase
0.079,5,85,4918,1595,11431,5981.34,25751,increase
0.079,5,86,5053,1540,11646,6104.04,25526,increase
0.079,5,87,5098,1592,11788,6174.48,25331,increase
