a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.0637,2,53,35,595,665,287.7,25454,decrease
0.0637,2,54,21,488,530,227.64,25868,decrease
0.0637,2,55,12,401,425,181.38,25160,decrease
0.0637,2,56,14,381,409,175.14,25272,decrease
0.0637,2,57,6,304,316,134.16,25422,decrease
0.0637,2,58,3,247,253,106.98,25233,decrease
0.0637,2,59,1,190,192,80.88,25353,decrease
0.0637,2,60,5,163,173,73.86,26031,decrease
0.0637,2,61,2,134,138,58.44,25797,decrease
0.0637,2,62,2,118,122,51.72,25858,decrease
0.0637,2,63,0,127,127,53.34,25852,decrease
0.0637,2,64,5,132,142,60.84,25735,decrease
0.0637,2,65,0,134,134,56.28,25265,decrease
0.0637,2,66,2,120,124,52.56,25280,decrease
0.0637,2,67,0,102,102,42.84,25422,decrease
0.0637,2,68,0,81,81,34.02,25419,decrease
0.0637,2,69,0,76,76,31.92,25522,decrease
0.0637,2,70,0,60,60,25.2,25885,decrease
0.0637,2,71,0,40,40,16.8,25591,decrease
0.0637,2,72,0,32,32,13.44,25802,decrease
0.0637,2,73,0,34,34,14.28,25460,decrease
0.0637,2,74,0,33,33,13.86,25988,decrease
0.0637,2,75,0,33,33,13.86,25617,decrease
0.0637,2,76,0,13,13,5.46,25758,decrease
0.0637,2,77,0,9,9,3.78,25957,decrease
0.0637,2,78,0,5,5,2.1,25932,decrease
0.0637,2,79,0,4,4,1.68,25630,decrease
0.0637,2,80,0,2,2,0.84,25805,decrease
0.0637,2,81,0,1,1,0.42,26017,decrease
0.0637,2,82,0,1,1,0.42,25510,decrease
0.0637,2,83,0,0,0,0,26022,decrease
0.0637,3,-1,1817,0,3634,1962.36,27570,decrease
0.0637,3,0,1344,680,3368,1737.12,26322,decrease
0.0637,3,1,1188,876,3252,1650.96,25598,decrease
0.0637,3,2,1072,1058,3202,1602.12,25909,decrease
0.0637,3,3,1019,1184,3222,1597.8,25543,decrease
0.0637,3,4,953,1203,3109,1534.5,25503,decrease
0.0637,3,5,987,1255,3229,1593.06,25483,decrease
0.0637,3,6,968,1264,3200,1576.32,25416,decrease
0.0637,3,7,870,1386,3126,1521.72,24973,decrease
0.0637,3,8,816,1392,3024,1465.92,25414,decrease
0.0637,3,9,706,1581,2993,1426.5,25366,decrease
0.0637,3,10,749,1597,3095,1479.66,25946,decrease
0.0637,3,11,729,1552,3010,1439.16,25720,decrease
0.0637,3,12,673,1523,2869,1366.5,25514,decrease
0.0637,3,13,635,1602,2872,1358.64,25471,decrease
0.0637,3,14,592,1507,2691,1272.3,24982,decrease
0.0637,3,15,527,1533,2587,1213.02,25076,decrease
0.0637,3,16,542,1526,2610,1226.28,24955,decrease
0.0637,3,17,559,1485,2603,1227.42,25601,decrease
0.0637,3,18,490,1474,2454,1148.28,25554,decrease
0.0637,3,19,440,1492,2372,1101.84,25435,decrease
0.0637,3,20,397,1351,2145,996.18,24909,decrease
0.0637,3,21,337,1412,2086,957,25015,decrease
0.0637,3,22,333,1447,2113,967.38,25030,decrease
0.0637,3,23,329,1348,2006,921.48,25101,decrease
0.0637,3,24,324,1319,1967,903.9,24975,decrease
0.0637,3,25,291,1361,1943,885.9,25102,decrease
0.0637,3,26,271,1327,1869,850.02,24896,decrease
0.0637,3,27,233,1196,1662,753.96,24660,decrease
0.0637,3,28,238,1174,1650,750.12,24972,decrease
0.0637,3,29,170,1168,1508,674.16,24969,decrease
0.0637,3,30,183,1073,1439,648.3,25340,decrease
0.0637,3,31,137,1072,1346,598.2,25295,decrease
0.0637,3,32,119,996,1234,546.84,25557,decrease
0.0637,3,33,88,913,1089,478.5,25693,decrease
0.0637,3,34,62,856,980,426.48,25638,decrease
0.0637,3,35,61,812,934,406.92,25629,decrease
0.0637,3,36,50,698,798,347.16,25755,decrease
0.0637,3,37,35,608,678,293.16,25515,decrease
0.0637,3,38,17,553,587,250.62,25642,decrease
0.0637,3,39,17,453,487,208.62,25899,decrease
0.0637,3,40,5,387,397,167.94,25773,decrease
0.0637,3,41,10,337,357,152.34,25842,decrease
0.0637,3,42,6,279,291,123.66,25677,decrease
0.0637,3,43,7,260,274,116.76,25448,decrease
0.0637,3,44,5,228,238,101.16,25634,decrease
0.0637,3,45,3,204,210,88.92,25525,decrease
0.0637,3,46,2,171,175,73.98,25321,decrease
0.0637,3,47,2,143,147,62.22,25437,decrease
0.0637,3,48,1,132,134,56.52,26120,decrease
0.0637,3,49,1,97,99,41.82,25886,decrease
0.0637,3,50,1,78,80,33.84,25891,decrease
0.0637,3,51,0,71,71,29.82,25774,decrease
0.0637,3,52,0,56,56,23.52,25641,decrease
0.0637,3,53,0,48,48,20.16,25598,decrease
0.0637,3,54,0,52,52,21.84,25615,decrease
0.0637,3,55,0,43,43,18.06,25745,decrease
0.0637,3,56,0,33,33,13.86,25659,decrease
0.0637,3,57,0,27,27,11.34,25237,decrease
0.0637,3,58,0,24,24,10.08,25916,decrease
0.0637,3,59,0,34,34,14.28,26008,decrease
0.0637,3,60,0,20,20,8.4,26017,decrease
0.0637,3,61,0,28,28,11.76,25583,decrease
0.0637,3,62,0,25,25,10.5,25692,decrease
0.0637,3,63,0,24,24,10.08,26045,decrease
0.0637,3,64,0,22,22,9.24,26046,decrease
0.0637,3,65,0,19,19,7.98,26101,decrease
0.0637,3,66,0,11,11,4.62,26046,decrease
0.0637,3,67,0,11,11,4.62,25387,decrease
0.0637,3,68,0,8,8,3.36,25644,decrease
0.0637,3,69,0,3,3,1.26,25502,decrease
0.0637,3,70,0,1,1,0.42,25538,decrease
0.0637,3,71,0,0,0,0,25356,decrease
0.0637,4,-1,1746,0,3492,1885.68,27830,increase
0.0637,4,0,1386,665,3437,1776.18,26889,increase
0.0637,4,1,1331,907,3569,1818.42,26240,increase
0.0637,4,2,1187,993,3367,1699.02,25947,increase
0.0637,4,3,1179,1192,3550,1773.96,25748,increase
0.0637,4,4,1079,1159,3317,1652.1,25507,increase
0.0637,4,5,1130,1209,3469,1728.18,25460,increase
0.0637,4,6,1070,1281,3421,1693.62,25187,increase
0.0637,4,7,1102,1414,3618,1784.04,25341,increase
0.0637,4,8,1073,1475,3621,1778.34,25781,increase
0.0637,4,9,1077,1448,3602,1771.32,25594,increase
0.0637,4,10,1146,1525,3817,1878.18,25703,increase
0.0637,4,11,1101,1539,3741,1835.46,25303,increase
0.0637,4,12,1052,1567,3671,1794.3,25249,increase
0.0637,4,13,1073,1573,3719,1819.5,25451,increase
0.0637,4,14,1030,1597,3657,1783.14,25141,increase
0.0637,4,15,1084,1478,3646,1791.48,25104,increase
0.0637,4,16,1101,1702,3904,1903.92,25278,increase
0.0637,4,17,1180,1625,3985,1956.9,25685,increase
0.0637,4,18,1145,1710,4000,1954.8,25645,increase
0.0637,4,19,1172,1628,3972,1949.52,25369,increase
0.0637,4,20,1125,1710,3960,1933.2,25432,increase
0.0637,4,21,1065,1723,3853,1873.86,25255,increase
0.0637,4,22,1067,1698,3832,1865.52,25193,increase
0.0637,4,23,1136,1733,4005,1954.74,25418,increase
0.0637,4,24,1214,1784,4212,2060.4,25188,increase
0.0637,4,25,1240,1842,4322,2112.84,25390,increase
0.0637,4,26,1291,1850,4432,2171.28,25287,increase
0.0637,4,27,1213,1837,4263,2081.58,25445,increase
0.0637,4,28,1262,1789,4313,2114.34,25296,increase
0.0637,4,29,1208,1909,4325,2106.42,25264,increase
0.0637,4,30,1153,1770,4076,1988.64,24705,increase
0.0637,4,31,1193,1777,4163,2034.78,24742,increase
0.0637,4,32,1119,1760,3998,1947.72,24677,increase
0.0637,4,33,1147,1811,4105,1999.38,24592,increase
0.0637,4,34,1146,1831,4123,2006.7,25077,increase
0.0637,4,35,1155,1912,4222,2050.44,24868,increase
0.0637,4,36,1191,1893,4275,2081.34,24873,increase
0.0637,4,37,1083,1881,4047,1959.66,25117,increase
0.0637,4,38,1095,1760,3950,1921.8,25426,increase
0.0637,4,39,1034,1816,3884,1879.44,25521,increase
0.0637,4,40,1075,1795,3945,1914.9,25634,increase
0.0637,4,41,1050,1891,3991,1928.22,25566,increase
0.0637,4,42,1108,1822,4038,1961.88,25269,increase
0.0637,4,43,1135,1847,4117,2001.54,24973,increase
0.0637,4,44,1210,1822,4242,2072.04,24638,increase
0.0637,4,45,1202,1846,4250,2073.48,24535,increase
0.0637,4,46,1268,1889,4425,2162.82,24929,increase
0.0637,4,47,1313,1844,4470,2192.52,24672,increase
0.0637,4,48,1331,1780,4442,2185.08,24853,increase
0.0637,4,49,1311,1778,4400,2162.64,25048,increase
0.0637,4,50,1369,1801,4539,2234.94,25225,increase
0.0637,4,51,1360,1810,4530,2229,24971,increase
0.0637,4,52,1427,1770,4624,2284.56,25441,increase
0.0637,4,53,1467,1769,4703,2327.34,25130,increase
0.0637,4,54,1396,1831,4623,2276.7,25297,increase
0.0637,4,55,1404,1839,4647,2288.7,25329,increase
0.0637,4,56,1397,1906,4700,2309.28,25118,increase
0.0637,4,57,1522,1876,4920,2431.68,24828,increase
0.0637,4,58,1474,2000,4948,2431.92,25450,increase
0.0637,4,59,1460,1926,4846,2385.72,25053,increase
0.0637,4,60,1488,1809,4785,2366.82,25233,increase
0.0637,4,61,1512,1837,4861,2404.5,25420,increase
0.0637,4,62,1490,1794,4774,2362.68,25295,increase
0.0637,4,63,1528,1790,4846,2402.04,25295,increase
0.0637,4,64,1591,1830,5012,2486.88,25234,increase
0.0637,4,65,1690,1828,5208,2592.96,25359,increase
0.0637,4,66,1795,1753,5343,2674.86,25219,increase
0.0637,4,67,1696,1790,5182,2583.48,25104,increase
0.0637,4,68,1777,1896,5450,2715.48,25107,increase
0.0637,4,69,1857,1749,5463,2740.14,25218,increase
0.0637,4,70,1902,1917,5721,2859.3,25503,increase
0.0637,4,71,1862,1796,5520,2765.28,25524,increase
0.0637,4,72,1971,1803,5745,2885.94,25500,increase
0.0637,4,73,2047,1810,5904,2970.96,25835,increase
0.0637,4,74,1861,1733,5455,2737.74,25136,increase
0.0637,4,75,1825,1828,5478,2738.76,25322,increase
0.0637,4,76,1859,1775,5493,2753.22,24966,increase
0.0637,4,77,1934,1807,5675,2847.66,25517,increase
0.0637,4,78,2026,1812,5864,2949.12,24976,increase
0.0637,4,79,2202,1842,6246,3151.8,25290,increase
0.0637,4,80,2293,1907,6493,3277.38,25595,increase
0.0637,4,81,2378,1921,6677,3375.06,25921,increase
0.0637,4,82,2310,1914,6534,3298.68,25635,increase
0.0637,4,83,2303,1897,6503,3283.98,25448,increase
0.0637,4,84,2398,1918,6714,3395.4,25512,increase
0.0637,4,85,2389,1967,6745,3406.26,25422,increase
0.0637,4,86,2619,1835,7073,3599.22,25595,increase
0.0637,4,87,2656,1764,7076,3609.36,25618,increase
0.0637,4,88,2555,1840,6950,3532.2,25279,increase
0.0637,4,89,2672,1911,7255,3688.38,25161,increase
0.0637,4,90,2797,1873,7467,3807.42,25294,increase
0.0637,4,91,2745,1839,7329,3736.98,25119,increase
0.0637,4,92,2720,1798,7238,3692.76,25203,increase
0.0637,4,93,2747,1834,7328,3737.04,25008,increase
0.0637,4,94,2799,1824,7422,3789,25107,increase
0.0637,4,95,2974,1864,7812,3994.8,25395,increase
0.0637,4,96,3012,1810,7834,4013.16,25846,increase
0.0637,4,97,3108,1778,7994,4103.4,26034,increase
0.0637,4,98,3294,1916,8504,4362.24,26135,increase
0.0637,4,99,3316,1837,8469,4352.82,25410,increase
0.0637,4,100,3295,1815,8405,4320.9,25657,increase
0.0637,5,-1,1902,0,3804,2054.16,28163,decrease
0.0637,5,0,1549,643,3741,1942.98,26918,decrease
0.0637,5,1,1478,929,3885,1986.42,26915,decrease
0.0637,5,2,1417,1066,3900,1978.08,26601,decrease
0.0637,5,3,1278,1095,3651,1840.14,25808,decrease
0.0637,5,4,1167,1224,3558,1774.44,25055,decrease
0.0637,5,5,1175,1366,3716,1842.72,25293,decrease
0.0637,5,6,1041,1481,3563,1746.3,25491,decrease
0.0637,5,7,927,1493,3347,1628.22,25169,decrease
0.0637,5,8,968,1408,3344,1636.8,24716,decrease
0.0637,5,9,923,1383,3229,1577.7,24598,decrease
0.0637,5,10,846,1320,3012,1468.08,24308,decrease
0.0637,5,11,847,1424,3118,1512.84,24908,decrease
0.0637,5,12,810,1462,3082,1488.84,25543,decrease
0.0637,5,13,740,1441,2921,1404.42,25730,decrease
0.0637,5,14,716,1415,2847,1367.58,25098,decrease
0.0637,5,15,702,1389,2793,1341.54,25169,decrease
0.0637,5,16,680,1437,2797,1337.94,24425,decrease
0.0637,5,17,698,1439,2835,1358.22,24749,decrease
0.0637,5,18,663,1562,2888,1372.08,25387,decrease
0.0637,5,19,707,1444,2858,1370.04,25407,decrease
0.0637,5,20,657,1506,2820,1342.08,24988,decrease
0.0637,5,21,619,1537,2775,1314.06,25199,decrease
0.0637,5,22,580,1560,2720,1281.6,25107,decrease
0.0637,5,23,566,1526,2658,1252.2,25083,decrease
0.0637,5,24,480,1523,2483,1158.06,25123,decrease
0.0637,5,25,429,1491,2349,1089.54,25631,decrease
0.0637,5,26,446,1519,2411,1119.66,25487,decrease
0.0637,5,27,374,1472,2220,1022.16,25244,decrease
0.0637,5,28,340,1411,2091,959.82,25176,decrease
0.0637,5,29,332,1334,1998,918.84,25188,decrease
0.0637,5,30,258,1310,1826,828.84,25092,decrease
0.0637,5,31,232,1227,1691,765.9,25164,decrease
0.0637,5,32,176,1199,1551,693.66,24927,decrease
0.0637,5,33,153,1170,1476,656.64,25057,decrease
0.0637,5,34,170,1100,1440,645.6,25420,decrease
0.0637,5,35,118,997,1233,546.18,25137,decrease
0.0637,5,36,102,920,1124,496.56,25014,decrease
0.0637,5,37,85,825,995,438.3,24956,decrease
0.0637,5,38,38,758,834,359.4,25425,decrease
0.0637,5,39,45,622,712,309.84,25412,decrease
0.0637,5,40,23,554,600,257.52,25610,decrease
0.0637,5,41,18,480,516,221.04,25408,decrease
0.0637,5,42,23,420,466,201.24,25669,decrease
0.0637,5,43,13,370,396,169.44,25400,decrease
0.0637,5,44,6,309,321,136.26,25306,decrease
0.0637,5,45,9,269,287,122.7,25533,decrease
0.0637,5,46,5,250,260,110.4,25694,decrease
0.0637,5,47,3,218,224,94.8,25554,decrease
0.0637,5,48,3,180,186,78.84,25577,decrease
0.0637,5,49,2,155,159,67.26,25692,decrease
0.0637,5,50,0,129,129,54.18,25511,decrease
0.0637,5,51,1,117,119,50.22,25827,decrease
0.0637,5,52,0,88,88,36.96,25785,decrease
0.0637,5,53,1,85,87,36.78,25829,decrease
0.0637,5,54,0,60,60,25.2,25470,decrease
0.0637,5,55,0,56,56,23.52,25581,decrease
0.0637,5,56,0,51,51,21.42,25483,decrease
0.0637,5,57,0,62,62,26.04,25231,decrease
0.0637,5,58,0,54,54,22.68,25409,decrease
0.0637,5,59,0,54,54,22.68,25744,decrease
0.0637,5,60,0,46,46,19.32,25571,decrease
0.0637,5,61,2,26,30,13.08,25636,decrease
0.0637,5,62,0,26,26,10.92,25602,decrease
0.0637,5,63,0,21,21,8.82,25366,decrease
0.0637,5,64,0,26,26,10.92,25753,decrease
0.0637,5,65,0,26,26,10.92,25779,decrease
0.0637,5,66,0,17,17,7.14,25482,decrease
0.0637,5,67,0,13,13,5.46,25763,decrease
0.0637,5,68,0,16,16,6.72,25595,decrease
0.0637,5,69,0,9,9,3.78,25808,decrease
0.0637,5,70,0,6,6,2.52,25729,decrease
0.0637,5,71,0,10,10,4.2,25609,decrease
0.0637,5,72,0,8,8,3.36,25663,decrease
0.0637,5,73,0,4,4,1.68,25723,decrease
0.0637,5,74,0,2,2,0.84,25523,decrease
0.0637,5,75,0,4,4,1.68,25909,decrease
0.0637,5,76,0,2,2,0.84,26100,decrease
0.0637,5,77,0,2,2,0.84,25869,decrease
0.0637,5,78,0,2,2,0.84,25760,decrease
0.0637,5,79,0,4,4,1.68,25481,decrease
0.0637,5,80,0,4,4,1.68,25316,decrease
0.0637,5,81,0,4,4,1.68,25337,decrease
0.0637,5,82,0,5,5,2.1,25532,decrease
0.0637,5,83,0,1,1,0.42,25950,decrease
0.0637,5,84,0,1,1,0.42,25930,decrease
0.0637,5,85,0,2,2,0.84,25569,decrease
0.0637,5,86,0,2,2,0.84,25718,decrease
0.0637,5,87,0,2,2,0.84,25993,decrease
0.0637,5,88,0,4,4,1.68,26017,decrease
0.0637,5,89,0,4,4,1.68,25955,decrease
0.0637,5,90,0,2,2,0.84,25865,decrease
0.0637,5,91,0,1,1,0.42,26006,decrease
0.0637,5,92,0,3,3,1.26,25583,decrease
0.0637,5,93,0,2,2,0.84,25796,decrease
0.0637,5,94,0,1,1,0.42,25690,decrease
0.0637,5,95,0,0,0,0,25580,decrease
0.0637,6,-1,1836,0,3672,1982.88,28252,decrease
0.0637,6,0,1506,697,3709,1919.22,26789,decrease
0.0637,6,1,1224,938,3386,1715.88,25937,decrease
0.0637,6,2,1225,1000,3450,1743,25553,decrease
0.0637,6,3,1188,1161,3537,1770.66,25188,decrease
0.0637,6,4,1021,1304,3346,1650.36,24863,decrease
0.0637,6,5,1023,1240,3286,1625.64,24982,decrease
0.0637,6,6,965,1332,3262,1601.64,25197,decrease
0.0637,6,7,924,1381,3229,1577.94,25063,decrease
0.0637,6,8,918,1438,3274,1595.4,25236,decrease
0.0637,6,9,892,1514,3298,1599.24,25129,decrease
0.0637,6,10,909,1497,3315,1610.46,25018,decrease
0.0637,6,11,931,1515,3377,1641.78,24945,decrease
0.0637,6,12,834,1532,3200,1544.16,25062,decrease
0.0637,6,13,862,1571,3295,1590.78,25146,decrease
0.0637,6,14,882,1427,3191,1551.9,24741,decrease
0.0637,6,15,937,1467,3341,1628.1,25155,decrease
0.0637,6,16,909,1553,3371,1633.98,25396,decrease
0.0637,6,17,967,1606,3540,1718.88,25090,decrease
0.0637,6,18,1018,1547,3583,1749.18,25385,decrease
0.0637,6,19,1043,1587,3673,1792.98,25353,decrease
0.0637,6,20,974,1617,3565,1731.06,25545,decrease
0.0637,6,21,923,1610,3456,1673.04,25296,decrease
0.0637,6,22,863,1625,3351,1614.54,24940,decrease
0.0637,6,23,849,1550,3248,1567.92,24967,decrease
0.0637,6,24,937,1554,3428,1664.64,25026,decrease
0.0637,6,25,941,1651,3533,1709.7,25441,decrease
0.0637,6,26,912,1570,3394,1644.36,24901,decrease
0.0637,6,27,996,1584,3576,1740.96,25249,decrease
0.0637,6,28,1066,1555,3687,1804.38,25826,decrease
0.0637,6,29,1037,1592,3666,1788.6,25434,decrease
0.0637,6,30,1010,1715,3735,1811.1,25222,decrease
0.0637,6,31,969,1633,3571,1732.38,25137,decrease
0.0637,6,32,1009,1756,3774,1827.24,25160,decrease
0.0637,6,33,1001,1688,3690,1790.04,25181,decrease
0.0637,6,34,985,1709,3679,1781.58,25260,decrease
0.0637,6,35,1014,1710,3738,1813.32,25475,decrease
0.0637,6,36,975,1743,3693,1785.06,25238,decrease
0.0637,6,37,1012,1736,3760,1822.08,25104,decrease
0.0637,6,38,992,1781,3765,1819.38,25757,decrease
0.0637,6,39,893,1729,3515,1690.62,25568,decrease
0.0637,6,40,891,1717,3499,1683.42,25345,decrease
