a,replicate_number,gen,num_dd,num_dwt,num_d_alleles,d_fitness,popsize,eventual_outcome
0.0739,1,39,1099,1822,4020,1952.16,24689,increase
0.0739,1,40,1077,1758,3912,1901.52,25036,increase
0.0739,1,41,1097,1745,3939,1917.66,24944,increase
0.0739,1,42,1103,1779,3985,1938.42,25358,increase
0.0739,1,43,1123,1647,3893,1904.58,25317,increase
0.0739,1,44,1103,1740,3946,1922.04,25503,increase
0.0739,1,45,1122,1777,4021,1958.1,25334,increase
0.0739,1,46,1178,1685,4041,1979.94,25103,increase
0.0739,1,47,1254,1765,4273,2095.62,25309,increase
0.0739,1,48,1165,1704,4034,1973.88,25129,increase
0.0739,1,49,1143,1704,3990,1950.12,25208,increase
0.0739,1,50,1204,1799,4207,2055.9,25296,increase
0.0739,1,51,1169,1780,4118,2010.12,25743,increase
0.0739,1,52,1264,1766,4294,2106.84,25613,increase
0.0739,1,53,1270,1745,4285,2104.5,25350,increase
0.0739,1,54,1247,1687,4181,2055.3,25146,increase
0.0739,1,55,1353,1706,4412,2177.76,25457,increase
0.0739,1,56,1425,1674,4524,2242.08,25315,increase
0.0739,1,57,1367,1647,4381,2168.1,25046,increase
0.0739,1,58,1399,1621,4419,2191.74,24998,increase
0.0739,1,59,1478,1644,4600,2286.72,25294,increase
0.0739,1,60,1441,1695,4577,2268.18,25050,increase
0.0739,1,61,1480,1696,4656,2310.72,25179,increase
0.0739,1,62,1567,1726,4860,2417.28,25212,increase
0.0739,1,63,1457,1717,4631,2294.7,25094,increase
0.0739,1,64,1519,1762,4800,2380.56,25054,increase
0.0739,1,65,1561,1792,4914,2438.52,25008,increase
0.0739,1,66,1542,1717,4801,2386.5,25176,increase
0.0739,1,67,1632,1777,5041,2508.9,25135,increase
0.0739,1,68,1634,1788,5056,2515.68,25078,increase
0.0739,1,69,1653,1782,5088,2533.68,25554,increase
0.0739,1,70,1703,1688,5094,2548.2,25723,increase
0.0739,1,71,1729,1641,5099,2556.54,25325,increase
0.0739,1,72,1744,1724,5212,2607.6,25512,increase
0.0739,1,73,1775,1763,5313,2657.46,25477,increase
0.0739,1,74,1809,1791,5409,2705.94,25483,increase
0.0739,1,75,1842,1683,5367,2696.22,25250,increase
0.0739,1,76,1900,1681,5481,2758.02,25358,increase
0.0739,1,77,1989,1658,5636,2844.48,25466,increase
0.0739,1,78,2111,1719,5941,3001.86,25245,increase
0.0739,1,79,2033,1757,5823,2933.58,25518,increase
0.0739,1,80,1894,1761,5549,2785.14,25203,increase
0.0739,1,81,1877,1744,5498,2759.64,25584,increase
0.0739,1,82,1967,1731,5665,2851.38,25399,increase
0.0739,1,83,2031,1759,5821,2932.26,26004,increase
0.0739,1,84,1963,1789,5715,2871.42,25680,increase
0.0739,1,85,2058,1685,5801,2930.34,25735,increase
0.0739,1,86,2229,1750,6208,3142.32,25597,increase
0.0739,1,87,2348,1676,6372,3239.76,25609,increase
0.0739,1,88,2445,1762,6652,3380.64,25515,increase
0.0739,1,89,2409,1816,6634,3364.44,25475,increase
0.0739,1,90,2460,1873,6793,3443.46,25429,increase
0.0739,1,91,2376,1891,6643,3360.3,25629,increase
0.0739,1,92,2543,1917,7003,3551.58,25768,increase
0.0739,1,93,2464,1803,6731,3418.38,25547,increase
0.0739,1,94,2512,1823,6847,3478.62,25589,increase
0.0739,1,95,2664,1753,7081,3613.38,25547,increase
0.0739,1,96,2741,1805,7287,3718.38,25481,increase
0.0739,1,97,2810,1809,7429,3794.58,25734,increase
0.0739,1,98,2802,1809,7413,3785.94,25556,increase
0.0739,1,99,2805,1773,7383,3774.06,25205,increase
0.0739,1,100,2807,1796,7410,3785.88,25423,increase
0.0739,2,-1,1959,0,3918,2115.72,27590,increase
0.0739,2,0,1636,609,3881,2022.66,26732,increase
0.0739,2,1,1594,824,4012,2067.6,25659,increase
0.0739,2,2,1547,1022,4116,2100,25417,increase
0.0739,2,3,1528,1004,4060,2071.92,25550,increase
0.0739,2,4,1428,1109,3965,2008.02,25587,increase
0.0739,2,5,1422,1219,4063,2047.74,25683,increase
0.0739,2,6,1320,1341,3981,1988.82,25803,increase
0.0739,2,7,1253,1424,3930,1951.32,25777,increase
0.0739,2,8,1178,1457,3813,1884.18,25418,increase
0.0739,2,9,1187,1483,3857,1904.82,25363,increase
0.0739,2,10,1160,1456,3776,1864.32,24961,increase
0.0739,2,11,1165,1548,3878,1908.36,25450,increase
0.0739,2,12,1261,1493,4015,1988.94,25396,increase
0.0739,2,13,1205,1619,4029,1981.38,25423,increase
0.0739,2,14,1236,1592,4064,2003.52,25196,increase
0.0739,2,15,1285,1491,4061,2014.02,24950,increase
0.0739,2,16,1191,1563,3945,1942.74,24937,increase
0.0739,2,17,1294,1640,4228,2086.32,25147,increase
0.0739,2,18,1337,1627,4301,2127.3,24850,increase
0.0739,2,19,1332,1652,4316,2132.4,24984,increase
0.0739,2,20,1476,1664,4616,2292.96,25264,increase
0.0739,2,21,1391,1647,4429,2194.02,25252,increase
0.0739,2,22,1410,1676,4496,2226.72,25161,increase
0.0739,2,23,1342,1703,4387,2164.62,25123,increase
0.0739,2,24,1403,1737,4543,2244.78,25481,increase
0.0739,2,25,1458,1716,4632,2295.36,25456,increase
0.0739,2,26,1435,1771,4641,2293.62,25667,increase
0.0739,2,27,1485,1737,4707,2333.34,25177,increase
0.0739,2,28,1461,1723,4645,2301.54,25311,increase
0.0739,2,29,1520,1740,4780,2372.4,25465,increase
0.0739,2,30,1502,1806,4810,2380.68,25325,increase
0.0739,2,31,1520,1724,4764,2365.68,25444,increase
0.0739,2,32,1580,1697,4857,2419.14,25366,increase
0.0739,2,33,1560,1501,4621,2315.22,25550,increase
0.0739,2,34,1571,1690,4832,2406.48,25329,increase
0.0739,2,35,1613,1791,5017,2494.26,25328,increase
0.0739,2,36,1736,1726,5198,2599.8,25377,increase
0.0739,2,37,1756,1791,5303,2648.7,25533,increase
0.0739,2,38,1632,1801,5065,2518.98,25266,increase
0.0739,2,39,1715,1680,5110,2557.8,25249,increase
0.0739,2,40,1798,1747,5343,2675.58,25440,increase
0.0739,2,41,1795,1763,5353,2679.06,25270,increase
0.0739,2,42,1904,1718,5526,2777.88,25295,increase
0.0739,2,43,1871,1837,5579,2792.22,25289,increase
0.0739,2,44,2006,1736,5748,2895.6,25424,increase
0.0739,2,45,1920,1708,5548,2790.96,25321,increase
0.0739,2,46,1988,1685,5661,2854.74,25544,increase
0.0739,2,47,2035,1781,5851,2945.82,25338,increase
0.0739,2,48,1959,1875,5793,2903.22,25160,increase
0.0739,2,49,2074,1836,5984,3011.04,25202,increase
0.0739,2,50,2162,1795,6119,3088.86,25111,increase
0.0739,2,51,2066,1866,5998,3015,25238,increase
0.0739,2,52,2095,1814,6004,3024.48,24861,increase
0.0739,2,53,2160,1776,6096,3078.72,25072,increase
0.0739,2,54,2317,1811,6445,3262.98,25140,increase
0.0739,2,55,2364,1899,6627,3350.7,25106,increase
0.0739,2,56,2452,1900,6804,3446.16,25189,increase
0.0739,2,57,2621,1810,7052,3590.88,25097,increase
0.0739,2,58,2603,1827,7033,3578.58,25233,increase
0.0739,2,59,2637,1851,7125,3625.38,24860,increase
0.0739,2,60,2668,1834,7170,3651.72,25150,increase
0.0739,2,61,2754,1770,7278,3717.72,24871,increase
0.0739,2,62,2999,1694,7692,3950.4,25466,increase
0.0739,2,63,2895,1700,7490,3840.6,25476,increase
0.0739,2,64,3054,1672,7780,4000.56,25655,increase
0.0739,2,65,3027,1667,7721,3969.3,25084,increase
0.0739,2,66,3049,1612,7710,3969.96,24965,increase
0.0739,2,67,3067,1620,7754,3992.76,24743,increase
0.0739,2,68,3232,1677,8141,4194.9,25154,increase
0.0739,2,69,3464,1652,8580,4434.96,25532,increase
0.0739,2,70,3536,1559,8631,4473.66,25752,increase
0.0739,2,71,3526,1635,8687,4494.78,25271,increase
0.0739,2,72,3589,1719,8897,4598.1,25405,increase
0.0739,2,73,3633,1858,9124,4704,25445,increase
0.0739,2,74,3761,1763,9285,4802.34,25416,increase
0.0739,2,75,3782,1783,9347,4833.42,25446,increase
0.0739,2,76,3880,1615,9375,4868.7,25529,increase
0.0739,2,77,4125,1646,9896,5146.32,25677,increase
0.0739,2,78,4104,1587,9795,5098.86,25361,increase
0.0739,2,79,4292,1636,10220,5322.48,25595,increase
0.0739,2,80,4194,1802,10190,5286.36,25725,increase
0.0739,2,81,4496,1906,10898,5656.2,26113,increase
0.0739,2,82,4529,1809,10867,5651.1,26043,increase
0.0739,2,83,4560,1711,10831,5643.42,25847,increase
0.0739,2,84,4547,1756,10850,5648.28,25798,increase
0.0739,2,85,4647,1811,11105,5779.38,25655,increase
0.0739,2,86,4711,1769,11191,5830.86,25980,increase
0.0739,2,87,4683,1721,11087,5780.46,25663,increase
0.0739,2,88,4762,1805,11329,5901.06,26122,increase
0.0739,2,89,4816,1770,11402,5944.68,26044,increase
0.0739,2,90,4836,1780,11452,5970.48,25660,increase
0.0739,2,91,4968,1699,11635,6079.02,25657,increase
0.0739,2,92,5309,1708,12326,6451.08,26247,increase
0.0739,2,93,5178,1660,12016,6289.44,26038,increase
0.0739,2,94,5073,1661,11807,6176.46,25569,increase
0.0739,2,95,5130,1718,11978,6261.96,25554,increase
0.0739,2,96,5244,1725,12213,6388.02,25863,increase
0.0739,2,97,5303,1721,12327,6450.06,25792,increase
0.0739,2,98,5367,1748,12482,6530.52,25636,increase
0.0739,2,99,5472,1827,12771,6677.1,25727,increase
0.0739,2,100,5530,1847,12907,6748.14,25918,increase
0.0739,3,-1,2119,0,4238,2288.52,27485,increase
0.0739,3,0,1841,591,4273,2236.5,26707,increase
0.0739,3,1,1662,903,4227,2174.22,26693,increase
0.0739,3,2,1575,999,4149,2120.58,25986,increase
0.0739,3,3,1494,1082,4070,2067.96,25933,increase
0.0739,3,4,1402,1166,3970,2003.88,25390,increase
0.0739,3,5,1388,1239,4015,2019.42,25242,increase
0.0739,3,6,1390,1309,4089,2050.98,25422,increase
0.0739,3,7,1409,1359,4177,2092.5,25035,increase
0.0739,3,8,1338,1462,4138,2059.08,25446,increase
0.0739,3,9,1416,1508,4340,2162.64,25305,increase
0.0739,3,10,1396,1523,4315,2147.34,25595,increase
0.0739,3,11,1240,1639,4119,2027.58,25262,increase
0.0739,3,12,1247,1572,4066,2007,25098,increase
0.0739,3,13,1302,1562,4166,2062.2,25283,increase
0.0739,3,14,1413,1532,4358,2169.48,25271,increase
0.0739,3,15,1402,1702,4506,2229,25311,increase
0.0739,3,16,1330,1671,4331,2138.22,25213,increase
0.0739,3,17,1340,1671,4351,2149.02,25375,increase
0.0739,3,18,1394,1809,4597,2265.3,25396,increase
0.0739,3,19,1437,1731,4605,2278.98,25451,increase
0.0739,3,20,1398,1736,4532,2238.96,25298,increase
0.0739,3,21,1453,1751,4657,2304.66,25253,increase
0.0739,3,22,1434,1807,4675,2307.66,25326,increase
0.0739,3,23,1475,1657,4607,2288.94,24900,increase
0.0739,3,24,1481,1678,4640,2304.24,24718,increase
0.0739,3,25,1577,1710,4864,2421.36,25062,increase
0.0739,3,26,1567,1659,4793,2389.14,24851,increase
0.0739,3,27,1557,1567,4681,2339.7,25166,increase
0.0739,3,28,1535,1694,4764,2369.28,25213,increase
0.0739,3,29,1585,1561,4731,2367.42,25364,increase
0.0739,3,30,1602,1610,4814,2406.36,25502,increase
0.0739,3,31,1606,1652,4864,2428.32,25138,increase
0.0739,3,32,1578,1628,4784,2388,25018,increase
0.0739,3,33,1514,1690,4718,2344.92,25004,increase
0.0739,3,34,1479,1669,4627,2298.3,24908,increase
0.0739,3,35,1652,1601,4905,2456.58,24749,increase
0.0739,3,36,1829,1820,5478,2739.72,25226,increase
0.0739,3,37,1857,1713,5427,2725.02,25273,increase
0.0739,3,38,1921,1810,5652,2834.88,25580,increase
0.0739,3,39,1920,1766,5606,2815.32,25236,increase
0.0739,3,40,2010,1788,5808,2921.76,25331,increase
0.0739,3,41,2075,1737,5887,2970.54,25054,increase
0.0739,3,42,2250,1737,6237,3159.54,25322,increase
0.0739,3,43,2240,1816,6296,3181.92,25400,increase
0.0739,3,44,2340,1844,6524,3301.68,25340,increase
0.0739,3,45,2407,1825,6639,3366.06,25449,increase
0.0739,3,46,2333,1801,6467,3276.06,25232,increase
0.0739,3,47,2395,1827,6617,3353.94,25117,increase
0.0739,3,48,2487,1784,6758,3435.24,25132,increase
0.0739,3,49,2535,1770,6840,3481.2,25156,increase
0.0739,3,50,2549,1810,6908,3513.12,25204,increase
0.0739,3,51,2583,1824,6990,3555.72,25179,increase
0.0739,3,52,2651,1755,7057,3600.18,25445,increase
0.0739,3,53,2684,1766,7134,3640.44,25128,increase
0.0739,3,54,2773,1781,7327,3742.86,25452,increase
0.0739,3,55,2945,1898,7788,3977.76,25787,increase
0.0739,3,56,2934,1879,7747,3957.9,25672,increase
0.0739,3,57,3082,1902,8066,4127.4,25272,increase
0.0739,3,58,3201,1843,8245,4231.14,25357,increase
0.0739,3,59,3344,1803,8491,4368.78,25733,increase
0.0739,3,60,3248,1709,8205,4225.62,25129,increase
0.0739,3,61,3323,1712,8358,4307.88,25176,increase
0.0739,3,62,3417,1828,8662,4458.12,25075,increase
0.0739,3,63,3522,1882,8926,4594.2,25350,increase
0.0739,3,64,3632,1869,9133,4707.54,25216,increase
0.0739,3,65,3718,1830,9266,4784.04,25155,increase
0.0739,3,66,3846,1873,9565,4940.34,25305,increase
0.0739,3,67,3889,1774,9552,4945.2,25309,increase
0.0739,3,68,3774,1814,9362,4837.8,25469,increase
0.0739,3,69,3774,1832,9380,4845.36,25645,increase
0.0739,3,70,3926,1789,9641,4991.46,25655,increase
0.0739,3,71,3963,1827,9753,5047.38,25527,increase
0.0739,3,72,4100,1758,9958,5166.36,25620,increase
0.0739,3,73,4328,1761,10417,5413.86,25528,increase
0.0739,3,74,4325,1699,10349,5384.58,25365,increase
0.0739,3,75,4438,1741,10617,5524.26,25428,increase
0.0739,3,76,4517,1712,10746,5597.4,25588,increase
0.0739,3,77,4441,1761,10643,5535.9,25788,increase
0.0739,3,78,4750,1797,11297,5884.74,26222,increase
0.0739,3,79,4755,1795,11305,5889.3,26197,increase
0.0739,3,80,4678,1743,11099,5784.3,25933,increase
0.0739,3,81,4723,1755,11201,5837.94,25676,increase
0.0739,3,82,4896,1758,11550,6026.04,26125,increase
0.0739,3,83,4941,1629,11511,6020.46,26043,increase
0.0739,3,84,4921,1610,11452,5990.88,25922,increase
0.0739,3,85,5006,1674,11686,6109.56,25673,increase
0.0739,3,86,5241,1731,12213,6387.3,25830,increase
0.0739,3,87,5272,1710,12254,6411.96,25934,increase
0.0739,3,88,5412,1729,12553,6571.14,26070,increase
0.0739,3,89,5464,1704,12632,6616.8,25684,increase
0.0739,3,90,5633,1668,12934,6784.2,26005,increase
0.0739,3,91,5651,1665,12967,6802.38,25574,increase
0.0739,3,92,5732,1708,13172,6907.92,25704,increase
0.0739,3,93,5809,1636,13254,6960.84,25862,increase
0.0739,3,94,5992,1600,13584,7143.36,25613,increase
0.0739,3,95,6135,1650,13920,7318.8,25787,increase
0.0739,3,96,5956,1745,13657,7165.38,25739,increase
0.0739,3,97,6150,1714,14014,7361.88,25728,increase
0.0739,3,98,6130,1700,13960,7334.4,25817,increase
0.0739,3,99,6086,1811,13983,7333.5,25829,increase
0.0739,3,100,6078,1652,13808,7258.08,25326,increase
0.0739,4,-1,2051,0,4102,2215.08,27494,increase
0.0739,4,0,1721,646,4088,2130,26870,increase
0.0739,4,1,1618,864,4100,2110.32,26234,increase
0.0739,4,2,1577,1096,4250,2163.48,26133,increase
0.0739,4,3,1535,1241,4311,2179.02,26258,increase
0.0739,4,4,1472,1228,4172,2105.52,26305,increase
0.0739,4,5,1491,1270,4252,2143.68,25945,increase
0.0739,4,6,1505,1325,4335,2181.9,25523,increase
0.0739,4,7,1510,1356,4376,2200.32,25580,increase
0.0739,4,8,1433,1377,4243,2125.98,25475,increase
0.0739,4,9,1397,1495,4289,2136.66,25411,increase
0.0739,4,10,1410,1455,4275,2133.9,24979,increase
0.0739,4,11,1358,1518,4234,2104.2,25444,increase
0.0739,4,12,1419,1481,4319,2154.54,25075,increase
0.0739,4,13,1340,1572,4252,2107.44,25435,increase
0.0739,4,14,1376,1566,4318,2143.8,25193,increase
0.0739,4,15,1363,1609,4335,2147.82,25358,increase
0.0739,4,16,1464,1655,4583,2276.22,25408,increase
0.0739,4,17,1448,1628,4524,2247.6,25283,increase
0.0739,4,18,1425,1670,4520,2240.4,25387,increase
0.0739,4,19,1404,1691,4499,2226.54,25034,increase
0.0739,4,20,1484,1757,4725,2340.66,25378,increase
0.0739,4,21,1565,1722,4852,2413.44,25244,increase
0.0739,4,22,1683,1653,5019,2511.9,25338,increase
0.0739,4,23,1753,1758,5264,2631.6,25403,increase
0.0739,4,24,1792,1859,5443,2716.14,25780,increase
0.0739,4,25,1682,1849,5213,2593.14,25239,increase
0.0739,4,26,1691,1821,5203,2591.1,25122,increase
0.0739,4,27,1741,1831,5313,2649.3,25098,increase
0.0739,4,28,1721,1787,5229,2609.22,24904,increase
0.0739,4,29,1745,1765,5255,2625.9,24659,increase
0.0739,4,30,1855,1633,5343,2689.26,24616,increase
0.0739,4,31,1885,1828,5598,2803.56,24721,increase
0.0739,4,32,1892,1652,5436,2737.2,24657,increase
0.0739,4,33,1914,1678,5506,2771.88,25232,increase
0.0739,4,34,2056,1659,5771,2917.26,25188,increase
0.0739,4,35,2120,1747,5987,3023.34,25526,increase
0.0739,4,36,2208,1723,6139,3108.3,25785,increase
0.0739,4,37,2302,1723,6327,3209.82,25743,increase
0.0739,4,38,2289,1715,6293,3192.42,25540,increase
0.0739,4,39,2241,1642,6124,3109.92,25593,increase
0.0739,4,40,2218,1653,6089,3089.7,25459,increase
0.0739,4,41,2363,1702,6428,3266.88,25339,increase
0.0739,4,42,2332,1698,6362,3231.72,25137,increase
0.0739,4,43,2335,1728,6398,3247.56,25016,increase
0.0739,4,44,2235,1595,6065,3083.7,24746,increase
0.0739,4,45,2299,1681,6279,3188.94,24878,increase
0.0739,4,46,2470,1551,6491,3319.02,24873,increase
0.0739,4,47,2473,1610,6556,3347.04,25104,increase
0.0739,4,48,2606,1578,6790,3477.24,25359,increase
0.0739,4,49,2774,1610,7158,3672.12,25023,increase
0.0739,4,50,2748,1685,7181,3675.54,25389,increase
0.0739,4,51,2870,1793,7533,3852.66,25636,increase
0.0739,4,52,2768,1726,7262,3714.36,25123,increase
0.0739,4,53,2747,1756,7250,3704.28,25606,increase
0.0739,4,54,2738,1736,7212,3686.16,25726,increase
0.0739,4,55,2854,1740,7448,3813.12,25308,increase
0.0739,4,56,2940,1772,7652,3919.44,25573,increase
0.0739,4,57,3167,1721,8055,4143.18,25453,increase
0.0739,4,58,3372,1874,8618,4428.84,25857,increase
0.0739,4,59,3298,1814,8410,4323.72,25085,increase
0.0739,4,60,3235,1690,8160,4203.6,25236,increase
0.0739,4,61,3194,1741,8129,4180.74,25565,increase
0.0739,4,62,3308,1727,8343,4297.98,25387,increase
0.0739,4,63,3399,1681,8479,4376.94,25568,increase
0.0739,4,64,3496,1696,8688,4488,25594,increase
0.0739,4,65,3564,1801,8929,4605.54,25620,increase
0.0739,4,66,3626,1823,9075,4681.74,25699,increase
0.0739,4,67,3672,1807,9151,4724.7,25769,increase
0.0739,4,68,3804,1703,9311,4823.58,25645,increase
0.0739,4,69,3845,1684,9374,4859.88,25577,increase
0.0739,4,70,4043,1711,9797,5085.06,26066,increase
0.0739,4,71,4118,1691,9927,5157.66,25769,increase
0.0739,4,72,3989,1626,9604,4991.04,25239,increase
0.0739,4,73,4137,1740,10014,5198.76,25564,increase
0.0739,4,74,4279,1690,10248,5331.12,25609,increase
0.0739,4,75,4306,1787,10399,5401.02,25631,increase
0.0739,4,76,4654,1738,11046,5756.28,25682,increase
0.0739,4,77,4582,1767,10931,5690.7,25682,increase
0.0739,4,78,4579,1760,10918,5684.52,25811,increase
0.0739,4,79,4718,1703,11139,5810.7,25990,increase
0.0739,4,80,4651,1664,10966,5721.96,25598,increase
0.0739,4,81,4887,1648,11422,5970.12,25727,increase
0.0739,4,82,4934,1711,11579,6047.34,25698,increase
0.0739,4,83,4752,1770,11274,5875.56,25399,increase
0.0739,4,84,4929,1714,11572,6043.2,25847,increase
0.0739,4,85,4867,1768,11502,5998.92,25816,increase
0.0739,4,86,4895,1664,11454,5985.48,25792,increase
0.0739,4,87,4977,1776,11730,6121.08,26050,increase
0.0739,4,88,5017,1802,11836,6175.2,25769,increase
0.0739,4,89,5140,1819,12099,6315.18,25804,increase
0.0739,4,90,5203,1747,12153,6352.98,25965,increase
0.0739,4,91,5336,1835,12507,6533.58,26003,increase
0.0739,4,92,5458,1930,12846,6705.24,26205,increase
0.0739,4,93,5579,1900,13058,6823.32,26074,increase
0.0739,4,94,5499,1806,12804,6697.44,25991,increase
0.0739,4,95,5625,1743,12993,6807.06,26148,increase
0.0739,4,96,5599,1734,12932,6775.2,26028,increase
0.0739,4,97,5684,1766,13134,6880.44,26203,increase
0.0739,4,98,5529,1648,12706,6663.48,25856,increase
0.0739,4,99,5809,1721,13339,6996.54,26160,increase
0.0739,4,100,5841,1673,13355,7010.94,25677,increase
0.0739,5,-1,1957,0,3914,2113.56,27571,increase
0.0739,5,0,1627,659,3913,2033.94,26619,increase
0.0739,5,1,1570,871,4011,2061.42,26068,increase
0.0739,5,2,1532,1040,4104,2091.36,25553,increase
0.0739,5,3,1404,1156,3964,2001.84,25651,increase
0.0739,5,4,1455,1202,4112,2076.24,25447,increase
0.0739,5,5,1413,1261,4087,2055.66,25267,increase
0.0739,5,6,1343,1359,4045,2021.22,25130,increase
0.0739,5,7,1294,1440,4028,2002.32,25180,increase
0.0739,5,8,1337,1513,4187,2079.42,25517,increase
0.0739,5,9,1384,1360,4128,2065.92,25251,increase
0.0739,5,10,1467,1528,4462,2226.12,25454,increase
0.0739,5,11,1534,1490,4558,2282.52,25335,increase
0.0739,5,12,1496,1615,4607,2293.98,25335,increase
0.0739,5,13,1558,1693,4809,2393.7,25296,increase
0.0739,5,14,1687,1679,5053,2527.14,25732,increase
0.0739,5,15,1616,1660,4892,2442.48,25402,increase
0.0739,5,16,1550,1662,4762,2372.04,25443,increase
0.0739,5,17,1625,1580,4830,2418.6,25296,increase
0.0739,5,18,1698,1733,5129,2561.7,25597,increase
0.0739,5,19,1624,1778,5026,2500.68,25844,increase
0.0739,5,20,1680,1793,5153,2567.46,25744,increase
0.0739,5,21,1746,1737,5229,2615.22,25338,increase
0.0739,5,22,1689,1760,5138,2563.32,25207,increase
0.0739,5,23,1703,1862,5268,2621.28,25406,increase
0.0739,5,24,1615,1868,5098,2528.76,25417,increase
0.0739,5,25,1600,1865,5065,2511.3,25187,increase
0.0739,5,26,1626,1851,5103,2533.5,24936,increase
0.0739,5,27,1719,1891,5329,2650.74,25213,increase
0.0739,5,28,1782,1857,5421,2704.5,25213,increase
0.0739,5,29,1917,1869,5703,2855.34,25344,increase
0.0739,5,30,1935,1894,5764,2885.28,25355,increase
0.0739,5,31,1932,1861,5725,2868.18,25092,increase
0.0739,5,32,2006,1928,5940,2976.24,25258,increase
0.0739,5,33,2014,1903,5931,2974.38,25180,increase
0.0739,5,34,2207,1962,6376,3207.6,25247,increase
0.0739,5,35,2164,1926,6254,3146.04,25195,increase
0.0739,5,36,2307,2005,6619,3333.66,25469,increase
0.0739,5,37,2192,1881,6265,3157.38,25108,increase
0.0739,5,38,2321,1962,6604,3330.72,25830,increase
0.0739,5,39,2278,1915,6471,3264.54,25716,increase
0.0739,5,40,2250,1824,6324,3196.08,25294,increase
0.0739,5,41,2278,1787,6343,3210.78,25211,increase
0.0739,5,42,2463,1921,6847,3466.86,25603,increase
0.0739,5,43,2540,1872,6952,3529.44,25507,increase
0.0739,5,44,2660,1868,7188,3657.36,25445,increase
0.0739,5,45,2715,1883,7313,3723.06,25592,increase
0.0739,5,46,2803,1937,7543,3840.78,25534,increase
0.0739,5,47,3012,1933,7957,4064.82,25323,increase
0.0739,5,48,3032,1878,7942,4063.32,25363,increase
0.0739,5,49,3018,1854,7890,4038.12,25430,increase
0.0739,5,50,3170,1835,8175,4194.3,25491,increase
0.0739,5,51,3175,1753,8103,4165.26,25361,increase
0.0739,5,52,3374,1741,8489,4375.14,25697,increase
0.0739,5,53,3376,1711,8463,4364.7,25504,increase
0.0739,5,54,3460,1647,8567,4428.54,25479,increase
0.0739,5,55,3783,1769,9335,4828.62,26097,increase
0.0739,5,56,3680,1738,9098,4704.36,25680,increase
0.0739,5,57,3698,1677,9073,4698.18,25857,increase
0.0739,5,58,3784,1714,9282,4806.6,25626,increase
0.0739,5,59,3774,1715,9263,4796.22,25714,increase
0.0739,5,60,3805,1691,9301,4819.62,25657,increase
0.0739,5,61,3848,1857,9553,4935.78,25448,increase
0.0739,5,62,3888,1878,9654,4987.8,25605,increase
0.0739,5,63,3825,1907,9557,4931.94,25562,increase
0.0739,5,64,3901,1826,9628,4980,25735,increase
0.0739,5,65,4028,1760,9816,5089.44,25651,increase
0.0739,5,66,4062,1786,9910,5137.08,25359,increase
0.0739,5,67,4267,1751,10285,5343.78,25663,increase
0.0739,5,68,4253,1784,10290,5342.52,25832,increase
0.0739,5,69,4267,1820,10354,5372.76,25467,increase
0.0739,5,70,4398,1817,10613,5512.98,25808,increase
