a,sigma,k,u_hat,delta,outcome
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.626423077,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.651261538,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.6761,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.700938462,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.725776923,0.01,0.2,0.2,0.0018,increase
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.0009,0.01,0.2,0.2,-6.25E-05,decrease
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.750615385,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.775453846,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.800292308,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.825130769,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.849969231,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
0.874807692,0.01,0.2,0.2,0.0018,increase
