a,sigma,k,u_hat,outcome
0.022827586,0.01,0.2,0.2,decrease
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.022827586,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,decrease
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023068966,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,decrease
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023310345,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,decrease
0.023551724,0.01,0.2,0.2,increase
0.023551724,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,decrease
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.023793103,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,increase
0.024034483,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,decrease
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024275862,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,decrease
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,increase
0.024517241,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,decrease
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.024758621,0.01,0.2,0.2,increase
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,increase
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,increase
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,increase
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,increase
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.018241379,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,decrease
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,increase
0.025,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,increase
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018482759,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,increase
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018724138,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,increase
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,increase
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,increase
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,increase
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,decrease
0.018965517,0.01,0.2,0.2,increase
0.019206897,0.01,0.2,0.2,decrease
