a,sigma,k,u_hat,outcome
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.037965517,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.039344828,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.040724138,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.042103448,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.043482759,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.044862069,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.046241379,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.04762069,0.01,0.2,0.2,increase
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,increase
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.01037931,0.01,0.2,0.2,decrease
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.049,0.01,0.2,0.2,increase
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,increase
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.011758621,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.013137931,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.014517241,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
0.015896552,0.01,0.2,0.2,decrease
