a,sigma,k,u_hat,outcome
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.087931034,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.09137931,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.094827586,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.098275862,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.101724138,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.105172414,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.10862069,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.112068966,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.05,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.115517241,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.118965517,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
0.122413793,0.01,0.2,0.2,increase
