a,gen,avg_num_dd,avg_num_dwt,avg_num_d_alleles,avg_d_fitness,num_replicates
0.056,36,52.2,534.42,638.82,280.8324,100
0.056,37,44.74,488.31,577.79,253.4094,100
0.056,38,36.82,442.57,516.21,225.645,100
0.056,39,32.15,402.69,466.99,203.8518,100
0.056,40,26.56,360.96,414.08,180.288,100
0.056,41,21.88,324.56,368.32,159.94559999999998,100
0.056,42,18.33,292.63,329.29,142.701,100
0.056,43,15.131313131313131,260.80808080808083,291.07070707070704,125.88121212121212,99
0.056,44,12.737373737373737,232.1818181818182,257.65656565656565,111.27272727272727,99
0.056,45,11.01010101010101,204.84848484848484,226.86868686868686,97.92727272727272,99
0.056,46,8.666666666666666,177.83838383838383,195.17171717171718,84.05212121212121,99
0.056,47,6.96969696969697,155.8080808080808,169.74747474747474,72.96666666666667,99
0.056,48,5.9393939393939394,140.31313131313132,152.1919191919192,65.3460606060606,99
0.056,49,5.4646464646464645,122.77777777777777,133.7070707070707,57.46848484848485,99
0.056,50,3.5555555555555554,106.67676767676768,113.78787878787878,48.64424242424243,99
0.056,51,2.888888888888889,94.62626262626263,100.4040404040404,42.8630303030303,99
0.056,52,2.4183673469387754,83.78571428571429,88.62244897959184,37.80183673469388,98
0.056,53,1.9484536082474226,72.12371134020619,76.02061855670104,32.39628865979382,97
0.056,54,1.443298969072165,62.81443298969072,65.70103092783505,27.940824742268042,97
0.056,55,1.041237113402062,53.402061855670105,55.48453608247423,23.55340206185567,97
0.056,56,0.776595744680851,47.37234042553192,48.92553191489362,20.735106382978724,94
0.056,57,0.6451612903225806,40.086021505376344,41.376344086021504,17.53290322580645,93
0.056,58,0.44086021505376344,33.924731182795696,34.806451612903224,14.724516129032258,93
0.056,59,0.2903225806451613,28.623655913978496,29.204301075268816,12.335483870967742,93
0.056,60,0.14444444444444443,25.844444444444445,26.133333333333333,11.010666666666667,90
0.056,61,0.2976190476190476,23.738095238095237,24.333333333333332,10.291428571428572,84
0.056,62,0.15789473684210525,22.42105263157895,22.736842105263158,9.58736842105263,76
0.056,63,0.14084507042253522,19.309859154929576,19.591549295774648,8.26225352112676,71
0.056,64,0.14492753623188406,16.681159420289855,16.971014492753625,7.162608695652174,69
0.056,65,0.07692307692307693,15.707692307692307,15.861538461538462,6.680307692307692,65
0.056,66,0.03225806451612903,13.82258064516129,13.887096774193548,5.840322580645161,62
0.056,67,0.03636363636363636,12.618181818181819,12.690909090909091,5.338909090909091,55
0.056,68,0,12.127659574468085,12.127659574468085,5.093617021276596,47
0.056,69,0,11.418604651162791,11.418604651162791,4.795813953488372,43
0.056,70,0,12.13888888888889,12.13888888888889,5.098333333333334,36
0.056,71,0,10.176470588235293,10.176470588235293,4.274117647058824,34
0.056,72,0.06666666666666667,9.9,10.033333333333333,4.2299999999999995,30
0.056,73,0.037037037037037035,9.407407407407407,9.481481481481481,3.991111111111111,27
0.056,74,0.11538461538461539,8.307692307692308,8.538461538461538,3.6138461538461537,26
0.056,75,0.08695652173913043,8.043478260869565,8.217391304347826,3.4721739130434783,23
0.056,76,0.058823529411764705,9.294117647058824,9.411764705882353,3.9670588235294115,17
0.056,77,0,8.533333333333333,8.533333333333333,3.584,15
0.056,78,0.07692307692307693,8.307692307692308,8.461538461538462,3.5723076923076924,13
0.056,79,0,6.769230769230769,6.769230769230769,2.843076923076923,13
0.056,80,0,7.083333333333333,7.083333333333333,2.975,12
0.056,81,0,6.454545454545454,6.454545454545454,2.710909090909091,11
0.056,82,0,5.7,5.7,2.394,10
0.056,83,0,3.7777777777777777,3.7777777777777777,1.5866666666666667,9
0.056,84,0,5,5,2.1,7
0.056,85,0,5,5,2.1,7
0.056,86,0,3.6666666666666665,3.6666666666666665,1.54,6
0.056,87,0,4,4,1.68,4
0.056,88,0,6,6,2.52,3
0.056,89,0,3.6666666666666665,3.6666666666666665,1.54,3
0.056,90,0,5,5,2.1,3
0.056,91,0,4,4,1.68,2
0.056,92,0,3,3,1.26,2
0.056,93,0,2.5,2.5,1.05,2
0.056,94,0,1.5,1.5,0.63,2
0.056,95,0,0.5,0.5,0.21,2
0.056,96,0,0,0,0,1
