a,sigma,k,u_hat,outcome
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,increase
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001615789,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,increase
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.001821053,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,increase
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,increase
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,increase
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,increase
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,increase
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002026316,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,increase
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,increase
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,increase
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,increase
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002231579,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,increase
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,increase
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,increase
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002436842,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,increase
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
0.002642105,0.01,0.2,0.05,decrease
