a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.056,0,-1,1614,0,3228,1743.12,27661
0.056,0,0,1217,746,3180,1627.68,26909
0.056,0,1,1004,937,2945,1477.86,26805
0.056,0,2,1015,999,3029,1515.78,26462
0.056,0,3,957,1100,3014,1495.56,26078
0.056,0,4,968,1208,3144,1552.8,25827
0.056,0,5,885,1284,3054,1495.08,25613
0.056,0,6,908,1383,3199,1561.5,25535
0.056,0,7,857,1392,3106,1510.2,25575
0.056,0,8,901,1454,3256,1583.76,25930
0.056,0,9,839,1500,3178,1536.12,26244
0.056,0,10,837,1423,3097,1501.62,25749
0.056,0,11,788,1430,3006,1451.64,25854
0.056,0,12,793,1483,3069,1479.3,25318
0.056,0,13,693,1513,2899,1383.9,25241
0.056,0,14,680,1435,2795,1337.1,25154
0.056,0,15,642,1476,2760,1313.28,24973
0.056,0,16,645,1562,2852,1352.64,25155
0.056,0,17,599,1561,2759,1302.54,25136
0.056,0,18,586,1502,2674,1263.72,24927
0.056,0,19,515,1565,2595,1213.5,25179
0.056,0,20,541,1470,2552,1201.68,25046
0.056,0,21,487,1433,2407,1127.82,24919
0.056,0,22,474,1397,2345,1098.66,25169
0.056,0,23,416,1468,2300,1065.84,25391
0.056,0,24,411,1409,2231,1035.66,25183
0.056,0,25,370,1417,2157,994.74,25130
0.056,0,26,356,1306,2018,933.0,25078
0.056,0,27,308,1316,1932,885.36,24912
0.056,0,28,284,1347,1915,872.46,25522
0.056,0,29,273,1331,1877,853.86,25847
0.056,0,30,201,1259,1661,745.86,25051
0.056,0,31,205,1199,1609,724.98,25217
0.056,0,32,180,1126,1486,667.32,25277
0.056,0,33,155,1035,1345,602.1,25252
0.056,0,34,131,918,1180,527.04,25099
0.056,0,35,98,917,1113,490.98,24886
0.056,0,36,87,939,1113,488.34,24914
0.056,0,37,71,860,1002,437.88,25029
0.056,0,38,84,787,955,421.26,25404
0.056,0,39,79,731,889,392.34,25696
0.056,0,40,67,737,871,381.9,25720
0.056,0,41,38,645,721,311.94,25268
0.056,0,42,28,532,588,253.68,25548
0.056,0,43,18,480,516,221.04,25588
0.056,0,44,18,421,457,196.26,25911
0.056,0,45,11,342,364,155.52,25678
0.056,0,46,15,326,356,153.12,25909
0.056,0,47,10,292,312,133.44,25798
0.056,0,48,5,260,270,114.6,25544
0.056,0,49,1,229,231,97.26,25247
0.056,0,50,3,171,177,75.06,25506
0.056,0,51,1,155,157,66.18,25731
0.056,0,52,1,118,120,50.64,25802
0.056,0,53,0,93,93,39.06,25675
0.056,0,54,0,80,80,33.6,25735
0.056,0,55,0,66,66,27.72,25909
0.056,0,56,0,45,45,18.9,26066
0.056,0,57,0,43,43,18.06,26153
0.056,0,58,0,39,39,16.38,26189
0.056,0,59,0,34,34,14.28,26075
0.056,0,60,0,26,26,10.92,26059
0.056,0,61,0,20,20,8.4,25819
0.056,0,62,0,18,18,7.56,25648
0.056,0,63,0,10,10,4.2,25564
0.056,0,64,0,9,9,3.78,25833
0.056,0,65,0,4,4,1.68,25930
0.056,0,66,0,5,5,2.1,26180
0.056,0,67,0,6,6,2.52,26009
0.056,0,68,0,0,0,0.0,26045
0.056,1,-1,1567,0,3134,1692.36,27811
0.056,1,0,1180,585,2945,1520.1,26604
0.056,1,1,1042,779,2863,1452.54,25934
0.056,1,2,890,1014,2794,1387.08,25545
0.056,1,3,848,1050,2746,1356.84,25564
0.056,1,4,820,1160,2800,1372.8,25367
0.056,1,5,774,1296,2844,1380.24,25137
0.056,1,6,823,1359,3005,1459.62,25248
0.056,1,7,828,1342,2998,1457.88,25380
0.056,1,8,724,1304,2752,1329.6,25176
0.056,1,9,729,1424,2882,1385.4,25386
0.056,1,10,695,1480,2870,1372.2,25557
0.056,1,11,673,1383,2729,1307.7,25361
0.056,1,12,656,1398,2710,1295.64,24960
0.056,1,13,617,1350,2584,1233.36,25164
0.056,1,14,573,1404,2550,1208.52,25395
0.056,1,15,555,1401,2511,1187.82,24845
0.056,1,16,521,1333,2375,1122.54,24796
0.056,1,17,531,1285,2347,1113.18,25451
0.056,1,18,479,1419,2377,1113.3,25058
0.056,1,19,388,1416,2192,1013.76,25245
0.056,1,20,376,1337,2089,967.62,25033
0.056,1,21,310,1357,1977,904.74,25067
0.056,1,22,327,1299,1953,898.74,25196
0.056,1,23,325,1347,1997,916.74,24977
0.056,1,24,324,1332,1980,909.36,25003
0.056,1,25,235,1338,1808,815.76,25500
0.056,1,26,207,1209,1623,731.34,25169
0.056,1,27,202,1113,1517,685.62,25166
0.056,1,28,188,1064,1440,649.92,24953
0.056,1,29,125,1158,1408,621.36,25275
0.056,1,30,116,1015,1247,551.58,25048
0.056,1,31,107,908,1122,496.92,25028
0.056,1,32,60,826,946,411.72,25043
0.056,1,33,40,765,845,364.5,25184
0.056,1,34,33,619,685,295.62,25120
0.056,1,35,20,570,610,261.0,25374
0.056,1,36,24,514,562,241.8,25967
0.056,1,37,15,464,494,211.08,25864
0.056,1,38,10,411,431,183.42,25712
0.056,1,39,7,352,366,155.4,25573
0.056,1,40,0,288,288,120.96,25806
0.056,1,41,2,253,257,108.42,25861
0.056,1,42,2,199,203,85.74,26078
0.056,1,43,1,160,162,68.28,25732
0.056,1,44,2,128,132,55.92,25593
0.056,1,45,0,122,122,51.24,25674
0.056,1,46,1,111,113,47.7,25611
0.056,1,47,1,85,87,36.78,25896
0.056,1,48,1,69,71,30.06,25635
0.056,1,49,0,63,63,26.46,25866
0.056,1,50,0,62,62,26.04,25939
0.056,1,51,0,46,46,19.32,26207
0.056,1,52,0,33,33,13.86,26185
0.056,1,53,0,23,23,9.66,25816
0.056,1,54,0,16,16,6.72,25829
0.056,1,55,0,8,8,3.36,25721
0.056,1,56,0,3,3,1.26,25665
0.056,1,57,0,0,0,0.0,25525
0.056,2,-1,1556,0,3112,1680.48,27868
0.056,2,0,1203,672,3078,1581.48,26799
0.056,2,1,1112,907,3131,1581.9,25908
0.056,2,2,1030,995,3055,1530.3,25659
0.056,2,3,902,1135,2939,1450.86,25495
0.056,2,4,885,1212,2982,1464.84,25847
0.056,2,5,821,1337,2979,1448.22,25602
0.056,2,6,814,1377,3005,1457.46,25817
0.056,2,7,829,1354,3012,1464.0,25430
0.056,2,8,794,1340,2928,1420.32,25147
0.056,2,9,803,1324,2930,1423.32,25082
0.056,2,10,754,1453,2961,1424.58,25197
0.056,2,11,667,1463,2797,1334.82,25112
0.056,2,12,615,1416,2646,1258.92,25413
0.056,2,13,670,1416,2756,1318.32,25180
0.056,2,14,621,1487,2729,1295.22,25243
0.056,2,15,583,1396,2562,1215.96,25251
0.056,2,16,537,1538,2612,1225.92,25415
0.056,2,17,473,1352,2298,1078.68,25258
0.056,2,18,450,1418,2318,1081.56,25004
0.056,2,19,440,1367,2247,1049.34,24958
0.056,2,20,427,1428,2282,1060.92,24858
0.056,2,21,380,1396,2156,996.72,24905
0.056,2,22,383,1370,2136,989.04,24820
0.056,2,23,375,1361,2111,976.62,24451
0.056,2,24,308,1353,1969,900.9,25030
0.056,2,25,298,1307,1903,870.78,24967
0.056,2,26,239,1279,1757,795.3,25163
0.056,2,27,228,1156,1612,731.76,25024
0.056,2,28,179,1156,1514,678.84,25136
0.056,2,29,164,1166,1494,666.84,25359
0.056,2,30,160,1132,1452,648.24,25236
0.056,2,31,116,1073,1305,575.94,25192
0.056,2,32,110,947,1167,516.54,25213
0.056,2,33,94,865,1053,464.82,25095
0.056,2,34,72,833,977,427.62,25108
0.056,2,35,46,778,870,376.44,25594
0.056,2,36,30,738,798,342.36,25496
0.056,2,37,35,655,725,312.9,25701
0.056,2,38,31,607,669,288.42,25703
0.056,2,39,28,548,604,260.4,25780
0.056,2,40,28,492,548,236.88,25497
0.056,2,41,21,447,489,210.42,25369
0.056,2,42,10,415,435,185.1,25769
0.056,2,43,9,329,347,147.9,25836
0.056,2,44,9,303,321,136.98,25518
0.056,2,45,4,273,281,118.98,25704
0.056,2,46,2,228,232,97.92,25489
0.056,2,47,1,179,181,76.26,25712
0.056,2,48,1,142,144,60.72,25701
0.056,2,49,2,101,105,44.58,25794
0.056,2,50,0,85,85,35.7,25635
0.056,2,51,0,58,58,24.36,25962
0.056,2,52,0,50,50,21.0,26144
0.056,2,53,0,60,60,25.2,26394
0.056,2,54,0,43,43,18.06,26346
0.056,2,55,0,35,35,14.7,26054
0.056,2,56,0,20,20,8.4,26201
0.056,2,57,0,14,14,5.88,25537
0.056,2,58,0,14,14,5.88,25740
0.056,2,59,0,9,9,3.78,25864
0.056,2,60,0,6,6,2.52,26173
0.056,2,61,0,3,3,1.26,26303
0.056,2,62,0,4,4,1.68,25813
0.056,2,63,0,2,2,0.84,25896
0.056,2,64,0,9,9,3.78,26169
0.056,2,65,0,14,14,5.88,26276
0.056,2,66,0,9,9,3.78,26098
0.056,2,67,0,11,11,4.62,25863
0.056,2,68,0,9,9,3.78,26000
0.056,2,69,0,9,9,3.78,26352
0.056,2,70,0,7,7,2.94,26207
0.056,2,71,0,3,3,1.26,25743
0.056,2,72,0,0,0,0.0,25734
0.056,3,-1,1522,0,3044,1643.76,27902
0.056,3,0,1167,732,3066,1567.8,26761
0.056,3,1,1025,934,2984,1499.28,26019
0.056,3,2,879,1058,2816,1393.68,25702
