a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.079,0,-1,2276,0,4552,2458.08,27637
0.079,0,0,1832,760,4424,2297.76,26640
0.079,0,1,1659,980,4298,2203.32,25898
0.079,0,2,1593,1102,4288,2183.28,25485
0.079,0,3,1515,1221,4251,2149.02,25511
0.079,0,4,1444,1190,4078,2059.32,25605
0.079,0,5,1346,1225,3917,1968.18,25925
0.079,0,6,1370,1270,4010,2013.0,25389
0.079,0,7,1380,1352,4112,2058.24,25203
0.079,0,8,1393,1369,4155,2079.42,25259
0.079,0,9,1486,1502,4474,2235.72,25519
0.079,0,10,1517,1473,4507,2257.02,25485
0.079,0,11,1406,1522,4334,2157.72,25216
0.079,0,12,1423,1599,4445,2208.42,25247
0.079,0,13,1525,1552,4602,2298.84,25529
0.079,0,14,1508,1478,4494,2249.4,25119
0.079,0,15,1693,1661,5047,2526.06,25476
0.079,0,16,1633,1617,4883,2442.78,25456
0.079,0,17,1607,1650,4864,2428.56,25647
0.079,0,18,1590,1694,4874,2428.68,25572
0.079,0,19,1605,1705,4915,2449.5,25715
0.079,0,20,1593,1759,4945,2459.22,25658
0.079,0,21,1607,1777,4991,2481.9,25389
0.079,0,22,1577,1704,4858,2418.84,24949
0.079,0,23,1603,1766,4972,2472.96,24799
0.079,0,24,1728,1763,5219,2606.7,24675
0.079,0,25,1801,1757,5359,2683.02,25252
0.079,0,26,1815,1841,5471,2733.42,25823
0.079,0,27,1772,1863,5407,2696.22,25861
0.079,0,28,1743,1941,5427,2697.66,25731
0.079,0,29,1782,1865,5429,2707.86,25689
0.079,0,30,1798,1832,5428,2711.28,25693
0.079,0,31,1834,1840,5508,2753.52,25719
0.079,0,32,1887,1802,5576,2794.8,25548
0.079,0,33,1956,1833,5745,2882.34,25536
0.079,0,34,2182,1831,6195,3125.58,25622
0.079,0,35,2216,1841,6273,3166.5,25316
0.079,0,36,2303,1884,6490,3278.52,25429
0.079,0,37,2278,1920,6476,3266.64,25683
0.079,0,38,2277,1964,6518,3284.04,25643
0.079,0,39,2280,1907,6467,3263.34,25857
0.079,0,40,2332,1894,6558,3314.04,25701
0.079,0,41,2329,1840,6498,3288.12,25300
0.079,0,42,2313,1828,6454,3265.8,25052
0.079,0,43,2441,1810,6692,3396.48,25421
0.079,0,44,2515,1920,6950,3522.6,24893
0.079,0,45,2599,1813,7011,3568.38,25169
0.079,0,46,2686,1869,7241,3685.86,25677
0.079,0,47,2604,1818,7026,3575.88,25304
0.079,0,48,2677,1898,7252,3688.32,25346
0.079,0,49,2784,1825,7393,3773.22,25703
0.079,0,50,2840,1821,7501,3832.02,25950
0.079,0,51,2801,1781,7383,3773.1,25477
0.079,0,52,2921,1744,7586,3887.16,25359
0.079,0,53,3032,1759,7823,4013.34,25526
0.079,0,54,3159,1770,8088,4155.12,25305
0.079,0,55,3224,1691,8139,4192.14,25574
0.079,0,56,3359,1779,8497,4374.9,25663
0.079,0,57,3564,1759,8887,4587.9,25777
0.079,0,58,3726,1809,9261,4783.86,25816
0.079,0,59,3731,1635,9097,4716.18,25886
0.079,0,60,3853,1733,9439,4889.1,25646
0.079,0,61,3743,1699,9185,4756.02,25609
0.079,0,62,3723,1738,9184,4750.8,25426
0.079,0,63,3717,1741,9175,4745.58,25728
0.079,0,64,3759,1801,9319,4816.14,25676
0.079,0,65,4066,1802,9934,5148.12,25906
0.079,0,66,4048,1833,9929,5141.7,26112
0.079,0,67,3964,1708,9636,4998.48,25647
0.079,0,68,4182,1841,10205,5289.78,25662
0.079,0,69,4123,1904,10150,5252.52,25810
0.079,0,70,4243,1891,10377,5376.66,26151
0.079,0,71,4294,1827,10415,5404.86,25793
0.079,0,72,4336,1858,10530,5463.24,25598
0.079,0,73,4284,1860,10428,5407.92,25386
0.079,0,74,4324,1836,10484,5441.04,25892
0.079,0,75,4537,1820,10894,5664.36,26008
0.079,0,76,4555,1817,10927,5682.54,25705
0.079,0,77,4607,1803,11017,5732.82,25832
0.079,0,78,4572,1911,11055,5740.38,25692
0.079,0,79,4638,1822,11098,5774.28,25523
