a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.25,0,48,9305,1776,20386,10795.3,26542
0.25,0,49,9484,1734,20702,10971.0,26630
0.25,0,50,9626,1696,20948,11108.4,26444
0.25,0,51,9783,1687,21253,11274.2,26680
0.25,0,52,9737,1758,21232,11254.3,26111
0.25,0,53,9592,1775,20959,11104.9,26309
0.25,0,54,9519,1757,20795,11018.5,26165
0.25,0,55,9717,1719,21153,11216.3,26138
0.25,0,56,9947,1751,21645,11478.2,26487
0.25,0,57,10109,1694,21912,11629.2,26894
0.25,0,58,10069,1693,21831,11585.6,26802
0.25,0,59,10199,1643,22041,11705.0,26623
0.25,0,60,10214,1646,22074,11722.4,26711
0.25,0,61,10400,1705,22505,11948.1,26909
0.25,0,62,10117,1706,21940,11642.9,26549
0.25,0,63,10416,1713,22545,11968.7,26573
0.25,0,64,10423,1698,22544,11970.0,26529
0.25,0,65,10351,1655,22357,11874.2,26427
0.25,0,66,10315,1768,22398,11882.8,26304
0.25,0,67,10410,1795,22615,11996.7,26038
0.25,0,68,10666,1727,23059,12244.6,26287
0.25,0,69,10644,1776,23064,12241.4,26254
0.25,0,70,10717,1865,23299,12357.7,26260
0.25,0,71,10866,1800,23532,12491.3,26484
0.25,0,72,10965,1839,23769,12614.6,26719
0.25,0,73,11015,1732,23762,12623.6,26651
0.25,0,74,11218,1748,24184,12849.6,26583
0.25,0,75,11252,1690,24194,12862.0,26744
0.25,0,76,11552,1782,24886,13224.6,26896
0.25,0,77,11584,1750,24918,13245.7,27216
0.25,0,78,11719,1802,25240,13413.4,27634
0.25,0,79,11922,1822,25666,13641.0,27647
0.25,0,80,11941,1804,25686,13654.0,27193
0.25,0,81,11898,1731,25527,13576.9,26982
0.25,0,82,12062,1699,25823,13740.5,27192
0.25,0,83,11995,1703,25693,13669.9,26948
0.25,0,84,12249,1774,26272,13974.0,27244
0.25,0,85,12188,1766,26142,13904.8,27224
0.25,0,86,12184,1698,26066,13871.9,27166
0.25,0,87,12201,1813,26215,13938.5,26783
0.25,0,88,12231,1748,26210,13943.6,26701
0.25,0,89,12142,1793,26077,13866.4,26843
0.25,0,90,12281,1787,26349,14014.0,27151
0.25,0,91,12301,1782,26384,14033.5,27104
0.25,0,92,12522,1758,26802,14262.1,27093
0.25,0,93,12454,1818,26726,14213.9,26902
0.25,0,94,12498,1803,26799,14255.1,26588
0.25,0,95,12606,1745,26957,14347.4,26949
0.25,0,96,12475,1809,26759,14232.8,26717
0.25,0,97,12522,1804,26848,14281.4,26668
0.25,0,98,12216,1795,26227,13947.2,26462
0.25,0,99,12704,1803,27211,14477.6,26989
0.25,0,100,13063,1799,27925,14863.6,27336
0.25,1,-1,6974,0,13948,7531.92,27876
0.25,1,0,6976,719,14671,7836.06,27382
0.25,1,1,7061,1000,15122,8045.88,27557
0.25,1,2,7107,1094,15308,8135.04,26671
0.25,1,3,6730,1230,14690,7785.0,26373
0.25,1,4,6903,1212,15018,7964.28,26601
0.25,1,5,7060,1361,15481,8196.42,26729
0.25,1,6,6876,1408,15160,8017.44,26648
0.25,1,7,6959,1530,15448,8158.32,26786
0.25,1,8,6910,1514,15334,8098.68,26467
0.25,1,9,7026,1568,15620,8246.64,26360
0.25,1,10,7046,1605,15697,8283.78,26291
0.25,1,11,6873,1659,15405,8119.62,25743
0.25,1,12,7014,1778,15806,8321.88,26112
0.25,1,13,6985,1772,15742,8288.04,26162
0.25,1,14,7140,1718,15998,8432.76,26417
0.25,1,15,7191,1670,16052,8467.68,26599
0.25,1,16,7281,1689,16251,8572.86,26431
0.25,1,17,7403,1660,16466,8692.44,26094
0.25,1,18,7563,1610,16736,8844.24,26108
0.25,1,19,7442,1638,16522,8725.32,25913
0.25,1,20,7717,1618,17052,9013.92,26090
0.25,1,21,7436,1710,16582,8749.08,25729
0.25,1,22,7779,1752,17310,9137.16,26127
0.25,1,23,7883,1780,17546,9261.24,26259
0.25,1,24,7805,1704,17314,9145.08,26196
0.25,1,25,7681,1668,17030,8996.04,25937
0.25,1,26,7704,1709,17117,9038.1,25991
0.25,1,27,7995,1716,17706,9355.32,26002
0.25,1,28,8015,1676,17706,9360.12,25862
0.25,1,29,7903,1756,17562,9272.76,25825
0.25,1,30,8146,1741,18033,9528.9,25911
0.25,1,31,8427,1710,18564,9819.36,26312
0.25,1,32,8401,1713,18515,9792.54,26604
0.25,1,33,8493,1744,18730,9904.92,26849
0.25,1,34,8482,1758,18722,9898.92,26182
0.25,1,35,8622,1770,19014,10055.2,26230
0.25,1,36,8758,1800,19316,10214.6,26313
0.25,1,37,8842,1792,19476,10302.0,26359
0.25,1,38,8733,1667,19133,10131.8,26094
0.25,1,39,8927,1631,19485,10326.2,25980
0.25,1,40,9031,1597,19659,10424.2,26401
0.25,1,41,8916,1588,19420,10296.2,26212
0.25,1,42,9187,1702,20076,10636.8,26497
0.25,1,43,9221,1768,20210,10701.2,26476
0.25,1,44,9628,1792,21048,11150.9,26928
0.25,1,45,9580,1707,20867,11063.3,26886
0.25,1,46,9165,1663,19993,10596.7,26150
0.25,1,47,9255,1732,20242,10722.8,26606
0.25,1,48,9441,1641,20523,10885.5,26416
0.25,1,49,9228,1587,20043,10632.8,26138
0.25,1,50,9504,1598,20606,10935.5,26347
0.25,1,51,9670,1635,20975,11130.3,26059
0.25,1,52,9828,1681,21337,11320.3,26783
0.25,1,53,9705,1695,21105,11193.3,26518
0.25,1,54,9524,1679,20727,10991.1,26116
0.25,1,55,9483,1801,20767,10998.1,26420
0.25,1,56,9876,1796,21548,11420.4,26893
0.25,1,57,9959,1793,21711,11508.8,26697
0.25,1,58,9939,1769,21647,11477.1,26552
0.25,1,59,10035,1885,21955,11629.5,26922
0.25,1,60,9961,1741,21663,11489.1,26978
0.25,1,61,10081,1804,21966,11645.2,26798
0.25,1,62,10122,1818,22062,11695.3,26717
0.25,1,63,9975,1785,21735,11522.7,26513
0.25,1,64,10064,1627,21755,11552.5,26289
0.25,1,65,10514,1716,22744,12075.8,26492
0.25,1,66,10622,1785,23029,12221.5,26707
0.25,1,67,10431,1628,22490,11949.2,26574
0.25,1,68,10518,1721,22757,12082.3,26641
0.25,1,69,10524,1714,22762,12085.8,26581
0.25,1,70,10484,1760,22728,12061.9,26464
0.25,1,71,10423,1727,22573,11982.2,26681
0.25,1,72,10546,1778,22870,12136.4,26629
0.25,1,73,10691,1707,23089,12263.2,26782
0.25,1,74,10968,1839,23775,12617.8,27086
0.25,1,75,11295,1804,24394,12956.3,27229
0.25,1,76,11161,1726,24048,12778.8,26750
0.25,1,77,11030,1722,23782,12635.6,26598
0.25,1,78,11330,1737,24397,12965.9,26841
0.25,1,79,11095,1695,23885,12694.5,26923
0.25,1,80,11442,1676,24560,13061.3,26985
0.25,1,81,11486,1606,24578,13079.4,27073
0.25,1,82,11584,1713,24881,13230.2,27051
0.25,1,83,11563,1670,24796,13189.4,26784
0.25,1,84,11620,1751,24991,13285.0,26934
0.25,1,85,11692,1792,25176,13380.0,27173
0.25,1,86,11995,1745,25735,13687.5,27159
0.25,1,87,12039,1730,25808,13728.7,26734
0.25,1,88,11926,1695,25547,13592.0,26619
0.25,1,89,12079,1779,25937,13792.5,26778
0.25,1,90,11915,1843,25673,13642.3,26481
0.25,1,91,11731,1780,25242,13417.1,26241
0.25,1,92,11850,1738,25438,13528.0,26469
0.25,1,93,11854,1701,25409,13516.7,26495
0.25,1,94,12229,1758,26216,13945.7,26705
0.25,1,95,12076,1704,25856,13757.8,26524
0.25,1,96,12062,1684,25808,13734.2,26271
0.25,1,97,12225,1650,26100,13896.0,26331
0.25,1,98,12324,1658,26306,14006.3,26121
0.25,1,99,12381,1724,26486,14095.6,26530
0.25,1,100,12455,1720,26630,14173.8,26623
0.25,2,-1,6696,0,13392,7231.68,27891
0.25,2,0,6773,643,14189,7584.9,27349
0.25,2,1,6720,971,14411,7665.42,26949
0.25,2,2,6908,1064,14880,7907.52,26777
0.25,2,3,6913,1087,14913,7922.58,26689
0.25,2,4,6817,1204,14838,7868.04,26286
0.25,2,5,6663,1288,14614,7737.0,26036
0.25,2,6,6615,1312,14542,7695.24,25854
0.25,2,7,6581,1362,14524,7679.52,25964
0.25,2,8,6667,1485,14819,7824.06,26282
0.25,2,9,6729,1498,14956,7896.48,26185
0.25,2,10,6641,1521,14803,7811.1,26229
0.25,2,11,6813,1512,15138,7993.08,26242
0.25,2,12,6874,1571,15319,8083.74,25871
0.25,2,13,7080,1541,15701,8293.62,25810
0.25,2,14,7047,1567,15661,8268.9,26189
0.25,2,15,7188,1542,15918,8410.68,26338
0.25,2,16,7146,1529,15821,8359.86,26286
0.25,2,17,7037,1660,15734,8297.16,26344
0.25,2,18,7110,1683,15903,8385.66,26492
0.25,2,19,7411,1762,16584,8743.92,26781
0.25,2,20,7361,1840,16562,8722.68,26616
0.25,2,21,7386,1743,16515,8708.94,26389
0.25,2,22,7188,1753,16129,8499.3,25975
0.25,2,23,7452,1685,16589,8755.86,26318
0.25,2,24,7570,1697,16837,8888.34,26564
0.25,2,25,7844,1758,17446,9209.88,26438
0.25,2,26,7599,1713,16911,8926.38,26046
0.25,2,27,7812,1746,17370,9170.28,26286
0.25,2,28,7773,1710,17256,9113.04,26498
0.25,2,29,7701,1705,17107,9033.18,26250
0.25,2,30,7892,1669,17453,9224.34,26154
0.25,2,31,8019,1561,17599,9316.14,26024
0.25,2,32,8140,1565,17845,9448.5,26004
0.25,2,33,8215,1606,18036,9546.72,26400
0.25,2,34,8507,1513,18527,9823.02,26458
0.25,2,35,8459,1625,18543,9818.22,26485
0.25,2,36,8400,1594,18394,9741.48,26099
0.25,2,37,8544,1628,18716,9911.28,26252
0.25,2,38,8702,1863,19267,10180.6,26251
0.25,2,39,8748,1793,19289,10200.9,26226
0.25,2,40,8737,1755,19229,10173.1,26193
0.25,2,41,8677,1730,19084,10097.8,26205
0.25,2,42,8939,1748,19626,10388.3,26491
0.25,2,43,8764,1711,19239,10183.7,26147
0.25,2,44,8980,1721,19681,10421.2,26475
0.25,2,45,9142,1642,19926,10563.0,26316
0.25,2,46,9025,1667,19717,10447.1,26329
0.25,2,47,9270,1774,20314,10756.7,26710
0.25,2,48,9264,1639,20167,10693.5,26352
0.25,2,49,9316,1720,20352,10783.7,26266
0.25,2,50,9298,1781,20377,10789.9,26375
0.25,2,51,9317,1836,20470,10833.5,26517
0.25,2,52,9619,1692,20930,11099.2,26438
0.25,2,53,9927,1756,21610,11458.7,26517
0.25,2,54,9900,1750,21550,11427.0,26605
0.25,2,55,9663,1640,20966,11124.8,26354
0.25,2,56,9797,1704,21298,11296.4,26734
0.25,2,57,9903,1712,21518,11414.3,26967
0.25,2,58,9876,1755,21507,11403.2,26880
0.25,2,59,9961,1694,21616,11469.4,26428
0.25,2,60,9987,1673,21647,11488.6,26552
0.25,2,61,10062,1669,21793,11567.9,26450
0.25,2,62,10143,1622,21908,11635.7,26639
0.25,2,63,10230,1638,22098,11736.4,26727
0.25,2,64,10311,1603,22225,11809.1,26713
0.25,2,65,10431,1664,22526,11964.4,27087
0.25,2,66,10658,1619,22935,12190.6,26888
0.25,2,67,10667,1667,23001,12220.5,26771
0.25,2,68,10573,1689,22835,12128.2,26595
0.25,2,69,10455,1647,22557,11983.1,26601
0.25,2,70,10589,1607,22785,12111.1,26443
0.25,2,71,10745,1643,23133,12294.7,26702
0.25,2,72,10876,1620,23372,12426.5,26768
0.25,2,73,10846,1605,23297,12387.8,26928
0.25,2,74,10583,1669,22835,12130.6,26697
0.25,2,75,10715,1692,23122,12282.8,26581
0.25,2,76,10978,1692,23648,12566.9,26506
0.25,2,77,10910,1714,23534,12502.7,26717
0.25,2,78,10970,1747,23687,12581.3,26531
0.25,2,79,11108,1591,23807,12664.9,26724
0.25,2,80,10951,1694,23596,12538.6,26722
0.25,2,81,11041,1777,23859,12670.6,26770
0.25,2,82,11063,1740,23866,12678.8,26480
0.25,2,83,11131,1717,23979,12742.6,26691
0.25,2,84,11507,1643,24657,13117.6,26919
0.25,2,85,11593,1579,24765,13183.6,26809
0.25,2,86,11623,1610,24856,13229.0,26865
0.25,2,87,11516,1696,24728,13149.6,26777
0.25,2,88,11512,1617,24641,13112.1,26734
0.25,2,89,11735,1755,25225,13410.9,26994
0.25,2,90,11853,1724,25430,13525.3,27076
0.25,2,91,11797,1794,25388,13494.2,27004
0.25,2,92,11940,1761,25641,13634.8,27278
0.25,2,93,11952,1686,25590,13616.3,26857
0.25,2,94,11875,1771,25521,13568.8,27113
0.25,2,95,11658,1783,25099,13339.5,26949
0.25,2,96,11828,1844,25500,13548.7,26867
0.25,2,97,11830,1817,25477,13539.5,26877
0.25,2,98,12220,1764,26204,13938.5,27206
0.25,2,99,12016,1872,25904,13763.5,26889
0.25,2,100,12007,1767,25781,13709.7,26974
0.25,3,-1,6963,0,13926,7520.04,27996
0.25,3,0,6958,684,14600,7801.92,27365
0.25,3,1,6709,940,14358,7640.52,26446
0.25,3,2,6735,1088,14558,7730.76,26640
0.25,3,3,6666,1112,14444,7666.32,26596
0.25,3,4,6855,1140,14850,7882.2,25819
0.25,3,5,6716,1240,14672,7774.08,26028
0.25,3,6,6879,1251,15009,7954.74,26302
0.25,3,7,6946,1344,15236,8066.16,26654
0.25,3,8,6847,1439,15133,7999.14,26311
0.25,3,9,6757,1341,14855,7860.78,26143
0.25,3,10,6897,1477,15271,8069.1,26432
0.25,3,11,6759,1486,15004,7923.84,25767
0.25,3,12,6914,1554,15382,8119.8,26003
0.25,3,13,7074,1481,15629,8261.94,26299
0.25,3,14,7138,1481,15757,8331.06,26223
0.25,3,15,6866,1528,15260,8057.04,25825
0.25,3,16,6827,1499,15153,8002.74,25624
0.25,3,17,7139,1534,15812,8354.4,26091
0.25,3,18,7036,1548,15620,8249.04,25805
0.25,3,19,7406,1599,16411,8670.06,26182
0.25,3,20,7342,1551,16235,8580.78,26199
0.25,3,21,7263,1617,16143,8523.18,26087
0.25,3,22,7547,1677,16771,8855.1,26088
0.25,3,23,7591,1683,16865,8905.14,26164
0.25,3,24,7525,1696,16746,8839.32,25721
0.25,3,25,7583,1614,16780,8867.52,25731
0.25,3,26,7791,1651,17233,9107.7,26066
0.25,3,27,7988,1641,17617,9316.26,26849
0.25,3,28,8027,1580,17634,9332.76,26619
0.25,3,29,7818,1622,17258,9124.68,26481
0.25,3,30,7848,1666,17362,9175.56,25889
0.25,3,31,7823,1741,17387,9180.06,26410
0.25,3,32,8220,1682,18122,9584.04,26325
0.25,3,33,8123,1804,18050,9530.52,26429
0.25,3,34,8086,1787,17959,9483.42,26342
0.25,3,35,8325,1899,18549,9788.58,26177
0.25,3,36,8371,1802,18544,9797.52,26034
0.25,3,37,8369,1780,18518,9786.12,25725
0.25,3,38,8775,1709,19259,10194.8,25781
0.25,3,39,8769,1623,19161,10152.2,26045
0.25,3,40,8728,1661,19117,10123.9,26100
0.25,3,41,8941,1635,19517,10343.0,26411
0.25,3,42,9164,1631,19959,10582.1,26676
0.25,3,43,9036,1672,19744,10461.1,26307
0.25,3,44,9098,1636,19832,10513.0,26387
0.25,3,45,9276,1674,20226,10721.2,26452
0.25,3,46,9214,1735,20163,10679.8,26331
0.25,3,47,9453,1775,20681,10954.7,26414
0.25,3,48,9491,1680,20662,10955.9,26404
0.25,3,49,9542,1650,20734,10998.4,26316
0.25,3,50,9453,1714,20620,10929.1,26524
0.25,3,51,9452,1736,20640,10937.3,26323
0.25,3,52,9628,1738,20994,11128.2,26398
0.25,3,53,9604,1744,20952,11104.8,26501
0.25,3,54,9463,1829,20755,10988.2,26394
0.25,3,55,9559,1751,20869,11059.1,26433
0.25,3,56,9873,1697,21443,11375.6,26481
0.25,3,57,10049,1697,21795,11565.7,26673
0.25,3,58,10158,1687,22003,11679.2,26876
0.25,3,59,10215,1726,22156,11757.1,26877
0.25,3,60,9903,1686,21492,11403.4,26386
0.25,3,61,9844,1758,21446,11369.9,26374
0.25,3,62,9736,1816,21288,11277.6,26172
0.25,3,63,10083,1656,21822,11585.2,26380
0.25,3,64,10418,1796,22632,12005.8,26906
0.25,3,65,10351,1869,22571,11964.1,26914
0.25,3,66,10396,1793,22585,11980.7,26930
0.25,3,67,10324,1819,22467,11913.9,26852
0.25,3,68,10492,1826,22810,12098.3,27057
0.25,3,69,10429,1841,22699,12036.5,26594
0.25,3,70,10582,1764,22928,12169.4,26749
0.25,3,71,10735,1801,23271,12350.2,26976
0.25,3,72,10696,1862,23254,12333.7,26865
0.25,3,73,10833,1828,23494,12467.4,26743
0.25,3,74,10876,1752,23504,12481.9,26517
0.25,3,75,10842,1790,23474,12461.2,26784
0.25,3,76,10711,1681,23103,12273.9,26310
0.25,3,77,11151,1696,23998,12755.4,26725
0.25,3,78,11174,1715,24063,12788.2,26427
0.25,3,79,11179,1733,24091,12801.2,26392
0.25,3,80,11190,1720,24100,12807.6,26507
0.25,3,81,11064,1748,23876,12683.3,26256
0.25,3,82,11210,1648,24068,12799.0,26209
0.25,3,83,11213,1713,24139,12829.5,26438
0.25,3,84,11336,1643,24315,12932.9,26675
0.25,3,85,11631,1682,24944,13267.9,26927
0.25,3,86,11547,1630,24724,13155.4,26737
0.25,3,87,11672,1723,25067,13329.4,27053
0.25,3,88,11839,1647,25325,13477.9,26888
0.25,3,89,11796,1767,25359,13481.8,26868
0.25,3,90,11757,1742,25256,13429.2,26855
0.25,3,91,11518,1682,24718,13145.9,26550
0.25,3,92,11833,1751,25417,13515.1,26809
0.25,3,93,11867,1809,25543,13576.1,26766
0.25,3,94,11805,1641,25251,13438.6,26697
0.25,3,95,11881,1737,25499,13561.0,26701
0.25,3,96,11620,1723,24963,13273.3,26508
0.25,3,97,11659,1682,25000,13298.2,26325
0.25,3,98,12164,1673,26001,13839.8,26699
0.25,3,99,12286,1671,26243,13970.7,27127
0.25,3,100,12505,1630,26640,14190.0,26978
0.25,4,-1,7014,0,14028,7575.12,28260
0.25,4,0,6864,707,14435,7710.06,27657
0.25,4,1,6996,899,14891,7933.26,27449
0.25,4,2,7043,989,15075,8021.82,27011
0.25,4,3,6952,1136,15040,7985.28,26674
0.25,4,4,6774,1228,14776,7831.68,26110
0.25,4,5,6715,1304,14734,7799.88,26065
0.25,4,6,6486,1276,14248,7540.8,25954
0.25,4,7,6552,1288,14392,7617.12,25887
0.25,4,8,6775,1360,14910,7888.2,26093
0.25,4,9,6693,1474,14860,7847.52,26019
0.25,4,10,6950,1482,15382,8128.44,26123
0.25,4,11,6635,1650,14920,7858.8,25687
0.25,4,12,6779,1590,15148,7989.12,25840
0.25,4,13,6866,1576,15308,8077.2,25892
0.25,4,14,6880,1526,15286,8071.32,25687
0.25,4,15,6990,1475,15455,8168.7,25823
0.25,4,16,7020,1536,15576,8226.72,25825
0.25,4,17,7222,1567,16011,8457.9,25977
0.25,4,18,7207,1654,16068,8478.24,26058
0.25,4,19,7376,1553,16305,8618.34,25982
0.25,4,20,7306,1628,16240,8574.24,26122
0.25,4,21,7367,1685,16419,8664.06,26116
0.25,4,22,7374,1539,16287,8610.3,25836
0.25,4,23,7500,1757,16757,8837.94,25976
0.25,4,24,7611,1653,16875,8914.14,26270
0.25,4,25,7637,1667,16941,8948.1,26406
0.25,4,26,7673,1578,16924,8949.6,26157
0.25,4,27,7723,1733,17179,9068.7,26507
0.25,4,28,7910,1700,17520,9256.8,26527
0.25,4,29,7744,1649,17137,9056.1,25932
0.25,4,30,7861,1756,17478,9227.4,26163
0.25,4,31,8090,1822,18002,9502.44,26636
0.25,4,32,8176,1851,18203,9607.5,26869
0.25,4,33,8250,1673,18173,9612.66,26370
0.25,4,34,8191,1776,18158,9592.2,26390
0.25,4,35,8282,1789,18353,9695.94,26660
0.25,4,36,8312,1747,18371,9710.7,26590
0.25,4,37,8155,1762,18072,9547.44,26148
0.25,4,38,8520,1765,18805,9942.9,26522
0.25,4,39,8368,1624,18360,9719.52,26121
0.25,4,40,8591,1656,18838,9973.8,26193
0.25,4,41,8744,1705,19193,10159.6,26378
0.25,4,42,8799,1745,19343,10235.8,26401
0.25,4,43,8826,1733,19385,10259.9,26227
0.25,4,44,8878,1651,19407,10281.7,26479
0.25,4,45,9155,1663,19973,10585.9,26608
0.25,4,46,9149,1645,19943,10571.8,26650
0.25,4,47,9273,1682,20228,10721.3,26913
0.25,4,48,9259,1703,20221,10715.0,26641
0.25,4,49,9085,1697,19867,10524.5,26254
0.25,4,50,9295,1724,20314,10762.7,26352
0.25,4,51,9407,1721,20535,10882.4,26704
0.25,4,52,9479,1709,20667,10955.1,26506
0.25,4,53,9564,1643,20771,11019.2,26468
0.25,4,54,9607,1706,20920,11092.1,26464
0.25,4,55,9680,1706,21066,11170.9,26226
0.25,4,56,9885,1743,21513,11407.9,26624
0.25,4,57,9653,1769,21075,11168.2,26418
0.25,4,58,9693,1715,21101,11188.7,26424
0.25,4,59,9754,1837,21345,11305.9,26586
0.25,4,60,9766,1841,21373,11320.5,26816
0.25,4,61,9817,1862,21496,11384.4,26541
0.25,4,62,9952,1875,21779,11535.7,26738
0.25,4,63,10068,1879,22015,11662.6,27002
0.25,4,64,9901,1846,21648,11468.4,26858
0.25,4,65,9908,1795,21611,11454.5,26728
0.25,4,66,10078,1769,21925,11627.2,26394
0.25,4,67,10231,1611,22073,11726.1,25921
0.25,4,68,10033,1575,21641,11497.1,25993
0.25,4,69,10255,1638,22148,11763.4,26359
0.25,4,70,10387,1692,22466,11928.6,26462
0.25,4,71,10314,1716,22344,11859.8,26354
0.25,4,72,10572,1696,22840,12130.1,26410
0.25,4,73,10573,1604,22750,12092.5,26296
0.25,4,74,10739,1758,23236,12336.5,26670
0.25,4,75,10720,1729,23169,12303.8,26718
0.25,4,76,10798,1723,23319,12385.5,26715
0.25,4,77,10820,1662,23302,12383.6,26785
0.25,4,78,10725,1681,23131,12289.0,26678
0.25,4,79,10604,1638,22846,12140.3,26376
0.25,4,80,10460,1680,22600,12002.4,26649
0.25,4,81,10487,1792,22766,12078.6,26449
0.25,4,82,10687,1855,23229,12321.1,26496
0.25,4,83,10978,1831,23787,12625.3,26633
0.25,4,84,11128,1873,24129,12804.9,26759
0.25,4,85,11196,1806,24198,12850.2,26883
0.25,4,86,11086,1755,23927,12710.0,26656
0.25,4,87,11093,1768,23954,12723.0,26857
0.25,4,88,11410,1826,24646,13089.7,26819
0.25,4,89,11503,1822,24828,13188.5,26986
0.25,4,90,11696,1806,25198,13390.2,27071
0.25,4,91,11445,1803,24693,13117.9,27015
0.25,4,92,11614,1786,25014,13293.2,26881
0.25,4,93,11754,1776,25284,13440.2,27164
0.25,4,94,11812,1756,25380,13494.5,26882
0.25,4,95,11726,1768,25220,13406.6,26739
0.25,4,96,11589,1655,24833,13211.2,26609
0.25,4,97,12197,1758,26152,13911.1,26971
0.25,4,98,12019,1680,25718,13686.1,26763
0.25,4,99,12083,1705,25871,13765.7,26682
0.25,4,100,12403,1708,26514,14112.6,26757
0.25,5,-1,7034,0,14068,7596.72,28176
0.25,5,0,6924,667,14515,7758.06,27490
0.25,5,1,6788,870,14446,7696.44,26995
0.25,5,2,6790,1026,14606,7764.12,26759
0.25,5,3,6625,1099,14349,7616.58,26393
0.25,5,4,6799,1215,14813,7853.22,26417
0.25,5,5,6686,1292,14664,7763.52,25875
0.25,5,6,6663,1298,14624,7741.2,25962
0.25,5,7,6819,1411,15049,7957.14,26034
0.25,5,8,6805,1508,15118,7982.76,26299
0.25,5,9,6813,1486,15112,7982.16,26183
0.25,5,10,6713,1510,14936,7884.24,25996
0.25,5,11,6578,1514,14670,7740.12,25553
0.25,5,12,6650,1516,14816,7818.72,25741
0.25,5,13,6616,1529,14761,7787.46,25622
0.25,5,14,6791,1588,15170,8001.24,25637
0.25,5,15,6896,1642,15434,8137.32,25929
0.25,5,16,6878,1624,15380,8110.32,26041
0.25,5,17,7170,1821,16161,8508.42,26494
0.25,5,18,7089,1779,15957,8403.3,26349
0.25,5,19,7144,1849,16137,8492.1,26334
0.25,5,20,7204,1859,16267,8561.1,26674
0.25,5,21,7280,1782,16342,8610.84,26517
0.25,5,22,7328,1730,16386,8640.84,26720
0.25,5,23,7427,1787,16641,8771.7,26521
0.25,5,24,7503,1771,16777,8847.06,26250
0.25,5,25,7602,1852,17056,8988.0,26388
0.25,5,26,7764,1702,17230,9099.96,26476
0.25,5,27,7935,1787,17657,9320.34,26649
0.25,5,28,7948,1745,17641,9316.74,26677
0.25,5,29,8085,1736,17906,9460.92,26718
0.25,5,30,8087,1646,17820,9425.28,26546
0.25,5,31,8179,1657,18015,9529.26,26447
0.25,5,32,8157,1714,18028,9529.44,26489
0.25,5,33,8206,1727,18139,9587.82,26325
0.25,5,34,8360,1683,18403,9735.66,26230
0.25,5,35,8474,1581,18529,9815.94,26070
0.25,5,36,8505,1573,18583,9846.06,26147
0.25,5,37,8380,1704,18464,9766.08,26197
0.25,5,38,8494,1810,18798,9933.72,26521
0.25,5,39,8520,1795,18835,9955.5,26832
0.25,5,40,8347,1750,18444,9749.76,26421
0.25,5,41,8476,1687,18639,9862.62,26489
0.25,5,42,8595,1705,18895,9998.7,26353
0.25,5,43,8901,1720,19522,10335.5,26345
0.25,5,44,8734,1753,19221,10169.0,26247
0.25,5,45,8727,1700,19154,10139.2,26166
