a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.0713,0,-1,2138,0,4276,2309.04,28072
0.0713,0,0,1859,725,4443,2312.22,26993
0.0713,0,1,1631,876,4138,2129.4,26319
0.0713,0,2,1451,1069,3971,2016.06,25887
0.0713,0,3,1356,1152,3864,1948.32,25405
0.0713,0,4,1334,1229,3897,1956.9,25536
0.0713,0,5,1343,1321,4007,2005.26,25556
0.0713,0,6,1315,1341,3971,1983.42,25238
0.0713,0,7,1286,1474,4046,2007.96,25000
0.0713,0,8,1177,1538,3892,1917.12,25378
0.0713,0,9,1084,1449,3617,1779.3,25172
0.0713,0,10,1215,1433,3863,1914.06,25438
0.0713,0,11,1258,1556,4072,2012.16,25362
0.0713,0,12,1270,1571,4111,2031.42,25189
0.0713,0,13,1242,1558,4042,1995.72,25012
0.0713,0,14,1252,1600,4104,2024.16,25060
0.0713,0,15,1165,1690,4020,1968.0,25057
0.0713,0,16,1281,1618,4180,2063.04,25162
0.0713,0,17,1232,1716,4180,2051.28,25248
0.0713,0,18,1267,1810,4344,2128.56,25624
0.0713,0,19,1311,1811,4433,2176.5,25397
0.0713,0,20,1298,1854,4450,2180.52,25523
0.0713,0,21,1277,1828,4382,2146.92,25476
0.0713,0,22,1243,1819,4305,2106.42,25200
0.0713,0,23,1232,1857,4321,2110.5,25147
0.0713,0,24,1235,1730,4200,2060.4,24660
0.0713,0,25,1185,1769,4139,2022.78,24605
0.0713,0,26,1168,1833,4169,2031.3,25060
0.0713,0,27,1221,1750,4192,2053.68,25169
0.0713,0,28,1162,1789,4113,2006.34,24829
0.0713,0,29,1109,1796,4014,1952.04,24675
0.0713,0,30,1149,1821,4119,2005.74,24623
0.0713,0,31,1268,1849,4385,2146.02,25062
0.0713,0,32,1287,1872,4446,2176.2,25286
0.0713,0,33,1194,1858,4246,2069.88,24918
0.0713,0,34,1203,1825,4231,2065.74,25289
0.0713,0,35,1278,1735,4291,2108.94,25323
0.0713,0,36,1311,1757,4379,2153.82,25209
0.0713,0,37,1353,1835,4541,2231.94,24921
0.0713,0,38,1334,1911,4579,2243.34,24827
0.0713,0,39,1454,1907,4815,2371.26,25332
0.0713,0,40,1424,1846,4694,2313.24,24995
0.0713,0,41,1461,1847,4769,2353.62,25478
0.0713,0,42,1512,1883,4907,2423.82,25206
0.0713,0,43,1583,1865,5031,2492.94,25393
0.0713,0,44,1522,1883,4927,2434.62,25345
0.0713,0,45,1610,1882,5102,2529.24,25088
0.0713,0,46,1651,1809,5111,2542.86,25102
0.0713,0,47,1658,1795,5111,2544.54,24917
0.0713,0,48,1742,1717,5201,2602.5,25124
0.0713,0,49,1772,1824,5368,2679.84,25621
0.0713,0,50,1896,1765,5557,2788.98,25107
0.0713,0,51,2020,1789,5829,2932.98,25129
0.0713,0,52,2041,1698,5780,2917.44,25467
0.0713,0,53,2112,1783,6007,3029.82,25263
0.0713,0,54,2085,1651,5821,2945.22,24826
0.0713,0,55,2209,1651,6069,3079.14,25306
0.0713,0,56,2266,1606,6138,3121.8,25230
0.0713,0,57,2253,1649,6155,3125.82,25255
0.0713,0,58,2395,1610,6400,3262.8,25637
0.0713,0,59,2461,1631,6553,3342.9,25730
0.0713,0,60,2529,1729,6787,3457.5,25473
0.0713,0,61,2508,1822,6838,3473.88,25666
0.0713,0,62,2536,1768,6840,3481.44,25314
0.0713,0,63,2640,1657,6937,3547.14,25025
0.0713,0,64,2696,1727,7119,3637.02,25010
0.0713,0,65,2828,1696,7352,3766.56,25269
0.0713,0,66,2974,1706,7654,3928.44,25517
0.0713,0,67,3228,1773,8229,4230.9,25623
0.0713,0,68,3226,1752,8204,4219.92,25423
0.0713,0,69,3220,1721,8161,4200.42,25251
0.0713,0,70,3269,1635,8173,4217.22,25186
0.0713,0,71,3256,1701,8213,4230.9,25187
0.0713,0,72,3245,1700,8190,4218.6,25190
0.0713,0,73,3380,1811,8571,4411.02,25484
0.0713,0,74,3384,1801,8569,4411.14,25314
0.0713,0,75,3443,1822,8708,4483.68,25184
0.0713,0,76,3589,1816,8994,4638.84,25444
0.0713,0,77,3769,1751,9289,4805.94,25837
0.0713,0,78,3989,1790,9768,5059.92,25948
0.0713,0,79,4019,1929,9967,5150.7,25914
0.0713,0,80,4038,1831,9907,5130.06,25585
0.0713,0,81,4231,1835,10297,5340.18,25942
0.0713,0,82,4217,1871,10305,5340.18,25861
0.0713,0,83,4223,1861,10307,5342.46,25909
0.0713,0,84,4244,1675,10163,5287.02,25712
0.0713,0,85,4231,1671,10133,5271.3,25734
0.0713,0,86,4481,1700,10662,5553.48,25918
0.0713,0,87,4520,1639,10679,5569.98,25810
0.0713,0,88,4421,1662,10504,5472.72,25680
0.0713,0,89,4415,1684,10514,5475.48,25536
0.0713,0,90,4661,1700,11022,5747.88,25666
0.0713,0,91,4697,1716,11110,5793.48,25469
0.0713,0,92,4757,1670,11184,5838.96,25005
0.0713,0,93,4837,1616,11290,5902.68,25436
0.0713,0,94,4729,1632,11090,5792.76,25794
0.0713,0,95,4925,1641,11491,6008.22,25939
0.0713,0,96,5028,1746,11802,6163.56,25999
0.0713,0,97,5123,1734,11980,6261.12,25709
0.0713,0,98,5252,1769,12273,6415.14,25925
0.0713,0,99,5254,1727,12235,6399.66,26143
0.0713,0,100,5334,1768,12436,6503.28,25932
0.0713,1,-1,1937,0,3874,2091.96,27608
0.0713,1,0,1638,692,3968,2059.68,26660
0.0713,1,1,1473,912,3858,1973.88,26172
0.0713,1,2,1430,1116,3976,2013.12,25966
0.0713,1,3,1370,1240,3980,2000.4,25413
0.0713,1,4,1327,1211,3865,1941.78,25317
0.0713,1,5,1346,1344,4036,2018.16,25744
0.0713,1,6,1293,1443,4029,2002.5,25706
0.0713,1,7,1318,1429,4065,2023.62,25222
0.0713,1,8,1285,1493,4063,2014.86,25293
0.0713,1,9,1268,1561,4097,2025.06,25417
0.0713,1,10,1259,1596,4114,2030.04,25252
0.0713,1,11,1207,1617,4031,1982.7,25166
0.0713,1,12,1217,1720,4154,2036.76,25449
0.0713,1,13,1226,1693,4145,2035.14,25463
0.0713,1,14,1146,1590,3882,1905.48,25352
0.0713,1,15,1037,1677,3751,1824.3,25129
0.0713,1,16,1110,1782,4002,1947.24,25282
0.0713,1,17,1103,1731,3937,1918.26,25302
0.0713,1,18,1041,1736,3818,1853.4,24917
0.0713,1,19,1035,1733,3803,1845.66,25217
0.0713,1,20,999,1744,3742,1811.4,25324
0.0713,1,21,1017,1774,3808,1843.44,25132
0.0713,1,22,1062,1732,3856,1874.4,24586
0.0713,1,23,1132,1739,4003,1952.94,24679
0.0713,1,24,1027,1817,3871,1872.3,25101
0.0713,1,25,1007,1776,3790,1833.48,25188
0.0713,1,26,944,1709,3597,1737.3,24884
0.0713,1,27,1009,1750,3768,1824.72,25142
0.0713,1,28,1086,1736,3908,1902.0,25162
0.0713,1,29,1094,1838,4026,1953.48,25290
0.0713,1,30,1041,1715,3797,1844.58,25170
0.0713,1,31,1003,1740,3746,1814.04,25043
0.0713,1,32,1101,1686,3888,1897.2,25210
0.0713,1,33,1049,1663,3761,1831.38,25307
0.0713,1,34,1023,1753,3799,1841.1,25910
0.0713,1,35,1065,1783,3913,1899.06,25671
0.0713,1,36,1029,1801,3859,1867.74,25418
0.0713,1,37,1072,1783,3927,1906.62,25362
0.0713,1,38,1024,1787,3835,1856.46,25370
0.0713,1,39,1011,1823,3845,1857.54,25275
0.0713,1,40,1012,1823,3847,1858.62,25187
0.0713,1,41,1005,1886,3896,1877.52,25529
0.0713,1,42,1082,1902,4066,1967.4,25803
0.0713,1,43,1114,1854,4082,1981.8,25083
0.0713,1,44,1098,1730,3926,1912.44,24839
0.0713,1,45,1137,1806,4080,1986.48,24963
0.0713,1,46,1151,1806,4108,2001.6,25001
0.0713,1,47,1139,1871,4149,2015.94,25219
0.0713,1,48,1211,1797,4219,2062.62,24920
0.0713,1,49,1255,1816,4326,2118.12,25230
0.0713,1,50,1277,1735,4289,2107.86,25151
0.0713,1,51,1209,1763,4181,2046.18,25313
0.0713,1,52,1171,1777,4119,2011.02,25191
0.0713,1,53,1222,1766,4210,2061.48,25309
0.0713,1,54,1215,1821,4251,2077.02,25446
0.0713,1,55,1233,1780,4246,2079.24,25086
0.0713,1,56,1222,1759,4203,2058.54,25208
0.0713,1,57,1270,1747,4287,2105.34,25145
0.0713,1,58,1326,1740,4392,2162.88,25241
0.0713,1,59,1318,1846,4482,2198.76,25246
0.0713,1,60,1364,1801,4529,2229.54,25246
0.0713,1,61,1398,1835,4631,2280.54,25346
0.0713,1,62,1472,1786,4730,2339.88,25104
0.0713,1,63,1405,1789,4599,2268.78,25346
0.0713,1,64,1366,1898,4630,2272.44,25432
0.0713,1,65,1482,1819,4783,2364.54,25752
0.0713,1,66,1504,1848,4856,2400.48,25523
0.0713,1,67,1513,1801,4827,2390.46,25222
0.0713,1,68,1543,1820,4906,2430.84,24885
0.0713,1,69,1642,1792,5076,2526.0,25075
0.0713,1,70,1686,1829,5201,2589.06,25015
0.0713,1,71,1688,1917,5293,2628.18,25368
0.0713,1,72,1643,1873,5159,2561.1,24917
0.0713,1,73,1670,1925,5265,2612.1,25216
0.0713,1,74,1742,1954,5438,2702.04,25243
0.0713,1,75,1853,1955,5661,2822.34,25269
0.0713,1,76,1917,1889,5723,2863.74,25639
0.0713,1,77,1918,1916,5752,2876.16,25222
0.0713,1,78,1990,1885,5865,2940.9,25344
0.0713,1,79,2048,1869,5965,2996.82,25275
0.0713,1,80,2179,1815,6173,3115.62,25421
0.0713,1,81,2238,1839,6315,3189.42,25160
0.0713,1,82,2363,1901,6627,3350.46,25507
0.0713,1,83,2373,1899,6645,3360.42,25551
0.0713,1,84,2410,1885,6705,3394.5,25651
0.0713,1,85,2376,1898,6650,3363.24,25124
0.0713,1,86,2361,1860,6582,3331.08,24793
0.0713,1,87,2265,1908,6438,3247.56,24760
0.0713,1,88,2498,1924,6920,3505.92,25317
0.0713,1,89,2671,1967,7309,3710.82,25577
0.0713,1,90,2592,1938,7122,3613.32,25745
0.0713,1,91,2683,1840,7206,3670.44,25573
0.0713,1,92,2828,1854,7510,3832.92,25517
0.0713,1,93,2795,1853,7443,3796.86,25279
0.0713,1,94,2854,1854,7562,3861.0,25149
0.0713,1,95,2933,1842,7708,3941.28,25582
0.0713,1,96,2923,1806,7652,3915.36,25708
0.0713,1,97,2913,1908,7734,3947.4,25355
0.0713,1,98,3071,1832,7974,4086.12,25320
0.0713,1,99,3185,1776,8146,4185.72,25352
0.0713,1,100,3057,1785,7899,4051.26,25316
0.0713,2,-1,2003,0,4006,2163.24,27339
0.0713,2,0,1637,721,3995,2070.78,26570
0.0713,2,1,1412,1046,3870,1964.28,26097
0.0713,2,2,1349,1165,3863,1946.22,26035
0.0713,2,3,1306,1231,3843,1927.5,25535
0.0713,2,4,1245,1332,3822,1904.04,25350
0.0713,2,5,1154,1290,3598,1788.12,25162
0.0713,2,6,1187,1466,3840,1897.68,25319
0.0713,2,7,1246,1522,4014,1984.92,25679
0.0713,2,8,1141,1492,3774,1858.92,25718
0.0713,2,9,1120,1526,3766,1850.52,25773
0.0713,2,10,1029,1548,3606,1761.48,25510
0.0713,2,11,1017,1561,3595,1753.98,25555
0.0713,2,12,1006,1553,3565,1738.74,25362
0.0713,2,13,1062,1673,3797,1849.62,25619
0.0713,2,14,1011,1644,3666,1782.36,25276
0.0713,2,15,1063,1599,3725,1819.62,25298
0.0713,2,16,941,1738,3620,1746.24,25091
0.0713,2,17,962,1765,3689,1780.26,24708
0.0713,2,18,1019,1867,3905,1884.66,25263
0.0713,2,19,1046,1866,3958,1913.4,25793
0.0713,2,20,935,1664,3534,1708.68,25078
0.0713,2,21,886,1730,3502,1683.48,25093
0.0713,2,22,839,1672,3350,1608.36,25050
0.0713,2,23,829,1764,3422,1636.2,24855
0.0713,2,24,785,1716,3286,1568.52,24898
0.0713,2,25,798,1667,3263,1561.98,25156
0.0713,2,26,794,1670,3258,1558.92,25059
0.0713,2,27,783,1656,3222,1541.16,25328
0.0713,2,28,761,1559,3081,1476.66,25195
0.0713,2,29,729,1700,3158,1501.32,25074
0.0713,2,30,702,1606,3010,1432.68,25002
0.0713,2,31,700,1640,3040,1444.8,24953
0.0713,2,32,687,1631,3005,1426.98,25010
0.0713,2,33,677,1544,2898,1379.64,25061
0.0713,2,34,583,1579,2745,1292.82,24854
0.0713,2,35,567,1675,2809,1315.86,25508
0.0713,2,36,554,1613,2721,1275.78,25334
0.0713,2,37,506,1494,2506,1173.96,25154
0.0713,2,38,510,1545,2565,1199.7,25326
0.0713,2,39,476,1565,2517,1171.38,25393
0.0713,2,40,446,1402,2294,1070.52,24717
0.0713,2,41,408,1340,2156,1003.44,25085
0.0713,2,42,363,1391,2117,976.26,25073
0.0713,2,43,327,1341,1995,916.38,25426
0.0713,2,44,311,1314,1936,887.76,25321
0.0713,2,45,279,1340,1898,864.12,25583
0.0713,2,46,241,1255,1737,787.38,25226
0.0713,2,47,211,1190,1612,727.68,25368
0.0713,2,48,205,1170,1580,712.8,25242
0.0713,2,49,184,1119,1487,668.7,24929
0.0713,2,50,146,1028,1320,589.44,25493
0.0713,2,51,92,965,1149,504.66,25413
0.0713,2,52,84,900,1068,468.72,24909
0.0713,2,53,69,831,969,423.54,25340
0.0713,2,54,68,807,943,412.38,25861
0.0713,2,55,51,733,835,362.94,25724
0.0713,2,56,36,685,757,326.58,25391
0.0713,2,57,32,599,663,286.14,25990
0.0713,2,58,38,530,606,263.64,25908
0.0713,2,59,18,503,539,230.7,25776
0.0713,2,60,17,416,450,193.08,25685
0.0713,2,61,15,365,395,169.5,25480
0.0713,2,62,6,324,336,142.56,25606
0.0713,2,63,2,291,295,124.38,25840
0.0713,2,64,4,252,260,110.16,26025
0.0713,2,65,5,181,191,81.42,26047
0.0713,2,66,0,188,188,78.96,26018
0.0713,2,67,2,170,174,73.56,25688
0.0713,2,68,2,142,146,61.8,25329
0.0713,2,69,1,130,132,55.68,25644
0.0713,2,70,0,117,117,49.14,25788
0.0713,2,71,2,104,108,45.84,25827
0.0713,2,72,2,80,84,35.76,25488
0.0713,2,73,2,61,65,27.78,25449
0.0713,2,74,1,49,51,21.66,25518
0.0713,2,75,0,44,44,18.48,25197
0.0713,2,76,0,36,36,15.12,25479
0.0713,2,77,0,33,33,13.86,25748
0.0713,2,78,0,21,21,8.82,25593
0.0713,2,79,0,22,22,9.24,25966
0.0713,2,80,0,16,16,6.72,25891
0.0713,2,81,0,12,12,5.04,25790
0.0713,2,82,0,9,9,3.78,25578
0.0713,2,83,0,8,8,3.36,25780
0.0713,2,84,0,5,5,2.1,25974
0.0713,2,85,0,2,2,0.84,25637
0.0713,2,86,0,3,3,1.26,25998
0.0713,2,87,0,3,3,1.26,25944
0.0713,2,88,0,4,4,1.68,26031
0.0713,2,89,0,1,1,0.42,25900
0.0713,2,90,0,2,2,0.84,25875
0.0713,2,91,0,1,1,0.42,25709
0.0713,2,92,0,1,1,0.42,25670
0.0713,2,93,0,0,0,0.0,25512
0.0713,3,-1,1974,0,3948,2131.92,27350
0.0713,3,0,1571,720,3862,1999.08,26325
0.0713,3,1,1509,927,3945,2019.06,26402
0.0713,3,2,1477,1096,4050,2055.48,26495
0.0713,3,3,1364,1197,3925,1975.86,26330
0.0713,3,4,1266,1253,3785,1893.54,26036
0.0713,3,5,1242,1253,3737,1867.62,25876
0.0713,3,6,1130,1298,3558,1765.56,25717
0.0713,3,7,1153,1356,3662,1814.76,25552
