a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.0611,0,-1,1678,0,3356,1812.24,27702
0.0611,0,0,1289,706,3284,1688.64,26210
0.0611,0,1,1145,929,3219,1626.78,25946
0.0611,0,2,1121,1052,3294,1652.52,26185
0.0611,0,3,1119,1186,3424,1706.64,25933
0.0611,0,4,1003,1272,3278,1617.48,25470
0.0611,0,5,1024,1413,3461,1699.38,25337
0.0611,0,6,920,1442,3282,1599.24,25076
0.0611,0,7,939,1431,3309,1615.14,25435
0.0611,0,8,884,1454,3222,1565.4,25232
0.0611,0,9,817,1386,3020,1464.48,25158
0.0611,0,10,793,1505,3091,1488.54,25227
0.0611,0,11,797,1490,3084,1486.56,25252
0.0611,0,12,767,1539,3073,1474.74,25334
0.0611,0,13,750,1508,3008,1443.36,25528
0.0611,0,14,707,1542,2956,1411.2,25310
0.0611,0,15,703,1536,2942,1404.36,25124
0.0611,0,16,739,1496,2974,1426.44,25147
0.0611,0,17,682,1669,3033,1437.54,25424
0.0611,0,18,747,1550,3044,1457.76,25339
0.0611,0,19,667,1599,2933,1391.94,25157
0.0611,0,20,651,1550,2852,1354.08,25061
0.0611,0,21,626,1546,2798,1325.4,24766
0.0611,0,22,634,1589,2857,1352.1,25124
0.0611,0,23,643,1582,2868,1358.88,25427
0.0611,0,24,562,1534,2658,1251.24,25039
0.0611,0,25,537,1520,2594,1218.36,25356
0.0611,0,26,525,1557,2607,1220.94,25121
0.0611,0,27,469,1524,2462,1146.6,25232
0.0611,0,28,433,1523,2389,1107.3,25217
0.0611,0,29,412,1446,2270,1052.28,25132
0.0611,0,30,366,1462,2194,1009.32,25018
0.0611,0,31,357,1424,2138,983.64,25186
0.0611,0,32,293,1466,2052,932.16,25129
0.0611,0,33,281,1488,2050,928.44,25499
0.0611,0,34,253,1315,1821,825.54,25408
0.0611,0,35,210,1327,1747,784.14,25437
0.0611,0,36,205,1125,1535,693.9,25383
0.0611,0,37,146,1016,1308,584.4,25237
0.0611,0,38,93,918,1104,486.0,25134
0.0611,0,39,94,880,1068,471.12,25290
0.0611,0,40,72,841,985,430.98,25254
0.0611,0,41,54,759,867,377.1,25124
0.0611,0,42,47,732,826,358.2,25683
0.0611,0,43,44,658,746,323.88,25419
0.0611,0,44,25,582,632,271.44,25309
0.0611,0,45,15,516,546,232.92,25513
0.0611,0,46,9,393,411,174.78,25651
0.0611,0,47,11,380,402,171.48,25598
0.0611,0,48,14,303,331,142.38,25396
0.0611,0,49,6,298,310,131.64,25464
0.0611,0,50,5,267,277,117.54,25546
0.0611,0,51,6,208,220,93.84,26255
0.0611,0,52,2,169,173,73.14,26249
0.0611,0,53,0,167,167,70.14,25966
0.0611,0,54,0,121,121,50.82,25806
0.0611,0,55,1,88,90,38.04,26066
0.0611,0,56,3,66,72,30.96,26306
0.0611,0,57,0,66,66,27.72,26323
0.0611,0,58,0,55,55,23.1,26277
0.0611,0,59,1,40,42,17.88,26163
0.0611,0,60,0,39,39,16.38,25802
0.0611,0,61,0,35,35,14.7,26064
0.0611,0,62,0,25,25,10.5,25671
