a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.1,1,-1,2672,0,5344,2885.76,28058
0.1,1,0,2321,704,5346,2802.36,26945
0.1,1,1,2093,967,5153,2666.58,26196
0.1,1,2,2042,1094,5178,2664.84,25819
0.1,1,3,2090,1191,5371,2757.42,25678
0.1,1,4,2085,1158,5328,2738.16,25462
0.1,1,5,2057,1261,5375,2751.18,25233
0.1,1,6,2117,1268,5502,2818.92,25436
0.1,1,7,2186,1532,5904,3004.32,25616
0.1,1,8,2170,1469,5809,2960.58,25389
0.1,1,9,2338,1516,6192,3161.76,25173
0.1,1,10,2220,1599,6039,3069.18,25418
0.1,1,11,2224,1647,6095,3093.66,25293
0.1,1,12,2265,1661,6191,3143.82,25398
0.1,1,13,2269,1762,6300,3190.56,25909
0.1,1,14,2383,1774,6540,3318.72,25768
0.1,1,15,2293,1672,6258,3178.68,25734
0.1,1,16,2323,1660,6306,3206.04,25154
0.1,1,17,2432,1786,6650,3376.68,25639
0.1,1,18,2651,1777,7079,3609.42,25668
0.1,1,19,2640,1872,7152,3637.44,25620
0.1,1,20,2647,1837,7131,3630.3,25328
0.1,1,21,2544,1802,6890,3504.36,25205
0.1,1,22,2666,1805,7137,3637.38,25494
0.1,1,23,2734,1794,7262,3706.2,25667
0.1,1,24,2779,1863,7421,3783.78,25380
0.1,1,25,2859,1762,7480,3827.76,25515
0.1,1,26,2927,1776,7630,3907.08,25431
0.1,1,27,3059,1735,7853,4032.42,25472
0.1,1,28,3074,1832,7980,4089.36,25289
0.1,1,29,3168,1843,8179,4195.5,25435
0.1,1,30,3308,1892,8508,4367.28,25548
0.1,1,31,3421,1758,8600,4433.04,25593
0.1,1,32,3515,1835,8865,4566.9,25473
0.1,1,33,3601,1776,8978,4635.0,25349
0.1,1,34,3656,1854,9166,4727.16,25322
0.1,1,35,3769,1751,9289,4805.94,25330
0.1,1,36,3716,1788,9220,4764.24,25228
0.1,1,37,3742,1766,9250,4783.08,25126
0.1,1,38,3975,1727,9677,5018.34,25030
0.1,1,39,3932,1764,9628,4987.44,25498
0.1,1,40,4025,1758,9808,5085.36,25811
0.1,1,41,4226,1853,10305,5342.34,25915
0.1,1,42,4216,1832,10264,5322.72,25646
0.1,1,43,4249,1885,10383,5380.62,25830
0.1,1,44,4149,1811,10109,5241.54,25640
0.1,1,45,4279,1821,10379,5386.14,25550
0.1,1,46,4336,1925,10597,5491.38,25672
0.1,1,47,4390,1866,10646,5524.92,25678
0.1,1,48,4511,1861,10883,5653.5,25697
0.1,1,49,4585,1763,10933,5692.26,25378
0.1,1,50,4796,1689,11281,5889.06,26037
0.1,1,51,4912,1708,11532,6022.32,25835
0.1,1,52,4970,1621,11561,6048.42,25470
0.1,1,53,4907,1670,11484,6000.96,25814
0.1,1,54,4979,1612,11570,6054.36,25639
0.1,1,55,5032,1644,11708,6125.04,25475
0.1,1,56,4982,1586,11550,6046.68,25435
0.1,1,57,4918,1672,11508,6013.68,25565
0.1,1,58,5104,1642,11850,6201.96,25549
0.1,1,59,5233,1633,12099,6337.5,25430
0.1,1,60,5220,1591,12031,6305.82,25576
0.1,1,61,5204,1669,12077,6321.3,25934
0.1,1,62,5177,1708,12062,6308.52,25494
0.1,1,63,5278,1680,12236,6405.84,25890
0.1,1,64,5358,1669,12385,6487.62,26120
0.1,1,65,5469,1741,12679,6637.74,25985
0.1,1,66,5746,1733,13225,6933.54,26333
0.1,1,67,5636,1705,12977,6802.98,25805
0.1,1,68,5452,1733,12637,6616.02,25689
0.1,1,69,5549,1576,12674,6654.84,25606
0.1,1,70,5642,1683,12967,6800.22,25706
0.1,1,71,5640,1684,12964,6798.48,26005
0.1,1,72,5747,1732,13226,6934.2,26051
0.1,1,73,5507,1733,12747,6675.42,25568
0.1,1,74,5588,1765,12941,6776.34,25714
0.1,1,75,5926,1785,13637,7149.78,25818
0.1,1,76,6043,1750,13836,7261.44,26087
0.1,1,77,6155,1759,14069,7386.18,26263
0.1,1,78,6107,1860,14074,7376.76,26190
0.1,1,79,6038,1724,13800,7245.12,26139
0.1,1,80,6143,1757,14043,7372.38,26378
0.1,1,81,6261,1754,14276,7498.56,26532
0.1,1,82,6353,1772,14478,7605.48,26324
0.1,1,83,6295,1768,14358,7541.16,26172
0.1,1,84,6466,1768,14700,7725.84,26090
0.1,1,85,6645,1754,15044,7913.28,25832
0.1,1,86,6847,1731,15425,8121.78,26372
0.1,1,87,6709,1691,15109,7955.94,25923
0.1,1,88,6828,1758,15414,8112.6,26531
0.1,1,89,6900,1780,15580,8199.6,26336
0.1,1,90,6852,1847,15551,8175.9,26060
0.1,1,91,6777,1892,15446,8113.8,25770
0.1,1,92,7016,1799,15831,8332.86,25975
0.1,1,93,7213,1808,16234,8549.4,26104
0.1,1,94,7230,1904,16364,8608.08,26232
0.1,1,95,7220,1967,16407,8623.74,25945
0.1,1,96,7204,1857,16265,8560.26,25771
0.1,1,97,7444,1856,16744,8819.04,26302
0.1,1,98,7704,1742,17150,9051.96,26110
0.1,1,99,7600,1784,16984,8957.28,26200
0.1,1,100,7690,1802,17182,9062.04,26479
0.1,2,-1,2807,0,5614,3031.56,27927
0.1,2,0,2368,722,5458,2860.68,26935
0.1,2,1,2293,990,5576,2892.24,26409
0.1,2,2,2103,1102,5308,2734.08,25618
0.1,2,3,1991,1108,5090,2615.64,25156
0.1,2,4,1992,1184,5168,2648.64,25346
0.1,2,5,1946,1302,5194,2648.52,25839
0.1,2,6,2079,1356,5514,2814.84,25675
0.1,2,7,1942,1592,5476,2766.0,25496
0.1,2,8,2001,1589,5591,2828.46,25502
0.1,2,9,2134,1477,5745,2925.06,25368
0.1,2,10,2186,1570,5942,3020.28,25217
0.1,2,11,2285,1669,6239,3168.78,25421
0.1,2,12,2233,1634,6100,3097.92,25044
0.1,2,13,2336,1714,6386,3242.76,25762
0.1,2,14,2260,1785,6305,3190.5,25608
0.1,2,15,2410,1642,6462,3292.44,25478
0.1,2,16,2444,1688,6576,3348.48,25637
0.1,2,17,2461,1582,6504,3322.32,25187
0.1,2,18,2450,1614,6514,3323.88,25200
0.1,2,19,2563,1624,6750,3450.12,25119
0.1,2,20,2504,1801,6809,3460.74,25348
0.1,2,21,2732,1750,7214,3685.56,25322
0.1,2,22,2821,1754,7396,3783.36,25380
0.1,2,23,2818,1660,7296,3740.64,25110
0.1,2,24,2918,1653,7489,3845.7,25366
0.1,2,25,2927,1611,7465,3837.78,25203
0.1,2,26,3099,1640,7838,4035.72,25601
0.1,2,27,2990,1716,7696,3949.92,25237
0.1,2,28,3016,1689,7721,3966.66,25409
0.1,2,29,2994,1731,7719,3960.54,25157
0.1,2,30,3343,1655,8341,4305.54,25479
0.1,2,31,3306,1800,8412,4326.48,25768
0.1,2,32,3301,1758,8360,4303.44,25599
0.1,2,33,3552,1727,8831,4561.5,26140
0.1,2,34,3606,1649,8861,4587.06,25922
0.1,2,35,3510,1675,8695,4494.3,25415
0.1,2,36,3571,1706,8848,4573.2,25436
0.1,2,37,3788,1673,9249,4793.7,25207
0.1,2,38,3921,1624,9466,4916.76,25598
0.1,2,39,3859,1735,9453,4896.42,25445
0.1,2,40,3976,1630,9582,4978.68,25526
0.1,2,41,4044,1621,9709,5048.34,25740
0.1,2,42,4199,1700,10098,5248.92,25499
0.1,2,43,4185,1660,10030,5217.0,25606
0.1,2,44,4111,1654,9876,5134.56,25770
0.1,2,45,4203,1651,10057,5232.66,25912
0.1,2,46,4236,1649,10121,5267.46,25742
0.1,2,47,4226,1725,10177,5288.58,25354
0.1,2,48,4218,1704,10140,5271.12,25323
0.1,2,49,4268,1705,10241,5325.54,25598
0.1,2,50,4309,1745,10363,5386.62,25745
0.1,2,51,4258,1644,10160,5289.12,25501
0.1,2,52,4253,1597,10103,5263.98,25544
0.1,2,53,4469,1728,10666,5552.28,25954
0.1,2,54,4613,1740,10966,5712.84,26154
0.1,2,55,4546,1716,10808,5630.4,25369
0.1,2,56,4611,1805,11027,5737.98,25509
0.1,2,57,4710,1694,11114,5798.28,25631
0.1,2,58,4936,1640,11512,6019.68,25714
0.1,2,59,5042,1616,11700,6124.08,25849
0.1,2,60,5128,1703,11959,6253.5,25876
0.1,2,61,5188,1720,12096,6325.44,25790
0.1,2,62,5276,1659,12211,6394.86,25664
0.1,2,63,5204,1635,12043,6307.02,25760
0.1,2,64,5442,1731,12615,6604.38,26182
0.1,2,65,5468,1634,12570,6591.72,26038
0.1,2,66,5571,1635,12777,6703.38,26029
0.1,2,67,5604,1699,12907,6765.9,26155
0.1,2,68,5604,1673,12881,6754.98,25553
0.1,2,69,5511,1688,12710,6660.84,25468
0.1,2,70,5700,1720,13120,6878.4,25667
0.1,2,71,5720,1736,13176,6906.72,25350
0.1,2,72,5556,1754,12866,6737.16,25718
0.1,2,73,5432,1747,12611,6600.3,25445
0.1,2,74,5808,1776,13392,7018.56,25850
0.1,2,75,5937,1789,13663,7163.34,26171
0.1,2,76,6097,1782,13976,7333.2,25938
0.1,2,77,6209,1735,14153,7434.42,25869
0.1,2,78,6308,1703,14319,7527.9,25673
0.1,2,79,6396,1744,14536,7640.16,26054
0.1,2,80,6480,1667,14627,7698.54,26133
0.1,2,81,6608,1781,14997,7884.66,26459
0.1,2,82,6381,1644,14406,7581.96,25897
0.1,2,83,6565,1648,14778,7782.36,25876
0.1,2,84,6731,1723,15185,7993.14,25790
0.1,2,85,6708,1732,15148,7972.08,25971
0.1,2,86,6598,1797,14993,7880.58,25592
0.1,2,87,6596,1757,14949,7861.62,25716
0.1,2,88,6730,1683,15143,7975.26,25852
0.1,2,89,6816,1720,15352,8083.68,25708
0.1,2,90,6828,1642,15298,8063.88,25863
0.1,2,91,7031,1746,15808,8326.8,26287
0.1,2,92,7105,1703,15913,8388.66,26237
0.1,2,93,7205,1838,16248,8553.36,26292
0.1,2,94,7284,1800,16368,8622.72,26409
0.1,2,95,7098,1801,15997,8422.26,26030
0.1,2,96,7156,1760,16072,8467.68,26100
0.1,2,97,7413,1709,16535,8723.82,26343
0.1,2,98,7479,1789,16747,8828.7,26224
0.1,2,99,7625,1645,16895,8925.9,26067
0.1,2,100,7767,1581,17115,9052.38,25915
0.1,3,-1,2768,0,5536,2989.44,27868
0.1,3,0,2550,740,5840,3064.8,27763
0.1,3,1,2438,939,5815,3027.42,26758
0.1,3,2,2115,1122,5352,2755.44,25864
0.1,3,3,2146,1254,5546,2844.36,25393
0.1,3,4,2068,1372,5508,2809.68,25480
0.1,3,5,2070,1359,5499,2806.38,25252
0.1,3,6,2056,1412,5524,2813.52,25273
0.1,3,7,2042,1407,5491,2796.3,25456
0.1,3,8,2122,1467,5711,2907.9,25508
0.1,3,9,2183,1510,5876,2991.84,25852
0.1,3,10,2067,1448,5582,2840.52,25655
0.1,3,11,2160,1522,5842,2972.04,25471
0.1,3,12,2211,1522,5944,3027.12,25497
0.1,3,13,2270,1650,6190,3144.6,25689
0.1,3,14,2253,1678,6184,3138.0,25843
0.1,3,15,2320,1682,6322,3212.04,26061
0.1,3,16,2324,1684,6332,3217.2,25783
0.1,3,17,2324,1709,6357,3227.7,25543
0.1,3,18,2378,1641,6397,3257.46,25888
0.1,3,19,2368,1746,6482,3290.76,25367
0.1,3,20,2428,1600,6456,3294.24,25419
0.1,3,21,2462,1696,6620,3371.28,25712
0.1,3,22,2507,1655,6669,3402.66,25433
0.1,3,23,2523,1687,6733,3433.38,25347
0.1,3,24,2594,1587,6775,3468.06,25042
0.1,3,25,2650,1645,6945,3552.9,25027
0.1,3,26,2768,1703,7239,3704.7,25319
0.1,3,27,2733,1747,7213,3685.38,25265
0.1,3,28,2899,1725,7523,3855.42,25446
0.1,3,29,2914,1766,7594,3888.84,25378
0.1,3,30,2896,1643,7435,3817.74,25628
0.1,3,31,3067,1720,7854,4034.76,26078
0.1,3,32,3170,1606,7946,4098.12,25546
0.1,3,33,3250,1695,8195,4221.9,25582
0.1,3,34,3186,1672,8044,4143.12,25231
0.1,3,35,3224,1713,8161,4201.38,25459
0.1,3,36,3361,1682,8404,4336.32,25407
0.1,3,37,3476,1732,8684,4481.52,25601
0.1,3,38,3714,1688,9116,4720.08,25485
0.1,3,39,3834,1683,9351,4847.58,25460
0.1,3,40,3764,1732,9260,4792.56,25288
0.1,3,41,3819,1682,9320,4830.96,25293
0.1,3,42,3966,1719,9651,5005.26,25993
0.1,3,43,3937,1805,9679,5010.06,25904
0.1,3,44,3985,1663,9633,5002.26,25403
0.1,3,45,4057,1774,9888,5126.64,25538
0.1,3,46,4118,1684,9920,5154.72,25589
0.1,3,47,4333,1676,10342,5383.56,26058
0.1,3,48,4194,1719,10107,5251.5,25689
0.1,3,49,4144,1665,9953,5174.82,25622
0.1,3,50,4294,1676,10264,5341.44,26035
0.1,3,51,4379,1759,10517,5468.1,25963
0.1,3,52,4454,1799,10707,5565.9,25847
0.1,3,53,4330,1786,10446,5426.52,26151
0.1,3,54,4389,1720,10498,5462.52,25739
0.1,3,55,4576,1739,10891,5672.46,25885
0.1,3,56,4827,1749,11403,5947.74,25861
0.1,3,57,4911,1847,11669,6079.62,25838
0.1,3,58,4917,1781,11615,6058.38,25844
0.1,3,59,5014,1729,11757,6141.3,26068
0.1,3,60,4937,1661,11535,6029.58,25627
0.1,3,61,5125,1694,11944,6246.48,25670
0.1,3,62,5161,1634,11956,6260.16,25388
0.1,3,63,5244,1636,12124,6350.64,25553
0.1,3,64,5262,1638,12162,6370.92,25813
0.1,3,65,5413,1737,12563,6575.58,26059
0.1,3,66,5545,1726,12816,6713.52,25602
0.1,3,67,5545,1724,12814,6712.68,25517
0.1,3,68,5558,1741,12857,6733.86,25380
0.1,3,69,5687,1820,13194,6906.36,25467
0.1,3,70,5697,1824,13218,6918.84,25785
0.1,3,71,5598,1807,13003,6804.78,25735
0.1,3,72,5657,1845,13159,6884.46,25701
0.1,3,73,5616,1764,12996,6806.16,25510
0.1,3,74,5775,1797,13347,6991.74,26141
0.1,3,75,5795,1798,13388,7013.76,26153
0.1,3,76,5687,1799,13173,6897.54,25811
0.1,3,77,5933,1809,13675,7167.42,25655
0.1,3,78,6089,1846,14024,7351.44,25907
0.1,3,79,5991,1835,13817,7240.98,25729
0.1,3,80,6106,1710,13922,7312.68,25597
0.1,3,81,6193,1667,14053,7388.58,25849
0.1,3,82,6284,1772,14340,7530.96,26218
0.1,3,83,6631,1828,15090,7929.24,26424
0.1,3,84,6677,1790,15144,7962.96,26082
0.1,3,85,6703,1787,15193,7989.78,26058
0.1,3,86,6663,1712,15038,7915.08,26069
0.1,3,87,6722,1714,15158,7979.64,25864
0.1,3,88,6978,1754,15710,8272.92,26051
0.1,3,89,6957,1813,15727,8275.02,25836
0.1,3,90,7046,1815,15907,8371.98,26030
0.1,3,91,6944,1766,15654,8241.24,25947
0.1,3,92,6951,1829,15731,8275.26,25817
0.1,3,93,7037,1745,15819,8332.86,25824
0.1,3,94,7071,1716,15858,8357.4,26261
0.1,3,95,7074,1810,15958,8400.12,25846
0.1,3,96,7009,1778,15796,8316.48,25652
0.1,3,97,7131,1850,16112,8478.48,25983
0.1,3,98,7284,1824,16392,8632.8,25723
0.1,3,99,7619,1911,17149,9031.14,26163
0.1,3,100,7529,1896,16954,8927.64,26061
0.1,4,-1,2992,0,5984,3231.36,28392
0.1,4,0,2553,637,5743,3024.78,26983
0.1,4,1,2433,918,5784,3013.2,26389
0.1,4,2,2242,958,5442,2823.72,25702
0.1,4,3,2245,1198,5688,2927.76,25384
0.1,4,4,2262,1321,5845,2997.78,25634
0.1,4,5,2280,1363,5923,3034.86,25531
0.1,4,6,2341,1417,6099,3123.42,25332
0.1,4,7,2231,1460,5922,3022.68,25392
0.1,4,8,2294,1381,5969,3057.54,25114
0.1,4,9,2327,1541,6195,3160.38,25822
0.1,4,10,2407,1620,6434,3279.96,25982
0.1,4,11,2375,1567,6317,3223.14,25636
0.1,4,12,2402,1593,6397,3263.22,25456
0.1,4,13,2493,1650,6636,3385.44,25549
0.1,4,14,2462,1709,6633,3376.74,25590
0.1,4,15,2437,1762,6636,3372.0,25582
0.1,4,16,2595,1686,6876,3510.72,25607
0.1,4,17,2659,1645,6963,3562.62,25327
0.1,4,18,2734,1569,7037,3611.7,25255
0.1,4,19,2750,1569,7069,3628.98,24877
0.1,4,20,2894,1517,7305,3762.66,24982
0.1,4,21,2947,1583,7477,3847.62,25329
0.1,4,22,3159,1559,7877,4066.5,25414
0.1,4,23,3217,1582,8016,4138.8,25148
0.1,4,24,3167,1603,7937,4093.62,24964
0.1,4,25,3292,1692,8276,4266.0,25286
0.1,4,26,3295,1678,8268,4263.36,25034
0.1,4,27,3441,1747,8629,4450.02,25191
0.1,4,28,3396,1688,8480,4376.64,25368
0.1,4,29,3422,1739,8583,4426.14,25473
0.1,4,30,3590,1743,8923,4609.26,25737
0.1,4,31,3647,1642,8936,4628.4,25854
0.1,4,32,3676,1743,9095,4702.14,25509
0.1,4,33,3773,1748,9294,4809.0,25865
0.1,4,34,3954,1699,9607,4983.9,25637
0.1,4,35,4083,1715,9881,5129.94,25434
0.1,4,36,4162,1764,10088,5235.84,25237
0.1,4,37,4011,1846,9868,5107.2,25459
0.1,4,38,3991,1782,9764,5058.72,25311
0.1,4,39,3959,1835,9753,5046.42,25123
0.1,4,40,4081,1786,9948,5157.6,25409
0.1,4,41,3945,1821,9711,5025.42,25191
0.1,4,42,4139,1893,10171,5265.18,25323
0.1,4,43,4398,1927,10723,5559.18,25287
0.1,4,44,4435,1888,10758,5582.76,25261
0.1,4,45,4534,1858,10926,5677.08,25623
0.1,4,46,4484,1922,10890,5649.96,25717
0.1,4,47,4792,1889,11473,5968.74,25598
0.1,4,48,4614,1930,11158,5793.72,25746
0.1,4,49,4729,1866,11324,5891.04,25873
0.1,4,50,4930,1816,11676,6087.12,25953
0.1,4,51,5015,1737,11767,6145.74,25772
0.1,4,52,5033,1744,11810,6168.12,25956
0.1,4,53,4959,1779,11697,6102.9,25568
0.1,4,54,5020,1707,11747,6138.54,25650
0.1,4,55,5055,1735,11845,6188.1,25945
0.1,4,56,5341,1699,12381,6481.86,25870
0.1,4,57,5541,1737,12819,6713.82,25754
0.1,4,58,5506,1677,12689,6650.82,25785
0.1,4,59,5734,1624,13092,6874.8,26034
0.1,4,60,5679,1654,13012,6828.0,25963
0.1,4,61,5623,1600,12846,6744.84,25891
0.1,4,62,5949,1667,13565,7125.06,26061
0.1,4,63,5950,1616,13516,7104.72,25923
0.1,4,64,6024,1593,13641,7174.98,25933
0.1,4,65,5982,1650,13614,7153.56,26101
0.1,4,66,6007,1693,13707,7198.62,25797
0.1,4,67,5992,1718,13702,7192.92,26165
0.1,4,68,6215,1640,14070,7401.0,26009
0.1,4,69,6366,1704,14436,7590.96,25877
0.1,4,70,6300,1719,14319,7525.98,25998
0.1,4,71,6266,1717,14249,7488.42,26214
0.1,4,72,6398,1774,14570,7654.92,26015
0.1,4,73,6394,1711,14499,7624.14,26357
0.1,4,74,6470,1800,14740,7743.6,26505
0.1,4,75,6423,1701,14547,7651.26,26406
0.1,4,76,6159,1668,13986,7352.28,25795
0.1,4,77,6180,1735,14095,7403.1,25838
0.1,4,78,6594,1662,14850,7819.56,25736
0.1,4,79,6354,1760,14468,7601.52,25833
0.1,4,80,6621,1756,14998,7888.2,26531
0.1,4,81,6645,1777,15067,7922.94,26371
0.1,4,82,6754,1858,15366,8074.68,26310
0.1,4,83,7062,1929,16053,8437.14,26417
0.1,4,84,7254,1882,16390,8624.76,26711
0.1,4,85,7253,1752,16258,8569.08,26656
0.1,4,86,7262,1640,16164,8531.76,26311
0.1,4,87,7328,1819,16475,8678.22,26420
0.1,4,88,7123,1729,15975,8419.02,25976
0.1,4,89,7281,1736,16298,8592.6,26372
0.1,4,90,7340,1696,16376,8639.52,26348
0.1,4,91,7494,1667,16655,8793.66,26182
0.1,4,92,7633,1734,17000,8971.92,26589
0.1,4,93,7562,1726,16850,8891.88,26366
0.1,4,94,7571,1655,16797,8871.78,26185
0.1,4,95,7559,1723,16841,8887.38,26128
0.1,4,96,7754,1777,17285,9120.66,26360
0.1,4,97,7745,1829,17319,9132.78,25955
0.1,4,98,7943,1749,17635,9313.02,26180
0.1,4,99,7968,1682,17618,9311.88,26063
0.1,4,100,7850,1742,17442,9209.64,26096
0.1,5,-1,2671,0,5342,2884.68,27552
0.1,5,0,2412,656,5480,2880.48,26450
0.1,5,1,2290,911,5491,2855.82,25987
0.1,5,2,2233,1073,5539,2862.3,25928
0.1,5,3,2199,1128,5526,2848.68,25716
0.1,5,4,2143,1195,5481,2816.34,25931
0.1,5,5,2083,1274,5440,2784.72,25688
0.1,5,6,2132,1384,5648,2883.84,25848
0.1,5,7,2057,1419,5533,2817.54,25271
0.1,5,8,2038,1530,5606,2843.64,25487
0.1,5,9,2033,1560,5626,2850.84,25609
0.1,5,10,1936,1583,5455,2755.74,25135
0.1,5,11,1953,1691,5597,2819.46,25264
0.1,5,12,1906,1700,5512,2772.48,24989
0.1,5,13,1955,1691,5601,2821.62,24926
0.1,5,14,2067,1612,5746,2909.4,24994
0.1,5,15,1991,1627,5609,2833.62,25297
0.1,5,16,1969,1659,5597,2823.3,25303
0.1,5,17,2050,1552,5652,2865.84,25087
0.1,5,18,1915,1611,5441,2744.82,25452
0.1,5,19,2010,1676,5696,2874.72,25283
0.1,5,20,2017,1684,5718,2885.64,24994
0.1,5,21,2092,1719,5903,2981.34,24929
0.1,5,22,2133,1742,6008,3035.28,25072
0.1,5,23,2391,1678,6460,3287.04,24970
0.1,5,24,2446,1712,6604,3360.72,25194
0.1,5,25,2434,1724,6592,3352.8,25527
0.1,5,26,2597,1725,6919,3529.26,25766
0.1,5,27,2655,1659,6969,3564.18,25678
0.1,5,28,2690,1734,7114,3633.48,25107
0.1,5,29,2788,1737,7313,3740.58,25146
0.1,5,30,2763,1746,7272,3717.36,25549
0.1,5,31,2911,1751,7573,3879.3,25344
0.1,5,32,2954,1749,7657,3924.9,25580
0.1,5,33,3051,1790,7892,4046.88,25882
0.1,5,34,3069,1803,7941,4071.78,25550
0.1,5,35,3277,1902,8456,4338.0,26193
0.1,5,36,3330,1816,8476,4359.12,25932
0.1,5,37,3183,1823,8189,4203.3,25530
0.1,5,38,3230,1791,8251,4240.62,25258
0.1,5,39,3322,1820,8464,4352.16,25579
0.1,5,40,3497,1827,8821,4544.1,25794
0.1,5,41,3503,1832,8838,4552.68,25707
0.1,5,42,3333,1843,8509,4373.7,25731
0.1,5,43,3567,1840,8974,4625.16,25796
0.1,5,44,3724,1771,9219,4765.74,25677
0.1,5,45,3755,1881,9391,4845.42,25631
