a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.0739,0,-1,2091,0,4182,2258.28,27881
0.0739,0,0,1647,708,4002,2076.12,27018
0.0739,0,1,1425,887,3737,1911.54,26176
0.0739,0,2,1402,1103,3907,1977.42,25724
0.0739,0,3,1281,1314,3876,1935.36,25799
0.0739,0,4,1216,1299,3731,1858.86,25415
0.0739,0,5,1215,1247,3677,1835.94,25465
0.0739,0,6,1260,1425,3945,1959.3,25409
0.0739,0,7,1242,1481,3965,1963.38,25410
0.0739,0,8,1170,1465,3805,1878.9,25009
0.0739,0,9,1158,1490,3806,1876.44,25027
0.0739,0,10,1142,1507,3791,1866.3,25134
0.0739,0,11,1137,1524,3798,1868.04,24698
0.0739,0,12,1166,1591,3923,1927.5,25144
0.0739,0,13,1175,1550,3900,1920.0,24968
0.0739,0,14,1128,1541,3797,1865.46,24518
0.0739,0,15,1206,1594,4006,1971.96,24670
0.0739,0,16,1191,1669,4051,1987.26,25262
0.0739,0,17,1268,1659,4195,2066.22,25347
0.0739,0,18,1275,1725,4275,2101.5,25284
0.0739,0,19,1197,1629,4023,1976.94,24910
0.0739,0,20,1267,1709,4243,2086.14,24849
0.0739,0,21,1213,1664,4090,2008.92,24710
0.0739,0,22,1138,1665,3941,1928.34,25205
0.0739,0,23,1142,1616,3900,1912.08,25313
0.0739,0,24,1145,1764,4054,1977.48,25610
0.0739,0,25,1027,1727,3781,1834.5,25254
0.0739,0,26,1134,1825,4093,1991.22,25172
0.0739,0,27,1183,1883,4249,2068.5,25278
0.0739,0,28,1171,1772,4114,2008.92,25380
0.0739,0,29,1105,1694,3904,1904.88,24866
0.0739,0,30,1133,1735,4001,1952.34,25266
0.0739,0,31,1089,1765,3943,1917.42,25655
0.0739,0,32,1105,1749,3959,1927.98,25449
0.0739,0,33,1126,1733,3985,1943.94,25142
0.0739,0,34,1051,1643,3745,1825.14,24702
0.0739,0,35,1072,1715,3859,1878.06,24311
0.0739,0,36,1034,1664,3732,1815.6,24601
0.0739,0,37,1040,1760,3840,1862.4,24814
0.0739,0,38,1086,1783,3955,1921.74,24608
0.0739,0,39,1099,1822,4020,1952.16,24689
0.0739,0,40,1077,1758,3912,1901.52,25036
0.0739,0,41,1097,1745,3939,1917.66,24944
0.0739,0,42,1103,1779,3985,1938.42,25358
0.0739,0,43,1123,1647,3893,1904.58,25317
0.0739,0,44,1103,1740,3946,1922.04,25503
0.0739,0,45,1122,1777,4021,1958.1,25334
0.0739,0,46,1178,1685,4041,1979.94,25103
0.0739,0,47,1254,1765,4273,2095.62,25309
0.0739,0,48,1165,1704,4034,1973.88,25129
0.0739,0,49,1143,1704,3990,1950.12,25208
0.0739,0,50,1204,1799,4207,2055.9,25296
0.0739,0,51,1169,1780,4118,2010.12,25743
0.0739,0,52,1264,1766,4294,2106.84,25613
0.0739,0,53,1270,1745,4285,2104.5,25350
0.0739,0,54,1247,1687,4181,2055.3,25146
0.0739,0,55,1353,1706,4412,2177.76,25457
0.0739,0,56,1425,1674,4524,2242.08,25315
0.0739,0,57,1367,1647,4381,2168.1,25046
0.0739,0,58,1399,1621,4419,2191.74,24998
0.0739,0,59,1478,1644,4600,2286.72,25294
0.0739,0,60,1441,1695,4577,2268.18,25050
0.0739,0,61,1480,1696,4656,2310.72,25179
0.0739,0,62,1567,1726,4860,2417.28,25212
0.0739,0,63,1457,1717,4631,2294.7,25094
0.0739,0,64,1519,1762,4800,2380.56,25054
0.0739,0,65,1561,1792,4914,2438.52,25008
0.0739,0,66,1542,1717,4801,2386.5,25176
0.0739,0,67,1632,1777,5041,2508.9,25135
0.0739,0,68,1634,1788,5056,2515.68,25078
0.0739,0,69,1653,1782,5088,2533.68,25554
0.0739,0,70,1703,1688,5094,2548.2,25723
0.0739,0,71,1729,1641,5099,2556.54,25325
0.0739,0,72,1744,1724,5212,2607.6,25512
0.0739,0,73,1775,1763,5313,2657.46,25477
0.0739,0,74,1809,1791,5409,2705.94,25483
0.0739,0,75,1842,1683,5367,2696.22,25250
0.0739,0,76,1900,1681,5481,2758.02,25358
0.0739,0,77,1989,1658,5636,2844.48,25466
0.0739,0,78,2111,1719,5941,3001.86,25245
0.0739,0,79,2033,1757,5823,2933.58,25518
0.0739,0,80,1894,1761,5549,2785.14,25203
0.0739,0,81,1877,1744,5498,2759.64,25584
0.0739,0,82,1967,1731,5665,2851.38,25399
0.0739,0,83,2031,1759,5821,2932.26,26004
0.0739,0,84,1963,1789,5715,2871.42,25680
0.0739,0,85,2058,1685,5801,2930.34,25735
0.0739,0,86,2229,1750,6208,3142.32,25597
0.0739,0,87,2348,1676,6372,3239.76,25609
0.0739,0,88,2445,1762,6652,3380.64,25515
0.0739,0,89,2409,1816,6634,3364.44,25475
0.0739,0,90,2460,1873,6793,3443.46,25429
0.0739,0,91,2376,1891,6643,3360.3,25629
0.0739,0,92,2543,1917,7003,3551.58,25768
0.0739,0,93,2464,1803,6731,3418.38,25547
0.0739,0,94,2512,1823,6847,3478.62,25589
0.0739,0,95,2664,1753,7081,3613.38,25547
0.0739,0,96,2741,1805,7287,3718.38,25481
0.0739,0,97,2810,1809,7429,3794.58,25734
0.0739,0,98,2802,1809,7413,3785.94,25556
0.0739,0,99,2805,1773,7383,3774.06,25205
0.0739,0,100,2807,1796,7410,3785.88,25423
0.0739,1,-1,1959,0,3918,2115.72,27590
0.0739,1,0,1636,609,3881,2022.66,26732
0.0739,1,1,1594,824,4012,2067.6,25659
0.0739,1,2,1547,1022,4116,2100.0,25417
0.0739,1,3,1528,1004,4060,2071.92,25550
0.0739,1,4,1428,1109,3965,2008.02,25587
0.0739,1,5,1422,1219,4063,2047.74,25683
0.0739,1,6,1320,1341,3981,1988.82,25803
0.0739,1,7,1253,1424,3930,1951.32,25777
0.0739,1,8,1178,1457,3813,1884.18,25418
0.0739,1,9,1187,1483,3857,1904.82,25363
0.0739,1,10,1160,1456,3776,1864.32,24961
0.0739,1,11,1165,1548,3878,1908.36,25450
0.0739,1,12,1261,1493,4015,1988.94,25396
0.0739,1,13,1205,1619,4029,1981.38,25423
0.0739,1,14,1236,1592,4064,2003.52,25196
0.0739,1,15,1285,1491,4061,2014.02,24950
0.0739,1,16,1191,1563,3945,1942.74,24937
0.0739,1,17,1294,1640,4228,2086.32,25147
0.0739,1,18,1337,1627,4301,2127.3,24850
0.0739,1,19,1332,1652,4316,2132.4,24984
0.0739,1,20,1476,1664,4616,2292.96,25264
0.0739,1,21,1391,1647,4429,2194.02,25252
0.0739,1,22,1410,1676,4496,2226.72,25161
0.0739,1,23,1342,1703,4387,2164.62,25123
0.0739,1,24,1403,1737,4543,2244.78,25481
0.0739,1,25,1458,1716,4632,2295.36,25456
0.0739,1,26,1435,1771,4641,2293.62,25667
0.0739,1,27,1485,1737,4707,2333.34,25177
0.0739,1,28,1461,1723,4645,2301.54,25311
0.0739,1,29,1520,1740,4780,2372.4,25465
0.0739,1,30,1502,1806,4810,2380.68,25325
0.0739,1,31,1520,1724,4764,2365.68,25444
0.0739,1,32,1580,1697,4857,2419.14,25366
0.0739,1,33,1560,1501,4621,2315.22,25550
0.0739,1,34,1571,1690,4832,2406.48,25329
0.0739,1,35,1613,1791,5017,2494.26,25328
0.0739,1,36,1736,1726,5198,2599.8,25377
0.0739,1,37,1756,1791,5303,2648.7,25533
0.0739,1,38,1632,1801,5065,2518.98,25266
0.0739,1,39,1715,1680,5110,2557.8,25249
0.0739,1,40,1798,1747,5343,2675.58,25440
0.0739,1,41,1795,1763,5353,2679.06,25270
0.0739,1,42,1904,1718,5526,2777.88,25295
0.0739,1,43,1871,1837,5579,2792.22,25289
0.0739,1,44,2006,1736,5748,2895.6,25424
0.0739,1,45,1920,1708,5548,2790.96,25321
0.0739,1,46,1988,1685,5661,2854.74,25544
0.0739,1,47,2035,1781,5851,2945.82,25338
0.0739,1,48,1959,1875,5793,2903.22,25160
0.0739,1,49,2074,1836,5984,3011.04,25202
0.0739,1,50,2162,1795,6119,3088.86,25111
0.0739,1,51,2066,1866,5998,3015.0,25238
0.0739,1,52,2095,1814,6004,3024.48,24861
0.0739,1,53,2160,1776,6096,3078.72,25072
0.0739,1,54,2317,1811,6445,3262.98,25140
0.0739,1,55,2364,1899,6627,3350.7,25106
0.0739,1,56,2452,1900,6804,3446.16,25189
0.0739,1,57,2621,1810,7052,3590.88,25097
0.0739,1,58,2603,1827,7033,3578.58,25233
0.0739,1,59,2637,1851,7125,3625.38,24860
0.0739,1,60,2668,1834,7170,3651.72,25150
0.0739,1,61,2754,1770,7278,3717.72,24871
0.0739,1,62,2999,1694,7692,3950.4,25466
0.0739,1,63,2895,1700,7490,3840.6,25476
0.0739,1,64,3054,1672,7780,4000.56,25655
0.0739,1,65,3027,1667,7721,3969.3,25084
0.0739,1,66,3049,1612,7710,3969.96,24965
0.0739,1,67,3067,1620,7754,3992.76,24743
0.0739,1,68,3232,1677,8141,4194.9,25154
0.0739,1,69,3464,1652,8580,4434.96,25532
0.0739,1,70,3536,1559,8631,4473.66,25752
0.0739,1,71,3526,1635,8687,4494.78,25271
0.0739,1,72,3589,1719,8897,4598.1,25405
0.0739,1,73,3633,1858,9124,4704.0,25445
0.0739,1,74,3761,1763,9285,4802.34,25416
0.0739,1,75,3782,1783,9347,4833.42,25446
0.0739,1,76,3880,1615,9375,4868.7,25529
0.0739,1,77,4125,1646,9896,5146.32,25677
0.0739,1,78,4104,1587,9795,5098.86,25361
0.0739,1,79,4292,1636,10220,5322.48,25595
0.0739,1,80,4194,1802,10190,5286.36,25725
0.0739,1,81,4496,1906,10898,5656.2,26113
0.0739,1,82,4529,1809,10867,5651.1,26043
0.0739,1,83,4560,1711,10831,5643.42,25847
0.0739,1,84,4547,1756,10850,5648.28,25798
0.0739,1,85,4647,1811,11105,5779.38,25655
0.0739,1,86,4711,1769,11191,5830.86,25980
0.0739,1,87,4683,1721,11087,5780.46,25663
0.0739,1,88,4762,1805,11329,5901.06,26122
0.0739,1,89,4816,1770,11402,5944.68,26044
0.0739,1,90,4836,1780,11452,5970.48,25660
0.0739,1,91,4968,1699,11635,6079.02,25657
0.0739,1,92,5309,1708,12326,6451.08,26247
0.0739,1,93,5178,1660,12016,6289.44,26038
0.0739,1,94,5073,1661,11807,6176.46,25569
0.0739,1,95,5130,1718,11978,6261.96,25554
0.0739,1,96,5244,1725,12213,6388.02,25863
0.0739,1,97,5303,1721,12327,6450.06,25792
0.0739,1,98,5367,1748,12482,6530.52,25636
0.0739,1,99,5472,1827,12771,6677.1,25727
0.0739,1,100,5530,1847,12907,6748.14,25918
0.0739,2,-1,2119,0,4238,2288.52,27485
0.0739,2,0,1841,591,4273,2236.5,26707
0.0739,2,1,1662,903,4227,2174.22,26693
0.0739,2,2,1575,999,4149,2120.58,25986
0.0739,2,3,1494,1082,4070,2067.96,25933
0.0739,2,4,1402,1166,3970,2003.88,25390
0.0739,2,5,1388,1239,4015,2019.42,25242
0.0739,2,6,1390,1309,4089,2050.98,25422
0.0739,2,7,1409,1359,4177,2092.5,25035
0.0739,2,8,1338,1462,4138,2059.08,25446
0.0739,2,9,1416,1508,4340,2162.64,25305
0.0739,2,10,1396,1523,4315,2147.34,25595
0.0739,2,11,1240,1639,4119,2027.58,25262
0.0739,2,12,1247,1572,4066,2007.0,25098
0.0739,2,13,1302,1562,4166,2062.2,25283
0.0739,2,14,1413,1532,4358,2169.48,25271
0.0739,2,15,1402,1702,4506,2229.0,25311
0.0739,2,16,1330,1671,4331,2138.22,25213
0.0739,2,17,1340,1671,4351,2149.02,25375
0.0739,2,18,1394,1809,4597,2265.3,25396
0.0739,2,19,1437,1731,4605,2278.98,25451
0.0739,2,20,1398,1736,4532,2238.96,25298
0.0739,2,21,1453,1751,4657,2304.66,25253
0.0739,2,22,1434,1807,4675,2307.66,25326
0.0739,2,23,1475,1657,4607,2288.94,24900
0.0739,2,24,1481,1678,4640,2304.24,24718
0.0739,2,25,1577,1710,4864,2421.36,25062
0.0739,2,26,1567,1659,4793,2389.14,24851
0.0739,2,27,1557,1567,4681,2339.7,25166
0.0739,2,28,1535,1694,4764,2369.28,25213
0.0739,2,29,1585,1561,4731,2367.42,25364
0.0739,2,30,1602,1610,4814,2406.36,25502
0.0739,2,31,1606,1652,4864,2428.32,25138
0.0739,2,32,1578,1628,4784,2388.0,25018
0.0739,2,33,1514,1690,4718,2344.92,25004
0.0739,2,34,1479,1669,4627,2298.3,24908
0.0739,2,35,1652,1601,4905,2456.58,24749
0.0739,2,36,1829,1820,5478,2739.72,25226
0.0739,2,37,1857,1713,5427,2725.02,25273
0.0739,2,38,1921,1810,5652,2834.88,25580
0.0739,2,39,1920,1766,5606,2815.32,25236
0.0739,2,40,2010,1788,5808,2921.76,25331
0.0739,2,41,2075,1737,5887,2970.54,25054
0.0739,2,42,2250,1737,6237,3159.54,25322
0.0739,2,43,2240,1816,6296,3181.92,25400
0.0739,2,44,2340,1844,6524,3301.68,25340
0.0739,2,45,2407,1825,6639,3366.06,25449
0.0739,2,46,2333,1801,6467,3276.06,25232
0.0739,2,47,2395,1827,6617,3353.94,25117
0.0739,2,48,2487,1784,6758,3435.24,25132
0.0739,2,49,2535,1770,6840,3481.2,25156
0.0739,2,50,2549,1810,6908,3513.12,25204
0.0739,2,51,2583,1824,6990,3555.72,25179
0.0739,2,52,2651,1755,7057,3600.18,25445
0.0739,2,53,2684,1766,7134,3640.44,25128
0.0739,2,54,2773,1781,7327,3742.86,25452
0.0739,2,55,2945,1898,7788,3977.76,25787
0.0739,2,56,2934,1879,7747,3957.9,25672
0.0739,2,57,3082,1902,8066,4127.4,25272
0.0739,2,58,3201,1843,8245,4231.14,25357
0.0739,2,59,3344,1803,8491,4368.78,25733
0.0739,2,60,3248,1709,8205,4225.62,25129
0.0739,2,61,3323,1712,8358,4307.88,25176
0.0739,2,62,3417,1828,8662,4458.12,25075
0.0739,2,63,3522,1882,8926,4594.2,25350
0.0739,2,64,3632,1869,9133,4707.54,25216
0.0739,2,65,3718,1830,9266,4784.04,25155
0.0739,2,66,3846,1873,9565,4940.34,25305
0.0739,2,67,3889,1774,9552,4945.2,25309
0.0739,2,68,3774,1814,9362,4837.8,25469
0.0739,2,69,3774,1832,9380,4845.36,25645
0.0739,2,70,3926,1789,9641,4991.46,25655
0.0739,2,71,3963,1827,9753,5047.38,25527
0.0739,2,72,4100,1758,9958,5166.36,25620
0.0739,2,73,4328,1761,10417,5413.86,25528
0.0739,2,74,4325,1699,10349,5384.58,25365
0.0739,2,75,4438,1741,10617,5524.26,25428
0.0739,2,76,4517,1712,10746,5597.4,25588
0.0739,2,77,4441,1761,10643,5535.9,25788
0.0739,2,78,4750,1797,11297,5884.74,26222
0.0739,2,79,4755,1795,11305,5889.3,26197
0.0739,2,80,4678,1743,11099,5784.3,25933
0.0739,2,81,4723,1755,11201,5837.94,25676
0.0739,2,82,4896,1758,11550,6026.04,26125
0.0739,2,83,4941,1629,11511,6020.46,26043
0.0739,2,84,4921,1610,11452,5990.88,25922
0.0739,2,85,5006,1674,11686,6109.56,25673
0.0739,2,86,5241,1731,12213,6387.3,25830
0.0739,2,87,5272,1710,12254,6411.96,25934
0.0739,2,88,5412,1729,12553,6571.14,26070
0.0739,2,89,5464,1704,12632,6616.8,25684
0.0739,2,90,5633,1668,12934,6784.2,26005
0.0739,2,91,5651,1665,12967,6802.38,25574
0.0739,2,92,5732,1708,13172,6907.92,25704
0.0739,2,93,5809,1636,13254,6960.84,25862
0.0739,2,94,5992,1600,13584,7143.36,25613
0.0739,2,95,6135,1650,13920,7318.8,25787
0.0739,2,96,5956,1745,13657,7165.38,25739
0.0739,2,97,6150,1714,14014,7361.88,25728
0.0739,2,98,6130,1700,13960,7334.4,25817
0.0739,2,99,6086,1811,13983,7333.5,25829
0.0739,2,100,6078,1652,13808,7258.08,25326
0.0739,3,-1,2051,0,4102,2215.08,27494
0.0739,3,0,1721,646,4088,2130.0,26870
0.0739,3,1,1618,864,4100,2110.32,26234
0.0739,3,2,1577,1096,4250,2163.48,26133
0.0739,3,3,1535,1241,4311,2179.02,26258
0.0739,3,4,1472,1228,4172,2105.52,26305
0.0739,3,5,1491,1270,4252,2143.68,25945
0.0739,3,6,1505,1325,4335,2181.9,25523
0.0739,3,7,1510,1356,4376,2200.32,25580
0.0739,3,8,1433,1377,4243,2125.98,25475
0.0739,3,9,1397,1495,4289,2136.66,25411
0.0739,3,10,1410,1455,4275,2133.9,24979
0.0739,3,11,1358,1518,4234,2104.2,25444
0.0739,3,12,1419,1481,4319,2154.54,25075
0.0739,3,13,1340,1572,4252,2107.44,25435
0.0739,3,14,1376,1566,4318,2143.8,25193
0.0739,3,15,1363,1609,4335,2147.82,25358
0.0739,3,16,1464,1655,4583,2276.22,25408
0.0739,3,17,1448,1628,4524,2247.6,25283
0.0739,3,18,1425,1670,4520,2240.4,25387
0.0739,3,19,1404,1691,4499,2226.54,25034
0.0739,3,20,1484,1757,4725,2340.66,25378
0.0739,3,21,1565,1722,4852,2413.44,25244
0.0739,3,22,1683,1653,5019,2511.9,25338
0.0739,3,23,1753,1758,5264,2631.6,25403
0.0739,3,24,1792,1859,5443,2716.14,25780
0.0739,3,25,1682,1849,5213,2593.14,25239
0.0739,3,26,1691,1821,5203,2591.1,25122
0.0739,3,27,1741,1831,5313,2649.3,25098
0.0739,3,28,1721,1787,5229,2609.22,24904
0.0739,3,29,1745,1765,5255,2625.9,24659
0.0739,3,30,1855,1633,5343,2689.26,24616
0.0739,3,31,1885,1828,5598,2803.56,24721
0.0739,3,32,1892,1652,5436,2737.2,24657
0.0739,3,33,1914,1678,5506,2771.88,25232
0.0739,3,34,2056,1659,5771,2917.26,25188
0.0739,3,35,2120,1747,5987,3023.34,25526
0.0739,3,36,2208,1723,6139,3108.3,25785
0.0739,3,37,2302,1723,6327,3209.82,25743
0.0739,3,38,2289,1715,6293,3192.42,25540
0.0739,3,39,2241,1642,6124,3109.92,25593
0.0739,3,40,2218,1653,6089,3089.7,25459
0.0739,3,41,2363,1702,6428,3266.88,25339
0.0739,3,42,2332,1698,6362,3231.72,25137
0.0739,3,43,2335,1728,6398,3247.56,25016
0.0739,3,44,2235,1595,6065,3083.7,24746
0.0739,3,45,2299,1681,6279,3188.94,24878
0.0739,3,46,2470,1551,6491,3319.02,24873
0.0739,3,47,2473,1610,6556,3347.04,25104
0.0739,3,48,2606,1578,6790,3477.24,25359
0.0739,3,49,2774,1610,7158,3672.12,25023
0.0739,3,50,2748,1685,7181,3675.54,25389
0.0739,3,51,2870,1793,7533,3852.66,25636
0.0739,3,52,2768,1726,7262,3714.36,25123
0.0739,3,53,2747,1756,7250,3704.28,25606
0.0739,3,54,2738,1736,7212,3686.16,25726
0.0739,3,55,2854,1740,7448,3813.12,25308
0.0739,3,56,2940,1772,7652,3919.44,25573
0.0739,3,57,3167,1721,8055,4143.18,25453
0.0739,3,58,3372,1874,8618,4428.84,25857
0.0739,3,59,3298,1814,8410,4323.72,25085
0.0739,3,60,3235,1690,8160,4203.6,25236
0.0739,3,61,3194,1741,8129,4180.74,25565
0.0739,3,62,3308,1727,8343,4297.98,25387
0.0739,3,63,3399,1681,8479,4376.94,25568
0.0739,3,64,3496,1696,8688,4488.0,25594
0.0739,3,65,3564,1801,8929,4605.54,25620
0.0739,3,66,3626,1823,9075,4681.74,25699
0.0739,3,67,3672,1807,9151,4724.7,25769
0.0739,3,68,3804,1703,9311,4823.58,25645
0.0739,3,69,3845,1684,9374,4859.88,25577
0.0739,3,70,4043,1711,9797,5085.06,26066
0.0739,3,71,4118,1691,9927,5157.66,25769
0.0739,3,72,3989,1626,9604,4991.04,25239
0.0739,3,73,4137,1740,10014,5198.76,25564
0.0739,3,74,4279,1690,10248,5331.12,25609
0.0739,3,75,4306,1787,10399,5401.02,25631
0.0739,3,76,4654,1738,11046,5756.28,25682
0.0739,3,77,4582,1767,10931,5690.7,25682
0.0739,3,78,4579,1760,10918,5684.52,25811
0.0739,3,79,4718,1703,11139,5810.7,25990
0.0739,3,80,4651,1664,10966,5721.96,25598
0.0739,3,81,4887,1648,11422,5970.12,25727
0.0739,3,82,4934,1711,11579,6047.34,25698
0.0739,3,83,4752,1770,11274,5875.56,25399
0.0739,3,84,4929,1714,11572,6043.2,25847
0.0739,3,85,4867,1768,11502,5998.92,25816
