a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.079,0,-1,2142,0,4284,2313.36,27755
0.079,0,0,1686,634,4006,2087.16,26859
0.079,0,1,1605,866,4076,2097.12,26196
0.079,0,2,1605,997,4207,2152.14,25697
0.079,0,3,1493,1233,4219,2130.3,25384
0.079,0,4,1505,1293,4303,2168.46,25566
0.079,0,5,1478,1362,4318,2168.28,25704
0.079,0,6,1482,1295,4259,2144.46,25184
0.079,0,7,1488,1334,4310,2167.32,25141
0.079,0,8,1545,1388,4478,2251.56,25050
0.079,0,9,1626,1398,4650,2343.24,24927
0.079,0,10,1649,1442,4740,2386.56,25271
0.079,0,11,1653,1425,4731,2383.74,25285
0.079,0,12,1615,1488,4718,2369.16,25245
0.079,0,13,1730,1520,4980,2506.8,25081
0.079,0,14,1915,1467,5297,2684.34,25603
0.079,0,15,1900,1552,5352,2703.84,25888
0.079,0,16,1943,1532,5418,2741.88,25813
0.079,0,17,1956,1529,5441,2754.66,25663
0.079,0,18,1925,1593,5443,2748.06,25446
0.079,0,19,1917,1596,5430,2740.68,25491
0.079,0,20,2138,1625,5901,2991.54,25403
0.079,0,21,2137,1621,5895,2988.78,25089
0.079,0,22,2211,1625,6047,3070.38,25112
0.079,0,23,2205,1584,5994,3046.68,25206
0.079,0,24,2257,1546,6060,3086.88,25262
0.079,0,25,2254,1568,6076,3092.88,24990
0.079,0,26,2475,1657,6607,3368.94,25085
0.079,0,27,2612,1635,6859,3507.66,25802
0.079,0,28,2693,1797,7183,3663.18,25690
0.079,0,29,2752,1832,7336,3741.6,25603
0.079,0,30,2764,1849,7377,3761.7,25522
0.079,0,31,2780,1897,7457,3799.14,25626
0.079,0,32,2759,1797,7315,3734.46,25477
0.079,0,33,2966,1788,7720,3954.24,25489
0.079,0,34,3045,1831,7921,4057.62,25351
0.079,0,35,3157,1847,8161,4185.3,25300
0.079,0,36,3132,1753,8017,4118.82,25045
0.079,0,37,3202,1677,8081,4162.5,25313
0.079,0,38,3309,1797,8415,4328.46,25391
0.079,0,39,3425,1691,8541,4409.22,25420
0.079,0,40,3450,1716,8616,4446.72,25646
0.079,0,41,3414,1793,8621,4440.18,25526
0.079,0,42,3534,1781,8849,4564.74,25627
0.079,0,43,3667,1870,9204,4745.76,26015
0.079,0,44,3546,1949,9041,4648.26,25645
0.079,0,45,3582,1886,9050,4660.68,25357
0.079,0,46,3547,1819,8913,4594.74,25108
0.079,0,47,3756,1939,9451,4870.86,25379
