a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.08,0,37,2200,1935,6335,3188.7,25539
0.08,0,38,2199,1904,6302,3174.6,25249
0.08,0,39,2236,1884,6356,3206.16,25653
0.08,0,40,2218,1954,6390,3216.12,25503
0.08,0,41,2341,2027,6709,3379.62,25438
0.08,0,42,2409,1953,6771,3421.98,25334
0.08,0,43,2531,1861,6923,3515.1,25366
0.08,0,44,2572,1982,7126,3610.2,25509
0.08,0,45,2554,1846,6954,3533.64,25172
0.08,0,46,2654,1763,7071,3606.78,25228
0.08,0,47,2721,1833,7275,3708.54,24990
0.08,0,48,2986,1797,7769,3979.62,25291
0.08,0,49,3080,1941,8101,4141.62,25935
0.08,0,50,3128,1828,8084,4146.0,26113
0.08,0,51,3270,1869,8409,4316.58,26328
0.08,0,52,3385,1795,8565,4409.7,25883
0.08,0,53,3501,1847,8849,4556.82,25645
0.08,0,54,3619,1893,9131,4703.58,25510
0.08,0,55,3483,1798,8764,4516.8,25134
0.08,0,56,3565,1806,8936,4608.72,25596
0.08,0,57,3605,1778,8988,4640.16,25853
0.08,0,58,3627,1697,8951,4629.9,25305
0.08,0,59,3683,1693,9059,4688.7,25566
0.08,0,60,3785,1676,9246,4791.72,25560
0.08,0,61,3847,1799,9493,4910.34,25621
0.08,0,62,3928,1805,9661,5000.34,25245
0.08,0,63,4120,1752,9992,5185.44,25523
0.08,0,64,4131,1621,9883,5142.3,25097
0.08,0,65,4130,1599,9859,5131.98,25256
0.08,0,66,4159,1689,10007,5201.1,25416
0.08,0,67,4299,1679,10277,5348.1,25493
0.08,0,68,4459,1739,10657,5546.1,25700
0.08,0,69,4362,1835,10559,5481.66,25858
0.08,0,70,4522,1798,10842,5638.92,25570
0.08,0,71,4534,1799,10867,5652.3,25977
0.08,0,72,4638,1749,11025,5743.62,25714
0.08,0,73,4583,1665,10831,5648.94,25552
0.08,0,74,4896,1764,11556,6028.56,25885
0.08,0,75,4700,1757,11157,5813.94,25394
0.08,0,76,4895,1783,11573,6035.46,25953
0.08,0,77,4973,1783,11729,6119.7,25609
0.08,0,78,5074,1830,11978,6248.52,25868
0.08,0,79,4929,1759,11617,6062.1,25805
0.08,0,80,5212,1800,12224,6384.96,25819
0.08,0,81,5328,1872,12528,6540.48,25716
0.08,0,82,5457,1841,12755,6666.78,25971
0.08,0,83,5416,1752,12584,6585.12,25817
0.08,0,84,5602,1694,12898,6761.64,25746
0.08,0,85,5589,1772,12950,6780.36,25961
0.08,0,86,5735,1743,13213,6925.86,26061
0.08,0,87,5755,1778,13288,6962.16,26357
0.08,0,88,5962,1773,13697,7183.62,26470
0.08,0,89,5911,1831,13653,7152.9,26460
0.08,0,90,6092,1856,14040,7358.88,26443
0.08,0,91,5895,1922,13712,7173.84,26265
0.08,0,92,5964,1871,13799,7226.94,25547
0.08,0,93,6110,1816,14036,7361.52,26027
0.08,0,94,6264,1752,14280,7500.96,26113
0.08,0,95,6556,1779,14891,7827.66,26059
0.08,0,96,6626,1747,14999,7889.82,26267
0.08,0,97,6652,1725,15029,7908.66,26384
0.08,0,98,6774,1642,15190,8005.56,26489
0.08,0,99,6750,1699,15199,8003.58,26260
0.08,0,100,6823,1644,15290,8059.32,26038
0.08,1,-1,2262,0,4524,2442.96,27325
0.08,1,0,1954,658,4566,2386.68,26647
0.08,1,1,1871,911,4653,2403.3,26083
0.08,1,2,1625,1107,4357,2219.94,25889
0.08,1,3,1692,1275,4659,2362.86,25712
0.08,1,4,1628,1269,4525,2291.22,25804
0.08,1,5,1498,1290,4286,2159.64,26212
0.08,1,6,1506,1295,4307,2170.38,25953
0.08,1,7,1496,1445,4437,2222.58,25601
0.08,1,8,1408,1473,4289,2139.3,25273
0.08,1,9,1496,1537,4529,2261.22,25300
0.08,1,10,1606,1515,4727,2370.78,25141
0.08,1,11,1567,1581,4715,2356.38,25285
0.08,1,12,1474,1615,4563,2270.22,25145
0.08,1,13,1458,1573,4489,2235.3,25303
0.08,1,14,1487,1637,4611,2293.5,25218
0.08,1,15,1645,1630,4920,2461.2,25183
0.08,1,16,1580,1640,4800,2395.2,25055
0.08,1,17,1655,1677,4987,2491.74,25031
0.08,1,18,1702,1615,5019,2516.46,24873
0.08,1,19,1837,1742,5416,2715.6,25236
0.08,1,20,1853,1681,5387,2707.26,25254
0.08,1,21,1860,1748,5468,2742.96,25158
0.08,1,22,1850,1718,5418,2719.56,24879
0.08,1,23,1755,1827,5337,2662.74,24986
0.08,1,24,1851,1769,5471,2742.06,25512
0.08,1,25,1854,1697,5405,2715.06,25214
0.08,1,26,1860,1709,5429,2726.58,25442
0.08,1,27,1851,1703,5405,2714.34,25458
0.08,1,28,1825,1769,5419,2713.98,25309
0.08,1,29,1811,1703,5325,2671.14,25352
0.08,1,30,1918,1603,5439,2744.7,25255
0.08,1,31,1930,1883,5743,2875.26,25483
0.08,1,32,1967,1738,5672,2854.32,25384
0.08,1,33,2023,1849,5895,2961.42,25323
0.08,1,34,2081,1887,6049,3040.02,25669
0.08,1,35,2120,1848,6088,3065.76,25835
0.08,1,36,2209,1862,6280,3167.76,25747
0.08,1,37,2151,1759,6061,3061.86,25023
0.08,1,38,2254,1870,6378,3219.72,25556
0.08,1,39,2242,1816,6300,3184.08,25362
0.08,1,40,2421,1783,6625,3363.54,25603
0.08,1,41,2374,1769,6517,3306.9,25328
0.08,1,42,2379,1675,6433,3272.82,24986
0.08,1,43,2419,1654,6492,3307.2,24930
0.08,1,44,2598,1605,6801,3479.94,25096
0.08,1,45,2588,1669,6845,3496.02,25451
0.08,1,46,2580,1678,6838,3491.16,25236
0.08,1,47,2585,1633,6803,3477.66,24963
0.08,1,48,2673,1811,7157,3647.46,25451
0.08,1,49,2724,1665,7113,3641.22,25287
0.08,1,50,2835,1643,7313,3751.86,25494
0.08,1,51,2973,1591,7537,3879.06,25559
0.08,1,52,3005,1702,7712,3960.24,25843
0.08,1,53,3116,1629,7861,4049.46,25675
0.08,1,54,3125,1655,7905,4070.1,25517
0.08,1,55,3194,1671,8059,4151.34,25488
0.08,1,56,3252,1630,8134,4196.76,25414
0.08,1,57,3202,1626,8030,4141.08,25051
0.08,1,58,3359,1628,8346,4311.48,25619
0.08,1,59,3330,1703,8363,4311.66,25566
0.08,1,60,3645,1724,9014,4660.68,25945
0.08,1,61,3714,1599,9027,4682.7,25899
0.08,1,62,3709,1643,9061,4695.78,25561
0.08,1,63,3735,1663,9133,4732.26,25251
0.08,1,64,3849,1670,9368,4858.32,25155
0.08,1,65,3915,1713,9543,4947.66,25310
0.08,1,66,4043,1866,9952,5150.16,25944
0.08,1,67,4061,1791,9913,5138.1,25733
0.08,1,68,3999,1664,9662,5017.8,25685
0.08,1,69,4179,1625,9983,5195.82,25393
0.08,1,70,4219,1666,10104,5256.24,25272
0.08,1,71,4413,1624,10450,5448.12,25879
0.08,1,72,4415,1655,10485,5463.3,25404
0.08,1,73,4631,1660,10922,5698.68,25922
0.08,1,74,4730,1570,11030,5767.8,26111
0.08,1,75,4664,1632,10960,5722.56,26288
0.08,1,76,4846,1710,11402,5951.88,25930
0.08,1,77,4847,1523,11217,5874.42,25824
0.08,1,78,4806,1675,11287,5893.98,25757
0.08,1,79,4990,1740,11720,6120.0,25990
0.08,1,80,4975,1658,11608,6069.36,25625
0.08,1,81,5117,1711,11945,6244.98,25795
0.08,1,82,5121,1600,11842,6202.68,25536
0.08,1,83,5168,1652,11988,6275.28,25557
0.08,1,84,5250,1664,12164,6368.88,25512
0.08,1,85,5230,1562,12022,6304.44,25053
0.08,1,86,5456,1704,12616,6608.16,25752
0.08,1,87,5495,1750,12740,6669.6,25775
0.08,1,88,5561,1739,12861,6736.26,25962
0.08,1,89,5478,1677,12633,6620.58,26054
0.08,1,90,5482,1655,12619,6615.66,25673
0.08,1,91,5592,1709,12893,6757.14,25616
0.08,1,92,5719,1759,13197,6915.3,25526
0.08,1,93,5807,1692,13306,6982.2,25222
0.08,1,94,5975,1702,13652,7167.84,25576
0.08,1,95,5991,1648,13630,7162.44,25688
0.08,1,96,5980,1618,13578,7137.96,26003
0.08,1,97,6183,1755,14121,7414.74,26404
0.08,1,98,6241,1764,14246,7481.16,26410
0.08,1,99,6198,1665,14061,7393.14,25947
0.08,1,100,6248,1637,14133,7435.38,25780
0.08,2,-1,2331,0,4662,2517.48,28113
0.08,2,0,2030,702,4762,2487.24,27010
0.08,2,1,1779,1014,4572,2347.2,26425
0.08,2,2,1619,1075,4313,2200.02,25939
0.08,2,3,1481,1202,4164,2104.32,25209
0.08,2,4,1465,1299,4229,2127.78,25239
0.08,2,5,1417,1389,4223,2113.74,25346
0.08,2,6,1397,1434,4228,2111.04,25347
0.08,2,7,1451,1596,4498,2237.4,25623
0.08,2,8,1410,1572,4392,2183.04,25507
0.08,2,9,1413,1724,4550,2250.12,25699
0.08,2,10,1508,1673,4689,2331.3,25696
0.08,2,11,1513,1545,4571,2282.94,25446
0.08,2,12,1468,1738,4674,2315.4,25412
0.08,2,13,1533,1725,4791,2380.14,25451
0.08,2,14,1591,1788,4970,2469.24,25831
0.08,2,15,1663,1760,5086,2535.24,25678
0.08,2,16,1602,1676,4880,2434.08,25158
0.08,2,17,1760,1560,5080,2556.0,25058
0.08,2,18,1798,1656,5252,2637.36,25089
0.08,2,19,1861,1624,5346,2691.96,25129
0.08,2,20,1913,1703,5529,2781.3,25365
0.08,2,21,1970,1699,5639,2841.18,25455
0.08,2,22,1881,1611,5373,2708.1,25284
0.08,2,23,1850,1755,5455,2735.1,25562
0.08,2,24,1864,1779,5507,2760.3,25458
0.08,2,25,1890,1882,5662,2831.64,25662
0.08,2,26,1962,1835,5759,2889.66,25511
0.08,2,27,2016,1798,5830,2932.44,25784
0.08,2,28,1889,1730,5508,2766.72,24856
0.08,2,29,2084,1774,5942,2995.8,25205
0.08,2,30,2134,1820,6088,3069.12,25427
0.08,2,31,2133,1739,6005,3034.02,25155
0.08,2,32,2263,1816,6342,3206.76,24963
0.08,2,33,2373,1799,6545,3318.42,25013
0.08,2,34,2445,1816,6706,3403.32,25063
0.08,2,35,2400,1766,6566,3333.72,24732
0.08,2,36,2512,1952,6976,3532.8,25245
0.08,2,37,2550,1780,6880,3501.6,25079
0.08,2,38,2627,1778,7032,3583.92,25162
0.08,2,39,2770,1754,7294,3728.28,25450
0.08,2,40,2749,1736,7234,3698.04,25583
0.08,2,41,2785,1726,7296,3732.72,25657
0.08,2,42,2765,1673,7203,3688.86,25329
0.08,2,43,2845,1617,7307,3751.74,25590
0.08,2,44,2932,1663,7527,3865.02,25375
0.08,2,45,3043,1801,7887,4042.86,25634
0.08,2,46,3197,1765,8159,4194.06,25921
0.08,2,47,3121,1790,8032,4122.48,26034
0.08,2,48,3168,1727,8063,4146.78,26195
0.08,2,49,3341,1786,8468,4358.4,26010
0.08,2,50,3391,1621,8403,4343.1,25758
0.08,2,51,3363,1682,8408,4338.48,25850
0.08,2,52,3425,1774,8624,4444.08,26130
0.08,2,53,3353,1794,8500,4374.72,25289
0.08,2,54,3458,1805,8721,4492.74,25408
0.08,2,55,3505,1715,8725,4505.7,25525
0.08,2,56,3497,1649,8643,4469.34,25442
0.08,2,57,3431,1641,8503,4394.7,25502
0.08,2,58,3450,1673,8573,4428.66,25722
0.08,2,59,3585,1693,8863,4582.86,25766
0.08,2,60,3627,1645,8899,4608.06,25799
0.08,2,61,3750,1619,9119,4729.98,25431
0.08,2,62,3707,1705,9119,4719.66,25208
0.08,2,63,3689,1692,9070,4694.76,25185
0.08,2,64,4138,1707,9983,5185.98,25652
0.08,2,65,4092,1608,9792,5094.72,25682
0.08,2,66,4267,1688,10222,5317.32,25487
0.08,2,67,4324,1615,10263,5348.22,25580
0.08,2,68,4378,1559,10315,5383.02,25584
0.08,2,69,4380,1596,10356,5400.72,25610
0.08,2,70,4459,1660,10578,5512.92,25775
0.08,2,71,4519,1627,10665,5563.86,25913
0.08,2,72,4461,1589,10511,5485.26,25989
0.08,2,73,4522,1660,10704,5580.96,25967
0.08,2,74,4440,1634,10514,5481.48,25661
0.08,2,75,4527,1680,10734,5594.76,25709
0.08,2,76,4587,1678,10852,5658.72,25449
0.08,2,77,4697,1789,11183,5824.14,26131
0.08,2,78,4853,1775,11481,5986.74,26073
0.08,2,79,5025,1740,11790,6157.8,26102
0.08,2,80,5087,1755,11929,6231.06,26091
0.08,2,81,5236,1702,12174,6369.72,25836
0.08,2,82,5277,1673,12227,6401.82,25907
0.08,2,83,5209,1578,11996,6288.48,25919
0.08,2,84,5324,1591,12239,6418.14,26027
0.08,2,85,5321,1729,12371,6472.86,25761
0.08,2,86,5567,1710,12844,6730.56,25691
0.08,2,87,5485,1725,12695,6648.3,25875
0.08,2,88,5261,1764,12286,6422.76,25424
0.08,2,89,5372,1813,12557,6563.22,25546
0.08,2,90,5536,1912,12984,6781.92,25843
0.08,2,91,5716,1780,13212,6920.88,25965
0.08,2,92,5606,1759,12971,6793.26,25848
0.08,2,93,5787,1735,13309,6978.66,25919
0.08,2,94,5957,1774,13688,7178.64,26114
0.08,2,95,5993,1748,13734,7206.6,26280
0.08,2,96,6251,1715,14217,7471.38,26551
0.08,2,97,6404,1684,14492,7623.6,26645
0.08,2,98,6305,1660,14270,7506.6,26432
0.08,2,99,6368,1590,14326,7545.24,26283
0.08,2,100,6643,1604,14890,7848.12,26488
0.08,3,-1,2126,0,4252,2296.08,27183
0.08,3,0,1784,681,4249,2212.74,26220
0.08,3,1,1654,864,4172,2149.2,25724
0.08,3,2,1589,988,4166,2131.08,25048
0.08,3,3,1566,1178,4310,2186.04,25577
0.08,3,4,1525,1153,4203,2131.26,25771
0.08,3,5,1441,1276,4158,2092.2,25422
0.08,3,6,1490,1273,4253,2143.86,25156
0.08,3,7,1463,1396,4322,2166.36,24926
0.08,3,8,1546,1362,4454,2241.72,25181
0.08,3,9,1590,1447,4627,2324.94,25710
0.08,3,10,1494,1553,4541,2265.78,25269
0.08,3,11,1475,1583,4533,2257.86,25323
0.08,3,12,1458,1634,4550,2260.92,25525
0.08,3,13,1476,1626,4578,2277.0,25602
0.08,3,14,1543,1516,4602,2303.16,25681
0.08,3,15,1475,1539,4489,2239.38,25735
0.08,3,16,1467,1611,4545,2260.98,25582
0.08,3,17,1553,1566,4672,2334.96,25302
0.08,3,18,1626,1641,4893,2445.3,25131
0.08,3,19,1661,1672,4994,2496.12,25128
0.08,3,20,1652,1712,5016,2503.2,24996
0.08,3,21,1638,1740,5016,2499.84,25259
0.08,3,22,1666,1740,5072,2530.08,25199
0.08,3,23,1711,1717,5139,2569.02,24959
0.08,3,24,1742,1793,5277,2634.42,25059
0.08,3,25,1780,1820,5380,2686.8,25208
0.08,3,26,1883,1706,5472,2750.16,24984
0.08,3,27,1951,1720,5622,2829.48,25237
0.08,3,28,2008,1856,5872,2948.16,25114
0.08,3,29,1955,1888,5798,2904.36,24733
0.08,3,30,1998,1784,5780,2907.12,25120
0.08,3,31,1927,1850,5704,2858.16,25104
0.08,3,32,1923,1867,5713,2860.98,25042
0.08,3,33,2077,1976,6130,3073.08,25105
0.08,3,34,2075,1871,6021,3026.82,25043
0.08,3,35,2008,1808,5824,2928.0,24956
0.08,3,36,2071,1889,6031,3030.06,24977
0.08,3,37,2103,1866,6072,3054.96,25003
0.08,3,38,2087,1950,6124,3072.96,24898
0.08,3,39,2231,1915,6377,3213.78,25118
0.08,3,40,2265,1861,6391,3227.82,24995
0.08,3,41,2288,1876,6452,3258.96,25134
0.08,3,42,2410,1881,6701,3392.82,25235
0.08,3,43,2484,1914,6882,3486.6,25295
0.08,3,44,2560,1935,7055,3577.5,25257
0.08,3,45,2598,1868,7064,3590.4,25083
0.08,3,46,2742,1888,7372,3754.32,25361
0.08,3,47,2737,1774,7248,3701.04,25325
0.08,3,48,2548,1860,6956,3533.04,25018
0.08,3,49,2769,1927,7465,3799.86,25342
0.08,3,50,2868,1930,7666,3908.04,25670
0.08,3,51,2938,1863,7739,3955.5,25596
0.08,3,52,3032,1918,7982,4080.12,25443
0.08,3,53,3112,1884,8108,4152.24,25427
0.08,3,54,3243,1945,8431,4319.34,25653
0.08,3,55,3355,2009,8719,4467.18,25976
0.08,3,56,3332,1857,8521,4378.5,25598
0.08,3,57,3373,1906,8652,4443.36,25134
0.08,3,58,3484,1796,8764,4517.04,25368
0.08,3,59,3557,1817,8931,4604.7,25228
0.08,3,60,3712,1861,9285,4790.58,25842
0.08,3,61,3835,1811,9481,4902.42,25625
0.08,3,62,3845,1771,9461,4896.42,25611
0.08,3,63,4096,1774,9966,5168.76,26134
0.08,3,64,4063,1888,10014,5181.0,26205
0.08,3,65,4064,1791,9919,5141.34,25668
0.08,3,66,4159,1726,10044,5216.64,25701
0.08,3,67,4233,1858,10324,5352.0,26093
0.08,3,68,4353,1848,10554,5477.4,26037
0.08,3,69,4297,1840,10434,5413.56,25689
0.08,3,70,4467,1735,10669,5553.06,25470
0.08,3,71,4478,1731,10687,5563.26,25881
0.08,3,72,4647,1816,11110,5781.48,26370
0.08,3,73,4601,1748,10950,5703.24,25687
0.08,3,74,4636,1675,10947,5710.38,25350
0.08,3,75,4816,1792,11424,5953.92,25690
0.08,3,76,4791,1742,11324,5905.92,25698
0.08,3,77,4976,1812,11764,6135.12,25952
0.08,3,78,5051,1813,11915,6216.54,25892
0.08,3,79,5046,1852,11944,6227.52,25935
0.08,3,80,4813,1677,11303,5902.38,25580
0.08,3,81,4854,1671,11379,5944.14,25520
0.08,3,82,4965,1714,11644,6082.08,25235
0.08,3,83,5264,1771,12299,6428.94,25474
0.08,3,84,5332,1763,12427,6499.02,25453
0.08,3,85,5360,1727,12447,6514.14,25681
0.08,3,86,5427,1769,12623,6604.14,25945
0.08,3,87,5381,1739,12501,6541.86,26124
0.08,3,88,5501,1804,12806,6698.76,25928
0.08,3,89,5526,1880,12932,6757.68,26013
0.08,3,90,5464,1842,12770,6674.76,26154
0.08,3,91,5545,1748,12838,6722.76,25709
0.08,3,92,5704,1795,13203,6914.22,25885
0.08,3,93,5972,1757,13701,7187.7,26072
0.08,3,94,5959,1715,13633,7156.02,25842
0.08,3,95,5832,1728,13392,7024.32,25613
0.08,3,96,6046,1687,13779,7238.22,25942
0.08,3,97,6092,1673,13857,7282.02,26046
0.08,3,98,6162,1749,14073,7389.54,26028
0.08,3,99,6091,1808,13990,7337.64,25330
0.08,3,100,6280,1815,14375,7544.7,25792
0.08,4,-1,2291,0,4582,2474.28,28250
0.08,4,0,1904,605,4413,2310.42,26909
0.08,4,1,1722,894,4338,2235.24,25910
0.08,4,2,1626,1095,4347,2215.98,25745
0.08,4,3,1533,1270,4336,2189.04,25966
0.08,4,4,1546,1272,4364,2203.92,25772
0.08,4,5,1445,1263,4153,2091.06,25398
0.08,4,6,1442,1280,4164,2094.96,24942
0.08,4,7,1507,1357,4371,2197.5,25328
0.08,4,8,1583,1508,4674,2343.0,25513
0.08,4,9,1601,1523,4725,2368.74,25057
0.08,4,10,1594,1537,4725,2367.06,25200
0.08,4,11,1720,1604,5044,2531.28,25298
0.08,4,12,1731,1696,5158,2581.8,25254
0.08,4,13,1846,1696,5388,2706.0,25752
0.08,4,14,1809,1698,5316,2666.88,25544
0.08,4,15,1770,1626,5166,2594.52,25315
0.08,4,16,1792,1731,5315,2662.38,25555
0.08,4,17,1855,1724,5434,2727.48,25357
0.08,4,18,1898,1780,5576,2797.44,25236
0.08,4,19,1958,1724,5640,2838.72,25225
0.08,4,20,1980,1745,5705,2871.3,25281
0.08,4,21,2088,1744,5920,2987.52,25643
0.08,4,22,2175,1814,6164,3110.88,26039
0.08,4,23,2068,1762,5898,2973.48,25327
0.08,4,24,2046,1695,5787,2921.58,24847
0.08,4,25,2253,1781,6287,3181.26,25567
0.08,4,26,2228,1770,6226,3149.64,25254
0.08,4,27,2361,1747,6469,3283.62,25239
0.08,4,28,2552,1736,6840,3485.28,25958
0.08,4,29,2479,1669,6627,3378.3,25558
0.08,4,30,2491,1722,6704,3413.52,25218
0.08,4,31,2541,1720,6802,3466.68,25179
0.08,4,32,2613,1581,6807,3486.06,25285
0.08,4,33,2626,1657,6909,3532.02,25150
0.08,4,34,2670,1686,7026,3591.72,25139
0.08,4,35,2707,1606,7020,3598.08,25082
0.08,4,36,2820,1693,7333,3756.66,25189
0.08,4,37,2963,1731,7657,3927.06,25572
0.08,4,38,2944,1697,7585,3892.26,25278
0.08,4,39,2998,1665,7661,3937.14,25270
0.08,4,40,3093,1674,7860,4043.52,25308
0.08,4,41,3072,1790,7934,4069.56,25394
0.08,4,42,3123,1756,8002,4110.36,25450
0.08,4,43,3047,1778,7872,4037.52,25191
0.08,4,44,3160,1789,8109,4164.18,25248
0.08,4,45,3171,1749,8091,4159.26,25132
0.08,4,46,3194,1846,8234,4224.84,25667
0.08,4,47,3207,1798,8212,4218.72,25766
0.08,4,48,3198,1863,8259,4236.3,25888
0.08,4,49,3305,1864,8474,4352.28,26153
0.08,4,50,3322,1821,8465,4352.58,25559
0.08,4,51,3349,1958,8656,4439.28,25279
0.08,4,52,3445,1808,8698,4479.96,25351
0.08,4,53,3491,1783,8765,4519.14,25349
0.08,4,54,3635,1810,9080,4686.0,25688
0.08,4,55,3616,1892,9124,4699.92,25845
0.08,4,56,3613,1874,9100,4689.12,25831
0.08,4,57,3790,1917,9497,4898.34,25731
0.08,4,58,3804,1807,9415,4867.26,25682
0.08,4,59,3907,1937,9751,5033.1,25968
0.08,4,60,3967,1824,9758,5050.44,25538
0.08,4,61,4059,1817,9935,5146.86,25699
0.08,4,62,3948,1709,9605,4981.62,25298
0.08,4,63,3998,1687,9683,5026.38,25515
0.08,4,64,4128,1652,9908,5152.08,25528
0.08,4,65,4193,1735,10121,5257.14,25752
0.08,4,66,4123,1748,9994,5187.0,25630
0.08,4,67,4241,1713,10195,5299.74,25697
0.08,4,68,4226,1702,10154,5278.92,25703
0.08,4,69,4239,1736,10214,5307.24,25823
0.08,4,70,4321,1738,10380,5396.64,25782
0.08,4,71,4458,1805,10721,5572.74,25624
0.08,4,72,4423,1570,10416,5436.24,25353
0.08,4,73,4369,1719,10457,5440.5,25510
0.08,4,74,4538,1705,10781,5617.14,25692
0.08,4,75,4675,1701,11051,5763.42,25870
0.08,4,76,4817,1715,11349,5922.66,25755
0.08,4,77,4812,1758,11382,5935.32,25875
0.08,4,78,4834,1743,11411,5952.78,25852
0.08,4,79,4898,1688,11484,5998.8,25716
0.08,4,80,5019,1707,11745,6137.46,25880
0.08,4,81,4996,1817,11809,6158.82,26106
0.08,4,82,5115,1834,12064,6294.48,25515
0.08,4,83,5389,1846,12624,6595.44,26259
0.08,4,84,5506,1958,12970,6768.84,26348
0.08,4,85,5523,1918,12964,6770.4,26116
0.08,4,86,5520,1847,12887,6737.34,25830
0.08,4,87,5510,1695,12715,6662.7,25262
0.08,4,88,5462,1647,12571,6590.7,25264
0.08,4,89,5714,1650,13078,6864.12,25377
0.08,4,90,5726,1660,13112,6881.28,25586
0.08,4,91,5834,1656,13324,6996.24,25717
0.08,4,92,5907,1650,13464,7072.56,25646
0.08,4,93,5897,1631,13425,7053.78,25486
0.08,4,94,5874,1626,13374,7026.84,25610
0.08,4,95,6024,1663,13711,7204.38,26020
0.08,4,96,6087,1767,13941,7316.1,26112
0.08,4,97,6257,1827,14341,7524.9,26267
0.08,4,98,6307,1814,14428,7573.44,26331
0.08,4,99,6296,1829,14421,7567.86,26067
0.08,4,100,6155,1894,14204,7442.88,25928
0.08,5,-1,2276,0,4552,2458.08,27684
0.08,5,0,1873,703,4449,2318.1,26393
0.08,5,1,1791,866,4448,2298.0,26022
0.08,5,2,1726,969,4421,2271.06,25784
0.08,5,3,1632,1138,4402,2240.52,25712
0.08,5,4,1545,1231,4321,2185.62,25876
0.08,5,5,1730,1257,4717,2396.34,25886
0.08,5,6,1642,1371,4655,2349.18,26421
0.08,5,7,1599,1322,4520,2282.16,25760
0.08,5,8,1556,1271,4383,2214.3,25572
0.08,5,9,1613,1399,4625,2329.62,25554
0.08,5,10,1591,1422,4604,2315.52,25417
0.08,5,11,1642,1446,4730,2380.68,25344
0.08,5,12,1659,1436,4754,2394.84,25212
0.08,5,13,1702,1516,4920,2474.88,25314
0.08,5,14,1660,1582,4902,2457.24,25552
0.08,5,15,1576,1591,4743,2370.3,25640
0.08,5,16,1666,1626,4958,2482.2,25151
0.08,5,17,1751,1619,5121,2571.06,25480
0.08,5,18,1744,1559,5047,2538.3,25756
0.08,5,19,1838,1681,5357,2691.06,25655
0.08,5,20,1944,1590,5478,2767.32,25386
0.08,5,21,1952,1634,5538,2794.44,25303
0.08,5,22,1953,1682,5588,2815.68,25003
0.08,5,23,2016,1687,5719,2885.82,25402
0.08,5,24,2002,1624,5628,2844.24,25225
0.08,5,25,2096,1620,5812,2944.08,25406
0.08,5,26,2165,1785,6115,3087.9,25486
0.08,5,27,2270,1798,6338,3206.76,25594
0.08,5,28,2346,1863,6555,3316.14,25816
0.08,5,29,2315,1897,6527,3296.94,25561
0.08,5,30,2297,1912,6506,3283.8,25329
0.08,5,31,2330,1873,6533,3303.06,25334
0.08,5,32,2399,1828,6626,3358.68,25235
0.08,5,33,2477,1769,6723,3418.14,25684
0.08,5,34,2547,1804,6898,3508.44,25469
0.08,5,35,2650,1778,7078,3608.76,25247
0.08,5,36,2796,1709,7301,3737.46,25718
0.08,5,37,2846,1806,7498,3832.2,25604
0.08,5,38,2903,1725,7531,3859.74,25246
0.08,5,39,3039,1674,7752,3985.2,25419
0.08,5,40,3014,1752,7780,3990.96,25377
0.08,5,41,3122,1785,8029,4121.46,25342
0.08,5,42,3234,1740,8208,4223.52,25293
0.08,5,43,3214,1727,8155,4196.46,25582
0.08,5,44,3341,1648,8330,4300.44,25551
0.08,5,45,3218,1694,8130,4186.92,25492
