a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.0637,0,-1,1741,0,3482,1880.28,27534
0.0637,0,0,1384,704,3472,1790.4,26926
0.0637,0,1,1282,857,3421,1744.5,26413
0.0637,0,2,1194,1017,3405,1716.66,26321
0.0637,0,3,1081,1247,3409,1691.22,26154
0.0637,0,4,1051,1189,3291,1634.46,25358
0.0637,0,5,1004,1255,3263,1611.42,25351
0.0637,0,6,988,1377,3353,1645.38,25487
0.0637,0,7,1011,1396,3418,1678.2,25151
0.0637,0,8,1037,1464,3538,1734.84,25357
0.0637,0,9,1083,1476,3642,1789.56,25584
0.0637,0,10,966,1496,3428,1671.6,24912
0.0637,0,11,879,1500,3258,1579.32,25574
0.0637,0,12,846,1496,3188,1542.0,25785
0.0637,0,13,900,1527,3327,1613.34,25833
0.0637,0,14,810,1567,3187,1532.94,25354
0.0637,0,15,816,1550,3182,1532.28,25519
0.0637,0,16,786,1553,3125,1501.14,25234
0.0637,0,17,715,1565,2995,1429.5,25523
0.0637,0,18,696,1468,2860,1368.24,25008
0.0637,0,19,678,1503,2859,1363.5,24765
0.0637,0,20,654,1485,2793,1330.02,25217
0.0637,0,21,645,1460,2750,1309.8,25460
0.0637,0,22,615,1549,2779,1314.78,25104
0.0637,0,23,623,1416,2662,1267.56,25276
0.0637,0,24,565,1495,2625,1238.1,24950
0.0637,0,25,529,1496,2554,1199.64,24943
0.0637,0,26,529,1537,2595,1216.86,25154
0.0637,0,27,470,1408,2348,1098.96,25037
0.0637,0,28,411,1423,2245,1041.54,24934
0.0637,0,29,330,1370,2030,931.8,25174
0.0637,0,30,312,1326,1950,893.88,25183
0.0637,0,31,280,1227,1787,817.74,25172
0.0637,0,32,236,1272,1744,789.12,24933
0.0637,0,33,196,1191,1583,711.9,25139
0.0637,0,34,173,1100,1446,648.84,25074
0.0637,0,35,144,1024,1312,585.6,25528
0.0637,0,36,124,1014,1262,559.8,25237
0.0637,0,37,99,858,1056,467.28,24961
0.0637,0,38,66,820,952,415.68,24970
0.0637,0,39,55,725,835,363.9,25322
0.0637,0,40,32,671,735,316.38,25232
0.0637,0,41,45,626,716,311.52,25609
0.0637,0,42,25,577,627,269.34,25885
0.0637,0,43,17,455,489,209.46,25905
0.0637,0,44,17,359,393,169.14,25844
0.0637,0,45,5,346,356,150.72,25769
0.0637,0,46,6,307,319,135.42,25641
0.0637,0,47,3,272,278,117.48,25876
0.0637,0,48,6,245,257,109.38,25898
0.0637,0,49,1,233,235,98.94,25908
0.0637,0,50,2,181,185,78.18,25528
0.0637,0,51,0,170,170,71.4,25368
0.0637,0,52,1,127,129,54.42,25450
0.0637,0,53,0,125,125,52.5,25701
0.0637,0,54,0,91,91,38.22,25752
0.0637,0,55,0,77,77,32.34,25489
0.0637,0,56,0,46,46,19.32,25280
0.0637,0,57,0,48,48,20.16,25559
0.0637,0,58,0,41,41,17.22,25081
0.0637,0,59,0,32,32,13.44,25341
0.0637,0,60,0,28,28,11.76,25422
0.0637,0,61,0,19,19,7.98,25749
0.0637,0,62,0,15,15,6.3,25669
0.0637,0,63,0,14,14,5.88,25564
0.0637,0,64,0,10,10,4.2,25359
0.0637,0,65,0,11,11,4.62,25418
0.0637,0,66,0,7,7,2.94,25693
0.0637,0,67,0,1,1,0.42,25782
0.0637,0,68,0,0,0,0.0,25700
0.0637,1,-1,1787,0,3574,1929.96,27394
0.0637,1,0,1422,618,3462,1795.32,26205
0.0637,1,1,1285,869,3439,1752.78,25641
0.0637,1,2,1193,1003,3389,1709.7,25526
0.0637,1,3,1098,1146,3342,1667.16,25532
0.0637,1,4,1104,1223,3431,1705.98,25742
0.0637,1,5,1104,1394,3602,1777.8,25438
0.0637,1,6,1116,1437,3669,1808.82,25424
0.0637,1,7,1092,1483,3667,1802.22,25687
0.0637,1,8,1021,1464,3506,1717.56,25940
0.0637,1,9,959,1461,3379,1649.34,25738
0.0637,1,10,978,1465,3421,1671.54,25955
0.0637,1,11,921,1433,3275,1596.54,25192
0.0637,1,12,947,1508,3402,1656.12,25468
0.0637,1,13,914,1489,3317,1612.5,25174
0.0637,1,14,844,1530,3218,1554.12,24845
0.0637,1,15,924,1493,3341,1624.98,24979
0.0637,1,16,874,1585,3333,1609.62,25094
0.0637,1,17,905,1638,3448,1665.36,24897
0.0637,1,18,896,1665,3457,1666.98,24982
0.0637,1,19,828,1722,3378,1617.48,24867
0.0637,1,20,794,1624,3212,1539.6,24902
0.0637,1,21,773,1641,3187,1524.06,25097
0.0637,1,22,705,1646,3056,1452.72,25172
0.0637,1,23,725,1665,3115,1482.3,25140
0.0637,1,24,693,1626,3012,1431.36,25283
0.0637,1,25,641,1722,3004,1415.52,25084
0.0637,1,26,648,1698,2994,1413.0,25224
0.0637,1,27,593,1597,2783,1311.18,25220
0.0637,1,28,551,1621,2723,1275.9,25224
0.0637,1,29,592,1538,2722,1285.32,25375
0.0637,1,30,559,1477,2595,1224.06,25335
0.0637,1,31,539,1457,2535,1194.06,24795
0.0637,1,32,491,1467,2449,1146.42,25057
0.0637,1,33,472,1403,2347,1099.02,24849
0.0637,1,34,465,1420,2350,1098.6,25033
0.0637,1,35,397,1515,2309,1065.06,25031
0.0637,1,36,394,1449,2237,1034.1,24982
0.0637,1,37,380,1504,2264,1042.08,25100
0.0637,1,38,354,1416,2124,977.04,25225
0.0637,1,39,299,1505,2103,955.02,25274
0.0637,1,40,309,1429,2047,933.9,25220
0.0637,1,41,273,1450,1996,903.84,25493
0.0637,1,42,190,1283,1663,744.06,25352
0.0637,1,43,172,1136,1480,662.88,25218
0.0637,1,44,139,1145,1423,631.02,25054
0.0637,1,45,105,1099,1309,574.98,25083
0.0637,1,46,76,987,1139,496.62,25417
0.0637,1,47,68,885,1021,445.14,25115
0.0637,1,48,56,779,891,387.66,25315
0.0637,1,49,35,704,774,333.48,24976
0.0637,1,50,40,631,711,308.22,25360
0.0637,1,51,27,604,658,282.84,25187
0.0637,1,52,20,560,600,256.8,25352
0.0637,1,53,17,511,545,232.98,25279
0.0637,1,54,13,410,436,186.24,25527
0.0637,1,55,7,346,360,152.88,25897
0.0637,1,56,8,285,301,128.34,25989
