a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.25,0,-1,7115,0,14230,7684.2,27912
0.25,0,0,7064,665,14793,7908.42,27669
0.25,0,1,6826,878,14530,7740.84,26766
0.25,0,2,6721,1074,14516,7709.76,26553
0.25,0,3,6770,1213,14753,7821.06,26473
0.25,0,4,6802,1296,14900,7890.48,26480
0.25,0,5,6913,1363,15189,8038.5,26541
0.25,0,6,6985,1361,15331,8115.42,26462
0.25,0,7,6819,1416,15054,7959.24,26090
0.25,0,8,6930,1559,15419,8139.18,26626
0.25,0,9,6994,1535,15523,8198.22,26588
0.25,0,10,6793,1495,15081,7964.34,25952
0.25,0,11,6916,1583,15415,8134.14,26306
0.25,0,12,7102,1569,15773,8329.14,26280
0.25,0,13,7166,1555,15887,8392.38,26371
0.25,0,14,7212,1515,15939,8425.26,26012
0.25,0,15,7119,1548,15786,8338.68,25925
0.25,0,16,7417,1562,16396,8666.4,26256
0.25,0,17,7398,1488,16284,8614.8,26108
0.25,0,18,7130,1490,15750,8326.2,26017
0.25,0,19,7471,1531,16473,8711.7,26315
0.25,0,20,7522,1634,16678,8810.04,26160
0.25,0,21,7330,1678,16338,8621.16,25905
0.25,0,22,7335,1721,16391,8644.62,26101
0.25,0,23,7243,1612,16098,8499.48,25917
0.25,0,24,7565,1683,16813,8877.06,26096
0.25,0,25,7763,1618,17144,9063.6,26584
0.25,0,26,8279,1638,18196,9629.28,26676
0.25,0,27,8023,1651,17697,9358.26,26369
0.25,0,28,7996,1606,17598,9310.2,26329
0.25,0,29,8124,1637,17885,9461.46,26419
0.25,0,30,8199,1738,18136,9584.88,26799
0.25,0,31,8397,1714,18508,9788.64,26741
0.25,0,32,8314,1795,18423,9733.02,26648
0.25,0,33,8418,1746,18582,9824.76,26583
0.25,0,34,8396,1718,18510,9789.24,26253
0.25,0,35,8389,1615,18393,9738.42,25813
0.25,0,36,8477,1661,18615,9852.78,25988
0.25,0,37,8458,1677,18593,9838.98,26228
0.25,0,38,8506,1710,18722,9904.68,26164
0.25,0,39,8507,1735,18749,9916.26,26260
0.25,0,40,8710,1665,19085,10106.1,26288
0.25,0,41,8886,1820,19592,10361.3,26543
0.25,0,42,8743,1804,19290,10200.1,26442
0.25,0,43,8727,1766,19220,10166.9,26050
0.25,0,44,8787,1735,19309,10218.7,26056
0.25,0,45,8801,1762,19364,10245.1,26184
