a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.0688,0,-1,1865,0,3730,2014.2,27844
0.0688,0,0,1566,612,3744,1948.32,26710
0.0688,0,1,1458,909,3825,1956.42,26178
0.0688,0,2,1343,1110,3796,1916.64,26035
0.0688,0,3,1260,1250,3770,1885.8,25849
0.0688,0,4,1212,1225,3649,1823.46,25378
0.0688,0,5,1143,1188,3474,1733.4,25380
0.0688,0,6,1125,1215,3465,1725.3,25488
0.0688,0,7,1060,1334,3454,1705.08,25313
0.0688,0,8,1055,1368,3478,1713.96,25271
0.0688,0,9,1014,1296,3324,1639.44,24966
0.0688,0,10,1062,1492,3616,1773.6,24993
0.0688,0,11,1103,1631,3837,1876.26,25114
0.0688,0,12,1034,1650,3718,1809.72,25196
0.0688,0,13,1052,1589,3693,1803.54,25415
0.0688,0,14,1054,1741,3849,1869.54,25603
0.0688,0,15,1082,1660,3824,1865.76,25185
0.0688,0,16,1019,1698,3736,1813.68,25223
0.0688,0,17,1088,1708,3884,1892.4,25357
0.0688,0,18,1082,1777,3941,1914.9,25668
0.0688,0,19,1013,1702,3728,1808.88,24984
0.0688,0,20,1042,1699,3783,1838.94,24915
0.0688,0,21,987,1759,3733,1804.74,24871
0.0688,0,22,989,1688,3666,1777.08,24844
0.0688,0,23,1007,1681,3695,1793.58,24967
0.0688,0,24,1048,1754,3850,1868.52,24892
0.0688,0,25,1047,1841,3935,1903.98,25035
0.0688,0,26,1060,1869,3989,1929.78,25223
0.0688,0,27,1032,1862,3926,1896.6,25334
0.0688,0,28,1028,1915,3971,1914.54,25112
0.0688,0,29,1014,1969,3997,1922.1,24966
0.0688,0,30,1078,1839,3995,1936.62,25025
0.0688,0,31,1023,1825,3871,1871.34,25127
0.0688,0,32,1052,1946,4050,1953.48,25376
0.0688,0,33,1078,1920,4076,1970.64,25769
0.0688,0,34,1073,1924,4070,1966.92,25758
0.0688,0,35,1084,1909,4077,1972.5,25768
0.0688,0,36,1008,1888,3904,1881.6,25391
0.0688,0,37,950,1849,3749,1802.58,25105
0.0688,0,38,975,1813,3763,1814.46,25005
0.0688,0,39,911,1896,3718,1780.2,25500
0.0688,0,40,893,1783,3569,1713.3,25380
0.0688,0,41,880,1844,3604,1724.88,25247
0.0688,0,42,964,1821,3749,1805.94,25170
0.0688,0,43,942,1869,3753,1802.34,25118
0.0688,0,44,938,1777,3653,1759.38,25449
0.0688,0,45,935,1720,3590,1732.2,24827
0.0688,0,46,891,1745,3527,1695.18,25285
0.0688,0,47,867,1641,3375,1625.58,25060
0.0688,0,48,886,1748,3520,1691.04,24979
0.0688,0,49,930,1723,3583,1728.06,25306
0.0688,0,50,968,1716,3652,1766.16,25374
0.0688,0,51,946,1694,3586,1733.16,25461
0.0688,0,52,974,1748,3696,1786.08,25501
0.0688,0,53,952,1751,3655,1763.58,25222
0.0688,0,54,897,1698,3492,1681.92,25071
0.0688,0,55,936,1724,3596,1734.96,25051
0.0688,0,56,885,1673,3443,1658.46,24901
0.0688,0,57,944,1714,3602,1739.4,25507
0.0688,0,58,934,1705,3573,1724.82,25054
0.0688,0,59,923,1690,3536,1706.64,24927
0.0688,0,60,890,1707,3487,1678.14,25151
0.0688,0,61,923,1766,3612,1738.56,24892
0.0688,0,62,911,1776,3598,1729.8,25386
0.0688,0,63,862,1743,3467,1663.02,25028
0.0688,0,64,909,1797,3615,1736.46,25351
0.0688,0,65,880,1688,3448,1659.36,24993
0.0688,0,66,848,1743,3439,1647.9,25083
0.0688,0,67,871,1710,3452,1658.88,25390
0.0688,0,68,827,1680,3334,1598.76,24864
0.0688,0,69,843,1591,3277,1578.66,24972
0.0688,0,70,848,1664,3360,1614.72,25368
0.0688,0,71,789,1644,3222,1542.6,25834
0.0688,0,72,810,1603,3223,1548.06,25473
0.0688,0,73,737,1645,3119,1486.86,25196
0.0688,0,74,674,1749,3097,1462.5,25196
0.0688,0,75,701,1629,3031,1441.26,25030
0.0688,0,76,688,1626,3002,1425.96,25083
0.0688,0,77,661,1674,2996,1416.96,25400
0.0688,0,78,680,1525,2885,1374.9,25492
0.0688,0,79,664,1593,2921,1386.18,25594
0.0688,0,80,682,1555,2919,1389.66,25199
0.0688,0,81,666,1570,2902,1378.68,25372
0.0688,0,82,602,1629,2833,1334.34,25556
0.0688,0,83,598,1607,2803,1320.78,25584
0.0688,0,84,565,1552,2682,1262.04,25273
0.0688,0,85,554,1524,2632,1238.4,25429
0.0688,0,86,491,1485,2467,1153.98,25524
0.0688,0,87,501,1424,2426,1139.16,25374
0.0688,0,88,450,1444,2344,1092.48,25652
0.0688,0,89,427,1397,2251,1047.9,25156
0.0688,0,90,427,1407,2261,1052.1,25364
0.0688,0,91,417,1452,2286,1060.2,25327
0.0688,0,92,403,1271,2077,969.06,25034
0.0688,0,93,338,1325,2001,921.54,25430
0.0688,0,94,263,1227,1753,799.38,25315
0.0688,0,95,251,1226,1728,786.0,25063
0.0688,0,96,188,1255,1631,730.14,25118
0.0688,0,97,193,1124,1510,680.52,24978
0.0688,0,98,146,1176,1468,651.6,25076
0.0688,0,99,141,1053,1335,594.54,25090
0.0688,0,100,122,1025,1269,562.26,25338
0.0688,1,-1,1880,0,3760,2030.4,27797
0.0688,1,0,1543,602,3688,1919.28,26721
0.0688,1,1,1375,733,3483,1792.86,25880
0.0688,1,2,1271,1019,3561,1800.66,26023
0.0688,1,3,1232,1199,3663,1834.14,25929
0.0688,1,4,1299,1224,3822,1917.0,25772
0.0688,1,5,1192,1339,3723,1849.74,25973
0.0688,1,6,1122,1444,3688,1818.24,25954
0.0688,1,7,1157,1553,3867,1901.82,25838
0.0688,1,8,1137,1523,3797,1867.62,25932
0.0688,1,9,1131,1521,3783,1860.3,25758
0.0688,1,10,1164,1650,3978,1950.12,25562
0.0688,1,11,1110,1662,3882,1896.84,25452
0.0688,1,12,1068,1674,3810,1856.52,25327
0.0688,1,13,1073,1799,3945,1914.42,25423
0.0688,1,14,1202,1811,4215,2058.78,25566
0.0688,1,15,1188,1823,4199,2048.7,25239
0.0688,1,16,1174,1801,4149,2024.34,25323
0.0688,1,17,1178,1741,4097,2003.46,25177
0.0688,1,18,1155,1832,4142,2016.84,25162
0.0688,1,19,1159,1768,4086,1994.28,25082
0.0688,1,20,1086,1723,3895,1896.54,25273
0.0688,1,21,1187,1746,4120,2015.28,25194
0.0688,1,22,1180,1775,4135,2019.9,25032
0.0688,1,23,1297,1780,4374,2148.36,24758
0.0688,1,24,1282,1785,4349,2134.26,24818
0.0688,1,25,1314,1878,4506,2207.88,24996
0.0688,1,26,1372,1699,4443,2195.34,25222
0.0688,1,27,1394,1761,4549,2245.14,25177
0.0688,1,28,1320,1752,4392,2161.44,25060
0.0688,1,29,1425,1682,4532,2245.44,25452
0.0688,1,30,1415,1752,4582,2264.04,25526
0.0688,1,31,1476,1755,4707,2331.18,25466
0.0688,1,32,1484,1729,4697,2328.9,25535
0.0688,1,33,1433,1697,4563,2260.38,25089
0.0688,1,34,1384,1777,4545,2241.06,24843
0.0688,1,35,1407,1661,4475,2217.18,24884
0.0688,1,36,1387,1708,4482,2215.32,25144
0.0688,1,37,1368,1743,4479,2209.5,24647
0.0688,1,38,1443,1695,4581,2270.34,25028
0.0688,1,39,1407,1860,4674,2300.76,25151
0.0688,1,40,1447,1749,4643,2297.34,24798
0.0688,1,41,1512,1772,4796,2377.2,25256
0.0688,1,42,1510,1823,4843,2396.46,25158
0.0688,1,43,1577,1768,4922,2445.72,25067
0.0688,1,44,1583,1761,4927,2449.26,25233
0.0688,1,45,1613,1728,4954,2467.8,25268
0.0688,1,46,1679,1694,5052,2524.8,25146
0.0688,1,47,1675,1746,5096,2542.32,25024
0.0688,1,48,1655,1772,5082,2531.64,24776
0.0688,1,49,1778,1827,5383,2687.58,24895
0.0688,1,50,1851,1763,5465,2739.54,25259
0.0688,1,51,1884,1834,5602,2805.0,25342
0.0688,1,52,1968,1784,5720,2874.72,25160
0.0688,1,53,1936,1803,5675,2848.14,25293
0.0688,1,54,1968,1824,5760,2891.52,25346
0.0688,1,55,2060,1796,5916,2979.12,25287
0.0688,1,56,2047,1701,5795,2925.18,24780
0.0688,1,57,2274,1841,6389,3229.14,25215
0.0688,1,58,2351,1878,6580,3327.84,25105
0.0688,1,59,2343,1827,6513,3297.78,25228
0.0688,1,60,2406,1980,6792,3430.08,25233
0.0688,1,61,2422,1907,6751,3416.7,25330
0.0688,1,62,2467,1929,6863,3474.54,25138
0.0688,1,63,2535,1844,6914,3512.28,25222
0.0688,1,64,2527,1997,7051,3567.9,25225
0.0688,1,65,2563,1965,7091,3593.34,25121
0.0688,1,66,2713,1983,7409,3762.9,25497
0.0688,1,67,2808,1964,7580,3857.52,25686
0.0688,1,68,2985,1908,7878,4025.16,25610
0.0688,1,69,3018,1829,7865,4027.62,25548
0.0688,1,70,3054,1848,7956,4074.48,25353
0.0688,1,71,3170,1890,8230,4217.4,25442
0.0688,1,72,3061,1867,7989,4090.02,25662
0.0688,1,73,3127,1958,8212,4199.52,25683
0.0688,1,74,3318,1949,8585,4402.02,25750
0.0688,1,75,3341,1903,8585,4407.54,25574
0.0688,1,76,3370,1893,8633,4434.66,25470
0.0688,1,77,3609,1993,9211,4734.78,26011
0.0688,1,78,3643,1845,9131,4709.34,26011
0.0688,1,79,3585,1935,9105,4684.5,25871
0.0688,1,80,3718,1785,9221,4765.14,26055
0.0688,1,81,3765,1768,9298,4808.76,25941
0.0688,1,82,3687,1674,9048,4685.04,25400
0.0688,1,83,3767,1752,9286,4804.2,25756
0.0688,1,84,3753,1718,9224,4774.8,25592
0.0688,1,85,3719,1755,9193,4753.62,25422
0.0688,1,86,3903,1691,9497,4925.46,25274
0.0688,1,87,3952,1673,9577,4970.82,25356
0.0688,1,88,4099,1732,9930,5154.36,24998
0.0688,1,89,4339,1727,10405,5411.46,25367
0.0688,1,90,4301,1711,10313,5363.7,25478
0.0688,1,91,4314,1713,10341,5378.58,25588
0.0688,1,92,4352,1734,10438,5428.44,25343
0.0688,1,93,4312,1784,10408,5406.24,25465
0.0688,1,94,4417,1748,10582,5504.52,25339
0.0688,1,95,4590,1768,10948,5699.76,25635
0.0688,1,96,4417,1673,10507,5473.02,25162
0.0688,1,97,4537,1708,10782,5617.32,25315
0.0688,1,98,4833,1782,11448,5968.08,25584
0.0688,1,99,4808,1656,11272,5888.16,25257
0.0688,1,100,5082,1623,11787,6170.22,25819
0.0688,2,-1,1889,0,3778,2040.12,27797
0.0688,2,0,1405,701,3511,1811.82,26411
0.0688,2,1,1342,894,3578,1824.84,26361
0.0688,2,2,1268,998,3534,1788.6,25819
0.0688,2,3,1215,1111,3541,1778.82,26204
0.0688,2,4,1152,1244,3548,1766.64,25582
0.0688,2,5,1099,1264,3462,1717.8,25477
0.0688,2,6,1080,1344,3504,1730.88,25589
0.0688,2,7,1099,1414,3612,1780.8,25842
0.0688,2,8,1066,1425,3557,1749.78,25888
0.0688,2,9,985,1564,3534,1720.68,25656
0.0688,2,10,989,1509,3487,1701.9,25324
0.0688,2,11,979,1543,3501,1705.38,25266
0.0688,2,12,945,1494,3384,1648.08,25319
0.0688,2,13,929,1446,3304,1610.64,24972
0.0688,2,14,911,1501,3323,1614.3,24615
0.0688,2,15,990,1541,3521,1716.42,25067
0.0688,2,16,1030,1603,3663,1785.66,25112
0.0688,2,17,1000,1670,3670,1781.4,25608
0.0688,2,18,1037,1729,3803,1846.14,25439
0.0688,2,19,1038,1532,3608,1764.48,24753
0.0688,2,20,974,1630,3578,1736.52,25066
0.0688,2,21,1056,1597,3709,1811.22,24927
0.0688,2,22,1043,1579,3665,1789.62,24760
0.0688,2,23,1069,1559,3697,1809.3,24852
0.0688,2,24,1049,1618,3716,1812.48,25353
0.0688,2,25,1018,1616,3652,1778.16,25048
0.0688,2,26,974,1661,3609,1749.54,25708
0.0688,2,27,994,1629,3617,1757.7,25544
0.0688,2,28,924,1664,3512,1696.8,25441
0.0688,2,29,932,1665,3529,1705.86,25824
0.0688,2,30,949,1567,3465,1683.06,25590
0.0688,2,31,919,1674,3512,1695.6,25643
0.0688,2,32,901,1604,3406,1646.76,25433
0.0688,2,33,925,1627,3477,1682.34,25529
0.0688,2,34,903,1660,3466,1672.44,25301
0.0688,2,35,886,1590,3362,1624.68,25391
0.0688,2,36,819,1591,3229,1552.74,25630
0.0688,2,37,849,1512,3210,1551.96,25304
0.0688,2,38,825,1712,3362,1610.04,25235
0.0688,2,39,807,1653,3267,1565.82,25260
0.0688,2,40,840,1569,3249,1566.18,25157
0.0688,2,41,868,1625,3361,1619.94,25493
0.0688,2,42,843,1563,3249,1566.9,25376
0.0688,2,43,806,1579,3191,1533.66,25617
0.0688,2,44,786,1680,3252,1554.48,25796
0.0688,2,45,777,1584,3138,1504.44,25161
0.0688,2,46,727,1540,2994,1431.96,25406
0.0688,2,47,635,1527,2797,1327.14,24852
0.0688,2,48,614,1517,2745,1300.26,24841
0.0688,2,49,613,1549,2775,1312.62,25126
0.0688,2,50,661,1595,2917,1383.78,24957
0.0688,2,51,666,1456,2788,1330.8,24807
0.0688,2,52,627,1595,2849,1347.06,25258
0.0688,2,53,600,1502,2702,1278.84,25524
0.0688,2,54,592,1465,2649,1254.66,25044
0.0688,2,55,593,1522,2708,1279.68,25388
0.0688,2,56,577,1600,2754,1295.16,25540
0.0688,2,57,560,1486,2606,1228.92,25320
0.0688,2,58,551,1534,2636,1239.36,25621
0.0688,2,59,504,1568,2576,1202.88,25792
0.0688,2,60,489,1565,2543,1185.42,25518
0.0688,2,61,438,1485,2361,1096.74,25458
0.0688,2,62,463,1531,2457,1143.06,25417
0.0688,2,63,386,1525,2297,1057.38,25413
0.0688,2,64,390,1536,2316,1066.32,25481
0.0688,2,65,325,1405,2055,941.1,24997
0.0688,2,66,340,1339,2019,929.58,25135
0.0688,2,67,296,1451,2043,929.1,25303
0.0688,2,68,231,1312,1774,800.52,25220
0.0688,2,69,187,1184,1558,699.24,25226
0.0688,2,70,156,1115,1427,636.78,25236
0.0688,2,71,147,1057,1351,602.7,25015
0.0688,2,72,137,1009,1283,571.74,25510
0.0688,2,73,127,1086,1340,593.28,25731
0.0688,2,74,99,1038,1236,542.88,26075
0.0688,2,75,110,938,1158,512.76,25831
0.0688,2,76,91,841,1023,451.5,25187
0.0688,2,77,74,832,980,429.36,25461
0.0688,2,78,74,718,866,381.48,25448
0.0688,2,79,40,668,748,323.76,25660
0.0688,2,80,38,540,616,267.84,25575
0.0688,2,81,28,434,490,212.52,25252
0.0688,2,82,17,376,410,176.28,25705
0.0688,2,83,14,333,361,154.98,26062
0.0688,2,84,15,285,315,135.9,25691
0.0688,2,85,0,249,249,104.58,25475
0.0688,2,86,10,198,218,93.96,25822
0.0688,2,87,7,182,196,84.0,25723
0.0688,2,88,1,156,158,66.6,25712
0.0688,2,89,4,145,153,65.22,25876
0.0688,2,90,2,119,123,52.14,25780
0.0688,2,91,2,81,85,36.18,25754
0.0688,2,92,2,102,106,45.0,25802
0.0688,2,93,3,103,109,46.5,25768
0.0688,2,94,0,76,76,31.92,25310
0.0688,2,95,0,79,79,33.18,25584
0.0688,2,96,1,77,79,33.42,26056
0.0688,2,97,0,69,69,28.98,25654
0.0688,2,98,0,43,43,18.06,26086
0.0688,2,99,0,32,32,13.44,26062
0.0688,2,100,0,22,22,9.24,25691
0.0688,3,-1,2037,0,4074,2199.96,28425
0.0688,3,0,1616,755,3987,2062.38,26955
0.0688,3,1,1369,1018,3756,1906.08,25991
0.0688,3,2,1250,1103,3603,1813.26,25696
0.0688,3,3,1193,1136,3522,1765.56,25371
0.0688,3,4,1189,1267,3645,1816.26,25353
0.0688,3,5,1198,1447,3843,1901.58,25433
0.0688,3,6,1283,1411,3977,1978.26,25313
0.0688,3,7,1286,1471,4043,2006.7,25257
0.0688,3,8,1274,1454,4002,1986.6,25339
