a,replicate,gen,num_dd, num_dwt,num_d_alleles,d_fitness, popsize
0.07,0,-1,1979,0,3958,2137.32,27922
0.07,0,0,1666,676,4008,2083.2,26898
0.07,0,1,1472,974,3918,1998.84,26331
0.07,0,2,1367,1150,3884,1959.36,25675
0.07,0,3,1296,1097,3689,1860.42,25769
0.07,0,4,1278,1278,3834,1917.0,25761
0.07,0,5,1356,1329,4041,2022.66,25995
0.07,0,6,1344,1371,4059,2027.34,25468
0.07,0,7,1392,1380,4164,2082.96,25245
0.07,0,8,1382,1463,4227,2107.02,25488
0.07,0,9,1348,1496,4192,2084.16,25797
0.07,0,10,1257,1473,3987,1976.22,25275
0.07,0,11,1251,1516,4018,1987.8,25714
0.07,0,12,1284,1549,4117,2037.3,25567
0.07,0,13,1248,1538,4034,1993.8,25068
0.07,0,14,1257,1555,4069,2010.66,25330
0.07,0,15,1312,1665,4289,2116.26,25118
0.07,0,16,1320,1611,4251,2102.22,25388
0.07,0,17,1399,1656,4454,2206.44,25229
0.07,0,18,1396,1652,4444,2201.52,25027
0.07,0,19,1488,1695,4671,2318.94,24938
0.07,0,20,1484,1695,4663,2314.62,24999
0.07,0,21,1552,1789,4893,2427.54,25863
0.07,0,22,1619,1711,4949,2467.14,25632
0.07,0,23,1651,1740,5042,2513.88,25343
0.07,0,24,1692,1727,5111,2552.7,25143
0.07,0,25,1756,1837,5349,2668.02,25008
0.07,0,26,1725,1781,5231,2611.02,25215
0.07,0,27,1747,1846,5340,2662.08,24881
0.07,0,28,1833,1873,5539,2766.3,25229
0.07,0,29,1800,1816,5416,2706.72,25164
0.07,0,30,1891,1887,5669,2834.82,25804
0.07,0,31,1880,1858,5618,2810.76,25468
0.07,0,32,1937,1960,5834,2915.16,25600
0.07,0,33,1987,1841,5815,2919.18,25515
0.07,0,34,2107,1966,6180,3101.28,25899
0.07,0,35,2120,1961,6201,3113.22,25988
0.07,0,36,2303,1888,6494,3280.2,25952
0.07,0,37,2475,1913,6863,3476.46,26071
0.07,0,38,2475,1935,6885,3485.7,25741
0.07,0,39,2434,1869,6737,3413.7,25648
0.07,0,40,2571,1795,6937,3530.58,25651
0.07,0,41,2445,1912,6802,3443.64,25087
0.07,0,42,2492,1817,6801,3454.5,25382
0.07,0,43,2503,1849,6855,3479.82,25287
0.07,0,44,2642,1868,7152,3637.92,25632
0.07,0,45,2767,1954,7488,3809.04,25617
0.07,0,46,2776,1797,7349,3752.82,25205
0.07,0,47,2704,1849,7257,3696.9,25385
0.07,0,48,2772,1881,7425,3783.78,25369
0.07,0,49,2847,1800,7494,3830.76,25538
0.07,0,50,2805,1785,7395,3779.1,25332
0.07,0,51,2817,1767,7401,3784.5,25246
0.07,0,52,2933,1714,7580,3887.52,24687
0.07,0,53,3039,1803,7881,4039.38,24598
0.07,0,54,3071,1827,7969,4084.02,25207
0.07,0,55,3245,1739,8229,4234.98,25131
0.07,0,56,3261,1745,8267,4254.78,24916
0.07,0,57,3356,1891,8603,4418.7,25450
0.07,0,58,3414,1941,8769,4502.34,25592
0.07,0,59,3428,1889,8745,4495.62,25660
0.07,0,60,3549,1750,8848,4567.92,25317
0.07,0,61,3706,1822,9234,4767.72,25305
0.07,0,62,3499,1791,8789,4531.14,24840
