a,replicate,gen,num_dd,num_dwt,d_fitness
0.0688,0,0,1736,0,1874.88
0.0688,0,1,1512,599,1884.54
0.0688,0,2,1375,923,1872.66
0.0688,0,3,1264,1067,1813.26
0.0688,0,4,1217,1147,1796.1
0.0688,0,5,1248,1226,1862.76
0.0688,0,6,1223,1321,1875.66
0.0688,0,7,1137,1312,1779
0.0688,0,8,997,1373,1653.42
0.0688,0,9,983,1394,1647.12
0.0688,0,10,1025,1314,1658.88
0.0688,0,11,994,1378,1652.28
0.0688,0,12,1048,1395,1717.74
0.0688,0,13,980,1437,1661.94
0.0688,0,14,1016,1484,1720.56
0.0688,0,15,952,1431,1629.18
0.0688,0,16,921,1530,1637.28
0.0688,0,17,951,1616,1705.8
0.0688,0,18,819,1568,1543.08
0.0688,0,19,903,1636,1662.36
0.0688,0,20,907,1644,1670.04
0.0688,0,21,842,1575,1570.86
0.0688,0,22,823,1535,1533.54
0.0688,0,23,815,1671,1582.02
0.0688,0,24,799,1769,1605.9
0.0688,0,25,743,1739,1532.82
0.0688,0,26,761,1658,1518.24
0.0688,0,27,685,1729,1465.98
0.0688,0,28,726,1718,1505.64
0.0688,0,29,680,1742,1466.04
0.0688,0,30,693,1647,1440.18
0.0688,0,31,691,1647,1438.02
0.0688,0,32,722,1666,1479.48
0.0688,0,33,675,1689,1438.38
0.0688,0,34,627,1785,1426.86
0.0688,0,35,586,1738,1362.84
0.0688,0,36,609,1635,1344.42
0.0688,0,37,565,1575,1271.7
0.0688,0,38,600,1491,1274.22
0.0688,0,39,533,1568,1234.2
0.0688,0,40,508,1498,1177.8
0.0688,0,41,445,1531,1123.62
0.0688,0,42,393,1496,1052.76
0.0688,0,43,413,1412,1039.08
0.0688,0,44,333,1365,932.94
0.0688,0,45,297,1306,869.28
0.0688,0,46,274,1232,813.36
0.0688,0,47,208,1267,756.78
0.0688,0,48,202,1100,680.16
0.0688,0,49,143,1054,597.12
0.0688,0,50,93,1028,532.2
0.0688,0,51,99,943,502.98
0.0688,0,52,75,912,464.04
0.0688,0,53,62,810,407.16
0.0688,0,54,50,734,362.28
0.0688,0,55,36,658,315.24
0.0688,0,56,37,593,289.02
0.0688,0,57,24,519,243.9
0.0688,0,58,12,441,198.18
0.0688,0,59,10,365,164.1
0.0688,0,60,8,318,142.2
0.0688,0,61,7,291,129.78
0.0688,0,62,7,260,116.76
0.0688,0,63,0,248,104.16
0.0688,0,64,4,180,79.92
0.0688,0,65,0,177,74.34
0.0688,0,66,3,154,67.92
0.0688,0,67,1,125,53.58
0.0688,0,68,0,100,42
0.0688,0,69,0,89,37.38
0.0688,0,70,0,75,31.5
0.0688,0,71,1,60,26.28
0.0688,0,72,0,66,27.72
0.0688,0,73,1,65,28.38
0.0688,0,74,0,53,22.26
0.0688,0,75,0,37,15.54
0.0688,0,76,0,29,12.18
0.0688,0,77,0,14,5.88
0.0688,0,78,0,9,3.78
0.0688,0,79,0,7,2.94
0.0688,0,80,0,4,1.68
0.0688,0,81,0,5,2.1
0.0688,0,82,0,3,1.26
0.0688,0,83,0,1,0.42
0.0688,0,84,0,2,0.84
0.0688,0,85,0,1,0.42
0.0688,0,86,0,0,0
0.0688,1,0,1744,0,1883.52
0.0688,1,1,1386,669,1777.86
0.0688,1,2,1277,893,1754.22
0.0688,1,3,1209,1044,1744.2
0.0688,1,4,1137,1214,1737.84
0.0688,1,5,1166,1205,1765.38
0.0688,1,6,1155,1289,1788.78
0.0688,1,7,1133,1345,1788.54
0.0688,1,8,1203,1405,1889.34
0.0688,1,9,1184,1487,1903.26
0.0688,1,10,1092,1450,1788.36
0.0688,1,11,1002,1532,1725.6
0.0688,1,12,1072,1496,1786.08
0.0688,1,13,1026,1455,1719.18
0.0688,1,14,1012,1498,1722.12
0.0688,1,15,955,1582,1695.84
0.0688,1,16,933,1558,1662
0.0688,1,17,871,1628,1624.44
0.0688,1,18,794,1682,1563.96
0.0688,1,19,795,1642,1548.24
0.0688,1,20,754,1648,1506.48
0.0688,1,21,832,1668,1599.12
0.0688,1,22,817,1681,1588.38
0.0688,1,23,824,1710,1608.12
0.0688,1,24,764,1695,1537.02
0.0688,1,25,709,1733,1493.58
0.0688,1,26,720,1726,1502.52
0.0688,1,27,726,1719,1506.06
0.0688,1,28,708,1727,1489.98
0.0688,1,29,671,1815,1486.98
0.0688,1,30,587,1751,1369.38
0.0688,1,31,548,1726,1316.76
0.0688,1,32,511,1602,1224.72
0.0688,1,33,497,1666,1236.48
0.0688,1,34,478,1635,1202.94
0.0688,1,35,454,1617,1169.46
0.0688,1,36,409,1573,1102.38
0.0688,1,37,306,1485,954.18
0.0688,1,38,306,1342,894.12
0.0688,1,39,247,1415,861.06
0.0688,1,40,264,1368,859.68
0.0688,1,41,240,1277,795.54
0.0688,1,42,190,1240,726
0.0688,1,43,160,1103,636.06
0.0688,1,44,105,1055,556.5
0.0688,1,45,82,962,492.6
0.0688,1,46,80,877,454.74
0.0688,1,47,59,813,405.18
0.0688,1,48,42,726,350.28
0.0688,1,49,31,576,275.4
0.0688,1,50,17,522,237.6
0.0688,1,51,9,431,190.74
0.0688,1,52,6,380,166.08
0.0688,1,53,4,323,139.98
0.0688,1,54,3,308,132.6
0.0688,1,55,6,222,99.72
0.0688,1,56,4,201,88.74
0.0688,1,57,2,174,75.24
0.0688,1,58,2,172,74.4
0.0688,1,59,3,138,61.2
0.0688,1,60,1,127,54.42
0.0688,1,61,4,126,57.24
0.0688,1,62,3,107,48.18
0.0688,1,63,1,105,45.18
0.0688,1,64,0,69,28.98
0.0688,1,65,0,74,31.08
0.0688,1,66,0,58,24.36
0.0688,1,67,0,56,23.52
0.0688,1,68,0,66,27.72
0.0688,1,69,0,65,27.3
0.0688,1,70,0,43,18.06
0.0688,1,71,0,25,10.5
0.0688,1,72,0,20,8.4
0.0688,1,73,0,22,9.24
0.0688,1,74,0,12,5.04
0.0688,1,75,0,7,2.94
0.0688,1,76,0,5,2.1
0.0688,1,77,0,7,2.94
0.0688,1,78,0,6,2.52
0.0688,1,79,0,7,2.94
0.0688,1,80,0,3,1.26
0.0688,1,81,0,1,0.42
0.0688,1,82,0,1,0.42
0.0688,1,83,0,2,0.84
0.0688,1,84,0,0,0
0.0688,2,0,1654,0,1786.32
0.0688,2,1,1419,604,1786.2
0.0688,2,2,1424,798,1873.08
0.0688,2,3,1311,950,1814.88
0.0688,2,4,1282,1090,1842.36
0.0688,2,5,1294,1234,1915.8
0.0688,2,6,1226,1353,1892.34
0.0688,2,7,1264,1363,1937.58
0.0688,2,8,1210,1380,1886.4
0.0688,2,9,1149,1441,1846.14
0.0688,2,10,1107,1456,1807.08
0.0688,2,11,1206,1430,1903.08
0.0688,2,12,1174,1437,1871.46
0.0688,2,13,1181,1497,1904.22
0.0688,2,14,1188,1592,1951.68
0.0688,2,15,1208,1567,1962.78
0.0688,2,16,1258,1662,2056.68
0.0688,2,17,1276,1609,2053.86
0.0688,2,18,1196,1682,1998.12
0.0688,2,19,1242,1588,2008.32
0.0688,2,20,1214,1655,2006.22
0.0688,2,21,1251,1659,2047.86
0.0688,2,22,1246,1683,2052.54
0.0688,2,23,1224,1710,2040.12
0.0688,2,24,1200,1739,2026.38
0.0688,2,25,1213,1722,2033.28
0.0688,2,26,1326,1717,2153.22
0.0688,2,27,1313,1792,2170.68
0.0688,2,28,1312,1696,2129.28
0.0688,2,29,1382,1748,2226.72
0.0688,2,30,1420,1799,2289.18
0.0688,2,31,1352,1899,2257.74
0.0688,2,32,1324,1843,2203.98
0.0688,2,33,1382,1801,2248.98
0.0688,2,34,1384,1859,2275.5
0.0688,2,35,1328,1983,2267.1
0.0688,2,36,1332,1899,2236.14
0.0688,2,37,1512,1845,2407.86
0.0688,2,38,1525,1790,2398.8
0.0688,2,39,1582,1880,2498.16
0.0688,2,40,1505,1959,2448.18
0.0688,2,41,1503,1947,2440.98
0.0688,2,42,1555,1864,2462.28
0.0688,2,43,1564,1874,2476.2
0.0688,2,44,1637,1860,2549.16
0.0688,2,45,1614,1902,2541.96
0.0688,2,46,1713,1834,2620.32
0.0688,2,47,1711,1907,2648.82
0.0688,2,48,1767,1793,2661.42
0.0688,2,49,1803,1829,2715.42
0.0688,2,50,1800,1888,2736.96
0.0688,2,51,1907,1824,2825.64
0.0688,2,52,1923,1872,2863.08
0.0688,2,53,2143,1821,3079.26
0.0688,2,54,2154,1837,3097.86
0.0688,2,55,2243,1805,3180.54
0.0688,2,56,2233,1836,3182.76
0.0688,2,57,2320,1821,3270.42
0.0688,2,58,2414,1905,3407.22
0.0688,2,59,2347,1844,3309.24
0.0688,2,60,2477,1784,3424.44
0.0688,2,61,2656,1749,3603.06
0.0688,2,62,2835,1757,3799.74
0.0688,2,63,2762,1766,3724.68
0.0688,2,64,2820,1824,3811.68
0.0688,2,65,2818,1765,3784.74
0.0688,2,66,2989,1743,3960.18
0.0688,2,67,3049,1734,4021.2
0.0688,2,68,3064,1774,4054.2
0.0688,2,69,3098,1815,4108.14
0.0688,2,70,3148,1832,4169.28
0.0688,2,71,3121,1751,4106.1
0.0688,2,72,3266,1725,4251.78
0.0688,2,73,3317,1698,4295.52
0.0688,2,74,3288,1792,4303.68
0.0688,2,75,3258,1760,4257.84
0.0688,2,76,3479,1645,4448.22
0.0688,2,77,3543,1670,4527.84
0.0688,2,78,3554,1619,4518.3
0.0688,2,79,3512,1717,4514.1
0.0688,2,80,3627,1737,4646.7
0.0688,2,81,3608,1733,4624.5
0.0688,2,82,3565,1837,4621.74
0.0688,2,83,3641,1818,4695.84
0.0688,2,84,3737,1714,4755.84
0.0688,2,85,3783,1718,4807.2
0.0688,2,86,4137,1739,5198.34
0.0688,2,87,4096,1818,5187.24
0.0688,2,88,4179,1819,5277.3
0.0688,2,89,4157,1729,5215.74
0.0688,2,90,4355,1709,5421.18
0.0688,2,91,4294,1766,5379.24
0.0688,2,92,4161,1717,5215.02
0.0688,2,93,4387,1641,5427.18
0.0688,2,94,4546,1742,5641.32
0.0688,2,95,4590,1844,5731.68
0.0688,2,96,4584,1721,5673.54
0.0688,2,97,4669,1819,5806.5
0.0688,2,98,4784,1792,5919.36
0.0688,2,99,4944,1804,6097.2
0.0688,2,100,4996,1756,6133.2
0.0688,3,0,1769,0,1910.52
0.0688,3,1,1497,635,1883.46
0.0688,3,2,1418,885,1903.14
0.0688,3,3,1269,1034,1804.8
0.0688,3,4,1162,1077,1707.3
0.0688,3,5,1143,1202,1739.28
0.0688,3,6,1121,1274,1745.76
0.0688,3,7,1060,1273,1679.46
0.0688,3,8,1072,1236,1676.88
0.0688,3,9,1106,1335,1755.18
0.0688,3,10,966,1381,1623.3
0.0688,3,11,956,1347,1598.22
0.0688,3,12,924,1424,1596
0.0688,3,13,921,1425,1593.18
0.0688,3,14,884,1549,1605.3
0.0688,3,15,895,1492,1593.24
0.0688,3,16,895,1528,1608.36
0.0688,3,17,868,1523,1577.1
0.0688,3,18,958,1582,1699.08
0.0688,3,19,944,1613,1696.98
0.0688,3,20,998,1596,1748.16
0.0688,3,21,938,1679,1718.22
0.0688,3,22,847,1579,1577.94
0.0688,3,23,918,1613,1668.9
0.0688,3,24,948,1689,1733.22
0.0688,3,25,897,1643,1658.82
0.0688,3,26,972,1591,1717.98
0.0688,3,27,874,1647,1635.66
0.0688,3,28,911,1601,1656.3
0.0688,3,29,791,1695,1566.18
0.0688,3,30,810,1649,1567.38
0.0688,3,31,796,1767,1601.82
0.0688,3,32,673,1751,1462.26
0.0688,3,33,752,1595,1482.06
0.0688,3,34,725,1685,1490.7
0.0688,3,35,691,1645,1437.18
0.0688,3,36,683,1650,1430.64
0.0688,3,37,748,1652,1501.68
0.0688,3,38,678,1647,1423.98
0.0688,3,39,727,1607,1460.1
0.0688,3,40,666,1628,1403.04
0.0688,3,41,694,1592,1418.16
0.0688,3,42,631,1544,1329.96
0.0688,3,43,602,1494,1277.64
0.0688,3,44,548,1557,1245.78
0.0688,3,45,537,1583,1244.82
0.0688,3,46,482,1661,1218.18
0.0688,3,47,550,1672,1296.24
0.0688,3,48,540,1504,1214.88
0.0688,3,49,506,1576,1208.4
0.0688,3,50,530,1537,1217.94
0.0688,3,51,489,1560,1183.32
0.0688,3,52,443,1551,1129.86
0.0688,3,53,409,1484,1065
0.0688,3,54,379,1468,1025.88
0.0688,3,55,372,1324,957.84
0.0688,3,56,317,1347,908.1
0.0688,3,57,296,1359,890.46
0.0688,3,58,282,1297,849.3
0.0688,3,59,273,1232,812.28
0.0688,3,60,213,1284,769.32
0.0688,3,61,185,1175,693.3
0.0688,3,62,161,1139,652.26
0.0688,3,63,150,1062,608.04
0.0688,3,64,126,1011,560.7
0.0688,3,65,127,1040,573.96
0.0688,3,66,88,1003,516.3
0.0688,3,67,95,835,453.3
0.0688,3,68,94,742,413.16
0.0688,3,69,57,765,382.86
0.0688,3,70,55,692,350.04
0.0688,3,71,42,637,312.9
0.0688,3,72,38,597,291.78
0.0688,3,73,34,560,271.92
0.0688,3,74,34,495,244.62
0.0688,3,75,22,434,206.04
0.0688,3,76,14,367,169.26
0.0688,3,77,8,314,140.52
0.0688,3,78,5,245,108.3
0.0688,3,79,0,228,95.76
0.0688,3,80,2,187,80.7
0.0688,3,81,1,140,59.88
0.0688,3,82,0,128,53.76
0.0688,3,83,0,116,48.72
0.0688,3,84,1,87,37.62
0.0688,3,85,0,75,31.5
0.0688,3,86,0,83,34.86
0.0688,3,87,0,71,29.82
0.0688,3,88,0,53,22.26
0.0688,3,89,0,32,13.44
0.0688,3,90,0,25,10.5
0.0688,3,91,0,25,10.5
0.0688,3,92,0,20,8.4
0.0688,3,93,0,21,8.82
0.0688,3,94,0,22,9.24
0.0688,3,95,0,16,6.72
0.0688,3,96,0,19,7.98
0.0688,3,97,0,25,10.5
0.0688,3,98,0,20,8.4
0.0688,3,99,0,26,10.92
0.0688,3,100,1,27,12.42
0.0688,4,0,1755,0,1895.4
0.0688,4,1,1476,660,1871.28
0.0688,4,2,1412,896,1901.28
0.0688,4,3,1258,1026,1789.56
0.0688,4,4,1190,1169,1776.18
0.0688,4,5,1274,1162,1863.96
0.0688,4,6,1221,1241,1839.9
0.0688,4,7,1183,1328,1835.4
0.0688,4,8,1222,1264,1850.64
0.0688,4,9,1136,1336,1788
0.0688,4,10,1207,1408,1894.92
0.0688,4,11,1162,1470,1872.36
0.0688,4,12,1143,1524,1874.52
0.0688,4,13,1094,1428,1781.28
0.0688,4,14,1015,1421,1693.02
0.0688,4,15,1050,1459,1746.78
0.0688,4,16,1132,1458,1834.92
0.0688,4,17,1071,1567,1814.82
0.0688,4,18,1035,1610,1794
0.0688,4,19,959,1604,1709.4
0.0688,4,20,938,1578,1675.8
0.0688,4,21,955,1562,1687.44
0.0688,4,22,900,1589,1639.38
0.0688,4,23,826,1559,1546.86
0.0688,4,24,831,1622,1578.72
0.0688,4,25,812,1589,1544.34
0.0688,4,26,770,1568,1490.16
0.0688,4,27,765,1647,1517.94
0.0688,4,28,740,1595,1469.1
0.0688,4,29,757,1622,1498.8
0.0688,4,30,758,1569,1477.62
0.0688,4,31,753,1621,1494.06
0.0688,4,32,766,1658,1523.64
0.0688,4,33,742,1677,1505.7
0.0688,4,34,716,1661,1470.9
0.0688,4,35,688,1622,1424.28
0.0688,4,36,656,1548,1358.64
0.0688,4,37,645,1531,1339.62
0.0688,4,38,566,1530,1253.88
0.0688,4,39,554,1522,1237.56
0.0688,4,40,519,1469,1177.5
0.0688,4,41,496,1521,1174.5
0.0688,4,42,474,1361,1083.54
0.0688,4,43,434,1360,1039.92
0.0688,4,44,396,1500,1057.68
0.0688,4,45,379,1422,1006.56
0.0688,4,46,355,1394,968.88
0.0688,4,47,279,1331,860.34
0.0688,4,48,256,1283,815.34
0.0688,4,49,228,1224,760.32
0.0688,4,50,195,1118,680.16
0.0688,4,51,160,1204,678.48
0.0688,4,52,153,1067,613.38
0.0688,4,53,123,966,538.56
0.0688,4,54,99,879,476.1
0.0688,4,55,76,858,442.44
0.0688,4,56,61,760,385.08
0.0688,4,57,43,687,334.98
0.0688,4,58,31,603,286.74
0.0688,4,59,19,496,228.84
0.0688,4,60,15,409,187.98
0.0688,4,61,5,370,160.8
0.0688,4,62,11,342,155.52
0.0688,4,63,9,302,136.56
0.0688,4,64,2,255,109.26
0.0688,4,65,3,224,97.32
0.0688,4,66,1,205,87.18
0.0688,4,67,1,170,72.48
0.0688,4,68,6,146,67.8
0.0688,4,69,2,117,51.3
0.0688,4,70,0,91,38.22
0.0688,4,71,0,72,30.24
0.0688,4,72,0,52,21.84
0.0688,4,73,0,47,19.74
0.0688,4,74,0,40,16.8
0.0688,4,75,0,36,15.12
0.0688,4,76,0,30,12.6
0.0688,4,77,0,26,10.92
0.0688,4,78,0,18,7.56
0.0688,4,79,0,13,5.46
0.0688,4,80,0,12,5.04
0.0688,4,81,0,11,4.62
0.0688,4,82,0,9,3.78
0.0688,4,83,0,6,2.52
0.0688,4,84,0,6,2.52
0.0688,4,85,0,5,2.1
0.0688,4,86,0,5,2.1
0.0688,4,87,0,1,0.42
0.0688,4,88,0,0,0
0.0688,5,0,1870,0,2019.6
0.0688,5,1,1608,668,2017.2
0.0688,5,2,1485,887,1976.34
0.0688,5,3,1336,1080,1896.48
0.0688,5,4,1276,1139,1856.46
0.0688,5,5,1416,1177,2023.62
0.0688,5,6,1368,1234,1995.72
0.0688,5,7,1294,1360,1968.72
0.0688,5,8,1241,1343,1904.34
0.0688,5,9,1257,1361,1929.18
0.0688,5,10,1300,1374,1981.08
0.0688,5,11,1309,1530,2056.32
0.0688,5,12,1200,1607,1970.94
0.0688,5,13,1263,1510,1998.24
0.0688,5,14,1287,1531,2032.98
0.0688,5,15,1226,1535,1968.78
0.0688,5,16,1199,1600,1966.92
0.0688,5,17,1302,1596,2076.48
0.0688,5,18,1328,1693,2145.3
0.0688,5,19,1346,1613,2131.14
0.0688,5,20,1441,1632,2241.72
0.0688,5,21,1526,1689,2357.46
0.0688,5,22,1477,1818,2358.72
0.0688,5,23,1552,1667,2376.3
0.0688,5,24,1519,1863,2422.98
0.0688,5,25,1548,1785,2421.54
0.0688,5,26,1590,1838,2489.16
0.0688,5,27,1619,1822,2513.76
0.0688,5,28,1590,1675,2420.7
0.0688,5,29,1580,1689,2415.78
0.0688,5,30,1665,1758,2536.56
0.0688,5,31,1687,1784,2571.24
0.0688,5,32,1627,1825,2523.66
