a,replicate,gen,num_dd,num_dwt,d_fitness
0.0739,0,0,1937,0,2091.96
0.0739,0,1,1682,663,2095.02
0.0739,0,2,1572,911,2080.38
0.0739,0,3,1448,1064,2010.72
0.0739,0,4,1340,1159,1933.98
0.0739,0,5,1327,1332,1992.6
0.0739,0,6,1284,1364,1959.6
0.0739,0,7,1267,1306,1916.88
0.0739,0,8,1270,1384,1952.88
0.0739,0,9,1278,1423,1977.9
0.0739,0,10,1256,1457,1968.42
0.0739,0,11,1235,1496,1962.12
0.0739,0,12,1307,1466,2027.28
0.0739,0,13,1290,1542,2040.84
0.0739,0,14,1338,1620,2125.44
0.0739,0,15,1426,1691,2250.3
0.0739,0,16,1342,1619,2129.34
0.0739,0,17,1309,1543,2061.78
0.0739,0,18,1363,1587,2138.58
0.0739,0,19,1438,1585,2218.74
0.0739,0,20,1563,1584,2353.32
0.0739,0,21,1663,1613,2473.5
0.0739,0,22,1670,1594,2473.08
0.0739,0,23,1594,1633,2407.38
0.0739,0,24,1709,1576,2507.64
0.0739,0,25,1705,1569,2500.38
0.0739,0,26,1845,1584,2657.88
0.0739,0,27,1881,1639,2719.86
0.0739,0,28,1873,1667,2722.98
0.0739,0,29,1871,1643,2710.74
0.0739,0,30,1956,1735,2841.18
0.0739,0,31,2014,1774,2920.2
0.0739,0,32,2059,1776,2969.64
0.0739,0,33,2051,1945,3031.98
0.0739,0,34,2263,1844,3218.52
0.0739,0,35,2147,1914,3122.64
0.0739,0,36,2224,1853,3180.18
0.0739,0,37,2392,1770,3326.76
0.0739,0,38,2424,1811,3378.54
0.0739,0,39,2557,1806,3520.08
0.0739,0,40,2615,1782,3572.64
0.0739,0,41,2664,1737,3606.66
0.0739,0,42,2655,1765,3608.7
0.0739,0,43,2723,1790,3692.64
0.0739,0,44,2955,1738,3921.36
0.0739,0,45,2975,1690,3922.8
0.0739,0,46,3012,1720,3975.36
0.0739,0,47,3021,1780,4010.28
0.0739,0,48,3175,1809,4188.78
0.0739,0,49,3246,1763,4246.14
0.0739,0,50,3240,1812,4260.24
0.0739,0,51,3343,1744,4342.92
0.0739,0,52,3421,1775,4440.18
0.0739,0,53,3392,1739,4393.74
0.0739,0,54,3481,1912,4562.52
0.0739,0,55,3596,1931,4694.7
0.0739,0,56,3424,1858,4478.28
0.0739,0,57,3452,1755,4465.26
0.0739,0,58,3560,1751,4580.22
0.0739,0,59,3756,1756,4794
0.0739,0,60,3964,1844,5055.6
0.0739,0,61,3974,1739,5022.3
0.0739,0,62,4180,1750,5249.4
0.0739,0,63,4265,1876,5394.12
0.0739,0,64,4109,1711,5156.34
0.0739,0,65,4290,1692,5343.84
0.0739,0,66,4288,1705,5347.14
0.0739,0,67,4471,1678,5533.44
0.0739,0,68,4502,1699,5575.74
0.0739,0,69,4483,1638,5529.6
0.0739,0,70,4463,1704,5535.72
0.0739,0,71,4554,1668,5618.88
0.0739,0,72,4669,1640,5731.32
0.0739,0,73,4701,1635,5763.78
0.0739,0,74,4657,1667,5729.7
0.0739,0,75,4705,1650,5774.4
0.0739,0,76,4728,1703,5821.5
0.0739,0,77,4835,1723,5945.46
0.0739,0,78,4924,1681,6023.94
0.0739,0,79,4822,1690,5917.56
0.0739,0,80,4968,1690,6075.24
0.0739,0,81,4893,1607,5959.38
0.0739,0,82,4845,1656,5928.12
0.0739,0,83,4874,1671,5965.74
0.0739,0,84,5019,1700,6134.52
0.0739,0,85,5268,1774,6434.52
