a,replicate,gen,num_dd,num_dwt,d_fitness
0.0662,0,0,1652,0,1784.16
0.0662,0,1,1349,587,1703.46
0.0662,0,2,1327,778,1759.92
0.0662,0,3,1287,980,1801.56
0.0662,0,4,1239,1099,1799.7
0.0662,0,5,1147,1381,1818.78
0.0662,0,6,1165,1293,1801.26
0.0662,0,7,1036,1331,1677.9
0.0662,0,8,1091,1415,1772.58
0.0662,0,9,1039,1506,1754.64
0.0662,0,10,966,1525,1683.78
0.0662,0,11,949,1505,1657.02
0.0662,0,12,931,1573,1666.14
0.0662,0,13,962,1676,1742.88
0.0662,0,14,953,1587,1695.78
0.0662,0,15,970,1680,1753.2
0.0662,0,16,900,1540,1618.8
0.0662,0,17,888,1622,1640.28
0.0662,0,18,843,1663,1608.9
0.0662,0,19,885,1539,1602.18
0.0662,0,20,830,1532,1539.84
0.0662,0,21,874,1626,1626.84
0.0662,0,22,857,1601,1597.98
0.0662,0,23,845,1599,1584.18
0.0662,0,24,798,1605,1535.94
0.0662,0,25,832,1552,1550.4
0.0662,0,26,762,1640,1511.76
0.0662,0,27,733,1559,1446.42
0.0662,0,28,824,1620,1570.32
0.0662,0,29,807,1687,1580.1
0.0662,0,30,761,1677,1526.22
0.0662,0,31,719,1661,1474.14
0.0662,0,32,689,1590,1411.92
0.0662,0,33,657,1685,1417.26
0.0662,0,34,636,1628,1370.64
0.0662,0,35,576,1579,1285.26
0.0662,0,36,532,1654,1269.24
0.0662,0,37,517,1588,1225.32
0.0662,0,38,467,1613,1181.82
0.0662,0,39,451,1596,1157.4
0.0662,0,40,426,1459,1072.86
0.0662,0,41,342,1538,1015.32
0.0662,0,42,353,1355,950.34
0.0662,0,43,311,1435,938.58
0.0662,0,44,282,1335,865.26
0.0662,0,45,266,1184,784.56
0.0662,0,46,219,1146,717.84
0.0662,0,47,211,1098,689.04
0.0662,0,48,170,1023,613.26
0.0662,0,49,165,1019,606.18
0.0662,0,50,173,990,602.64
0.0662,0,51,170,960,586.8
0.0662,0,52,116,939,519.66
0.0662,0,53,90,852,455.04
0.0662,0,54,97,808,444.12
0.0662,0,55,60,775,390.3
0.0662,0,56,47,684,338.04
0.0662,0,57,33,593,284.7
0.0662,0,58,32,493,241.62
0.0662,0,59,27,453,219.42
0.0662,0,60,13,389,177.42
0.0662,0,61,10,335,151.5
0.0662,0,62,10,283,129.66
0.0662,0,63,9,260,118.92
0.0662,0,64,1,227,96.42
0.0662,0,65,2,195,84.06
0.0662,0,66,2,162,70.2
0.0662,0,67,0,148,62.16
0.0662,0,68,0,122,51.24
0.0662,0,69,0,106,44.52
0.0662,0,70,0,82,34.44
0.0662,0,71,0,73,30.66
0.0662,0,72,0,60,25.2
0.0662,0,73,0,54,22.68
0.0662,0,74,0,41,17.22
0.0662,0,75,0,49,20.58
0.0662,0,76,0,51,21.42
0.0662,0,77,0,53,22.26
0.0662,0,78,0,48,20.16
0.0662,0,79,0,38,15.96
0.0662,0,80,0,33,13.86
0.0662,0,81,0,37,15.54
0.0662,0,82,0,34,14.28
0.0662,0,83,0,24,10.08
0.0662,0,84,0,21,8.82
0.0662,0,85,0,21,8.82
0.0662,0,86,0,22,9.24
0.0662,0,87,0,21,8.82
0.0662,0,88,0,13,5.46
0.0662,0,89,0,5,2.1
0.0662,0,90,0,3,1.26
0.0662,0,91,0,5,2.1
0.0662,0,92,0,1,0.42
0.0662,0,93,0,0,0
0.0662,1,0,1595,0,1722.6
0.0662,1,1,1397,678,1793.52
0.0662,1,2,1336,805,1780.98
0.0662,1,3,1348,996,1874.16
0.0662,1,4,1312,1092,1875.6
0.0662,1,5,1229,1113,1794.78
0.0662,1,6,1159,1222,1764.96
0.0662,1,7,1165,1380,1837.8
0.0662,1,8,1111,1479,1821.06
0.0662,1,9,1138,1542,1876.68
0.0662,1,10,1010,1522,1730.04
0.0662,1,11,1022,1490,1729.56
0.0662,1,12,1003,1589,1750.62
0.0662,1,13,953,1587,1695.78
0.0662,1,14,968,1528,1687.2
0.0662,1,15,1040,1653,1817.46
0.0662,1,16,1067,1707,1869.3
0.0662,1,17,1039,1669,1823.1
0.0662,1,18,1048,1798,1887
0.0662,1,19,1116,1674,1908.36
0.0662,1,20,1086,1696,1885.2
0.0662,1,21,1092,1720,1901.76
0.0662,1,22,1107,1649,1888.14
0.0662,1,23,1113,1581,1866.06
0.0662,1,24,1036,1639,1807.26
0.0662,1,25,968,1740,1776.24
0.0662,1,26,979,1639,1745.7
0.0662,1,27,1006,1626,1769.4
0.0662,1,28,1023,1624,1786.92
0.0662,1,29,1040,1597,1793.94
0.0662,1,30,1037,1652,1813.8
0.0662,1,31,1000,1677,1784.34
0.0662,1,32,982,1734,1788.84
0.0662,1,33,985,1602,1736.64
0.0662,1,34,949,1727,1750.26
0.0662,1,35,931,1680,1711.08
0.0662,1,36,973,1682,1757.28
0.0662,1,37,961,1801,1794.3
0.0662,1,38,975,1706,1769.52
0.0662,1,39,942,1682,1723.8
0.0662,1,40,977,1686,1763.28
0.0662,1,41,1013,1663,1792.5
0.0662,1,42,933,1701,1722.06
0.0662,1,43,998,1658,1774.2
0.0662,1,44,926,1723,1723.74
0.0662,1,45,901,1724,1697.16
0.0662,1,46,807,1650,1564.56
0.0662,1,47,816,1650,1574.28
0.0662,1,48,785,1676,1551.72
0.0662,1,49,749,1746,1542.24
0.0662,1,50,766,1783,1576.14
0.0662,1,51,720,1707,1494.54
0.0662,1,52,621,1792,1423.32
0.0662,1,53,643,1721,1417.26
0.0662,1,54,593,1620,1320.84
0.0662,1,55,554,1674,1301.4
0.0662,1,56,522,1650,1256.76
0.0662,1,57,507,1591,1215.78
0.0662,1,58,484,1654,1217.4
0.0662,1,59,492,1722,1254.6
0.0662,1,60,399,1551,1082.34
0.0662,1,61,348,1546,1025.16
0.0662,1,62,291,1423,911.94
0.0662,1,63,195,1337,772.14
0.0662,1,64,201,1217,728.22
0.0662,1,65,166,1109,645.06
0.0662,1,66,137,1063,594.42
0.0662,1,67,115,972,532.44
0.0662,1,68,82,863,451.02
0.0662,1,69,53,774,382.32
0.0662,1,70,47,704,346.44
0.0662,1,71,46,622,310.92
0.0662,1,72,29,537,256.86
0.0662,1,73,20,423,199.26
0.0662,1,74,24,385,187.62
0.0662,1,75,7,372,163.8
0.0662,1,76,9,291,131.94
0.0662,1,77,10,263,121.26
0.0662,1,78,4,239,104.7
0.0662,1,79,6,210,94.68
0.0662,1,80,3,171,75.06
0.0662,1,81,4,155,69.42
0.0662,1,82,2,140,60.96
0.0662,1,83,0,112,47.04
0.0662,1,84,1,91,39.3
0.0662,1,85,1,84,36.36
0.0662,1,86,0,68,28.56
0.0662,1,87,0,40,16.8
0.0662,1,88,0,52,21.84
0.0662,1,89,1,32,14.52
0.0662,1,90,0,32,13.44
0.0662,1,91,0,30,12.6
0.0662,1,92,0,24,10.08
0.0662,1,93,0,13,5.46
0.0662,1,94,0,10,4.2
0.0662,1,95,0,5,2.1
0.0662,1,96,0,5,2.1
0.0662,1,97,0,0,0
0.0662,2,0,1755,0,1895.4
0.0662,2,1,1406,625,1780.98
0.0662,2,2,1291,879,1763.46
0.0662,2,3,1244,1037,1779.06
0.0662,2,4,1155,1141,1726.62
0.0662,2,5,1111,1148,1682.04
0.0662,2,6,1163,1226,1770.96
0.0662,2,7,1137,1319,1781.94
0.0662,2,8,1154,1411,1838.94
0.0662,2,9,1196,1460,1904.88
0.0662,2,10,1139,1529,1872.3
0.0662,2,11,1147,1646,1930.08
0.0662,2,12,1164,1676,1961.04
0.0662,2,13,1199,1621,1975.74
0.0662,2,14,1232,1665,2029.86
0.0662,2,15,1189,1604,1957.8
0.0662,2,16,1237,1660,2033.16
0.0662,2,17,1226,1704,2039.76
0.0662,2,18,1275,1739,2107.38
0.0662,2,19,1195,1726,2015.52
0.0662,2,20,1291,1725,2118.78
0.0662,2,21,1341,1698,2161.44
0.0662,2,22,1301,1687,2113.62
0.0662,2,23,1304,1742,2139.96
0.0662,2,24,1338,1723,2168.7
0.0662,2,25,1280,1741,2113.62
0.0662,2,26,1332,1677,2142.9
0.0662,2,27,1254,1723,2077.98
0.0662,2,28,1363,1776,2217.96
0.0662,2,29,1316,1885,2212.98
0.0662,2,30,1338,1846,2220.36
0.0662,2,31,1380,1853,2268.66
0.0662,2,32,1293,1914,2200.32
0.0662,2,33,1308,1800,2168.64
0.0662,2,34,1312,1803,2174.22
0.0662,2,35,1259,1772,2103.96
0.0662,2,36,1248,1747,2081.58
0.0662,2,37,1277,1775,2124.66
0.0662,2,38,1306,1759,2149.26
0.0662,2,39,1361,1818,2233.44
0.0662,2,40,1430,1733,2272.26
0.0662,2,41,1419,1689,2241.9
0.0662,2,42,1490,1736,2338.32
0.0662,2,43,1530,1734,2380.68
0.0662,2,44,1709,1728,2571.48
0.0662,2,45,1755,1746,2628.72
0.0662,2,46,1725,1825,2629.5
0.0662,2,47,1784,1937,2740.26
0.0662,2,48,1758,1980,2730.24
0.0662,2,49,1896,1879,2836.86
0.0662,2,50,1982,1858,2920.92
0.0662,2,51,2058,1782,2971.08
0.0662,2,52,2043,1805,2964.54
0.0662,2,53,2183,1733,3085.5
0.0662,2,54,2238,1803,3174.3
0.0662,2,55,2241,1706,3136.8
0.0662,2,56,2207,1728,3109.32
0.0662,2,57,2358,1817,3309.78
0.0662,2,58,2466,1792,3415.92
0.0662,2,59,2415,1797,3362.94
0.0662,2,60,2499,1765,3440.22
0.0662,2,61,2602,1655,3505.26
0.0662,2,62,2579,1685,3493.02
0.0662,2,63,2677,1720,3613.56
