a,replicate,gen,num_dd,num_dwt,d_fitness
0.0637,0,0,1778,0,1920.24
0.0637,0,1,1496,660,1892.88
0.0637,0,2,1335,956,1843.32
0.0637,0,3,1220,1060,1762.8
0.0637,0,4,1150,1189,1741.38
0.0637,0,5,1076,1298,1707.24
0.0637,0,6,1034,1355,1685.82
0.0637,0,7,947,1328,1580.52
0.0637,0,8,857,1418,1521.12
0.0637,0,9,909,1405,1571.82
0.0637,0,10,907,1467,1595.7
0.0637,0,11,854,1435,1525.02
0.0637,0,12,813,1498,1507.2
0.0637,0,13,755,1561,1471.02
0.0637,0,14,767,1545,1477.26
0.0637,0,15,774,1605,1510.02
0.0637,0,16,724,1582,1446.36
0.0637,0,17,710,1543,1414.86
0.0637,0,18,664,1515,1353.42
0.0637,0,19,635,1599,1357.38
0.0637,0,20,646,1554,1350.36
0.0637,0,21,615,1541,1311.42
0.0637,0,22,578,1505,1256.34
0.0637,0,23,548,1599,1263.42
0.0637,0,24,494,1506,1166.04
0.0637,0,25,458,1371,1070.46
0.0637,0,26,409,1371,1017.54
0.0637,0,27,435,1350,1036.8
0.0637,0,28,385,1370,991.2
0.0637,0,29,348,1336,936.96
0.0637,0,30,317,1318,895.92
0.0637,0,31,285,1200,811.8
0.0637,0,32,264,1213,794.58
0.0637,0,33,225,1239,763.38
0.0637,0,34,221,1177,733.02
0.0637,0,35,166,1164,668.16
0.0637,0,36,163,1073,626.7
0.0637,0,37,149,1022,590.16
0.0637,0,38,111,984,533.16
0.0637,0,39,86,923,480.54
0.0637,0,40,86,848,449.04
0.0637,0,41,59,813,405.18
0.0637,0,42,53,733,365.1
0.0637,0,43,44,664,326.4
0.0637,0,44,29,587,277.86
0.0637,0,45,19,513,235.98
0.0637,0,46,15,418,191.76
0.0637,0,47,12,363,165.42
0.0637,0,48,2,305,130.26
0.0637,0,49,8,237,108.18
0.0637,0,50,1,212,90.12
0.0637,0,51,0,179,75.18
0.0637,0,52,3,133,59.1
0.0637,0,53,1,113,48.54
0.0637,0,54,0,89,37.38
0.0637,0,55,0,65,27.3
0.0637,0,56,0,59,24.78
0.0637,0,57,0,50,21
0.0637,0,58,0,37,15.54
0.0637,0,59,3,23,12.9
0.0637,0,60,0,26,10.92
0.0637,0,61,0,22,9.24
0.0637,0,62,0,20,8.4
0.0637,0,63,0,19,7.98
0.0637,0,64,0,19,7.98
0.0637,0,65,0,21,8.82
0.0637,0,66,0,17,7.14
0.0637,0,67,0,12,5.04
0.0637,0,68,0,8,3.36
0.0637,0,69,0,8,3.36
0.0637,0,70,0,6,2.52
0.0637,0,71,0,5,2.1
0.0637,0,72,0,2,0.84
0.0637,0,73,0,0,0
0.0637,1,0,1732,0,1870.56
0.0637,1,1,1504,676,1908.24
0.0637,1,2,1375,881,1855.02
0.0637,1,3,1215,1082,1766.64
0.0637,1,4,1134,1223,1738.38
0.0637,1,5,1087,1231,1690.98
0.0637,1,6,1012,1312,1644
0.0637,1,7,1063,1400,1736.04
0.0637,1,8,973,1392,1635.48
0.0637,1,9,897,1515,1605.06
0.0637,1,10,922,1393,1580.82
0.0637,1,11,934,1477,1629.06
0.0637,1,12,895,1388,1549.56
0.0637,1,13,846,1429,1513.86
0.0637,1,14,878,1470,1565.64
0.0637,1,15,786,1595,1518.78
0.0637,1,16,813,1617,1557.18
0.0637,1,17,817,1609,1558.14
0.0637,1,18,904,1572,1636.56
0.0637,1,19,838,1630,1589.64
0.0637,1,20,826,1701,1606.5
0.0637,1,21,826,1630,1576.68
0.0637,1,22,707,1613,1441.02
0.0637,1,23,745,1760,1543.8
0.0637,1,24,780,1650,1535.4
0.0637,1,25,713,1687,1478.58
0.0637,1,26,683,1711,1456.26
0.0637,1,27,646,1570,1357.08
0.0637,1,28,652,1676,1408.08
0.0637,1,29,617,1782,1414.8
