0.1,0,0,2694
0.1,0,1,2547
0.1,0,2,2366
0.1,0,3,2304
0.1,0,4,2248
0.1,0,5,2410
0.1,0,6,2386
0.1,0,7,2370
0.1,0,8,2276
0.1,0,9,2274
0.1,0,10,2293
0.1,0,11,2414
0.1,0,12,2238
0.1,0,13,2275
0.1,0,14,2334
0.1,0,15,2394
0.1,0,16,2377
0.1,0,17,2410
0.1,0,18,2450
0.1,0,19,2610
0.1,0,20,2789
0.1,0,21,2800
0.1,0,22,2745
0.1,0,23,2835
0.1,0,24,2873
0.1,0,25,3080
0.1,0,26,3101
0.1,0,27,3036
0.1,0,28,3044
0.1,0,29,3183
0.1,0,30,3218
0.1,0,31,3266
0.1,0,32,3342
0.1,0,33,3330
0.1,0,34,3368
0.1,0,35,3510
0.1,0,36,3580
0.1,0,37,3613
0.1,0,38,3710
0.1,0,39,3803
0.1,0,40,3696
0.1,0,41,3706
0.1,0,42,3908
0.1,0,43,4051
0.1,0,44,4260
0.1,0,45,4360
0.1,0,46,4435
0.1,0,47,4338
0.1,0,48,4606
0.1,0,49,4416
0.1,0,50,4434
0.1,0,51,4510
0.1,0,52,4502
0.1,0,53,4582
0.1,0,54,4618
0.1,0,55,4746
0.1,0,56,4820
0.1,0,57,4905
0.1,0,58,5020
0.1,0,59,4971
0.1,0,60,4950
0.1,0,61,4996
0.1,0,62,5041
0.1,0,63,5024
0.1,0,64,5188
0.1,0,65,5252
0.1,0,66,5366
0.1,0,67,5407
0.1,0,68,5606
0.1,0,69,5763
0.1,0,70,5788
0.1,0,71,5742
0.1,0,72,5967
0.1,0,73,5865
0.1,0,74,5740
0.1,0,75,5754
0.1,0,76,5968
0.1,0,77,6017
0.1,0,78,6154
0.1,0,79,6168
0.1,0,80,6116
0.1,0,81,6202
0.1,0,82,6253
0.1,0,83,6522
0.1,0,84,6606
0.1,0,85,6702
0.1,0,86,6926
0.1,0,87,7032
0.1,0,88,6889
0.1,0,89,7096
0.1,0,90,7142
0.1,0,91,7206
0.1,0,92,7391
0.1,0,93,7412
0.1,0,94,7380
0.1,0,95,7287
0.1,0,96,7481
0.1,0,97,7485
0.1,0,98,7565
0.1,0,99,7774
0.1,0,100,7808
0.1,1,0,2671
0.1,1,1,2467
0.1,1,2,2419
0.1,1,3,2352
0.1,1,4,2343
0.1,1,5,2276
0.1,1,6,2225
0.1,1,7,2317
0.1,1,8,2480
0.1,1,9,2389
0.1,1,10,2314
0.1,1,11,2377
0.1,1,12,2484
0.1,1,13,2613
0.1,1,14,2488
0.1,1,15,2656
0.1,1,16,2559
0.1,1,17,2707
0.1,1,18,2754
0.1,1,19,2606
0.1,1,20,2578
0.1,1,21,2623
0.1,1,22,2649
0.1,1,23,2728
0.1,1,24,2726
0.1,1,25,2881
0.1,1,26,2897
0.1,1,27,3028
0.1,1,28,2916
0.1,1,29,3034
0.1,1,30,3070
0.1,1,31,3233
0.1,1,32,3293
0.1,1,33,3383
0.1,1,34,3297
0.1,1,35,3423
0.1,1,36,3430
0.1,1,37,3605
0.1,1,38,3551
0.1,1,39,3657
0.1,1,40,3789
0.1,1,41,3738
0.1,1,42,3862
0.1,1,43,3953
0.1,1,44,3868
0.1,1,45,4118
0.1,1,46,4355
0.1,1,47,4337
0.1,1,48,4270
0.1,1,49,4319
0.1,1,50,4342
0.1,1,51,4531
0.1,1,52,4597
0.1,1,53,4542
0.1,1,54,4604
0.1,1,55,4576
0.1,1,56,4623
0.1,1,57,4886
0.1,1,58,4992
0.1,1,59,4923
0.1,1,60,5178
0.1,1,61,5094
0.1,1,62,5098
0.1,1,63,5263
0.1,1,64,5237
0.1,1,65,5236
0.1,1,66,5284
0.1,1,67,5278
0.1,1,68,5358
0.1,1,69,5343
0.1,1,70,5427
0.1,1,71,5651
0.1,1,72,5583
0.1,1,73,5739
0.1,1,74,5867
0.1,1,75,5936
0.1,1,76,6032
0.1,1,77,6012
0.1,1,78,6137
0.1,1,79,5995
0.1,1,80,6060
0.1,1,81,6121
0.1,1,82,6220
0.1,1,83,6241
0.1,1,84,6306
0.1,1,85,6450
0.1,1,86,6693
0.1,1,87,6832
0.1,1,88,7001
0.1,1,89,6913
0.1,1,90,6908
0.1,1,91,6942
0.1,1,92,7057
0.1,1,93,7013
0.1,1,94,6762
0.1,1,95,6784
0.1,1,96,7102
0.1,1,97,7179
0.1,1,98,7319
0.1,1,99,7684
0.1,1,100,7506
0.1,2,0,2768
0.1,2,1,2532
0.1,2,2,2311
0.1,2,3,2176
0.1,2,4,2055
0.1,2,5,2072
0.1,2,6,2092
0.1,2,7,2034
0.1,2,8,2045
0.1,2,9,2085
0.1,2,10,2095
0.1,2,11,2104
0.1,2,12,2117
0.1,2,13,2309
0.1,2,14,2438
0.1,2,15,2557
0.1,2,16,2579
0.1,2,17,2587
0.1,2,18,2506
0.1,2,19,2679
0.1,2,20,2597
0.1,2,21,2714
0.1,2,22,2759
0.1,2,23,2712
0.1,2,24,2795
0.1,2,25,2846
0.1,2,26,2866
0.1,2,27,2866
0.1,2,28,2924
0.1,2,29,2996
0.1,2,30,3000
0.1,2,31,3087
0.1,2,32,3204
0.1,2,33,3177
0.1,2,34,3319
0.1,2,35,3372
0.1,2,36,3335
0.1,2,37,3393
0.1,2,38,3319
0.1,2,39,3384
0.1,2,40,3455
0.1,2,41,3604
0.1,2,42,3669
0.1,2,43,3768
0.1,2,44,3867
0.1,2,45,3866
0.1,2,46,3884
0.1,2,47,3892
0.1,2,48,4047
0.1,2,49,4120
0.1,2,50,4133
0.1,2,51,4201
0.1,2,52,4301
0.1,2,53,4301
0.1,2,54,4193
0.1,2,55,4263
0.1,2,56,4382
0.1,2,57,4427
0.1,2,58,4433
0.1,2,59,4435
0.1,2,60,4573
0.1,2,61,4633
0.1,2,62,4758
0.1,2,63,4601
0.1,2,64,4763
0.1,2,65,4897
0.1,2,66,4844
0.1,2,67,4941
0.1,2,68,5140
0.1,2,69,5197
0.1,2,70,5225
0.1,2,71,5340
0.1,2,72,5402
0.1,2,73,5524
0.1,2,74,5452
0.1,2,75,5573
0.1,2,76,5769
0.1,2,77,5977
0.1,2,78,5965
0.1,2,79,5899
0.1,2,80,6058
0.1,2,81,5969
0.1,2,82,6036
0.1,2,83,6135
0.1,2,84,6287
0.1,2,85,6285
0.1,2,86,6487
0.1,2,87,6343
0.1,2,88,6519
