0.07,0,0,1800
0.07,0,1,1457
0.07,0,2,1419
0.07,0,3,1322
0.07,0,4,1289
0.07,0,5,1191
0.07,0,6,1205
0.07,0,7,1185
0.07,0,8,1217
0.07,0,9,1197
0.07,0,10,1164
0.07,0,11,1301
0.07,0,12,1280
0.07,0,13,1242
0.07,0,14,1177
0.07,0,15,1240
0.07,0,16,1207
0.07,0,17,1331
0.07,0,18,1388
0.07,0,19,1322
0.07,0,20,1391
0.07,0,21,1252
0.07,0,22,1285
0.07,0,23,1363
0.07,0,24,1458
0.07,0,25,1488
0.07,0,26,1462
0.07,0,27,1614
0.07,0,28,1619
0.07,0,29,1711
0.07,0,30,1726
0.07,0,31,1796
0.07,0,32,1807
0.07,0,33,1913
0.07,0,34,1930
0.07,0,35,1831
0.07,0,36,1869
0.07,0,37,1930
0.07,0,38,2075
0.07,0,39,2216
0.07,0,40,2123
0.07,0,41,2160
0.07,0,42,2261
0.07,0,43,2389
0.07,0,44,2501
0.07,0,45,2547
0.07,0,46,2677
0.07,0,47,2691
0.07,0,48,2898
0.07,0,49,2950
0.07,0,50,2939
0.07,0,51,3032
0.07,0,52,3117
0.07,0,53,3153
0.07,0,54,3278
0.07,0,55,3325
0.07,0,56,3508
0.07,0,57,3653
0.07,0,58,3768
0.07,0,59,3733
0.07,0,60,3784
0.07,0,61,3647
0.07,0,62,3923
0.07,0,63,3780
0.07,0,64,4060
0.07,0,65,4183
0.07,0,66,4095
0.07,0,67,4279
0.07,0,68,4255
0.07,0,69,4305
0.07,0,70,4209
0.07,0,71,4431
0.07,0,72,4649
0.07,0,73,4677
0.07,0,74,4749
0.07,0,75,4692
0.07,0,76,4887
0.07,0,77,4889
0.07,0,78,4947
0.07,0,79,4832
0.07,0,80,4862
0.07,0,81,4829
0.07,0,82,4969
0.07,0,83,5238
0.07,0,84,5145
0.07,0,85,5186
0.07,0,86,5205
0.07,0,87,5276
0.07,0,88,5239
0.07,0,89,5100
0.07,0,90,5180
0.07,0,91,5282
0.07,0,92,5344
0.07,0,93,5484
0.07,0,94,5438
0.07,0,95,5486
0.07,0,96,5530
0.07,0,97,5709
0.07,0,98,5797
0.07,0,99,5978
0.07,0,100,5927
0.07,1,0,1801
0.07,1,1,1534
0.07,1,2,1371
0.07,1,3,1326
0.07,1,4,1234
0.07,1,5,1236
0.07,1,6,1166
0.07,1,7,1130
0.07,1,8,1063
0.07,1,9,1102
0.07,1,10,1149
0.07,1,11,1213
0.07,1,12,1122
0.07,1,13,1101
0.07,1,14,1111
0.07,1,15,1104
0.07,1,16,1123
0.07,1,17,1135
0.07,1,18,1123
0.07,1,19,1121
0.07,1,20,1026
0.07,1,21,1041
0.07,1,22,1058
0.07,1,23,1134
0.07,1,24,1149
0.07,1,25,1125
0.07,1,26,1145
0.07,1,27,1179
0.07,1,28,1228
0.07,1,29,1318
0.07,1,30,1348
0.07,1,31,1354
0.07,1,32,1454
0.07,1,33,1499
0.07,1,34,1550
0.07,1,35,1609
0.07,1,36,1499
0.07,1,37,1536
0.07,1,38,1514
0.07,1,39,1427
0.07,1,40,1552
0.07,1,41,1545
0.07,1,42,1522
0.07,1,43,1606
0.07,1,44,1559
0.07,1,45,1664
0.07,1,46,1659
0.07,1,47,1670
0.07,1,48,1789
0.07,1,49,1818
0.07,1,50,1876
0.07,1,51,2037
0.07,1,52,2069
0.07,1,53,2131
0.07,1,54,2201
0.07,1,55,2217
0.07,1,56,2420
0.07,1,57,2299
0.07,1,58,2427
0.07,1,59,2592
0.07,1,60,2609
0.07,1,61,2699
0.07,1,62,2746
0.07,1,63,2796
0.07,1,64,2779
0.07,1,65,2814
0.07,1,66,2843
0.07,1,67,2950
0.07,1,68,3003
0.07,1,69,2970
0.07,1,70,3041
0.07,1,71,3156
0.07,1,72,3144
0.07,1,73,3149
0.07,1,74,3228
0.07,1,75,3325
0.07,1,76,3483
0.07,1,77,3619
0.07,1,78,3460
0.07,1,79,3567
0.07,1,80,3678
0.07,1,81,3693
0.07,1,82,3782
0.07,1,83,3813
0.07,1,84,4003
0.07,1,85,4157
0.07,1,86,4166
0.07,1,87,4096
0.07,1,88,4233
0.07,1,89,4359
0.07,1,90,4366
0.07,1,91,4539
0.07,1,92,4496
0.07,1,93,4534
0.07,1,94,4581
0.07,1,95,4563
0.07,1,96,4651
0.07,1,97,4753
0.07,1,98,4994
