0.25,3,59,9868
0.25,3,60,10083
0.25,3,61,10320
0.25,3,62,10360
0.25,3,63,10255
0.25,3,64,10290
0.25,3,65,10246
0.25,3,66,10579
0.25,3,67,10694
0.25,3,68,10635
0.25,3,69,10983
0.25,3,70,11011
0.25,3,71,11188
0.25,3,72,11227
0.25,3,73,11175
0.25,3,74,11265
0.25,3,75,11403
0.25,3,76,11313
0.25,3,77,11312
0.25,3,78,11278
0.25,3,79,11350
0.25,3,80,11643
0.25,3,81,11812
0.25,3,82,11508
0.25,3,83,11650
0.25,3,84,11708
0.25,3,85,11951
0.25,3,86,11740
0.25,3,87,11817
0.25,3,88,11908
0.25,3,89,12088
0.25,3,90,12203
0.25,3,91,12347
0.25,3,92,12363
0.25,3,93,12452
0.25,3,94,12607
0.25,3,95,12486
0.25,3,96,12705
0.25,3,97,12859
0.25,3,98,12824
0.25,3,99,12827
0.25,3,100,13177
0.25,4,0,6364
0.25,4,1,6390
0.25,4,2,6550
0.25,4,3,6765
0.25,4,4,6615
0.25,4,5,6680
0.25,4,6,6805
0.25,4,7,6662
0.25,4,8,6715
0.25,4,9,6889
0.25,4,10,6817
0.25,4,11,7076
0.25,4,12,7159
0.25,4,13,7094
0.25,4,14,7149
0.25,4,15,7017
0.25,4,16,7093
0.25,4,17,7158
0.25,4,18,7067
0.25,4,19,7044
0.25,4,20,7128
0.25,4,21,7259
0.25,4,22,7313
0.25,4,23,7350
0.25,4,24,7497
0.25,4,25,7481
0.25,4,26,7506
0.25,4,27,7563
0.25,4,28,7878
0.25,4,29,7859
0.25,4,30,8049
0.25,4,31,8034
0.25,4,32,8332
0.25,4,33,8322
0.25,4,34,8231
0.25,4,35,8210
0.25,4,36,8012
0.25,4,37,8306
0.25,4,38,8208
0.25,4,39,8123
0.25,4,40,8387
0.25,4,41,8670
0.25,4,42,8875
0.25,4,43,8720
0.25,4,44,8760
0.25,4,45,8801
0.25,4,46,8797
0.25,4,47,8670
0.25,4,48,8764
0.25,4,49,9013
0.25,4,50,8916
0.25,4,51,8996
0.25,4,52,9076
0.25,4,53,9179
0.25,4,54,9141
0.25,4,55,9206
0.25,4,56,9083
0.25,4,57,9164
0.25,4,58,9236
0.25,4,59,9339
0.25,4,60,9475
0.25,4,61,9560
0.25,4,62,9683
0.25,4,63,9768
0.25,4,64,9858
0.25,4,65,9889
0.25,4,66,9906
0.25,4,67,10179
0.25,4,68,10301
0.25,4,69,10419
0.25,4,70,10544
0.25,4,71,10585
0.25,4,72,10555
0.25,4,73,10568
0.25,4,74,10433
0.25,4,75,10473
0.25,4,76,10702
0.25,4,77,10736
0.25,4,78,10955
0.25,4,79,11231
0.25,4,80,11102
0.25,4,81,11159
0.25,4,82,11177
0.25,4,83,11327
0.25,4,84,11268
0.25,4,85,11374
0.25,4,86,11498
0.25,4,87,11337
0.25,4,88,11381
0.25,4,89,11709
0.25,4,90,11940
0.25,4,91,11956
0.25,4,92,11901
0.25,4,93,12074
0.25,4,94,11993
0.25,4,95,12192
0.25,4,96,12028
0.25,4,97,12275
0.25,4,98,12525
0.25,4,99,12274
0.25,4,100,12465
0.25,5,0,6521
0.25,5,1,6543
0.25,5,2,6499
0.25,5,3,6616
0.25,5,4,6732
0.25,5,5,6714
0.25,5,6,6671
0.25,5,7,6643
0.25,5,8,6349
0.25,5,9,6553
0.25,5,10,6806
0.25,5,11,6880
0.25,5,12,6997
0.25,5,13,7185
0.25,5,14,6864
0.25,5,15,6863
0.25,5,16,6816
0.25,5,17,6956
0.25,5,18,7208
0.25,5,19,7380
0.25,5,20,7246
0.25,5,21,7331
0.25,5,22,7436
0.25,5,23,7732
0.25,5,24,7862
0.25,5,25,8003
0.25,5,26,7812
0.25,5,27,7853
0.25,5,28,8010
0.25,5,29,8028
0.25,5,30,8175
0.25,5,31,8578
0.25,5,32,8401
0.25,5,33,8502
0.25,5,34,8538
0.25,5,35,8543
0.25,5,36,8316
0.25,5,37,8319
0.25,5,38,8391
0.25,5,39,8478
0.25,5,40,8564
0.25,5,41,8527
0.25,5,42,8651
0.25,5,43,8631
0.25,5,44,8766
0.25,5,45,8814
0.25,5,46,8639
0.25,5,47,8961
0.25,5,48,9317
0.25,5,49,9212
0.25,5,50,9244
0.25,5,51,9408
0.25,5,52,9432
0.25,5,53,9484
0.25,5,54,9565
0.25,5,55,9855
0.25,5,56,9949
0.25,5,57,9965
0.25,5,58,10014
0.25,5,59,9914
0.25,5,60,9915
0.25,5,61,10091
0.25,5,62,10423
0.25,5,63,10404
0.25,5,64,10312
0.25,5,65,10517
0.25,5,66,10360
0.25,5,67,10679
0.25,5,68,10506
0.25,5,69,10501
0.25,5,70,10539
0.25,5,71,10592
0.25,5,72,11075
0.25,5,73,10919
0.25,5,74,10880
0.25,5,75,10912
0.25,5,76,10969
0.25,5,77,10896
0.25,5,78,11178
0.25,5,79,11148
0.25,5,80,10945
0.25,5,81,11131
0.25,5,82,11158
0.25,5,83,11130
0.25,5,84,11450
0.25,5,85,11414
0.25,5,86,11570
0.25,5,87,11486
0.25,5,88,11633
0.25,5,89,11987
0.25,5,90,11980
0.25,5,91,11947
0.25,5,92,12353
0.25,5,93,12129
0.25,5,94,12262
0.25,5,95,12223
0.25,5,96,12094
0.25,5,97,12305
0.25,5,98,12568
0.25,5,99,12729
0.25,5,100,13065
0.25,6,0,6378
0.25,6,1,6425
0.25,6,2,6571
0.25,6,3,6483
0.25,6,4,6620
0.25,6,5,6506
0.25,6,6,6461
0.25,6,7,6555
0.25,6,8,6450
0.25,6,9,6619
0.25,6,10,6760
0.25,6,11,6740
0.25,6,12,6631
0.25,6,13,6898
0.25,6,14,6722
0.25,6,15,6814
0.25,6,16,6833
0.25,6,17,6948
0.25,6,18,7029
0.25,6,19,7263
0.25,6,20,7211
0.25,6,21,7138
0.25,6,22,7280
0.25,6,23,7431
0.25,6,24,7206
0.25,6,25,7349
0.25,6,26,7281
0.25,6,27,7286
0.25,6,28,7394
0.25,6,29,7387
0.25,6,30,7479
0.25,6,31,7750
0.25,6,32,7679
0.25,6,33,7967
0.25,6,34,7846
0.25,6,35,8162
0.25,6,36,8327
0.25,6,37,8589
0.25,6,38,8382
0.25,6,39,8648
0.25,6,40,8883
0.25,6,41,8839
0.25,6,42,8717
0.25,6,43,8808
0.25,6,44,8787
0.25,6,45,9039
0.25,6,46,9126
0.25,6,47,9206
0.25,6,48,9231
0.25,6,49,8988
0.25,6,50,9249
0.25,6,51,9325
0.25,6,52,9192
0.25,6,53,9377
0.25,6,54,9257
0.25,6,55,9558
0.25,6,56,9281
0.25,6,57,9431
0.25,6,58,9315
0.25,6,59,9415
0.25,6,60,9429
0.25,6,61,9564
0.25,6,62,9720
0.25,6,63,9530
0.25,6,64,9535
0.25,6,65,9471
0.25,6,66,9568
0.25,6,67,10067
0.25,6,68,10133
0.25,6,69,9734
0.25,6,70,9705
0.25,6,71,9915
0.25,6,72,10345
0.25,6,73,10233
0.25,6,74,10192
0.25,6,75,10344
0.25,6,76,10510
0.25,6,77,10369
0.25,6,78,10463
0.25,6,79,10563
0.25,6,80,10620
0.25,6,81,10662
0.25,6,82,10871
0.25,6,83,10911
0.25,6,84,10974
0.25,6,85,11058
0.25,6,86,11082
0.25,6,87,11120
0.25,6,88,11120
0.25,6,89,11382
0.25,6,90,11509
0.25,6,91,11486
0.25,6,92,11695
0.25,6,93,11883
0.25,6,94,12024
0.25,6,95,12037
0.25,6,96,11841
0.25,6,97,11955
0.25,6,98,12096
0.25,6,99,12451
0.25,6,100,12227
0.25,7,0,6472
0.25,7,1,6642
0.25,7,2,6714
0.25,7,3,6765
0.25,7,4,6726
0.25,7,5,6626
0.25,7,6,6716
0.25,7,7,6806
0.25,7,8,6855
0.25,7,9,6763
0.25,7,10,6916
0.25,7,11,6851
0.25,7,12,6805
0.25,7,13,6814
0.25,7,14,6887
0.25,7,15,6926
0.25,7,16,6898
0.25,7,17,7089
0.25,7,18,7384
0.25,7,19,7255
0.25,7,20,7423
0.25,7,21,7676
0.25,7,22,8065
0.25,7,23,7900
0.25,7,24,8012
0.25,7,25,7916
0.25,7,26,8027
0.25,7,27,8147
0.25,7,28,7933
0.25,7,29,7814
0.25,7,30,7835
0.25,7,31,8150
0.25,7,32,8402
0.25,7,33,8483
0.25,7,34,8407
0.25,7,35,8226
0.25,7,36,8612
0.25,7,37,8506
0.25,7,38,8686
0.25,7,39,8904
0.25,7,40,8920
0.25,7,41,8787
0.25,7,42,8713
0.25,7,43,8840
0.25,7,44,8986
0.25,7,45,8831
0.25,7,46,9161
0.25,7,47,9306
0.25,7,48,9165
0.25,7,49,9005
0.25,7,50,9069
0.25,7,51,9388
0.25,7,52,9221
0.25,7,53,9391
0.25,7,54,9498
0.25,7,55,9417
0.25,7,56,9570
0.25,7,57,9503
0.25,7,58,9578
0.25,7,59,9821
0.25,7,60,9959
0.25,7,61,10043
0.25,7,62,10094
0.25,7,63,10084
0.25,7,64,10230
0.25,7,65,10545
0.25,7,66,10245
0.25,7,67,10601
0.25,7,68,10602
0.25,7,69,10710
0.25,7,70,10604
0.25,7,71,10695
0.25,7,72,10614
0.25,7,73,10773
0.25,7,74,11007
0.25,7,75,11175
0.25,7,76,11252
0.25,7,77,11330
0.25,7,78,11007
0.25,7,79,11223
0.25,7,80,11206
0.25,7,81,11331
0.25,7,82,11742
0.25,7,83,11950
0.25,7,84,11777
0.25,7,85,11725
0.25,7,86,11602
0.25,7,87,11570
0.25,7,88,11929
0.25,7,89,11906
0.25,7,90,11880
0.25,7,91,11954
0.25,7,92,11882
0.25,7,93,12018
0.25,7,94,12148
0.25,7,95,12119
0.25,7,96,12136
0.25,7,97,12157
0.25,7,98,12169
0.25,7,99,12407
0.25,7,100,12194
0.25,8,0,6263
0.25,8,1,6576
0.25,8,2,6640
0.25,8,3,6661
0.25,8,4,6683
0.25,8,5,6850
0.25,8,6,6547
0.25,8,7,6530
0.25,8,8,6510
0.25,8,9,6621
0.25,8,10,6541
0.25,8,11,6677
0.25,8,12,6905
0.25,8,13,6817
0.25,8,14,6875
0.25,8,15,6858
0.25,8,16,6972
0.25,8,17,6962
0.25,8,18,7148
0.25,8,19,7215
0.25,8,20,7163
0.25,8,21,7511
0.25,8,22,7414
0.25,8,23,7297
0.25,8,24,7558
0.25,8,25,7410
0.25,8,26,7510
0.25,8,27,7766
0.25,8,28,7614
0.25,8,29,7791
0.25,8,30,8009
0.25,8,31,7906
0.25,8,32,7960
0.25,8,33,7887
0.25,8,34,7768
0.25,8,35,7924
0.25,8,36,8037
0.25,8,37,7890
0.25,8,38,7886
0.25,8,39,8092
0.25,8,40,8223
0.25,8,41,8228
0.25,8,42,8517
0.25,8,43,8663
0.25,8,44,8569
0.25,8,45,8580
0.25,8,46,8334
0.25,8,47,8289
0.25,8,48,8535
0.25,8,49,8594
0.25,8,50,8708
0.25,8,51,8904
0.25,8,52,9028
0.25,8,53,8907
0.25,8,54,8984
0.25,8,55,9220
0.25,8,56,9505
0.25,8,57,9565
0.25,8,58,9405
0.25,8,59,9374
0.25,8,60,9448
0.25,8,61,9690
0.25,8,62,9552
0.25,8,63,9533
0.25,8,64,9620
0.25,8,65,9528
0.25,8,66,9752
0.25,8,67,10096
0.25,8,68,10155
0.25,8,69,10289
0.25,8,70,10256
0.25,8,71,10562
0.25,8,72,10763
0.25,8,73,10372
0.25,8,74,10559
0.25,8,75,10699
0.25,8,76,10653
0.25,8,77,10659
0.25,8,78,10712
0.25,8,79,10806
0.25,8,80,10920
0.25,8,81,11387
0.25,8,82,11390
0.25,8,83,11286
0.25,8,84,11409
0.25,8,85,11327
0.25,8,86,11426
0.25,8,87,11481
0.25,8,88,11204
0.25,8,89,11407
0.25,8,90,11336
0.25,8,91,11532
0.25,8,92,11586
0.25,8,93,11676
0.25,8,94,11886
0.25,8,95,11602
0.25,8,96,11618
0.25,8,97,11569
0.25,8,98,11621
0.25,8,99,11822
0.25,8,100,11910
0.25,9,0,6568
0.25,9,1,6593
0.25,9,2,6672
0.25,9,3,6780
0.25,9,4,6941
0.25,9,5,6957
0.25,9,6,6993
0.25,9,7,6870
0.25,9,8,7146
0.25,9,9,7019
0.25,9,10,6978
0.25,9,11,6871
0.25,9,12,7036
0.25,9,13,7427
0.25,9,14,7372
0.25,9,15,7341
0.25,9,16,7228
0.25,9,17,7133
0.25,9,18,7192
0.25,9,19,7524
0.25,9,20,7564
0.25,9,21,7733
0.25,9,22,7884
0.25,9,23,8084
0.25,9,24,7994
0.25,9,25,8128
0.25,9,26,8244
0.25,9,27,8020
0.25,9,28,8130
0.25,9,29,8114
0.25,9,30,8173
0.25,9,31,8224
0.25,9,32,8385
0.25,9,33,8488
0.25,9,34,8742
0.25,9,35,8552
0.25,9,36,8475
0.25,9,37,8810
0.25,9,38,8916
0.25,9,39,8885
0.25,9,40,9198
0.25,9,41,9047
0.25,9,42,9030
0.25,9,43,8891
0.25,9,44,8913
0.25,9,45,9148
0.25,9,46,9008
0.25,9,47,9125
0.25,9,48,9485
0.25,9,49,9704
0.25,9,50,9745
0.25,9,51,9866
0.25,9,52,9754
0.25,9,53,9660
0.25,9,54,9701
0.25,9,55,9575
0.25,9,56,9531
0.25,9,57,9593
0.25,9,58,9700
0.25,9,59,9901
0.25,9,60,9876
0.25,9,61,9892
0.25,9,62,10133
0.25,9,63,10476
0.25,9,64,10356
0.25,9,65,10594
0.25,9,66,10622
0.25,9,67,10705
0.25,9,68,10837
0.25,9,69,10863
0.25,9,70,11091
0.25,9,71,10894
0.25,9,72,11070
0.25,9,73,11198
0.25,9,74,11273
0.25,9,75,11564
0.25,9,76,11268
0.25,9,77,11631
0.25,9,78,11620
0.25,9,79,11904
0.25,9,80,11781
0.25,9,81,11872
0.25,9,82,11742
0.25,9,83,11851
0.25,9,84,12244
0.25,9,85,12123
0.25,9,86,12336
0.25,9,87,12339
0.25,9,88,12267
0.25,9,89,12347
0.25,9,90,12305
0.25,9,91,12535
0.25,9,92,12534
0.25,9,93,12735
0.25,9,94,12789
0.25,9,95,12861
0.25,9,96,12741
0.25,9,97,13092
0.25,9,98,13041
0.25,9,99,12956
0.25,9,100,12766
0.25,10,0,6654
0.25,10,1,6607
0.25,10,2,6651
0.25,10,3,6780
0.25,10,4,6588
0.25,10,5,6777
0.25,10,6,6663
0.25,10,7,6611
0.25,10,8,6689
0.25,10,9,6702
0.25,10,10,6918
0.25,10,11,6976
0.25,10,12,7017
0.25,10,13,6908
0.25,10,14,7023
0.25,10,15,7154
0.25,10,16,7141
0.25,10,17,7368
0.25,10,18,7403
0.25,10,19,7384
0.25,10,20,7356
0.25,10,21,7571
0.25,10,22,7456
0.25,10,23,7506
0.25,10,24,7520
0.25,10,25,7711
0.25,10,26,7748
0.25,10,27,7765
0.25,10,28,7915
0.25,10,29,8093
0.25,10,30,8237
0.25,10,31,8538
0.25,10,32,8458
0.25,10,33,8471
0.25,10,34,8289
0.25,10,35,8595
0.25,10,36,8524
0.25,10,37,8532
0.25,10,38,8503
0.25,10,39,8476
0.25,10,40,8614
0.25,10,41,8752
0.25,10,42,8919
0.25,10,43,9017
0.25,10,44,8930
0.25,10,45,9072
0.25,10,46,8928
0.25,10,47,8940
0.25,10,48,9244
0.25,10,49,9348
0.25,10,50,9267
0.25,10,51,9306
0.25,10,52,9280
0.25,10,53,9471
0.25,10,54,9649
0.25,10,55,9646
0.25,10,56,9605
0.25,10,57,9938
0.25,10,58,9939
0.25,10,59,9781
0.25,10,60,9902
0.25,10,61,9719
0.25,10,62,9531
0.25,10,63,9804
0.25,10,64,10175
0.25,10,65,9950
0.25,10,66,10394
0.25,10,67,10495
0.25,10,68,10271
0.25,10,69,10466
0.25,10,70,10436
0.25,10,71,10509
0.25,10,72,10686
0.25,10,73,10666
0.25,10,74,10594
0.25,10,75,10531
0.25,10,76,10693
0.25,10,77,10774
0.25,10,78,10684
0.25,10,79,10905
0.25,10,80,11090
0.25,10,81,10999
0.25,10,82,10941
0.25,10,83,11322
0.25,10,84,11128
0.25,10,85,11261
0.25,10,86,11201
0.25,10,87,11205
0.25,10,88,11515
0.25,10,89,11618
0.25,10,90,11595
0.25,10,91,11477
0.25,10,92,11664
0.25,10,93,11385
0.25,10,94,11719
0.25,10,95,11901
0.25,10,96,12034
0.25,10,97,12142
0.25,10,98,11955
0.25,10,99,11918
0.25,10,100,11955
0.25,11,0,6541
0.25,11,1,6453
0.25,11,2,6512
0.25,11,3,6667
0.25,11,4,6697
0.25,11,5,6534
0.25,11,6,6590
0.25,11,7,6749
0.25,11,8,6793
0.25,11,9,6669
0.25,11,10,6747
0.25,11,11,6832
0.25,11,12,6782
0.25,11,13,6742
0.25,11,14,6776
0.25,11,15,6832
0.25,11,16,6782
0.25,11,17,6846
0.25,11,18,6985
0.25,11,19,7117
0.25,11,20,7035
0.25,11,21,7032
0.25,11,22,7045
0.25,11,23,7162
0.25,11,24,7303
0.25,11,25,7242
0.25,11,26,7409
0.25,11,27,7319
0.25,11,28,7286
0.25,11,29,7521
0.25,11,30,7830
0.25,11,31,7748
0.25,11,32,7722
0.25,11,33,7750
0.25,11,34,7922
0.25,11,35,7982
0.25,11,36,7788
0.25,11,37,8032
0.25,11,38,8069
0.25,11,39,8039
0.25,11,40,7977
0.25,11,41,8122
0.25,11,42,8421
0.25,11,43,8615
0.25,11,44,8789
0.25,11,45,8695
0.25,11,46,8905
0.25,11,47,8833
0.25,11,48,8851
0.25,11,49,8863
0.25,11,50,8891
0.25,11,51,8896
0.25,11,52,8878
0.25,11,53,8901
0.25,11,54,8997
0.25,11,55,9093
0.25,11,56,9194
0.25,11,57,9107
0.25,11,58,9038
0.25,11,59,9340
0.25,11,60,9574
0.25,11,61,9614
0.25,11,62,9494
0.25,11,63,9483
0.25,11,64,9698
0.25,11,65,9960
0.25,11,66,9894
0.25,11,67,9789
0.25,11,68,9826
0.25,11,69,10025
0.25,11,70,10062
0.25,11,71,9945
0.25,11,72,10031
0.25,11,73,10059
0.25,11,74,10278
0.25,11,75,10328
0.25,11,76,10204
0.25,11,77,10519
0.25,11,78,10671
0.25,11,79,10742
0.25,11,80,10622
0.25,11,81,10649
0.25,11,82,11200
0.25,11,83,11217
0.25,11,84,11135
0.25,11,85,11294
0.25,11,86,11135
0.25,11,87,11467
0.25,11,88,11151
0.25,11,89,11300
0.25,11,90,11364
0.25,11,91,11428
0.25,11,92,11617
0.25,11,93,11420
0.25,11,94,11468
0.25,11,95,11757
0.25,11,96,11797
0.25,11,97,11823
0.25,11,98,12093
0.25,11,99,12461
0.25,11,100,12217
0.25,12,0,6782
0.25,12,1,6534
0.25,12,2,6637
0.25,12,3,6715
0.25,12,4,6909
0.25,12,5,6743
0.25,12,6,6727
0.25,12,7,6686
0.25,12,8,6921
0.25,12,9,6945
0.25,12,10,6844
0.25,12,11,6865
0.25,12,12,6856
0.25,12,13,6851
0.25,12,14,7191
0.25,12,15,7214
0.25,12,16,7123
0.25,12,17,7156
0.25,12,18,7178
0.25,12,19,7270
0.25,12,20,7491
0.25,12,21,7330
0.25,12,22,7359
0.25,12,23,7383
0.25,12,24,7438
0.25,12,25,7468
0.25,12,26,7798
0.25,12,27,7905
0.25,12,28,7823
0.25,12,29,7931
0.25,12,30,8022
0.25,12,31,8072
0.25,12,32,8128
0.25,12,33,8361
0.25,12,34,8343
0.25,12,35,8382
0.25,12,36,8497
0.25,12,37,8584
0.25,12,38,8737
0.25,12,39,9069
0.25,12,40,9131
0.25,12,41,9321
0.25,12,42,9369
0.25,12,43,9551
0.25,12,44,9210
0.25,12,45,9333
0.25,12,46,9316
0.25,12,47,9346
0.25,12,48,9281
0.25,12,49,9533
0.25,12,50,9528
0.25,12,51,9391
0.25,12,52,9627
0.25,12,53,9778
0.25,12,54,9812
0.25,12,55,9765
0.25,12,56,10076
0.25,12,57,9953
0.25,12,58,10167
0.25,12,59,10237
