a,sigma,k,u_hat,delta,outcome
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.03,0.01,0.2,0.1,0.001760247,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.049795918,0.01,0.2,0.1,0.002260198,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.069591837,0.01,0.2,0.1,0.00237355,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.089387755,0.01,0.2,0.1,0.00239536,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.109183673,0.01,0.2,0.1,0.002399223,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.128979592,0.01,0.2,0.1,0.002399874,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.14877551,0.01,0.2,0.1,0.00239998,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.168571429,0.01,0.2,0.1,0.002399997,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.188367347,0.01,0.2,0.1,0.0024,increase
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
0.002727273,0.01,0.2,0.1,-3.44E-05,decrease
